longname,PW Mean PM2.5 Pollution
"Tokyo 1BPC, Indonesia-China-Iran",24.14129066467285
"Cairo 1BPC, Egypt-Turkey-Germany",21.530345916748047
"São Paulo 1BPC, USA-Brazil-Mexico",14.78011417388916
"Delhi [New Delhi] 1BPC, India",60.75917053222656
"Dhaka 1BPC, India-Pakistan-Bangladesh",46.58930206298828
"Lagos 1BPC, Nigeria-Ethiopia-Democratic Republic of the Congo",34.31629943847656
"Shanghai 1BPC, China",37.09684753417969
"Quezon City [Manila] 1BPC, China-Indonesia-Philippines",24.85918426513672
