longname,PW Mean Hilliness (Grade),PW Mean Elevation
"9th Circuit, USA",0.046874403677560475,276.3979437857578
"11th Circuit, USA",0.04772607639161316,98.23238955918461
"5th Circuit, USA",0.04356318046041876,179.32586648295847
"6th Circuit, USA",0.05210397794718767,246.7085258313561
"4th Circuit, USA",0.057189674221589465,160.65507597270727
"7th Circuit, USA",0.04129754843885447,221.13823196260822
"2nd Circuit, USA",0.05023821357734801,92.61998111722035
"3rd Circuit, USA",0.05170478436937285,135.0197097880561
"8th Circuit, USA",0.04875515722977042,299.5014165252278
"10th Circuit, USA",0.04128767065514274,1143.60716482674
"1st Circuit, USA",0.05824132694911308,84.98969704964037
"DC Circuit, USA",0.046328125639612944,44.84542195646132
