longname,High school diploma [25-64] %,Bachelor's degree [25-64] %,Graduate degree [25-64] %
"Peterborough--Kawartha (Riding), Ontario, Canada",0.9115322500754981,0.2529976727720263,0.05569307325367259
"Burlington (Riding), Ontario, Canada",0.9517834595959596,0.40443497474747425,0.10369318181818174
"Beloeil--Chambly (Riding), Quebec, Canada",0.9137878324671358,0.2837817181290126,0.06572913482115562
"New Westminster--Burnaby (Riding), British Columbia, Canada",0.9311463989852783,0.4175472632735986,0.10303640255047944
"Brampton North (Riding), Ontario, Canada",0.8908825563396554,0.35234108321391905,0.09730217648637622
"Ottawa South (Riding), Ontario, Canada",0.9138786337996281,0.4467845513054753,0.15945919432231875
"Fleetwood--Port Kells (Riding), British Columbia, Canada",0.9001065302813727,0.3621059413311214,0.092867868699777
"Sturgeon River--Parkland (Riding), Alberta, Canada",0.8987008302662788,0.15387979210756234,0.023689275155496327
"Oxford (Riding), Ontario, Canada",0.877981394939899,0.15552980947298542,0.025282912942374777
"Courtenay--Alberni (Riding), British Columbia, Canada",0.8883795098547517,0.19776462402404224,0.04813458713673093
"York--Simcoe (Riding), Ontario, Canada",0.889180094734417,0.24768336920508416,0.04777239001442567
"Cowichan--Malahat--Langford (Riding), British Columbia, Canada",0.9028945732626219,0.226837524473207,0.05554943784676545
"Edmonton Riverbend (Riding), Alberta, Canada",0.956548990848912,0.5124238919657143,0.17087188200498793
"Calgary Confederation (Riding), Alberta, Canada",0.9579533898553406,0.5630614172347527,0.18116177333732678
"Lethbridge (Riding), Alberta, Canada",0.8874347718048539,0.24277313012507257,0.05466743974157192
"Laurentides--Labelle (Riding), Quebec, Canada",0.8437877445849107,0.18616635799983855,0.038328367823496065
"South Okanagan--West Kootenay (Riding), British Columbia, Canada",0.9025810619610225,0.18317529697395396,0.04057619191208557
"Mississauga--Erin Mills (Riding), Ontario, Canada",0.956965326787358,0.5490181037127955,0.16577170911322509
"Victoria (Riding), British Columbia, Canada",0.952986158202876,0.5037144391685509,0.1694642570912754
"Portneuf--Jacques-Cartier (Riding), Quebec, Canada",0.9260035717058778,0.24932059942542154,0.06444599736004358
"Louis-Saint-Laurent (Riding), Quebec, Canada",0.938404329568117,0.2952836920433788,0.07102451949379524
"North Vancouver (Riding), British Columbia, Canada",0.9779904306220095,0.5255796834744203,0.1536253220463747
"Calgary Signal Hill (Riding), Alberta, Canada",0.9566470226541772,0.5408711704119732,0.15184937923801342
"Windsor--Tecumseh (Riding), Ontario, Canada",0.9073649357057805,0.24837715823605735,0.0610483686618325
"Rivière-du-Nord (Riding), Quebec, Canada",0.8449046834549307,0.14991762767710065,0.023848748725190258
"Haliburton--Kawartha Lakes--Brock (Riding), Ontario, Canada",0.8909736308316429,0.1571162947937792,0.023242055442866765
"Central Okanagan--Similkameen--Nicola (Riding), British Columbia, Canada",0.9166630118730652,0.2121925459308182,0.04995008656105439
"Oakville (Riding), Ontario, Canada",0.9681475965913792,0.5780590717299581,0.18739141226110698
"Surrey--Newton (Riding), British Columbia, Canada",0.857572884696219,0.2947616793950538,0.08543327150863625
"Cambridge (Riding), Ontario, Canada",0.8814307419693079,0.22485186160527987,0.04912260355720788
"Kootenay--Columbia (Riding), British Columbia, Canada",0.9212813908564073,0.22351899549259466,0.04861558274307783
"Pickering--Uxbridge (Riding), Ontario, Canada",0.9441549350548339,0.36812631251458355,0.08065645173835269
"Red Deer--Mountain View (Riding), Alberta, Canada",0.90012984841369,0.18752691522932105,0.029741246851957833
"Simcoe North (Riding), Ontario, Canada",0.8869681637082633,0.17433436651422074,0.029512038570731647
"Barrie--Innisfil (Riding), Ontario, Canada",0.9057781201849,0.228813559322034,0.04422187981510016
"Burnaby South (Riding), British Columbia, Canada",0.9470151350788043,0.493027961382991,0.134559038577692
"Bellechasse--Les Etchemins--Lévis (Riding), Quebec, Canada",0.8957039557635051,0.2191407911527011,0.04814972352190557
"Terrebonne (Riding), Quebec, Canada",0.8816690555820987,0.20066889632107038,0.03400222965440358
"Vimy (Riding), Quebec, Canada",0.8626280418596441,0.31913150287630687,0.07351533499315703
"Toronto Centre (Riding), Ontario, Canada",0.945377035485454,0.6136038588460121,0.21933419226359144
"Kitchener South--Hespeler (Riding), Ontario, Canada",0.9074774215444691,0.32287276829383016,0.08503323569092315
"Niagara Centre (Riding), Ontario, Canada",0.9109608255936266,0.19950727120488188,0.04103547551474773
"South Surrey--White Rock (Riding), British Columbia, Canada",0.9574170001641906,0.4131886906923993,0.11642499295679867
"Grande Prairie--Mackenzie (Riding), Alberta, Canada",0.8372327952684815,0.15194280439140925,0.018963749453735156
"Bow River (Riding), Alberta, Canada",0.8248274623766075,0.16249264792915505,0.02768072017303273
"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs (Riding), Quebec, Canada",0.950403853245378,0.6446334210613456,0.26400228064468756
"Dorval--Lachine--LaSalle (Riding), Quebec, Canada",0.8882296824860296,0.3376370644176403,0.08849013510283775
"Salaberry--Suroît (Riding), Quebec, Canada",0.8253823666192187,0.11589664857177158,0.01552095752601492
"Sherbrooke (Riding), Quebec, Canada",0.8843977348773535,0.3153898908258581,0.1159299249903873
"Aurora--Oak Ridges--Richmond Hill (Riding), Ontario, Canada",0.9654171262744006,0.5551777450341995,0.16432263635687938
"Ottawa--Vanier (Riding), Ontario, Canada",0.9161515940143137,0.47332465842550464,0.18648340923877696
"Repentigny (Riding), Quebec, Canada",0.8927292022610585,0.19675165318214946,0.030336459154134503
"Montcalm (Riding), Quebec, Canada",0.8388462141401475,0.12596018184668434,0.016930553378272425
"Northumberland--Peterborough South (Riding), Ontario, Canada",0.9124453086532842,0.18402223288884656,0.030506667459754073
"Vancouver East (Riding), British Columbia, Canada",0.9222173539508205,0.4561866464196831,0.12674580171469382
"Lévis--Lotbinière (Riding), Quebec, Canada",0.91775807370048,0.2574635971691209,0.05531603351500848
"Etobicoke Centre (Riding), Ontario, Canada",0.9359215079184511,0.4552431714958661,0.11676671115909504
"Willowdale (Riding), Ontario, Canada",0.9707673568818513,0.6557283083757254,0.2235437414917244
"Ahuntsic-Cartierville (Riding), Quebec, Canada",0.9011428571428571,0.4522448979591837,0.13918367346938776
"Hamilton West--Ancaster--Dundas (Riding), Ontario, Canada",0.9495170442895918,0.45390525978628793,0.15501037963795453
"Mississauga--Lakeshore (Riding), Ontario, Canada",0.9292935935230473,0.4501295137241442,0.12849454614192365
"Toronto--St. Paul's (Riding), Ontario, Canada",0.9666617711851961,0.6478924952269055,0.2327067117050963
"Laurier--Sainte-Marie (Riding), Quebec, Canada",0.9473174096381183,0.6012101289094689,0.2639251512182557
"Mississauga--Malton (Riding), Ontario, Canada",0.9020961636735109,0.42227943567097975,0.12400664988050535
"Mississauga--Streetsville (Riding), Ontario, Canada",0.9502286471193158,0.4857888704310552,0.1412055153578715
"York South--Weston (Riding), Ontario, Canada",0.810197216101648,0.22006920874168096,0.04365037364056757
"Kanata--Carleton (Riding), Ontario, Canada",0.9710057717056864,0.50655798046922,0.17304230939955823
"Glengarry--Prescott--Russell (Riding), Ontario, Canada",0.907947527531748,0.20544854008835142,0.04050865104215914
"Ottawa West--Nepean (Riding), Ontario, Canada",0.9243205420953491,0.46428106008524356,0.1565172159160691
"Mississauga East--Cooksville (Riding), Ontario, Canada",0.9016693286152002,0.374387517297436,0.10086846502391075
"Haldimand--Norfolk (Riding), Ontario, Canada",0.8734110429476127,0.13270811676168362,0.019020934446512594
"Etobicoke North (Riding), Ontario, Canada",0.8302121797976554,0.28049205961595286,0.06815198371313971
"Shefford (Riding), Quebec, Canada",0.8305435720448662,0.14779982743744613,0.030716134598792057
"Bay of Quinte (Riding), Ontario, Canada",0.89485541999938,0.17179312023267498,0.031979334333297305
"Eglinton--Lawrence (Riding), Ontario, Canada",0.9451501154734412,0.567304519960409,0.18253051798086434
"Saint-Léonard--Saint-Michel (Riding), Quebec, Canada",0.8202227025310644,0.24688547350789689,0.04805474325662051
"Thornhill (Riding), Ontario, Canada",0.9623821836683626,0.5635165568437734,0.1699891567269999
"Calgary Nose Hill (Riding), Alberta, Canada",0.9212323932025219,0.4008399626352565,0.10352570246068397
"Foothills (Riding), Alberta, Canada",0.9231512687513903,0.2541824303417316,0.05216889912904315
"Longueuil--Saint-Hubert (Riding), Quebec, Canada",0.8908430035165451,0.3347840397228495,0.09189436673944602
"La Prairie (Riding), Quebec, Canada",0.9164081632653062,0.3250612244897959,0.08024489795918356
"Port Moody--Coquitlam (Riding), British Columbia, Canada",0.9490976456718215,0.42064140435254094,0.11036625909055178
"St. Catharines (Riding), Ontario, Canada",0.9124646299160974,0.24760212239194707,0.05885986563273889
"Saint-Jean (Riding), Quebec, Canada",0.8645771229026487,0.1725577037731032,0.02674388893620652
"Brossard--Saint-Lambert (Riding), Quebec, Canada",0.9320491296279932,0.48210656534417223,0.14606344437571805
"Richmond Hill (Riding), Ontario, Canada",0.9565710581753362,0.5456165937449359,0.16569437692432337
"Trois-Rivières (Riding), Quebec, Canada",0.8787906976744184,0.24427906976744174,0.0656744186046512
"Brome--Missisquoi (Riding), Quebec, Canada",0.8698363915755217,0.23646388863780207,0.06246045376480166
"Perth--Wellington (Riding), Ontario, Canada",0.8262827880844898,0.16654531933256647,0.03325468654866809
"Don Valley North (Riding), Ontario, Canada",0.958711940060577,0.60537223019289,0.1959190180137095
"Chatham-Kent--Leamington (Riding), Ontario, Canada",0.8141608107485991,0.14129918668521743,0.020084018165628586
"Kitchener Centre (Riding), Ontario, Canada",0.8844376711524033,0.32110770438120007,0.08806459581672656
"Winnipeg South (Riding), Manitoba, Canada",0.9583909050136716,0.4922237734008995,0.13438324612207705
"Saanich--Gulf Islands (Riding), British Columbia, Canada",0.9545439557825325,0.40502329270450155,0.1278632154220751
"Scarborough Centre (Riding), Ontario, Canada",0.8863223890447121,0.3510146840455372,0.0849694769839961
"Bruce--Grey--Owen Sound (Riding), Ontario, Canada",0.8606958997219047,0.14956570316980788,0.02517885614944959
"Rosemont--La Petite-Patrie (Riding), Quebec, Canada",0.9383576253110559,0.5328830430145752,0.1987202275151083
"Huron--Bruce (Riding), Ontario, Canada",0.8762247396909455,0.1815562343970838,0.03014394414201799
"Joliette (Riding), Quebec, Canada",0.815348585840389,0.1431273644388396,0.028103044496487102
"Longueuil--Charles-LeMoyne (Riding), Quebec, Canada",0.8645958317833222,0.2751755007954933,0.07349766773151803
"Chilliwack--Hope (Riding), British Columbia, Canada",0.8870747058286967,0.17276292985496672,0.03593906777341972
"Hamilton East--Stoney Creek (Riding), Ontario, Canada",0.8684295661819077,0.2091986073453293,0.040100443677594286
"Saint-Maurice--Champlain (Riding), Quebec, Canada",0.8431695489065785,0.13697502058742816,0.02113642602250893
"Scarborough Southwest (Riding), Ontario, Canada",0.895019485216515,0.3836524831866483,0.11920689203496404
"Halifax West (Riding), Nova Scotia, Canada",0.9478645497364311,0.4703334511461863,0.13263709306751073
"Laval--Les Îles (Riding), Quebec, Canada",0.8769331071955468,0.3128701056954458,0.06772984843185176
"Edmonton Griesbach (Riding), Alberta, Canada",0.812783498609068,0.18089703123427237,0.03270404183631463
"Humber River--Black Creek (Riding), Ontario, Canada",0.7909546884298222,0.21678143330782954,0.04123097849188131
"Lanark--Frontenac--Kingston (Riding), Ontario, Canada",0.9178152279913422,0.19816319871427898,0.04025882015088572
"Louis-Hébert (Riding), Quebec, Canada",0.9718648602564455,0.5656401949285194,0.22336283386227251
"Lambton--Kent--Middlesex (Riding), Ontario, Canada",0.8967168189989382,0.1755236514941666,0.032443345852309964
"Cariboo--Prince George (Riding), British Columbia, Canada",0.8609920424591895,0.1766577617148729,0.042094572722389555
"Compton--Stanstead (Riding), Quebec, Canada",0.8754459570654215,0.2224163549455873,0.06419243364580231
"Beauce (Riding), Quebec, Canada",0.844174669324153,0.1356223953614784,0.016941474904874056
"Hull--Aylmer (Riding), Quebec, Canada",0.9036093569794286,0.43614133213357575,0.15617958816711805
"Papineau (Riding), Quebec, Canada",0.8605299515005272,0.43521883670082473,0.1587178896411964
"Delta (Riding), British Columbia, Canada",0.9258067399660319,0.3230535442924825,0.08366854384553503
"Richmond--Arthabaska (Riding), Quebec, Canada",0.832296966270963,0.1448087431693989,0.029112492933860937
"La Pointe-de-l'Île (Riding), Quebec, Canada",0.8584545298555493,0.23792830401578657,0.05261326736083757
"North Island--Powell River (Riding), British Columbia, Canada",0.8946295403343548,0.18361824485968284,0.047573519080073685
"Pitt Meadows--Maple Ridge (Riding), British Columbia, Canada",0.9249049746314297,0.23158675282300079,0.04936535866204275
"Abbotsford (Riding), British Columbia, Canada",0.883306288924281,0.23908853957321022,0.058450193803346574
"Fort McMurray--Cold Lake (Riding), Alberta, Canada",0.8984011078491162,0.19249026023777638,0.03592056827218089
"Lac-Saint-Louis (Riding), Quebec, Canada",0.9632028571199588,0.5224331614656735,0.14777204143201672
"Vancouver Granville (Riding), British Columbia, Canada",0.9769763488206469,0.6102270736774793,0.19577627153841384
"Charlesbourg--Haute-Saint-Charles (Riding), Quebec, Canada",0.9273295728859279,0.2495536353226581,0.06144737878156429
"Pierrefonds--Dollard (Riding), Quebec, Canada",0.9241790693827059,0.4073928771320894,0.09933953562860855
"Provencher (Riding), Manitoba, Canada",0.8522223270737,0.17061432480890873,0.021987354911767454
"Beaches--East York (Riding), Ontario, Canada",0.9334528741741048,0.5136429785556031,0.15910525763869404
"Vancouver South (Riding), British Columbia, Canada",0.9093907816367299,0.39947070622154834,0.0908985547464021
"Vancouver Quadra (Riding), British Columbia, Canada",0.9851041328431355,0.6784504533699981,0.2766513796787596
"Calgary Heritage (Riding), Alberta, Canada",0.9457401775446759,0.4189229875794951,0.09500727597299824
"Edmonton Centre (Riding), Alberta, Canada",0.8962907874883128,0.39406310645267684,0.11858860071132808
"Prince George--Peace River--Northern Rockies (Riding), British Columbia, Canada",0.8504410620612869,0.15016130420198762,0.02736463881732498
"Burnaby North--Seymour (Riding), British Columbia, Canada",0.9566256979260087,0.4676432834832401,0.1272860958418806
"Mount Royal (Riding), Quebec, Canada",0.9460683727214785,0.552953758783537,0.18483363128410654
"Medicine Hat--Cardston--Warner (Riding), Alberta, Canada",0.8634191738049395,0.1621697087903579,0.028454338790637468
"York Centre (Riding), Ontario, Canada",0.9123788840628133,0.39968259271633805,0.09856331440026729
"Hochelaga (Riding), Quebec, Canada",0.8976423457049281,0.4017785503461385,0.12240009563260387
"Vancouver Kingsway (Riding), British Columbia, Canada",0.9070514396652389,0.4085345465461712,0.10252739211501878
"Battle River--Crowfoot (Riding), Alberta, Canada",0.8770514064936301,0.14053769381312933,0.01753496609651835
"Drummond (Riding), Quebec, Canada",0.8369054333521337,0.1496521902613273,0.026320736980635504
"Calgary Forest Lawn (Riding), Alberta, Canada",0.7891011813765109,0.16874995544572421,0.025132834033366195
"Richmond Centre (Riding), British Columbia, Canada",0.9447289015416271,0.48186669368903967,0.11585049259413582
"Hamilton Mountain (Riding), Ontario, Canada",0.8823658696767505,0.22531794305683028,0.04400768304235319
"LaSalle--Émard--Verdun (Riding), Quebec, Canada",0.8992310535137769,0.41607460406423546,0.1332329620494058
"Renfrew--Nipissing--Pembroke (Riding), Ontario, Canada",0.9083239595050616,0.15823022122234753,0.03318335208098985
"Gatineau (Riding), Quebec, Canada",0.8457433870584032,0.22884942921645435,0.05328964589454803
"Peace River--Westlock (Riding), Alberta, Canada",0.7598901150578311,0.11193346467886167,0.014853371736263216
"Kitchener--Conestoga (Riding), Ontario, Canada",0.8865232451853821,0.30882995814281367,0.07466532663455146
"Sarnia--Lambton (Riding), Ontario, Canada",0.9292457328120529,0.18651663964908957,0.03385143511013635
"Halifax (Riding), Nova Scotia, Canada",0.9435067384136253,0.5476366073795803,0.19224456949957605
"Barrie--Springwater--Oro-Medonte (Riding), Ontario, Canada",0.911999040600418,0.24709057518661928,0.04634917176380476
"Vaughan--Woodbridge (Riding), Ontario, Canada",0.9104678257752286,0.3621616777200212,0.0864850331600644
"Parkdale--High Park (Riding), Ontario, Canada",0.9458272041936688,0.585523795791214,0.19857900863176664
"Hamilton Centre (Riding), Ontario, Canada",0.8447392288577391,0.2991365389294854,0.09390415655854349
"University--Rosedale (Riding), Ontario, Canada",0.9669066479013637,0.6986161427985119,0.28842858772868296
"Thérèse-De Blainville (Riding), Quebec, Canada",0.9104166666666667,0.2938405797101449,0.06648550724637689
"Lakeland (Riding), Alberta, Canada",0.8568987583608838,0.13221461321706213,0.01761204851308698
"Davenport (Riding), Ontario, Canada",0.8776934416246001,0.452739907811047,0.13670225109403292
"Bourassa (Riding), Quebec, Canada",0.7975662673332705,0.20545231581926227,0.04310914064710871
"Notre-Dame-de-Grâce--Westmount (Riding), Quebec, Canada",0.9637752133543327,0.6111079403689622,0.2450891569118054
"Rivière-des-Mille-Îles (Riding), Quebec, Canada",0.8911201179071481,0.24677597641857008,0.050294767870302105
"Toronto--Danforth (Riding), Ontario, Canada",0.9274044483153323,0.5526789795057157,0.1770684046114497
"Châteauguay--Lacolle (Riding), Quebec, Canada",0.8647740007471049,0.17930519237952933,0.03156518490847962
"Saint-Hyacinthe--Bagot (Riding), Quebec, Canada",0.8163148342726143,0.1319132677428599,0.027605310917948277
"Berthier--Maskinongé (Riding), Quebec, Canada",0.8103156316325171,0.1254014212629493,0.021232181730129404
"Marc-Aurèle-Fortin (Riding), Quebec, Canada",0.9208958453234576,0.33050740820069113,0.07291647527456015
"Honoré-Mercier (Riding), Quebec, Canada",0.8755627684760912,0.26017039602555364,0.04801074792132906
"Brampton Centre (Riding), Ontario, Canada",0.8814114950546068,0.3001484111723337,0.08051070454574012
"Stormont--Dundas--South Glengarry (Riding), Ontario, Canada",0.8754285608350725,0.13518248378160108,0.02316401004329925
"Scarborough--Agincourt (Riding), Ontario, Canada",0.8734305760709009,0.3950332348596749,0.08954948301329399
"Parry Sound--Muskoka (Riding), Ontario, Canada",0.8931810126374319,0.18249847351790224,0.030347000186020358
"Leeds--Grenville--Thousand Islands and Rideau Lakes (Riding), Ontario, Canada",0.9093198992443323,0.179906994768456,0.03594264677388111
"Lac-Saint-Jean (Riding), Quebec, Canada",0.8484210526315791,0.13223057644110273,0.016842105263157887
"Abitibi--Témiscamingue (Riding), Quebec, Canada",0.8181556748466258,0.14944401840490806,0.026073619631901867
"Outremont (Riding), Quebec, Canada",0.9509846825694284,0.6337604353365924,0.2835981507104431
"Scarborough--Guildwood (Riding), Ontario, Canada",0.8855150431622513,0.3584334404718573,0.09531237924989107
"Pierre-Boucher--Les Patriotes--Verchères (Riding), Quebec, Canada",0.9143428395120675,0.31227999704390064,0.07546306926751273
"Argenteuil--La Petite-Nation (Riding), Quebec, Canada",0.8212685434802129,0.13044856984238423,0.02230703736257686
"Scarborough--Rouge Park (Riding), Ontario, Canada",0.9076969822877945,0.3535224723643625,0.08165798381484216
"Steveston--Richmond East (Riding), British Columbia, Canada",0.9354140315386807,0.42724074529280365,0.09602400643195005
"Edmonton Strathcona (Riding), Alberta, Canada",0.9376497777712204,0.47915725501790885,0.17987122559178217
"Saint-Laurent (Riding), Quebec, Canada",0.9102392344497607,0.4803827751196172,0.14937799043062205
"Alfred-Pellan (Riding), Quebec, Canada",0.9027935472087492,0.29131646944935563,0.06030464152635937
"Don Valley West (Riding), Ontario, Canada",0.9615501125029209,0.658404777682784,0.24380504550376095
"Elmwood--Transcona (Riding), Manitoba, Canada",0.8954474689914458,0.24643177093108914,0.036686611400819316
"Selkirk--Interlake--Eastman (Riding), Manitoba, Canada",0.8605933108941973,0.13825909471092765,0.013388743479701627
"Moncton--Riverview--Dieppe (Riding), New Brunswick, Canada",0.9238595759652874,0.3052461073694142,0.0726590244557992
"Winnipeg North (Riding), Manitoba, Canada",0.8632728658591468,0.2840043463234152,0.04206190470465314
"Mission--Matsqui--Fraser Canyon (Riding), British Columbia, Canada",0.850502478908844,0.15607529336695553,0.03361964473419137
"Hastings--Lennox and Addington (Riding), Ontario, Canada",0.8846619250757348,0.1423271866846141,0.02430141033636043
"Montarville (Riding), Quebec, Canada",0.9457642751707518,0.3919525314608337,0.09369565761272951
"Portage--Lisgar (Riding), Manitoba, Canada",0.8126646180860401,0.17515364354697158,0.024582967515364408
"Yellowhead (Riding), Alberta, Canada",0.8406282818395835,0.11215781137418414,0.012211666907304288
"Québec (Riding), Quebec, Canada",0.9182892302714786,0.4233600694298701,0.17513000082148766
"Regina--Lewvan (Riding), Saskatchewan, Canada",0.9427594939128605,0.36329300307846424,0.08966738291987583
"Markham--Thornhill (Riding), Ontario, Canada",0.8421272134321576,0.38710782293149926,0.10162587873709869
"Niagara West (Riding), Ontario, Canada",0.93678194090276,0.27769274528767085,0.06330752057162987
"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup (Riding), Quebec, Canada",0.8397535130570396,0.14016603329453567,0.026288239389871213
"Bécancour--Nicolet--Saurel (Riding), Quebec, Canada",0.8351893095768377,0.13744829780464526,0.020680878141902635
"Dartmouth--Cole Harbour (Riding), Nova Scotia, Canada",0.9223196847692696,0.3376080526392525,0.07956317475189668
"Beauport--Limoilou (Riding), Quebec, Canada",0.8976173244953624,0.2789892597710578,0.08025412610979145
"Beauport--Côte-de-Beaupré--Île dOrléans--Charlevoix (Riding), Quebec, Canada",0.9024080259479904,0.20557578890813508,0.04329849485745235
"Sudbury (Riding), Ontario, Canada",0.906347263543659,0.2608683602464865,0.06032137027279702
"Saint Boniface--Saint Vital (Riding), Manitoba, Canada",0.9304597490151536,0.38072142340637216,0.08881529324592027
