longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"AZ-03 in Maricopa County, USA",0.010837499930646997,0.02337101586269562,0.007016255366522823,0.015371485530081781,0.01647217283375339,0.03443109605648063,0.007188748177133683,0.021797673465055,0.014758489338475836,0.04201658695185231,0.0679203483314934,0.09745030363880966,0.00508033927637526,0.032282012217206134,0.06670675482129121,0.05974236681437524,0.040523199365086575,0.13331382097803496,0.08915945513925919,0.07806008770295694,0.06219725510020703,0.0343001405767107,0.022318692150022103,0.011977155284996398,0.00570704509047698
"AZ-01 in Maricopa County, USA",0.021504088997280405,0.04579301059975141,0.007697020222466246,0.02686258233423323,0.014808466189457227,0.0519317824295145,0.019274393237828102,0.057887444504575,0.014154298004850923,0.08712297636088226,0.15421061121245286,0.030114673857522933,0.0009708139828282551,0.02097319298261926,0.0184398908067326,0.021501366390185867,0.02654790300047271,0.10881230603987523,0.12752067961127678,0.029009056753193534,0.05188198124537239,0.02244924462204699,0.02723430829561395,0.009799484127018194,0.0034984241919490027
"AZ-04 in Maricopa County, USA",0.03170841928695937,0.045510927448032784,0.010553883012704018,0.020483700711988486,0.01539485077571875,0.06079753263343867,0.009044696336634087,0.032983218519254634,0.018812373173058533,0.07002217396006165,0.09892471062275231,0.047021602988645196,0.001347657256155628,0.027486598277641286,0.031011104353291942,0.038355136672869716,0.03133532989808643,0.1414199792238196,0.10441426209458608,0.033183161203690636,0.05905113289856084,0.026350438649059976,0.02682835007181581,0.01307394337383455,0.004884816557338971
"AZ-08 in Maricopa County, USA",0.018760287719256953,0.04227773239949703,0.0060196009311388795,0.016655157490115355,0.016090270094820922,0.051683448414158235,0.009933720411665447,0.04536697575221368,0.023583633069419314,0.06720948811730428,0.10665552249377383,0.0447844382049079,0.0015002522671064685,0.03619706715189768,0.03303542154234844,0.03591536875372645,0.036206341500331175,0.13946223335036684,0.1113908054377043,0.027692073694131243,0.05086728306764275,0.029667484596877205,0.027238057117415313,0.014409300136837002,0.00739803628534305
"OH-03 in Franklin County, USA",0.017729679786252762,0.04987596894078609,0.012494566833604746,0.02375191145424989,0.01940709746108464,0.06548030493504041,0.01573569886169363,0.05248211200750756,0.020422575030604427,0.07644254295706886,0.10913485270389214,0.02458759132252089,0.0010723989085980358,0.017864518754303862,0.04974485258448187,0.0402891498537875,0.0337895542287736,0.11440471311822106,0.09349597699578338,0.030032704948333072,0.059519832083823186,0.03167618430495248,0.024496642008692785,0.011643918839022433,0.004424651076920702
"OH-11 in Cuyahoga County, USA",0.015055782716885483,0.030609228763328233,0.010627648975817507,0.019801765030620002,0.022878711226727074,0.05811386395385155,0.014342611053134677,0.05255268235452275,0.024560768449842965,0.058262349507520884,0.08899649457491736,0.027879040063885266,0.00129053768929573,0.019472266361973634,0.04302527947722352,0.06529856409407593,0.03610046999225488,0.1298549988241203,0.08700687898103888,0.03858771636389785,0.05880591207338856,0.048326557820412556,0.02793772272519146,0.012544903670883224,0.008067245255189833
"NY-08 in Kings County, USA",0.010099191523803962,0.03281709551079964,0.00655244758948135,0.045530191769950865,0.024937612686276207,0.06950802239143261,0.011495215364109489,0.04077436262105454,0.01994051445340288,0.04893415446445734,0.08084493473315492,0.041859033982711964,0.00030273679412932134,0.017469156773643607,0.02383736799574699,0.02255448212307013,0.05386681417674926,0.1192715065200717,0.07876307964358259,0.03930345775014984,0.04004264170210777,0.09753320557290705,0.03386663199275799,0.027119654580322127,0.012776487284125742
"NY-09 in Kings County, USA",0.009988848814992677,0.02848269210699311,0.006954912219517211,0.049800761629169,0.02639803304879706,0.08736485412370301,0.016681529484760916,0.04069198478003366,0.018508103839915344,0.05037800748462805,0.08796399995851864,0.03937492519735501,0.0003428285540057199,0.01691756389665286,0.019622856163781944,0.016420267352748066,0.04909186068485742,0.11911684439599499,0.07849386667550051,0.03657495615067567,0.04105109911976633,0.09151038820582885,0.03429534311268223,0.023340838623129346,0.010632634375992395
"NY-06 in Queens County, USA",0.014161622566370487,0.03675040601152518,0.007448217275428653,0.028297338902062895,0.01641215328444756,0.056445588719938974,0.014723961535624493,0.046648448202578616,0.01776128776982442,0.06472266024748558,0.08737550065856697,0.054066126896434016,0.0004148018567067494,0.020006155955359782,0.018793265158984777,0.030601436553645098,0.0560436266383172,0.10632266687506046,0.09043786994437139,0.04901767049012258,0.0661982578976042,0.05058165733874248,0.04811383804672412,0.01124019995747308,0.007415241216600212
"NY-12 in New York County, USA",0.01260385346361767,0.05604814752181223,0.02816166585993001,0.08552785336319918,0.015367577048562947,0.06004946234545565,0.06152684755989358,0.0678977567282735,0.007793766116196833,0.14627811730437604,0.2004729272623881,0.006605276508592233,0.0001536091317166549,0.0024321445855137016,0.00418975496442158,0.007424185390930118,0.008024838241718202,0.0633940494722435,0.0993027122083436,0.008805598067780404,0.015496085485314217,0.010872758316417106,0.02330020025056654,0.004723485109581273,0.0035473276931552
