longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"CA-HD034, USA",-0.15159120174491614,-0.21632726529086138,0.06473606354594524
"CA-HD027, USA",0.13496136557953264,0.14717655487462575,-0.012215189295093104
"CA-HD011, USA",0.27132998268712943,0.2765318191178005,-0.00520183643067107
"CA-HD032, USA",-0.278304889302221,-0.33942965025614924,0.061124760953928214
"CA-HD017, USA",0.7531926818027438,0.7976848134039701,-0.04449213160122634
"CA-HD006, USA",0.38687355839682286,0.37605562418803146,0.010817934208791402
"CA-HD016, USA",0.401546800819027,0.3523584787008523,0.0491883221181747
"CA-HD042, USA",0.1923300420721566,0.1631898086150787,0.02914023345707789
"CA-HD047, USA",0.06638601532326471,-0.0011775731394980064,0.06756358846276272
"CA-HD020, USA",0.517223067852359,0.5642326433896039,-0.04700957553724483
"CA-HD052, USA",0.6336918939680015,0.7012948207672715,-0.06760292679926994
"CA-HD010, USA",0.3789792323011104,0.41006988840953573,-0.03109065610842532
"CA-HD040, USA",0.1627741692407977,0.15411967463422277,0.008654494606574942
"CA-HD033, USA",-0.04528146967468441,-0.04724480417747009,0.0019633345027856783
"CA-HD080, USA",0.33245765426218254,0.42625516971958644,-0.09379751545740389
"CA-HD044, USA",0.38912590813659975,0.42764094816099457,-0.03851504002439482
"CA-HD001, USA",-0.12642185819267404,-0.1872165713915495,0.06079471319887547
"CA-HD078, USA",0.3883219387244723,0.34531264808850093,0.043009290635971364
"CA-HD015, USA",0.40390544761336816,0.3883569434616988,0.015548504151669362
"CA-HD074, USA",0.0620700753190783,0.00040631996255553884,0.06166375535652276
"CA-HD064, USA",0.32929406054811133,0.40930795823012545,-0.08001389768201411
"CA-HD077, USA",0.32480689604378643,0.2618968353833132,0.06291006066047322
"CA-HD002, USA",0.40283518405997065,0.3526707285324867,0.05016445552748394
"CA-HD043, USA",0.4992036655517358,0.6240381351140905,-0.12483446956235467
"CA-HD054, USA",0.5880529400616169,0.7185652006282023,-0.13051226056658538
"CA-HD079, USA",0.33126041637309983,0.3670370324212539,-0.035776616048154075
"CA-HD008, USA",-0.1367301720817795,-0.19401539145688976,0.05728521937511025
"CA-HD057, USA",0.7319348746158352,0.8481599763412987,-0.11622510172546352
"CA-HD019, USA",0.6584505266339963,0.6984673839912332,-0.040016857357236923
"CA-HD046, USA",0.37893915186000127,0.446677230764686,-0.06773807890468475
"CA-HD065, USA",0.6030701395185082,0.7018599223091013,-0.09878978279059314
"CA-HD073, USA",0.25670870990522654,0.23017819115666907,0.02653051874855747
"CA-HD029, USA",0.3962740865194928,0.4097388597708618,-0.013464773251368967
"CA-HD005, USA",-0.09091832467161849,-0.14199610715236763,0.05107778248074914
"CA-HD025, USA",0.43283769964862523,0.5990014274499756,-0.1661637278013504
"CA-HD051, USA",0.5766376360687532,0.6413184508927433,-0.06468081482399013
"CA-HD007, USA",0.05918089866310004,0.02961960036974031,0.029561298293359732
"CA-HD031, USA",0.3000917186562883,0.328204775589067,-0.028113056932778713
"CA-HD003, USA",-0.12170335848466196,-0.1440246952370716,0.022321336752409632
"CA-HD072, USA",0.017336904864187007,-0.02670995627408003,0.044046861138267036
"CA-HD058, USA",0.19106146568372476,0.2065615567804932,-0.015500091096768448
"CA-HD035, USA",0.20954258705082757,0.24962729517696786,-0.04008470812614029
"CA-HD071, USA",-0.07752025889529347,-0.1536169259872263,0.07609666709193282
"CA-HD021, USA",0.5781825850864682,0.567670238287022,0.010512346799446237
"CA-HD056, USA",0.3291103094319077,0.39659454532839583,-0.06748423589648811
"CA-HD061, USA",0.6764249474340511,0.73303289611083,-0.056607948676778874
"CA-HD050, USA",0.253140842234541,0.29701262982483145,-0.04387178759029048
"CA-HD045, USA",0.30719930440141824,0.36591476311478577,-0.05871545871336753
"CA-HD013, USA",0.3049359374915106,0.3346387510669206,-0.029702813575409992
"CA-HD012, USA",0.5944767397311406,0.5620652595527259,0.032411480178414664
"CA-HD038, USA",0.3229055174015852,0.3094816997307057,0.013423817670879468
"CA-HD018, USA",0.8044995274049449,0.8132595309479381,-0.008760003542993222
"CA-HD068, USA",0.3564320821861728,0.41136430311319755,-0.054932220927024766
