longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"Recife 100MPC, USA-Mexico-Morocco",15.919928550720215,,,,,,
"Sydney 100MPC, Indonesia-Australia-South Africa",13.695570945739746,,,,,,
"Dar es Salaam 100MPC, Madagascar-South Africa-Mozambique",13.97739028930664,,,,,,
"Chennai 100MPC, India-Sri Lanka",31.61565589904785,,,,,,
"New Taipei [Taipei] 100MPC, China-Japan-Russia",17.931886672973633,,,,,,
"Hefei 100MPC, China",39.627357482910156,,,,,,
"Doha 100MPC, Russia-India-Yemen",28.222900390625,,,,,,
"Dhaka 100MPC, Bangladesh-India",68.60198211669922,,,,,,
"Quezon City [Manila] 100MPC, Philippines",14.474532127380371,,,,,,
"Buenos Aires 100MPC, Argentina-Brazil-Chile",14.665771484375,,,,,,
"Comilla 100MPC, Bangladesh-India",59.45868682861328,,,,,,
"Tokyo 100MPC, Japan",17.816036224365234,,,,,,
"Bengaluru 100MPC, India",29.48579978942871,,,,,,
"Istanbul 100MPC, Turkey-Syria",26.6516170501709,,,,,,
"Addis Ababa 100MPC, Ethiopia",25.38208770751953,,,,,,
"Chengdu 100MPC, China",34.071964263916016,,,,,,
"Mexico City 100MPC, Mexico",17.58921241760254,,,,,,
"Ürümqi 100MPC, India-China-Bangladesh",43.614253997802734,,,,,,
"Wuhan 100MPC, China",36.684425354003906,,,,,,
"Seoul (Outer) 100MPC, China-South Korea",27.868118286132812,,,,,,
"Lahore 100MPC, Pakistan-India",60.065834045410156,,,,,,
"Kampala 100MPC, Uganda-Tanzania-Kenya",43.330467224121094,,,,,,
"Shanghai 100MPC, China",31.770458221435547,,,,,,
"Kano 100MPC, Nigeria-Niger",67.61174774169922,,,,,,
"Delhi [New Delhi] 100MPC, India",83.04090881347656,,,,,,
"Moscow 100MPC, Ukraine-Russia-Belarus",13.751839637756348,,,,,,
"Barcelona 100MPC, Italy-Algeria-France",14.80409049987793,,,,,,
"Lagos 100MPC, Nigeria",39.49638366699219,,,,,,
"Beijing 100MPC, China",50.52234649658203,,,,,,
"Jakarta 100MPC, Indonesia",27.350101470947266,,,,,,
"Berlin 100MPC, Poland-Germany-Czech Republic",14.6253023147583,,,,,,
"Madrid 100MPC, Spain-Morocco-Algeria",13.559481620788574,,,,,,
"Bangkok 100MPC, Thailand-Vietnam-Cambodia",25.781660079956055,,,,,,
"Bogura 100MPC, India-Bangladesh",60.80485916137695,,,,,,
"Cairo 100MPC, Egypt-Israel-Jordan",56.7074089050293,,,,,,
"Hyderabad 100MPC, India",36.48866653442383,,,,,,
"New York 100MPC, USA-Canada",6.942994594573975,,,,,,
"Zhengzhou 100MPC, China",52.45588684082031,,,,,,
"Surabaya 100MPC, Indonesia",18.538990020751953,,,,,,
"Patna 100MPC, India",76.57670593261719,,,,,,
"São Paulo 100MPC, Brazil",13.60434627532959,,,,,,
"Kinshasa 100MPC, Democratic Republic of the Congo-Angola",27.161582946777344,,,,,,
"Xiamen 100MPC, China-Vietnam-Thailand",21.988048553466797,,,,,,
"Mumbai 100MPC, India",43.80473327636719,,,,,,
"Rawalpindi [Islamabad] 100MPC, Pakistan-India",53.88093185424805,,,,,,
"Kolkata 100MPC, India",56.138458251953125,,,,,,
"Tehran 100MPC, Iran-Iraq-Azerbaijan",42.569026947021484,,,,,,
"London 100MPC, United Kingdom-France-Germany",9.563937187194824,,,,,,
"Guangzhou 100MPC, China",25.03074073791504,,,,,,
"Dortmund 100MPC, Germany-France-Netherlands",9.737699508666992,,,,,,
"Bamako 100MPC, Mali-Senegal-Guinea",33.07085418701172,,,,,,
"Lima 100MPC, Peru-Brazil-Ecuador",18.39377784729004,,,,,,
"Miami 100MPC, USA-Guatemala-Mexico",13.069143295288086,,,,,,
"Lanzhou 100MPC, China",29.61976432800293,,,,,,
"Lucknow 100MPC, India",83.58572387695312,,,,,,
"Hanoi 100MPC, China-Vietnam",27.42606544494629,,,,,,
"Xi'an 100MPC, China",45.06735610961914,,,,,,
"Yaounde 100MPC, Cameroon-Sudan-Chad",36.70136260986328,,,,,,
"Guiyang (Guizhou Sheng) 100MPC, China",26.818660736083984,,,,,,
"Saint Petersburg 100MPC, Romania-Russia-Germany",13.32894515991211,,,,,,
"Kabul 100MPC, Afghanistan-Uzbekistan-Pakistan",30.578001022338867,,,,,,
"Bogota 100MPC, Colombia-Venezuela-Haiti",17.50314712524414,,,,,,
"Jaipur 100MPC, India",67.18295288085938,,,,,,
"Johannesburg 100MPC, South Africa-Mozambique-Malawi",17.048381805419922,,,,,,
"Indore 100MPC, India-Nepal",53.717002868652344,,,,,,
"Nairobi 100MPC, Kenya-Tanzania-Democratic Republic of the Congo",20.768774032592773,,,,,,
"Abidjan 100MPC, Ghana-Burkina Faso-Ivory Coast",33.10826873779297,,,,,,
"Khartoum 100MPC, Saudi Arabia-Sudan-Yemen",43.6329460144043,,,,,,
"Kuala Lumpur 100MPC, Indonesia-Malaysia",19.804962158203125,,,,,,
"Kuwait City 100MPC, Egypt-Russia-Iran",45.219757080078125,,,,,,
"Chicago 100MPC, USA",7.410306930541992,0.5053681970454555,0.4016225854239523,0.061884834566537504,0.006744748594957103,0.019669925637961258,0.004709708731136379
"Wenzhou 100MPC, China",23.53545379638672,,,,,,
"Athens 100MPC, Russia-United Kingdom-Greece",10.601670265197754,,,,,,
"Yangon 100MPC, Myanmar-China-Thailand",30.835935592651367,,,,,,
"Seoul (Center) 100MPC, China-North Korea-South Korea",30.08890151977539,,,,,,
"Nagpur 100MPC, India",48.516334533691406,,,,,,
"Fortaleza 100MPC, Brazil-Ecuador-Nicaragua",10.163961410522461,,,,,,
"Handan 100MPC, China",48.193084716796875,,,,,,
"Karachi 100MPC, Pakistan-Iran-Afghanistan",48.45731735229492,,,,,,
"Vijayawada 100MPC, India",32.58279037475586,,,,,,
"Los Angeles 100MPC, USA",8.134852409362793,0.5518895784522851,0.3496683861365935,0.043467794445245206,0.005678069639399432,0.03318251007850718,0.01611366124796969
"Ahmedabad 100MPC, India-Pakistan",64.44508361816406,,,,,,
