longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %
"New York-Newark-Jersey City MSA, NY-NJ-PA, USA",0.0019088745353989282,0.0002519244192173114,0.058693283280418417,0.023568949577505275,0.058357230235957264,0.10549772873514743,0.16203340879716657,0.06606864180200313,0.02436009850641736,0.03163430287776915,0.054160616989061626,0.04638250203537906,0.03969004159876869,0.0013767321719678745,0.09910764584738987,0.04178026796171124,0.0966124982574619,0.0570501848489993,0.005970021397816064,0.025495046124443522
"Los Angeles-Long Beach-Anaheim MSA, CA, USA",0.00444070516510003,0.0006416597568582505,0.07458776151091825,0.03150721122870047,0.061144625774775266,0.08427421200649513,0.126647786764767,0.041823681109790324,0.024499993445947943,0.037865936356492935,0.09634945968293473,0.05443682961904123,0.04831537817989573,0.00128359159898435,0.08727595952174029,0.03449487079372206,0.09965190687275273,0.05239199787137221,0.005816432591543451,0.03255000014816761
"Chicago-Naperville-Elgin MSA, IL-IN-WI, USA",0.0029223143312535095,0.0005446510233641527,0.06601906922492451,0.021769243549440553,0.0542862247702825,0.09137708353940487,0.1334815107754688,0.058160339689764,0.01911531522737417,0.018714834763032297,0.11504746268587122,0.04588444165349558,0.043127984836372917,0.00199113243908866,0.09338101702701122,0.03343583432878224,0.1009131205497124,0.06437841345576788,0.005879021092225766,0.029570985037362503
"Dallas-Fort Worth-Arlington MSA, TX, USA",0.0026688328866672846,0.006752043357630616,0.06899504163041804,0.01597691096093301,0.0827927518860315,0.08355575770839678,0.1107150265416469,0.0678449511938484,0.0233297013321578,0.02107988559326104,0.09008738870019271,0.049182072816041866,0.04609240548294582,0.0023453537255011913,0.08746398827998134,0.028901798632404874,0.11195935689435083,0.06348031904495244,0.00642830458237049,0.030348108750267076
"Houston-The Woodlands-Sugar Land MSA, TX, USA",0.0029748781292237435,0.02973244551074621,0.07024216262840426,0.013708830236183554,0.0980359407935559,0.09219017812572664,0.11412513933036966,0.03976297117675664,0.021120318901760225,0.01267350261423116,0.09532311707101772,0.05117638448000008,0.04631244965235484,0.002979775698128723,0.07826763786848388,0.02977655078051801,0.10485160126392973,0.05541238810792913,0.010436836145025802,0.030896891485654086
"Washington-Arlington-Alexandria MSA, DC-VA-MD-WV, USA",0.0027414563061210137,0.0003790838877007617,0.05977838139571446,0.0203976264259076,0.06568141847341921,0.09033714502879372,0.10461432709975618,0.03842788509229726,0.022879805450781915,0.024583753387667093,0.028770596889727818,0.06336924936193797,0.0438345059589331,0.0014173634907534928,0.17361248061536116,0.13047381576389067,0.07691099866545795,0.035741346968811046,0.004686039322306384,0.011362720414660967
"Philadelphia-Camden-Wilmington MSA, PA-NJ-DE-MD, USA",0.004515208663603188,0.0005341544649029096,0.05561717353573976,0.019617948367443853,0.05554914901322332,0.10426831203949828,0.16685637950168475,0.06605375492125028,0.017533482641761484,0.01942488829401624,0.08687023059017428,0.0434219962800304,0.03908851026943542,0.0020164412031659262,0.09104402093600447,0.044818766475701315,0.10253886953609219,0.046421229870410044,0.007818609047520636,0.02599087434834127
"Miami-Fort Lauderdale-West Palm Beach MSA, FL, USA",0.005720033482161394,0.00029325805954038295,0.07978397992956164,0.02461132399799148,0.08047688858830498,0.07290231076017238,0.1348086987006976,0.04609835549807922,0.03193787707253313,0.019358105392356037,0.0458134207676676,0.05657408241191435,0.06314331900728835,0.001192382599314367,0.08053176214638111,0.03689204310926019,0.11705770981588348,0.0645444821993873,0.006456681713634847,0.03180328474787019
"Atlanta-Sandy Springs-Roswell MSA, GA, USA",0.0029609257827034317,0.0006101482388579603,0.07056608106279603,0.01753157063503986,0.06605942825671297,0.08818968226971605,0.10971118413167948,0.04972974264882654,0.0231909358315301,0.028753525750591483,0.08538894076803298,0.04592285451129521,0.051562908177579574,0.0023007327942161653,0.10281236040477965,0.040901805867559725,0.1089337660562656,0.06634624088527719,0.007845757337579844,0.030681408588960173
"Boston-Cambridge-Newton MSA, MA-NH, USA",0.002803274969880914,0.00043781466950396596,0.0597394208693374,0.018990338166447258,0.05459035670089974,0.11645645960672886,0.15638051254968086,0.061589559387711885,0.017846986007902705,0.02428418073024751,0.08757345590688216,0.04224200894775847,0.03735819721361739,0.0016991981195461667,0.12797819666357113,0.03792956887415076,0.0947888525734778,0.03189182565945127,0.006274494757725037,0.019145297625478674
