longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"New York-Jersey City-Newark [Urban Area], NY-NJ, USA",0.2932796185920634,0.3109328141425059,-0.01765319555044248
"Los Angeles-Long Beach-Anaheim [Urban Area], CA, USA",0.37878651804521357,0.42958481939931115,-0.050798301354097575
"Chicago [Urban Area], IL-IN, USA",0.36508839020513933,0.3775948008431594,-0.012506410638020049
"Miami-Fort Lauderdale [Urban Area], FL, USA",0.1620640096181003,0.2739849822927495,-0.11192097267464918
"Houston [Urban Area], TX, USA",0.11159414772956747,0.09463383161260391,0.016960316116963553
"Dallas-Fort Worth-Arlington [Urban Area], TX, USA",0.12189654339575759,0.04425836783938861,0.07763817555636898
"Philadelphia [Urban Area], PA-NJ-DE-MD, USA",0.333555567447122,0.31781782531400815,0.015737742133113852
"Washington-Arlington [Urban Area], DC-VA-MD, USA",0.5768114195120301,0.5395475566284406,0.037263862883589516
"Atlanta [Urban Area], GA, USA",0.290720793737658,0.20769275657696468,0.08302803716069335
"Boston [Urban Area], MA-NH, USA",0.39880043117898634,0.33431807229936283,0.0644823588796235
"Phoenix-Mesa-Scottsdale [Urban Area], AZ, USA",0.015604308905423964,-0.03708163132310657,0.052685940228530535
"Detroit [Urban Area], MI, USA",0.20521925370787703,0.17700610225766886,0.028213151450208168
"Seattle-Tacoma [Urban Area], WA, USA",0.423026371717681,0.39782279562463985,0.025203576093041136
"San Francisco-Oakland [Urban Area], CA, USA",0.6691695250629139,0.6919649068878646,-0.022795381824950667
"San Diego [Urban Area], CA, USA",0.2588967543546966,0.23254270015963963,0.026354054195056986
"Minneapolis-St. Paul [Urban Area], MN, USA",0.31144001475302147,0.23250628960523706,0.0789337251477844
"Tampa-St. Petersburg [Urban Area], FL, USA",0.014842460138289134,0.0077299173272413965,0.007112542811047737
"Denver-Aurora [Urban Area], CO, USA",0.3060122778361006,0.20924766114707252,0.09676461668902805
"Riverside-San Bernardino [Urban Area], CA, USA",0.17738004874396965,0.19913640009159603,-0.02175635134762638
"Baltimore [Urban Area], MD, USA",0.4018269198672987,0.3289660214495857,0.07286089841771298
"Las Vegas-Henderson-Paradise [Urban Area], NV, USA",0.1095280172033114,0.12369594381741726,-0.01416792661410586
"St. Louis [Urban Area], MO-IL, USA",0.1672891358506935,0.10832860865529956,0.058960527195393936
"Portland [Urban Area], OR-WA, USA",0.39779758725879,0.3436399444489874,0.05415764280980262
"San Antonio [Urban Area], TX, USA",0.17825373718759502,0.12525403451873574,0.05299970266885928
"Sacramento [Urban Area], CA, USA",0.1942906882517048,0.178956342721944,0.015334345529760818
