longname,"Agriculture, forestry, fishing and hunting % [StatCan]","Mining, quarrying, and oil and gas extraction % [StatCan]",Accommodation and food services % [StatCan],"Arts, entertainment, and recreation % [StatCan]",Construction % [StatCan],Educational services % [StatCan],Health care and social assistance % [StatCan],Finance and insurance % [StatCan],Real estate and rental and leasing % [StatCan],Information % [StatCan],Manufacturing % [StatCan],"Other services, except public administration % [StatCan]",Administrative and support and waste management services % [StatCan],Management of companies and enterprises % [StatCan],"Professional, scientific, and technical services % [StatCan]",Public administration % [StatCan],Retail trade % [StatCan],Transportation and warehousing % [StatCan],Utilities % [StatCan],Wholesale trade % [StatCan]
"Surrey City, Greater Vancouver Regional district, British Columbia, Canada",0.011477173745965056,0.00042697818995405726,0.06701849669518874,0.01255315878464929,0.10425099485918271,0.057864084302573934,0.11875117419002242,0.036583491315263665,0.017079127598162287,0.01762565968130348,0.0800498710525867,0.04274905637820022,0.05386756844460383,0.0004440573175522197,0.07113456644634608,0.04095574798039314,0.12431896978702316,0.10172328397465445,0.0024081569913408834,0.0387183822650338
"Québec Ville, Québec Territory, Quebec, Canada",0.0018618271212175969,0.0004518997867033004,0.06140414301724456,0.012671270019160569,0.05012472434113012,0.08314956075340757,0.16201511152886736,0.04826289721991237,0.01037561910270777,0.012598966053288032,0.05984960775098508,0.039496041357868446,0.0408878927009146,3.615198293626403e-05,0.09509779111384253,0.14209536893098584,0.11843389609920102,0.03416362387476948,0.002404106865261559,0.024619500379595833
"Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",0.004633390987480234,0.001499226432715442,0.06354627773789326,0.017643070483549808,0.06923795518599199,0.08683060209181437,0.14160027202092856,0.051742146715614806,0.014747999709590665,0.022423912730416568,0.042434167162364186,0.03851033828843547,0.04907606667684054,0.0003911025476648977,0.0956313823757142,0.10810266423346225,0.11744090646917157,0.04418948654976152,0.005475435667308563,0.02484359593328107
"Laval Ville, Laval Territory, Quebec, Canada",0.001687840704331365,0.00015966060716648048,0.05378281595693737,0.008074264990990579,0.061902698264261216,0.07510891134274573,0.14020482175033633,0.05129667221677349,0.013092169787651403,0.01847501311497845,0.09962821887188379,0.040394133613119505,0.044522500741281404,0.0005930251123326417,0.08831512442123039,0.04709987911411176,0.1397714572451701,0.06333964372875941,0.0033984900668293724,0.0491526583491094
"London City, Middlesex County, Ontario, Canada",0.004345220257716512,0.00014983518130056938,0.0647038257916291,0.013610028968135037,0.07024772749975032,0.0985416042353411,0.15855059434621896,0.057212066726600654,0.014284287283987614,0.011762061732094707,0.1068574567975228,0.03783338327839383,0.04567475776645685,0.0008490660273698927,0.07813904704824694,0.03361302567176116,0.12501248626510839,0.0505194286285087,0.0022725002497253027,0.02582159624413148
"Markham City, York Regional municipality, Ontario, Canada",0.0011306887779138795,0.0002826721944784699,0.06096296994252338,0.01108703162787776,0.04764596878042647,0.06331857156317724,0.10198184616351019,0.11090172430038622,0.03410911146706869,0.027419202864411588,0.08480165834354095,0.03778384999528881,0.0365589371525487,0.004962467414177581,0.14230974590910506,0.0315964697383712,0.11168692484060454,0.038443418449071926,0.0038003706146549844,0.04921636986086248
"Vaughan City, York Regional municipality, Ontario, Canada",0.0010739536410011628,0.000268488410250291,0.03905014766862556,0.012827779600847217,0.09984785656752483,0.08200829330867208,0.09522388950210323,0.07932340920616923,0.03126398377136721,0.020763103726022483,0.09426926404343548,0.04167536767996181,0.0330240744607858,0.0041168222905044495,0.12213239461829882,0.03603711106470572,0.1141970704931238,0.04427075564571463,0.0029235404671698337,0.04570269383371624
"Gatineau Ville, Gatineau Territory, Quebec, Canada",0.001689422148669149,0.0003447800303406426,0.05271686663908417,0.014722107295545407,0.07671355675079308,0.0865397876155012,0.13394704178733996,0.021135015859881402,0.009550406840435788,0.010791614949662113,0.025306854227003153,0.03716728727072123,0.0453730519928285,6.895600606812853e-05,0.05395807474831047,0.2804095986760446,0.10798510550268939,0.030340642669976523,0.0018962901668735355,0.009343538822231417
"Saskatoon City, Division No. 11, Saskatchewan, Canada",0.0091566265060241,0.018869323447636692,0.07499536607970345,0.017238183503243746,0.08278035217794254,0.1067655236329936,0.16248378127896207,0.027506950880444893,0.012418906394810015,0.01397590361445783,0.05957367933271551,0.04900834105653378,0.03284522706209452,0.0011862835959221508,0.0726227988878589,0.05493975903614451,0.11647822057460612,0.045746061167747855,0.0044114921223354945,0.036997219647822106
"Kitchener City, Waterloo Regional municipality, Ontario, Canada",0.0030003797949107493,0.0003038359285985569,0.052639574629699946,0.008773262438283328,0.07227497151538166,0.08051652107861769,0.11317888340296228,0.0598176984428409,0.012951006456513472,0.02700341815419673,0.17052791492593994,0.032662362324344885,0.047132548423851124,0.0017470565894417015,0.09502468666919868,0.02840865932396509,0.10778579567033798,0.05199392328142802,0.0026205848841625505,0.031636916065324774
"Longueuil Ville, Longueuil Territory, Quebec, Canada",0.0005522246765541183,0.00015777847901546233,0.05080467024297887,0.01124171662985168,0.05924581887030621,0.07324865888292836,0.152335121489429,0.05210634269485643,0.010216156516251181,0.03250236667718521,0.09123540549069109,0.038971284316819156,0.04859577153676241,7.888923950773118e-05,0.09435153045124647,0.056681918586304815,0.13162669611864916,0.055735247712212006,0.00678447459766488,0.03352792679078575
"Burnaby City, Greater Vancouver Regional district, British Columbia, Canada",0.0015388166499961519,0.0007694083249980762,0.07093944756482255,0.016734631068708157,0.07424790336231442,0.07586366084481042,0.11348772793721638,0.05258905901361849,0.02662152804493344,0.04774178656613068,0.05516657690236208,0.04370239285989075,0.041855812879895454,0.0013464645687466328,0.1305685927521736,0.03889359082865277,0.11695006539970744,0.048126490728629664,0.004924213279987684,0.03793183042240515
"Windsor City, Essex County, Ontario, Canada",0.007116513427873869,0.00031167212092878286,0.07641161498103993,0.015791387460391687,0.06513947327411564,0.07241182276245389,0.13916160199470143,0.028414108358007346,0.008726819386005912,0.006077606358111268,0.2118331515245962,0.040517375720741766,0.049244195106747685,0.00020778141395252198,0.05875019479507555,0.025661004623136464,0.12118850968780852,0.053192041971845676,0.001402524544179523,0.018440600488286312
"Regina City, Division No. 6, Saskatchewan, Canada",0.006273916525763102,0.005739966183144973,0.06554240455637629,0.016151997864198617,0.07283972590549068,0.0737296431431877,0.1548900952211444,0.05909050458307371,0.013348758565453403,0.023048856456349565,0.04578624187950528,0.04858948117825047,0.034929251579603124,0.0001779834475393788,0.06153777698674016,0.10398682922488212,0.12503337189641361,0.042360060514372244,0.01179140339948384,0.03515173088902734
"Oakville Town, Halton Regional municipality, Ontario, Canada",0.0004753755466818785,0.00199657729606389,0.044019775622741904,0.01516447993915193,0.051007796158965606,0.07648792546111426,0.10163529188058569,0.11161817836090522,0.030424034987640226,0.027476706598212608,0.06949990492489057,0.02966343411294926,0.03256322494770865,0.005514356341509793,0.16172276098117497,0.0364613044305001,0.10957406351017313,0.03736451796919568,0.00423084236546872,0.05309944856436576
"Richmond City, Greater Vancouver Regional district, British Columbia, Canada",0.004322412692175451,0.0004420649344270348,0.08590795225698707,0.017191414116606914,0.05098482243725132,0.0754457488088806,0.10530969104572913,0.061790854167689965,0.03187779360479396,0.025787121174910346,0.05889287293089047,0.038361412643057154,0.037280809470013276,0.0008841298688540694,0.11012328699837909,0.03600373299277959,0.13448597671791343,0.07411955400559957,0.0010806031730438625,0.04970774596001765
"Richmond Hill Town, York Regional municipality, Ontario, Canada",0.0006003001500750379,0.00040020010005002504,0.04472236118059028,0.011905952976488231,0.0669334667333667,0.07058529264632314,0.10575287643821907,0.09674837418709353,0.04082041020510258,0.02611305652826414,0.07253626813406701,0.035067533766883464,0.03051525762881444,0.0034517258629314694,0.1543771885942971,0.03441720860430215,0.11730865432716368,0.039769884942471245,0.0038019009504752354,0.04417208604302152
"Burlington City, Halton Regional municipality, Ontario, Canada",0.002018377861581772,0.00031869124130238494,0.04690072767833437,0.012747649652095391,0.06256971370903491,0.08848993466829551,0.11488819248950988,0.07149306846550169,0.0194401657194455,0.023954958304562624,0.09369522494290108,0.03404684761247148,0.037286875232379044,0.00329314282679131,0.11876560259202211,0.04371381526531048,0.12450204493546499,0.0430764327827057,0.004302331757582196,0.05449620226270774
"Oshawa City, Durham Regional municipality, Ontario, Canada",0.002050326188257222,0.0003106554830692763,0.05728487107797454,0.015035725380552964,0.09537123330226782,0.07399813606710147,0.13768251009630325,0.046349798073935966,0.017023920472196315,0.01926063995029513,0.07250698974836906,0.03995029512270893,0.0646784715750233,0.0017396707051879465,0.06834420627524075,0.046908977943460765,0.14004349176762962,0.06051568810189498,0.015284249767008401,0.025660142901522208
"Sherbrooke Ville, Sherbrooke Territory, Quebec, Canada",0.005916452518974482,0.0010757186398135425,0.061614773202653426,0.010518137811510205,0.05922428733640114,0.11665571027311296,0.19613936532600246,0.02492081515568043,0.008366700531883108,0.01207195362457419,0.13159624693719002,0.04619613936532599,0.03328751568756345,0.0,0.07930436861292056,0.04422398852566789,0.128488615311062,0.024622004422398855,0.0005976214665630792,0.015179585250702197
"Greater Sudbury / Grand Sudbury City, Greater Sudbury / Grand Sudbury CDR, Ontario, Canada",0.0010295347789717523,0.09690496107071622,0.054243613667074274,0.007850202689659606,0.08242712824142588,0.08532269480728404,0.16742809343028106,0.02116980889260667,0.010681423331831932,0.007592818994916672,0.04060227784569849,0.03809278682195486,0.039572743066726784,0.000386075542114407,0.05102631748278749,0.0966475773759731,0.1290779229135834,0.040151856379898355,0.0026381828711151156,0.027153979795379927
"Abbotsford City, Fraser Valley Regional district, British Columbia, Canada",0.06504867140226253,0.0005261773217574322,0.06300973428045246,0.00887924230465667,0.11082609839515915,0.06695606419363327,0.11963956853459609,0.0276243093922652,0.011378584583004479,0.009602736122073137,0.09701394369902656,0.04748750328860828,0.040449881610102593,0.0002630886608787161,0.04636937647987371,0.038542488818731915,0.12062615101289133,0.09168639831623267,0.0002630886608787161,0.033806892922915
"Lévis Ville, Lévis Territory, Quebec, Canada",0.004780419402128878,0.0013385174325960863,0.048505322200267625,0.008031104595576516,0.0714513353304864,0.07737905538912619,0.15329211549493282,0.08757728344700108,0.010389444833960098,0.006692587162980436,0.10287462553381363,0.03492893109822172,0.03142329020332718,0.0006373892536171838,0.07680540506087061,0.09382369813244947,0.12365351520173364,0.033080502262731855,0.0018484288354898336,0.03148702912868886
"Coquitlam City, Greater Vancouver Regional district, British Columbia, Canada",0.0007157264623592946,0.000910924588457284,0.06350445702387925,0.017632897390851707,0.0885548832064545,0.08016136378424102,0.1132149131368339,0.05348428655084912,0.02654694514932656,0.03715271000065064,0.059600494501919433,0.043268917951721,0.03363914373088684,0.000975990630489947,0.1190708569197736,0.049905654239052626,0.12219402693734133,0.04502570108660284,0.004424490858221096,0.04001561585008784
"Barrie City, Simcoe County, Ontario, Canada",0.002681684097613302,0.000603378921962993,0.06469562885492086,0.0138106731027085,0.09888710109949052,0.07005899705014756,0.1411906677393402,0.02661571466881205,0.015821936175918497,0.01334137838562617,0.11678734245105941,0.03834808259587023,0.04867256637168143,0.0005363368195226603,0.06482971305980158,0.05571198712791633,0.13938053097345116,0.05209171359613842,0.004491820863502282,0.03144274604451597
"Saguenay Ville, Le Saguenay-et-son-Fjord CDR, Quebec, Canada",0.008212927756653995,0.005627376425855515,0.055969581749049375,0.007908745247148291,0.07460076045627384,0.08509505703422057,0.17695817490494276,0.017034220532319407,0.0061596958174904935,0.01003802281368821,0.11285171102661605,0.05323193916349815,0.03984790874524716,0.0001520912547528517,0.06425855513307986,0.08266159695817492,0.13984790874524716,0.031254752851710976,0.008669201520912544,0.019619771863117853
"Kelowna City, Central Okanagan Regional district, British Columbia, Canada",0.014841082216968757,0.006960861570790649,0.08359600735487259,0.02337798791699503,0.11052009456264773,0.07755450485946946,0.1555030207512477,0.032243236143945364,0.02331231941161021,0.017927501970055153,0.04688731284475962,0.044720252167060694,0.046427633307065966,0.00026267402153926984,0.08628841607565017,0.0312582085631731,0.13186235881271327,0.03828473863934862,0.0023640661938534296,0.02580772261623327
"Guelph City, Wellington County, Ontario, Canada",0.006321953816463704,0.0003327344113928263,0.0477141145937313,0.014706860983562922,0.060158381579823,0.11459373128368938,0.11392826246090364,0.04052705130764624,0.013509017102548744,0.011978438810141752,0.1903240833166968,0.03234178478738273,0.030877753377254295,0.0007985625873427832,0.08903972848872033,0.043588207892460165,0.10833832434950413,0.04072669195448199,0.002395687762028351,0.03779862913422505
"Trois-Rivières Ville, Francheville CDR, Quebec, Canada",0.0034905430635603545,0.00048705252049679375,0.07167789593311147,0.009984576670184278,0.06331682766458321,0.08840003247016799,0.1959574640798764,0.024433801444922458,0.006575209026706717,0.013312768893579038,0.11583732445815413,0.05016640961116976,0.031090185891711978,0.0,0.05211461969315692,0.06380388018507999,0.14319344102605738,0.0371783423979219,0.009010471629190692,0.01996915334036853
"Whitby Town, Durham Regional municipality, Ontario, Canada",0.0029665002532378282,0.0005064756529918244,0.049851674987338106,0.018594891831271252,0.07264307937197022,0.08682439765574125,0.1184429491353736,0.08443672672020837,0.018667245495984384,0.02626438029086176,0.06482888358295343,0.03704507633311635,0.04456985746328052,0.003400622241516535,0.09427682512119237,0.06207944432385503,0.11721293683525073,0.04268866218073951,0.02011431879024672,0.03458505173287028
"Cambridge City, Waterloo Regional municipality, Ontario, Canada",0.0042924595793389616,0.0005007869509228789,0.04972099012734294,0.009944198025468592,0.08005437115467166,0.06495922163399631,0.10609529260266144,0.0380598082701388,0.011732722850193165,0.014808985548719423,0.19745314064959213,0.03741593933323797,0.041565316926599,0.0005007869509228789,0.06946630419230224,0.03348118471884389,0.12212047503219331,0.06503076262698525,0.002217770782658465,0.050579482043210826
"St. Catharines City, Niagara Regional municipality, Ontario, Canada",0.01640950281655646,0.00016327863499061157,0.08457833292513672,0.01787901053147196,0.08114948159033396,0.0807412850028574,0.15005306555637193,0.029553432933300722,0.01485835578414565,0.008817046289493022,0.09217078945220021,0.04000326557269985,0.0539635888643971,0.0,0.0642501428688056,0.038207200587803074,0.14915503306392336,0.04277900236754023,0.0033472120173075365,0.031920973140664576
"Milton Town, Halton Regional municipality, Ontario, Canada",0.004546809779367916,0.0009689922480620161,0.04241204531902208,0.012075134168157435,0.06253726893261778,0.07565593321407259,0.10002981514609431,0.08273703041144892,0.01848539057841387,0.024373881932021467,0.08884913536076335,0.033243887895050686,0.03711985688729878,0.00454680977936792,0.12328562909958264,0.040175909361955975,0.11948419797256997,0.0677549194991055,0.0037268932617769857,0.057990459153249824
"Langley District Municipality, Greater Vancouver Regional district, British Columbia, Canada",0.028872357663695974,0.0011784635781100395,0.054430286513957434,0.020181188775134414,0.12675848862046096,0.0796199454960595,0.1049569124254254,0.036900640789570574,0.017676953671650578,0.019370995065183777,0.07615820873536121,0.04868527657067095,0.0335862119761361,0.002135965235324445,0.07107608455476176,0.05656625174928187,0.11143846210503061,0.05745009943286438,0.0050821241805995435,0.04787508286072035
"Kingston City, Frontenac County, Ontario, Canada",0.0036434296818071434,0.0004857906242409524,0.08201765039268082,0.013278277062586021,0.05861873532507492,0.14233665290259892,0.18581491377216422,0.026151728604971263,0.01611205570399158,0.007934580195935553,0.03943000566755729,0.03311472755242492,0.03902518014735652,0.0,0.060399967613958425,0.1232288883491216,0.123552748765282,0.02769006558173426,0.0029957088494858737,0.014168893207027767
"Ajax Town, Durham Regional municipality, Ontario, Canada",0.0007818608287724783,0.0003127443315089914,0.054652071931196235,0.011884284597341664,0.06817826426896013,0.06716184519155596,0.12314308053166535,0.09953088350273648,0.019155590304925713,0.028537920250195414,0.07333854573885844,0.034558248631743546,0.046051602814698986,0.002892885066458166,0.10101641907740438,0.05129007036747454,0.11610633307271309,0.056372165754495676,0.01290070367474587,0.032134480062548806
"Waterloo City, Waterloo Regional municipality, Ontario, Canada",0.002671415850400711,0.00016190399093337653,0.05302355703068084,0.011171375374402978,0.050514045171213474,0.14223265603497134,0.09131385088642441,0.081032947462155,0.012871367279203431,0.03982838176961062,0.1104994738120294,0.029061766372541053,0.03569983000080947,0.0020237998866672055,0.14482311988990526,0.028657006395207636,0.10515664211122804,0.0291427183680078,0.0019428478912005176,0.028171294422407494
"Terrebonne Ville, Les Moulins CRM, Quebec, Canada",0.001444622792937399,0.0012841091492776882,0.046067415730337055,0.009550561797752804,0.10593900481540953,0.07808988764044945,0.16532905296950215,0.03747993579454251,0.01115569823434992,0.012841091492776884,0.10176565008025683,0.04165329052969497,0.03788121990369184,0.0004012841091492775,0.05714285714285715,0.05987158908507228,0.1390048154093099,0.04999999999999999,0.005698234349919741,0.037399678972712666
"Saanich District Municipality, Capital Regional district, British Columbia, Canada",0.00510551395507148,0.0001701837985023827,0.07598706603131383,0.020847515316541883,0.07768890401633771,0.0977705922396188,0.15895166780122513,0.02876106194690267,0.015997277059223963,0.010721579305650106,0.030547991831177686,0.039737916950306394,0.04186521443158615,0.000255275697753574,0.10347174948944864,0.12559564329475817,0.11997957794417982,0.034462219196732494,0.00034036759700476534,0.0117426820966644
"St. John's City, Division No. 1, Newfoundland and Labrador, Canada",0.0053287658197735295,0.0187458369017033,0.08725854029879154,0.019221619564183078,0.049766866495384976,0.09753544580835474,0.16975925397278527,0.023884289656484915,0.008564087924636029,0.019887715291654767,0.024169759253972755,0.038443239128366155,0.0394899609858217,0.00028546959748786756,0.08630697497383201,0.1143781520601389,0.13502711961176114,0.036635265010943004,0.008754400989627938,0.016557236654296308
"Thunder Bay City, Thunder Bay District, Ontario, Canada",0.008903613210477277,0.011077751320012437,0.07443834765503676,0.009938917072160684,0.07143596645615496,0.09576560720571495,0.22145149601407974,0.015529557925251073,0.006108292783932086,0.011905994409359152,0.03437208820788903,0.04596749145874317,0.03178382855368053,0.0,0.05787348586810234,0.07806191117092863,0.14204368982296314,0.05932291127445909,0.007454187804120508,0.016564861786934452
"Delta City, Greater Vancouver Regional district, British Columbia, Canada",0.010177883733724554,0.0005501558774986246,0.05639097744360903,0.01879699248120299,0.09985329176600048,0.08279845956354304,0.10920594168347705,0.04144507610489638,0.01448743810746377,0.019163763066202072,0.07087841555107278,0.03906106730240232,0.041903539336145205,0.0001833852924995415,0.0830735375022923,0.05208142306986982,0.11965890335595068,0.10177883733724558,0.001467082339996332,0.03704382908490738
"Brantford City, Brant CDR, Ontario, Canada",0.005788712011577424,0.0,0.06171180483770937,0.011784163737854047,0.07928468058714078,0.07163531114327064,0.13221004755013432,0.02315484804630968,0.011577424023154844,0.006719040727723798,0.19061401695265665,0.04165805251188753,0.04992764109985529,0.0002067397146991937,0.04713665495141619,0.03297498449452135,0.12456067810626427,0.06967128385362827,0.0019640272896423406,0.037419888360554064
"Chatham-Kent Municipality, Chatham-Kent CDR, Ontario, Canada",0.07537979821407853,0.0006958135219761102,0.05879624260698142,0.007422010901078515,0.08767250376898988,0.06215934129653252,0.15296300591441472,0.018207120491708213,0.005218601414820829,0.011712860953264518,0.14159805172213857,0.03954540183230894,0.04151687347790785,0.0,0.03235532877188906,0.041284935637249234,0.13394410298040155,0.04545981676910579,0.014612083961498329,0.029456105763655337
"Clarington Municipality, Durham Regional municipality, Ontario, Canada",0.011183048852266042,0.00019619383951343923,0.0481655876005493,0.014322150284481054,0.10349225034333916,0.08534432018834605,0.1429272120855406,0.04061212477928191,0.014322150284481054,0.015597410241318412,0.07278791445948603,0.039925446340984896,0.046399843044928356,0.0018638414753776723,0.06209535020600354,0.06827545615067693,0.11595055915244258,0.043064547773199874,0.04463409848930745,0.02884049440847557
"Red Deer City, Division No. 8, Alberta, Canada",0.005699745547073794,0.0566921119592875,0.07541984732824426,0.015368956743002546,0.09353689567430022,0.061170483460559824,0.17231552162849864,0.02340966921119594,0.010381679389312984,0.003867684478371502,0.08223918575063612,0.052111959287531824,0.03816793893129771,0.0,0.051094147582697244,0.04223918575063614,0.14910941475826978,0.04010178117048345,0.002035623409669211,0.025038167938931283
"Nanaimo City, Nanaimo Regional district, British Columbia, Canada",0.01643812085069888,0.002487347233987331,0.08286256938946474,0.01310870130590693,0.09664323583134192,0.0782815873507134,0.17400981794248258,0.032119222978010314,0.01903727071188076,0.015356665531573962,0.03393826217130942,0.045683598356062526,0.04940307323479583,0.0,0.06699192523810564,0.05098272941977465,0.1514074017727717,0.05199856600069574,0.002054765106337359,0.01719513957408634
"Strathcona County Specialized Municipality, Division No. 11, Alberta, Canada",0.012017586712261831,0.03849535906204202,0.03829995114802148,0.01680508060576452,0.12046897899364926,0.07327796775769428,0.12603810454323408,0.031949193942354646,0.016023448949682457,0.006448461162677093,0.06907669760625303,0.05061064973131414,0.031656082071323886,0.0005862237420615535,0.08490473864191495,0.07425500732779677,0.10815828041035648,0.048168050806057655,0.008500244259892526,0.04425989252564724
"Pickering City, Durham Regional municipality, Ontario, Canada",0.0025891256721768583,0.000597490539733121,0.0423222465644294,0.016928898625771755,0.07548297151961762,0.07677753435570601,0.11412069308902603,0.09559848635729935,0.019219279028082056,0.03206532563234416,0.062139016132244526,0.03873730332603069,0.047898824935271846,0.0023899621589324846,0.10446126269667391,0.056861183031268664,0.10884285998805035,0.05745867357100184,0.010356502688707433,0.03515236008763194
"Lethbridge City, Division No. 2, Alberta, Canada",0.01896176562014298,0.009843539529582425,0.07512174904155013,0.013159258107968072,0.08278934825406692,0.09926432494042076,0.1785307222049527,0.029530618588747257,0.010568852968604285,0.00808206403481504,0.08693399647704901,0.04932131385348665,0.033675266811729346,0.00041446482229820703,0.049528546264635806,0.0488032328256139,0.13387213760232117,0.040410320174075226,0.00352295098953476,0.027665526888405324
"Kamloops City, Thompson-Nicola Regional district, British Columbia, Canada",0.008010819808572612,0.02829796088223053,0.0775072825634623,0.02111943404078235,0.09540158135663755,0.06949646275488977,0.16593841032043274,0.019142738243861833,0.013004577611319169,0.007594673325010397,0.0474406991260924,0.04400749063670408,0.04015813566375365,0.000936329588014981,0.06595921764461096,0.06356637536412821,0.1450270495214315,0.05836454431960051,0.0029130253849354967,0.02611319184352891
"Saint-Jean-sur-Richelieu Ville, Le Haut-Richelieu CRM, Quebec, Canada",0.004182350480970303,0.00020911752404851515,0.05018820577164367,0.00888749477206189,0.0941028858218318,0.07758260142199908,0.15443329150982854,0.035340861564199064,0.010037641154328732,0.013592639063153472,0.1311166875784192,0.04130071099958174,0.03429527394395645,0.00020911752404851515,0.0628398159765788,0.06712672521957337,0.13268506900878307,0.05092011710581355,0.002927645336679212,0.028021748222501013
"Niagara Falls City, Niagara Regional municipality, Ontario, Canada",0.007235203415964892,0.00023721978412999636,0.15703949709405757,0.06013521527695412,0.0772150397343138,0.060491044953149005,0.1326058593286681,0.029415253232119555,0.012216818882694823,0.006642153955639903,0.07757086941050886,0.04068319297829438,0.039734313841774414,0.00023721978412999644,0.0487486656387143,0.045308978768829354,0.128928952674653,0.04649507768947924,0.004151346222274939,0.024908077333649636
