longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Sacramento City Unified School District, California, USA",0.21611516714126908,0.014375700462223338,0.34248334449307166,0.2899600369238992,0.13706575097953688,0.4235798030346104,0.4635300486398468,0.11289014832554273
"Horry County School District, South Carolina, USA",0.17411160889043503,0.004105954503936314,0.4283183274614692,0.28499557797979036,0.1084685311643692,0.29171471039411145,0.5814124345669947,0.12687285503889387
"San Juan Unified School District, California, USA",0.1934191873592365,0.00823234861251745,0.40397421723248256,0.2937731537873703,0.10060109300839329,0.3264775284137993,0.5430633517857525,0.13045911980044816
"Conroe Independent School District, Texas, USA",0.12281476334472541,0.005635685803220116,0.4561836352140401,0.35602174331118275,0.059344172326831576,0.27293025639353513,0.6342536713533212,0.09281607225314363
"Cincinnati City School District, Ohio, USA",0.3007805822936788,0.009448615538987492,0.2877677680767251,0.2803192431353396,0.12168379095526895,0.5078434832927807,0.3748220640500319,0.11733445265718732
"Henrico County Public Schools, Virginia, USA",0.1974640006941195,0.006980643964048942,0.3962755030537598,0.3256072520154301,0.07367260027264179,0.3360371631482547,0.5528781139582079,0.11108472289353746
"Howard County Public Schools, Maryland, USA",0.13196435513655355,0.005023568859947519,0.4480573913888616,0.3471091699873656,0.06784551462727183,0.30293033626063676,0.6166560495063015,0.08041361423306181
"Wichita Unified School District 259, Kansas, USA",0.2235148300319146,0.006097677400824202,0.35714082626462673,0.32151857862512806,0.0917280876775065,0.3560664874327227,0.4957351780508109,0.14819833451646647
"St. Lucie County School District, Florida, USA",0.1614391911250493,0.008126950483519673,0.4218374055372936,0.3129676924451409,0.09562876040899666,0.2795570585504954,0.5840387831635081,0.13640415828599653
"Oxnard Union High School District, California, USA",0.10596469298253951,0.004068428317176779,0.3476445155845333,0.38370671063551287,0.1586156524802375,0.38984269826138124,0.5206310815448082,0.0895262201938105
"Cherry Creek School District 5, Colorado, USA",0.15412450877159276,0.007123897550674559,0.43854857756754356,0.3230314881253826,0.07717152798480648,0.3036414655874516,0.5810932352804739,0.11526529913207458
"Durham Public Schools, North Carolina, USA",0.2241414854472648,0.008920929825766985,0.3721801927870416,0.274537242383162,0.1202201495567645,0.411937803295926,0.4881518380253184,0.09991035867875547
"Huntington Beach Union High School District, California, USA",0.15406499964101583,0.0049306990824274765,0.4072098709972385,0.31679083352006066,0.11700359675925762,0.3420960588522936,0.5513790676473577,0.10652487350034871
"Fayette County School District, Kentucky, USA",0.2126502237407975,0.00926081517578745,0.4008352159923314,0.26276940694685635,0.1144843381442274,0.38606039789690666,0.49622371604458293,0.11771588605851045
"Escambia County School District, Florida, USA",0.2019427402862993,0.008186232074974611,0.36887600838069395,0.2922233931775123,0.12877162608051992,0.35265288078233403,0.5098020534006116,0.13754506581705436
"Tempe Union High School District, Arizona, USA",0.2101359086604888,0.007558182761693948,0.37291399160955263,0.25317809994987983,0.15621381701838477,0.4619384587283308,0.43128006753146486,0.10678147374020444
"El Paso Independent School District, Texas, USA",0.19230658845580234,0.004456428478062782,0.34381748183915933,0.36050432349713096,0.09891517772984475,0.3605382823890649,0.5363109830736441,0.10315073453729097
"Indianapolis Public Schools, Indiana, USA",0.270126073155222,0.011731468196079332,0.2730606501931239,0.30941703123269904,0.13566477722287562,0.5064601501878755,0.37032321342966645,0.12321663638245801
"Lewisville Independent School District, Texas, USA",0.148295418642523,0.0082319768670915,0.452204373136394,0.31845408438711603,0.07281414696687553,0.29128521659749,0.607079339980573,0.10163544342193707
"Chula Vista Elementary School District, California, USA",0.11453903053951889,0.005912278467072998,0.36499692301773007,0.3878425159036343,0.12670925207204387,0.34579314485107143,0.5716107618846842,0.08259609326424443
