longname,High school diploma [25-64] %,Bachelor's degree [25-64] %,Graduate degree [25-64] %
"Chatham-Kent CDR, Ontario, Canada",0.8545272636318157,0.14107053526763397,0.01780890445222609
"Leeds and Grenville United counties, Ontario, Canada",0.9093198992443323,0.179906994768456,0.03594264677388111
"Deux-Montagnes CRM, Quebec, Canada",0.8774578324480478,0.2052930761345632,0.0369956201658745
"Grey County, Ontario, Canada",0.8665624999999997,0.17666666666666675,0.03395833333333331
"Cape Breton County, Nova Scotia, Canada",0.8889580093312597,0.2039398652151372,0.0369103162260239
"Fraser-Fort George Regional district, British Columbia, Canada",0.8849411077582009,0.20169376034264555,0.04945001460138219
"Prescott and Russell United counties, Ontario, Canada",0.9088562351072278,0.2007545671167597,0.03723193010325657
"Division No. 10, Alberta, Canada",0.8688932122784264,0.1490488543017708,0.021508862948551626
"Elgin County, Ontario, Canada",0.8630546075085324,0.14793088737201354,0.023144197952218382
"La Haute-Yamaska CRM, Quebec, Canada",0.8344226579520695,0.1555555555555555,0.03246187363834422
"North Okanagan Regional district, British Columbia, Canada",0.8982475975127191,0.17580553985302466,0.039005087620124425
"Okanagan-Similkameen Regional district, British Columbia, Canada",0.8918111177525404,0.18386132695756138,0.043992827256425636
"Queens County, Prince Edward Island, Canada",0.9380481223296604,0.34000449741398714,0.0920845513829549
"Les Maskoutains CRM, Quebec, Canada",0.8233643811020088,0.14274492200650857,0.030636292223095045
"Northumberland County, Ontario, Canada",0.9083694865728822,0.17614213799477751,0.028678394628874004
"Division No. 15, Saskatchewan, Canada",0.8789544399657997,0.17185782337852784,0.02662758031024808
"Cowichan Valley Regional district, British Columbia, Canada",0.8867907593272597,0.18840326224815712,0.045004853505649305
"Nipissing District, Ontario, Canada",0.8861646234676006,0.18680677174547572,0.03222416812609456
"Division No. 2, Manitoba, Canada",0.845523407425804,0.16627343847013548,0.023096982490997123
"Division No. 1, Alberta, Canada",0.8630643967431534,0.1629657044164812,0.028867505551443306
"Perth County, Ontario, Canada",0.855576323987539,0.18890965732087228,0.039875389408099704
"Marguerite-D'Youville CRM, Quebec, Canada",0.9047425359439343,0.251691637564032,0.04844531283814572
"Kawartha Lakes CDR, Ontario, Canada",0.8874687047041772,0.14468309395177206,0.020160758993279744
"Gloucester County, New Brunswick, Canada",0.7875000000000001,0.12777777777777768,0.01300505050505051
"Cochrane District, Ontario, Canada",0.8486895696196621,0.12706653626321818,0.017694472553325406
"Lanark County, Ontario, Canada",0.9121272365805169,0.19960238568588465,0.03644797879390318
"Saint John County, New Brunswick, Canada",0.9024990904593042,0.20904426266670534,0.04766858004791995
"Division No. 16, Alberta, Canada",0.9210819234194123,0.21159839715048986,0.04274265360641139
"Arthabaska CRM, Quebec, Canada",0.8285391990975743,0.1496051889452909,0.026508742244782918
"Bruce County, Ontario, Canada",0.8965240169625016,0.20259479982671014,0.03526093189331711
"Comox Valley Regional district, British Columbia, Canada",0.9181052931944642,0.24468540447995452,0.06620059922956205
"Kings County, New Brunswick, Canada",0.945787341064692,0.277630292021797,0.06161799636719296
"Joliette CRM, Quebec, Canada",0.8274797942689198,0.15782512858192493,0.030271858927259334
"Division No. 7, Manitoba, Canada",0.8922966162706985,0.22836573074154048,0.04550035997120237
"Beauharnois-Salaberry CRM, Quebec, Canada",0.8215867852861566,0.11447307544754218,0.01671099752131392
"Division No. 13, Alberta, Canada",0.8440812720848061,0.09835100117785578,0.012661955241460477
"Division No. 12, Alberta, Canada",0.8570595949293314,0.1381320122395451,0.017485064840448768
"Muskoka District municipality, Ontario, Canada",0.9019065190651905,0.20448954489544874,0.032595325953259535
"Dufferin County, Ontario, Canada",0.9059511916654772,0.21321535607249903,0.038104752390466665
"Kenora District, Ontario, Canada",0.7486338797814207,0.13676814988290387,0.019828259172521484
"East Kootenay Regional district, British Columbia, Canada",0.9217843866171005,0.20178438661710024,0.046691449814126325
"Brome-Missisquoi CRM, Quebec, Canada",0.8733312142403051,0.2336300063572794,0.05785123966942158
"Cariboo Regional district, British Columbia, Canada",0.8271072796934867,0.10935504469987214,0.02250957854406129
"Kings County, Nova Scotia, Canada",0.8874939642684694,0.2285530339610493,0.05874778689843872
"Central Kootenay Regional district, British Columbia, Canada",0.9107286472575199,0.21151680875020118,0.04552034743445392
"Division No. 17, Alberta, Canada",0.6504093363525525,0.10851767984671631,0.017070196829820562
"Peace River Regional district, British Columbia, Canada",0.8368034292712799,0.14543784445805263,0.02281077770973669
"Huron County, Ontario, Canada",0.8498754891497688,0.13820704375667048,0.017787264318747782
"Mirabel Territory, Quebec, Canada",0.8855448480355819,0.18146775389177172,0.03202372127501853
"Montcalm CRM, Quebec, Canada",0.7919937205651489,0.0709576138147566,0.007378335949764524
"Division No. 3, Manitoba, Canada",0.7607480239059181,0.1501831501831498,0.02352033930981293
"Rimouski-Neigette CRM, Quebec, Canada",0.9009620553492752,0.26718827844524073,0.06881900327194707
"Columbia-Shuswap Regional district, British Columbia, Canada",0.8994773519163761,0.18013937282229975,0.03222996515679448
"Division No. 5, Alberta, Canada",0.8687364904696402,0.1497347219493031,0.021222244055806735
"Portneuf CRM, Quebec, Canada",0.9004621400639884,0.15535015997156065,0.028261642374688953
"Matawinie CRM, Quebec, Canada",0.796926837785927,0.12118037366858722,0.0230487166055526
"Memphrémagog CRM, Quebec, Canada",0.8773156899810962,0.2648393194706994,0.08166351606805279
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",0.8784801834261384,0.2900425810678022,0.08860137569603668
"Beauce-Sartigan CRM, Quebec, Canada",0.827592661924373,0.1323474354174467,0.016286035192811667
"Lac-Saint-Jean-Est CRM, Quebec, Canada",0.853078721745908,0.1385424785658611,0.020459859703819146
"Pierre-De Saurel CRM, Quebec, Canada",0.8277027027027025,0.11705087440381558,0.01709062003179651
"Division No. 13, Manitoba, Canada",0.9022154316271962,0.22249809014514838,0.03227654698242939
"Colchester County, Nova Scotia, Canada",0.8784336645236703,0.20163646990064316,0.052406000389635755
"Les Laurentides CRM, Quebec, Canada",0.8472437888198757,0.18497670807453423,0.03940217391304343
"Squamish-Lillooet Regional district, British Columbia, Canada",0.9510363962787661,0.3634731516239592,0.08715521462379627
"Shawinigan Territory, Quebec, Canada",0.8373760809955705,0.1366800253111159,0.024256485973423312
"Lunenburg County, Nova Scotia, Canada",0.8686237907108355,0.20070569980771824,0.044175656540096045
"Strathcona Regional district, British Columbia, Canada",0.8900497532888256,0.1664419434550032,0.04011309328191864
"Division No. 17, Saskatchewan, Canada",0.8151515151515146,0.13008658008657978,0.015367965367965364
"La Jacques-Cartier CRM, Quebec, Canada",0.9381132075471698,0.26943396226415084,0.07396226415094333
"Division No. 7, Saskatchewan, Canada",0.894363071460275,0.17576564580559279,0.032623169107856204
"Les Pays-d'en-Haut CRM, Quebec, Canada",0.9003743760399336,0.25707154742096466,0.05906821963394328
"Parry Sound District, Ontario, Canada",0.8858518652793232,0.14860178576750616,0.026346881467901845
"Prince County, Prince Edward Island, Canada",0.8699294532627868,0.1541005291005288,0.029761904761904722
"Nord-du-Québec CDR, Quebec, Canada",0.6327783454012019,0.09014730601111495,0.01958421097308298
"Lennox and Addington County, Ontario, Canada",0.9078288575329996,0.15634956759217106,0.03117888029130629
"Hants County, Nova Scotia, Canada",0.8824273072060683,0.17699115044247793,0.03244837758112092
"Northumberland County, New Brunswick, Canada",0.851073203835891,0.12893368911375847,0.02114785376998157
"D'Autray CRM, Quebec, Canada",0.7939908330778078,0.09736289094460188,0.013217786281937167
"Pictou County, Nova Scotia, Canada",0.8811601037491156,0.17212921480782825,0.03301108229191227
"Les Appalaches CRM, Quebec, Canada",0.8514575411913816,0.1191381495564006,0.016730038022813684
"La Vallée-de-l'Or CRM, Quebec, Canada",0.7887921411029248,0.1513730743469523,0.02187988390265682
"Rouyn-Noranda Territory, Quebec, Canada",0.8482979209504226,0.1967100753941057,0.042723326479323774
"Division No. 22, Manitoba, Canada",0.622902003248511,0.11965349214943151,0.01515971846237141
"Division No. 3, Alberta, Canada",0.8581367211131273,0.15033272837265613,0.022988505747126443
"Division No. 7, Alberta, Canada",0.8764278296988574,0.12409138110072723,0.009865005192108015
"Yukon Territory, Yukon, Canada",0.9034893992932863,0.32486749116607794,0.1002650176678446
"Division No. 5, Newfoundland and Labrador, Canada",0.8829180497883504,0.17711088661738267,0.04400375609054919
"Sept-Rivières--Caniapiscau CDR, Quebec, Canada",0.8115431537868395,0.13218551005853751,0.017224589386496167
"Bellechasse CRM, Quebec, Canada",0.870528563801388,0.13747997864388675,0.020021356113187404
"Division No. 16, Saskatchewan, Canada",0.8398030127462346,0.15382387022016156,0.01825028968713788
"La Nouvelle-Beauce CRM, Quebec, Canada",0.8949426485922838,0.17153284671532848,0.029457768508863377
"Rouville CRM, Quebec, Canada",0.8370277078085643,0.14282115869017623,0.023929471032745567
"Kitimat-Stikine Regional district, British Columbia, Canada",0.8436391282311202,0.15636087176887975,0.03623922959959453
"Bulkley-Nechako Regional district, British Columbia, Canada",0.8521329494896625,0.15283957079298624,0.030620256477362
"Division No. 15, Alberta, Canada",0.955907852365618,0.3666088679712657,0.07926678226405745
"Division No. 6, Newfoundland and Labrador, Canada",0.8610961848468566,0.14427727028479312,0.04083825900053734
"Maskinongé CRM, Quebec, Canada",0.8069187449718426,0.12496647894877996,0.0211853043711451
"Antoine-Labelle CRM, Quebec, Canada",0.7758571833380561,0.10966279399263254,0.01586851799376595
"Division No. 9, Saskatchewan, Canada",0.8542039355992856,0.14609421586165788,0.021168753726893273
"Division No. 18, Saskatchewan, Canada",0.5987616099071208,0.09721362229102161,0.01733746130030958
"Division No. 14, Saskatchewan, Canada",0.8469548753550011,0.1347428210792046,0.012937835279267935
"Rivière-du-Loup CRM, Quebec, Canada",0.8713834818489309,0.17313702134503364,0.03863265131754193
"Argenteuil CRM, Quebec, Canada",0.806041814434711,0.10574002302326245,0.015552320028859827
"Lotbinière CRM, Quebec, Canada",0.8474145238768013,0.11782989545069236,0.017519073184515403
"Division No. 8, Newfoundland and Labrador, Canada",0.7419694314331595,0.05471193007888076,0.0158851863374998
"Kootenay Boundary Regional district, British Columbia, Canada",0.9149194773625038,0.19112731692494653,0.04071710726223027
"Alberni-Clayoquot Regional district, British Columbia, Canada",0.8399790340813056,0.14769644610296428,0.03149892533184048
"Division No. 7, Newfoundland and Labrador, Canada",0.8106852678810428,0.09025324777248653,0.027139154647914106
"Madawaska County, New Brunswick, Canada",0.8517495395948437,0.1559238796807857,0.027010435850214856
"Kent County, New Brunswick, Canada",0.7818839409694192,0.12057512836245017,0.01705040849937028
"Sunshine Coast Regional district, British Columbia, Canada",0.9194134251388244,0.2545257641893497,0.0641831883480792
"Division No. 5, Saskatchewan, Canada",0.8961525366019749,0.13006469186244468,0.014300306435137897
"Le Val-Saint-François CRM, Quebec, Canada",0.8574976715305805,0.16330332194970495,0.04656938838869921
"Timiskaming District, Ontario, Canada",0.8352515619861888,0.11838211114764885,0.014140085498191384
"Le Domaine-du-Roy CRM, Quebec, Canada",0.8494733265375466,0.14033299354400275,0.019028202514441057
"Division No. 8, Saskatchewan, Canada",0.895752895752896,0.17444717444717528,0.023517023517023547
"Albert County, New Brunswick, Canada",0.9371029224904701,0.2121982210927576,0.03303684879288441
"Restigouche County, New Brunswick, Canada",0.8246676355695379,0.1223435151231114,0.0169092663178284
"Cumberland County, Nova Scotia, Canada",0.8566956521739129,0.13078260869565222,0.027826086956521712
"Division No. 1, Saskatchewan, Canada",0.872666666666667,0.1249999999999996,0.008333333333333316
"Les Jardins-de-Napierville CRM, Quebec, Canada",0.8054106910039114,0.11114732724902215,0.014993481095176002
"La Côte-de-Beaupré CRM, Quebec, Canada",0.9089451747354923,0.24334722667521635,0.055145880089772406
"Manicouagan CRM, Quebec, Canada",0.8281951511523498,0.13153383581399145,0.017632173274196628
"Division No. 14, Alberta, Canada",0.8353361481000329,0.11269892822344917,0.012016888600194855
"Sunbury County, New Brunswick, Canada",0.9179272610234954,0.16382362407467016,0.02993241068554877
"Division No. 18, Manitoba, Canada",0.778154106689245,0.10541913632514799,0.010584250635054993
"Carleton County, New Brunswick, Canada",0.8878753325731662,0.16115545419992397,0.02736602052451542
"Charlotte County, New Brunswick, Canada",0.8927272938195374,0.1439960990916196,0.03033506425249098
"Prince Edward CDR, Ontario, Canada",0.9084801021830514,0.23119891410487461,0.04978996317786483
"Division No. 12, Manitoba, Canada",0.9021696252465481,0.18856015779092694,0.021301775147928977
"Abitibi CRM, Quebec, Canada",0.8096579476861168,0.13279678068410458,0.022535211267605628
"Yarmouth County, Nova Scotia, Canada",0.8125250520314049,0.14378037826885853,0.03368643342566209
"Division No. 9, Manitoba, Canada",0.8461538461538461,0.15567765567765576,0.016483516483516487
"Division No. 10, Newfoundland and Labrador, Canada",0.875797373358349,0.14859287054409007,0.026641651031894968
"Papineau CRM, Quebec, Canada",0.7882591093117408,0.10121457489878542,0.017004048582995937
"Maria-Chapdelaine CRM, Quebec, Canada",0.8244541484716158,0.09912663755458506,0.004366812227074234
"Nicolet-Yamaska CRM, Quebec, Canada",0.832972739073994,0.14366075292081337,0.02120294244915621
"L'Érable CRM, Quebec, Canada",0.8133971291866029,0.09569377990430622,0.010439321444106133
"Division No. 15, Manitoba, Canada",0.8652153774895786,0.1579434923575731,0.012968967114404819
"Division No. 12, Saskatchewan, Canada",0.8830242510698996,0.15311459819305778,0.01806942463147882
"Le Haut-Saint-François CRM, Quebec, Canada",0.8075737560546015,0.11228533685601054,0.03038309114927343
"Division No. 2, Saskatchewan, Canada",0.8972442783745911,0.1489957963568422,0.014946286781877613
"Montmagny CRM, Quebec, Canada",0.8195488721804511,0.11137218045112782,0.015037593984962395
"Sudbury District, Ontario, Canada",0.8388937664618087,0.10359964881474966,0.01404741000877963
"Le Haut-Saint-Laurent CRM, Quebec, Canada",0.7960819234194125,0.08771148708815663,0.006678539626001775
"Division No. 13, Saskatchewan, Canada",0.8781204111600585,0.11796377875673075,0.00978952520802745
"Division No. 17, Manitoba, Canada",0.8082901554404149,0.13471502590673565,0.025906735751295342
"Le Granit CRM, Quebec, Canada",0.7815927515498337,0.10729613733905582,0.013352408202193602
"Division No. 21, Manitoba, Canada",0.7937839171188952,0.1608288110508142,0.022200296003946723
"Kamouraska CRM, Quebec, Canada",0.8462717058222677,0.14249233912155243,0.026046986721143993
"Annapolis County, Nova Scotia, Canada",0.8397094430992738,0.15738498789346228,0.03825665859564162
"Powell River Regional district, British Columbia, Canada",0.8864045715550618,0.15613262469217415,0.0373149469260493
"La Matanie CRM, Quebec, Canada",0.8046676813800101,0.128361237950279,0.02029426686960932
"Region 6 Region, Northwest Territories, Canada",0.9071220324864642,0.36109954185755944,0.10245730945439403
"Bécancour CRM, Quebec, Canada",0.8557046979865773,0.17976989453499526,0.028763183125599206
"Haliburton County, Ontario, Canada",0.8895169578622815,0.1778006166495375,0.03288797533401849
"Division No. 9, Alberta, Canada",0.8350961538461541,0.11971153846153848,0.0173076923076923
"La Vallée-de-la-Gatineau CRM, Quebec, Canada",0.7774054571565344,0.0966969842029679,0.016754427955959782
"Abitibi-Ouest CRM, Quebec, Canada",0.7687280040221216,0.08898944193061838,0.00703871292106586
"Antigonish County, Nova Scotia, Canada",0.9159663865546218,0.3203781512605044,0.09033613445378152
"Division No. 1, Manitoba, Canada",0.8342420937840783,0.10414394765539792,0.003271537622682661
"Division No. 14, Manitoba, Canada",0.899728997289973,0.15663956639566448,0.015176151761517619
"Témiscouata CRM, Quebec, Canada",0.7754098360655738,0.092896174863388,0.007650273224043722
"Rainy River District, Ontario, Canada",0.8722724853645558,0.13837147418839812,0.01383714741883981
"Qikiqtaaluk Region, Nunavut, Canada",0.6232038318254391,0.18680149015433756,0.06173496540713144
"Robert-Cliche CRM, Quebec, Canada",0.839392295170917,0.11394465545306567,0.0054259359739555115
"Division No. 4, Newfoundland and Labrador, Canada",0.7983122330262147,0.1023208727857235,0.024261650248161244
"Division No. 2, Newfoundland and Labrador, Canada",0.8198868062875213,0.0750653040648916,0.013404518583016374
"Coaticook CRM, Quebec, Canada",0.8098669623059866,0.11917960088691794,0.02549889135254989
"La Mitis CRM, Quebec, Canada",0.8121739130434782,0.11304347826086958,0.019130434782608712
"Kings County, Prince Edward Island, Canada",0.8647260273972602,0.14326484018264862,0.02568493150684935
"Victoria County, New Brunswick, Canada",0.8526434195725534,0.11586051743532068,0.01068616422947132
"Skeena-Queen Charlotte Regional district, British Columbia, Canada",0.8051671106187411,0.1560946837290461,0.03775892740674643
"La Matapédia CRM, Quebec, Canada",0.8142269253380365,0.09112286890064665,0.008230452674897118
"L'Islet CRM, Quebec, Canada",0.7931562014017701,0.10684944304847029,0.01573828435961765
"Bonaventure CRM, Quebec, Canada",0.8407341622261693,0.14801657785671998,0.020722320899940794
"La Côte-de-Gaspé CRM, Quebec, Canada",0.8316384180790961,0.17175141242937858,0.04180790960451981
"Inverness County, Nova Scotia, Canada",0.904288458457175,0.18791319837014742,0.03183272818192941
"Le Rocher-Percé CRM, Quebec, Canada",0.7152278177458036,0.09112709832134289,0.004796163069544361
"Digby County, Nova Scotia, Canada",0.7803121248499401,0.13025210084033617,0.02641056422569028
"Les Etchemins CRM, Quebec, Canada",0.7974058060531193,0.08462013588634962,0.009882643607164912
"Division No. 10, Saskatchewan, Canada",0.8422515635858236,0.10284920083391229,0.006949270326615691
"Témiscamingue CRM, Quebec, Canada",0.8102466793168882,0.12080961416824797,0.0094876660341556
"Acton CRM, Quebec, Canada",0.7759948652118099,0.06996148908857502,0.010269576379974317
"Charlevoix-Est CRM, Quebec, Canada",0.8626220362622037,0.105299860529986,0.011854951185495117
"Division No. 19, Manitoba, Canada",0.5920177383592018,0.06725794530672581,0.004434589800443461
"La Tuque Territory, Quebec, Canada",0.7350720658888126,0.09814687714481819,0.006177076183939608
"Pontiac CRM, Quebec, Canada",0.7635850388143968,0.06633733239237821,0.0028228652081863062
"Division No. 9, Newfoundland and Labrador, Canada",0.7646249139710944,0.09222298692360635,0.024088093599449415
"Les Sources CRM, Quebec, Canada",0.8095963442498092,0.0792079207920793,0.006092916984006099
"Division No. 8, Manitoba, Canada",0.7219690063810383,0.10756608933454882,0.013673655423883335
"Manitoulin District, Ontario, Canada",0.8608022141147448,0.14868093025017706,0.018936694595637606
"Division No. 3, Newfoundland and Labrador, Canada",0.7713235294117647,0.059558823529411734,0.013970588235294113
"Shelburne County, Nova Scotia, Canada",0.7510440122588075,0.08520955166161841,0.016142025431649876
"Avignon CRM, Quebec, Canada",0.8359497645211929,0.1491365777080062,0.025117739403453684
"Charlevoix CRM, Quebec, Canada",0.8725413060582219,0.1888276947285602,0.040125885129819044
"Division No. 5, Manitoba, Canada",0.8827106863596879,0.1546481320590791,0.013900955690703725
"Division No. 18, Alberta, Canada",0.7900302114803622,0.08534743202416921,0.006042296072507552
"Division No. 10, Manitoba, Canada",0.9453376205787782,0.3135048231511247,0.04823151125401925
"Mékinac CRM, Quebec, Canada",0.854149203688181,0.10896898575020948,0.007544006705783735
"Communauté maritime des Îles-de-la-Madeleine Territory, Quebec, Canada",0.7972533815425497,0.15867112456709728,0.019085839994772504
"Division No. 3, Saskatchewan, Canada",0.8641049671977504,0.10871602624179952,0.005623242736644796
"Kivalliq Region, Nunavut, Canada",0.46680716543730255,0.08219178082191782,0.02528977871443626
"La Haute-Gaspésie CRM, Quebec, Canada",0.7254335260115609,0.09152215799614646,0.011560693641618495
"Division No. 4, Saskatchewan, Canada",0.8741418764302059,0.11784897025171616,0.010297482837528595
"Queens County, New Brunswick, Canada",0.8759068178267205,0.09325909309646607,0.011145797187736681
"Queens County, Nova Scotia, Canada",0.8295598887706411,0.1131690068316799,0.016701568883243496
"La Haute-Côte-Nord CRM, Quebec, Canada",0.7779941577409932,0.09542356377799416,0.015579357351509247
"Division No. 16, Manitoba, Canada",0.8139534883720931,0.10963455149501639,0.009966777408637861
"Division No. 6, Manitoba, Canada",0.8414096916299565,0.13105726872246676,0.013215859030836974
"Mount Waddington Regional district, British Columbia, Canada",0.7914654749156252,0.12371118078456086,0.03167006228084757
"Division No. 4, Manitoba, Canada",0.8604938271604943,0.1506172839506176,0.00493827160493827
"Division No. 20, Manitoba, Canada",0.822784810126582,0.12313003452243987,0.012658227848101276
"Minganie--Le Golfe-du-Saint-Laurent CDR, Quebec, Canada",0.7028243199382352,0.09432002958760413,0.008100115206556109
"Division No. 4, Alberta, Canada",0.8773809523809524,0.10357142857142854,0.004761904761904765
"Les Basques CRM, Quebec, Canada",0.818523153942428,0.12015018773466832,0.02252816020025032
"Richmond County, Nova Scotia, Canada",0.8764237240952983,0.14945084839420678,0.026793415926580615
"Victoria County, Nova Scotia, Canada",0.8283261802575106,0.15450643776824033,0.035765379113018594
"Guysborough County, Nova Scotia, Canada",0.8082266143558616,0.08880499420139662,0.007525846966220048
"L'Île-d'Orléans CRM, Quebec, Canada",0.946963206384602,0.2595446276626958,0.07369872660055157
"Kitikmeot Region, Nunavut, Canada",0.43448275862068964,0.07586206896551725,0.020689655172413782
"Region 5 Region, Northwest Territories, Canada",0.8127721335268505,0.19883889695210455,0.04063860667634251
"Region 1 Region, Northwest Territories, Canada",0.6534351145038167,0.15419847328244285,0.05496183206106873
"Division No. 23, Manitoba, Canada",0.5673913043478259,0.11739130434782614,0.01521739130434782
"Northern Rockies Regional district, British Columbia, Canada",0.7899999999999999,0.11599999999999996,0.015999999999999993
"Central Coast Regional district, British Columbia, Canada",0.7988980716253444,0.16253443526170805,0.04958677685950414
"Region 4 Region, Northwest Territories, Canada",0.577777777777778,0.0952380952380952,0.034920634920634915
"Region 3 Region, Northwest Territories, Canada",0.5097276264591439,0.09727626459143966,0.019455252918287938
"Division No. 11, Newfoundland and Labrador, Canada",0.698744769874477,0.07531380753138074,0.008368200836820083
"Region 2 Region, Northwest Territories, Canada",0.6131687242798355,0.13168724279835392,0.0411522633744856
"Stikine Region, British Columbia, Canada",0.7936507936507936,0.2063492063492064,0.09523809523809525
