longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Littlewater Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6981793127280976,0.08042978297355248,0.02761483499173494,0.01802797929359487,0.029836867741218333,0.03256493593873929,0.16018273292519336,-0.003743084963227755,-0.023668000636959903
"Akins, Cherokee OTSA, USA",0.8284241531664212,0.1796759941089838,0.07069219440353461,0.04050073637702503,0.10972017673048601,0.029455081001472753,-0.06495618287413973,0.02185679188983128,-0.016296111524233547
"Vermilion Lake Segment, Bois Forte Reservation and Off-Reservation Trust Land, USA",0.9439560439560439,0.2967032967032967,0.1043956043956044,0.1054945054945055,0.13186813186813187,0.059340659340659345,0.022113966715820554,0.15667263534864126,0.02531072256161787
"Evening Shade, Cherokee OTSA, USA",0.8700084961767207,0.17247238742565846,0.04927782497875956,0.10790144435004247,0.03653355989804588,0.028037383177570093,0.1603059937425264,-0.010932560158566307,0.05391911150425081
"Gregory, Cherokee OTSA, USA",0.918834547346514,0.2133194588969823,0.056191467221644115,0.08012486992715921,0.06763787721123829,0.06555671175858481,0.0393500948766603,-0.12408918406072109,0.004013282732447804
"Okreek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.9061687973444532,0.2384064837826479,0.15273793954544215,0.12113921183655786,0.08351917442798448,0.03374809751810556,0.1301856371039063,-0.11662015295773764,0.02964821082082067
"Rocky Mountain, Cherokee OTSA, USA",0.8604269293924466,0.1921182266009852,0.026272577996715927,0.09523809523809523,0.08045977011494253,0.016420361247947456,0.03930136260773276,0.11831335162983292,0.030189224324714724
"Oswego District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.8661233097243585,0.17801052759925193,0.03825008216891215,0.07157074303148435,0.08304701196460704,0.023392772603160583,-0.055206070278642994,0.01719609178557846,0.007721676019125573
"Short, Cherokee OTSA, USA",0.8219601445524971,0.09070964454523399,0.02454483585814143,0.029593060809736,0.04594910031625648,0.015167483419241519,0.027002189160581946,-0.029651730027616355,0.0014485976039168257
"Marshall, Tulalip Reservation and Off-Reservation Trust Land, USA",0.8669833729216152,0.2054631828978622,0.05225653206650831,0.14726840855106885,0.04156769596199525,0.016627078384798096,0.03353459530026126,-0.0748581542478409,-0.005472986543482619
"Two Strike Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.7259109400488809,0.120834786777685,0.059746094375212104,0.042626646521855424,0.07252380181481584,0.005684338441013733,0.09099568760178045,0.10616779726423015,0.11294373723171267
"Ideal Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.90159615805484,0.2272089917730326,0.04640683542946834,0.05175391489521714,0.12977441901063258,0.045680657867182874,0.08298553377123463,0.021160102223951316,-0.0021717542441607104
"Oaks Community, Cherokee OTSA, USA",0.8405572755417957,0.1934984520123839,0.04024767801857585,0.060371517027863766,0.11455108359133126,0.018575851393188854,0.12219991075412762,-0.013855421686746944,-0.0178714859437751
"Cove Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7731072536264878,0.05589041463842976,0.02615665035964236,0.017585382566039313,0.03612531120908691,0.0021797208633035302,-0.001639803421169539,0.019022713794003512,0.03744244876873144
"Gu Vo District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.7975016436554898,0.04142011834319527,0.01775147928994083,0.017094017094017096,0.024326101249178174,0.0,0.1096761532468924,0.057405142457286604,0.03430749682337993
"Twin Buttes Segment, Fort Berthold Reservation, USA",0.9077663574270608,0.2375667301930938,0.050632028297116084,0.10105645190992736,0.0682849871867766,0.06822529109638982,0.029800612085038147,0.17044220755527942,0.03309111387288027
"East Dinnebito District, Hopi Reservation and Off-Reservation Trust Land, USA",0.8807865464902012,0.08168549279378302,0.02801412464366675,0.02554494480166484,0.048874077678723864,0.00726647031339433,0.014976114752784153,0.08515032012606095,0.02857473267167336
"Nett Lake Segment, Bois Forte Reservation and Off-Reservation Trust Land, USA",0.9361732300265693,0.18549613080513577,0.06934994064839503,0.0560340431501684,0.0872359748855957,0.04222611276937165,0.01948615566089451,-0.018148779453751568,0.009640608758614055
"Sand Hill, Cherokee OTSA, USA",0.7403846153846154,0.04615384615384616,0.006730769230769231,0.006730769230769231,0.03365384615384616,0.0057692307692307696,0.20825734549138808,0.026329787234042543,0.016548463356973995
"Gila Bend District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.6818181818181818,0.04545454545454545,0.0,0.001976284584980237,0.023715415019762844,0.01976284584980237,0.08703703703703691,0.06296296296296296,0.0
"Pueblo Pintado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.6986469864698648,0.03444034440344404,0.022140221402214024,0.014760147601476013,0.01722017220172202,0.0024600246002460025,-0.029808184143222394,0.036208439897698216,0.010632992327365733
"Steely Hollow, Cherokee OTSA, USA",0.9445694841577322,0.21335708086784017,0.05774474113881055,0.09352885145244258,0.10975123684725523,0.010076992568142373,0.03535920793960645,0.26451405379386084,0.04847272481092105
"Mission Beach, Tulalip Reservation and Off-Reservation Trust Land, USA",0.8916256157635467,0.3724137931034482,0.1615763546798029,0.14778325123152708,0.19704433497536944,0.027586206896551724,-0.006559221929240855,0.009836779286494735,-0.07559739438297311
"Drowning Creek, Cherokee OTSA, USA",0.7348724142505195,0.08536958805245906,0.04934807442989446,0.053316665861009215,0.016986257569845873,0.015066664621603977,0.015226158582606897,-0.04527438648903695,-0.04138689233178814
"Pin Oak Acres, Cherokee OTSA, USA",0.7865823131852556,0.12073180898207607,0.04081140012144042,0.05095622618760225,0.034009500101200345,0.035766082693273485,0.02339952009062707,0.10783110331991591,-0.03003198294341863
"Maplewood, Tulalip Reservation and Off-Reservation Trust Land, USA",0.8767291799773387,0.27149079431845463,0.09549163470668541,0.14747202465289783,0.1030574448950082,0.02096132477054861,0.017105367669228433,-0.042822271103876264,-0.034906260434828015
"Titanic, Cherokee OTSA, USA",0.8044280442804428,0.14022140221402216,0.057810578105781066,0.04428044280442805,0.06642066420664207,0.029520295202952025,0.1521592985020095,0.044150529777128245,0.0422360248447205
"Notchietown, Cherokee OTSA, USA",0.8448918459352635,0.18404607487856867,0.05953397671812288,0.05799423330179174,0.10798322474838354,0.018068616828393405,0.08753575320234752,0.08136908826036127,0.034367411315927125
"Deer Lick, Cherokee OTSA, USA",0.8506313335065278,0.15062351148740163,0.08577186481826021,0.03818656710274165,0.10154677900662505,0.010890165378034925,0.03358549574639047,0.07938937204356453,0.06991547983871721
"Belfonte, Cherokee OTSA, USA",0.804221251819505,0.11353711790393012,0.03056768558951965,0.03857350800582241,0.050218340611353704,0.024745269286754,0.032984901277584244,-0.04743955231760111,0.008024495829373875
"Oak Hill-Piney, Cherokee OTSA, USA",0.7009102730819246,0.08972691807542263,0.06371911573472042,0.0247074122236671,0.06501950585175555,0.0,0.2607607607607606,0.19658119658119655,0.13960113960113957
"Lake Valley Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7361331220285261,0.07448494453248812,0.044374009508716325,0.044374009508716325,0.011885895404120442,0.01822503961965135,-0.09167311401453648,0.0742843443864486,0.09946714031971582
"Cloud Creek, Cherokee OTSA, USA",0.8261904761904761,0.07222222222222222,0.032539682539682535,0.0253968253968254,0.03968253968253968,0.0071428571428571435,-0.015887580398664003,-0.0531562154609722,-0.04335495172356266
"Weitchpec District, Yurok Reservation, USA",0.8898305084745763,0.23728813559322035,0.11016949152542373,0.11864406779661017,0.059322033898305086,0.059322033898305086,0.03679653679653683,0.2683982683982684,0.19696969696969696
"Spring Creek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.7082111436950146,0.06744868035190615,0.01759530791788856,0.03958944281524926,0.027859237536656888,0.0,-0.06294601668267152,-0.07205934963942082,0.0054792972942439115
"Old Green, Cherokee OTSA, USA",0.8815683585611375,0.07253981860496567,0.015091506929804604,0.0257045553943022,0.03507300702123826,0.011762256189425205,-0.0232850389530479,0.002605313571997614,0.021199244217593696
"Simms, Cherokee OTSA, USA",0.8119551681195516,0.2054794520547945,0.0423412204234122,0.024906600249065998,0.1706102117061021,0.009962640099626401,-0.015024347757235157,-0.2151246420417805,-0.03831637568127532
"Ballou, Cherokee OTSA, USA",0.8788387854754157,0.1056760201079105,0.022120080783346756,0.03868036184478163,0.061667516862963324,0.005328141400165547,-0.05017114359586505,0.023266767373136737,0.03306104316282237
"Kenel District, Standing Rock Reservation, USA",0.8570655235880087,0.14958446252357857,0.023755188381406483,0.012886123080627544,0.11051087169287896,0.026187467750072038,-0.07667415163544622,0.08644253047147926,0.031575156563797606
"Box, Cherokee OTSA, USA",0.8319228353053559,0.2018930202608103,0.060576355420831826,0.07766330410486673,0.10242961173633333,0.021800104419610212,0.09637177332075963,0.008330797985368177,0.0912222340392676
"District 2, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.9046778464254192,0.09355692850838482,0.0035304501323918797,0.0441306266548985,0.025595763459841124,0.02383053839364519,0.007778175926214548,0.17385411148848662,0.008350730688935283
"Manuelito Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7319955582011974,0.06013427256203756,0.00858254037590614,0.0388332195091707,0.008546239541177218,0.012754813511689621,-0.09181116327461636,-0.06387686937060245,-0.01952592631954254
"Snake Creek, Cherokee OTSA, USA",0.8510273972602741,0.03424657534246576,0.0,0.00856164383561644,0.011986301369863013,0.013698630136986302,0.11224489795918358,0.016745159602302453,0.0
"Warrington Addition, Menominee Reservation and Off-Reservation Trust Land, USA",0.9718706047819973,0.10829817158931083,0.054852320675105495,0.036568213783403664,0.05766526019690578,0.01406469760900141,-0.017867707963554635,0.06937471474212688,-0.007792822489308113
"McCoy Ford, Cherokee OTSA, USA",0.844194555153386,0.13163888265127885,0.0538342262763199,0.04323896778947388,0.06793344260635228,0.020466472255452683,0.08000862236056672,0.04020059429152667,0.005338061880778185
"Leach, Cherokee OTSA, USA",0.8387344126689277,0.12623539501449554,0.0226725416052466,0.035773702446085576,0.0690125965392256,0.02144909602918436,0.008339034524641797,0.04725465521007534,0.013634977389419257
"River Bottom, Cherokee OTSA, USA",0.7403846153846154,0.04615384615384616,0.006730769230769231,0.006730769230769231,0.03365384615384616,0.005769230769230769,0.20825734549138797,0.02632978723404255,0.016548463356973995
"Schoolview Addition, Menominee Reservation and Off-Reservation Trust Land, USA",0.9718706047819973,0.10829817158931082,0.05485232067510549,0.03656821378340366,0.057665260196905765,0.014064697609001406,-0.017867707963554746,0.06937471474212686,-0.00779282248930812
"Crow Creek District, Crow Creek Reservation, USA",0.8290258449304175,0.05964214711729622,0.015904572564612324,0.033797216699801194,0.011928429423459244,0.013916500994035784,-0.01666666666666672,-0.008333333333333331,0.03333333333333333
"Tiawah, Cherokee OTSA, USA",0.936144578313253,0.13373493975903614,0.038554216867469876,0.06867469879518073,0.04457831325301206,0.020481927710843374,-0.0034278364588327115,0.06852639434073302,0.04491982502866643
"Lyons Switch, Cherokee OTSA, USA",0.8623255813953488,0.14232558139534887,0.06790697674418605,0.043720930232558144,0.07906976744186046,0.019534883720930235,0.024768509239587844,0.07345171764139974,0.039652062372229104
"Cherokee County Community, Eastern Cherokee Reservation, USA",0.92441824461605,0.2088751670376089,0.058673052916991035,0.07608446592869582,0.07753712583075659,0.055253575278156504,0.04177707174511214,0.2033870189131182,0.034266992623262264
"Horse Creek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8157174506804089,0.11221101394641189,0.03018769703418574,0.057322790290064485,0.05395590233732852,0.0009323213190188802,-0.02840018034184355,0.12320231795078315,0.030068622123950787
"Polacca Wash District, Hopi Reservation and Off-Reservation Trust Land, USA",0.8800342759211655,0.0758354755784062,0.0488431876606684,0.022707797772065132,0.04841473864610113,0.004712939160239933,0.03827146305022411,-0.005181013676588908,0.016167490326782365
"Proctor, Cherokee OTSA, USA",0.8330494037478705,0.0545144804088586,0.023850085178875637,0.0,0.0545144804088586,0.0,0.22587919463087247,0.128,0.056
"Cedar Crest, Cherokee OTSA, USA",0.9059149191137786,0.08466910834286193,0.026558664449895467,0.03175957372359506,0.03244168590874581,0.02046784871052105,0.02074188195211102,0.03696788589791711,-0.015172673448800286
"Dennis, Cherokee OTSA, USA",0.7531285551763368,0.2229806598407281,0.10580204778156996,0.04664391353811149,0.15927189988623436,0.01706484641638225,0.3286997190600691,0.08527798979089185,0.02777462013565228
"Rainwater, Tulalip Reservation and Off-Reservation Trust Land, USA",0.8704884186035069,0.2292097841769686,0.06780588667086594,0.1473416383753819,0.06368227074743452,0.018185875054152187,0.027535881726438616,-0.06356633543537826,-0.016325825296514287
"Piney, Cherokee OTSA, USA",0.8556668160406529,0.1499207240556964,0.09646493305828632,0.04288235027226051,0.10591837965066377,0.0011199941327721347,0.030289036968977,0.13162134585175064,0.175228667398657
"Christie, Cherokee OTSA, USA",0.9179292789277238,0.05862385556146558,0.014993229826086257,0.014463240498526469,0.028584817602987516,0.015575797459951581,0.018351890651516434,-0.01794616827252489,0.02816672521640237
"East Village, Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, USA",0.9790075732613398,0.6406128250488422,0.14978181659412637,0.32791632498691936,0.1047020492161043,0.20799445084581852,-0.028081036319588915,0.07017689899656698,0.035613568567907566
"Big Bend District, Crow Creek Reservation, USA",0.9369797859690844,0.31391200951248516,0.05469678953626636,0.11058263971462545,0.15695600475624258,0.046373365041617126,0.06181150938023994,0.06689234078901579,-0.01535005852763454
"Burnham Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8221153846153847,0.08814102564102563,0.01282051282051282,0.016025641025641024,0.041666666666666664,0.030448717948717948,-0.017591407563552264,0.09488318401967427,0.02228412256267409
"Soldier Creek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.7962194228872889,0.0772731796670725,0.02258965345438287,0.01119994988508854,0.06325102967227204,0.0028222001097119274,-0.0720463328630151,-0.020210542370459855,0.0038786553681922596
"Badger Lee, Cherokee OTSA, USA",0.8402662435609247,0.13143156509123147,0.04188789257773513,0.03618610414821142,0.0715627865812326,0.023682674361787476,0.042240171041803,-0.02075018265213116,-0.00279427412579452
"Pecwan District, Yurok Reservation, USA",0.8898305084745763,0.23728813559322035,0.11016949152542374,0.11864406779661017,0.059322033898305086,0.059322033898305086,0.03679653679653694,0.2683982683982684,0.196969696969697
"Black Pipe Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.8143657482123837,0.10867598893648807,0.029358260710115304,0.05626350759049536,0.05172645934639363,0.0006860219995990781,-0.03244473594612829,0.11326906186127703,0.028947298046165422
"Elm Grove, Cherokee OTSA, USA",0.8743169398907102,0.06830601092896176,0.017759562841530057,0.01639344262295082,0.046448087431693985,0.00546448087431694,5.775450485123734e-05,0.1406899738179578,0.04304635761589404
