longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"New York-Newark CSA, NY-NJ-CT-PA, USA",0.1526906059709451,0.10284527447641155,0.21280464174914782,0.10151485347879835,0.2865837711002072,0.06154422704359075,0.028579090615830433,0.055039328678702426,0.05110108039271834,0.1018968564228995,0.2835478108989228,0.027926099186038188,0.2595582832753013,0.05369296371569807,0.052859990044821815,0.1188003189555065,0.123833349997702,0.03723854502680331,0.07464346274284381,0.16136468545556962,0.13526368421840898,0.25370849399843254,0.34416158240544104,0.7556768386291715,0.6526301380571484,0.8742333375883571
"Los Angeles-Long Beach CSA, CA, USA",0.18029380798920328,0.11214350550574227,0.18253416467716385,0.09455915105213376,0.2669491232954846,0.051565043659500424,0.028153443535318293,0.04929406741229592,0.04520711849245174,0.10716960820647838,0.29884122377566025,0.026608050580340707,0.2680061885305203,0.056249404107392154,0.058011889753137764,0.13501788574439644,0.11810676433745045,0.03950320195129575,0.07556995748451216,0.15713893584205782,0.11511050743492683,0.21382173481175298,0.33227682628733085,0.6251949707641629,0.6067958949721496,0.8429943013954527
"Chicago-Naperville CSA, IL-IN-WI, USA",0.15436563261358222,0.1050291988474958,0.20443186674167718,0.0963663113120793,0.2885079586999691,0.05911053230980961,0.027922055362879648,0.05688776557571797,0.04944635172405605,0.10065923141480346,0.3314882437371184,0.028397517573390874,0.29060051311657903,0.06190884502518736,0.05040135309254303,0.13669880991901737,0.13793896494486266,0.037173892671010914,0.07857071714366175,0.17401558189881428,0.1436140442875898,0.26239498208275086,0.3312038271224489,0.7597352920426592,0.6403069654569813,0.8218468738146634
"Washington-Baltimore-Arlington CSA, DC-MD-VA-WV-PA, USA",0.1367165578403938,0.09077893616658031,0.2238808387053288,0.1007063735366509,0.30812497858951315,0.059153818119626014,0.026233827312517992,0.05007957202421504,0.04432770591085582,0.09364151463753774,0.3254211941662974,0.026505408237751372,0.22872691310284854,0.04687285641659574,0.0417958230242804,0.1094390333737349,0.103393830062495,0.030626079727816845,0.06262174852376583,0.1588324302619101,0.12428419379132458,0.20194324404398264,0.33809251534402185,0.7267849422276493,0.6724131752445267,0.8738679710681727
"San Jose-San Francisco-Oakland CSA, CA, USA",0.1397557585272779,0.09373711908629513,0.17980881951836913,0.09049247600391742,0.2541834333945986,0.05650514120377545,0.025822974034068476,0.04388349220482848,0.04315734473498436,0.09223434205428745,0.24504177251473752,0.024409056874333986,0.22801340684633334,0.05213935663321001,0.04190861183787534,0.11033988134099251,0.09780475706323831,0.02955122209217737,0.05968495931587039,0.15735080667473755,0.09930548686724412,0.18145231235067139,0.2984961538717497,0.6015219312359105,0.6558863744304246,0.8514761760727362
"Boston-Worcester-Providence CSA, MA-RI-NH-CT, USA",0.12813472071884155,0.09738597768415638,0.24035519683020187,0.11249273650518855,0.2755915985938973,0.06829258836884516,0.026877178104859293,0.05857197025861234,0.050815325959435234,0.08334920533436892,0.28337834021646224,0.026246131414943665,0.25376224112427537,0.059218845246271884,0.04044079376878597,0.1265137187849981,0.10943781508496855,0.03094540762500328,0.06676135040635144,0.17598454861427576,0.13127760121813836,0.21263751701931816,0.31514731936489937,0.7426568961273603,0.7173575057372961,0.8732246780524611
"Dallas-Fort Worth CSA, TX-OK, USA",0.17809999021566014,0.11181272707188092,0.20429421600747208,0.0987253289141048,0.30852945515396135,0.05409338764573453,0.02711644214401221,0.06151522225444427,0.04783318027707159,0.10149660503651427,0.3460558439129447,0.027331835801283445,0.28699824419322,0.05723103074586086,0.054773653280698636,0.14254943022688404,0.12500275210371023,0.039542749942880054,0.08112839524205864,0.18287995220277115,0.15912681087296188,0.2516901276333341,0.3435178445488005,0.7010712084108512,0.5584510605036936,0.8321144081357453
"Philadelphia-Reading-Camden CSA, PA-NJ-DE-MD, USA",0.16202122799658633,0.11215785053326963,0.24425986273437428,0.10634349941289581,0.311918590657891,0.0661676075996103,0.029205300869741768,0.061537077178667486,0.05508633994084879,0.10036266443850207,0.32733104086798365,0.03052683178623462,0.27790158859947917,0.058550152933691584,0.05111783523774544,0.13216854714208076,0.1281843108712313,0.03782065371079153,0.07784296446856863,0.17001739422198442,0.16164320522431466,0.2528076426775214,0.3523646019319686,0.7472327612703851,0.6545619874339511,0.8562019143293359
"Houston-The Woodlands CSA, TX, USA",0.19074625283689872,0.11265408187266483,0.1919658097621574,0.09701237615423437,0.3089817811044876,0.05097597051666392,0.027746960886033376,0.059917344114652535,0.04760546325088619,0.10987317771948031,0.36361870578395505,0.027926878652434112,0.2834921575021284,0.05608790407330949,0.06248551211162,0.1488029435439225,0.12583236838275474,0.04337507650229574,0.08390171918124634,0.18571988568707648,0.1626934434659947,0.26624957502935515,0.3428354677635434,0.6989938355384994,0.5288130520424256,0.8207742959976222
"Miami-Fort Lauderdale-Port St. Lucie CSA, FL, USA",0.17895230729346015,0.12323489349511826,0.26826403942407917,0.10427776663481703,0.33952163909326405,0.0695706763656258,0.0316097052018678,0.07570033914848417,0.06344030106625784,0.11329064190901096,0.35925843432688215,0.03319856531070366,0.3082986938889581,0.07226797181783401,0.05478410305238378,0.143692723554783,0.148002798906328,0.042378652452575334,0.0850159777537801,0.16555453666055106,0.17630184278570146,0.26107542037804243,0.3572949148643493,0.7343522688376607,0.5950727459336913,0.8355309634739658
