longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Historical Congressional District TX-16, 109th Congress, USA",0.8551577759238357,1.0
"Historical Congressional District AZ-8, 108th Congress, USA",0.7888164618383875,1.0
"Historical Congressional District TX-16, 108th Congress, USA",0.8551714153560382,1.0
"Historical Congressional District AZ-8, 109th-112th Congress, USA",0.7888143890364572,1.0
"Historical Congressional District TX-2, 113th-117th Congress, USA",0.9539918792592156,1.0
"Historical Congressional District NC-9, 55th Congress, USA",0.6082920397008197,1.0
"Historical Congressional District NC-9, 56th Congress, USA",0.6082920397008197,1.0
"Historical Congressional District NC-9, 49th-52nd Congress, USA",0.6082920397008197,1.0
"Historical Congressional District MA-1, 43rd-44th Congress, USA",0.8342618298892803,1.0
"Historical Congressional District MA-1, 45th-47th Congress, USA",0.8342618298892803,1.0
"Historical Congressional District TN-2, 33rd-36th Congress, USA",0.7179531890856399,1.0
"Historical Congressional District TN-2, 37th Congress, USA",0.7179531890856399,1.0
"Historical Congressional District WI-2, 98th-102nd Congress, USA",0.7295945059722498,1.0
"Historical Congressional District NJ-10, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District CA-10, 93rd Congress, USA",0.9397416781097008,1.0
"Historical Congressional District CA-45, 113th-117th Congress, USA",0.9451225130375493,1.0
"Historical Congressional District MO-4, 83rd-87th Congress, USA",0.8318472088789077,1.0
"Historical Congressional District CA-27, 93rd Congress, USA",0.9833151811814224,1.0
"Historical Congressional District NC-5, 8th-12th Congress, USA",0.5297604483401799,1.0
"Historical Congressional District NC-6, 3rd-7th Congress, USA",0.5297604483401799,1.0
"Historical Congressional District NC-5, 13th-27th Congress, USA",0.5297604483401799,1.0
"Historical Congressional District FL-12, 113th-114th Congress, USA",0.9769964114155847,1.0
"Historical Congressional District NC-3, 88th-89th Congress, USA",0.40594684074853893,1.0
"Historical Congressional District AZ-1, 109th-112th Congress, USA",0.5755788836250983,1.0
"Historical Congressional District AZ-1, 108th Congress, USA",0.5755720925194718,1.0
"Historical Congressional District LA-1, 113th-117th Congress, USA",0.9012426825005293,1.0
"Historical Congressional District GA-8, 103rd Congress, USA",0.6846920035646937,1.0
"Historical Congressional District PA-5, 8th-12th Congress, USA",0.6488741500115711,1.0
"Historical Congressional District NC-5, 30th-32nd Congress, USA",0.6228249870120917,1.0
"Historical Congressional District GA-8, 104th Congress, USA",0.6845825175772352,1.0
"Historical Congressional District TX-30, 108th Congress, USA",0.9969458052852347,1.0
"Historical Congressional District MS-4, 35th-36th Congress, USA",0.6994651826779296,1.0
"Historical Congressional District MS-4, 41st-42nd Congress, USA",0.6994651826779296,1.0
"Historical Congressional District CA-42, 113th-117th Congress, USA",0.8753604834944447,1.0
"Historical Congressional District TX-3, 93rd Congress, USA",1.0,1.0
"Historical Congressional District NC-11, 98th-102nd Congress, USA",0.6092527155163917,1.0
"Historical Congressional District NJ-12, 99th-102nd Congress, USA",0.8324843950606332,1.0
"Historical Congressional District TN-7, 78th-79th Congress, USA",0.48360633512047824,1.0
"Historical Congressional District TN-7, 80th-82nd Congress, USA",0.48360633512047824,1.0
"Historical Congressional District TN-6, 113th-117th Congress, USA",0.6607355519228351,1.0
"Historical Congressional District NC-7, 113th-114th Congress, USA",0.42556120013764065,1.0
"Historical Congressional District NC-8, 115th-116th Congress, USA",0.6968022707171484,1.0
"Historical Congressional District NY-12, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District MO-4, 91st Congress, USA",0.7821804417556188,1.0
"Historical Congressional District CA-16, 99th-102nd Congress, USA",0.776567581410561,1.0
"Historical Congressional District OH-3, 113th-117th Congress, USA",0.9958346351384895,1.0
"Historical Congressional District NY-8, 108th-112th Congress, USA",1.0,1.0
"Historical Congressional District TN-2, 91st-92nd Congress, USA",0.7828746668776235,1.0
"Historical Congressional District OH-12, 113th-117th Congress, USA",0.7935137340223007,1.0
"Historical Congressional District TX-18, 110th-112th Congress, USA",0.9998269102616252,1.0
"Historical Congressional District TX-18, 109th Congress, USA",0.9998269102616252,1.0
"Historical Congressional District CA-22, 91st-92nd Congress, USA",1.0,1.0
"Historical Congressional District MD-4, 98th-102nd Congress, USA",0.8464110602041637,1.0
"Historical Congressional District OH-7, 73rd-77th Congress, USA",0.7758982717173016,1.0
"Historical Congressional District OH-7, 64th-72nd Congress, USA",0.7758982717173016,1.0
"Historical Congressional District OH-7, 78th-82nd Congress, USA",0.7758982717173016,1.0
"Historical Congressional District FL-11, 103rd-104th Congress, USA",0.999988868976725,1.0
"Historical Congressional District WA-7, 93rd-97th Congress, USA",1.0,1.0
"Historical Congressional District FL-1, 115th-117th Congress, USA",0.7529698061967047,1.0
"Historical Congressional District VA-4, 108th-112th Congress, USA",0.6877856340022678,1.0
"Historical Congressional District TX-15, 113th-117th Congress, USA",0.7486288259778978,1.0
"Historical Congressional District IN-11, 33rd-40th Congress, USA",0.8363005012978264,1.0
"Historical Congressional District FL-1, 113th-114th Congress, USA",0.7529447027553252,1.0
"Historical Congressional District PA-13, 90th-92nd Congress, USA",0.9483420571747143,1.0
"Historical Congressional District KY-4, 105th-107th Congress, USA",0.7031562462055413,1.0
"Historical Congressional District FL-12, 115th-117th Congress, USA",0.9796813997891197,1.0
"Historical Congressional District NC-5, 106th Congress, USA",0.616683517703501,1.0
"Historical Congressional District CO-7, 113th-117th Congress, USA",0.9581347746033162,1.0
"Historical Congressional District VA-7, 13th-17th Congress, USA",0.5631803446087956,1.0
"Historical Congressional District CA-10, 108th-112th Congress, USA",0.9473522984614087,1.0
"Historical Congressional District MA-2, 2nd Congress, USA",0.9793963029946686,1.0
"Historical Congressional District MA-2, 1st Congress, USA",0.9793963029946686,1.0
"Historical Congressional District AL-1, 28th-33rd Congress, USA",0.6307807385005464,1.0
"Historical Congressional District VA-11, 115th-117th Congress, USA",0.9737770134111597,1.0
"Historical Congressional District NC-11, 91st-92nd Congress, USA",0.6085937897478597,1.0
"Historical Congressional District NC-11, 90th Congress, USA",0.6085937897478597,1.0
"Historical Congressional District VA-11, 113th-114th Congress, USA",0.9737753212780638,1.0
"Historical Congressional District LA-6, 93rd-97th Congress, USA",0.8758282357817714,1.0
"Historical Congressional District CA-2, 99th-102nd Congress, USA",0.6691721671006611,1.0
"Historical Congressional District FL-14, 113th-114th Congress, USA",0.9961514921658037,1.0
"Historical Congressional District FL-11, 105th-107th Congress, USA",0.9999888248455966,1.0
"Historical Congressional District TX-17, 113th-117th Congress, USA",0.7652847443777003,1.0
"Historical Congressional District CA-22, 98th Congress, USA",0.9513623365556375,1.0
"Historical Congressional District VA-4, 104th-105th Congress, USA",0.6653795646464383,1.0
"Historical Congressional District VA-4, 103rd Congress, USA",0.6653720814371138,1.0
"Historical Congressional District IN-5, 113th-117th Congress, USA",0.9255177058056853,1.0
"Historical Congressional District MO-3, 113th-117th Congress, USA",0.590779305209746,1.0
"Historical Congressional District CA-1, 99th-102nd Congress, USA",0.8292791185455305,1.0
"Historical Congressional District AZ-4, 113th-117th Congress, USA",0.7105331867869541,1.0
"Historical Congressional District NY-8, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District WI-9, 93rd-97th Congress, USA",0.8300995742479708,1.0
"Historical Congressional District MO-5, 50th-52nd Congress, USA",0.901345559132605,1.0
"Historical Congressional District MO-5, 48th-49th Congress, USA",0.901345559132605,1.0
"Historical Congressional District MS-1, 108th-112th Congress, USA",0.596374535934381,1.0
"Historical Congressional District CA-9, 113th-117th Congress, USA",0.8685141377431849,1.0
"Historical Congressional District CA-16, 98th Congress, USA",0.7376612391626136,1.0
"Historical Congressional District FL-11, 113th-114th Congress, USA",0.6311602262181119,1.0
"Historical Congressional District NY-10, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District WA-5, 108th-112th Congress, USA",0.767000619629566,1.0
"Historical Congressional District NC-6, 93rd-97th Congress, USA",0.7413725097395608,1.0
"Historical Congressional District CA-19, 108th-112th Congress, USA",0.8078793150867342,1.0
"Historical Congressional District PA-14, 68th-72nd Congress, USA",0.8173764405773141,1.0
"Historical Congressional District PA-13, 58th-61st Congress, USA",0.8173764405773141,1.0
"Historical Congressional District PA-9, 53rd-57th Congress, USA",0.8173764405773141,1.0
"Historical Congressional District PA-13, 63rd-67th Congress, USA",0.8173764405773141,1.0
"Historical Congressional District PA-13, 62nd Congress, USA",0.8173764405773141,1.0
"Historical Congressional District PA-9, 51st-52nd Congress, USA",0.8173764405773141,1.0
"Historical Congressional District CA-19, 98th Congress, USA",0.9408991490294552,1.0
"Historical Congressional District GA-11, 113th-117th Congress, USA",0.6935448306447695,1.0
"Historical Congressional District OH-24, 90th Congress, USA",0.8468131758608661,1.0
"Historical Congressional District KS-4, 78th-87th Congress, USA",0.7709000931938582,1.0
"Historical Congressional District MN-8, 63rd Congress, USA",0.6458029429146375,1.0
"Historical Congressional District MN-8, 58th-62nd Congress, USA",0.6458029429146375,1.0
"Historical Congressional District AL-6, 34th-36th Congress, USA",0.5907017631362378,1.0
"Historical Congressional District NY-6, 83rd-87th Congress, USA",1.0,1.0
"Historical Congressional District UT-2, 113th-117th Congress, USA",0.8262328538139505,1.0
"Historical Congressional District NJ-12, 106th-107th Congress, USA",0.8284920891346138,1.0
"Historical Congressional District NJ-12, 103rd-105th Congress, USA",0.8285766703025976,1.0
"Historical Congressional District GA-1, 89th-92nd Congress, USA",0.6275711356366482,1.0
"Historical Congressional District MO-9, 38th-42nd Congress, USA",0.7889953604367705,1.0
"Historical Congressional District TX-9, 51st-52nd Congress, USA",0.7821000259626139,1.0
"Historical Congressional District TX-9, 48th-49th Congress, USA",0.7821000259626139,1.0
"Historical Congressional District TX-9, 50th Congress, USA",0.7821000259626139,1.0
"Historical Congressional District TX-25, 107th Congress, USA",0.9811979958509021,1.0
"Historical Congressional District CA-51, 108th-112th Congress, USA",0.9020186940153188,1.0
"Historical Congressional District TN-7, 93rd-94th Congress, USA",0.7157203037484112,1.0
"Historical Congressional District TX-7, 113th-117th Congress, USA",0.9956162420044175,1.0
"Historical Congressional District CA-19, 99th-102nd Congress, USA",0.9407553083228759,1.0
"Historical Congressional District MN-3, 103rd Congress, USA",0.7721233548419336,1.0
"Historical Congressional District OH-3, 30th-32nd Congress, USA",0.8056463625548591,1.0
"Historical Congressional District TN-5, 113th-117th Congress, USA",0.8836103474131467,1.0
"Historical Congressional District VA-11, 106th-107th Congress, USA",0.9676542151495194,1.0
"Historical Congressional District UT-1, 113th-117th Congress, USA",0.7651909705948153,1.0
"Historical Congressional District TX-25, 105th-106th Congress, USA",0.9809636897693894,1.0
"Historical Congressional District CA-16, 78th-82nd Congress, USA",0.9815253925854076,1.0
"Historical Congressional District VA-11, 104th-105th Congress, USA",0.9676429738511024,1.0
"Historical Congressional District NC-13, 115th-116th Congress, USA",0.8184244609353123,1.0
"Historical Congressional District VA-11, 103rd Congress, USA",0.9676417602942409,1.0
"Historical Congressional District CO-6, 98th-102nd Congress, USA",0.9995086658590283,1.0
"Historical Congressional District CA-8, 93rd Congress, USA",0.998957282332687,1.0
"Historical Congressional District AL-5, 23rd-26th Congress, USA",0.6312948628342872,1.0
"Historical Congressional District MA-7, 43rd-44th Congress, USA",0.9527542121221594,1.0
"Historical Congressional District MA-7, 45th-47th Congress, USA",0.9527542121221594,1.0
"Historical Congressional District NY-28, 38th-42nd Congress, USA",0.7473669600533173,1.0
"Historical Congressional District NY-30, 48th Congress, USA",0.7473669600533173,1.0
"Historical Congressional District NY-29, 43rd Congress, USA",0.7473669600533173,1.0
"Historical Congressional District NY-30, 44th-47th Congress, USA",0.7473669600533173,1.0
"Historical Congressional District OH-15, 100th-102nd Congress, USA",0.9550091407221045,1.0
"Historical Congressional District MA-7, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District TX-2, 98th Congress, USA",0.48552969411070246,1.0
"Historical Congressional District TX-2, 99th-102nd Congress, USA",0.4855058506886253,1.0
"Historical Congressional District TX-9, 109th Congress, USA",1.0,1.0
"Historical Congressional District TX-9, 110th-112th Congress, USA",1.0,1.0
"Historical Congressional District TN-3, 13th-17th Congress, USA",0.5857133738270851,1.0
"Historical Congressional District MD-4, 113th-117th Congress, USA",0.8750402165245161,1.0
"Historical Congressional District MI-9, 43rd-47th Congress, USA",0.4735012988638853,1.0
"Historical Congressional District WA-7, 113th-117th Congress, USA",0.994917934470277,1.0
"Historical Congressional District OK-4, 113th-117th Congress, USA",0.7331607709955018,1.0
"Historical Congressional District OK-5, 98th-102nd Congress, USA",0.9003446626138751,1.0
"Historical Congressional District NC-3, 28th-29th Congress, USA",0.666188142625218,1.0
"Historical Congressional District VA-8, 113th-114th Congress, USA",1.0,1.0
"Historical Congressional District VA-8, 115th-117th Congress, USA",1.0,1.0
"Historical Congressional District VA-4, 113th-114th Congress, USA",0.6873377632119627,1.0
"Historical Congressional District MA-8, 113th-117th Congress, USA",0.9380195367752169,1.0
"Historical Congressional District OH-4, 47th Congress, USA",0.8077256531173732,1.0
"Historical Congressional District OH-4, 43rd-45th Congress, USA",0.8077256531173732,1.0
"Historical Congressional District TX-18, 103rd-104th Congress, USA",0.9798462471371798,1.0
"Historical Congressional District MD-4, 108th-112th Congress, USA",0.928130029531655,1.0
"Historical Congressional District CA-39, 98th Congress, USA",0.9940670561793246,1.0
"Historical Congressional District KY-6, 98th-102nd Congress, USA",0.8400764866305132,1.0
"Historical Congressional District OH-15, 98th-99th Congress, USA",0.9545653518162446,1.0
"Historical Congressional District NJ-4, 113th-117th Congress, USA",0.9218496196275925,1.0
"Historical Congressional District TX-2, 64th-65th Congress, USA",0.6620277681604472,1.0
"Historical Congressional District TX-2, 73rd Congress, USA",0.6620277681604472,1.0
"Historical Congressional District TX-2, 58th-61st Congress, USA",0.6620277681604472,1.0
"Historical Congressional District TX-2, 62nd Congress, USA",0.6620277681604472,1.0
"Historical Congressional District TX-2, 63rd Congress, USA",0.6620277681604472,1.0
"Historical Congressional District TX-2, 66th-72nd Congress, USA",0.6620277681604472,1.0
"Historical Congressional District IA-4, 103rd-107th Congress, USA",0.7283919790303415,1.0
"Historical Congressional District TX-18, 113th-117th Congress, USA",0.9998243210006675,1.0
"Historical Congressional District CA-15, 113th-117th Congress, USA",0.9989067430482163,1.0
"Historical Congressional District MA-3, 113th-117th Congress, USA",0.9549724602971376,1.0
"Historical Congressional District SC-5, 93rd-97th Congress, USA",0.5297230800130551,1.0
"Historical Congressional District AL-5, 108th-112th Congress, USA",0.653969740842078,1.0
"Historical Congressional District FL-6, 115th-117th Congress, USA",0.8089701351373417,1.0
"Historical Congressional District IL-13, 108th-112th Congress, USA",0.987005808694953,1.0
"Historical Congressional District NE-2, 73rd-77th Congress, USA",0.9596618069208978,1.0
"Historical Congressional District NE-2, 53rd-72nd Congress, USA",0.9596618069208978,1.0
"Historical Congressional District FL-21, 113th-114th Congress, USA",0.9999899485617648,1.0
"Historical Congressional District TN-3, 58th-67th Congress, USA",0.6784299436483455,1.0
"Historical Congressional District TN-3, 68th-69th Congress, USA",0.6786605547471671,1.0
"Historical Congressional District TN-3, 70th-72nd Congress, USA",0.6786605547471671,1.0
"Historical Congressional District OK-4, 91st-92nd Congress, USA",0.7264679531400985,1.0
"Historical Congressional District NC-6, 106th Congress, USA",0.7685996730363015,1.0
"Historical Congressional District NJ-15, 91st-92nd Congress, USA",0.9403123550332457,1.0
"Historical Congressional District TN-2, 108th-112th Congress, USA",0.7705712116183407,1.0
"Historical Congressional District TX-3, 51st-52nd Congress, USA",0.5695625598961674,1.0
"Historical Congressional District TX-3, 48th-49th Congress, USA",0.5695625598961674,1.0
"Historical Congressional District TX-3, 50th Congress, USA",0.5695625598961674,1.0
"Historical Congressional District MD-5, 113th-117th Congress, USA",0.567497104221611,1.0
"Historical Congressional District NC-6, 115th-116th Congress, USA",0.5509164162470644,1.0
"Historical Congressional District NY-26, 66th-67th Congress, USA",0.6549424946092628,1.0
"Historical Congressional District NY-26, 63rd-64th Congress, USA",0.6549424946092628,1.0
"Historical Congressional District NY-26, 65th Congress, USA",0.6549424946092628,1.0
"Historical Congressional District NY-26, 73rd-78th Congress, USA",0.6549424946092628,1.0
"Historical Congressional District NY-26, 68th-72nd Congress, USA",0.6549424946092628,1.0
"Historical Congressional District MA-5, 113th-117th Congress, USA",0.9980195029883612,1.0
"Historical Congressional District FL-18, 115th-117th Congress, USA",0.907379165597113,1.0
"Historical Congressional District GA-5, 93rd-97th Congress, USA",0.9889131767083587,1.0
"Historical Congressional District TN-2, 103rd-107th Congress, USA",0.8174157727563311,1.0
"Historical Congressional District OR-3, 103rd-107th Congress, USA",0.9601948714075305,1.0
"Historical Congressional District WI-2, 53rd-57th Congress, USA",0.7402397109368115,1.0
"Historical Congressional District AL-7, 93rd-97th Congress, USA",0.6155507559395248,1.0
"Historical Congressional District TN-1, 95th-97th Congress, USA",0.6316134159350437,1.0
"Historical Congressional District TN-1, 90th Congress, USA",0.6316134159350437,1.0
"Historical Congressional District TN-1, 93rd-94th Congress, USA",0.6316134159350437,1.0
"Historical Congressional District MD-3, 33rd-37th Congress, USA",0.9379597823539344,1.0
"Historical Congressional District TN-1, 39th-42nd Congress, USA",0.6320815000321393,1.0
"Historical Congressional District PA-8, 8th-12th Congress, USA",0.6533931894165167,1.0
"Historical Congressional District KY-2, 90th-92nd Congress, USA",0.5368414947657478,1.0
"Historical Congressional District FL-18, 113th-114th Congress, USA",0.9071850624541334,1.0
"Historical Congressional District IA-7, 50th-72nd Congress, USA",0.7184371378381071,1.0
"Historical Congressional District IA-6, 73rd-77th Congress, USA",0.7184371378381071,1.0
"Historical Congressional District IA-5, 78th-87th Congress, USA",0.7184371378381071,1.0
"Historical Congressional District GA-13, 113th-117th Congress, USA",0.8212601632680858,1.0
"Historical Congressional District NJ-4, 108th-112th Congress, USA",0.8770347685919767,1.0
"Historical Congressional District MA-16, 70th-72nd Congress, USA",0.7774635415155579,1.0
"Historical Congressional District IN-2, 93rd-97th Congress, USA",0.7472376474863444,1.0
"Historical Congressional District MO-7, 113th-117th Congress, USA",0.6545174622203994,1.0
"Historical Congressional District OR-4, 108th-112th Congress, USA",0.7273691092537946,1.0
"Historical Congressional District KS-3, 113th-117th Congress, USA",0.9567769719520476,1.0
"Historical Congressional District IN-4, 90th Congress, USA",0.7938035024121052,1.0
"Historical Congressional District ME-1, 88th-97th Congress, USA",0.6340453092411258,1.0
"Historical Congressional District CA-5, 103rd-107th Congress, USA",0.9812420926632541,1.0
"Historical Congressional District MO-4, 93rd-97th Congress, USA",0.7206696361480261,1.0
"Historical Congressional District MD-6, 113th-117th Congress, USA",0.841748366322688,1.0
"Historical Congressional District MD-8, 108th-112th Congress, USA",0.993649498288889,1.0
"Historical Congressional District FL-3, 98th-102nd Congress, USA",0.788575479243824,1.0
"Historical Congressional District CA-18, 108th-112th Congress, USA",0.7839676522618145,1.0
"Historical Congressional District TX-11, 109th Congress, USA",0.7488128362788136,1.0
"Historical Congressional District TX-11, 110th-112th Congress, USA",0.7488128362788136,1.0
"Historical Congressional District NC-2, 98th-102nd Congress, USA",0.6348005110919852,1.0
"Historical Congressional District OR-3, 93rd-97th Congress, USA",0.9964246084004641,1.0
"Historical Congressional District WA-1, 113th-117th Congress, USA",0.6337073425375748,1.0
"Historical Congressional District MD-1, 103rd-107th Congress, USA",0.704712732899624,1.0
"Historical Congressional District NC-9, 53rd-54th Congress, USA",0.6084057985672997,1.0
"Historical Congressional District NC-9, 57th Congress, USA",0.6084057985672997,1.0
"Historical Congressional District NC-11, 106th Congress, USA",0.6084088754029964,1.0
"Historical Congressional District NC-11, 107th Congress, USA",0.6084349840190961,1.0
"Historical Congressional District OH-6, 93rd-97th Congress, USA",0.5878519732764661,1.0
"Historical Congressional District LA-1, 103rd Congress, USA",0.8671866897038474,1.0
"Historical Congressional District NJ-9, 113th-117th Congress, USA",1.0,1.0
"Historical Congressional District TX-30, 109th Congress, USA",0.966761348533064,1.0
"Historical Congressional District TX-30, 110th-112th Congress, USA",0.966761348533064,1.0
"Historical Congressional District NJ-13, 103rd-105th Congress, USA",1.0,1.0
"Historical Congressional District AR-2, 108th-112th Congress, USA",0.7824085095605926,1.0
"Historical Congressional District AR-2, 103rd-107th Congress, USA",0.7824085095605926,1.0
"Historical Congressional District CA-1, 98th Congress, USA",0.8058126533036339,1.0
"Historical Congressional District VA-4, 115th-117th Congress, USA",0.7662202804951405,1.0
"Historical Congressional District TX-32, 113th-117th Congress, USA",0.9929058614654803,1.0
"Historical Congressional District VA-4, 93rd-97th Congress, USA",0.8283298166868884,1.0
"Historical Congressional District WA-7, 98th Congress, USA",1.0,1.0
"Historical Congressional District WI-2, 113th-117th Congress, USA",0.766355921575185,1.0
"Historical Congressional District OH-19, 47th Congress, USA",0.7074094296764843,1.0
"Historical Congressional District OH-19, 48th Congress, USA",0.7074094296764843,1.0
"Historical Congressional District OH-19, 43rd-45th Congress, USA",0.7074094296764843,1.0
"Historical Congressional District OH-19, 50th-51st Congress, USA",0.7074094296764843,1.0
"Historical Congressional District MS-4, 108th-112th Congress, USA",0.6643804981760911,1.0
"Historical Congressional District TX-9, 99th-102nd Congress, USA",0.893006467442895,1.0
"Historical Congressional District NJ-13, 106th-107th Congress, USA",1.0,1.0
"Historical Congressional District FL-1, 108th-112th Congress, USA",0.7414572870691251,1.0
"Historical Congressional District PA-5, 98th-102nd Congress, USA",0.9033040007809617,1.0
"Historical Congressional District TN-5, 98th-102nd Congress, USA",0.8883956767560959,1.0
"Historical Congressional District CA-22, 99th-102nd Congress, USA",0.9566631871734804,1.0
"Historical Congressional District AZ-7, 113th-117th Congress, USA",0.9999695591402487,1.0
"Historical Congressional District OH-15, 105th-107th Congress, USA",0.9339888406475417,1.0
"Historical Congressional District MO-5, 113th-117th Congress, USA",0.9283652900844216,1.0
"Historical Congressional District TX-9, 98th Congress, USA",0.8934009057580332,1.0
"Historical Congressional District GA-5, 113th-117th Congress, USA",0.9929732047921271,1.0
"Historical Congressional District FL-21, 115th-117th Congress, USA",0.9999898480635816,1.0
"Historical Congressional District CA-6, 113th-117th Congress, USA",0.9281539105826216,1.0
"Historical Congressional District FL-26, 115th-117th Congress, USA",0.9540888980269421,1.0
"Historical Congressional District CA-22, 113th-117th Congress, USA",0.8717239173234593,1.0
"Historical Congressional District OH-15, 103rd-104th Congress, USA",0.9337049256074975,1.0
"Historical Congressional District AL-9, 53rd-57th Congress, USA",0.6765550798025279,1.0
"Historical Congressional District FL-7, 115th-117th Congress, USA",0.9838762504443204,1.0
"Historical Congressional District PA-16, 98th-102nd Congress, USA",0.6873196907823896,1.0
"Historical Congressional District FL-14, 115th-117th Congress, USA",0.9970601196017002,1.0
"Historical Congressional District NV-4, 113th-117th Congress, USA",0.9463885685839247,1.0
"Historical Congressional District TX-19, 107th Congress, USA",0.80383085025724,1.0
"Historical Congressional District IN-7, 113th-117th Congress, USA",0.9786443554184884,1.0
"Historical Congressional District TX-4, 113th-117th Congress, USA",0.5308942913868421,1.0
"Historical Congressional District TX-19, 103rd-104th Congress, USA",0.8037946059936227,1.0
"Historical Congressional District TX-19, 105th-106th Congress, USA",0.8037976693636801,1.0
"Historical Congressional District TX-27, 105th-106th Congress, USA",0.8461730989367284,1.0
"Historical Congressional District TX-27, 103rd-104th Congress, USA",0.8461730989367284,1.0
"Historical Congressional District LA-4, 43rd Congress, USA",0.6707708140111042,1.0
"Historical Congressional District UT-3, 113th-117th Congress, USA",0.9193958308977142,1.0
"Historical Congressional District TX-2, 44th-46th Congress, USA",0.5259609800605136,1.0
"Historical Congressional District TX-2, 47th Congress, USA",0.5259609800605136,1.0
"Historical Congressional District NC-6, 113th-114th Congress, USA",0.590619022502399,1.0
"Historical Congressional District MI-2, 88th Congress, USA",0.7300293724016355,1.0
"Historical Congressional District MI-2, 73rd-82nd Congress, USA",0.7300293724016355,1.0
"Historical Congressional District MI-2, 83rd-87th Congress, USA",0.7300293724016355,1.0
"Historical Congressional District NJ-13, 98th Congress, USA",0.8627575378082348,1.0
"Historical Congressional District TX-27, 107th Congress, USA",0.8461371210454777,1.0
"Historical Congressional District NC-8, 49th-52nd Congress, USA",0.6785905046774612,1.0
"Historical Congressional District NJ-12, 113th-117th Congress, USA",0.9026645572678877,1.0
"Historical Congressional District MD-3, 108th-112th Congress, USA",0.9168785284687574,1.0
"Historical Congressional District MA-3, 88th-90th Congress, USA",0.7924258073050486,1.0
"Historical Congressional District CA-7, 113th-117th Congress, USA",0.9691558173110558,1.0
"Historical Congressional District TN-2, 98th-102nd Congress, USA",0.7841417986402313,1.0
"Historical Congressional District CA-39, 99th-102nd Congress, USA",0.9939666601354257,1.0
"Historical Congressional District AZ-6, 113th-117th Congress, USA",0.8984282147665354,1.0
"Historical Congressional District LA-3, 113th-117th Congress, USA",0.8049174048542862,1.0
"Historical Congressional District FL-22, 115th-117th Congress, USA",1.0,1.0
"Historical Congressional District FL-7, 113th-114th Congress, USA",0.9518438514735664,1.0
"Historical Congressional District PA-19, 93rd-97th Congress, USA",0.7330451886414127,1.0
"Historical Congressional District IA-2, 113th-117th Congress, USA",0.7285373583598713,1.0
"Historical Congressional District OH-19, 38th-42nd Congress, USA",0.7159033027036938,1.0
"Historical Congressional District OH-19, 52nd Congress, USA",0.7159033027036938,1.0
"Historical Congressional District WA-10, 113th-117th Congress, USA",0.8423161216461788,1.0
"Historical Congressional District IL-8, 103rd-107th Congress, USA",0.7669693947857406,1.0
"Historical Congressional District OK-3, 113th-117th Congress, USA",0.6549349139254016,1.0
"Historical Congressional District TN-3, 80th-82nd Congress, USA",0.6749712157645908,1.0
"Historical Congressional District NY-1, 93rd Congress, USA",0.7451562285067989,1.0
"Historical Congressional District NY-1, 94th-97th Congress, USA",0.7451562285067989,1.0
"Historical Congressional District MD-2, 113th-117th Congress, USA",0.9089695223024479,1.0
"Historical Congressional District NC-5, 91st-92nd Congress, USA",0.7086655817219526,1.0
"Historical Congressional District CA-5, 108th-112th Congress, USA",0.9319242931962531,1.0
"Historical Congressional District MD-8, 113th-117th Congress, USA",0.8589672659036615,1.0
"Historical Congressional District MO-4, 88th-89th Congress, USA",0.8193980658034821,1.0
"Historical Congressional District KY-6, 113th-117th Congress, USA",0.7799567242529069,1.0
"Historical Congressional District FL-8, 115th-117th Congress, USA",0.8409486151887138,1.0
"Historical Congressional District NE-2, 103rd-107th Congress, USA",0.9607266213028095,1.0
"Historical Congressional District MI-9, 89th-92nd Congress, USA",0.5540211552447909,1.0
"Historical Congressional District MD-6, 108th-112th Congress, USA",0.5679103239718774,1.0
"Historical Congressional District CO-1, 108th-112th Congress, USA",0.9981940289363788,1.0
"Historical Congressional District IN-9, 47th-49th Congress, USA",0.9054389127792362,1.0
"Historical Congressional District CA-17, 113th-117th Congress, USA",0.9613827833916856,1.0
"Historical Congressional District TX-5, 113th-117th Congress, USA",0.6193435606167016,1.0
"Historical Congressional District KY-3, 74th-82nd Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-3, 83rd-84th Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-5, 63rd-72nd Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-3, 88th-89th Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-3, 85th-87th Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-5, 48th-51st Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-5, 56th-62nd Congress, USA",0.8489121161499282,1.0
"Historical Congressional District KY-5, 52nd-55th Congress, USA",0.8489121161499282,1.0
"Historical Congressional District TX-30, 113th-117th Congress, USA",0.9505248046510796,1.0
"Historical Congressional District FL-8, 113th-114th Congress, USA",0.840774712382344,1.0
"Historical Congressional District TX-3, 62nd Congress, USA",0.5308812969403636,1.0
"Historical Congressional District TX-3, 64th-65th Congress, USA",0.5308812969403636,1.0
