longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %,geoid
"Escambia County, Florida, USA",0.0071696175923381756,0.8335906556282133,5.655184795157968,0.6855842562246626,1.7831792970378022,0.9516627576458894,12.817343924805826,0.7245305291933956,8.55440495043827,0.16807135033714538,0.5084553342286307,0.9943617797399846,1.0,12033
"Albany County, New York, USA",0.02967085018366086,0.9188052647626791,4.859887550186213,0.8845252312226852,1.2627320654615717,0.9676415286106311,10.729194442034615,0.7338017074905986,8.044019389886065,0.25934267385204446,0.6149797586721584,0.9979331448362528,1.0,36001
"Rockingham County, New Hampshire, USA",0.004465313256147255,0.7846694178034211,7.195672563261011,0.5764140970285175,1.9027347152362182,0.9630698100951435,17.02505180744161,0.8213225835212004,6.582570188513959,0.12095758290268899,0.2885033734853134,1.0,1.0,33015
"Lorain County, Ohio, USA",0.02367167013423845,0.9037215975357638,5.116009797128951,0.7264416517285123,1.574830165560173,0.7984834977329154,23.44642853801584,0.0,53.73116828422594,0.237556417231514,0.5975421854152357,1.0,1.0,39093
"Northampton County, Pennsylvania, USA",0.021277826716120725,0.8459407383264472,5.377171509196091,0.7394735917124406,1.475016994834244,0.9414636796175759,14.512781418268498,0.7298586679703851,7.736094677945242,0.2341723278766522,0.6069836928677634,1.0,1.0,42095
"Lubbock County, Texas, USA",0.02578455187988475,0.8643634572606788,5.332565936579965,0.8712557019562901,1.220999871009365,0.9847250345256069,15.754197687570025,0.0,48.03376199416076,0.30371396323967537,0.696686369915666,0.9982304934758748,1.0,48303
"McHenry County, Illinois, USA",0.03695262251025317,0.7018202682534515,8.160877459385018,0.7888430804341309,1.4487434024332528,0.0,47.13519106453897,0.21766179177317402,12.059844833291232,0.12406596518060553,0.36060545566451563,1.0,1.0,17111
"Cumberland County, Maine, USA",0.021069094701536964,0.686883752854371,7.764470751497425,0.6226389567191563,1.9561602429522942,0.8024676284631934,16.6184452803545,0.16819339765842584,17.103296261768545,0.2306983273532326,0.45349229060215734,0.9997836793510495,1.0,23005
"Gloucester County, New Jersey, USA",0.004247093782242814,0.8566924914156417,5.698186894894231,0.804508194009805,1.251612630524929,0.8856245906303135,17.97321236600517,0.9987627938364638,4.584781351004702,0.1820784616248784,0.46898066577044206,1.0,1.0,34015
"St. Louis city-County, Missouri, USA",0.06584668878219903,1.0,2.239735560434334,0.9995324592642699,0.5403874466219952,1.0,17.89154089510426,0.3112660737852231,12.006976592226422,0.5114866474940085,0.9386290044423677,1.0,1.0,29510
"Greene County, Missouri, USA",0.016485711523601263,0.8097418998712008,6.0286945571060375,0.8232340297408962,1.4051417008110803,0.9959051904387535,12.8083541651988,0.45801649298295505,10.073365878134588,0.25353289591743056,0.6187842621485358,1.0,1.0,29077
"Clayton County, Georgia, USA",0.005113791103694366,0.8363085836419484,6.466224810227977,0.9054663503222814,1.1179362363347034,0.9991060806678183,12.485667582209592,0.0,98.0451817458478,0.20993453961899977,0.5826488634906821,1.0,1.0,13063
"Ottawa County, Michigan, USA",0.03270779574769057,0.5975894665766374,8.873268624961092,0.6969716407832546,1.826456533291582,0.48588791357191086,30.246871931418365,0.39829507089804184,11.636542798225756,0.13371198577167287,0.42025187534878816,1.0,1.0,26139
"Dutchess County, New York, USA",0.022134173606242143,0.6442511430801829,8.637541634908741,0.6149517929377414,1.9842722622560762,0.5760515830773442,31.089653018904396,0.721588585757204,8.763067267767934,0.16953142694195655,0.38298479656999185,1.0,1.0,36027
"Cleveland County, Oklahoma, USA",0.022908719399598376,0.8917361468287269,5.351371590655642,0.8055141983162339,1.6944446776170055,0.8615291952031618,20.15779724430101,0.06078950217915054,18.702949309335384,0.287463911651893,0.622152167129387,0.9950354135539475,1.0,40027
"Chatham County, Georgia, USA",0.00965420540280768,0.7625914393459398,6.7376287334110865,0.7248535445769988,1.6308022571392518,0.9888866677283061,14.401868091587371,0.0,54.16362005605531,0.24639071152761338,0.604657259854871,0.9999968839735043,1.0,13051
"Thurston County, Washington, USA",0.022457951102964377,0.7286841953506359,8.493504304906464,0.732415627236739,1.7034197027979014,0.0,64.38753782172496,0.5449281360140844,10.398446017566569,0.17291449177993234,0.4167725196717228,0.999658480979376,1.0,53067
"Lexington County, South Carolina, USA",0.007931120273382929,0.48155555782319864,12.222946681165798,0.5816538601521816,2.3602512926886834,0.9225554523777939,14.852995189505172,0.24059920201638826,17.650345794159318,0.13409561562531436,0.40569514463014267,0.9998541248420765,1.0,45063
"Leon County, Florida, USA",0.031050800527784216,0.8117817370413213,6.737952828923236,0.7376060068857418,1.813982246982567,0.988586506410037,12.913768990323009,0.0,80.43217133885591,0.19640474549491127,0.5438442108665773,0.9928793101579727,1.0,12073
"Anchorage Municipality, Alaska, USA",0.0626168243729232,0.8419666766354883,5.657535185822403,0.9601281509210847,0.8536223252229957,0.933449521668437,12.760073565757066,0.4590332993018387,10.874264859307722,0.2715010004902487,0.6924451409445469,0.9978346892898207,0.9999379767947373,02020
"Dauphin County, Pennsylvania, USA",0.01807208711093981,0.866948788586632,6.36711001863102,0.7672494160285753,1.4676818147263444,0.907109262886652,14.572257095034255,0.017890998983942096,17.9757718488458,0.24628278218499522,0.5553168277020166,1.0,1.0,42043
"Winnebago County, Illinois, USA",0.01942034117495946,0.8141124934291222,5.796959783631212,0.794196600665849,1.3580625751068152,0.939288592956019,14.325539804660838,0.7821412300683371,6.986198142457986,0.2531025094110597,0.6380422638320791,1.0,1.0,17201
"Ingham County, Michigan, USA",0.037682455834688065,0.7618427518427519,7.074221541712146,0.8678027378027378,1.256739452877107,0.9182836082836083,14.324255394386665,0.6401123201123201,9.449300257497402,0.19341682306911123,0.5068370359076229,1.0,1.0,26065
"Benton County, Arkansas, USA",0.020033429063472157,0.7727741141299569,6.6337514091644065,0.6351745361821859,2.32324101551741,0.978106040622527,16.44418604314854,0.0,55.27347120109528,0.14577524054400803,0.4429854795670719,0.9967067515391604,1.0,05007
"San Luis Obispo County, California, USA",0.03217688124212853,0.7023855472028158,7.942611375806502,0.791883403149333,1.5376978151711898,0.7245236518666189,22.39440493940591,0.0016890396552517802,29.79114045422983,0.2740117607308997,0.629614092556942,0.9851153799060898,0.9976842426107503,06079
"York County, South Carolina, USA",0.006920246822461894,0.5312385901603315,9.902356607398898,0.640273233535269,2.040096199774152,0.6042615640386667,27.77657902294816,0.5841412533719953,9.75578498097487,0.1717683317181351,0.4247515625734385,0.9930052626138164,1.0,45091
"Merced County, California, USA",0.01655370199909123,0.582193583260432,8.120854953912996,0.8934040298433155,1.009105581046738,0.0,95.23742222597338,0.4410743878066301,17.04149263442225,0.35591627937354575,0.6721265758949184,0.9941766517788092,1.0,06047
"Southeastern Connecticut Planning Region, Connecticut, USA",0.013321098600643662,0.6900618371407989,7.209953834596171,0.7005356365944639,1.6640326993708807,0.0,57.96704382436906,0.40914861597495134,12.40352081547775,0.16757058877453102,0.42108833818179514,1.0,1.0,09180
"Alachua County, Florida, USA",0.022448419454788437,0.8138708936035738,6.16904998259427,0.6654875964204146,2.019655828046608,0.9324231150437393,14.447602563832705,0.6095996667480644,10.553635272827927,0.20895997698367186,0.5880523211275988,0.9976344703018617,1.0,12001
"Kitsap County, Washington, USA",0.02299315598687478,0.7772793043023027,6.560974373891086,0.7462281231140615,1.6280560596635603,0.7236150395183631,27.046779196781493,0.8529277035722855,5.539838261947654,0.1621179486245118,0.4107410206127664,0.9991306597200158,1.0,53035
"Atlantic County, New Jersey, USA",0.006385506884428155,0.9172786617707058,5.434325385727706,0.7525099084921606,1.4772987333748566,0.9722780789182258,12.932291612074469,0.8102414466398554,6.887346375303031,0.26612126284272164,0.5190086271130125,0.9983401317726396,1.0,34001
"St. Johns County, Florida, USA",0.007765557908977675,0.6213404041327604,9.376282318166089,0.5501216055591113,2.2555297600914854,0.8703922465026973,19.048463683245767,0.0,36.262993308125,0.13264893379555642,0.4035460236076116,0.9921372395137663,1.0,12109
"St. Joseph County, Indiana, USA",0.020577000105953123,0.9389400246233218,4.448036161345783,0.787946297707686,1.4243695419286742,0.9909054933458404,10.961050155472128,0.9252506302397843,5.469941333049458,0.22580963746552618,0.5991872490050801,0.9796704126158021,1.0,18141
"Frederick County, Maryland, USA",0.02038592318404798,0.5544297927623225,9.365832418808303,0.7285852559832473,1.6168346114471177,0.0,54.05828612732009,0.5184327811656981,10.60029076573546,0.2080625891867981,0.46431454799241245,1.0,1.0,24021
"Erie County, Pennsylvania, USA",0.020028515373722463,0.7172001329050837,7.474416865697614,0.7620223723557427,1.6514701123951843,0.903935467198287,13.98828858517138,0.607010743160926,11.41598695278105,0.16090697569001355,0.4592754332690625,0.9991576084848767,1.0,42049
"Santa Cruz County, California, USA",0.03863647136502199,0.8711762903231761,5.271113852702643,0.8441495626617634,1.1701234946357837,0.0377894204391474,39.84763789147881,0.4422894444382908,12.088420771943182,0.40622628727907784,0.6963486006462304,0.9999451416953882,1.0,06087
"Buncombe County, North Carolina, USA",0.005048483769531214,0.6203676555187297,8.979509456228278,0.5869461135627252,2.1094638544395234,0.8985365781240141,18.980636188804926,0.4147537272163808,11.356854280424496,0.1850294563942695,0.4549429558933422,0.9992957444754069,1.0,37021
"Brown County, Wisconsin, USA",0.02999551836275311,0.844857954651245,5.42172011828572,0.811969122033507,1.434937628796584,0.9949951776451268,11.337294805447252,0.49164931984315247,10.74961550732205,0.23637731298372344,0.587297573928941,1.0,1.0,55009
"Washington County, Minnesota, USA",0.07007087548624318,0.8530317526759553,6.725230725038765,0.8332199665131854,1.3596617110046685,0.6432682533038331,29.091861496658638,0.4709344914190038,11.978751088633611,0.13694239736447666,0.4096940914010151,1.0,1.0,27163
"Webb County, Texas, USA",0.017184341458705156,0.8963401394161294,5.107284585866859,0.9719108695163863,0.7775630795617828,0.9962600238100586,6.48953721125689,0.0,196.36142520009386,0.37568762970035996,0.7746583572169186,0.9920148502671722,0.9990657323135268,48479
"Cherokee County, Georgia, USA",0.011586970107529473,0.33679768959567924,10.831996148564526,0.6452929262620959,1.9794258165854834,0.0,60.150272864540284,0.0,73.81979899425279,0.15844274818069848,0.41776544487913536,1.0,1.0,13057
"Madison County, Illinois, USA",0.01832409276281222,0.8935714043910494,5.901714692747012,0.7794507614938746,1.5044304796555912,0.7888467195016907,26.344490542401434,0.3868253472705457,13.42606301914082,0.13417742676666156,0.4013296487569451,0.9999682925072353,1.0,17119
"St. Tammany Parish, Louisiana, USA",0.005326751531070985,0.8956722228521752,5.101170865709374,0.5136599009713876,2.3613422810409976,0.0,55.35771959633992,0.5417129682125713,9.975849538724294,0.15842876634666359,0.4231295306288243,0.9937226492164274,1.0,22103
"Marin County, California, USA",0.031476224018484725,0.961990177236814,4.287071757311718,0.922153839114121,0.9473709106500582,0.05710243738751106,40.19856885185015,0.021105976022696073,18.796693310799917,0.4943384014641785,0.8328553616233695,0.9974527036644976,1.0,06041
"Weber County, Utah, USA",0.021150435941707447,0.6695179293959721,8.15531451559299,0.9303569862292781,0.958952829112445,0.9992144091098035,7.69997061911356,0.8604279563577566,6.825325245293403,0.2676470730058864,0.6658547602010487,0.9992931084147664,1.0,49057
"Kalamazoo County, Michigan, USA",0.020311532220799695,0.7210379485611649,7.4215681018882576,0.7416555203118431,1.581850902620242,1.0,9.507659946335327,0.8350861772461498,6.2015041097136265,0.2193590002675082,0.5383713564947689,0.9995460413954466,1.0,26077
"Harford County, Maryland, USA",0.020572176996071993,0.6852570097039751,7.772736541691499,0.7236743266238445,1.6252552977288044,0.0,47.502500634111875,0.61151139795496,9.699359810250533,0.20919762002755815,0.5400387421304855,1.0,1.0,24025
"McLennan County, Texas, USA",0.00911346585466513,0.7120604499978893,7.809604524705215,0.7775108508360229,1.5600102986850493,0.9586075623899086,14.308915045742294,0.0,60.26811810201326,0.13164016319854333,0.40650769728238534,0.9861006566179635,1.0,48309
"Cumberland County, Pennsylvania, USA",0.016952157839706546,0.8924226015439224,5.197705112159864,0.7116765393939161,1.9063031932033692,0.6082846120345783,28.833823418766112,0.5675861085524667,10.771175027038137,0.21111530701352266,0.5270082834117368,1.0,1.0,42041
"St. Clair County, Illinois, USA",0.017794617373002763,0.8523737373737373,5.600503115548543,0.8531235431235431,1.234324388179066,0.9847086247086247,15.855299655003833,0.06388500388500389,23.157336764306542,0.19269864589068353,0.47213673782992605,1.0,1.0,17163
"Yakima County, Washington, USA",0.011684495982043294,0.7433470443426506,6.41954757742563,0.7689967592159795,1.6136148236024366,0.796516157178025,18.130918122288886,0.48470365523043846,16.498655855210906,0.31229218870937847,0.5869713625323545,0.9796660243464553,0.9987486223810176,53077
"Jefferson County, Texas, USA",0.004253581202906158,0.9460015748890951,3.740595890484967,0.8627702455111762,1.3433895056575138,0.9704981171499185,14.271728144100807,0.37614510809820445,17.546648958112517,0.2255549497099142,0.6507789633700624,0.9875147661019668,1.0,48245
"Clay County, Missouri, USA",0.0356782803898785,0.9603015769633094,4.7679130413005035,0.8895967789685594,1.2224696433255153,0.8913296623048532,20.951911243025965,0.5690488878362643,10.624554540766349,0.18124180221870045,0.5422175830732201,1.0,1.0,29047
"Forsyth County, Georgia, USA",0.00963218073990475,0.7166023965011561,7.867351552494906,0.6048956753938786,1.8502473978029714,0.0,66.09869592859948,0.0,105.2363116491356,0.10833953405101138,0.3371816018497579,1.0,1.0,13117
"Chesapeake city-County, Virginia, USA",0.016679019101027877,0.925700218906111,5.822304756953789,0.8154212539391072,1.4084963824077208,0.9674126580654473,18.56958604158991,0.7077242584856187,8.539490028179957,0.25513778319443114,0.6948226225352908,0.9999618735391598,1.0,51550
"Williamson County, Tennessee, USA",0.016013731240606115,0.58006426455035,10.319389681275808,0.6589538441665388,1.8652531243365198,0.6043935638568418,29.303536482811552,0.0,46.60291769245744,0.12120251449322161,0.3971092728213782,1.0,1.0,47187
"Washington County, Arkansas, USA",0.019408863855384307,0.806455417678376,6.063571005650556,0.7375656340113311,2.0034545837905666,0.8031162682870285,25.5212992213738,0.0,81.12323687372775,0.24330264874192098,0.5724837142322834,0.9929256031465751,1.0,05143
"Warren County, Ohio, USA",0.023650874723680385,0.898063440580679,5.953566410615452,0.6057803802143297,1.9801282113796128,0.0,45.895444755674795,0.6816499337699155,8.625461927113744,0.13118484490548965,0.35846871436751815,1.0,1.0,39165
"Lafayette Parish, Louisiana, USA",0.010257895227291315,0.979392189548837,3.282116589287652,0.6650506922354634,1.666239446264164,1.0,9.333012144049052,0.0,56.01494272119924,0.28089066536999574,0.6457779491709308,1.0,1.0,22055
"Hays County, Texas, USA",0.013404137587755804,0.7597721795185571,7.423661106674886,0.6944169048438815,1.9476956622446306,0.360837443532296,34.92176206470522,0.0,89.04336121318512,0.12107057012920963,0.33705695943240177,0.9981310851056107,1.0,48209
"Henry County, Georgia, USA",0.007370877729564988,0.5276791240378664,9.501399771678182,0.5658113906646562,1.9294381369862204,0.46409211559310626,30.743762423544513,0.0,91.45905972650813,0.09637382411558992,0.3070833869410119,1.0,1.0,13151
"Arlington County, Virginia, USA",0.04445014215443267,1.0,2.8208993945127183,0.9986842270672092,0.6483807104531605,1.0,6.239337516094337,0.5021349882460412,9.9781827764126,0.7073143586018806,0.9768880644908592,1.0,1.0,51013
"Union County, North Carolina, USA",0.00667040239454155,0.5047236923283543,9.83285088087161,0.6180125657350787,2.103570319176876,0.22711915624068796,36.61653741090888,0.01726634405939555,21.356459757000035,0.1279514224644197,0.36892916270641385,0.9989392501458587,1.0,37179
"Norfolk city-County, Virginia, USA",0.011106489953911919,1.0,3.5126862769269347,0.9320071770435455,0.8876484176733138,1.0,6.7414003606990205,1.0,4.4394908949399605,0.34463430176556853,0.794216628353541,1.0,1.0,51710
"Caddo Parish, Louisiana, USA",0.0094152502631345,0.8493963232510201,5.360000467643246,0.7088385006941231,2.0196775947420695,0.9624794918177612,10.727245848621422,0.0004122670480837996,32.941388142049014,0.17710970551455552,0.49645893379969697,0.9882049868131665,1.0,22017
"Sussex County, Delaware, USA",0.004483156960005679,0.41781883746598253,12.548424675257758,0.36771731162955285,3.3296392341911774,0.12848284171237437,42.48745665455209,0.12510005139482175,20.02033117730982,0.15694910574903476,0.33155623572559345,1.0,1.0,10005
"Yavapai County, Arizona, USA",0.006110078089075268,0.6131392114610367,12.496180224005428,0.5970178951691087,2.636827087986186,0.6308946737846568,24.86458051337918,0.05336375836653134,29.208488314412236,0.12075139918303113,0.3248349670190942,0.9204026698174195,0.9898642903850817,04025
"Saratoga County, New York, USA",0.013293494167433896,0.5283025277165628,9.531312024155087,0.47026228297007755,2.6897812084401957,0.5174197164439576,29.867739783111904,0.5952299062880824,9.143213976515286,0.17156765528223583,0.3738827120390281,0.9982707241717391,1.0,36091
"Brazos County, Texas, USA",0.035989115656907135,0.9482743137665759,4.1898695791401925,0.8376858571129233,1.6656466121086229,0.9949796663659027,8.06953546954349,0.0,50.031473592036534,0.1974655742691147,0.5738840964661782,0.9911138642294749,1.0,48041
"Smith County, Texas, USA",0.007840211241690558,0.7113093835801269,7.700842898443022,0.5825255610144735,2.6500991178631006,0.9553929778421235,15.386836273811678,0.0,57.843648957246245,0.1741947331998801,0.43242002406152225,0.9999003061699335,1.0,48423
"Lake County, Ohio, USA",0.015779061244670434,0.8656810101331454,6.17234378791521,0.7850887563788945,1.4064346957553866,0.0,53.49663578501035,0.0,40.23838663652417,0.2509657122928336,0.5790572661811577,1.0,1.0,39085
"Oneida County, New York, USA",0.01736157653250934,0.7636359719978459,7.130961620754319,0.6897662897145934,2.058900963554428,0.005298869143780291,62.32496982404884,0.17769305331179322,18.448708851969126,0.23726721515164706,0.48776818129534716,0.9936862429026331,0.9994822343683467,36065
"Baldwin County, Alabama, USA",0.004159413229009527,0.5902565939068116,8.95111776960972,0.4305833013328041,3.0916087544002213,0.028442358057877093,43.92087337131267,0.01113186950687544,33.41464844587143,0.09118387427876906,0.2730696455666557,0.9873266306365355,1.0,01003
"Canyon County, Idaho, USA",0.012043764904542934,0.8735250210943077,5.816413795160743,0.8253737478635252,1.315966038293637,0.3870881201185608,33.524888653829926,0.0,88.0052792831165,0.21591902128645535,0.5643851216709609,0.9934692396656677,1.0,16027
"Linn County, Iowa, USA",0.03441036015307034,0.7965601240126965,7.446379988430389,0.8464127069592139,1.4052718400314301,0.9506424257161342,16.02796441009253,0.8016057386267418,7.909377377235265,0.2533564205055807,0.6020860664190777,0.9800716167732155,1.0,19113
"Berkeley County, South Carolina, USA",0.0029294900369522254,0.6176036822253449,12.307616195132637,0.6770700553812956,2.10861288120448,0.8144356806939846,20.437874724024887,0.09694119489604587,27.133471543644617,0.15545869015033642,0.45097506195354,0.9562005644663129,0.9999068324414673,45015
"Montgomery County, Alabama, USA",0.014402597957380752,0.9424949989954314,4.376472236711163,0.7942381439066363,1.581605002429437,0.9454562925303773,17.181855080608898,0.2497532255387545,15.229350940875458,0.21771207923222224,0.6363581638053388,0.9775015113010169,1.0,01101
"Barnstable County, Massachusetts, USA",0.005280098205357322,0.6554898582162006,10.79454275407897,0.5052698790333161,2.202095609021154,0.9212623218955821,17.57109438855179,0.26640222515722173,21.410837727295213,0.14010900485671252,0.3909748714680813,1.0,1.0,25001
"Mahoning County, Ohio, USA",0.04409419814955357,0.8969179490319928,5.633384967434477,0.7459123238296868,1.6311321075733687,0.00043741853079863873,63.211093868060686,0.03954263518419694,18.552588900153523,0.2047519242496587,0.516415105220072,1.0,1.0,39099
"Gaston County, North Carolina, USA",0.011655161819216435,0.801640854648357,6.8754263394247594,0.7329750361953231,1.6981989463234402,0.863778353003115,21.04932678170605,0.8003509849515202,7.146293258842268,0.1696042523251149,0.4954977738763373,1.0,1.0,37071
"Hinds County, Mississippi, USA",0.005846667600375933,0.7831054438794777,6.939796013915251,0.7087142468231595,1.8846408558887264,0.8938886986150996,18.81025863173521,0.4254331655996698,13.831609650918228,0.20407129406959768,0.5353009227894259,0.9699432727955428,1.0,28049
"Tuscaloosa County, Alabama, USA",0.0224316467125097,0.7222114554519988,7.71818342204337,0.6582039852710584,2.23467214299613,0.0,80.66053569425297,0.0,84.83039792210725,0.21615547879733177,0.535671294186765,0.9832265787800327,1.0,01125
"Whatcom County, Washington, USA",0.023620920322088387,0.5293059590620329,11.218494164712412,0.6866080914866134,2.0749619245495503,0.9967597021571125,10.86884823642536,0.513100061279102,12.379702645148463,0.19831805923841728,0.4207318918749281,0.9837273135587026,0.9995001761278255,53073
"Richmond city-County, Virginia, USA",0.02797330528781113,1.0,1.9092429394359551,0.984402584563237,0.7361194060884282,1.0,13.842676645774151,0.45769190028952755,9.981059458197747,0.3483860412193729,0.7891327521952639,1.0,1.0,51760
"Jefferson County, Missouri, USA",0.007335958065111167,0.4389574275562225,11.701984954825768,0.6107082165478581,2.100364289269551,0.040727417183465384,46.8538580621229,0.44650967756174,13.120649038457893,0.12041765621247535,0.3535770868657856,0.9980930340730625,1.0,29099
"Cabarrus County, North Carolina, USA",0.008931006206137898,0.7059662362048502,8.373233107464214,0.7287603408265575,1.7066729219289394,0.9935519299923827,11.45737670737794,0.7212626879948982,8.057970649045354,0.13743179274226303,0.46856151733134077,1.0,1.0,37025
"New Hanover County, North Carolina, USA",0.017264990073015653,0.7823034643940976,6.517644905868267,0.8272201758634325,1.274173460522054,0.9966542404059344,9.703186816061706,0.47760829286282386,10.965004547504869,0.2630378332909026,0.6936532760768233,1.0,1.0,37129
"Jackson County, Oregon, USA",0.01398369841948235,0.7415692088560819,7.646653946880716,0.794843656918646,1.6828370681816565,0.9646867539494488,11.775918721644706,8.958205492275787e-05,46.77208856540807,0.2883256856438223,0.6523355987050674,0.9807853357387037,0.9994697035063824,41029
"Shelby County, Alabama, USA",0.007222566952524738,0.6524041393163313,8.758577107854283,0.5104289967358944,2.3574394646537282,0.4448464794289609,32.11134381930027,0.021844399010007533,34.92830979073833,0.11689633419964851,0.35373521855717427,0.9981894313599429,1.0,01117
"Montgomery County, Tennessee, USA",0.006026565905215998,0.48486156614516357,10.499707753619548,0.6087954232536159,2.2106596851085336,0.0,77.04012837357142,0.0,62.59510926368691,0.12902517628878496,0.37604785523486906,0.9914506726121948,1.0,47125
"Doña Ana County, New Mexico, USA",0.011341513352788674,0.7666980930128757,7.3269811306386705,0.8161239928766949,1.553146745518173,0.14413762006913797,60.32162646856825,0.6177918664972377,16.447366294974493,0.17300686013427946,0.44125985201442786,0.9685286902069025,0.9994103403644569,35013
"Clay County, Florida, USA",0.005094668384418202,0.8494352677037275,6.764458477660866,0.7282824348782332,1.7937364376395661,0.0438223097894568,40.255524188204554,0.19825425553850032,16.312955799371917,0.16598239064169107,0.5000534136188333,0.9924510928236895,1.0,12019
"Calcasieu Parish, Louisiana, USA",0.004912817731891802,0.7919090342966534,5.666191200449028,0.6696727172082939,2.0283432647544672,0.9284360080263856,15.005949319234867,0.0,57.029664338226794,0.23197878067631128,0.5590870418825182,0.9917348752609921,1.0,22019
"Yolo County, California, USA",0.019759504570074755,0.9004034140007301,5.324706075624335,0.9475792849452179,0.9952985010904364,0.9252367111361672,19.302901346892487,0.4097771287828727,11.30316123348088,0.529536431013403,0.8336055976238811,0.9680553242419349,0.9996183893164476,06113
"Johnston County, North Carolina, USA",0.004067369727462417,0.3028717725545026,12.576659200943299,0.47265033634414977,2.6662074254267263,0.0,48.38586348323424,0.0,38.24929435938946,0.11871034870521124,0.2944707524958743,0.999993744959906,1.0,37101
"Lackawanna County, Pennsylvania, USA",0.014121573184822536,0.9079603142253677,4.535436375727712,0.771663208211361,1.6042492110505038,0.9306286360099307,14.819512752650745,0.09744043428317338,18.460716881049485,0.34582529810398,0.6931073181868401,1.0,1.0,42069
"Delaware County, Ohio, USA",0.03486148849310519,0.7857596532850124,6.6578365281376115,0.7249771160635893,1.694550982277246,0.6794147316508191,27.088558182512745,0.0,45.24315109508646,0.11558962290990038,0.3287997921122616,0.9995679197853096,1.0,39041
"Mohave County, Arizona, USA",0.00728538996895599,0.8294157089470007,8.278822527668677,0.7079857643235944,2.7970545799476456,0.29625774264185273,51.787026397537105,0.0,199.7559725818829,0.12629185966554268,0.35136605239446284,0.8971738168688241,0.9740292320099155,04015
"Niagara County, New York, USA",0.023543539955529883,0.8786406853939981,5.152778992897108,0.6723171545992307,2.007349483153133,0.9426659644701081,13.821158510690427,0.6482042263455371,7.484848073670488,0.22589999532088856,0.5371372436969759,1.0,1.0,36063
"York County, Maine, USA",0.00686963225945697,0.7078130456531793,7.855133331328018,0.46995309152344006,2.7820106057787948,0.6027456088191712,26.40963093402444,0.4213032439523931,13.575918023410544,0.15838008448648833,0.31951849896553175,1.0,1.0,23031
"Okaloosa County, Florida, USA",0.011358345368559324,0.8774779371468526,5.1685510793435405,0.6982680424060321,1.9565880044124238,0.79266114859119,17.79876540092803,0.0,50.12138703815054,0.1590973283974968,0.48061761772926404,0.9928667527520535,1.0,12091
"Butte County, California, USA",0.019721612454444766,0.9016972858546911,4.330069802681694,0.8046561956603916,1.5246313230797972,0.0,91.48569487494993,0.21545418462236335,28.698213843036783,0.2639855572211356,0.5893725998184505,0.9947198867153442,0.9999998572967946,06007
"Washington County, Pennsylvania, USA",0.007767174859952873,0.7644603031301798,6.585681384810239,0.534724312033972,2.374852763748953,0.4008569422352149,33.35455615799636,0.0,34.25313348406037,0.10586365473247761,0.30478944023779686,0.9978807247552319,1.0,42125
"Clermont County, Ohio, USA",0.012820688928132375,0.6219241518497035,9.505036884286778,0.6317371441172381,2.0205622693598944,0.0,41.06069218446462,0.4003000944386652,13.857582089964467,0.10165865113129746,0.33145027478269795,1.0,1.0,39025
"Harrison County, Mississippi, USA",0.003821830654346605,0.8336609360167988,6.190019003038425,0.6741727632727028,1.8964914996053897,0.9969796630646353,11.110380146948012,0.47425042907961223,11.139286979047073,0.15813316807158906,0.41204700137695316,0.9857036676867584,1.0,28047
"Elkhart County, Indiana, USA",0.01744609432473558,0.8130183001927098,6.094545340257286,0.7277961042661811,1.6459713614670028,0.30687235265422824,35.98186182862225,0.5652098315841331,9.92730501550339,0.20052236153916903,0.5173211937302904,1.0,1.0,18039
"Muscogee County, Georgia, USA",0.01420551671182445,0.9874783734933936,3.8562195754237028,0.903828495761688,1.1628222843111709,1.0,6.43431465930527,0.0,98.28416074018736,0.2746163649492288,0.6976966036382894,0.9997839223847429,1.0,13215
"Benton County, Washington, USA",0.024232687083222165,0.9167073518535527,5.231057920030447,0.8621376400013535,1.214383918442004,0.922740038574391,15.213118191361714,0.2744582424966042,14.073445952425054,0.31605152924019286,0.6526166359177932,0.9983329751339299,1.0,53005
"Richmond County, Georgia, USA",0.006281442887667219,0.9524701486396879,3.684507390091416,0.8839777935887941,1.2165560136827331,0.9998354363598523,12.509985431786019,0.8636009428528559,6.3451948903728645,0.14284023813349211,0.45930380041245833,1.0,1.0,13245
"Champaign County, Illinois, USA",0.038477875492987555,0.7301775435358123,6.924696594391802,0.8278240594564399,1.329795247582157,0.9144973647778885,12.612851393403057,0.0,50.91302903226532,0.3333718516483569,0.7117154281924649,0.9988984379212854,1.0,17019
"Onslow County, North Carolina, USA",0.007633978579944019,0.5246314328171438,11.316619146747687,0.4505611606444549,3.1886059355886207,0.714912795244799,23.75253195237917,0.47979723916783984,12.190988467931058,0.11926495928357728,0.32374931747903746,0.9993997851245583,1.0,37133
"Yuma County, Arizona, USA",0.008989576102198246,0.47964744139964,12.077992874789306,0.7241577194539952,1.8722555332277897,0.9776094878875422,12.40705410745832,0.5236780278691983,12.668378677234507,0.30651951526688803,0.6335637471250241,0.9843688435058687,0.9944259477062343,04027
