longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"Fort Apache Reservation, USA",0.00021291910804880642,0.023219911372254792,0.009345885763888076,0.0031116864561878525,0.044949388988167936,0.07032285083039096,0.002688554838921369,0.009179907990575983,0.06106177182987825,0.019195198910366126,0.08743330427938757,0.04269388996222719,0.011664090041132074,0.04796002908799364,0.030207447354619225,0.024569601989377732,0.04461918393077022,0.10579736646538415,0.050011204478799205,0.06006056810057068,0.11046526321330354,0.054453709882931266,0.024356682881328928,0.053872143134789524,0.008547439108705049
"Gila River Indian Reservation, USA",0.01638260391972101,0.013229725429510552,0.0,0.007783607764996346,0.010066434956669885,0.025867269346927915,0.007490120004607303,0.0017140726404983177,0.007170602287642734,0.04319736368599803,0.05331650930473336,0.10218645127745267,0.0315938597935434,0.012396116070179366,0.04580035934355053,0.03911000975472622,0.05091915030412751,0.1584684233850527,0.03734387720107687,0.15516001590430348,0.08182451774624827,0.04196159149757499,0.03082011933433592,0.026197199046522693,0.0
"Southern Ute Reservation, USA",0.016843013056671283,0.018884156191302175,0.012794186859623424,0.01313610943285886,0.014644961865752521,0.0635353235226827,0.004273992800652133,0.03972513613525616,0.016645952913726707,0.03711926571123596,0.13869924244821916,0.07974267393687116,0.018054110211651885,0.04328450052300061,0.023650602525361553,0.05029048853752401,0.03703628473214543,0.11464483589842184,0.09186206955191689,0.03868401614712228,0.046548471520282395,0.029295277343059273,0.022421791214502995,0.016025012703018003,0.012158524217140596
"Leech Lake Reservation and Off-Reservation Trust Land, USA",0.010350148704621557,0.008124879845740207,0.006176991406183823,0.009470800456093189,0.02825739876799402,0.05994053013196601,0.004376588976423216,0.021809086512029452,0.02889248739043844,0.040863122524230966,0.08091841864232967,0.06626095394452912,0.010133233507476174,0.02603775494046209,0.03885861126705828,0.04082747212150015,0.054485310117065706,0.11231765826367252,0.09290020779355479,0.07975459879473538,0.06884916283184603,0.046091684365982814,0.030036765066107075,0.017415166639517976,0.016850966988441383
"Santa Clara Pueblo and Off-Reservation Trust Land, USA",0.022925068987476118,0.04627467628953513,0.02908087454892804,0.010613457864572278,0.019741031628104436,0.06261940140097644,0.006155805561451921,0.02101464657185311,0.01570791763956697,0.029717682020802376,0.09955423476968796,0.07726597325408618,0.008278497134366377,0.02908087454892804,0.03375079600933984,0.030779027807259607,0.020802377414561663,0.11738484398216939,0.07004882190617703,0.049670982806198256,0.07365739758013161,0.05073232859265549,0.02568456803226491,0.027807259605179366,0.021651454043727446
"Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.004426738114235198,0.008851141699828275,0.0060775223619611365,0.005739246040415979,0.026417607263916,0.05771557671436619,0.001187177188243927,0.03409649621800944,0.01840349640872919,0.02119736831193261,0.15195013727040935,0.06592330137150353,0.03070398633899838,0.036567627065886746,0.045551497939307524,0.06214187249587242,0.040274185323555665,0.12675673288734204,0.07831808907755311,0.040122840778990504,0.05751568126777843,0.03802463980381842,0.022591756518046555,0.006654384585709569,0.012790896953590026
"Tulalip Reservation and Off-Reservation Trust Land, USA",0.02820104616784171,0.03183989083466,0.008187400500341141,0.01455537866727314,0.01046167841710257,0.061405503752558564,0.005003411416875142,0.022060495792585854,0.018194223334091427,0.047304980668637704,0.12303843529679327,0.08164657721173528,0.0047759836251989995,0.05071639754377985,0.042756424835114853,0.05640209233568342,0.04753240846031385,0.11371389583807141,0.08664998862861041,0.028655901751193997,0.040482146918353425,0.03161246304298385,0.022287923584261998,0.01523766204230157,0.00727768933363657
"Blackfeet Indian Reservation and Off-Reservation Trust Land, USA",0.005171744867793422,0.009316809707151858,0.01007838567801145,0.0017988007988396619,0.024060356707460075,0.10351396357742618,0.0,0.03721267104471401,0.024724042511155023,0.025583766666242604,0.17274088522471598,0.027168196718838442,0.03026932640323357,0.015246554090306369,0.039288604769622454,0.01834219008292207,0.03492611817932952,0.07997857931040082,0.09651401526558898,0.06329621864599483,0.0807312433342257,0.0139584387432697,0.02327838232190629,0.047330019182627,0.015470686168224095
"Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.0017658211860290174,0.011750408143670489,3.582897515369862e-05,0.0048666120935969654,0.04215071742829144,0.14782050167524158,0.008243613725524186,0.029496724110666006,0.019261763226135844,0.011514764226374192,0.14186248043680227,0.03409996280936717,0.0372201216105125,0.0120192761402133,0.05263840013863734,0.015870718921130247,0.04562849239618138,0.10604744441010007,0.0661594553401046,0.06123016014027905,0.05183735766764058,0.021862339782051522,0.01886920759541808,0.03652726107897347,0.021220566741904843
"San Carlos Reservation, USA",0.011863224005582694,0.011514305652477321,0.0,0.005931612002791347,0.01779483600837404,0.08618283321702723,0.0,0.01256106071179344,0.0104675505931612,0.025471039776692253,0.058269364968597345,0.11060711793440335,0.03524075366364271,0.014305652477320307,0.0003489183531053733,0.0314026517794836,0.041172365666434056,0.12247034193998604,0.04012561060711793,0.06978367062107467,0.06175854849965108,0.055826936496859735,0.051639916259595256,0.10781577110956037,0.017445917655268667
"Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.00958181670775845,0.0025007959796522292,0.019120819433476356,0.0018612794505045217,0.033884831022005395,0.08675839578821312,0.029627750842902745,0.02750182474300422,0.012690721734820967,0.026353808014579407,0.1304953538116187,0.07134611476578989,0.024865378542733244,0.031019779544825977,0.04388801494061431,0.005402482917874663,0.046500261933644975,0.10855891106894314,0.0872163984601066,0.06278716013035253,0.06097590293638566,0.0399827143993323,0.012424847302408223,0.000944957259486911,0.023709678268965355
"White Earth Reservation and Off-Reservation Trust Land, USA",0.008342139004171481,0.00829947918610958,0.0074624344579991685,0.0075933176656299214,0.03063454048345698,0.05526460577779452,0.003910934798781249,0.026717907357827354,0.01971523779586739,0.046022756064357156,0.13072198689423453,0.07144114487355946,0.023442357632895393,0.03551021646704952,0.02871947663727172,0.04257253507078106,0.05149044606254644,0.09775551914910881,0.07404472580135038,0.0385030910042912,0.06455511958693017,0.07271294330041242,0.031587185244908,0.019496661818066717,0.0034832378645994807
"Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.0,0.002219933333171141,0.003251715765376198,0.012762828652201517,0.05546135318235959,0.06105747011751739,0.02731441242916006,0.004955614826433325,0.00316265117520431,0.01699318051515524,0.04941642941780123,0.06157560439813603,0.03048270067555215,0.03114132491677882,0.06965138933307052,0.03706927365058789,0.054309821933135057,0.13201814497936462,0.049232515183727135,0.0928966096434176,0.07638077561329319,0.07020525115276635,0.030609745050579753,0.008516062408876443,0.019315191646334613
"Eastern Cherokee Reservation, USA",0.007329535801039734,0.007051484839650296,0.002418172479764278,0.017857884538556724,0.020182966820137302,0.06558545839306781,0.006715762768535074,0.019339015713396954,0.03182030166954232,0.0343344195193364,0.07545457168837172,0.054809031147509915,0.012120679743724258,0.010063143440567983,0.02213680117536985,0.06758125540169524,0.02662602394029064,0.12868393049284793,0.07239438189456074,0.11633602783643752,0.09035395023411495,0.03433315022500367,0.04340767141755527,0.01932002137453319,0.013744357444390115
"Colorado River Indian Reservation, USA",0.004461288083125634,0.004780764434559376,0.008364915155860563,0.002509474546758169,0.034574982644223665,0.038785892314520815,0.0019518135363674647,0.005576610103907042,0.013383864249376902,0.02372091586472412,0.10396475842547749,0.04658908187536683,0.05204131568978441,0.033068647582628945,0.040709253758521406,0.03572282134199578,0.03150784708707479,0.14752166017146046,0.07675561603657477,0.05462395275977168,0.10135366926312334,0.024376126906086964,0.04377638931567028,0.024929723331853827,0.04494861552118544
"Fort Berthold Reservation, USA",0.014013276842487592,0.023661658140895634,0.0017146129087605533,0.011289988900811208,0.026945516999651288,0.08799631849145893,0.006515529053290102,0.009169820288109165,0.0190096824646521,0.03384930610019813,0.13208397555869042,0.0690623637314316,0.01523720368302505,0.02012817383383083,0.027751838416736636,0.03620931238179758,0.03928966907571014,0.11593190312766333,0.09632855881622295,0.06651832962644105,0.0633150528199899,0.013027330089465666,0.036643743299156754,0.02159107378176465,0.012715761567758738
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",4.732991127976344e-05,0.00342212688152331,0.0011891126606672182,0.0,0.016934153110852484,0.054180719100924764,0.0,0.02823659435817426,0.006733683072926548,0.04970346605423665,0.05278204560491767,0.041232236200114854,0.010790386335881237,0.01746599590135756,0.07270195832382564,0.11379243812152594,0.04297182686905346,0.09802204796246446,0.03863713961229542,0.15161835698559376,0.08177451098307871,0.02236848615748822,0.051740197469377996,0.02364337311057952,0.020011815211860542
"Port Madison Reservation, USA",0.03702067168853219,0.02796314063182895,0.008604852744698986,0.021369794556558783,0.020287894886830672,0.06226674160732627,0.009627235548035348,0.04330848740964815,0.02526459179475081,0.05331820061819213,0.10155908190080778,0.08191003311961416,0.007402310985123132,0.03514995659208377,0.02435704276576899,0.024460615978756033,0.0346566820372883,0.081968001943908,0.08371776543516556,0.052423426654208176,0.06900268469330469,0.0380809150350232,0.036143924851434965,0.013456265484662324,0.00667968103644871
"Standing Rock Reservation, USA",0.0,0.009638719032571377,0.00616042644195474,0.0022138320041221516,0.029776154452971465,0.08346807841206005,0.0035165957602039197,0.012282549714322197,0.006615960565974932,0.03280529678116579,0.26403879563891064,0.043001691723323444,0.03779702056059426,0.03168128114982468,0.008310419830098087,0.027562322448849316,0.04071763724162461,0.09252996995025149,0.054411476359192544,0.048976986178939655,0.06083592107723106,0.010530635695818117,0.045524229034714536,0.03099592800828079,0.01660807193700041
"Colville Reservation and Off-Reservation Trust Land, USA",3.265586029822965e-05,0.006595576673011884,0.041726025496062934,0.009882479722751749,0.04685027424119347,0.06296956972729184,0.0073339619586440755,0.004780908658383871,0.011738874669983053,0.03623575898342308,0.08712946370459874,0.055286825038518055,0.08198797992208857,0.03294159907583916,0.035503723448404426,0.029684630564706008,0.04795467729433499,0.11969778815508451,0.04029461028632387,0.06590950426136301,0.03629199963171448,0.04836514331613912,0.032975162043367895,0.03220956354082051,0.02562124372565268
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",2.5601341092947338e-05,0.006178279754000006,0.013432005101916581,0.006892764495878262,0.04949751583058059,0.11570962493453453,0.014910031784519748,0.02145889095084017,0.007237778681850216,0.0247226472894209,0.19511058926642913,0.05085195317600321,0.029274746309469378,0.04207434411427343,0.010545210453557254,0.024766376894663936,0.04473014952567598,0.12018101619494158,0.05990315416614644,0.036390269224518865,0.05159945816380053,0.02000750223625508,0.029403699354998026,0.008365463584877815,0.01673092716975563
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",1.4486339364622683e-05,0.008094794223773563,0.02350624499164127,0.0023400509446923575,0.020420814512374173,0.14920624709982025,0.011724343477787736,0.019692603047923918,0.01126179068393886,0.04220666453601621,0.10557952226671717,0.08024025413547245,0.021615791754552388,0.01891442646499847,0.024381306121273955,0.026143216195961643,0.040291969801194566,0.08675519001468454,0.050336733837726,0.05440593176901544,0.05854143279574928,0.08801620467348516,0.02740615394494193,0.019545693394859467,0.009358132972034632
"Coeur d'Alene Reservation, USA",0.010516548097742036,0.005258274048871018,0.03216826476956387,0.008660686668728735,0.018867924528301886,0.041756882152799255,0.0034024126198577173,0.03866377977111042,0.010207237859573151,0.03124033405505722,0.10392824002474482,0.08258583359109187,0.03835446953294154,0.03928240024744819,0.03278688524590164,0.060006186204763376,0.03990102072378596,0.10207237859573152,0.09928858645221157,0.06309928858645221,0.056294463346736774,0.02907516238787504,0.022888957624497372,0.025982060006186206,0.0037117228580266005
"Zuni Reservation and Off-Reservation Trust Land, USA",0.004183528717361344,0.011585156448077564,0.0,0.015768685165438907,0.003862575833073353,0.05502992163689219,0.0038617188160258546,0.009654297040064638,0.06468379016843306,0.008051675161243433,0.04326328101617501,0.05471111129522293,0.003539908914690367,0.02284850299481964,0.023170312896155128,0.18246621405722163,0.017377734672116348,0.07305813224805949,0.092020246350143,0.10208497285900697,0.035720899048239156,0.10716269714471748,0.02188307329081318,0.01834316437612281,0.025668399849886496
"Crow Reservation and Off-Reservation Trust Land, USA",0.004825392885528462,0.0032319802628270823,0.007386719662930579,0.010987926410701829,0.017065915173291684,0.07874246321749502,0.010693505169030953,0.030410415824313187,0.013131150115734916,0.025460489596854468,0.147977407696395,0.039718258240346874,0.043064765114004595,0.04465258746569822,0.03159694470099341,0.02177192423713407,0.038570537189655175,0.07032672439188833,0.07665628407246342,0.07178014625754936,0.0975210923398944,0.07006576496465435,0.013765640482681597,0.015698189848017255,0.014897774679915515
"Allegany Reservation, USA",0.003491924923614142,0.004801396769969445,0.006983849847228284,0.014404190309908338,0.012658227848101266,0.05543430816237451,0.00392841553906591,0.022261021388040158,0.016586643387167175,0.03841117415975556,0.05456132693147097,0.03972064600611087,0.005237887385421213,0.0405936272370144,0.048886948930597994,0.07682234831951112,0.056307289393278045,0.12178088171104322,0.08773461370580532,0.1017023134002619,0.08162374508948057,0.03142732431252728,0.04103011785246617,0.018769096464426014,0.014840680925360105
"Yankton Reservation, USA",0.0039016777214202106,0.007803355442840421,0.012485368708544674,0.015996878657822865,0.027701911822083494,0.08310573546625048,0.0,0.037065938353492,0.020288724151385096,0.035505267264923916,0.16348029652750684,0.05072181037846274,0.03394459617635583,0.030823253999219664,0.0148263753413968,0.030433086227077643,0.02614124073351541,0.09832227857978931,0.07491221225126804,0.05111197815060476,0.05267264923917284,0.03901677721420211,0.02809207959422552,0.02184939523995318,0.03979711275848615
"Ohkay Owingeh, USA",0.023273855702094646,0.022110162916989914,0.022110162916989914,0.00504266873545384,0.020558572536850273,0.07680372381691233,0.0011636927851047323,0.009309542280837859,0.01474010861132661,0.08494957331264547,0.06400310318076027,0.057408844065166796,0.0058184639255236615,0.02909231962761831,0.03374709076803724,0.03064391000775795,0.016291698991466253,0.13033359193173003,0.0896043444530644,0.07486423584173778,0.05896043444530644,0.043056633048875095,0.02404965089216447,0.04809930178432894,0.013964313421256789
"Hopi Reservation and Off-Reservation Trust Land, USA",4.6137883248364085e-05,0.0057244046689709826,0.0039672953022465264,0.04693122977739084,0.026020640837851775,0.12022632123143225,0.0039920522152090635,0.022137744102522987,0.04253012584118713,0.034425050131520245,0.06412400901831734,0.05579350928189641,0.006532449079433012,0.02199293974906456,0.014571885554304921,0.04552365824263973,0.036683423103269115,0.13567744820561917,0.06120809135719559,0.03980514058870033,0.08285310753508636,0.06084348954811095,0.02971335946905925,0.020732226634786237,0.017944260640936918
"Salt River Reservation, USA",0.013908693214461233,0.020584865957402627,0.0,0.0072325204715198415,0.0,0.014834497366216972,0.006676172742941392,0.027817386428922466,0.016551993853352622,0.022810256871716422,0.031093175698592775,0.06777059438357018,0.0,0.023366604600294872,0.05285303421495269,0.09569180931549329,0.045620513743432844,0.17395686963985352,0.1332604226512262,0.021697561414559523,0.090483944652486,0.05507842512926649,0.06535831216385522,0.013352345485882783,0.0
"Fort Hall Reservation and Off-Reservation Trust Land, USA",0.01625615763546798,0.0034482758620689655,0.0,0.01625615763546798,0.008866995073891626,0.06256157635467981,0.007881773399014778,0.02857142857142857,0.021182266009852218,0.03694581280788178,0.06896551724137931,0.06945812807881774,0.053201970443349754,0.05714285714285714,0.014285714285714285,0.07881773399014778,0.033497536945812804,0.07832512315270936,0.07192118226600985,0.030541871921182268,0.10541871921182266,0.05073891625615764,0.040886699507389164,0.011822660098522168,0.03300492610837438
"Lummi Reservation, USA",0.0035906435267304923,0.013912955783504575,0.011690076408852229,0.014368877167530625,0.04898633654036559,0.06022364309549609,0.007624602316269723,0.02782591156700915,0.015697247190804675,0.0745452473084618,0.09833562432077957,0.05792355122838773,0.04268380118676126,0.04086799447641789,0.026489662717974278,0.0596652969765794,0.014360998341769805,0.10551375984393621,0.10235855275425365,0.05567703537645292,0.04130027938316148,0.025603032192356802,0.033238664864691674,0.008083675230600098,0.00943253020085228
"Red Lake Reservation, USA",0.0002999275460704755,0.010270242546596189,0.01063044425685248,0.017077970430384105,0.04164023762989942,0.04515398135607593,0.0,0.03837521507315522,0.019185655616364535,0.011094998467693669,0.09248582298716804,0.02634292010844959,0.022950675584998633,0.008116665883950096,0.056103912408924615,0.034958641005766455,0.03198186668912654,0.1911616248576828,0.03073718792715817,0.08629549165174254,0.04916541332380536,0.029090875496587558,0.02734365796595947,0.05876475759180371,0.06077181359378446
"Nanakuli Hawaiian Home Land, USA",0.0,0.0044286661520206525,0.0022398585293360936,0.01046975340742041,0.006816619786872294,0.07331066308162698,0.0017918868234688748,0.010720690396822328,0.013820756703236783,0.035950190892689166,0.071113206407635,0.11192564706898507,0.00445419160534642,0.02503536462191271,0.06833817910140429,0.026398691930550187,0.0725836931440146,0.10977339614039618,0.08671894912524131,0.08416605749548596,0.05420631348126482,0.04939559775967397,0.01841688267558271,0.03885628330286206,0.019068460366151067
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",0.007171641293619596,0.009082805391787777,0.014416219662140847,0.009131787212162408,0.025892183970189393,0.0581589482104276,0.005567809155132968,0.03265939793323024,0.014936969425335248,0.033579397239325376,0.09559928184672568,0.05296665329530733,0.01726901856668718,0.032638071137897004,0.04031840794045721,0.07931932229013935,0.02951713931389431,0.10238101343527824,0.10984895394816137,0.0550309260440989,0.08321940416248953,0.03142213613489173,0.028798460129552176,0.026211531854250483,0.004862520406817904
"Sandia Pueblo, USA",0.02449713887706039,0.00984502465445248,0.003498856504976632,0.003209990310650967,0.017060229899613578,0.04042574910979876,0.009502809666313524,0.028410328961634652,0.00934437806123886,0.02640396036275431,0.0628821761217375,0.10368455626159856,0.0016141377322213938,0.050370301365117116,0.032640889049332426,0.03915447396381445,0.020855382574163847,0.15270535336878166,0.09085485111656177,0.09121633794908017,0.07337378950724868,0.05354219044206159,0.03183610444312567,0.007313589529514977,0.015757400167146017
"Taos Pueblo and Off-Reservation Trust Land, USA",0.00465409483986421,0.022942563594110447,0.024895122197864526,0.023430703245048968,0.030771429293513737,0.10543816460272035,0.013179770575340043,0.018549306735663764,0.013816960501374294,0.016790513489534135,0.09565241593966765,0.0830479954423449,0.017573027433786723,0.016108608480971166,0.014156049877217086,0.020501865339417846,0.04539698753728237,0.1347472520375812,0.0952907488005288,0.032776168006166756,0.07533086489627856,0.06510992496577418,0.016108608480971166,0.006408758922899349,0.007322094764077802
"Omaha Reservation, USA",0.005044840101455946,0.0053971128486829875,0.005249396982968746,0.008225473252929515,0.0334181394044701,0.10354284170504516,3.54010854286456e-05,0.03516039200560652,0.018282200018348873,0.062379431836215346,0.09258148517334135,0.02794585096798958,0.02616230558998867,0.03186340934203591,0.0355815929851286,0.07214899918745506,0.052998786716377845,0.1291772515636563,0.05933258556601638,0.04039179310170509,0.05694296717135324,0.03325862317694631,0.027907344524190004,0.025976943844535628,0.0109948318481283
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.0036598943207564317,0.0,0.034342280447076504,0.008419389361611674,0.039901010215604514,0.07196425870520647,0.014457398778923845,0.028130226131067755,0.02239097879626384,0.04016635822100773,0.1450775941179579,0.04936727657049751,0.062835613249461,0.02077041958068169,0.021663794553493453,0.01714240956339315,0.03645832949434524,0.11646502879083172,0.02488888529106152,0.10481075414842068,0.041196985111850895,0.028518482109895396,0.04481225509445024,0.016765272600964463,0.005795104745176331
"Muckleshoot Reservation and Off-Reservation Trust Land, USA",0.017425025973816236,0.011143247898862821,0.003941650471195831,0.002544668867545922,0.008922171322692485,0.03856708204661845,0.004092364959356085,0.013549983774898324,0.017189337391035817,0.02367870887889392,0.06339039773909719,0.08610417689740985,0.0040926805793487925,0.024519358710022723,0.050435747260894344,0.06884934163152676,0.09215600458779594,0.17219434615264256,0.06954981626659806,0.08558433757030035,0.031206700581699838,0.02969985254969337,0.035410849123451174,0.044656469421838596,0.0010956793427646602
