longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"District of Arizona, AZ, USA",2617.826843780713,2531.561763107682,0.03407583489771701,2795.6995855302134,-0.06362369643366617,1897.0176359805205,1776.6229227439298,0.06776604742363976,1882.0418301492184,0.00795721199784104,1325.1882588776693,1221.4158374799345,0.08496076292234886,1299.6637861853978,0.0196392889942618,1127.4094446987904,1035.5070240277064,0.08875113209142751,1115.9407764779392,0.010277129810640929
"Northern District of Georgia, GA, USA",2585.013012843436,2703.811595919108,-0.04393744862067164,2793.3454482450156,-0.07458169398005147,1218.9122961277355,1142.949120832657,0.06646242943844971,1158.1695412274073,0.0524472046087088,818.9123230801692,707.7018371350027,0.1571431358654955,701.3045978783109,0.1676984944311821,740.4024123717575,639.5101069928548,0.15776498960012508,627.7658663471802,0.1794244511572163
"District of Massachusetts, MA, USA",3769.5667648282542,3492.405465099831,0.0793611459202377,3529.821414027977,0.06791996610579151,2902.483106463956,2643.839765506621,0.09782867491887241,2621.1280625038303,0.10734120472212322,2050.004604464039,1839.6101291851378,0.1143690567588341,1788.306461042296,0.1463385326412202,1679.5279122233983,1506.3453397464702,0.11496870465711138,1452.1151082735666,0.15660797319312025
"Southern District of Florida, FL, USA",4274.663957683201,3941.845261699139,0.08443220722484683,4247.386543295354,0.0064221643379515836,2963.7742935449196,2731.2260016634323,0.085144287488423,2745.370126372461,0.07955363288703167,2110.2588796921373,1958.7750584476412,0.07733599659194625,1914.1777918544246,0.10243619410491249,1793.6342164026553,1667.1307800530487,0.07588093139614467,1614.2230228815424,0.11114399372203645
"Eastern District of Michigan, MI, USA",1949.845714719475,1919.4203387674681,0.015851335602468434,2206.3428994491346,-0.11625445201364677,1412.2096687432715,1394.9273091183652,0.01238943385216919,1628.5194595581877,-0.13282603996245787,1022.0837015376558,1026.07693641633,-0.0038917499623575763,1212.7005852725017,-0.15718379792157278,896.7460151051149,906.2175560164786,-0.010451729663016468,1076.2626790905476,-0.16679632906822156
"Eastern District of Virginia, VA, USA",3291.8101715331086,3397.853397624236,-0.03120888798947961,3622.748563256585,-0.0913500857001202,2025.7878566841703,1945.6570860331321,0.04118442619013163,1902.025727683184,0.0650685882949324,1324.9290388340748,1226.1674059287916,0.08054498303229138,1147.2901592334717,0.15483343788051604,1116.1202321736146,1027.1141759347274,0.0866564383242856,966.8470529767241,0.1543917197009692
"District of Maryland, MD, USA",3484.926013746666,3318.1678459076265,0.05025609781756701,3667.4938764816734,-0.04978000478903318,2172.180409300238,2114.522197108417,0.027267726141947238,2173.5830411179754,-0.0006453085947045711,1453.1634623429677,1406.3479651733412,0.033288701181329754,1428.5897463388637,0.0172013806392497,1238.8510933538735,1197.8999810605949,0.034185752517519326,1218.0286795098405,0.017095175338902834
"Southern District of Ohio, OH, USA",2061.431042863865,1988.6526026472548,0.03659685966253186,2201.7959048537627,-0.06375016943235724,1332.783842412587,1261.736920438187,0.05630882383129931,1342.9615483723458,-0.007578553512640726,876.77711141466,806.7738482501835,0.08676937572568444,849.4574868193816,0.03216126176905104,723.4326800838888,660.1822661023152,0.09580750230538766,689.1142265187445,0.0498008200157377
"Western District of Washington, WA, USA",3003.356353280787,2517.096767899647,0.19318271414209148,2721.08735630901,0.10373389752347309,2114.7222134070976,1746.5062956112408,0.21082999741892647,1677.5707864111873,0.2605859797613098,1462.2295146675028,1198.255983770908,0.22029811198260907,1106.7758659998692,0.32116136571745196,1154.9787790116256,959.0823435975195,0.2042540317021146,879.519849599301,0.3131923964397399
"Eastern District of Pennsylvania, PA, USA",4348.724459043134,4225.371960132204,0.029193287614629464,4321.216341804756,0.006365827364914852,3533.816485418169,3359.1475017010166,0.051998009503513326,3425.5487500653594,0.03160595374704388,2575.74361146825,2427.212801791257,0.06119397918772471,2468.131715063361,0.04360054844241837,2115.412191909934,1995.011452412066,0.060350901420790054,2032.171360628637,0.04096152169743542
"District of Colorado, CO, USA",2564.386035022718,2385.058621747276,0.07518784303258252,2589.852604363823,-0.00983321185854162,1897.2394042909484,1746.0685856998657,0.08657782393495721,1818.1904899839888,0.04347669550711145,1340.3326069100785,1215.7422770621245,0.10248087296020512,1213.6724636871752,0.10436105869791742,1121.5302362382943,1008.1010081575672,0.11251772110419113,997.0125470510623,0.12489079455973466
"Northern District of Ohio, OH, USA",1727.418145362909,1801.2001444118137,-0.04096268772674255,2053.5853798490775,-0.15882818298508694,1183.033042855819,1222.4993702071883,-0.03228331098827523,1417.978592260315,-0.16569047705437026,798.3262631378391,829.3167514458593,-0.037368699298537394,961.8839637150523,-0.1700389098343108,655.0810334844932,677.6599580096024,-0.03331895924827426,779.403660278555,-0.1595099344922623
"District of Minnesota, MN, USA",1944.012105139279,1794.2765484671097,0.08345177157896401,1863.5275243907774,0.04318937053254064,1354.3452010003334,1238.5678239248928,0.0934768163995688,1280.5746113144824,0.05760741235540125,941.8997648300444,847.1257084961971,0.11187720474460461,863.5643503711369,0.09071172799715625,796.5168087861691,707.5842212509642,0.12568480876803287,713.4797571117506,0.1163831921602965
"Southern District of New York, NY, USA",22507.515120053788,21595.721952955002,0.042221008822259924,22421.893058494406,0.0038186812030549613,19217.034553218993,18185.586349862984,0.056717896443508414,18242.630832622606,0.05341355254823759,12740.69730586239,11877.659260191393,0.07266061660511808,11644.27516108979,0.09415975916099746,10475.806699966717,9638.051461907362,0.08692163985328671,9377.924442652196,0.11707092161258933
"District of South Carolina, SC, USA",1618.260877833744,1528.4741202300902,0.058742739844451955,1434.9941897566057,0.12771249485562222,765.3874247250081,708.4508464457401,0.08036771861437639,672.5622452091968,0.13801723212539022,440.4534609005952,390.75326954986514,0.12719072423369107,361.3774591992814,0.21881830116500806,361.9275038796834,314.62508749344266,0.1503453420167157,281.97389161062665,0.2835496996277352
"District of Oregon, OR, USA",2415.380473859924,2193.879935375941,0.10096292641740542,2104.726230880707,0.14759840896230295,1812.001485910467,1632.5066092799746,0.10995047469342838,1477.5383879452554,0.22636508174270448,1254.0902880412775,1121.2863585600119,0.11843890587576242,1006.1189749700609,0.2464632108529665,997.4538533300532,887.0865955096644,0.12441542728641802,795.0844511998881,0.2545256693484104
"Eastern District of Texas, TX, USA",1979.3616833015144,1863.9478491935724,0.061919025340690284,1831.6579205130745,0.08063938202339982,1222.6419015113238,1094.0505832615447,0.11753690388466977,983.2077572038493,0.2435234491928774,789.0214330611715,670.5185837360804,0.17673313193618279,577.776831125304,0.36561625623588606,664.0434243920454,535.5237700135393,0.2399887018558612,440.76452707595865,0.5065718396108774
"Southern District of Indiana, IN, USA",1631.9830462813902,1585.3455388594841,0.029417881640779495,1602.231584599356,0.01856876494509606,1040.6210347010144,997.9586963172708,0.04274960330640823,1018.5328782579481,0.02168624785175796,670.0832585411781,628.4716802627338,0.06621074518592232,639.5679815264042,0.047712327533885636,543.7336672882666,500.00803552141554,0.08744985812328664,498.75806307254106,0.09017519223380278
"Eastern District of North Carolina, NC, USA",1705.3205870206805,1584.178914716179,0.07646969113094479,1940.5229719046888,-0.12120566893013858,836.0374230771891,763.7607689220656,0.09463258273546997,805.3661315761702,0.03808366195011526,486.2932182631141,427.95659714866497,0.13631434005954576,383.11014779205146,0.269330037498953,404.6999157750295,347.5307573465108,0.16450100378170937,300.6932552207346,0.3458895693484881
"Western District of Pennsylvania, PA, USA",1752.1366321127077,1775.7605322907316,-0.013303539384079577,1892.0089970713377,-0.07392795973758054,1136.0600291556489,1157.337179111103,-0.018384573086813124,1252.0039761842836,-0.09260669233814706,714.4007509049956,715.1639967938568,-0.0010672319807525335,778.8726802534208,-0.0827759542515319,587.1659659836147,582.9375591209167,0.007253618842255594,631.2323460584503,-0.06981007920458368
"District of Connecticut, CT, USA",2451.6419459307895,2425.394299630958,0.010822012034837113,2461.3321932116937,-0.003936992864120403,1687.5070902321916,1648.5333418507194,0.02364146808078415,1625.773558573632,0.03797178969543659,1147.4794328261266,1101.9450098135392,0.041321865072280126,1071.5126554448836,0.07089676169032477,887.5243942521842,856.4826597987496,0.0362432725266481,830.367285962228,0.06883352614707426
"Western District of Michigan, MI, USA",1483.3198984040757,1421.118557244785,0.04376928359860733,1570.2105676767417,-0.05533695356618825,864.906116026083,845.3805141376207,0.023096820380796884,905.2769559804044,-0.044595015577967745,529.1406588108018,508.3199980978453,0.04095975131977552,534.9719326363739,-0.010900149091626626,421.00911994863986,400.61962651196205,0.05089489402753712,417.10597225559565,0.009357688339816995
"Southern District of California, CA, USA",4646.929977864292,4538.591082142047,0.023870600757253755,5242.9470346445505,-0.11367977834639069,3180.496777560353,3131.982744380742,0.015489878820901123,3253.6078940887014,-0.02247078286882072,2182.635603164271,2112.236356248202,0.03332924684674661,2087.9425554219397,0.04535232422771095,1757.1041278248333,1683.145326386862,0.04394082927867883,1642.6405923213613,0.06968264149719657
"Eastern District of Wisconsin, WI, USA",2029.0139251035462,2106.7300961255282,-0.03688947680811572,2236.5850366589334,-0.09280716277412915,1524.9164251613688,1595.2101928743289,-0.04406552066113699,1682.2272076732488,-0.09351339806794733,1064.5887663606516,1105.9019370121234,-0.037356992757504294,1155.8839993546194,-0.07898304072462457,861.9460234055571,892.350043879609,-0.03407185406958285,926.902438939994,-0.07007902105503262
"Northern District of New York, NY, USA",1668.6368727264994,1677.049583166785,-0.005016375499405184,1820.695299415198,-0.08351667999447204,1090.4740819406784,1089.8791328045131,0.0005458854273448893,1105.7090319071153,-0.013778443990965563,655.8718078622712,634.7715444435881,0.03324072038733024,621.4187722462291,0.055442540770864544,468.6406128827975,448.1808167569666,0.04565076272982377,437.05180136769263,0.07227704225506466
"Middle District of Pennsylvania, PA, USA",1668.7570547599419,1713.4990432072252,-0.02611147559413746,1739.482708879331,-0.040659015325857716,1102.633915349412,1094.4204968729396,0.007504810536663462,1094.6224477100543,0.007318932346141557,581.4826920158226,555.8342749088234,0.04614400058579773,545.899877977499,0.06518194173289456,401.48641363127075,378.0489876052838,0.061995738103808054,366.9482967750986,0.09412257029044194
"Western District of North Carolina, NC, USA",1750.1859388800658,1584.79753646589,0.10435932578680875,1595.6754704612663,0.09683075993775524,871.2865666782267,740.7804990725151,0.17617373536305295,679.9465748120352,0.28140444992915153,562.2799111176349,460.8727394287406,0.22003291367285077,399.1729119817659,0.4086123938773674,492.5394272833475,403.8693763478881,0.2195513107165623,345.5816420133386,0.42524766192394187
"District of Puerto Rico, PR, USA",2851.805467537116,3182.6802953294036,-0.10396106334583713,3774.9915657966953,-0.24455315519751236,1849.3587724822532,2169.3617196764476,-0.1475101843513315,2480.0077473847446,-0.25429314709501727,1191.9058941479448,1378.9352562208592,-0.13563317148441853,1535.5673672592372,-0.2238009744402669,968.3148039918824,1109.1445701745124,-0.12697151477780025,1213.776999000211,-0.20223005973133115
"District of Utah, UT, USA",2382.904361085392,2240.2198215317244,0.06369220474806289,2335.7195795277407,0.02020138974353738,1844.3156445508055,1738.8007837376922,0.06068254730498832,1754.155655307537,0.051397941209192,1320.6345530374963,1233.2973137847732,0.07081604595788861,1241.3057784497666,0.06390752058433274,1066.6118836054736,979.6640978861418,0.08875265094121786,968.6560287947516,0.10112553052769765
"Western District of Missouri, MO, USA",1365.7833557534696,1322.0187041915299,0.03310441177812503,1382.7108643719723,-0.012242261961390785,892.4935398609953,853.8458373440188,0.04526309179792263,883.5907691405096,0.010075671941599898,575.1034599777197,536.8317629271947,0.07129178952050079,557.1710459551086,0.03218475574564561,446.9619042174134,412.6042020844895,0.08327036409068962,425.61615007242517,0.05015259440074331
"District of Nevada, NV, USA",3523.470998544714,3369.528711965922,0.045686592914940816,3646.2319106602104,-0.03366788375599197,2638.4620508562643,2468.1216423600904,0.06901621280436139,2468.906498722068,0.06867637645328405,1884.5634429811212,1736.1627304209533,0.08547626899247307,1713.8042924110475,0.09963748563719778,1582.1263104719342,1460.3391052716581,0.08339652397216378,1426.1819720544713,0.10934392768464105
"Middle District of North Carolina, NC, USA",1547.6058791413377,1406.4595393860739,0.10035577690125014,1390.9734644438618,0.11260632837456798,807.0671026188727,713.847240917282,0.13058796946781603,704.3421940830274,0.1458451721319654,518.2333716028023,459.179292901598,0.1286078871894156,439.6073717882314,0.17885505307778787,441.04715659380247,390.62016550697916,0.12909469489721553,366.01701942162686,0.2049908424770433
"Northern District of Alabama, AL, USA",1272.9117715691657,1274.0260119944112,-0.0008745821629663759,1294.6982017589855,-0.01682741982665972,655.4564853300383,637.7148996086295,0.027820560147327502,652.4026794163211,0.0046808604717093975,389.6961556706264,375.6764898948676,0.03731845391677878,386.8724895097332,0.007298699797629722,319.49350392263983,307.3695809671448,0.03944412103939117,315.6875979810529,0.012055924800110083
"District of Kansas, KS, USA",1526.6236654453298,1508.719260521064,0.011867287303061474,1571.4168277224874,-0.028504952656054933,1085.1511301006767,1086.439861323094,-0.0011861965565657772,1105.2580980943887,-0.018192101942866655,712.1121951075983,697.4188897377762,0.02106812073207051,688.2157734564679,0.03472228125652209,554.4778625938196,530.9956284118402,0.04422302731985311,512.6262540100422,0.08164156294452597
"Eastern District of Missouri, MO, USA",1868.694180975086,1917.5402406135775,-0.025473290522894872,2216.7231177338776,-0.15700153707720443,1251.7625611350777,1273.8302946626472,-0.01732391953624703,1395.1110506686334,-0.10275059427337575,899.4598233867373,907.9775411050689,-0.009380978419317475,979.5987875462912,-0.08180794543477006,757.1245410703891,763.0786830481113,-0.007802789030796185,823.903330375099,-0.08105172881666528
"Western District of New York, NY, USA",1991.704621910966,1993.3846297561377,-0.0008427916118613211,2226.1605337032843,-0.10531851061176346,1436.9485189877114,1418.229896010589,0.013198581576778834,1550.7513647710848,-0.07338561704259566,1003.0133334773755,971.5920541900836,0.0323399920283257,1057.279837498572,-0.05132652879259122,823.2027306218401,788.0541344739214,0.04460175336987828,857.3188561051785,-0.03979397541578495
"Eastern District of Tennessee, TN, USA",1241.6432723593855,1266.170734826815,-0.01937137053699509,1207.8611869699025,0.027968516377474058,602.7909042365901,580.8188702258739,0.03782940799112048,567.5152294673755,0.06215811124984521,357.577133064155,329.93688910844065,0.08377433645084113,313.1051691689076,0.14203522737517182,299.16781102910295,275.7362559292695,0.0849781434105061,258.9055714718579,0.1555093593712849
"Middle District of Tennessee, TN, USA",1859.159695913279,1755.2939284408276,0.059172863182357184,1784.2495553457218,0.04198411614738631,960.3163183504961,858.3962018576719,0.11873318669427572,819.5660974520696,0.17173748564759045,595.5361602688948,499.3031373863731,0.19273466492972227,465.49451926638767,0.2793623461076423,489.4186446456768,406.36312619056577,0.20438743848072916,372.01544587109834,0.3155868931723285
"Northern District of Indiana, IN, USA",1607.7157182069625,1614.5596171495883,-0.0042388641893003395,1780.6288244953646,-0.09710788902757776,1042.8801244329475,1046.7720354819685,-0.0037180120571610933,1143.6619928775738,-0.08812207546658828,633.0707762873423,629.3152368459711,0.0059676601192644825,674.3588815654412,-0.06122571587142686,491.87917756233213,484.7081056187254,0.014794619401821016,508.3339690660876,-0.03237004116405255
"Western District of Wisconsin, WI, USA",1480.146649733741,1312.38964302682,0.12782561002235268,1345.7034315002616,0.09990553273955394,1010.9964103064431,890.6605278350213,0.13510858369790898,890.1633763966041,0.13574253571178477,519.3808766337678,463.39443763119294,0.12081810754736211,462.09391276290665,0.1239725568517805,331.79808054613756,295.8281239657724,0.12159072673065692,285.7418949594958,0.16118107424593878
"Western District of Virginia, VA, USA",1455.2961763117871,1321.7506066275917,0.10103688926985487,1668.63496947454,-0.12785228469108142,694.7772507590837,642.7935804994798,0.08087148322049231,679.2603011992957,0.02284389288228894,364.70962811490466,334.961076748671,0.08881196482585546,312.0626342638448,0.1687064969353156,266.7346285429742,244.32499110236216,0.09172061089413197,225.68658037106084,0.1818807662574554
"Western District of Kentucky, KY, USA",1517.8110914991098,1571.1059163385441,-0.0339218535715515,1531.7353506674694,-0.009090512380152356,926.9465219934578,929.7416433237344,-0.003006341977201573,935.6785776812368,-0.009332324043816828,613.4549811665571,591.8541232957195,0.036496928923218305,594.5349324823359,0.031823275051686487,503.18650958629894,482.2663247540574,0.043378904473395,478.74646940891506,0.0510500687504992
"Eastern District of Kentucky, KY, USA",1583.7149677146613,1730.3582821832988,-0.08474737051774543,1733.3272330782688,-0.08631507225436397,852.8055685090608,835.4816108771263,0.020735294956099656,823.8615451433466,0.03513214512358157,507.24230944447027,464.21717786315094,0.09268319578213226,449.4096621219292,0.12868581207061475,403.0672625174211,367.94593097460955,0.0954524254413759,352.8261900706008,0.1423960971739855
"Central District of Illinois, IL, USA",1500.4736737799553,1579.2702871942845,-0.04989431768156572,1608.4215496765896,-0.06711416911713208,1072.9700911307714,1113.7745002972638,-0.03663614955774423,1132.7368131278054,-0.05276311434780797,605.5544069220952,631.9263821936574,-0.04173267015694947,633.578980180731,-0.044232170156026575,413.01273596175287,426.5627297207545,-0.03176553602765997,425.07443227272495,-0.028375492373141315
"Western District of Oklahoma, OK, USA",1778.055527294467,1697.3455148552532,0.047550726550861795,1902.1195525962512,-0.06522409442269071,1140.704543740485,1110.1725382838526,0.027502036308545204,1146.491377478788,-0.005047428922691742,738.3567171944463,705.8372410544183,0.04607220227066603,683.7711569832232,0.0798301590433455,581.4440426069949,542.2391252952573,0.07230189686218229,515.2725158497766,0.12842044689321266
"Western District of Louisiana, LA, USA",1293.237637382605,1315.4129777564276,-0.0168580824036303,1409.9997811699725,-0.0828100439068735,661.0437412001154,695.6370452067404,-0.0497289559907552,747.915551833999,-0.11615189765858072,370.33185478141485,382.5188242378125,-0.0318597901179917,398.911098242789,-0.07164313950468235,282.482203569875,285.04041444762595,-0.008974905831190389,288.88370917516687,-0.022159455178589676
"District of New Mexico, NM, USA",1637.0983961764061,1744.527753151632,-0.061580766933140435,1687.5417474358135,-0.029891616806550128,1192.353239227398,1205.1319338239825,-0.010603564836288633,1110.3213087029194,0.07388125390505977,794.5900939695935,780.0868029439818,0.018591893839092658,697.8745078823935,0.13858592769159955,617.3435677049567,599.3001597825946,0.030107463894065448,530.798211728077,0.16304756509092402
"Middle District of Georgia, GA, USA",1283.03604439664,1354.4124276684233,-0.052699149693018935,1550.5100922026884,-0.17250713113777222,629.4132147859608,634.0834629097656,-0.007365352350262071,695.5289619682165,-0.09505822301800428,372.9282234723874,351.9127291301062,0.059717914706380354,358.80921904793803,0.039349614432741285,294.32137677852955,274.70665946479716,0.07140240921697047,274.40820782875386,0.07256768705039111
"District of Nebraska, NE, USA",1690.1518965038067,1636.5529299169984,0.032751135393785685,1691.7408534669858,-0.0009392437144984109,1329.8087963563921,1270.8426726392881,0.0463992317748058,1280.9904808546771,0.03810981910587143,895.2909365549356,836.1651013190883,0.07071071866378252,816.958528809827,0.09588296710633015,716.4435968545707,655.2465703734172,0.0933954166998205,624.1886678547489,0.14779974990076217
"Northern District of Florida, FL, USA",2065.4136140368337,1951.6551798137668,0.05828818297396266,2306.622701470203,-0.10457240678314088,1005.2545565815242,919.6190759350156,0.09312060056979497,969.8388408753026,0.036517114198332236,570.8190751050548,512.9603820303261,0.11279368758600966,491.595853985874,0.16115518566081583,444.06744257398475,403.5076300205541,0.10051808078911573,390.59754292741604,0.13689256528811528
"Southern District of Mississippi, MS, USA",1223.948885539663,1225.773161538639,-0.001488265574917679,1208.3323930873971,0.012924003810213488,576.2846394077117,594.2948692068582,-0.03030520829362504,617.6576373737166,-0.06698370660795705,297.6114862816974,303.93780398871263,-0.020814514101214477,333.42318926188267,-0.1074061557009985,218.75223757843204,221.9566768380739,-0.014437228495629393,240.00731596163834,-0.0885601270029769
"Southern District of Iowa, IA, USA",1713.674556350699,1625.285054550094,0.05438399962711329,1592.0356537449422,0.07640463473266183,1167.538580865413,1122.3997424833601,0.0402163655901962,1120.443132216323,0.04203287725627949,692.5517617188999,651.7117152318186,0.06266581608488375,647.8046261792286,0.06907504783284928,507.38176743963004,463.9525265705263,0.09360707913399409,450.7523494082029,0.12563310675091638
"District of Idaho, ID, USA",1736.2374831732288,1487.3445653899726,0.1673404559877476,1777.002752980199,-0.022940465195455062,1189.3147542216732,1033.1842883846284,0.15111579569328618,1065.956973398022,0.11572491564121522,765.1588268187395,646.0843314253211,0.18430178476968967,581.8561372798263,0.31503094630203976,555.4148463655783,465.04843301731023,0.1943161334013235,398.55138015216767,0.39358404969898714
"Eastern District of Louisiana, LA, USA",2424.894051534876,2288.3287731916676,0.05967904609822856,3012.3807635712633,-0.1950240551064684,1695.757795941975,1622.9432790036385,0.04486571889501831,2121.2602162203643,-0.2005894500942201,1130.567642409349,1060.7026244798963,0.06586673429200787,1421.925382007493,-0.20490367728495099,918.9166190675487,859.2041220725446,0.06949745172423936,1147.4479192565163,-0.1991648565078609
"Eastern District of Washington, WA, USA",1805.5720978147338,1713.6521794906728,0.053639775576500695,1693.9036466006426,0.06592373269765935,1274.664099310766,1238.2118826180194,0.02943940145015701,1171.1832899055141,0.08835577684309366,807.6581929054498,754.2258966282187,0.0708438897631349,704.6492884941979,0.14618464262041203,593.1928218787606,540.1754337875404,0.0981484621014304,500.34347285784474,0.1855712206868256
"Eastern District of Arkansas, AR, USA",1288.872760403771,1294.8853452744718,-0.00464333378444889,1274.8607553605555,0.010991008221327455,688.4755924845487,692.9396229273558,-0.006442163638945393,692.4733539750783,-0.005773162920393844,386.23290605190135,379.33431299764925,0.01818605071536161,376.5095501046257,0.025824991542906923,285.2634737224886,272.97588278940975,0.04501346715144879,263.66427894944815,0.08191930609296381
"Southern District of Georgia, GA, USA",1641.6511713729496,1764.6207785124204,-0.0696861380285539,1710.2385087863775,-0.04010396038976977,783.2036171395292,794.9244874346912,-0.014744633585243402,784.9692544457458,-0.00224930759544626,419.596215824996,401.26252754751636,0.045690008457888315,413.1156064122557,0.01568715708666108,317.8378297182557,303.4191887959539,0.047520530852114856,313.40087014297234,0.014157457741770922
"Western District of Tennessee, TN, USA",1532.9154335279793,1645.6343372816552,-0.06849571694029605,1846.9266419790752,-0.17001823532883634,1025.9278587218164,1054.8224122211725,-0.027392813391698745,1165.555635820528,-0.11979503406580545,696.4613073625736,706.0943473243708,-0.013642709360724968,775.6790421732418,-0.1021269500703817,584.4878495207989,589.6734903027111,-0.008794088367869676,638.3524707711173,-0.08438068890882641
"District of Hawaii, HI, USA",5128.915046142121,5087.318190406136,0.008176578342284666,5559.354037116301,-0.07742608009858874,3507.42682510377,3434.348652546384,0.02127861203119333,3357.42801298889,0.044676702384855195,1966.5190007174472,1871.2516931018342,0.05091100676985651,1779.3563985399414,0.10518556166211716,1252.1473267790775,1190.4629511058642,0.05181545180882143,1142.618515385813,0.0958577249698088
"District of New Hampshire, NH, USA",1617.6473034923033,1549.2036323884474,0.04417990616142211,1635.3667594476262,-0.010835157222657495,872.5263362422535,837.0542831780506,0.042377243360521226,879.6029799823023,-0.008045270310693084,482.3804678896114,456.56874000715425,0.056534154927147855,470.3352947113072,0.025609758216630436,357.52586838775306,337.2267907911824,0.06019414278725045,343.06914679918265,0.04213938129805866
