longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"AZ-03 in Maricopa County, USA",0.47746529703275326,0.5339785177183551,0.48274709963603274,0.07498423771371264,0.1557920721800716,0.06550923539835171,0.23375208775162326,0.4325752008520734,0.33367271139630333,0.2720306837830535,0.6514325026584443,0.07653681355850221,0.13611993756594679,0.7201271284859772,0.14375293394807606,0.36041043338441753,0.1749827984635467,0.12159047038680933,0.08542443642850046,0.19045868432280494,0.06713317701392095,0.5056322470065997
"AZ-01 in Maricopa County, USA",0.6118226479829313,0.6415709590201203,0.5948738377872639,0.11911210491935079,0.1447003611084813,0.09249110691970731,0.2873922786950746,0.4052309714465596,0.30737674985836566,0.11881788537234252,0.7171703737568728,0.1640117408707848,0.05008604494636034,0.5802731092423581,0.3696408458112814,0.17745956433504478,0.1884960904401005,0.20750807726054166,0.2257211219074446,0.13289963786561693,0.06791550819125164,0.3602219314952877
"AZ-04 in Maricopa County, USA",0.5572313244775147,0.5889574711003283,0.567959857582969,0.09679895229100745,0.12942455761996208,0.10312010757647609,0.24786272325115505,0.4218433065391428,0.330293970209702,0.095038788314525,0.7754936791356872,0.12946753254978766,0.04856684762237854,0.6938338694204536,0.25759928295716783,0.11927740658528423,0.21414334944070448,0.2863209497471298,0.22254634406394364,0.09646165766236253,0.061250292500575426,0.4577676632073917
"AZ-08 in Maricopa County, USA",0.5426154836760813,0.591697414578313,0.568455066877474,0.08367199242888158,0.1268148770539345,0.08190071705253242,0.2134235806161541,0.4343842478099134,0.35219217157393246,0.14901626446353597,0.7480032136137003,0.10298052192276379,0.056145087422981986,0.7428404991285984,0.2010144134484195,0.09870344795693343,0.20687925724984443,0.18817760557876081,0.21749461845434173,0.2174448863323077,0.07130018442781189,0.3016040094958801
"OH-03 in Franklin County, USA",0.5743933059829727,0.6056395419151371,0.5954525827064244,0.0738925867070819,0.10044116201337004,0.06861509086252034,0.2873992659517218,0.4108046761059456,0.30179605794233255,0.3162550782093703,0.6340514600882347,0.04969346170239497,0.11783008895742372,0.7596289170967316,0.12254099394584457,0.461438889262558,0.16469064206025155,0.11616736280190779,0.10196309960108808,0.08647238939715468,0.06926761687703997,0.4997443808858261
"OH-11 in Cuyahoga County, USA",0.6484165143543323,0.6670500704968333,0.6131385690687561,0.12354319288981444,0.15597044704289048,0.08951717414307625,0.2644579216641667,0.39194809304040895,0.34359398529542434,0.5890377278024458,0.3556427999776672,0.055319472219887075,0.30451831114060257,0.6144495066132967,0.08103218224610081,0.8019207812647848,0.0746296807535124,0.03866595826326869,0.034153649115836605,0.028962441647062794,0.02166748895553467,0.5126604780028382
"NY-08 in Kings County, USA",0.502574378670229,0.5399377718312834,0.5370936148842644,0.060005993758673035,0.08660957905033206,0.06813415238357777,0.233838974267055,0.38002606420250745,0.3861349615304375,0.31128798519773554,0.35268027816932346,0.3360317366329409,0.2502723150151245,0.30417815663619907,0.44554952834867645,0.7481982574353356,0.08230693822237307,0.03696292338023873,0.03936083319745227,0.05523850028934891,0.03793254747525133,0.6647569468972157
"NY-09 in Kings County, USA",0.49031175930722376,0.5112271190371785,0.5028135548542516,0.05785634938698971,0.07284456022825953,0.045362040782149345,0.24091041930208892,0.3650974184943569,0.3939921622035542,0.11314503295742445,0.456302011293705,0.4305529557488705,0.07999923130368305,0.34763504287949976,0.5723657258168172,0.8680465955283209,0.035152232032021,0.024158442593172857,0.020243770058983937,0.029155152252781324,0.02324380753471998,0.702986550138479
"NY-06 in Queens County, USA",0.47189383548715885,0.479247639850307,0.482612746412536,0.05240071329766845,0.05605554757592424,0.032875170519912095,0.23086529811296694,0.3763186639852036,0.39281603790182945,0.074487241236696,0.3556577775844535,0.5698549811788505,0.04331124014178168,0.24054918302625086,0.7161395768319675,0.8194734421644688,0.0609395317131224,0.038867054924440786,0.028277762438126068,0.029913552377792807,0.022528656382048977,0.5655081185858777
"NY-12 in New York County, USA",0.6981181302372894,0.7146086208156406,0.7072805879223829,0.12872226736288261,0.11951208981982862,0.08268362495359226,0.3594654233208538,0.35990537509480924,0.2806292015843368,0.06529381668365718,0.1715394103055496,0.7631667730107932,0.07935538139377962,0.18284925296367396,0.7377953656425464,0.6729230261936672,0.08728591226098355,0.08103507747845229,0.041056460825150014,0.06964611203014019,0.04805341121160665,0.6757812587233277
"NY-15 in Bronx County, USA",0.492645189471044,0.5114189956936475,0.5342287759472432,0.045101115578968516,0.05813996908163494,0.05587710778147541,0.19331677366889935,0.35734827201427555,0.4493349543168252,0.23067536108918205,0.5190319868011314,0.2502926521096867,0.1937538363283405,0.4140031064543192,0.3922430572173404,0.7057450358639955,0.07785740073830735,0.04238662403350233,0.05348393633045749,0.07017799426509996,0.050349008768637404,0.8421212786061957
"NY-05 in Queens County, USA",0.42948464307722245,0.4538321087758328,0.4646875544214854,0.05490360435875943,0.07170816855531502,0.06167740043260947,0.2394033609605508,0.37698822189763637,0.38360841714181276,0.16343507440340574,0.4899639388659392,0.3466009867306551,0.08755427983757509,0.3319805988983714,0.5804651212640535,0.7918545127023336,0.060800043437045266,0.0324612269390435,0.03736206924075172,0.05250021507053195,0.025021932610293812,0.45423202637325777
"NY-04 in Nassau County, USA",0.4265579401676173,0.45007015511586596,0.45344690393518516,0.04287181143786702,0.04506907827828454,0.02540899265368632,0.2230845250576033,0.384605023951174,0.3923104509912226,0.17903982985639816,0.2592251895527685,0.5617349805908333,0.0706288787706686,0.1498317692471584,0.7795393519821731,0.8325659641947585,0.05606227531710928,0.04228515176173384,0.021231080594043383,0.022576782898982694,0.02527874523337237,0.2017559580397699
"NY-01 in Suffolk County, USA",0.5120357254327628,0.5424505396931102,0.532470157171916,0.1444035986020719,0.1626458646376163,0.138042404838636,0.18659002828223784,0.4012533946215759,0.41215657709618625,0.17700305175837835,0.27136871266799373,0.551628235573628,0.0392881162932894,0.170879125123622,0.7898327585830885,0.4915022640358779,0.1758766269620507,0.11286178759116323,0.09961420664437629,0.08693332781361936,0.03321178695291242,0.1593963242307383
"MI-13 in Wayne County, USA",0.610457642045167,0.635742078663391,0.5721172708388111,0.14110419274870867,0.18491361788617885,0.0942569502259395,0.23278788428854935,0.39863369285455563,0.36857842285689507,0.6310635964691473,0.30782066620675697,0.0611157373240956,0.3046412321530437,0.6260384961238831,0.0693202717230733,0.8086967474307581,0.0725473398145281,0.03485026069234285,0.03261939265544905,0.03891695833895488,0.012369301067967202,0.4378844583735196
"MI-11 in Oakland County, USA",0.5558299215626578,0.5802736017889347,0.5547804129154162,0.055925206270864926,0.08474141505128747,0.04127132200333702,0.34000805126490546,0.38239021477151625,0.27760173396357823,0.31735316395948343,0.6189548801256853,0.06369195591483126,0.08110992883753755,0.6786003943548518,0.24028967680761074,0.4933594670829525,0.17146859316884136,0.11857387005727565,0.11789270748222029,0.06907378407565816,0.029631578133052255,0.3103368616934998
"NV-03 in Clark County, USA",0.5376176642997137,0.593372505088813,0.5667236869254987,0.07646026573075959,0.14254241096129278,0.08806257634125716,0.2537676957711132,0.40758987020595056,0.3386424340229363,0.04818648823330078,0.8577966850529068,0.09401682671379233,0.03128385109975863,0.7152125280311566,0.25350362086908473,0.021075402632241946,0.0676762266409691,0.1363500108597352,0.3207434690335689,0.32432022077916955,0.1298346700543153,0.43284342828932515
