longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"CA-SD003, USA",956866.0,0.0860569818553486,1775.6308135378606,0.04723003235829341,115.10141099865544,0.4925245541172954,0.27017471620895717,0.07670980053633424,0.10856379054120431,0.0045993900922386205,0.005249428864647714,0.042178319639322545,0.4387646030475498,-0.05005234343953596,0.15606298532920668,-0.02246469427725825,0.07604158096650777,-0.005308306468411336,0.49866031843941555,0.07575661355208699,3069.5767183236767,0.017298061162352142,2171.9398639851624,0.03833860449485207,1394.791521150092,0.06344843176730909,935.9613100083039,0.08459161522067404
"CA-SD023, USA",945547.0,0.09634105972521725,1508.608472442044,0.08958863740971126,141.04833674514236,0.4061046145775937,0.4023300798373851,0.10453420083824495,0.05299154880719837,0.003973361451096561,0.001942790786708646,0.028123403701772624,0.4391770284342277,-0.009576033028202535,0.1485752682261995,-0.010084616489412446,0.06428677592945575,-0.008237059965996142,0.4711092990244934,0.08445146773169904,3102.73713997615,0.005094465918114137,1941.038885190621,0.059294830757040014,1212.1009275989873,0.10247589460698732,893.4112629866903,0.11819859081564019
"CA-SD004, USA",986464.0,0.05048942485483505,1161.9011456330943,0.07966807728189595,14.968815947889615,0.6119827991695591,0.2929554449021961,0.01790131216141694,0.03528562623674052,0.010520404191131151,0.003669672689525416,0.027684740649430696,0.5916436565271955,-0.054874785937700565,0.23996936046228878,-0.013642881173488136,0.06834530561148713,-0.0037234019292434334,0.5896536001742619,0.19776147656273305,2083.2766588285062,0.021623392693959343,1484.804128756183,0.06472889290671122,883.5378288810671,0.08543344229076939,637.5631761014403,0.0827634605388691
"CA-SD010, USA",930214.0,0.11267407284775331,3180.0589041136723,0.08624012594328677,1172.5934117481963,0.2476569907569656,0.22517291719969815,0.04490149578484091,0.431114775739776,0.0022500198878967637,0.009570915939772998,0.03933288469104959,0.3992869252770444,0.03870153199309512,0.13990915936058593,-0.010190245298369538,0.10200212206651565,-0.014298284238360576,0.4533870970008812,0.042915288494028,4748.919090315684,0.06565697163618407,3791.2096434576997,0.07230500809458743,2727.596560003942,0.09672526521325636,2268.3747428276224,0.0992836246858771
"CA-SD039, USA",980375.0,0.054317990564834884,3381.2740011055475,0.039927714273954446,1536.016378456515,0.48225627948489097,0.2835496621190871,0.08714012495218666,0.10011781206171108,0.003691444600280505,0.005316333035828127,0.03792834374601556,0.4498133554686065,-0.04808181823534319,0.17632429364015614,-0.0406866000906658,0.11533541301986214,-0.023340404939318035,0.5147466491383499,0.06580391820377385,5108.410553023298,0.05119636225515562,3917.0839878551465,0.03689837002978922,2863.071481273356,0.03668625855237449,2379.095430516271,0.04689976614625564
"CA-SD024, USA",1000190.0,0.03300372929143463,3680.7490643591195,0.06957316547448514,749.1918513329412,0.63471440426319,0.1365340585288795,0.03344964456753217,0.15330787150441416,0.0017046761115388077,0.0018666453373858967,0.03842269968705946,0.5300010493350734,-0.06539945182657869,0.1494162436827768,-0.021686348142642115,0.14951454574623005,-0.028081110618987867,0.5815808443099095,0.07402624634861844,5917.313033947406,0.11502578666293037,4451.399780267282,0.08838695347253515,3105.856672543009,0.0577904641791243,2653.039817212692,0.05042964546771955
"CA-SD025, USA",1016471.0,0.014939924503502806,3504.6980627048606,0.01274076792730499,574.5988799635564,0.3799075428615278,0.24895643850144275,0.0383788617678222,0.30431069848524944,0.0014422447861276908,0.0006916085161308094,0.02631260508169933,0.45402159868265357,-0.022211180352893323,0.218927934730603,-0.021826807418570682,0.15519959757118798,-0.02383684874598488,0.4706716842123554,0.050896174546375086,4543.666567631732,-0.008555085278134242,3943.5205522982037,-0.00029905785939524554,3125.9283968927753,0.011339456528417965,2647.1194512931647,0.003607454121835323
"CA-SD033, USA",1042419.0,-0.010435343177743306,5799.20863488257,-0.036643776727885664,588.465073026599,0.18055503593084932,0.6365261953206915,0.08213108164759085,0.07410264010920753,0.0021555631660589458,0.00618081596747565,0.018348667858126146,0.6178590408341647,-0.020844089693897838,0.3042070859609566,-0.048424802603895534,0.11882405414219512,-0.022508956116320616,0.4425405669664682,0.0570818061579344,7415.257778194071,-0.04600875359342904,6505.349926325654,-0.042223310450916485,5129.985924046434,-0.02898620502819693,4299.619569068239,-0.015858080320415587
"CA-SD015, USA",971559.0,0.06019603544406464,3323.7307056563595,0.031044016178906928,358.0130117147781,0.3218476695702474,0.3673817030154628,0.027131651294465906,0.24845120059615525,0.0026719941866628787,0.0035015886837546665,0.029014192653251114,0.4529719549358018,-0.03322659539470113,0.21626933319061636,-0.03511817840937437,0.132117849100533,-0.020770329979349952,0.44483401942412565,0.04253291403701025,4600.130184318961,0.0026786244542498874,3764.7174678274064,0.017555546619306257,2971.8647413345125,0.03979019755900463,2622.2897636133525,0.03936508262075752
"CA-SD021, USA",981145.0,0.044381819201035524,2398.509483334393,0.011057399693688044,52.537664344389526,0.432668973495253,0.47367616407360785,0.017080044234032685,0.04894281681097085,0.003851622339205724,0.0017978993930560722,0.02198247965387379,0.5838673251335534,-0.026407808299372393,0.2887805891594125,-0.030325056429893527,0.11103528660898872,-0.01324948559620999,0.4648211272473452,0.06979110779351046,3872.0738933848256,-0.006369508613107934,3007.2389048353134,0.0027156109066658156,1793.3709347212287,0.017435580002723806,1159.4603560798826,0.020525976458078136
