longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Historical Congressional District FL-4, 75th-77th Congress, USA",0.10184240773728447,0.19915434892602563,0.11550911489029655,0.6853365361836778,0.32714297009947607,0.5441853784896111,0.12867165141091264
"Historical Congressional District FL-4, 78th Congress, USA",0.10184240773728447,0.19915434892602563,0.11550911489029655,0.6853365361836778,0.32714297009947607,0.5441853784896111,0.12867165141091264
"Historical Congressional District IL-2, 33rd-37th Congress, USA",0.09675410700186976,0.11224601424214352,0.15789858271000237,0.7298554030478541,0.39078708088073355,0.521756801009639,0.08745611810962754
"Historical Congressional District TX-6, 44th-46th Congress, USA",0.14020647262035446,0.275612605501258,0.11640791276081427,0.6079794817379278,0.3391979913185991,0.5580073508866857,0.10279465779471522
"Historical Congressional District TX-6, 47th Congress, USA",0.14013801367261858,0.27588377774409917,0.11631199485716782,0.607804227398733,0.33938347150143666,0.5579163937955133,0.1027001347030501
"Historical Congressional District CA-9, 63rd-72nd Congress, USA",0.09005949740279505,0.11708792693203587,0.24447266147290464,0.6384394115950596,0.4065566939064549,0.5127652155322927,0.08067809056125233
"Historical Congressional District FL-1, 64th-68th Congress, USA",0.09036141990485194,0.1783903895287369,0.14938036001624305,0.67222925045502,0.27842336707520815,0.5915244891241841,0.13005214380060778
"Historical Congressional District FL-1, 69th-72nd Congress, USA",0.09036141990485194,0.1783903895287369,0.14938036001624305,0.67222925045502,0.27842336707520815,0.5915244891241841,0.13005214380060778
"Historical Congressional District FL-1, 73rd-74th Congress, USA",0.09036141990485194,0.1783903895287369,0.14938036001624305,0.67222925045502,0.27842336707520815,0.5915244891241841,0.13005214380060778
"Historical Congressional District TX-1, 29th-31st Congress, USA",0.09988173830387463,0.210507319139724,0.09416548585172954,0.6953271950085465,0.3068211681867295,0.5840037678244425,0.10917506398882797
"Historical Congressional District TX-1, 48th-49th Congress, USA",0.09790998319171122,0.2533917607114318,0.10195039296544069,0.6446578463231275,0.3528275032460089,0.5473054599344751,0.09986703681951595
"Historical Congressional District TX-1, 50th Congress, USA",0.09790998319171122,0.2533917607114318,0.10195039296544069,0.6446578463231275,0.3528275032460089,0.5473054599344751,0.09986703681951595
"Historical Congressional District TX-1, 51st-52nd Congress, USA",0.09790998319171122,0.2533917607114318,0.10195039296544069,0.6446578463231275,0.3528275032460089,0.5473054599344751,0.09986703681951595
"Historical Congressional District TX-8, 58th-61st Congress, USA",0.08868109411444224,0.24303241677802145,0.09377802658841415,0.6631895566335644,0.3453126056278057,0.5616614394907192,0.0930259548814751
"Historical Congressional District TX-8, 62nd Congress, USA",0.08868109411444224,0.24303241677802145,0.09377802658841415,0.6631895566335644,0.3453126056278057,0.5616614394907192,0.0930259548814751
"Historical Congressional District TX-8, 63rd Congress, USA",0.08868109411444224,0.24303241677802145,0.09377802658841415,0.6631895566335644,0.3453126056278057,0.5616614394907192,0.0930259548814751
"Historical Congressional District TX-8, 64th-65th Congress, USA",0.08868109411444224,0.24303241677802145,0.09377802658841415,0.6631895566335644,0.3453126056278057,0.5616614394907192,0.0930259548814751
"Historical Congressional District CA-2, 39th Congress, USA",0.06482289064950844,0.06552731698121425,0.20866999434311825,0.7258026886756676,0.34147074718133397,0.5613935648173876,0.09713568800127856
"Historical Congressional District CA-2, 40th-42nd Congress, USA",0.06481007692215636,0.06552808781734062,0.2086612453716594,0.7258106668109999,0.3414773203846844,0.561393863825897,0.09712881578941851
"Historical Congressional District CA-2, 43rd-47th Congress, USA",0.06471561073248719,0.06526643914129941,0.20872265377706103,0.7260109070816395,0.3416342787307471,0.5613004223738317,0.09706529889542116
"Historical Congressional District CA-2, 48th Congress, USA",0.06471561073248719,0.06526643914129941,0.20872265377706103,0.7260109070816395,0.3416342787307471,0.5613004223738317,0.09706529889542116
"Historical Congressional District FL-1, 75th-77th Congress, USA",0.09097034907637153,0.17805297059595399,0.15087148800126943,0.6710755414027765,0.2892682941344455,0.579140074711214,0.13159163115434067
"Historical Congressional District FL-1, 78th Congress, USA",0.09097034907637153,0.17805297059595399,0.15087148800126943,0.6710755414027765,0.2892682941344455,0.579140074711214,0.13159163115434067
"Historical Congressional District NY-1, 38th-42nd Congress, USA",0.08685639633808384,0.08138699757100326,0.20120633184928627,0.7174066705797104,0.35145490077261343,0.5708946132508839,0.07765048597650274
"Historical Congressional District NY-1, 43rd Congress, USA",0.08685639633808384,0.08138699757100326,0.20120633184928627,0.7174066705797104,0.35145490077261343,0.5708946132508839,0.07765048597650274
"Historical Congressional District NY-1, 44th-47th Congress, USA",0.08685639633808384,0.08138699757100326,0.20120633184928627,0.7174066705797104,0.35145490077261343,0.5708946132508839,0.07765048597650274
"Historical Congressional District NY-1, 48th Congress, USA",0.08685639633808384,0.08138699757100326,0.20120633184928627,0.7174066705797104,0.35145490077261343,0.5708946132508839,0.07765048597650274
"Historical Congressional District NY-1, 49th-52nd Congress, USA",0.08685639633808384,0.08138699757100326,0.20120633184928627,0.7174066705797104,0.35145490077261343,0.5708946132508839,0.07765048597650274
"Historical Congressional District CA-22, 78th-82nd Congress, USA",0.06151315912746422,0.10279852550994485,0.20993396303408973,0.6872675114559654,0.3497750189080963,0.5585079574098342,0.09171702368206935
"Historical Congressional District TX-8, 66th-72nd Congress, USA",0.09071315895100994,0.24919587245197544,0.09621522050805374,0.6545889070399707,0.35430304133546,0.5535580563614508,0.09213890230308922
"Historical Congressional District TX-8, 73rd Congress, USA",0.09071315895100994,0.24919587245197544,0.09621522050805374,0.6545889070399707,0.35430304133546,0.5535580563614508,0.09213890230308922
"Historical Congressional District TX-1, 53rd-54th Congress, USA",0.0946319208543769,0.25638547414631524,0.09873550268613505,0.6448790231675496,0.35367190585399055,0.5498648146678411,0.09646327947816835
"Historical Congressional District TX-1, 55th-57th Congress, USA",0.0946319208543769,0.25638547414631524,0.09873550268613505,0.6448790231675496,0.35367190585399055,0.5498648146678411,0.09646327947816835
"Historical Congressional District NY-6, 1st-2nd Congress, USA",0.11246552722317062,0.0481980100859257,0.24312927444347376,0.7086727154706006,0.3526709072958597,0.5380255854039852,0.10930350730015509
"Historical Congressional District FL-6, 83rd-87th Congress, USA",0.08600515541623044,0.19255114501056533,0.118359556075162,0.6890892989142727,0.29948795332420264,0.5714705440849012,0.12904150259089614
"Historical Congressional District CA-3, 49th-52nd Congress, USA",0.056730330254858685,0.062040643699883,0.19611224696788607,0.7418471093322309,0.35320478244089254,0.5504139696528699,0.09638124790623745
"Historical Congressional District NY-1, 53rd-57th Congress, USA",0.08447144759872569,0.08385537374021378,0.20027133298848132,0.7158732932713049,0.352410802474565,0.5704146282633816,0.07717456926205335
"Historical Congressional District NY-1, 18th-22nd Congress, USA",0.08446989919900684,0.08384587905306061,0.20027158319117136,0.7158825377557679,0.35240650011596997,0.5704227661711218,0.07717073371290821
"Historical Congressional District NY-1, 23rd-27th Congress, USA",0.08446989919900684,0.08384587905306061,0.20027158319117136,0.7158825377557679,0.35240650011596997,0.5704227661711218,0.07717073371290821
"Historical Congressional District NY-1, 28th-32nd Congress, USA",0.08446989919900684,0.08384587905306061,0.20027158319117136,0.7158825377557679,0.35240650011596997,0.5704227661711218,0.07717073371290821
"Historical Congressional District NY-1, 8th Congress, USA",0.08446989919900684,0.08384587905306061,0.20027158319117136,0.7158825377557679,0.35240650011596997,0.5704227661711218,0.07717073371290821
"Historical Congressional District NY-1, 9th-10th Congress, USA",0.08446989919900684,0.08384587905306061,0.20027158319117136,0.7158825377557679,0.35240650011596997,0.5704227661711218,0.07717073371290821
"Historical Congressional District TX-6, 48th-49th Congress, USA",0.08968909036334793,0.23808818330913636,0.09025093339305479,0.6716608832978088,0.34975917672754325,0.5445165487945623,0.1057242744778944
"Historical Congressional District TX-6, 50th Congress, USA",0.08968909036334793,0.23808818330913636,0.09025093339305479,0.6716608832978088,0.34975917672754325,0.5445165487945623,0.1057242744778944
"Historical Congressional District TX-6, 51st-52nd Congress, USA",0.08968909036334793,0.23808818330913636,0.09025093339305479,0.6716608832978088,0.34975917672754325,0.5445165487945623,0.1057242744778944
"Historical Congressional District IL-1, 38th-42nd Congress, USA",0.10582996564172296,0.12159168414661403,0.17166845958774615,0.7067398562656398,0.41723069192194334,0.49670020199257,0.08606910608548661
"Historical Congressional District FL-6, 79th-82nd Congress, USA",0.08785287215583842,0.19260339889742095,0.12113568769537635,0.6862609134072027,0.30492094557631433,0.5649744884031779,0.1301045660205078
"Historical Congressional District NC-4, 1st Congress, USA",0.1199332873232012,0.1510809584036331,0.139720561073479,0.7091984805228878,0.3191125883819428,0.5699079734585714,0.11097943815948588
"Historical Congressional District NC-1, 2nd Congress, USA",0.11999019495419147,0.15123788590138254,0.13928071236076214,0.7094814017378553,0.3186143334497618,0.5702259835539945,0.11115968299624368
"Historical Congressional District CA-8, 63rd-72nd Congress, USA",0.05599624497875257,0.08187705227389575,0.15500401580571085,0.7631189319203934,0.35473127231461726,0.5609463377005875,0.08432238998479519
"Historical Congressional District MI-3, 28th-32nd Congress, USA",0.10186914338868337,0.06884825387599432,0.21057800229231532,0.7205737438316904,0.3158040685724273,0.5657225065682914,0.11847342485928136
"Historical Congressional District FL-5, 75th-77th Congress, USA",0.08565646322639378,0.16309675951514996,0.14153365438115334,0.6953695861036966,0.3070079774547941,0.5676843990866214,0.1253076234585845
"Historical Congressional District FL-5, 78th Congress, USA",0.08565646322639378,0.16309675951514996,0.14153365438115334,0.6953695861036966,0.3070079774547941,0.5676843990866214,0.1253076234585845
"Historical Congressional District FL-5, 79th-82nd Congress, USA",0.08565646322639378,0.16309675951514996,0.14153365438115334,0.6953695861036966,0.3070079774547941,0.5676843990866214,0.1253076234585845
"Historical Congressional District NY-2, 9th-10th Congress, USA",0.11168540884638788,0.07405187001731137,0.25502513712267694,0.6709229928600118,0.4518716988763836,0.4686199950679641,0.07950830605565223
"Historical Congressional District NY-3, 9th-10th Congress, USA",0.11168540884638788,0.07405187001731137,0.25502513712267694,0.6709229928600118,0.4518716988763836,0.4686199950679641,0.07950830605565223
"Historical Congressional District FL-5, 83rd-87th Congress, USA",0.08407094323654857,0.16155919901675392,0.13941947549382572,0.6990213254894203,0.30698214189865025,0.5681245174346901,0.12489334066665968
"Historical Congressional District CA-28, 83rd-87th Congress, USA",0.05045804184064289,0.09579046958389283,0.16577938214549412,0.738430148270613,0.339229657189356,0.5674651054726444,0.09330523733799963
"Historical Congressional District FL-1, 79th-82nd Congress, USA",0.0909825456586332,0.17273184782308026,0.14978993135842586,0.6774782208184938,0.296952440098231,0.5704909018897254,0.13255665801204364
"Historical Congressional District GA-5, 29th-31st Congress, USA",0.07604784373831625,0.16477712949597792,0.09171921895021598,0.743503651553806,0.3495405974956137,0.5451141065599188,0.1053452959444674
"Historical Congressional District NY-10, 3rd-5th Congress, USA",0.11564676688135268,0.048978793969028295,0.2509858188480667,0.7000353871829049,0.35235289631329547,0.5378923760749525,0.10975472761175194
"Historical Congressional District FL-6, 88th-89th Congress, USA",0.08372238764807512,0.19249508600020324,0.11177779246204594,0.6957271215377508,0.30673158926937966,0.5641625138845435,0.1291058968460768
"Historical Congressional District TX-8, 74th-82nd Congress, USA",0.09591095155641724,0.2665988320165372,0.10208531941122723,0.6313158485722354,0.36627826605894087,0.5377333226318232,0.095988411309236
"Historical Congressional District TX-8, 83rd-85th Congress, USA",0.09591095155641724,0.2665988320165372,0.10208531941122723,0.6313158485722354,0.36627826605894087,0.5377333226318232,0.095988411309236
"Historical Congressional District MN-2, 38th-42nd Congress, USA",0.08175242246626506,0.05968178090104525,0.16731576450011823,0.7730024545988365,0.32988705093648457,0.5653301230966943,0.10478282596682109
"Historical Congressional District MI-4, 33rd-37th Congress, USA",0.10309174832905166,0.0700273763727109,0.21510055700163144,0.7148720666256576,0.31880080254271465,0.5622387185003556,0.11896047895692984
"Historical Congressional District TX-10, 48th-49th Congress, USA",0.0820474639184496,0.18228443338371464,0.09649720403538613,0.7212183625808992,0.3414596990171213,0.5495545891234176,0.10898571185946107
"Historical Congressional District NJ-1, 6th Congress, USA",0.08930553871812072,0.12840243867347176,0.15378679694402927,0.7178107643824989,0.363941874728927,0.5550179936992718,0.08104013157180107
"Historical Congressional District TX-10, 50th Congress, USA",0.08030385207677972,0.18123895627499978,0.09652581375361695,0.7222352299713832,0.3420008597814623,0.5488080561608789,0.10919108405765879
"Historical Congressional District TX-10, 51st-52nd Congress, USA",0.08029367395668195,0.18123235652153602,0.09652693850814598,0.722240704970318,0.3420139683016882,0.5488004565312596,0.10918557516705212
"Historical Congressional District VA-2, 1st-2nd Congress, USA",0.13378985253832343,0.07536573342748096,0.2757217574629212,0.6489125091095979,0.29524258262219805,0.5738485126797369,0.13090890469806507
"Historical Congressional District OH-6, 13th-17th Congress, USA",0.12391056035375027,0.08184970890175226,0.2155951531662666,0.7025551379319812,0.3328131205458124,0.543867326525507,0.12331955292868055
"Historical Congressional District AZ-1, 81st-87th Congress, USA",0.07431542792302918,0.1386238818354952,0.16197109332510262,0.6994050248394021,0.34131839010183673,0.5420741137731764,0.11660749612498686
"Historical Congressional District AZ-1, 88th-89th Congress, USA",0.07431542792302918,0.1386238818354952,0.16197109332510262,0.6994050248394021,0.34131839010183673,0.5420741137731764,0.11660749612498686
