longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"New York NY Media Market, USA",0.1529245756022274,0.10230500638238538,0.20908949859352247,0.10103204022691162,0.2843111239629534,0.060740251030132614,0.02853703893291963,0.05430202226921282,0.05061573415801316,0.10232207238716601,0.28143956033300105,0.0277295173664011,0.2585750791195668,0.052630445288590025,0.05332375898541944,0.11818295349646714,0.1240414574978968,0.03740070913759254,0.07482067686056655,0.16168851797256245,0.13286266128709437,0.25486038855831383,0.34300018603397725,0.7564975608463412,0.6501811252122276,0.8750976670341737
"Los Angeles CA Media Market, USA",0.17951078745331786,0.11170039048312279,0.18095716767695258,0.09462008106869807,0.26572270559386274,0.05107512624023486,0.02796128972406736,0.0488411340113207,0.044661709566841165,0.106611369207258,0.2973598082643878,0.02639959922569956,0.2668447766925254,0.0556820983559179,0.05767054165651837,0.1347408690432409,0.11717932735045,0.039253143537253794,0.07524606557163754,0.1575476109531956,0.1148740463732606,0.21307282782297468,0.33226717057451055,0.6247229998796592,0.6080840279098764,0.8428258664328183
"Chicago IL Media Market, USA",0.15451712726657008,0.10493910603754271,0.20313925044307568,0.09622163280803306,0.2882166936459687,0.058935201409854164,0.027912194542078675,0.05681215947137212,0.04933329175337023,0.10089930589927532,0.3305719272731402,0.0283953023354381,0.29137178527084817,0.06183487194838182,0.050570011642889774,0.13693768051127897,0.13837229530502315,0.037222671227730195,0.07873862540493361,0.17308673272566585,0.14319978480864592,0.26300946088062144,0.33152113235461467,0.7599245240577394,0.6396431431835911,0.822317191921822
"Philadelphia PA Media Market, USA",0.16228994931101903,0.11225373907821329,0.2441128804537725,0.10591850698777953,0.3110034685258221,0.06640563628582309,0.029211324402052694,0.06157830479354624,0.055353266431543785,0.10027756366965328,0.32307340171627713,0.030460551268840536,0.2784007167453012,0.05912379588901353,0.05115499359010397,0.1320519272683045,0.1281140670675707,0.03769432658468844,0.07758728075106049,0.16954184403543165,0.16141111090062174,0.25208431144193005,0.35291587006041203,0.747135737849553,0.6550138106435152,0.8556333069109766
"Dallas-Ft.Worth TX Media Market, USA",0.17924159999994876,0.11255606843379069,0.2061239108124827,0.09865042618887394,0.31058467946223167,0.054577973935805255,0.027346477229505044,0.06246587573100812,0.0485629879106331,0.1023783459042489,0.346769853895304,0.02766003166429672,0.2885260531044193,0.0578998221332769,0.05506907064813455,0.14295016497459911,0.12621103369188288,0.039887429568568306,0.08162744954608074,0.18275638886079507,0.1602236981270184,0.25276219869473704,0.3436709549881198,0.7013414750943244,0.5570249933268451,0.8320533975928859
"San Francisco-Oakland-San Jose CA Media Market, USA",0.1342273300065279,0.09105064856698436,0.17833330688166926,0.08917471996816576,0.2521292538764809,0.057005518670194856,0.025564515406418565,0.04249357598087846,0.0426593170118848,0.09077970689241424,0.23569936644031664,0.024049437461199308,0.22226311700913384,0.05153912780255125,0.03986813968902327,0.1056968585172148,0.0949851473527366,0.028210247077107124,0.05719394401664848,0.1565837014745927,0.0953019263944666,0.17556364826591495,0.2934413937779712,0.6000544076625868,0.6610432845168491,0.8558640543126571
"Houston TX Media Market, USA",0.19172823493532357,0.11347040540323593,0.19444216838499895,0.09709752076073182,0.31110888294627587,0.05154757292196908,0.027976987915759498,0.06084830664032093,0.04836743599029319,0.11069796011886349,0.3646166000018545,0.028241163758039256,0.2854568922810319,0.05686811319905986,0.0626459121593074,0.14911713487335257,0.12724435617490995,0.04364542750009514,0.0843333118062424,0.18513413612010501,0.1636592675951384,0.26726181546955396,0.34339434217323367,0.6995892357312194,0.5271876271547689,0.821038107688482
"Atlanta GA Media Market, USA",0.1639134678728786,0.11058981705747403,0.22329750308576246,0.10019391100972687,0.33434971529037577,0.05511397692180531,0.028280964652628894,0.057500744168650975,0.04802488119131853,0.10523013639676446,0.33675933807841124,0.02866955603060443,0.27358225006201276,0.05100305758106299,0.05271967171189952,0.13839359669133264,0.12649414997197217,0.03796474079406131,0.07815975610224574,0.15874570758142184,0.1565082953670709,0.23803152448690676,0.36071913717423737,0.7471003739628942,0.5958542206487768,0.8571300939582368
"Washington DC (Hagerstown MD) Media Market, USA",0.132613202671474,0.0881234383728206,0.21634185600618236,0.10000249971494203,0.30081000532407154,0.0570548784502524,0.025344379555946463,0.048476611139974805,0.04218699791104351,0.09003591528281246,0.31645408651595064,0.02513404685934954,0.22029493689176796,0.04502944064395783,0.04010965358150201,0.1070686501400251,0.09856486538751606,0.029233750833432822,0.06051895651689046,0.1602979779764904,0.11901547878079925,0.192214605489851,0.3380819396828046,0.7237598133253167,0.6790192235689877,0.8749073426279156
"Boston MA (Manchester NH) Media Market, USA",0.12371412994034159,0.09420499888472576,0.23453394201277183,0.11043208123425433,0.26813677620533477,0.0682279795665907,0.026400092953102184,0.0567291101986851,0.04930547741866276,0.08057924063410071,0.27854911458429776,0.02554323581824315,0.2454859909341613,0.057625579448601034,0.03836369954022255,0.12365585652109427,0.10517451019617399,0.029636113681181252,0.064244743269952,0.17631614415572522,0.1255468317011591,0.20293405742950005,0.3064179206270669,0.729062443008306,0.7221239943877986,0.8699989046459093
