longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Jacksonville-St. Marys-Palatka CSA, FL-GA, USA",0.011894462938340348,0.7867131274088967,7.326923235360277,0.6969549643383813,1.9425129294581334,0.593272419932212,27.096918208837742,0.3716697896175005,19.035635216353228,0.20259638290278936,0.5376511733022031,0.9917768910603149,1.0
"Greensboro--Winston-Salem--High Point CSA, NC, USA",0.011352887005561805,0.7095534322822226,8.01802516515961,0.6125019613209807,2.0473595947910908,0.47559113919421264,31.93846391134291,0.009527006062693846,52.22336628665679,0.16101285371482477,0.43737042665588877,0.9951400222498845,1.0
"Louisville/Jefferson County--Elizabethtown--Madison CSA, KY-IN, USA",0.015223773999928124,0.7271904622149451,7.391647514557859,0.7060742622942379,1.9841536637797268,0.692644696396299,24.505205920495904,0.06939081027922375,26.962843258166686,0.22388158181675155,0.5497665436173553,0.9901376261727689,1.0
"Greenville-Spartanburg-Anderson CSA, SC, USA",0.006669601309537997,0.6933330952225046,7.908271665837823,0.5715566032432018,2.339684020750299,0.5210711547912198,35.23980208475847,0.31999978834593007,18.95516203178497,0.12535539359271486,0.36391553013014966,0.9943184989724947,1.0
"New Orleans-Metairie-Hammond CSA, LA-MS, USA",0.015897726562385407,0.9203927495455025,4.203625596472315,0.7742168007757819,1.6055867468329053,0.6093160202813073,32.528972639624264,0.38954765304070266,16.484964751720074,0.31318317889298986,0.628581430001434,0.9916675653508297,0.9991933905277975
"Oklahoma City-Shawnee CSA, OK, USA",0.01884192025990391,0.8350030604432537,5.697364147411695,0.7854659316262935,1.6699334250344868,0.7274109584560681,24.961918995586704,0.10482468699708775,23.478276171244445,0.2442380875155259,0.5832404493045957,0.9834928851318145,1.0
"Grand Rapids-Wyoming-Muskegon CSA, MI, USA",0.02366287309979933,0.648088395113236,8.723100015398847,0.6944325748374051,2.0087793516363877,0.6797843955977403,25.07808417548967,0.5961280033376961,10.845160049557293,0.1951949621430651,0.4659008061178588,0.9991951207468743,1.0
"Hartford-West Hartford CSA, CT, USA",0.022728795913480215,0.756264722612651,6.789288172235038,0.785398542094442,1.3847071906029778,0.5113803138889695,31.68815292190154,0.2873293931331474,14.4585472761738,0.24430481695338757,0.5355594215730133,1.0,1.0
"Birmingham-Hoover-Talladega CSA, AL, USA",0.007136211678104374,0.6132205038392643,9.3131443242854,0.5589124556459434,2.5973179597298213,0.5425934430157335,32.712898436292214,0.07626758474334547,32.90544061765425,0.1353186359325934,0.3839063119772449,0.9912603509711153,1.0
"Memphis-Forrest City CSA, TN-MS-AR, USA",0.016890561219813246,0.8397006974713467,6.295082269156473,0.7517345443783956,1.8155008650602777,0.8043872372608265,22.2338206711075,0.30572774138390885,15.33139905750145,0.1857919128416906,0.5305785862192292,0.9783067185941562,1.0
