longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Historical Congressional District OH-9, 83rd-87th Congress, USA",0.03206335928203122,0.9625370120038305,3.3724313925170644,0.9129380285151839,1.0121036764306102,0.958089774832533,18.467383486971183,0.0,90.38833342057357,0.319156152537718,0.7325700219812803,1.0,1.0
"Historical Congressional District OH-9, 88th-89th Congress, USA",0.03206335928203122,0.9625370120038305,3.3724313925170644,0.9129380285151839,1.0121036764306102,0.958089774832533,18.467383486971183,0.0,90.38833342057357,0.319156152537718,0.7325700219812803,1.0,1.0
"Historical Congressional District OH-9, 90th Congress, USA",0.03206335928203122,0.9625370120038305,3.3724313925170644,0.9129380285151839,1.0121036764306102,0.958089774832533,18.467383486971183,0.0,90.38833342057357,0.319156152537718,0.7325700219812803,1.0,1.0
"Historical Congressional District MA-7, 58th-62nd Congress, USA",0.025049476403886647,1.0,2.2853267625957203,0.9934980735462291,0.5141328285098652,1.0,9.68888805856365,0.4721771827150356,10.008791286693986,0.519954850320874,0.9077286163203425,1.0,1.0
"Historical Congressional District NY-3, 91st Congress, USA",0.03214786496545542,1.0,2.9555533251861608,0.9749108932947205,0.7492268638125706,0.947988601767283,20.67798417925206,0.9889568018118363,3.0942619862079987,0.5326684572163036,0.9013953199499222,1.0,1.0
"Historical Congressional District PA-24, 28th-29th Congress, USA",0.01041058222730058,0.551795592930868,9.697382819492217,0.3803603252394743,3.5428594287541477,0.21329917576297616,41.868239345989934,0.07384022053909557,28.787780197468354,0.14319355257526067,0.3226813262102226,0.9827996148924758,1.0
"Historical Congressional District PA-24, 30th-32nd Congress, USA",0.010410582227300572,0.551795592930868,9.697382819492212,0.3803603252394743,3.542859428754148,0.21329917576297616,41.86823934598989,0.07384022053909557,28.78778019746835,0.14319355257526067,0.3226813262102236,0.9827996148924758,1.0
"Historical Congressional District OH-4, 90th Congress, USA",0.015973043400914485,0.5592675815706885,9.037086456433569,0.585739753755873,2.482080964008958,0.2527089639547624,56.79092041892794,0.1944465078274434,41.04994029785859,0.18928435670035504,0.46941617812733827,0.9934395001419958,1.0
"Historical Congressional District NY-15, 92nd Congress, USA",0.05072840410666312,1.0,1.3135515882009683,1.0,0.2572869144506202,1.0,15.417341605690034,1.0,4.106430591119023,0.9999983944616476,1.0,1.0,1.0
"Historical Congressional District NC-1, 58th-60th Congress, USA",0.008016983904618772,0.5440546502195353,12.020875057045593,0.456040648308916,3.536214113722478,0.0013736934223096179,72.40742661838186,0.062037017667417434,45.20465974829388,0.14229134993740677,0.3622933519426651,0.9549509266686852,0.9978319425560204
"Historical Congressional District NC-1, 61st-62nd Congress, USA",0.008016983904618772,0.5440546502195353,12.020875057045593,0.456040648308916,3.536214113722478,0.0013736934223096179,72.40742661838186,0.062037017667417434,45.20465974829388,0.14229134993740677,0.3622933519426651,0.9549509266686852,0.9978319425560204
"Historical Congressional District NC-1, 63rd-72nd Congress, USA",0.008016983904618772,0.5440546502195353,12.020875057045593,0.456040648308916,3.536214113722478,0.0013736934223096179,72.40742661838186,0.062037017667417434,45.20465974829388,0.14229134993740677,0.3622933519426651,0.9549509266686852,0.9978319425560204
"Historical Congressional District NC-1, 73rd-77th Congress, USA",0.008016983904618772,0.5440546502195353,12.020875057045593,0.456040648308916,3.536214113722478,0.0013736934223096179,72.40742661838186,0.062037017667417434,45.20465974829388,0.14229134993740677,0.3622933519426651,0.9549509266686852,0.9978319425560204
"Historical Congressional District NC-1, 78th-87th Congress, USA",0.008016983904618772,0.5440546502195353,12.020875057045593,0.456040648308916,3.536214113722478,0.0013736934223096179,72.40742661838186,0.062037017667417434,45.20465974829388,0.14229134993740677,0.3622933519426651,0.9549509266686852,0.9978319425560204
"Historical Congressional District MI-17, 83rd-87th Congress, USA",0.04936847070276841,0.9829197708069409,4.479991025866768,0.9923315628595669,0.7297688339280315,1.0,22.13505505172158,0.0,29.048803282390068,0.40647575742575903,0.8568992781021187,1.0,1.0
"Historical Congressional District MI-17, 88th Congress, USA",0.04936847070276841,0.9829197708069409,4.479991025866768,0.9923315628595669,0.7297688339280315,1.0,22.13505505172158,0.0,29.048803282390068,0.40647575742575903,0.8568992781021187,1.0,1.0
"Historical Congressional District VT-1, 7th Congress, USA",0.0075117885995923915,0.5190077035012111,11.238981304207673,0.5551518617182015,2.386849262535827,0.5656517757104934,28.245680229645142,0.34058587520978906,26.746658134587086,0.18774896540241892,0.3959581984096222,0.9867543091622841,1.0
"Historical Congressional District PA-23, 23rd-26th Congress, USA",0.008221619252808876,0.5363206823265699,10.037587976844959,0.3776583623604258,3.5687907713481697,0.2813132182170777,39.94313014711342,0.09195968915820657,25.83501463776231,0.1353553932473851,0.334345821528642,0.9829123830937246,1.0
