longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"New York NY Media Market, USA",7.1807186586838805,0.6328607202042573,0.12911482352026102,0.028266997326863923,0.1810619460926136,0.014889982200110377,0.0138055306558937
"Los Angeles CA Media Market, USA",10.778550153059914,0.6766077945687077,0.24700519668951632,0.019312288456447255,0.0008909705313346887,0.01164800963706554,0.04453574011692838
"Chicago IL Media Market, USA",8.384613935626893,0.8318386269816618,0.1342406242908681,0.018215837779341406,0.001109272640922551,0.006574730590872332,0.0080209077163338
"Philadelphia PA Media Market, USA",7.236028536529205,0.5769793326409591,0.23837282761949194,0.035788505137314484,0.12827814042293847,0.015555947611257006,0.005025246568038996
"Dallas-Ft.Worth TX Media Market, USA",7.854982265958187,0.33905426664180194,0.6254944628479376,0.025455408985179163,0.0005695701107233457,0.0047678396321984545,0.004658451782159481
"San Francisco-Oakland-San Jose CA Media Market, USA",8.095598540043202,0.6370676814640367,0.29191381533752386,0.026691364522297832,0.0024935407653048493,0.02112679507365077,0.02070680283718601
"Houston TX Media Market, USA",8.08024085365795,0.42613779206826213,0.5383005849849364,0.024970921211650548,0.0007666945234602528,0.0035900161910008854,0.006233991020689702
"Atlanta GA Media Market, USA",7.715186773908021,0.4910767114311609,0.4493340881593444,0.04611534965288261,0.0018090787360913018,0.007725864012269625,0.003938908008251025
"Washington DC (Hagerstown MD) Media Market, USA",7.0135794967442555,0.45273951565194187,0.447949409816179,0.030817326843969477,0.04165996510952788,0.0201221698194875,0.006711612758894418
"Boston MA (Manchester NH) Media Market, USA",5.9348417193625735,0.4769448387686157,0.16094145167705226,0.05965973809057467,0.26891018789167703,0.02793583633086717,0.005607947241213194
"Phoenix (Prescott) AZ Media Market, USA",8.648813024999276,0.29778096510845065,0.640817381221632,0.02575155887211584,0.0010227425911345752,0.026816945935151843,0.007810406271515236
"Seattle-Tacoma WA Media Market, USA",5.443287831096041,0.3559625545459723,0.5495528987340257,0.0354526461140991,0.01763609003987302,0.035879550665750104,0.005516259900279811
"Tampa-St.Petersburg (Sarasota) FL Media Market, USA",7.393899372309738,0.04530729042370907,0.9292204103829108,0.007107559187710717,0.0010117330615055495,0.004421827929897315,0.012931179014266594
"Detroit MI Media Market, USA",8.073707154327652,0.8458097908505139,0.10491909606393009,0.02983727047131305,0.0035015778865104042,0.011066051448984846,0.004866213278747801
"Minneapolis-St. Paul MN Media Market, USA",6.713466352137513,0.6784484898255108,0.17793948205702748,0.09860032582387981,0.009315957936286482,0.027627304375727565,0.008068439981567877
"Miami-Ft. Lauderdale FL Media Market, USA",6.9921633908618315,0.025657385214149588,0.9213190606493559,0.004566402294874486,0.0012475369335088124,0.0016959534115177845,0.04551366149659331
"Denver CO Media Market, USA",6.535911986241508,0.6726609215861483,0.25206415815058514,0.04466367842507018,0.0011074006463354675,0.024248964102780605,0.005254877089080241
"Sacramento-Stockton-Modesto CA Media Market, USA",9.421489846842311,0.5843978670886472,0.29024187942440105,0.07049724449960512,0.002917034329438538,0.044857501390289656,0.007088473267618546
"Orlando-Daytona Beach-Melbourne FL Media Market, USA",7.131272999124141,0.06634285955590379,0.905368092372377,0.008729507410057138,0.0015835745490369838,0.005549516561737024,0.012426449550888162
