longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"AZ-03 in Maricopa County, USA",0.23561387773923206,0.13694917710272494,0.18269875834120383,0.11145560169332759,0.2702127650937311,0.04156337277042422,0.030985845375092618,0.0610924843692477,0.050208947351172484,0.11699945205303935,0.36573676384366094,0.028633126304422208,0.357669763894987,0.06010863372864287,0.08756945985462199,0.2064532904728045,0.1497534655211398,0.055971076035488905,0.1061446257608624,0.16875588322031346,0.19516805942256796,0.3174146614792156,0.35515262397263664,0.644895445131942,0.47248345994316693,0.7552645464495377
"AZ-01 in Maricopa County, USA",0.12452712580172226,0.09744380918094721,0.23337900411318546,0.09755430104968804,0.2840030891730735,0.07530649403316293,0.02997515321695841,0.053439404480396205,0.053301819679512634,0.08650204111969735,0.2866534498723385,0.026533118133017557,0.2507039817066966,0.060735654390208,0.037496784529223136,0.1148610890209434,0.10937303770897895,0.02901859924025633,0.05927785251115194,0.17421513173146,0.12264018646482319,0.18386224745794447,0.296962598838706,0.6985111645773716,0.6811638325228353,0.8600954874649038
"AZ-04 in Maricopa County, USA",0.1436161271530554,0.10343229584397032,0.20388279974423845,0.10287429257218889,0.26148932736232533,0.06005340932428631,0.02823939231354939,0.05432745327070483,0.04928595698019279,0.08623689283978604,0.29900102956855706,0.02555694337277893,0.27698279181372576,0.058385402610869545,0.04612045373492378,0.14343292436773494,0.112300877773623,0.032773694267231444,0.07109523557807229,0.1823289262034156,0.13999417694713273,0.21115416584616406,0.31520482145871065,0.6726545769164773,0.6218908261022327,0.8105637389314531
"AZ-08 in Maricopa County, USA",0.15009857882503133,0.11212729542667767,0.25423597329430264,0.10027273722268873,0.3104747904226049,0.08050202667230667,0.0345230354264176,0.06588538773904971,0.06444283856557956,0.10051515691174118,0.298153012367803,0.03224099869959063,0.29260150335490737,0.07297359111492023,0.04581894998896231,0.13173125490436124,0.13441851664282914,0.03515435173384816,0.0714591428428322,0.16424068148131715,0.14133155987912357,0.21907189538846233,0.30875276081927827,0.7028382075497939,0.6385355126785273,0.849721786588154
"OH-03 in Franklin County, USA",0.16188953289971159,0.10878536709080189,0.23236212432311382,0.107242864157061,0.2955264181062179,0.05765971689044271,0.027537598904857984,0.06633566419640387,0.051906025398595804,0.1062539721116811,0.3592898894174749,0.029268780450699413,0.2793576236101397,0.05005751464949398,0.05179685846853435,0.14859356669013626,0.12815917984872782,0.03886495010243634,0.08471213223796507,0.18732405337949007,0.17290743523399255,0.25595588868061575,0.36520933676235423,0.7534113436558147,0.6497531289782075,0.8210190138000903
"OH-11 in Cuyahoga County, USA",0.23648683621231562,0.14470564464255267,0.31732366961673547,0.11665722290512522,0.38815336936410666,0.06612832935519809,0.037544094574978704,0.09445771593541236,0.07186290937414487,0.15311008683958346,0.3808916385568213,0.043519987866422694,0.3423251602692985,0.06264107637206134,0.07866275861062051,0.16708483445782513,0.1942176997105913,0.061869802477636945,0.11357774012637444,0.1529698163122521,0.21867608931616886,0.29605628143790946,0.3996166150627786,0.7829710952534334,0.5975314767029583,0.8365113448778697
"NY-08 in Kings County, USA",0.19405082346194089,0.11717515124729555,0.21569281768529838,0.11567333083722497,0.31674394180472,0.05657710679462278,0.034089021605739574,0.0650263328357496,0.05626087814013905,0.1267651875227362,0.29429034680942046,0.036164273398594536,0.3053655285312544,0.05234871352849117,0.0760574937332312,0.14206903602587714,0.16660485126869212,0.05553830187076664,0.10662683563164811,0.15246378326601512,0.1539069934413123,0.30070945122529136,0.3831279350546934,0.7823009662438297,0.5651270972769529,0.8698182157972334
"NY-09 in Kings County, USA",0.17508752468980573,0.10804023020967844,0.20507470638232983,0.11412677097268974,0.30770947831959256,0.05336300514765948,0.03205256127896825,0.05912952211804279,0.05133132990737706,0.11809930345859407,0.28703249936680786,0.03389543589060779,0.2849586875564268,0.0470778322299131,0.0647372141130234,0.13218986304929384,0.15138676494003384,0.048087902272520335,0.09565384804523941,0.15957593018711858,0.1455997840836948,0.27911084996910246,0.38380318654798584,0.7790221602417844,0.5824414241640605,0.8707719145919861
"NY-06 in Queens County, USA",0.16667484591012985,0.0994781994830083,0.18598318099454245,0.0858359262470351,0.27946378210362943,0.0545828800181446,0.028497588549230346,0.049777789168550635,0.051387510818193156,0.12411396347805921,0.23976139473167665,0.027210167861176696,0.2707870148095978,0.0560620973465191,0.05740593010307097,0.11431143038497933,0.1302388927418,0.036015517592704396,0.07370365673283594,0.13721195947532397,0.12468923260818715,0.30435210681393227,0.3461746383109302,0.7766853828460456,0.5948939680396846,0.8731452851894733
"NY-12 in New York County, USA",0.08212483027982345,0.06660332172975532,0.1740301904519008,0.09674832815023374,0.21160097837787423,0.0628299052444775,0.02231197420238351,0.034629809621310174,0.03671363850256252,0.05990698640935613,0.1681763040464149,0.018386530102328456,0.18655661202863344,0.04243765364314091,0.026773365947815982,0.07690371386063687,0.07936371441566942,0.019000742224230295,0.04381384361633573,0.2196211165472569,0.0797549672302269,0.14138484628202214,0.28529498985173213,0.7360019363213399,0.7663086544606841,0.8947984196142204
