longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Barker Central School District, New York, USA",0.8994331303800126,0.033592273777031285,0.004828889355448247,0.004408985933235356,0.006298551333193366,0.0002099517111064455,0.0512282175099727,0.8317391219543653,0.10177848082834705,0.01829222786941564
"Emmetsburg Community School District, Iowa, USA",0.9248057130854862,0.029615626969124134,0.007561436672967864,0.005250997689561016,0.002520478890989288,0.0008401596303297626,0.029405587061541692,0.8696611162470699,0.0885382170042047,0.010623288300473809
"Northvale Borough School District, New Jersey, USA",0.5700483091787439,0.11951270741440874,0.011552194917034237,0.2684310018903592,0.0,0.0,0.030455786599453895,0.42693567656164755,0.021228973361499575,0.1078792651868478
"Wilton Community School District, Iowa, USA",0.9184873949579831,0.03550420168067227,0.004621848739495798,0.0054621848739495795,0.0010504201680672268,0.0,0.034873949579831934,0.8604862643753902,0.09246060942953607,0.013577239435592596
"Amity School District 4J, Oregon, USA",0.7870506621820476,0.11982341812066429,0.0037838974143367668,0.007988227874710952,0.013033424427159974,0.0010510826150935463,0.06726928736598696,0.6814676367845409,0.11623335859350001,0.046322726385878116
"Blooming Grove Independent School District, Texas, USA",0.6722070271407532,0.24489795918367346,0.03008626130864717,0.0061014096360193565,0.004628655585945719,0.0025247212286976647,0.039553965916263416,0.6483399499362335,0.27562926076574845,0.09992218654060014
"Merrill Community Schools, Michigan, USA",0.9206649831649831,0.03198653198653199,0.0021043771043771043,0.0021043771043771043,0.0035774410774410776,0.0,0.03956228956228956,0.8670029919561325,0.11446770204817995,0.017081716010708244
"Forest Area Community Schools, Michigan, USA",0.9166491264996843,0.018943380340980847,0.003578194064407493,0.0025257840454641126,0.009471690170490423,0.0,0.04883182487897285,0.8697811700909405,0.17152019644035257,0.025850436515465043
"Unity Point Community Consolidated School District 140, Illinois, USA",0.7242105263157895,0.06694736842105263,0.08105263157894736,0.06063157894736842,0.001894736842105263,0.0010526315789473684,0.06421052631578947,0.6051407303150583,0.1344430019896389,0.0980458875907434
"Colfax School District, Wisconsin, USA",0.9180880185302169,0.018951358180669616,0.007369972625815961,0.009896820383238577,0.008001684565171615,0.0006317119393556538,0.03706043377553169,0.869011736184577,0.15899103343282672,0.023068757956351733
"Kingston K-14 School District, Missouri, USA",0.9208087615838247,0.010741364785172704,0.0056866048862679024,0.0010530749789385003,0.004212299915754001,0.00021061499578770007,0.05728727885425442,0.8793954139608743,0.18873718653468938,0.03675944738096958
"Bon Homme School District 04-2, South Dakota, USA",0.8476932799662945,0.01938066147040236,0.02127659574468085,0.0021065936380872128,0.08700231725300189,0.0010532968190436064,0.021487255108489572,0.782228303784809,0.20079042673533856,0.11586442336830423
"Nestucca Valley School District 101J, Oregon, USA",0.8257847061301875,0.08573836107014957,0.0025279123657046556,0.007162418369496524,0.011796924373288392,0.0010532968190436064,0.06593638087212977,0.7553902463383734,0.20104345241956792,0.05830482564410455
"Pecos Independent Schools, New Mexico, USA",0.2593842260649515,0.7030788696752425,0.003374103753690426,0.0025305778152678194,0.006748207507380852,0.0,0.024884015183466893,0.6473580472656868,0.1934278604898415,0.09661252357718515
"Athens Area Schools, Michigan, USA",0.9031849820712929,0.026998523518245096,0.006116852984602405,0.0027420375448217677,0.017928707023834634,0.0,0.04302889685720312,0.8537305665445428,0.1931643774841083,0.03594622103831632
"Harrington Park Borough School District, New Jersey, USA",0.6823454967306476,0.06306686353090066,0.007382408774520143,0.221261337270618,0.0,0.0,0.025943893693313645,0.5392665226828705,0.04381391390739913,0.12135479124381705
"Monforton Elementary School District, Montana, USA",0.8894747943471841,0.04513815650706602,0.002320185614849188,0.008226112634465302,0.004429445264712086,0.0006327778949588694,0.049778527736764396,0.8131631299807621,0.08085620457504805,0.011345390337015458
"Fremont School District, New Hampshire, USA",0.9307870858830977,0.022789618062882464,0.003587254695083351,0.0037982696771470775,0.0014771048744460858,0.0006330449461911796,0.03692762186115214,0.8768597005330613,0.07517901929757824,0.01085411054492194
"North Brookfield School District, Massachusetts, USA",0.9030623020063357,0.04118268215417107,0.005913410770855333,0.006124604012671594,0.0019007391763463568,0.0,0.04181626187961985,0.8296671570277733,0.07277742858318156,0.01812201033585534
"Alta-Aurelia Community School District, Iowa, USA",0.818008877615726,0.13295286408793067,0.006975269499048827,0.005918410484041429,0.0008454872120059184,0.01564151342210949,0.019657577679137603,0.7579616298972699,0.22895760777719662,0.08746910894864102
"Cedarville School District, Arkansas, USA",0.8375634517766497,0.02961082910321489,0.002961082910321489,0.0035956006768189507,0.023265651438240272,0.00042301184433164127,0.102580372250423,0.7519205463370183,0.13496861896561055,0.040310474699922695
"Augusta School District, Wisconsin, USA",0.9466214785003177,0.02033467485702182,0.002753653886888371,0.002753653886888371,0.002965473416649015,0.0,0.024571065452234694,0.9117699211549883,0.13693647452028826,0.014528975501776786
"Hugoton Public Schools Unified School District 210, Kansas, USA",0.5680084745762712,0.38940677966101694,0.00423728813559322,0.004661016949152543,0.0036016949152542373,0.0,0.030084745762711862,0.554591025865922,0.15184665901841937,0.06284599180306978
"Gallatin Community Unit School District 7, Illinois, USA",0.9455393091756729,0.012078830260648443,0.005297732570459843,0.004450095359186269,0.0010595465140919686,0.0,0.03157448611994067,0.9046308987054748,0.09760267980805414,0.011060650789363061
"Scotland County R-I School District, Missouri, USA",0.9620682347955075,0.0074168255986437805,0.0012714558169103624,0.0010595465140919686,0.0010595465140919686,0.00021190930281839374,0.026912481457936004,0.9364970112858731,0.14992932577408852,0.010881730781945235
"Reedsville School District, Wisconsin, USA",0.924724342663274,0.041348600508905854,0.0008481764206955047,0.003816793893129771,0.003816793893129771,0.0,0.025445292620865142,0.8801946255569161,0.15805625680154978,0.01885995217099933
"Pewamo-Westphalia Community School District, Michigan, USA",0.9323148737534479,0.03352429450456185,0.002758328028856355,0.0023339698705707617,0.002970507107999151,0.0,0.026098026734563972,0.8895110846872644,0.13884379829032753,0.015803165449139518
"Taft Independent School District, Texas, USA",0.20467091295116774,0.770063694267516,0.010403397027600849,0.0012738853503184713,0.0010615711252653928,0.0,0.012526539278131634,0.7218383395616997,0.23452172402465818,0.08810163120129967
"Barnesville Public School District, Minnesota, USA",0.943712829226848,0.016142735768903994,0.0016992353440951572,0.002336448598130841,0.003610875106202209,0.0004248088360237893,0.03207306711979609,0.9068562872003103,0.12796653719300147,0.01249537268657798
"Germantown Central School District, New York, USA",0.8615123194562447,0.05649957519116398,0.01508071367884452,0.010195412064570943,0.0008496176720475786,0.0004248088360237893,0.05543755310110451,0.786705532200287,0.15067419639971374,0.035791503125627365
"Christopher Community Unit School District 99, Illinois, USA",0.9413514662133446,0.008499787505312367,0.0029749256268593286,0.0008499787505312367,0.0025499362515937103,0.00021249468763280918,0.043561410964725884,0.8975196473280528,0.08918572651382284,0.011559917601787081
"Grove Public School, Oklahoma, USA",0.7719634120399915,0.035311635822165496,0.012763241863433313,0.01914486279514997,0.06636885768985322,0.00021272069772388852,0.09423526909168262,0.6246051114469996,0.04252326175139516,0.04143129649935183
"Platte Valley School District RE-7, Colorado, USA",0.7090870397957012,0.2487763353905086,0.0010640561821664183,0.0014896786550329857,0.004894658437965525,0.00021281123643328368,0.03447542030219196,0.6350256586651336,0.15781626299318907,0.1012339394559935
"Portville Central School District, New York, USA",0.9316730523627076,0.015112813963388675,0.007237122179650915,0.002979991485738612,0.004044274159216688,0.0,0.038952745849297574,0.8902159532379129,0.16029197655761088,0.015835623395215402
"Moriah Central School District, New York, USA",0.8999361294443262,0.031509474132424956,0.018522461145411964,0.004045135192676176,0.0017032148179689163,0.0006387055567383436,0.04364487971045348,0.8428444000548098,0.15387747342141503,0.029688762267774747
