longname,PW Mean Hilliness (Grade),PW Mean Elevation
"New York City Department Of Education, New York, USA",0.04811508711487701,25.774081628402996
"Los Angeles Unified School District, California, USA",0.041898302491011875,130.77943526775616
"Puerto Rico Department of Education, Puerto Rico, USA",0.08527435684410746,122.844921517875
"Chicago Public School District 299, Illinois, USA",0.0373732445243539,184.7422986239324
"Dade County School District, Florida, USA",0.029317179554490893,11.919542469338115
"Clark County School District, Nevada, USA",0.02993663648827851,676.8265552904303
"Broward County School District, Florida, USA",0.030756860655751526,12.280634082910101
"Philadelphia City School District, Pennsylvania, USA",0.03593457352439212,36.38836098038129
"Palm Beach County School District, Florida, USA",0.02994914603162454,11.143702413990827
"Houston Independent School District, Texas, USA",0.043090307342715344,24.316840439879083
"Hillsborough County School District, Florida, USA",0.04756079807558246,17.421946175066054
"Hawaii Department of Education, Hawaii, USA",0.07766778186885726,113.9032178834754
"Orange County School District, Florida, USA",0.05228322790939555,25.74688164049817
"Fairfax County Public Schools, Virginia, USA",0.05053129792492545,93.06659074760204
"Wake County Schools, North Carolina, USA",0.053999833470114104,112.52354525608425
"Charlotte-Mecklenburg Schools, North Carolina, USA",0.054924212773905454,214.35474422934342
"Dallas Independent School District, Texas, USA",0.038034624492586155,163.37350499339536
"San Diego City Unified School District, California, USA",0.05126703994820541,85.21498861279436
"Montgomery County Public Schools, Maryland, USA",0.05398349030882,119.56652456602501
"Duval County School District, Florida, USA",0.04118134504780985,15.896677493482056
"Prince George's County Public Schools, Maryland, USA",0.04762252422694284,48.03085698379302
"Pinellas County School District, Florida, USA",0.04259147725437248,13.830047418148682
"Gwinnett County School District, Georgia, USA",0.05203282538471506,304.1745272437901
"San Francisco Unified School District, California, USA",0.06737669809065451,62.48361086847991
"Baltimore County Public Schools, Maryland, USA",0.046425818194628786,97.42807003382052
"Jefferson County School District, Kentucky, USA",0.05428915937802508,166.49815724860454
"Lee County School District, Florida, USA",0.02404678639713078,10.392027550835062
"Seattle Public Schools, Washington, USA",0.07426914514876255,61.62126690274583
"Austin Independent School District, Texas, USA",0.0566177664502347,206.5262589859751
"Shelby County School District, Tennessee, USA",0.03961782876662085,92.38395166890967
"Polk County School District, Florida, USA",0.058145821152942104,35.24641335811333
"Phoenix Union High School District, Arizona, USA",0.026756797413058996,339.1689682467469
"Metropolitan Nashville Public School District, Tennessee, USA",0.06013411572140723,175.94731813520656
"Denver County School District 1, Colorado, USA",0.033771509674737556,1633.0671702086072
"DeKalb County School District, Georgia, USA",0.05362957291551312,289.7934906986764
"Cobb County School District, Georgia, USA",0.060332824476161256,309.9706165607725
"District of Columbia Public Schools, District of Columbia, USA",0.046328125639612944,44.84542195646132
"Albuquerque Public Schools, New Mexico, USA",0.03197620584640654,1622.5974721892162
"Boston School District, Massachusetts, USA",0.043370901792993216,22.95048052078369
"Northside Independent School District (Bexar County), Texas, USA",0.08818016647035641,271.9323671684067
"Kern High School District, California, USA",0.028916944959231732,144.62753145304964
"Detroit Public Schools Community District, Michigan, USA",0.033990399529941207,192.80288017160763
"Cypress-Fairbanks Independent School District, Texas, USA",0.0491263312769783,41.52398019538069
"Fulton County School District, Georgia, USA",0.05530199902497154,309.1292103276354
"Brevard County School District, Florida, USA",0.036121486802746704,16.070849995520994
"Jefferson County School District R-1, Colorado, USA",0.04696808390722979,1757.4035089819708
"Anne Arundel County Public Schools, Maryland, USA",0.03859861990351059,28.982175538616378
"Baltimore City Public Schools, Maryland, USA",0.042373141930864854,57.4540148738681
"Milwaukee School District, Wisconsin, USA",0.04142392377001017,208.50136718461331
"Columbus City School District, Ohio, USA",0.03982724970088421,250.7826734589417
"Pasco County School District, Florida, USA",0.04416392891309177,16.476875439396082
"Volusia County School District, Florida, USA",0.042837920815359455,14.47999007069737
"East Side Union High School District, California, USA",0.03524660171201762,61.27243814610309
"Greenville County School District, South Carolina, USA",0.0649833885776639,279.24887294673533
"Guilford County Schools, North Carolina, USA",0.06461236606609581,252.51200464869547
"Fort Worth Independent School District, Texas, USA",0.05176937391029533,196.79802365128478
"Portland School District 1J, Oregon, USA",0.05141801611457784,68.25536838931211
"Long Beach Unified School District, California, USA",0.024763571694386102,14.294217546654286
"Mesa Unified District, Arizona, USA",0.037607698308918636,401.38072764655465
"Atlanta City School District, Georgia, USA",0.05665547317819391,292.144137663439
"Sweetwater Union High School District, California, USA",0.04277656901768646,71.62042270637916
"Washoe County School District, Nevada, USA",0.043886901699274936,1440.65475290629
"Grossmont Union High School District, California, USA",0.06311702891116168,182.43959636826543
"Tucson Unified District, Arizona, USA",0.0330938760190658,773.8323703211261
"Knox County School District, Tennessee, USA",0.06567871181251163,312.00093501784545
"Prince William County Public Schools, Virginia, USA",0.05403678865243269,73.93000426200841
"Seminole County School District, Florida, USA",0.04098845261047251,17.193531812105768
"Virginia Beach City Public Schools, Virginia, USA",0.026317153334433453,10.764504840531153
"Fort Bend Independent School District, Texas, USA",0.04669619294109436,31.73260053860803
"Jefferson Parish School District, Louisiana, USA",0.017797279087929378,9.771340198181528
"Oakland Unified School District, California, USA",0.04952944696817468,53.82679927595916
"Sarasota County School District, Florida, USA",0.044306470511662,13.00192314716013
"North East Independent School District, Texas, USA",0.07062589113449902,265.43776108252683
"Minneapolis Public School District, Minnesota, USA",0.0497156514848626,263.2109709222511
"Chaffey Joint Union High School District, California, USA",0.03499531602376038,351.65000058342684
"Loudoun County Public Schools, Virginia, USA",0.05040811771513659,108.64102700769384
"Granite School District, Utah, USA",0.03988124116424619,1351.8051016857894
"Antelope Valley Union Joint High School District, California, USA",0.03601260164256132,785.7661269039867
"Charleston County School District, South Carolina, USA",0.030521770708296585,12.32190795204715
"Manatee County School District, Florida, USA",0.04044074378356783,11.389742370826493
"Anaheim Union High School District, California, USA",0.02947447840051324,28.16904131362807
"Fresno Unified School District, California, USA",0.03775119651649015,89.2257585184071
"Alpine School District, Utah, USA",0.04027644713260021,1443.938273709866
"Katy Independent School District, Texas, USA",0.04468560258952567,40.227557391583225
"Osceola County School District, Florida, USA",0.053730351487608755,23.611356695774614
"East Baton Rouge Parish School District, Louisiana, USA",0.030528291718139266,17.330306348427207
"Mobile County School District, Alabama, USA",0.04700417054514194,40.085011808720694
"Orleans Parish School District, Louisiana, USA",0.019986019522123033,9.480896421034661
"Lake County School District, Florida, USA",0.054695896224083454,26.5958677627079
"Forsyth County Schools, North Carolina, USA",0.061734633360511534,265.5800127525146
"Marion County School District, Florida, USA",0.05175706438309771,25.31567050489853
"Collier County School District, Florida, USA",0.0348353200939668,12.294214428150614
"Cleveland Municipal School District, Ohio, USA",0.045117884253176706,227.0573607391923
"Omaha Public Schools, Nebraska, USA",0.046361086164772664,353.87797822839724
"Hamilton County School District, Tennessee, USA",0.07448803408753522,259.86398172903336
"Chesterfield County Public Schools, Virginia, USA",0.04796431861442917,68.400954642162
"Arlington Independent School District, Texas, USA",0.045573249289984734,181.22794465464372
"Davis School District, Utah, USA",0.05321454664574094,1354.096384870454
"Plano Independent School District, Texas, USA",0.03778907232618045,201.13117065460332
"Capistrano Unified School District, California, USA",0.07897963477004127,122.18711606278957
"Elk Grove Unified School District, California, USA",0.026031264480554955,17.1406867108935
"Douglas County School District RE-1, Colorado, USA",0.046819788659301975,1847.561815658094
"Glendale Union High School District, Arizona, USA",0.027912153739234877,369.95395763140044
"Sacramento City Unified School District, California, USA",0.026338332409547142,14.787858381869851
"Horry County School District, South Carolina, USA",0.03929402239558047,16.87606710581585
"San Juan Unified School District, California, USA",0.03313088539415131,42.75974456735278
"Conroe Independent School District, Texas, USA",0.05201743257973126,55.20046790048292
"Cincinnati City School District, Ohio, USA",0.059977844783314305,217.990894792118
"Henrico County Public Schools, Virginia, USA",0.045861822902576635,64.69164840774702
"Howard County Public Schools, Maryland, USA",0.052595821140170536,110.09115249101943
"Wichita Unified School District 259, Kansas, USA",0.026140431111008933,411.15032343318154
"St. Lucie County School District, Florida, USA",0.03499740483207381,12.267700768114242
"Oxnard Union High School District, California, USA",0.032961860084325126,23.974970751524953
"Cherry Creek School District 5, Colorado, USA",0.03737621433728213,1745.3369254831844
"Durham Public Schools, North Carolina, USA",0.049921362102556294,117.06273398846085
"Huntington Beach Union High School District, California, USA",0.017034178086895817,10.64078434091211
"Fayette County School District, Kentucky, USA",0.050324064702060675,302.417605156788
"Escambia County School District, Florida, USA",0.03965180578150474,26.805146262706835
"Tempe Union High School District, Arizona, USA",0.03612937528668366,363.6345014390189
"El Paso Independent School District, Texas, USA",0.04345293946112826,1207.708665605329
"Indianapolis Public Schools, Indiana, USA",0.04477154649980746,231.36307541699608
"Lewisville Independent School District, Texas, USA",0.04136510319518788,170.28836536455475
"Chula Vista Elementary School District, California, USA",0.04805612700700768,91.93055293013182
"Cumberland County Schools, North Carolina, USA",0.04250039021363612,60.391202455325505
"St. Paul Public School District, Minnesota, USA",0.04243930131463513,273.93657301396075
"Newark City School District, New Jersey, USA",0.038879373838769306,34.73973322358113
"Jordan School District, Utah, USA",0.04179279825366593,1425.3916677029076
"Pittsburgh School District, Pennsylvania, USA",0.0825147571248186,302.54240545969856
"Garland Independent School District, Texas, USA",0.03418075479711812,162.32321143819385
"St. Louis City School District, Missouri, USA",0.0386228301004823,152.47879849477985
"San Antonio Independent School District, Texas, USA",0.05574639795004955,200.47173761493525
"Aldine Independent School District, Texas, USA",0.04089955032273939,30.639559856220792
"Clayton County School District, Georgia, USA",0.04805486753940589,275.2028453182653
"Round Rock Independent School District, Texas, USA",0.05901868415423234,251.70358808075903
"Lincoln Public Schools, Nebraska, USA",0.04051838605231953,379.84911875395693
"Chatham County School District, Georgia, USA",0.04296562185391976,16.284116121065896
"Jersey City School District, New Jersey, USA",0.03698575752272995,22.83504344454088
"Leon County School District, Florida, USA",0.06105562968962615,43.7904982728179
"Beaverton School District 48J, Oregon, USA",0.060430318452652246,82.54991179279952
"Oklahoma City Public Schools, Oklahoma, USA",0.026491281486686807,373.8161341202201
"Anchorage School District, Alaska, USA",0.05452172071038862,77.67053358779513
"William S. Hart Union High School District, California, USA",0.06944257083172388,430.01456929099555
"Tulsa Public Schools, Oklahoma, USA",0.038439909458508364,217.03159616721138
"Modesto City High School District, California, USA",0.032211868963553464,22.0979634678819
"Corona-Norco Unified School District, California, USA",0.04998014204581684,241.54332035052886
"Alachua County School District, Florida, USA",0.06503669918388491,36.00617458067525
"Buffalo City School District, New York, USA",0.04397890919488652,192.12269033660937
"Madison Metropolitan School District, Wisconsin, USA",0.04306852356747262,285.0940727458436
"Chandler Unified District, Arizona, USA",0.03424844459826331,373.0943558781923
"Klein Independent School District, Texas, USA",0.04917392937678989,46.69117923088483
"Frisco Independent School District, Texas, USA",0.0384953235266825,206.32876203969673
"Garden Grove Unified School District, California, USA",0.02378736265917544,18.54509750318231
"Alief Independent School District, Texas, USA",0.03884600005018031,31.479503198010466
"San Bernardino City Unified School District, California, USA",0.03860275760222838,379.85277509736176
"St. Johns County School District, Florida, USA",0.033955788300865104,13.839303071977419
"Irvine Unified School District, California, USA",0.04225068071002122,56.34452472638234
"Frederick County Public Schools, Maryland, USA",0.05791847125880421,143.21652184542245
"Salem-Keizer School District 24J, Oregon, USA",0.05486441398043501,76.07786887661932
"Deer Valley Unified District, Arizona, USA",0.0335628173609728,452.62228940766545
"San Jose Unified School District, California, USA",0.032680204330436155,51.26021675768344
"Paradise Valley Unified District, Arizona, USA",0.030602259669527634,452.4849235018434
"Cherokee County School District, Georgia, USA",0.0644180597873353,317.88285540214594
"Mount Diablo Unified School District, California, USA",0.0416064328619834,60.39084091859955
"St. Tammany Parish School District, Louisiana, USA",0.03305986736751552,14.024510245497428
"Fullerton Joint Union High School District, California, USA",0.04027732198579791,63.208272740930575
"Harford County Public Schools, Maryland, USA",0.047937551684880744,78.85947646603209
"Sequoia Union High School District, California, USA",0.044250647603586955,48.52323329197072
"West Contra Costa Unified School District, California, USA",0.050749279715485845,47.74265670784589
"Township High School District 214, Illinois, USA",0.03245800282053177,206.81075273416164
"Riverside Unified School District, California, USA",0.0428290699797226,324.5480306496461
"Pasadena Independent School District, Texas, USA",0.03843437348601129,15.470564128290777
"Peoria Unified School District, Arizona, USA",0.027523903146152363,368.75495321877145
"Forsyth County School District, Georgia, USA",0.056148630463017685,350.58136108540964
"Meridian Joint School District 2, Idaho, USA",0.02979506670115701,799.454043547531
"San Mateo Union High School District, California, USA",0.043040085533919484,42.81315945672164
"Chesapeake City Public Schools, Virginia, USA",0.028465680861230778,11.081622451586597
"Anoka-Hennepin Public School District, Minnesota, USA",0.05602032203275506,266.5488736705873
"Washington Elementary District, Arizona, USA",0.02916640814705843,380.2770082345889
"Clear Creek Independent School District, Texas, USA",0.034195175752642575,11.104796331536216
"Corpus Christi Independent School District, Texas, USA",0.029849197669571084,15.439202331053133
"Santa Ana Unified School District, California, USA",0.027096470058952882,20.461641764718316
"Socorro Independent School District, Texas, USA",0.026965613071652926,1201.8526292468778
"Lafayette Parish School District, Louisiana, USA",0.032412618102620486,12.328475402984186
"Colorado Springs School District 11, Colorado, USA",0.045267410655297095,1930.7107521450134
"Henry County School District, Georgia, USA",0.04743998183285319,244.43920802083727
"Adams 12 Five Star Schools, Colorado, USA",0.0333536200113926,1612.034789074041
"Township High School District 211, Illinois, USA",0.0347273252838414,233.61271442827257
"Spokane Public Schools, Washington, USA",0.04815119371009527,629.0560369123302
"Richardson Independent School District, Texas, USA",0.03566135992961095,186.18163307883302
"Fremont Union High School District, California, USA",0.03012875173619622,61.446552776510316
"Jefferson County School District, Alabama, USA",0.07486363275414293,198.53923888707976
"Boulder Valley School District RE-2, Colorado, USA",0.04145095282056397,1679.1451914017605
"Arlington County Public Schools, Virginia, USA",0.05459189694597314,62.28813449432827
"Union County Public Schools, North Carolina, USA",0.054065197276251656,186.76884296722145
"Norfolk City Public Schools, Virginia, USA",0.023817505788686803,8.978397907303725
"Caddo Parish School District, Louisiana, USA",0.0565952249287259,67.84139434584142
"Scottsdale Unified District, Arizona, USA",0.035207444786436504,416.19073989722375
"Adams-Arapahoe School District 28J, Colorado, USA",0.034313905240337485,1677.7827287666585
"School District U-46, Illinois, USA",0.03915214730863376,238.17012071389522
"Campbell Union High School District, California, USA",0.029579628027377916,68.21867713291016
"Clovis Unified School District, California, USA",0.03777308392724025,106.05194554796877
"Shawnee Mission Public Schools Unified School District, Kansas, USA",0.048471951643671934,308.57105720808056
"Tacoma Public Schools, Washington, USA",0.07258158732540562,90.40301737108844
"Fremont Unified School District, California, USA",0.03161621109733143,31.350613554716148
"Berkeley County School District, South Carolina, USA",0.03335651420436123,18.519319852837455
"Gaston County Schools, North Carolina, USA",0.06363109808121202,229.8751116034134
"Killeen Independent School District, Texas, USA",0.04994548269623953,261.1556819755093
"Richmond City Public Schools, Virginia, USA",0.04312418531945407,54.3534525551175
"Canyons School District, Utah, USA",0.053100361948448124,1422.9715874975757
"Buncombe County Schools, North Carolina, USA",0.10751252734001737,708.8114444887709
"Fort Wayne Community Schools, Indiana, USA",0.03698717074891618,245.1650810710675
"New Hanover County Schools, North Carolina, USA",0.02345197451224057,11.494102069016519
"Orange Unified School District, California, USA",0.06066155308097223,105.64337404807536
"Whittier Union High School District, California, USA",0.04049053989034074,61.683636433822315
"Poudre School District R-1, Colorado, USA",0.03157202717873577,1546.4194184949733
"Saddleback Valley Unified School District, California, USA",0.06184269869061562,198.1905909170073
"Glendale Unified School District, California, USA",0.06195365945154808,248.6763617256924
"Clay County School District, Florida, USA",0.04664538474881785,20.60165929260007
"Springfield R-XII School District, Missouri, USA",0.045737782981335955,394.1569393085704
"Leander Independent School District, Texas, USA",0.06203771392106533,281.9643390201594
"Humble Independent School District, Texas, USA",0.04104051529675447,23.96495436991287
"Montgomery County School District, Alabama, USA",0.057616061997730186,68.57758200672379
"Denton Independent School District, Texas, USA",0.04901036658209366,186.12988522673942
"Stockton Unified School District, California, USA",0.03602416294284779,3.5811439228038164
"Baldwin County School District, Alabama, USA",0.04049809125334384,36.0009922797265
"Calcasieu Parish School District, Louisiana, USA",0.019106773289045184,8.864700691473745
"Johnston County Schools, North Carolina, USA",0.05693952716945145,71.81357224593273
"Toledo City School District, Ohio, USA",0.03668677209278519,189.31766293389902
"Huntsville City School District, Alabama, USA",0.05465071725771629,211.1094180749072
"Lake Washington School District, Washington, USA",0.07005539074812255,79.94925754246611
"Clarksville-Montgomery County School System, Tennessee, USA",0.06334606127719306,157.4931447110531
"Des Moines Independent Community School District, Iowa, USA",0.04559080457093774,278.52417849722417
"Boise City Independent School District 1, Idaho, USA",0.04063840218627648,834.8298342883529
"Santa Rosa High School District, California, USA",0.04255516660469516,61.61518231137272
"Okaloosa County School District, Florida, USA",0.03795237939464224,23.424277328247978
"Yonkers City School District, New York, USA",0.06981554159021774,57.44055231859357
"Gilbert Unified District, Arizona, USA",0.0390511257120523,391.96501259141445
"Rochester City School District, New York, USA",0.05464756600323102,144.7681124073044
"Williamson County School District, Tennessee, USA",0.06292631196507846,231.25146015055734
"Richmond County School District, Georgia, USA",0.060980350866517805,89.4192989453612
"Worcester School District, Massachusetts, USA",0.056806747539996885,174.16091712134832
"Kansas City 33 School District, Missouri, USA",0.05394587489881922,282.1491103642063
"Poway Unified School District, California, USA",0.06942494444562161,174.09635987985263
"Pasadena Unified School District, California, USA",0.045537285061198134,278.819294713682
"Richland School District 1, South Carolina, USA",0.05498639751905739,74.71644953392375
"Anaheim Elementary School District, California, USA",0.036587941790235896,38.65833978769665
"Bakersfield City School District, California, USA",0.03033065721130215,149.0667110204913
"Cabarrus County Schools, North Carolina, USA",0.05775572170693195,198.48160090673298
"Birmingham City School District, Alabama, USA",0.07241182283278332,212.50913895088578
"Spring Independent School District, Texas, USA",0.04326220134236055,38.362169121632945
"Muscogee County School District, Georgia, USA",0.04963164823222976,116.8812176770639
"Salt Lake City School District, Utah, USA",0.04482426038513837,1343.6226238936165
"Tolleson Union High School District, Arizona, USA",0.02747046732278612,307.15403979967766
"Yuma Union High School District, Arizona, USA",0.033421050814372584,51.33285688869166
"Freehold Regional School District, New Jersey, USA",0.042888684133251254,41.09479621562091
"Sumner County School District, Tennessee, USA",0.05530030849394664,187.73811185647912
"Dysart Unified District, Arizona, USA",0.02644701237237205,366.799268567156
"Newport-Mesa Unified School District, California, USA",0.03821035555454988,32.72896498033047
"Hernando County School District, Florida, USA",0.05407614181314671,20.550892346978173
"Roseville Joint Union High School District, California, USA",0.033273976675046855,53.19992417220387
"Irving Independent School District, Texas, USA",0.03977121276772955,153.72540504806219
"Lamar Consolidated Independent School District, Texas, USA",0.05257044396481878,36.448067815146445
"Brownsville Independent School District, Texas, USA",0.01935366460695532,10.919721284516232
"Grand Rapids Public Schools, Michigan, USA",0.04006070747187969,217.60360879078235
"St. Vrain Valley School District RE 1J, Colorado, USA",0.03137943947877646,1538.7091146243415
"Utica Community Schools, Michigan, USA",0.03298234379553153,196.68905385102704
"Providence School District, Rhode Island, USA",0.04281785900934048,28.434769658429175
"Carrollton-Farmers Branch Independent School District, Texas, USA",0.04283114288812586,157.01318628138407
"Chino Valley Unified School District, California, USA",0.04674479916837706,224.25698737911742
"Rutherford County School District, Tennessee, USA",0.05323117311754359,188.24525041169275
"Santa Rosa County School District, Florida, USA",0.03570559329815723,23.90413374706974
"Ysleta Independent School District, Texas, USA",0.02925563444723012,1168.769076722923
"Rockford School District 205, Illinois, USA",0.042839835637447435,240.03128411881738
"Charlotte County School District, Florida, USA",0.023633836513917456,9.556422640224586
"Desert Sands Unified School District, California, USA",0.028749100303310668,31.425362822591936
"Lubbock Independent School District, Texas, USA",0.04049413092093996,984.2744914625858
"Newport News City Public Schools, Virginia, USA",0.03813124515984805,17.804080167685587
"Hayward Unified School District, California, USA",0.03738202218003987,48.62799667589385
"DeSoto County School District, Mississippi, USA",0.038251173325508446,101.90043533836905
"Beaufort County School District, South Carolina, USA",0.04729238102515592,16.388093851030277
"Salinas Union High School District, California, USA",0.042608374020295735,36.80941245150985
"Keller Independent School District, Texas, USA",0.05469492613778626,200.29811142374788
"Mesquite Independent School District, Texas, USA",0.036781940447485534,150.97542054286646
"United Independent School District, Texas, USA",0.042401218909933105,144.43154568943527
"Victor Valley Union High School District, California, USA",0.041845190621473204,905.8773002375431
"San Dieguito Union High School District, California, USA",0.058585498020533866,61.85366135644146
"Spring Branch Independent School District, Texas, USA",0.04144703405922144,34.31016061271675
"Fontana Unified School District, California, USA",0.03377698053357211,373.62382231079727
"Moreno Valley Unified School District, California, USA",0.038792920897933056,497.1625213103506
"Merced Union High School District, California, USA",0.02650683380189544,48.5180479407599
"Akron City School District, Ohio, USA",0.05624001815631499,318.5170313817252
"Little Rock School District, Arkansas, USA",0.06406524801580576,112.99028609979442
"Kanawha County School District, West Virginia, USA",0.12029265215169599,242.76421282449
"Washington School District, Utah, USA",0.054394004311560586,904.4016199750905
"Evansville-Vanderburgh School Corporation, Indiana, USA",0.045196210525970865,125.56728705924769
"Twin Rivers Unified School District, California, USA",0.027264861135194128,24.27285771505769
"Kent School District, Washington, USA",0.06172555126840669,110.12143361368864
"Lodi Unified School District, California, USA",0.0339417010082041,10.012877321947405
"Edmonds School District, Washington, USA",0.07846037830722317,124.98983612274576
"Ann Arbor Public Schools, Michigan, USA",0.04422082832475826,269.26292559234156
"Christina School District, Delaware, USA",0.03824447393549501,31.96326485262935
"Bay County School District, Florida, USA",0.029894272673121728,12.34683825574446
"Palm Springs Unified School District, California, USA",0.03575000058557306,185.69912083596853
"Weber School District, Utah, USA",0.05103127241411903,1357.555491723609
"Mansfield Independent School District, Texas, USA",0.04156350637514901,186.98974387535497
"Escondido Union High School District, California, USA",0.05169734767272397,217.6201310669094
"Edinburg Consolidated Independent School District, Texas, USA",0.03103462906488063,27.76774376320867
"Carroll County Public Schools, Maryland, USA",0.0620108098783085,205.55606936660075
"Cajon Valley Union Elementary School District, California, USA",0.05517115479373972,176.72775433086875
"Alamance-Burlington Schools, North Carolina, USA",0.052402893049159065,193.4815649765926
"Escondido Union Elementary School District, California, USA",0.05062822757510332,217.96095200294207
"Aiken County School District, South Carolina, USA",0.07056955932988034,122.59699312972099
"Santa Clara Unified School District, California, USA",0.025586379307215513,27.00777866808041
"Pflugerville Independent School District, Texas, USA",0.049227012970448535,220.54044288224998
"Pitt County Schools, North Carolina, USA",0.030194481620311596,20.843288332548426
"Onslow County Schools, North Carolina, USA",0.030542382975325386,17.402457769802304
"Pomona Unified School District, California, USA",0.047460932103364294,264.4222150674928
