longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"DE-00, USA",0.9036156725994307,0.05094042929364955,0.045443898106919886,0.09638432740056982,0.4620467424115879,0.4415689301878423,0.8628384598634409,0.07160936465809602,0.06555217547846312
"ID-01, USA",0.9519765822888795,0.022010576511344613,0.026012841199775903,0.04802341771111945,0.5379611060518444,0.414015476237036,0.9077316020409175,0.06896688065984143,0.023301517299241126
"ID-02, USA",0.9328483732845825,0.02803831864976454,0.03911330806565303,0.06715162671541595,0.4298147455587746,0.5030336277258094,0.8767831251916348,0.09255172827946674,0.030665146528898457
"WV-02, USA",0.979384920193228,0.01044055118986672,0.010174528616905296,0.020615079806771887,0.38093875915496556,0.5984461610382625,0.9692844906638236,0.012353129729583762,0.01836237960659264
"WV-01, USA",0.9885412500595483,0.006601826442536123,0.004856923497915483,0.011458749940451752,0.20659207714354139,0.7819491729160069,0.981283413090631,0.007695012141720064,0.011021574767648791
"SD-00, USA",0.9617763967407014,0.015667084379979525,0.022556518879319178,0.03822360325929876,0.3266317753193732,0.6351446214213281,0.936191922865027,0.02162975358985754,0.042178323545115526
"UT-01, USA",0.9385673794440131,0.028926112595041426,0.03250650796094545,0.061432620555986125,0.30772371738597565,0.6308436620580381,0.8833546012271019,0.08171997244880465,0.03492542632409345
"UT-02, USA",0.8922772486976771,0.04248782473310405,0.06523492656921887,0.10772275130232159,0.3039238954467602,0.5883533532509182,0.8100879155700892,0.13452450255415066,0.055387581875760115
"UT-03, USA",0.9189944260584642,0.03560722712924838,0.045398346812287556,0.08100557394153589,0.33230371512619217,0.586690710932272,0.8465767157949424,0.09050036909184299,0.06292291511321443
"UT-04, USA",0.91163162886951,0.03786444787374401,0.05050392325674593,0.08836837113048981,0.25219629935905624,0.6594353295104539,0.8422390481919907,0.10908230661491405,0.0486786451930953
"IA-04, USA",0.9418232142027407,0.022845747252596717,0.035331038544662574,0.05817678579725728,0.26930529689298544,0.6725179173097573,0.9032211548090335,0.06466476624096183,0.03211407895000469
"IA-02, USA",0.9625122649557077,0.016457968734884854,0.02102976630940734,0.03748773504429158,0.212879428418516,0.7496328365371925,0.9421155123583776,0.022911078232069275,0.034973409409553104
"IA-01, USA",0.9534161958947346,0.0190398765605838,0.0275439275446816,0.04658380410526526,0.2678575018596312,0.6855586940351035,0.9282220905212683,0.031273192270934086,0.04050471720779774
"IA-03, USA",0.9233536038029245,0.0353439447766669,0.04130245142040849,0.07664639619707414,0.23029571285889253,0.6930578909440334,0.8838953340305267,0.049592520143702815,0.06651214582577054
"AZ-02, USA",0.9444937365523653,0.02689899569813867,0.028607267749495888,0.05550626344763321,0.4650089879710637,0.47948474858130313,0.7668888727903578,0.09482463561635883,0.13828649159328343
"AZ-03, USA",0.7493020979374758,0.07764554025565845,0.17305236180686567,0.25069790206252524,0.2650991712169804,0.48420292672049436,0.4651660471368839,0.4903052021774937,0.04452875068562255
"AZ-05, USA",0.9036963504701903,0.05662946050748945,0.03967418902232025,0.09630364952980902,0.5426662713767131,0.3610300790934779,0.8511670275624907,0.08564212646971656,0.06319084596779274
"AZ-09, USA",0.8969710756619995,0.05385450979903637,0.049174414538964026,0.1030289243380011,0.5756350412569928,0.32133603440500597,0.7884357753264781,0.1762610301533232,0.0353031945201986
"AZ-01, USA",0.8730478432509201,0.0647586829383798,0.06219347381070004,0.12695215674907895,0.5603421091529196,0.31270573409800156,0.8256929855863487,0.10103549108479709,0.07327152332885413
"AZ-04, USA",0.8680596853548925,0.051072340172973886,0.08086797447213359,0.13194031464510844,0.4774392338574583,0.3906204514974333,0.7692756808183997,0.16209032015544408,0.0686339990261561
