longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"AZ-03 in Maricopa County, USA",0.0182239815210583,1.0,3.22785338138595,0.998199121080477,0.5731971208810515,1.0,13.731307246562084,0.1946383895536438,13.50591033191119,0.40574943886093284,0.8199336304604629,1.0,1.0
"AZ-01 in Maricopa County, USA",0.027366500436577356,0.9042890168900254,4.384245222222712,0.8873197073788307,1.2357760595893248,0.8733355063043426,20.420417159088938,0.23812909713054564,16.594752618730205,0.3535735256852679,0.75419107199984,0.9992726823295089,0.9999998703316887
"AZ-04 in Maricopa County, USA",0.024955334834503327,0.9675212147830825,3.33393039314805,0.9857301245515101,0.7394588194582978,1.0,14.122322082032962,0.29804898245808326,12.372729574210467,0.45670585621985693,0.8982388860811763,1.0,1.0
"AZ-08 in Maricopa County, USA",0.028257587129775413,0.887752482349832,5.008790903977582,0.8715483067165024,1.0616110290193679,0.5227230968651289,30.67302218253697,0.0,26.682353564626272,0.31876803900754236,0.7465042490887697,0.9992522961051679,1.0
"OH-03 in Franklin County, USA",0.04418291020851948,1.0,3.2300993146924455,0.9279152841869748,0.8525735215470972,1.0,9.89357721421434,0.0,65.88663502836906,0.374740351953064,0.8337118965307599,1.0,1.0
"OH-11 in Cuyahoga County, USA",0.029890174013532785,0.9999071633048338,2.6786121384898207,0.9849629988541663,0.6631346516764366,0.8059191659449567,21.824238741721892,0.0,44.54681184368502,0.4975158579536947,0.919238017529001,1.0,1.0
"NY-08 in Kings County, USA",0.050242958791709584,1.0,1.7839328920452866,0.9999729719989909,0.28372051906706963,1.0,12.502756494218474,0.7624315934164938,7.436723832747839,0.9543367811588206,0.9994456386000193,1.0,1.0
"NY-09 in Kings County, USA",0.03284296578823924,1.0,1.3815330082537023,1.0,0.29747572146081297,1.0,14.582371992737723,1.0,5.846445062599937,0.9990455191031864,1.0,1.0,1.0
"NY-06 in Queens County, USA",0.0682084558752683,1.0,1.369048730844408,1.0,0.34726221870282775,1.0,5.824077346772877,0.9955210683539025,6.34628866243937,0.9824864938382742,1.0,1.0,1.0
"NY-12 in New York County, USA",0.11261889058113263,1.0,0.7992015378208711,1.0,0.27333934053900993,1.0,8.74534639587382,1.0,4.326564676963555,0.9999997746866818,1.0,1.0,1.0
"NY-15 in Bronx County, USA",0.12639495214152432,1.0,1.0620271403355184,1.0,0.23218068280407078,1.0,8.540733661183548,0.5934790358970927,9.474979794334372,0.9887673581272756,1.0,1.0,1.0
"NY-05 in Queens County, USA",0.042784755050617636,1.0,2.4187282442834896,0.9942481321552451,0.3912638932355614,1.0,6.380091143679947,0.8681472138384612,7.9699605284633614,0.8940843000339841,0.9827402133260124,1.0,1.0
"NY-04 in Nassau County, USA",0.03806761413453397,1.0,3.1135740847033384,0.9973563224308448,0.5677177506083322,1.0,13.863821201090976,0.9628314893660836,4.919088661948184,0.6157678400938107,0.9673020861408106,1.0,1.0
"NY-01 in Suffolk County, USA",0.023721665829653574,0.8222992030297999,6.607037753011851,0.8611719362475332,1.2493225300906479,0.7974773981516883,23.263817106787346,0.6883397248000495,8.714833423165814,0.2346407716465545,0.5893402358667749,1.0,1.0
"MI-13 in Wayne County, USA",0.02783639835630222,0.9995822944411641,3.1925719375813877,0.9962651450495446,0.6122170849951833,1.0,14.243304269447298,0.13381790616064132,24.30974517869103,0.4630767556681973,0.9059823645002025,1.0,1.0
"MI-11 in Oakland County, USA",0.03496969573724293,0.9856389123842139,4.153995497063068,0.9412727188331649,0.9550691415712163,0.22665968683597054,37.00497959271111,0.11268515462216079,16.439027798288983,0.30871226019913844,0.7336199256810825,1.0,1.0
"NV-03 in Clark County, USA",0.02262995344416157,0.9951076939348561,3.1214799189408944,0.9678781992495799,0.906866763635613,0.9839894027981463,13.113997459644295,0.0,204.33378673965012,0.4238580098291964,0.7749363233486223,0.9936073923348625,0.9954729765129466
"NV-01 in Clark County, USA",0.016134761586085688,0.9999366727064535,3.616802852335121,0.9693495899234644,0.7741881602420594,0.9837080844398378,11.381381299218624,0.0,216.80959549199392,0.4416375246413692,0.8037207816880751,0.9999331205335593,0.9999589636944975
"MD-08 in Montgomery County, USA",0.04299580813846717,0.997011052366207,4.2613310268523446,0.9597904885101795,0.8638018077212076,0.8473990582093015,23.42173405695414,0.07032970451414047,17.163795942174456,0.40659967325432,0.7761505255150024,1.0,1.0
"WA-07 in King County, USA",0.04616715286652781,0.9947671124648498,2.1824604299694195,0.9883309336812396,0.6812256760698756,1.0,12.819604760742147,0.6214856358731529,8.97025777981428,0.6093793861445534,0.9415002413333506,1.0,1.0
"FL-10 in Orange County, USA",0.0303583815210716,0.9838914954219918,3.9834492785723286,0.9509984776806666,0.9464611286331641,1.0,17.579222242813344,0.7117785395874527,8.323903714371506,0.3583667244377977,0.7990544086607079,0.9999910092055062,1.0
"FL-13 in Pinellas County, USA",0.019826298793385377,0.9999154989268364,3.3953683103174552,0.9001249315866312,1.1518574113289328,0.9987883846124845,13.35887978079441,0.08540198460520448,22.878865240885364,0.3519555732079531,0.8250708558569779,1.0,1.0
"FL-25 in Broward County, USA",0.025824392112835222,1.0,2.8144207330694835,0.9330231493939973,0.9760871610524503,1.0,13.97912585322064,0.5951488583905016,8.798400945519248,0.4081862855356174,0.8614057216461475,1.0,1.0
"FL-22 in Palm Beach County, USA",0.016793422711690945,1.0,4.084572847883037,0.8662814279399912,1.1504213923981728,0.9669782376953278,14.671260966992415,0.01733964275499857,21.39477533045758,0.38102414197453494,0.8557150134615035,1.0,1.0
"WA-09 in King County, USA",0.046683904310433726,1.0,4.342015066972563,0.9896427442630584,0.6736406425954492,1.0,10.017489163664672,0.9589130539401924,4.949135081862134,0.39627284208728586,0.8364224741425239,1.0,1.0
"FL-27 in Miami-Dade County, USA",0.022398661481369053,1.0,2.2247202507628447,0.9891451584570042,0.6983750369267205,1.0,10.618056831596846,0.546333465624817,10.466002157769783,0.613692598119513,0.9188743969603963,1.0,1.0
"TX-18 in Harris County, USA",0.019197763074429327,0.9998174675711583,3.780842988083282,0.9767505837778215,0.7868118845656222,1.0,15.292668118689468,0.4944516660647443,10.459964131168592,0.3432847333084109,0.7477280573369584,1.0,1.0
"TX-20 in Bexar County, USA",0.0235063848490843,1.0,3.7251656639388324,0.9912749499013673,0.6828383105694407,1.0,17.72770835747428,0.619000061278744,9.410419898753837,0.27451391217837084,0.7338433467614841,1.0,1.0
"TX-29 in Harris County, USA",0.02338166338008769,0.9792095563549317,4.271190743659854,0.992702614255522,0.6685956624642648,1.0,11.894109222476505,0.713168541318171,7.520748301088479,0.50234779408534,0.872096325673018,1.0,1.0
"TX-38 in Harris County, USA",0.017456241225975052,0.9927169560892166,3.347493342282268,0.9344930226979076,0.9961283056895417,0.7394375654346163,27.065619409489155,0.4978845795300311,11.11889312468806,0.30593494412297473,0.7114383188289115,1.0,1.0
"TX-16 in El Paso County, USA",0.028430012243172754,0.8947660061591737,4.5958134693051385,0.9827024222084888,0.7137941640732294,0.9995045541900374,12.24312853831573,0.0,68.62967912469055,0.34201583509385314,0.7636072841293174,1.0,1.0
"PA-02 in Philadelphia County, USA",0.05219653971273615,1.0,1.6706975355260627,0.9975198237597485,0.49479887522571486,1.0,8.641091115711635,1.0,4.899587939816005,0.7479556787049638,0.9808590101366037,1.0,1.0
"PA-03 in Philadelphia County, USA",0.07724606341298178,1.0,1.366043244549292,0.998178761191532,0.4052869778067914,1.0,12.00442142543013,0.8655708727303154,7.316279732118902,0.7674626803539488,0.9974010847808867,1.0,1.0
"CA-41 in Riverside County, USA",0.014305767107272367,0.8458138561041341,6.3249370385867145,0.8198551563626053,1.3009371132276508,0.5454267400205044,30.87426635654144,0.008839741292513524,35.53120953706047,0.24165292570500074,0.5942400084139262,0.9985688590937569,1.0
"CA-52 in San Diego County, USA",0.02233456465802464,0.9989174204652201,3.4346251536570374,0.9870799913288533,0.5623655447486207,1.0,10.564524125192822,0.0,77.4362041377638,0.5721677605350504,0.920391237629078,1.0,1.0
"VA-11 in Fairfax County, USA",0.044215490695512775,0.9474114075882242,5.6772264992579,0.9631373498032448,0.9112601084321947,1.0,14.511199256899282,0.044609225395088485,19.215197244687026,0.35575490842725677,0.7952303148218469,1.0,1.0
"CA-27 in Los Angeles County, USA",0.015457766414567529,0.8608165718923427,6.530551575123481,0.9436668258296536,0.9315087399390731,0.3074173898059395,40.94827232256639,0.0,34.17673140283628,0.2830427788055191,0.6550680919186858,0.9949719602240246,0.9991516144376341
"CA-14 in Alameda County, USA",0.03483070274606399,0.9988530660402204,3.1498591235166686,0.9796132817849506,0.6925990459038137,0.8203408935287115,21.068081323657918,0.11885712178832156,17.58836213891027,0.48278590448609826,0.8728702676391882,0.9998266027790336,1.0
"NY-25 in Monroe County, USA",0.026581792682126036,0.765150307964406,6.4895992821447495,0.8394449924342292,1.239838259048253,0.99579372113451,12.286525094441668,0.02907652820011036,27.62814787443517,0.24097803732839684,0.5893095308758722,1.0,1.0
"CA-50 in San Diego County, USA",0.037127845619158724,0.9963916656566668,3.9557263525559496,0.9588763180498395,0.8012823900211069,0.6262047542011604,22.582419317883605,0.0,47.240160737008296,0.5154841894299574,0.8303289290487401,1.0,1.0
"CA-11 in San Francisco County, USA",0.0916357904674597,1.0,1.3637927572607527,0.9999802342374632,0.43115179082315186,1.0,17.348853561629507,0.7708634212163059,8.035859688358013,0.9180434587496442,0.9931724097026527,1.0,1.0
"CA-12 in Alameda County, USA",0.03611243455049618,1.0,2.1687636139898196,0.9996123898145536,0.48933608876534196,1.0,10.083084394445704,0.7655986731602359,7.767509183973842,0.6617387048430703,0.9579285067921683,1.0,1.0
"CA-47 in Orange County, USA",0.03664492636258144,1.0,3.662220968478711,0.9650346515332117,0.7895759030880102,1.0,9.05048612137614,0.3276930095674096,14.404890375646303,0.5690604955112782,0.9312432886692015,1.0,1.0
"CA-51 in San Diego County, USA",0.03284574989193196,0.9921933629736706,4.279360641168418,0.9854840602953571,0.6715062802509573,0.9992112909373636,16.072133030143057,0.0,60.42954957178662,0.46427466665084827,0.8580345380564983,1.0,1.0
"CA-30 in Los Angeles County, USA",0.010908064250619909,0.9992336275271495,2.4857880029680155,0.9921911789341223,0.5913691332500106,1.0,10.594472040327993,0.8912489760815283,5.412081984858888,0.7362948057513408,0.9530351145064143,1.0,1.0
"CA-44 in Los Angeles County, USA",0.024020442800424667,1.0,2.145785808278587,0.9999511773515692,0.49773968248261213,1.0,10.391567589257022,0.7786249167046032,6.855222610592366,0.6175848304149001,0.9614143385537486,1.0,1.0
"CA-34 in Los Angeles County, USA",0.021656092828889445,1.0,1.7654187138431616,1.0,0.37226934090690494,1.0,18.43164044386055,1.0,5.89677531617465,0.7935719926095175,0.9959132093392373,1.0,1.0
"CA-46 in Orange County, USA",0.019545035918237568,1.0,2.0299400172628563,1.0,0.5010639042273244,1.0,13.009115173189624,0.38390508458469225,12.09805878409217,0.7016574789687313,0.9753954839772314,1.0,1.0
"CA-36 in Los Angeles County, USA",0.01601751139431084,1.0,2.5335470990319817,0.9973402324491641,0.6100687264041849,1.0,10.629396257065528,0.30501659879749465,14.573046717540267,0.6540336708899417,0.9412750078799423,1.0,1.0
"CA-29 in Los Angeles County, USA",0.01685381332427506,0.9999049443462349,2.5585766935464367,0.9987920010667357,0.5235363171852355,1.0,8.88680327857917,0.49870156617391753,9.479425140042423,0.6344782191599057,0.9506008723726709,1.0,1.0
"CA-31 in Los Angeles County, USA",0.01771489758294813,0.999803238509261,2.4892760399404983,0.9943546619267836,0.5372814853717488,0.5722840971816888,28.789993788138133,0.9064881111160998,5.526552598275837,0.5371335789612607,0.9309593633885802,0.9999764660796779,1.0
"CA-33 in San Bernardino County, USA",0.01610118084063832,0.9804706174443819,3.9448618288420807,0.9944243269441561,0.5998105728974348,1.0,10.112443685671046,0.8663687339709304,6.538493678724268,0.4684935477843978,0.8569340086011019,1.0,1.0
"CA-06 in Sacramento County, USA",0.02334037505911336,0.9293697884318053,4.619770858690775,0.9898761777648567,0.6681936712481831,1.0,11.27497343852733,0.8564613534549972,6.798111691927583,0.4381077794086742,0.8175864116011,1.0,1.0
"CA-39 in Riverside County, USA",0.026439354224312178,0.9759805211027995,4.3053111310103045,0.9641617901127677,0.7570772405640747,0.8992929382388359,20.571725587526046,0.7805094704505288,7.001631192088594,0.3808067886321652,0.7680455196005368,1.0,1.0
"CA-32 in Los Angeles County, USA",0.016306973556546787,0.9804050531063159,2.8101867984849607,0.9526542571070887,0.8208267584909261,0.983964883399016,17.50267825892179,0.122661959044748,18.489488592700894,0.562548245996954,0.8806723799661548,0.9997886593883022,0.9999716923853252
"CA-37 in Los Angeles County, USA",0.014747228227462822,1.0,2.2833765490413516,1.0,0.41955673725769765,1.0,12.310437147511982,0.3430308069327183,11.503394811184926,0.7384741416773948,0.9830634159022882,1.0,1.0
"CA-43 in Los Angeles County, USA",0.018792250825291373,1.0,2.4446920373918726,0.9999986752773637,0.432555826763584,1.0,9.997507703021762,0.7622904454379864,7.979509454853051,0.6816268001057628,0.9882703859371261,1.0,1.0
"CA-42 in Los Angeles County, USA",0.026510010136060247,0.9995438355474106,2.1018244492683964,0.999395316888428,0.4809595081590413,0.9948615196110933,10.953889198741253,0.5683862121642086,8.697941546039822,0.7683131357262747,0.9880144450974134,0.9998809513250405,0.9999921268315995
"IN-07 in Marion County, USA",0.02336382005008787,0.9962636730070602,3.558005665703361,0.981683111191871,0.8667853847290892,0.9217268011496799,19.065012957859203,0.6900480005942047,8.143611968849582,0.2744380561546087,0.6748123353079658,1.0,1.0
"IL-07 in Cook County, USA",0.05841612276102453,1.0,1.5316160713543587,1.0,0.42172466128910274,1.0,11.724715284303514,0.0,22.12684657727341,0.7127059766137767,0.9877235485313332,1.0,1.0
"KY-03 in Jefferson County, USA",0.02129989016336702,0.8670617984934212,5.134613314568849,0.9277750331902744,0.980128942009293,1.0,10.908189722153992,0.07470175359167373,19.72393966867041,0.32794765981931817,0.7819617700176735,1.0,1.0
"NY-02 in Suffolk County, USA",0.02250008856219933,0.868029732331574,6.10992515917979,0.9327217207046141,0.9628279502754751,0.9889485131831406,15.913232317222036,0.9280418292834358,5.691335991660848,0.33597727260661236,0.8060485232344758,1.0,1.0
"NC-02 in Wake County, USA",0.04050643400194104,0.7221388521211097,7.693333503919725,0.8531295973693492,1.3007036853898652,0.9284912515036793,16.77735971392717,0.5385619126933996,11.827471801073093,0.31681102458445776,0.7381651437364258,1.0,1.0
"CA-09 in San Joaquin County, USA",0.01867196927280979,0.9178165595349063,4.607000373154954,0.9442447884394684,0.8088792049768844,0.0,63.45159395702767,0.7030932612057307,8.835105823913675,0.3982960651423141,0.7642310544156425,0.9998447610955792,1.0
"TN-09 in Shelby County, USA",0.020867192911443205,0.9755275154385665,4.587741391650804,0.9171030698095831,0.9562835754974726,0.9776217079876356,14.761842318070737,0.41050649891424795,11.360274576953806,0.24803050023184858,0.6765097184255595,1.0,1.0
