longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Fort Berthold Reservation, USA",0.8731926977063234,0.2134994650719253,0.06693738305457053,0.082805107893613,0.09164643025389813,0.03904792692441426,0.01751171394251172,0.08655065635446407,0.017116303729348428
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",0.7751303045403133,0.09382586352008046,0.022471048782946337,0.026307154585073374,0.03448595678287883,0.03303275215212824,-0.09844893846779801,0.03281657083212097,0.01174610469070082
"Port Madison Reservation, USA",0.9531695277397092,0.3865079051658013,0.13826711955901402,0.1985142528439928,0.1399639285307955,0.04802972379101299,-0.007062873756517485,0.0332782452914947,-0.0028251589809766553
"Standing Rock Reservation, USA",0.8641450710705213,0.13536470139542522,0.037344590275672496,0.0441932639290263,0.0685338999595709,0.022637537506827923,0.006145675379610416,0.1159491177088325,0.052707409659877955
"Colville Reservation and Off-Reservation Trust Land, USA",0.8458586256638251,0.159274851537759,0.052209602186560046,0.08245520361121646,0.05922253510039354,0.01759711282614897,-0.028283019155568745,0.0010787701110583914,0.01161311389591662
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.8639019988414596,0.15063234408981604,0.038594725178286285,0.046785126753015376,0.07997463897591703,0.023872578360883703,0.07032545511148813,0.1200722170671218,0.01736900774538236
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",0.8871775266698119,0.15964037333931014,0.04867263479771434,0.03427284064892973,0.09144034412658046,0.03392718856380001,0.04340562775630952,0.1611814420096785,0.05761513772853406
"Coeur d'Alene Reservation, USA",0.9042482575506141,0.18951211417192174,0.06538333886491868,0.08380351808828398,0.07185529372718218,0.03385330235645536,-0.007838432674267537,0.009127189279917736,0.004219040680720723
"Zuni Reservation and Off-Reservation Trust Land, USA",0.7775825340061681,0.05335962788566822,0.019825731607872345,0.03131103065224977,0.013527612335491686,0.008520984897926773,0.0312444823030934,0.028396222896110643,0.005742119886202438
"Crow Reservation and Off-Reservation Trust Land, USA",0.8976486469030877,0.17012933198293248,0.05987627065366478,0.06900706632143515,0.08642456086803532,0.014697704793461974,-0.01212350715371835,0.07577044226943117,0.014639874696280704
"Allegany Reservation, USA",0.8788273615635179,0.09837133550488601,0.03018458197611292,0.03365906623235611,0.047339847991313806,0.017372421281216077,0.044349225541572834,0.025245236655810493,0.012564344730813103
