longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %
"North Scottsdale Neighborhood, Scottsdale City, Arizona, USA",0.7160716886070218,0.002797638532424967,0.013110086781274866,0.003387342695243115,0.25246082585924734,0.3052562579414854,0.3954719376606272,0.27401069275777823,0.025261111640109097
"Harlem Neighborhood, New York City, New York, USA",0.10365047643558274,0.013499821193715547,0.07799512207077136,0.6651911994451668,0.1322726098411316,0.07790569149842848,0.17516004078962447,0.6016752749312355,0.1452589927807116
"South Mountain Neighborhood, Phoenix City, Arizona, USA",0.8617389520584592,0.005807332777961104,0.010932419318673812,0.022155547968768424,0.08674489970816283,0.17400331421311938,0.4893668938718715,0.2925657957132536,0.04406399620175558
"East Harlem Neighborhood, New York City, New York, USA",0.09321535120654313,0.02173604205142776,0.10291640452174619,0.6692306131146876,0.10506768412720963,0.08932783018867925,0.19797714078374457,0.5743604862119013,0.1383345428156749
"Williamsbridge Neighborhood, New York City, New York, USA",0.3747404298067803,0.005521098026194868,0.049012546751976895,0.5191716147335244,0.04309957130375353,0.07114290093987743,0.203098322107982,0.34015927103211274,0.38559950592002773
"South Side Neighborhood, Corpus Christi City, Texas, USA",0.9298102387451999,0.001784055698498232,0.00750303798433836,0.008370649511916062,0.04596269146931581,0.26367995170698744,0.5554743992705256,0.15383418239743632,0.027011466625050603
"Bushwick Neighborhood, New York City, New York, USA",0.15975988341235012,0.027127380856117326,0.06553486480287997,0.6343752291805141,0.10678798175011237,0.06802807389636155,0.12933107450971407,0.5559514621788506,0.24668938941507387
"Corona Neighborhood, New York City, New York, USA",0.2163031662704654,0.010489906617482817,0.09744401257636498,0.6403750631792549,0.027996830564826807,0.07524027684550781,0.14239868782022022,0.4456747668495736,0.3366862684846983
"East Flatbush Neighborhood, New York City, New York, USA",0.29917335047515264,0.0035224913632629054,0.04646907906244259,0.5905308189986264,0.05503055687366234,0.04027763189516748,0.11715910503981426,0.44148318225335553,0.4010800808116628
"Borough Park Neighborhood, New York City, New York, USA",0.26817840101230367,0.014132433470804645,0.3150127034805913,0.3064325218335674,0.08532699158176348,0.21202646254841276,0.23646110058344988,0.3416891128147826,0.20982332405335483
"Concourse Neighborhood, New York City, New York, USA",0.18322756580641647,0.004338768751160871,0.08885985749131317,0.6858626268350989,0.03138751532505889,0.08241412059153318,0.14678150699836454,0.474164625928682,0.29663974648142033
"East San Jose Neighborhood, San Jose City, California, USA",0.8967295135335376,0.0026307290552503733,0.009557588918456827,0.022470587699274232,0.05697480467468183,0.1226578748676212,0.42070823463353296,0.36184810443331644,0.0947857860655293
"Elmhurst Neighborhood, New York City, New York, USA",0.20660232814285576,0.007420595529771433,0.06581290997804955,0.6576000888399085,0.05555788087186475,0.046863272492574395,0.13582626744145607,0.5801128265633111,0.23719763350265835
"Sunset Park Neighborhood, New York City, New York, USA",0.20033886396321407,0.02527571207597737,0.15257718722979252,0.5314985824991946,0.07536422372332026,0.08189298028158372,0.1804275319578123,0.4257695419786364,0.31190994578196746
"Bensonhurst Neighborhood, New York City, New York, USA",0.2882695080779951,0.020744141828969817,0.103706099125149,0.5118179486450481,0.06909790235360881,0.07637207716074293,0.1856976651857222,0.3912017059878217,0.3467285516657132
"Bullard Neighborhood, Fresno City, California, USA",0.8783986626343321,0.006064765220818424,0.010171498487223039,0.006029137650538769,0.09313832091716856,0.2679094794784132,0.498925990909659,0.19021739895355277,0.04294713065837493
"Van Nuys Neighborhood, Los Angeles City, California, USA",0.7885029419107967,0.01242860648145933,0.02402043290638717,0.08689820223254617,0.0744516034521626,0.12979097904194178,0.2953629299015966,0.3908290957826623,0.18401699527379928
"Alief Neighborhood, Houston City, Texas, USA",0.8581291687248556,0.004385241981937173,0.01552794152215347,0.05414236114265821,0.05648757782716103,0.14204756582764053,0.33109789454707694,0.42381885667635794,0.10303568294892448
"East Memphis-Colonial-Yorkshire Neighborhood, Memphis City, Tennessee, USA",0.8950388688036768,0.004242195429781187,0.018392943499445254,0.010064722237033712,0.063975740984469,0.2887229365355439,0.5407275499336445,0.15287952694243476,0.017669986588376957
"West San Jose Neighborhood, San Jose City, California, USA",0.7770631924139138,0.010062690587336331,0.02556419896511468,0.030644552739526817,0.14586702459428524,0.16374741104007018,0.42276736886018107,0.3427993371538199,0.07068588294592881
"Southwest Dallas Neighborhood, Dallas City, Texas, USA",0.8647403508388584,8.123470947081328e-05,0.017545510992985576,0.02698528174197388,0.060929867438886814,0.15747541210418498,0.40292056944061766,0.3547083587800681,0.08489565967512937
"South Bronx Neighborhood, New York City, New York, USA",0.24613764946444278,0.004780999445795212,0.10901691870106675,0.5854609297873812,0.04707893732460835,0.08007566755995262,0.19200561491295629,0.4332326327357617,0.29468608479132946
"East Neighborhood, Arlington City, Texas, USA",0.9268637609174037,0.00040462869874724087,0.01227043992246391,0.004273709852688539,0.04552845131213941,0.24709299230689155,0.38048252824232975,0.31722363763508404,0.055200841815694617
"North Long Beach Neighborhood, Long Beach City, California, USA",0.8704160619254959,0.0033139816158684085,0.015989356555394293,0.04189646831156265,0.05778906627963232,0.12112654360606917,0.40224897948704785,0.36104336217298655,0.11558111473389643
"Estrella Neighborhood, Phoenix City, Arizona, USA",0.9011450448978706,0.0035908815518844086,0.007169620730667749,0.01590994280383718,0.06116627550124613,0.17721923556179034,0.33892090146290244,0.3743174370320964,0.10954242594321083
"Northeast Neighborhood, El Paso City, Texas, USA",0.9009120639149562,0.0027675684283443185,0.007301109091917869,0.014991425135503042,0.047742794190666654,0.2438829056282971,0.4759679213253366,0.2474516618540548,0.03269751119231167
"South Scottsdale Neighborhood, Scottsdale City, Arizona, USA",0.7686134694927473,0.015364858633980422,0.017866864148816834,0.004361881745534112,0.18412092320107604,0.28667700195964346,0.4868001737275105,0.20456381388226133,0.02195901043058492
"Alafaya Neighborhood, Orlando City, Florida, USA",0.8574376718967982,0.0,0.0044551632919274725,0.0011566910658009923,0.12800181056597906,0.09645980963345722,0.34045618678413775,0.48125363206754174,0.08183037151486312
"Koreatown Neighborhood, Los Angeles City, California, USA",0.5932720778270831,0.01034985891117421,0.050745222378698905,0.25200802394667976,0.08321926713367489,0.1179833586455219,0.23576632409638462,0.5030727458801373,0.14317757137795617
"Flushing Neighborhood, New York City, New York, USA",0.34956068167219684,0.007679470003031204,0.16584332501991608,0.40765403813781453,0.059602056533893284,0.15628940450964895,0.17809186836064503,0.3702543524915324,0.29536437463817367
"Westlake Neighborhood, Los Angeles City, California, USA",0.5589546131817829,0.012682280150161132,0.06820681895535677,0.283741708678629,0.06944140678651071,0.1469322306048144,0.26480777321296883,0.3906793750580009,0.197580621124216
"Soundview Neighborhood, New York City, New York, USA",0.3039059345452251,0.0026663643657319296,0.06018544759919103,0.5808490410028756,0.04726558870672271,0.06793044176928514,0.1713928666166799,0.411734923095559,0.3489417685184759
"Southeast Neighborhood, Arlington City, Texas, USA",0.9230054893302195,0.0015352757071524278,0.0028666976244632646,0.0003115856020114373,0.059446626570942865,0.16751410175447404,0.3171928429721843,0.4195097900696824,0.09578326520365928
"Northwest Neighborhood, El Paso City, Texas, USA",0.8586408633876162,0.0025055923199816753,0.008589647112533386,0.007025638713367132,0.10537656582333696,0.23108126083672498,0.43461201689288825,0.29502597667081154,0.039280745599575125
"Central City Neighborhood, Corpus Christi City, Texas, USA",0.9311070397057755,0.003314760428954071,0.011098599762493075,0.02748965114356738,0.02027470153848409,0.30261550842086815,0.5710106672602153,0.09319965765274281,0.03317416666617372
"Canarsie Neighborhood, New York City, New York, USA",0.4049758633494244,0.0014853323431117712,0.027305359574204727,0.5179848991211784,0.04250526055204852,0.042401365117120844,0.13209059413620144,0.3889032524949584,0.43660478825171933
"Downtown Neighborhood, San Jose City, California, USA",0.7038449096367009,0.02230023478926348,0.06359270988627864,0.06659057735301774,0.1322089760335647,0.21488156888881313,0.4031712666235025,0.2758926998832239,0.10605446460446054
"Evergreen Neighborhood, San Jose City, California, USA",0.8131925582246455,0.001211642611432545,0.008857301278057597,0.020987071598939897,0.15019642675193615,0.08893832690440129,0.3074687041636158,0.45121405656558483,0.15237891236639797
"Lower East Side Neighborhood, New York City, New York, USA",0.10322018997949949,0.04766690236448762,0.24246745547318732,0.4934795029413509,0.10882040716420578,0.08337189132931916,0.3231051356611524,0.48209157421151994,0.11143139879800847
"Sun Valley Neighborhood, Los Angeles City, California, USA",0.8545497545205963,0.0045537515805267065,0.017215120333240092,0.03610101405632587,0.07744583400923562,0.17142994560969194,0.3640641667908288,0.3527920798335583,0.11171380776592096
"Northwest Raleigh Neighborhood, Raleigh City, North Carolina, USA",0.7799230689834143,0.002070874481710106,0.0064503434075334175,0.008293572296248693,0.1902199343916335,0.21306002101480243,0.5238807169401971,0.22180377572095467,0.04125548632404583
"Sylmar Neighborhood, Los Angeles City, California, USA",0.8934642555378836,0.001650910368645704,0.009204960889697454,0.019346847799244414,0.07243579437034875,0.17287897871549815,0.3410245698207267,0.37021100081181363,0.11588545065196151
"Mid City Neighborhood, Los Angeles City, California, USA",0.7390980555941543,0.009368975343612338,0.019888753324610136,0.09117666000454366,0.12398938669771545,0.10133188379693746,0.2922396785438307,0.5027094039839359,0.10371903367529597
"North Raleigh Neighborhood, Raleigh City, North Carolina, USA",0.784455704855861,0.0012571380239295227,0.005469700706790503,0.010661692738447122,0.18876486097492565,0.22407805980593828,0.4187158479666783,0.3216482631779456,0.03555782904943775
"White Haven-Coro Lake Neighborhood, Memphis City, Tennessee, USA",0.9455954587177503,0.0,0.010374280817462713,0.009354571129669174,0.02822588339985647,0.14494020728308046,0.6153343234160923,0.2161884752807259,0.02353699402010134
"North Valley Neighborhood, San Jose City, California, USA",0.7979925831404536,0.00533394717363817,0.011204355150881603,0.03832116072162813,0.13887408880426397,0.14888113734817907,0.4255039847433824,0.3307526244977985,0.09486225341063989
"Northridge Neighborhood, Los Angeles City, California, USA",0.8062791301867756,0.005304262278093611,0.04100573057296597,0.02283895282528792,0.09899125232098997,0.23818879903279042,0.3018034952271838,0.3262414915013616,0.13376621423866428
"West Neighborhood, Arlington City, Texas, USA",0.898448206763602,0.0019957121170546747,0.007515633607115237,0.001096187256816269,0.08576818875353233,0.2277885633852886,0.40328902596589244,0.30207405494438766,0.06684835570443115
"Ahwatukee Foothills Neighborhood, Phoenix City, Arizona, USA",0.801718757707275,0.003753154387592396,0.008112408241504061,0.008881688333370826,0.1680228920126323,0.22642746541026845,0.4205671143336513,0.3162505598519692,0.036754860404111196
"San Pedro Neighborhood, Los Angeles City, California, USA",0.8434944081462965,0.006448775129980444,0.019421567772035082,0.033746875593444775,0.09056637086385029,0.16751904100042822,0.38136326316661556,0.32694253872029394,0.12417515711266217
"Woodland Hills Neighborhood, Los Angeles City, California, USA",0.7678895549710227,0.004284232111866779,0.022015536820540638,0.016116108150642267,0.1799300694719659,0.22158790540614753,0.2520680620753181,0.33943956798944425,0.18690446452909018
"Logan Square Neighborhood, Chicago City, Illinois, USA",0.48172458510047966,0.02882647174682141,0.031952596532259514,0.2866186800358094,0.16432057156865884,0.09852058416223676,0.27367500144095186,0.5150510108598754,0.11275340353693615
"Sharpstown Neighborhood, Houston City, Texas, USA",0.7852103206731413,0.00822727965478085,0.030570431739088872,0.07832910229477147,0.023671554478991108,0.1569822503401977,0.391256846443927,0.3887403921652366,0.0630205110506387
"Preston Hollow Neighborhood, Dallas City, Texas, USA",0.8655304377696185,0.0003684050092228771,0.01882049941067677,0.014845028916576531,0.09613303383077754,0.2073955977089735,0.4491406247189771,0.2730403748856206,0.07042340268642865
"South Ozone Park Neighborhood, New York City, New York, USA",0.5425744487674505,0.00042742143014642037,0.02852310480065035,0.37246326335491886,0.04922541636013541,0.07672219506551466,0.1419687941089277,0.4201790103472736,0.36113000047828414
"Sheepshead Bay Neighborhood, New York City, New York, USA",0.36737250251480974,0.011006593209008575,0.07560685997634221,0.43294057160002736,0.10562118729050435,0.1081622247083923,0.167793063815172,0.33801530105187255,0.3860294104245632
"Northeast Raleigh Neighborhood, Raleigh City, North Carolina, USA",0.8353182136056324,0.0013827188274110262,0.0032473114313136126,0.005640056689043683,0.14309578853913818,0.16933317935890915,0.46421749387926464,0.30077815385641754,0.06567117290540854
"North Hollywood Neighborhood, Los Angeles City, California, USA",0.7649184449825455,0.007717366572194037,0.013261992874516149,0.06546164439952426,0.1364705598554988,0.17738917142200222,0.32365934560615134,0.3665458563005191,0.1324056266713274
"Gravesend Neighborhood, New York City, New York, USA",0.3369480840536079,0.01045286708428596,0.0911727775857023,0.4625450178152776,0.09213329544350592,0.09179107293126036,0.17996965441355622,0.3591099029594094,0.3691293696957739
"Willow Glen Neighborhood, San Jose City, California, USA",0.7799608302278439,0.012268546202179311,0.020429478053387046,0.02859470034550568,0.1488411175320932,0.17342059888702976,0.4190902761000852,0.32463901483390417,0.0828501101789809
"Canyon Country Neighborhood, Santa Clarita City, California, USA",0.8711135931266359,0.004689123807701037,0.005297855189997232,0.019836914150681912,0.08925393344287516,0.11853247978485199,0.27637100206311627,0.3539999886909036,0.2510965294611282
"Sherman Oaks Neighborhood, Los Angeles City, California, USA",0.7174633872528602,0.0018682458638888118,0.015435666833651392,0.029052244645124833,0.2285070237048249,0.11330904994896666,0.32170012162048917,0.41866621717881297,0.14632461125173118
"Boyle Heights Neighborhood, Los Angeles City, California, USA",0.7973491742394694,0.002581344097171195,0.03477991499904006,0.10363864896008734,0.051860155241530384,0.1681332134119523,0.3286806789517012,0.35990241653901656,0.14328369109732994
"Pacoima Neighborhood, Los Angeles City, California, USA",0.8706656476862755,0.0025299661050236467,0.014028058116968898,0.04577872319612092,0.04820591698380301,0.1702107841393557,0.3569984740917522,0.3519836245209567,0.12080711724793541
"Mira Mesa Neighborhood, San Diego City, California, USA",0.8138068710013583,0.01205809357096587,0.013261525155589402,0.02230707028450726,0.12663068897655766,0.18199501518134298,0.5213247163804868,0.2637649439602118,0.03291532447795834
"West Anaheim Neighborhood, Anaheim City, California, USA",0.8805897723437751,0.006081560817036618,0.016662790552856164,0.02424758236003762,0.06224628873635963,0.168713455759119,0.3470043359384654,0.36823270582196105,0.11604950248045459
"Forest Hills Neighborhood, New York City, New York, USA",0.3013472825418165,0.0017710679795820044,0.051405709863783934,0.4988166821235508,0.14015698636056964,0.04990355341348907,0.13621016947572637,0.5211749149262688,0.2927113621845159
"Far Rockaway Neighborhood, New York City, New York, USA",0.5035841545206103,0.0038529730291562334,0.06612534793281644,0.35011019588828,0.06709407794665447,0.13627762760625012,0.17337697384672185,0.30636781068621316,0.383977587860815
"Little Village Neighborhood, Chicago City, Illinois, USA",0.7116650316507194,0.01148607960431586,0.0490890344402693,0.16961094018177073,0.05564540353931455,0.1172071807832139,0.2624482578855372,0.4347046584238042,0.18563990290744464
"Southwest Neighborhood, Chula Vista City, California, USA",0.87110540011966,0.0034703839506018542,0.013638128629445332,0.04339108506981646,0.05561197525191476,0.18769201990799006,0.39060382403543703,0.32221350829518547,0.09949064776138743
"Cordova-Appling Neighborhood, Memphis City, Tennessee, USA",0.9212551807501816,0.0004239497961418938,0.0036830638539827026,0.0013655944004586662,0.058877373598679214,0.1957058843202502,0.39043474676897505,0.38334598536187797,0.030513383548896746
"Central Southwest Neighborhood, Houston City, Texas, USA",0.9163198894676018,0.0030478600917688554,0.003932782078755277,0.027246533439935078,0.04000456863745563,0.12320429896231058,0.3317073798983944,0.46573903545721385,0.07934928568208127
"West Rogers Park Neighborhood, Chicago City, Illinois, USA",0.6990882652805854,0.0074970108547370235,0.05577643431179962,0.1360571381711495,0.0860226458668067,0.17592364865419055,0.27500625729384826,0.39524841279822803,0.15382168125373308
"Blossom Valley Neighborhood, San Jose City, California, USA",0.8099860341323571,0.003450180816402739,0.010175108697569732,0.028895390871603664,0.14315370997462837,0.1281409278128122,0.36736081970788115,0.3877112430548629,0.11678700942444366
"Santurce Neighborhood, San Juan City, Puerto Rico, USA",0.7260895062258818,0.010285011690895667,0.08856193205665112,0.09303580533735381,0.048663712903226186,0.235854768666627,0.43307873344695824,0.2550780918949516,0.07598840599146327
"Cambrian Park Neighborhood, San Jose City, California, USA",0.7750465268051434,0.009330334178409304,0.01711968185753122,0.022129332701604183,0.16940598563901263,0.17457383055642753,0.36469724832848727,0.3644946203598109,0.09623430075527441
"Jackson Heights Neighborhood, New York City, New York, USA",0.200743733879955,0.0191064695121172,0.10134309013742078,0.574750435478693,0.09905466665305775,0.0861168913112483,0.21872240296727105,0.4685371722488481,0.22662353347263253
"East Elmhurst Neighborhood, New York City, New York, USA",0.3711699164345404,0.014020427112349118,0.054642525533890436,0.48792943361188484,0.06843082636954503,0.060600019934217084,0.17272999102960232,0.4712448918568723,0.29542509717930826
"Reseda Neighborhood, Los Angeles City, California, USA",0.8480979668463049,0.004898767036815945,0.015698012899208108,0.04943286798436161,0.07781058209170681,0.17061729255554844,0.3218091122924208,0.34897841987084327,0.1585951752811875
"East Village Neighborhood, New York City, New York, USA",0.06861686811102685,0.07187692008810706,0.2155703680491925,0.4808266171744923,0.15567491378331483,0.13193946330632775,0.3426152278212812,0.4481517167562077,0.07729359211618335
"Cedar Crest Neighborhood, Dallas City, Texas, USA",0.8734682261332607,0.0,0.008841453108807629,0.06993974606260306,0.041633861523602246,0.16544007227349058,0.3346920320151198,0.3702035415979794,0.1296643541134101
"Midwood Neighborhood, New York City, New York, USA",0.3629845388825337,0.008984361726872605,0.09150158432017513,0.4246620929732592,0.09256635322327836,0.11792726241390801,0.19160162904733485,0.3932502441732949,0.2972208643654622
"Laveen Neighborhood, Phoenix City, Arizona, USA",0.8531156121063772,0.005920583186304063,0.008631150980064886,0.014860198492270516,0.1091369331310057,0.11038349030685879,0.38679037051404996,0.4292425404562957,0.07358359872279557
"Ridgewood Neighborhood, New York City, New York, USA",0.22057794967988115,0.019276729918057,0.06807607198013668,0.5974432363145666,0.08826256120899434,0.05422419301986092,0.10502536701934369,0.578398390336651,0.26235204962414443
"Bath Beach Neighborhood, New York City, New York, USA",0.3098469143967661,0.007665073972015242,0.061909696564306865,0.5274265274802961,0.08835748018298897,0.07389509244007154,0.16964040251061174,0.3381509470430804,0.4183135580062363
"Princess Anne Neighborhood, Virginia Beach City, Virginia, USA",0.8550760368914372,0.006038076075040662,0.004974128707404804,0.004666738903395207,0.11594717980042613,0.22474860948869135,0.36691328319490896,0.3585025539734242,0.04983555334297531
"Centennial Hills Neighborhood, Las Vegas City, Nevada, USA",0.8845106503094257,0.005810228483799628,0.0037494337255066282,0.004675497893818497,0.09190665091569522,0.14940459861272903,0.40305831013466475,0.41563518183842535,0.03190190941418094
"Far Eastside Neighborhood, Indianapolis City, Indiana, USA",0.9120736085858375,0.005151432226566541,0.007049790079833233,0.022371786767701653,0.04916796098449076,0.20063353052850386,0.41173460813193363,0.3190568671300847,0.06857499420947782
"Brentwood Neighborhood, Town of Islip City, New York, USA",0.8940164941217758,0.00023395917412411535,0.010352693454992104,0.05065216119787097,0.02468269287009417,0.20656671664167917,0.41562218890554725,0.2948425787106447,0.08296851574212893
"Park Slope Neighborhood, New York City, New York, USA",0.0869424974413051,0.025935888547864668,0.07542005475714318,0.5442637752361416,0.25976066728324054,0.06444414395035362,0.1624456164470858,0.6204706651320758,0.15263957447048473
"South Dorchester Neighborhood, Boston City, Massachusetts, USA",0.5749767211795443,0.01069077433079236,0.03610053537064755,0.2726585808596731,0.08512743340385684,0.110131708579102,0.26964121153493315,0.4404453168701611,0.17978176301580384
"Southeast Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",0.8972795682308977,0.001576864439725594,0.01806684582939936,0.014980212177393142,0.06085155400359921,0.2608198178044558,0.5176232541832986,0.1701176335718605,0.05143929444038503
"East Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",0.8831605086896481,0.004272654401758467,0.012555561910928768,0.009379780079345762,0.08297010371117786,0.24787875378674812,0.49615159676893134,0.20818268439940718,0.0477869650449132
"Hickory Ridge-South Riverdale Neighborhood, Memphis City, Tennessee, USA",0.9463787891597745,0.0,0.00953264309483242,0.004363176139300382,0.02997755965698897,0.189033304916321,0.5427151288202594,0.2514015052551608,0.016850061008258713
"Panorama City Neighborhood, Los Angeles City, California, USA",0.8169861283404518,0.005562328325173915,0.019451086781283013,0.0936041683626622,0.05953274469221472,0.14437498822491077,0.32798658953535104,0.374446686493522,0.15319173574621628
"Northeast Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",0.8597811707523094,0.003943119880325142,0.012314346092415664,0.004592285834938858,0.11350392237800132,0.26631036678932984,0.48952713533777387,0.18379109887508746,0.06037139899780884
"South Belt - Ellington Neighborhood, Houston City, Texas, USA",0.9221441839119573,0.0012250326507773893,0.007092513037372672,0.01673217292466476,0.04662139173315997,0.1789840598271021,0.3540673834920098,0.3854245595252527,0.0815239971556353
"Greater Fondren Southwest Neighborhood, Houston City, Texas, USA",0.8050323635834287,0.0003700242542430645,0.015024638948346212,0.0636788650494817,0.0831113463233555,0.12830531620367383,0.39077856411365053,0.3912703958309529,0.0896457238517228
"Central Colorado Springs Neighborhood, Colorado Springs City, Colorado, USA",0.79701427329207,0.023371063827242747,0.04886586507061181,0.010715035364557014,0.11164669607385624,0.3090247621823035,0.4889676423395871,0.14783771850549524,0.05416987697261408
"Brownsville Neighborhood, New York City, New York, USA",0.19857770833197796,0.0014322004677439614,0.06332816850850473,0.6861612888074102,0.03997707392572275,0.0857483606554325,0.07978100121496368,0.43738178492797164,0.39708885320163223
"Woodward Park Neighborhood, Fresno City, California, USA",0.8928387106793756,0.002647448251385196,0.004958412378955874,0.0011230516170126594,0.09117366187351772,0.26705383018129625,0.49153218177241076,0.18677012893937017,0.05464385910692285
