longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"Creek OTSA, USA",758619.0,0.07190961470777821,905.1452998588421,0.04287313719169805,61.20706566470485,0.6915737675961188,0.08160090902020646,0.06966342788672575,0.01932063394141196,0.08098136218576123,0.0004376373383740718,0.0564222620314018,0.5654150573335107,-0.09877076271256036,0.1310557194869571,-0.016290579218463955,0.06529501168030119,-0.00045281272394231964,0.5879314569768256,0.10449334170891672,1718.7682761087185,0.03882446453223331,1144.359398525677,0.03861953918227509,755.5817011150184,0.06136361731059175,629.2650112859147,0.07552236530662271
"Cherokee OTSA, USA",505024.0,0.016187349512102395,436.10683037752426,0.055664234713612995,28.003123068088797,0.6163548663033837,0.06118521099987327,0.06567212647319731,0.007740226207071347,0.17367491445951083,0.0006554143961475099,0.07471724116081611,0.5489933298290964,-0.07424506393205188,0.21741010476189018,-0.033171741733189875,0.0657032573519224,-0.0009739577400844357,0.6059533554838606,0.14779986667196446,968.3214245980859,0.04691507743118894,588.2998672496786,0.048661307604856,328.59677871777114,0.07203847996474672,234.01395880308783,0.09474313489383501
"Lumbee SDTSA, USA",511209.0,-0.0009741612530295828,537.8594946238874,0.03663335850524302,96.25239250873726,0.40571273197459357,0.08540929443730451,0.33544792834241965,0.015895651289394356,0.12411362084783327,0.002147849509691731,0.03127292359876293,0.4989017647305847,-0.06198824290426336,0.28309371246847764,-0.05754567705040284,0.13452307452232717,-0.024155010752367034,0.5730039758936415,0.09429434187349134,1421.3827711082815,0.027215481991530323,727.2715592291565,0.035576608341415863,455.55270924910684,0.03733580172365724,385.8819423017927,0.03180109648419449
"Chickasaw OTSA, USA",300720.0,0.019087523277467412,305.5436369685166,-0.03878621224776216,15.627312037046444,0.7705673051343442,0.060837323756318167,0.02656291566906092,0.005194200585262038,0.08495277999467944,0.00027600425645118385,0.05160947060388401,0.6592649690735255,-0.08693724311739848,0.1310158837181609,-0.0027308728278701844,0.040648493020267115,0.009415109636939333,0.6045278319924403,0.13938132281509075,760.7260618458354,0.0064436481194182944,434.2206699059785,-0.030526144803786865,215.75172877620963,-0.028988301374269193,122.6605231199237,0.0012183254524492316
"Choctaw OTSA, USA",235267.0,-0.035206807584574125,224.99097467300348,-0.010136576278050478,8.323063011292954,0.7110134442994556,0.045161454857672347,0.03490077231400919,0.004118724683019718,0.1419323577042254,0.0002762818414822308,0.06259696430013559,0.6014697470936361,-0.07388166756888337,0.1467459965138074,-0.0031487804380716244,0.05846808727508514,0.011076204661348565,0.6050025180459963,0.15107288198298188,590.3853747108724,-0.02021209023920688,321.2451285196831,-0.0164818558781269,146.9363178116196,0.027574789244662338,81.57965139485323,0.06436977479668454
"Kiowa-Comanche-Apache-Fort Sill Apache OTSA, USA",197781.0,-0.051243547155692404,690.87283987632,-0.11335490710295255,11.876994889039514,0.6381452212295418,0.12302496195286707,0.12397045216679053,0.015532331214828523,0.05137500568810958,0.0036505023232767555,0.04430152542458578,0.5162245586849707,-0.0620106503185871,0.13250796923976302,-0.013603699569513822,0.047980496363646714,-0.0005408320512715406,0.5718990564322227,0.13116646057822529,1456.784214968143,-0.10317706307713197,950.81019130796,-0.12809431128460494,516.3131735549449,-0.10902699319018404,358.07741833726743,-0.09600675558658626
"Cheyenne and Arapaho OTSA, USA",174108.0,0.07190938957428722,584.6775527640135,0.04707830228524858,8.222053520761246,0.7835136811634158,0.10371723298182738,0.02384726721345372,0.011383738828772945,0.04806212236083351,0.0003273830036529051,0.02914857444804374,0.7044554797092158,-0.1082565394138223,0.20431242342770486,-0.0807872675082213,0.05991487930121859,-0.010736040128528017,0.5610571943687905,0.10992602316391134,1395.099980261669,-0.018896360372619412,821.9920579993188,0.013265561291913811,393.8091233781279,0.12509566687785018,205.22833593819465,0.26133185502288114
"United Houma Nation SDTSA, USA",185489.0,0.0029705265541352856,710.4345872278166,-0.02839576480168487,120.70994321704596,0.7114330229824949,0.045981163303484306,0.184711761883454,0.012609912178080641,0.02864859910830292,0.0003019046951571252,0.01631363584902609,0.662126108321406,-0.07700984956492529,0.2601007611255956,-0.04016222015519122,0.11597464651440798,-0.005651893263390398,0.5327564805727152,0.07585711770044566,1663.5528504391968,-0.042937289067212815,989.9694834697833,-0.046465787165951525,512.4554372210501,-0.006802438985466945,338.4435734840122,0.021221955006326947
"Citizen Potawatomi Nation-Absentee Shawnee OTSA, USA",117952.0,0.07659895550732501,191.92647222482557,0.11263675021223826,40.14291664914092,0.7835475447639718,0.03967715680954965,0.05014751763429191,0.006375474769397721,0.07000305208898534,0.0006612859468258274,0.04958796798697775,0.6852688088699258,-0.09492057208994531,0.1593747828727714,-0.03631661019521146,0.05400336003943511,0.0012307508442978773,0.5208746401406952,0.08294802038753521,956.0719385349568,-0.0024199852788219347,350.0542376905826,0.03223640876729866,147.99457377046073,0.14087838486389023,120.99778111054508,0.15573576885918822
"Cher-O-Creek SDTSA, USA",81649.0,0.041151759360188125,488.60609633178564,0.024921344816750825,101.88716358311298,0.646462295925241,0.03063111611899717,0.29542309152592194,0.00800989601832233,0.0036497691337309705,0.0004531592548592144,0.015370672022927408,0.6971378516719762,-0.08442499836992678,0.38685846412515335,-0.08639105622356963,0.18328395857549012,-0.023019866668733402,0.5934909326424871,0.09434168167185028,1119.0084734110646,0.1360506700938267,636.9097127569951,0.052473081305843404,411.4365896221497,0.03206288640849039,342.2861590752503,0.04947212802161532
