longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Pendergast Elementary District, Arizona, USA",1.0,1.0
"Bartholomew County School Corporation, Indiana, USA",0.8141022300958732,1.0
"Waterford School District, Michigan, USA",0.8927794211548234,1.0
"Springfield School District 19, Oregon, USA",0.9331341102164921,1.0
"Downingtown Area School District, Pennsylvania, USA",0.954288179239487,1.0
"Waterloo Community School District, Iowa, USA",0.9774846040192989,1.0
"Conway Public Schools, Arkansas, USA",0.9930557371903853,1.0
"West Fargo Public School District 6, North Dakota, USA",0.9696303853095817,1.0
"Auburn City School District, Alabama, USA",0.6811516475466664,1.0
"Hinsdale Township High School District 86, Illinois, USA",1.0,1.0
"South Bay Union School District, California, USA",1.0,1.0
"Scranton School District, Pennsylvania, USA",1.0,1.0
"St. Joseph School District, Missouri, USA",0.9755694775747726,1.0
"Chatham County Schools, North Carolina, USA",0.3537523759585764,1.0
"Lancaster School District, Pennsylvania, USA",1.0,1.0
"Williamsville Central School District, New York, USA",0.9981719906889885,1.0
"Marysville School District, Washington, USA",0.9608418669544845,1.0
"New Haven Unified School District, California, USA",1.0,1.0
"South Kitsap School District, Washington, USA",0.7219852912050913,1.0
"Northwest Local School District (Hamilton County), Ohio, USA",0.9902471256772829,1.0
"Wappingers Central School District, New York, USA",0.6313221468523147,1.0
"Greater Egg Harbor Regional School District, New Jersey, USA",0.8700684686593652,1.0
"Pawtucket School District, Rhode Island, USA",1.0,1.0
"Hawthorne Elementary School District, California, USA",1.0,1.0
"East Whittier City Elementary School District, California, USA",1.0,1.0
"Walton County School District, Florida, USA",0.44192284708850677,1.0
"Prosper Independent School District, Texas, USA",0.8477879400191428,1.0
"Petaluma Joint Union High School District, California, USA",0.9687883968160692,1.0
"San Leandro Unified School District, California, USA",1.0,1.0
"Great Falls High School District, Montana, USA",0.9604232237326726,1.0
"Westminster Public School District, Colorado, USA",1.0,1.0
"Raleigh County School District, West Virginia, USA",0.7202305939133932,1.0
"Cherry Hill Township School District, New Jersey, USA",1.0,1.0
"Great Falls Elementary School District, Montana, USA",0.961944634542356,1.0
"Westside Union Elementary School District, California, USA",0.8930173826603262,1.0
"Park Hill School District, Missouri, USA",0.997321813092162,1.0
"Council Rock School District, Pennsylvania, USA",0.9248864876517428,1.0
"Turlock Unified School District, California, USA",1.0,1.0
"New Britain School District, Connecticut, USA",1.0,1.0
"Newhall Elementary School District, California, USA",0.9997840610027667,1.0
"Aurora West Unit School District 129, Illinois, USA",1.0,1.0
"Encinitas Union Elementary School District, California, USA",1.0,1.0
"Southfield Public School District, Michigan, USA",1.0,1.0
"Mount Vernon School District, New York, USA",1.0,1.0
"Central Kitsap School District, Washington, USA",0.9171050490807527,1.0
"Brick Township School District, New Jersey, USA",0.9988589592077917,1.0
"Jefferson City Public Schools, Missouri, USA",0.8507027674874701,1.0
"Daviess County School District, Kentucky, USA",0.7536610949909409,1.0
"Putnam County School District, Florida, USA",0.34433518364452204,1.0
"Neshaminy School District, Pennsylvania, USA",1.0,1.0
"Wayzata Public School District, Minnesota, USA",0.4363400300669673,1.0
"Fauquier County Public Schools, Virginia, USA",0.4943402949076358,1.0
"Hanford Joint Union High School District, California, USA",0.9781949418851975,1.0
"Pennsbury School District, Pennsylvania, USA",1.0,1.0
"Robertson County School District, Tennessee, USA",0.47406593406593406,1.0
"Donna Independent School District, Texas, USA",0.5582152721476372,1.0
"Tooele School District, Utah, USA",0.7273790200555724,1.0
"Mountain View Whisman Elementary School District, California, USA",1.0,1.0
"Dublin Unified School District, California, USA",1.0,1.0
"Kingman Unified School District, Arizona, USA",0.7091147269718698,1.0
"Ankeny Community School District, Iowa, USA",0.21976718525874434,1.0
"West Clermont Local School District, Ohio, USA",0.9497943749827495,1.0
"Weslaco Independent School District, Texas, USA",0.953679038246539,1.0
"Framingham School District, Massachusetts, USA",1.0,1.0
"Shoreline School District, Washington, USA",1.0,1.0
"Burnsville Public School District, Minnesota, USA",0.9895687005382551,1.0
"Fox C-6 School District, Missouri, USA",0.5244627661796861,1.0
"Camden City School District, New Jersey, USA",1.0,1.0
"Bayonne City School District, New Jersey, USA",1.0,1.0
"Magnolia Independent School District, Texas, USA",0.1636399168050922,1.0
"Redondo Beach Unified School District, California, USA",1.0,1.0
"Santa Rosa Elementary School District, California, USA",1.0,1.0
"Baldwin Park Unified School District, California, USA",1.0,1.0
"Lyons Township High School District 204, Illinois, USA",1.0,1.0
"Corvallis School District 509J, Oregon, USA",0.9782066025299414,1.0
"L'Anse Creuse Public Schools, Michigan, USA",0.894966654966655,1.0
"Dothan City School District, Alabama, USA",0.9992557329626041,1.0
"Bellmore-Merrick Central High School District, New York, USA",1.0,1.0
"Olympia School District, Washington, USA",0.9788912639927997,1.0
"Morongo Unified School District, California, USA",0.438744354237312,1.0
"Huntsville Independent School District, Texas, USA",0.7142816885532323,1.0
"Spartanburg School District 2, South Carolina, USA",0.5807752157306549,1.0
"Cullman County School District, Alabama, USA",0.3474956479895835,1.0
"Chambersburg Area School District, Pennsylvania, USA",0.8831564479333456,1.0
"Anderson Community School Corporation, Indiana, USA",0.993925028032873,1.0
"Missoula Elementary School District, Montana, USA",0.9950004971096624,1.0
"Passaic City School District, New Jersey, USA",1.0,1.0
"Troy School District, Michigan, USA",1.0,1.0
"Iberia Parish School District, Louisiana, USA",0.777028564925458,1.0
"Kentwood Public Schools, Michigan, USA",0.9415875546193371,1.0
"Peninsula School District, Washington, USA",0.848355871886121,1.0
"Ithaca City School District, New York, USA",0.894518615619167,1.0
"York County Public Schools, Virginia, USA",0.9872504037848577,1.0
"Bay City School District, Michigan, USA",0.8311971014077649,1.0
"Appoquinimink School District, Delaware, USA",0.9511014351599874,1.0
"Bozeman Elementary School District, Montana, USA",0.9355694115960725,1.0
"Fallbrook Union High School District, California, USA",0.7833209019450341,1.0
"Mankato Public School District, Minnesota, USA",0.9631760149189499,1.0
"Columbia County School District, Florida, USA",0.6035323825647795,1.0
"East Orange City School District, New Jersey, USA",1.0,1.0
"Warren Township High School District 121, Illinois, USA",0.8542139593689837,1.0
"Azusa Unified School District, California, USA",0.9977727645021769,1.0
"Tulare City Elementary School District, California, USA",0.995730304772858,1.0
"Rocklin Unified School District, California, USA",1.0,1.0
"Taylor School District, Michigan, USA",1.0,1.0
"Troup County School District, Georgia, USA",0.7159421542361651,1.0
"Greater Albany School District 8J, Oregon, USA",0.9779031025082575,1.0
"East Allen County Schools, Indiana, USA",0.6689183337663462,1.0
"School District Not Defined, Arizona, USA",0.8952412616727862,1.0
"Lake Central School Corporation, Indiana, USA",1.0,1.0
"David Douglas School District 40, Oregon, USA",1.0,1.0
"St. Charles Community Unit School District 303, Illinois, USA",0.972647861164316,1.0
"Gilroy Unified School District, California, USA",0.989685622426861,1.0
"Vail Unified District, Arizona, USA",0.32769605341808694,1.0
"Franklin County Schools, North Carolina, USA",0.16575036822072828,1.0
"Union City School District, New Jersey, USA",1.0,1.0
"Hopkins Public School District, Minnesota, USA",0.9944214845860654,1.0
"Warren Township Metropolitan School District, Indiana, USA",0.9588326416086982,1.0
"Canyon Independent School District, Texas, USA",0.46062422337548425,1.0
"Portland, Maine, USA",0.9989474299748553,1.0
"Franklin Township School District (Somerset County), New Jersey, USA",0.9641331695044175,1.0
"Newburgh City School District, New York, USA",1.0,1.0
"Dickinson Independent School District, Texas, USA",0.7956647271767965,1.0
"Fairfield City School District, Ohio, USA",1.0,1.0
"Shenendehowa Central School District, New York, USA",0.34071802696635806,1.0
"Aurora East Unit School District 131, Illinois, USA",1.0,1.0
"Lower Merion School District, Pennsylvania, USA",1.0,1.0
"Allegany County Public Schools, Maryland, USA",0.6027369101107097,1.0
"Whitfield County School District, Georgia, USA",0.6875110170985369,1.0
"Port Huron Area School District, Michigan, USA",0.8400317525651957,1.0
"Rich Township High School District 227, Illinois, USA",1.0,1.0
"Colorado River Union High School District, Arizona, USA",0.9500066167713097,1.0
"Spartanburg School District 6, South Carolina, USA",0.7735682560225903,1.0
"West Allis School District, Wisconsin, USA",1.0,1.0
"Washington County School District, Tennessee, USA",0.47681163687759487,1.0
"Catoosa County School District, Georgia, USA",0.6344737152286657,1.0
"Longwood Central School District, New York, USA",0.6315494783992456,1.0
"Haverhill School District, Massachusetts, USA",1.0,1.0
"Wheeling Community Consolidated School District 21, Illinois, USA",0.9951120102780691,1.0
"Morgan Hill Unified School District, California, USA",0.32126870632728133,1.0
"Brentwood Union Elementary School District, California, USA",0.9981821406402412,1.0
"Oldham County School District, Kentucky, USA",0.9574896090641501,1.0
"Carteret County Schools, North Carolina, USA",0.39383668092538593,1.0
"Fallbrook Union Elementary School District, California, USA",0.7779641394050941,1.0
"Spalding County School District, Georgia, USA",0.7971354708346953,1.0
"Easton Area School District, Pennsylvania, USA",0.9991075678248453,1.0
"Southwest Independent School District, Texas, USA",0.8217272267357081,1.0
"Community Consolidated School District 59, Illinois, USA",1.0,1.0
"Middletown Township School District, New Jersey, USA",0.9999105638946443,1.0
"Schenectady City School District, New York, USA",1.0,1.0
"Lynwood Unified School District, California, USA",1.0,1.0
"Mustang Public Schools, Oklahoma, USA",0.7378264306274328,1.0
"Sulphur Springs Union Elementary School District, California, USA",0.6414342629482072,1.0
"Ferguson-Florissant R-II School District, Missouri, USA",1.0,1.0
"Old Bridge Township School District, New Jersey, USA",1.0,1.0
"Worthington City School District, Ohio, USA",1.0,1.0
"Whittier City Elementary School District, California, USA",1.0,1.0
"Stillwater Area Public School District, Minnesota, USA",0.9332004436317857,1.0
"Waukee Community School District, Iowa, USA",0.998964849903236,1.0
"Willoughby-Eastlake City School District, Ohio, USA",1.0,1.0
"Kenmore-Tonawanda Union Free School District, New York, USA",1.0,1.0
"Woodland Joint Unified School District, California, USA",0.968063842257924,1.0
"Papillion-La Vista Community Schools, Nebraska, USA",1.0,1.0
"Gadsden Independent Schools, New Mexico, USA",0.3538674615361455,1.0
"Delano Joint Union High School District, California, USA",0.8073824189394738,1.0
"Oak Park and River Forest District 200, Illinois, USA",1.0,1.0
"Malden School District, Massachusetts, USA",1.0,1.0
"Gloucester Township School District, New Jersey, USA",1.0,1.0
"Norristown Area School District, Pennsylvania, USA",1.0,1.0
"Wilkes County Schools, North Carolina, USA",0.5835316588094408,1.0
"Harrison County School District, West Virginia, USA",0.7934104940612533,1.0
"Coatesville Area School District, Pennsylvania, USA",0.9545378674071714,1.0
"Flathead High School District, Montana, USA",0.7252432046865277,1.0
"Parkland School District, Pennsylvania, USA",0.9762627489072365,1.0
"Queen Creek Unified District, Arizona, USA",0.997009578456821,1.0
"Adelanto Elementary School District, California, USA",0.3935966432545836,1.0
"Adlai E. Stevenson High School District 125, Illinois, USA",0.5627967133292757,1.0
"West Shore School District, Pennsylvania, USA",0.7225435285522951,1.0
"Casa Grande Elementary District, Arizona, USA",0.8462699307947928,1.0
"White Bear Lake School District, Minnesota, USA",0.7471208261512882,1.0
"Cumberland Valley School District, Pennsylvania, USA",0.8789376535017467,1.0
"Beaumont Unified School District, California, USA",0.9230510650001528,1.0
"Gallup-McKinley County Schools, New Mexico, USA",0.47045610818244327,1.0
"Kershaw County School District, South Carolina, USA",0.36579325526645673,1.0
"Mission Consolidated Independent School District, Texas, USA",0.8574660979375927,1.0
"Santa Cruz City High School District (6-12), California, USA",0.9981171067738231,1.0
"Santa Cruz City Elementary School District, California, USA",0.9981171067738231,1.0
"Utica City School District, New York, USA",1.0,1.0
"Waltham School District, Massachusetts, USA",1.0,1.0
"Oak Hills Local School District, Ohio, USA",1.0,1.0
"Lexington School District 2, South Carolina, USA",0.9250775324715202,1.0
"Johnson City School District, Tennessee, USA",0.9993699964658338,1.0
"Creighton Elementary District, Arizona, USA",1.0,1.0
"Marysville Joint Unified School District, California, USA",0.821271423736115,1.0
"Gary Community School Corporation, Indiana, USA",1.0,1.0
"Burleson Independent School District, Texas, USA",0.9516978922716628,1.0
"Effingham County School District, Georgia, USA",0.6612422609581744,1.0
"Walker County School District, Georgia, USA",0.4671969111969112,1.0
"Muncie Community Schools, Indiana, USA",1.0,1.0
"Hamblen County School District, Tennessee, USA",0.8382300500782958,1.0
"Franklin Township Community School Corporation, Indiana, USA",0.9585291335163386,1.0
"Leyden Community High School District 212, Illinois, USA",1.0,1.0
"Rutherford County Schools, North Carolina, USA",0.4615480106759357,1.0
"La Crosse School District, Wisconsin, USA",0.9752198365596744,1.0
"Valley Stream Central High School District, New York, USA",1.0,1.0
"Penn-Harris-Madison School Corporation, Indiana, USA",0.9891568896655017,1.0
"West Hartford School District, Connecticut, USA",1.0,1.0
"Noblesville Schools, Indiana, USA",1.0,1.0
"Magnolia Elementary School District, California, USA",1.0,1.0
"Santee School District, California, USA",1.0,1.0
"West Des Moines Community School District, Iowa, USA",0.9999061179784071,1.0
"Warrick County School Corporation, Indiana, USA",0.897805878118251,1.0
"Janesville School District, Wisconsin, USA",0.9999686952166291,1.0
"Manor Independent School District, Texas, USA",0.5420013465482957,1.0
"Bastrop Independent School District, Texas, USA",0.0,1.0
"Cave Creek Unified District, Arizona, USA",0.2647566448049707,1.0
"Belton Independent School District, Texas, USA",0.9439290479554195,1.0
"Pocono Mountain School District, Pennsylvania, USA",0.21025761859880615,1.0
"Decatur School District 61, Illinois, USA",0.999968555436765,1.0
"Lamar County School District, Mississippi, USA",0.6587120436979552,1.0
"Greenwich School District, Connecticut, USA",0.9958594414181807,1.0
"Pittsburg Unified School District, California, USA",0.8112901447494841,1.0
"Georgetown County School District, South Carolina, USA",0.44648602611822596,1.0
"Bonita Unified School District, California, USA",1.0,1.0
"North Bergen Township School District, New Jersey, USA",1.0,1.0
"Lake Travis Independent School District, Texas, USA",0.9149957371562095,1.0
"Hamilton City School District, Ohio, USA",1.0,1.0
"Lee County Schools, North Carolina, USA",0.7330963103421032,1.0
"Liberty 53 School District, Missouri, USA",0.9992884925528888,1.0
"Brookline School District, Massachusetts, USA",1.0,1.0
"Darlington County School District, South Carolina, USA",0.7371592083300215,1.0
"Yucaipa-Calimesa Joint Unified School District, California, USA",0.08650651064438686,1.0
"Lowndes County School District, Georgia, USA",0.5109601679816748,1.0
"Las Virgenes Unified School District, California, USA",0.9933492442322991,1.0
"Brazosport Independent School District, Texas, USA",0.822374392865674,1.0
"Wilkes-Barre Area School District, Pennsylvania, USA",0.978114746264853,1.0
"Sheboygan Area School District, Wisconsin, USA",0.9680071378497228,1.0
"Etowah County School District, Alabama, USA",0.5477342789144983,1.0
"Madison Elementary District, Arizona, USA",1.0,1.0
"Crystal Lake Community Consolidated School District 47, Illinois, USA",0.8724223920202052,1.0
"Stanly County Schools, North Carolina, USA",0.477377447843338,1.0
"Ames Community School District, Iowa, USA",1.0,1.0
"East Central Independent School District, Texas, USA",0.6999582517100742,1.0
"Limestone County School District, Alabama, USA",0.4818609581011418,1.0
"Idaho Falls School District 91, Idaho, USA",0.9680890359259319,1.0
"Bensalem Township School District, Pennsylvania, USA",1.0,1.0
"Prescott Unified District, Arizona, USA",0.9233067729083665,1.0
"Eastern Carver County Public Schools, Minnesota, USA",0.46499855365924214,1.0
"Manhattan Unified School District 383, Kansas, USA",0.9925793574142039,1.0
"Revere School District, Massachusetts, USA",1.0,1.0
"Haywood County Schools, North Carolina, USA",0.6457333376284509,1.0
"Youngstown City School District, Ohio, USA",0.9928774010571098,1.0
"New Trier Township High School District 203, Illinois, USA",1.0,1.0
"DeSoto Independent School District, Texas, USA",1.0,1.0
"Humboldt Unified District, Arizona, USA",0.8874202222438202,1.0
"Cape Henlopen School District, Delaware, USA",0.7003521641052273,1.0
"Middle Country Central School District, New York, USA",1.0,1.0
"Fairfield School District, Connecticut, USA",0.9421576277799454,1.0
"Maricopa Unified School District, Arizona, USA",0.0,1.0
"Mead School District, Washington, USA",0.6771562530524533,1.0
"Centerville City School District, Ohio, USA",1.0,1.0
"Irvington Township School District, New Jersey, USA",1.0,1.0
"Marietta City School District, Georgia, USA",1.0,1.0
"Laurel County School District, Kentucky, USA",0.6627243066884176,1.0
"Palos Verdes Peninsula Unified School District, California, USA",1.0,1.0
"Abington School District, Pennsylvania, USA",1.0,1.0
"Cumberland County School District, Tennessee, USA",0.490538882983073,1.0
"Hamden School District, Connecticut, USA",0.9955511212155908,1.0
"New Braunfels Independent School District, Texas, USA",0.9677055214723926,1.0
"Plymouth School District, Massachusetts, USA",0.7411645304391953,1.0
"Granville County Schools, North Carolina, USA",0.26664152675760755,1.0
"Tipton County School District, Tennessee, USA",0.34651467935050023,1.0
"Lakeville Public School District, Minnesota, USA",0.6536278016604863,1.0
"Ypsilanti Community Schools, Michigan, USA",0.999934290501692,1.0
"Meriden School District, Connecticut, USA",1.0,1.0
"West Covina Unified School District, California, USA",1.0,1.0
"Oregon City School District 62, Oregon, USA",0.9504322387667226,1.0
"Bristol School District, Connecticut, USA",1.0,1.0
"Piscataway Township School District, New Jersey, USA",1.0,1.0
"Vineland City School District, New Jersey, USA",0.9679006252056598,1.0
"Mentor Exempted Village School District, Ohio, USA",0.810877077505348,1.0
"Lake Havasu Unified District, Arizona, USA",0.9903781201087404,1.0
"Eden Prairie Public School District, Minnesota, USA",0.7838581574307513,1.0
"Floyd County School District, Georgia, USA",0.5655349811202532,1.0
"Canton City School District, Ohio, USA",1.0,1.0
"Bradley County School District, Tennessee, USA",0.6240919297318717,1.0
"Widefield School District 3, Colorado, USA",0.7447177572563726,1.0
"Pittsylvania County Public Schools, Virginia, USA",0.17593786151049412,1.0
"Grand Forks Public School District 1, North Dakota, USA",0.995504132231405,1.0
"Apache Junction Unified District, Arizona, USA",0.8161214064902217,1.0
"Joplin School District, Missouri, USA",0.9996858621430815,1.0
"Bloom Township High School District 206, Illinois, USA",1.0,1.0
"Hoboken City School District, New Jersey, USA",1.0,1.0
"Alisal Union Elementary School District, California, USA",0.9953771208907741,1.0
"Novato Unified School District, California, USA",1.0,1.0
"Webster Central School District, New York, USA",0.4642335524131979,1.0
"Pender County Schools, North Carolina, USA",0.1733468431805724,1.0
"Lompoc Unified School District, California, USA",0.9367948824457921,1.0
"Raytown C-2 School District, Missouri, USA",1.0,1.0
"Lee County School District, Alabama, USA",0.4581512492911232,1.0
"Christian County School District, Kentucky, USA",0.718572167615106,1.0
"Union Township School District (Union County), New Jersey, USA",1.0,1.0
"Harlandale Independent School District, Texas, USA",1.0,1.0
"Birmingham City School District, Michigan, USA",1.0,1.0
"Manchester School District, Connecticut, USA",1.0,1.0
"Mercer County School District, West Virginia, USA",0.810086484312148,1.0
"Medford School District, Massachusetts, USA",1.0,1.0
"Central Union High School District, California, USA",0.96198796089807,1.0
"White Plains City School District, New York, USA",1.0,1.0
"Farmington Municipal Schools, New Mexico, USA",0.8193329526752426,1.0
"Taunton School District, Massachusetts, USA",1.0,1.0
"Thornton Fractional Township High School District 215, Illinois, USA",1.0,1.0
"Twin Falls School District 411, Idaho, USA",0.9881641861404808,1.0
"Capital School District, Delaware, USA",0.8678043767583685,1.0
"El Rancho Unified School District, California, USA",1.0,1.0
"Lyon County School District, Nevada, USA",0.5314256773866801,1.0
"St. Clair County School District, Alabama, USA",0.022284593534424454,1.0
"Frenship Independent School District, Texas, USA",0.7843137254901961,1.0
"Huron Valley Schools, Michigan, USA",0.6714036484357797,1.0
"North Syracuse Central School District, New York, USA",0.826425002117388,1.0
"Howell Public Schools, Michigan, USA",0.8508110306954355,1.0
"Township High School District 113, Illinois, USA",1.0,1.0
"Council Bluffs Community School District, Iowa, USA",0.9866390506425818,1.0
"Autauga County School District, Alabama, USA",0.7069466882067852,1.0
"Kenai Peninsula Borough School District, Alaska, USA",0.5080623214042727,1.0
"Royal Oak City School District, Michigan, USA",1.0,1.0
"Bonneville Joint School District 93, Idaho, USA",0.8943918550803596,1.0
"Phoenix Elementary District, Arizona, USA",1.0,1.0
"Carson City School District, Nevada, USA",0.999573662579512,1.0
"Helena High School District, Montana, USA",0.8191168193214962,1.0
"Jackson Township School District, New Jersey, USA",0.6792327138562448,1.0
"Sanger Unified School District, California, USA",0.3921957898339894,1.0
"Greenwood School District 50, South Carolina, USA",0.8481723818985304,1.0
"Granbury Independent School District, Texas, USA",0.6981775204686376,1.0
"Snohomish School District, Washington, USA",0.4462000343112026,1.0
"Anderson School District 1, South Carolina, USA",0.3016856632793189,1.0
"Roseville Public School District, Minnesota, USA",1.0,1.0
"Temple Independent School District, Texas, USA",1.0,1.0
"Kettering City School District, Ohio, USA",1.0,1.0
"Roswell Independent Schools, New Mexico, USA",0.9810259771621761,1.0
"Decatur City School District, Alabama, USA",1.0,1.0
"Eagle Pass Independent School District, Texas, USA",0.9283604263478846,1.0
"Texas City Independent School District, Texas, USA",0.9883382933074953,1.0
"Coppell Independent School District, Texas, USA",1.0,1.0
"Jefferson County School District, West Virginia, USA",0.8464936594830573,1.0
"East Penn School District, Pennsylvania, USA",0.9721529077424274,1.0
"Longview Independent School District, Texas, USA",0.9234582452248067,1.0
"Ceres Unified School District, California, USA",0.9879346808584405,1.0
"Cleveland Heights-University Heights City School District, Ohio, USA",1.0,1.0
"Box Elder School District, Utah, USA",0.8168591544410918,1.0
"Arcadia Unified School District, California, USA",1.0,1.0
"Acadia Parish School District, Louisiana, USA",0.7408816173405586,1.0
"Beavercreek City School District, Ohio, USA",1.0,1.0
"San Benito High School District, California, USA",0.9451878627784922,1.0
"Orange County Schools, North Carolina, USA",0.10713291095175102,1.0
"Putnam County School District, West Virginia, USA",0.6291608635097493,1.0
"Bartlett City School District, Tennessee, USA",1.0,1.0
"Weymouth School District, Massachusetts, USA",1.0,1.0
"Altoona Area School District, Pennsylvania, USA",0.9959337533376381,1.0
"Iron School District, Utah, USA",0.8508265111976121,1.0
"Western Placer Unified School District, California, USA",0.15575060321012693,1.0
"Lafayette School Corporation, Indiana, USA",1.0,1.0
"Avon Community School Corporation, Indiana, USA",1.0,1.0
"Scott County School District, Kentucky, USA",0.7672469600209956,1.0
"Arlington Central School District, New York, USA",0.49957980250717837,1.0
"Galveston Independent School District, Texas, USA",0.8568248347911445,1.0
"Weatherford Independent School District, Texas, USA",0.773494609518801,1.0
"Los Gatos-Saratoga Joint Union School District, California, USA",0.8761114716147249,1.0
"Vermilion Parish School District, Louisiana, USA",0.7176270353733858,1.0
"Madison City School District, Alabama, USA",1.0,1.0
"Owasso Public Schools, Oklahoma, USA",1.0,1.0
"Stevens Point Area School District, Wisconsin, USA",0.8597823602833887,1.0
"Edgewood Independent School District (Bexar County), Texas, USA",1.0,1.0
"DeKalb County School District, Alabama, USA",0.1930071901875088,1.0
"Spartanburg School District 5, South Carolina, USA",0.3421066558470196,1.0
"Cotati-Rohnert Park Unified School District, California, USA",0.49715868982069744,1.0
"Franklin Pierce School District, Washington, USA",1.0,1.0
"Centralia Elementary School District, California, USA",1.0,1.0
"San Rafael City Elementary School District, California, USA",1.0,1.0
"Smithtown Central School District, New York, USA",1.0,1.0
"Orland School District 135, Illinois, USA",0.997541780882483,1.0
"North Allegheny School District, Pennsylvania, USA",1.0,1.0
"San Jacinto Unified School District, California, USA",0.9987399283001456,1.0
"Walnut Valley Unified School District, California, USA",1.0,1.0
"Morris Hills Regional School District, New Jersey, USA",0.9782010055607867,1.0
"National Elementary School District, California, USA",1.0,1.0
"Marion County School District, West Virginia, USA",0.8191264122409039,1.0
"Bryant Public Schools, Arkansas, USA",0.8926327406062547,1.0
"Parsippany-Troy Hills Township School District, New Jersey, USA",1.0,1.0
"Redmond School District 2J, Oregon, USA",0.792578598417338,1.0
"Helena Elementary School District, Montana, USA",0.8441602514869523,1.0
"Boerne Independent School District, Texas, USA",0.0,1.0
"Rush-Henrietta Central School District, New York, USA",0.8130411449016101,1.0
"Forney Independent School District, Texas, USA",0.21050747977954334,1.0
"Pickerington Local School District, Ohio, USA",0.9743948108727983,1.0
"Liberty County School District, Georgia, USA",0.778882855760443,1.0
"Avondale Elementary District, Arizona, USA",1.0,1.0
"Campbell County Public Schools, Virginia, USA",0.05951953461648951,1.0
"Vallivue School District 139, Idaho, USA",0.9295746820892306,1.0
"Oroville Union High School District, California, USA",0.8692635401125272,1.0
"Chicopee School District, Massachusetts, USA",1.0,1.0
"Sumner School District, Washington, USA",0.7719778241774066,1.0
"Portage Public Schools, Michigan, USA",0.6561644822123002,1.0
"Fountain Valley Elementary School District, California, USA",1.0,1.0
"Minot Public School District 1, North Dakota, USA",0.8976906019578503,1.0
"West Haven School District, Connecticut, USA",1.0,1.0
"Perth Amboy City School District, New Jersey, USA",1.0,1.0
"Valdosta City School District, Georgia, USA",0.9997833426616354,1.0
"Waxahachie Independent School District, Texas, USA",0.9411945423330622,1.0
"Dry Creek Joint Elementary School District, California, USA",1.0,1.0
"Jackson County School District, Georgia, USA",0.24738108592209296,1.0
"Edwardsville Community Unit School District 7, Illinois, USA",0.786100707449022,1.0
"New Brunswick City School District, New Jersey, USA",1.0,1.0
"Cabot Public Schools, Arkansas, USA",0.013325367081273876,1.0
"Laveen Elementary District, Arizona, USA",1.0,1.0
"Wausau School District, Wisconsin, USA",0.9362303607995216,1.0
"Lenoir County Schools, North Carolina, USA",0.5759769239142266,1.0
"Stillwater Public Schools, Oklahoma, USA",0.98346762485482,1.0
"Springfield City School District, Ohio, USA",1.0,1.0
"Calhoun County School District, Alabama, USA",0.6243172383657417,1.0
"Greenfield Union School District, California, USA",0.9906356464865456,1.0
"Kingsport City School District, Tennessee, USA",0.9620181612632653,1.0
"Sylvania City School District, Ohio, USA",1.0,1.0
"Wayne Township School District, New Jersey, USA",1.0,1.0
"Camden County School District, Georgia, USA",0.8230353491089687,1.0
"Jefferson County School District, Tennessee, USA",0.41383031256286923,1.0
"Fond du Lac School District, Wisconsin, USA",0.9809818421437985,1.0
"Greene County School District, Tennessee, USA",0.4524245531790214,1.0
"Plainfield City School District, New Jersey, USA",1.0,1.0
"Oak Park Elementary School District 97, Illinois, USA",1.0,1.0
"Mason City School District, Ohio, USA",1.0,1.0
"Peabody School District, Massachusetts, USA",1.0,1.0
"Franklin County Public Schools, Virginia, USA",0.35204802908182936,1.0
"East Lansing School District, Michigan, USA",1.0,1.0
"West Seneca Central School District, New York, USA",1.0,1.0
"Dickson County School District, Tennessee, USA",0.512178956089478,1.0
"Lorain City School District, Ohio, USA",1.0,1.0
"Bristol Township School District, Pennsylvania, USA",1.0,1.0
"Pueblo County School District 70, Colorado, USA",0.35906126809858896,1.0
"Hueneme Elementary School District, California, USA",1.0,1.0
"Alta Loma Elementary School District, California, USA",0.9998709724987097,1.0
"Grand Island Public Schools, Nebraska, USA",1.0,1.0
"Mountain View Elementary School District (Los Angeles County), California, USA",1.0,1.0
"Surry County Schools, North Carolina, USA",0.41813546170047666,1.0
"South Lyon Community Schools, Michigan, USA",0.8937282873826595,1.0
"Spartanburg School District 7, South Carolina, USA",1.0,1.0
"Watauga County Schools, North Carolina, USA",0.7484006951891432,1.0
"Millcreek Township School District, Pennsylvania, USA",1.0,1.0
"Cherokee County School District, South Carolina, USA",0.6204587495375509,1.0
"Butler Area School District, Pennsylvania, USA",0.9550031466331026,1.0
"Washington County Public Schools, Virginia, USA",0.6582182256419764,1.0
"Washington Unified School District (Yolo County), California, USA",0.9498590713543985,1.0
"Downers Grove Grade School District 58, Illinois, USA",1.0,1.0
"Port Arthur Independent School District, Texas, USA",1.0,1.0
"Bridgewater-Raritan Regional School District, New Jersey, USA",1.0,1.0
"Midland Public Schools, Michigan, USA",0.9385253524794465,1.0
"Seneca Valley School District, Pennsylvania, USA",0.7557010527882148,1.0
"Elko County School District, Nevada, USA",0.542549625712264,1.0
"Porterville Unified School District, California, USA",0.9678634008127354,1.0
"Jackson Public Schools, Michigan, USA",0.9924875102527776,1.0
"West Windsor-Plainsboro Regional School District, New Jersey, USA",1.0,1.0
"North Little Rock School District, Arkansas, USA",1.0,1.0
