longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"OH-SD025, USA",1.0,3.0909259691452355
"OH-SD022, USA",0.6873945750070167,7.105745625687635
"OH-SD020, USA",0.6401741093019506,8.790192687304105
"OH-SD006, USA",0.9850111544896821,2.820635662414226
"OH-SD009, USA",1.0,2.155637411624053
"OH-SD019, USA",0.6672500559159025,8.221423484447095
"OH-SD033, USA",0.7268092897215099,8.147743440801968
"OH-SD015, USA",1.0,3.1665679583438595
"OH-SD029, USA",0.7911678780608284,6.05795128672837
"OH-SD014, USA",0.5130822417331427,10.508178376239071
"OH-SD017, USA",0.5795866311350525,9.824280352928282
"OH-SD001, USA",0.5240608098648892,9.803452660777777
"OH-SD008, USA",0.8976600639050947,4.762636254887496
"OH-SD003, USA",0.9333073043013932,5.113805295696641
"OH-SD010, USA",0.7947020824602222,5.94394410252167
"OH-SD011, USA",0.9532826749478092,3.6170339413539114
"OH-SD031, USA",0.671298978149547,7.784436353958572
"OH-SD012, USA",0.5985092316094024,8.326059178578518
"OH-SD002, USA",0.7928342982300705,6.009823461168979
"OH-SD030, USA",0.5161042451865486,10.982275136642112
"OH-SD026, USA",0.7372390998964757,6.863508566289734
"NY-SD060, USA",0.6598505401574033,8.500455042503603
"NY-SD057, USA",0.5224851926033455,10.210071361024111
"NY-SD058, USA",0.5439288089975814,10.071191530453945
"NY-SD044, USA",0.6584119520983077,7.415635486322347
"NY-SD045, USA",0.49913186174936774,12.476642662179586
"NY-SD007, USA",1.0,2.9792003388417356
"NY-SD005, USA",1.0,3.40382212530853
"NY-SD048, USA",0.6550395102025762,7.687410692606763
"NY-SD009, USA",1.0,2.7769268953207904
"NY-SD008, USA",0.9072378229661394,4.884133266661972
"NY-SD001, USA",0.6494600385489132,7.906787736944377
"NY-SD003, USA",0.7361124787671401,7.883052087427115
"NY-SD006, USA",1.0,2.7713014280809416
"NY-SD004, USA",1.0,5.445253632536299
"NY-SD038, USA",1.0,4.256259901205118
"NY-SD051, USA",0.4157656486091501,11.772335111520707
"NY-SD053, USA",0.6545184037194886,8.70571060727036
"NY-SD026, USA",1.0,1.1283146792892496
"NY-SD041, USA",0.4453888850904073,11.636179448760327
"NY-SD039, USA",0.6957805368981362,7.6423219259646284
"NY-SD049, USA",0.4325196163905841,13.084902592656002
"NY-SD040, USA",0.9256731086627512,5.5517366953627825
"NY-SD055, USA",0.6645916117540079,7.3071124697868175
"NY-SD056, USA",0.9602619896750381,4.3933204975240425
"NY-SD002, USA",0.9773112417023747,4.652471298409378
"NY-SD027, USA",1.0,0.9502792020996998
"NY-SD012, USA",1.0,1.704582579836485
"NY-SD028, USA",1.0,0.6509787568812754
"NY-SD022, USA",1.0,1.35075321792312
"NY-SD037, USA",0.9977722013279182,2.9656209002910003
"NY-SD024, USA",1.0,3.6238792481260305
"NY-SD016, USA",1.0,1.6789974320510916
"NY-SD017, USA",1.0,1.8555316691139943
"NY-SD011, USA",1.0,2.3955224427176165
"NY-SD047, USA",1.0,1.0817244711541474
"NY-SD059, USA",1.0,1.043574323619298
"NY-SD015, USA",1.0,2.314110836630346
"NY-SD013, USA",1.0,1.4742248070084725
"NY-SD035, USA",1.0,2.078462801380884
"NY-SD034, USA",1.0,1.644065593012082
"NY-SD021, USA",1.0,1.7196204298618947
"NY-SD014, USA",1.0,1.7019766138718753
"NY-SD018, USA",1.0,1.5740439151477121
"NY-SD033, USA",1.0,1.112168945135874
"NY-SD031, USA",1.0,0.970992032466861
"NY-SD036, USA",1.0,1.4854479412994657
"NY-SD023, USA",1.0,1.7577419074452865
"NY-SD052, USA",0.7786631294411309,6.828871187339248
"NY-SD020, USA",1.0,0.9757576797089857
"NY-SD010, USA",1.0,2.900809688528525
"NY-SD019, USA",1.0,2.4654758902473546
"NY-SD032, USA",1.0,1.0131679707564203
"NY-SD029, USA",1.0,1.0261868556482607
"NY-SD062, USA",0.7839927882425739,6.402450192869249
"NY-SD025, USA",1.0,1.2410487686315435
"NY-SD050, USA",0.587716652212712,9.737368063422176
"NY-SD030, USA",1.0,0.8063784392264342
"NY-SD054, USA",0.3441526154465865,13.894556042164504
"NY-SD042, USA",0.6273526156640297,8.087677956725601
"NY-SD043, USA",0.7302191899762652,8.330679938841842
"NY-SD046, USA",0.8142920620814422,6.098965132904435
"NY-SD061, USA",0.9991880532382348,2.959891067956207
"NY-SD063, USA",1.0,2.3339278531623773
"MI-SD019, USA",0.7375621798887211,7.259523501348069
"MI-SD030, USA",0.6548775676502797,8.473020087288722
"MI-SD016, USA",0.5946367528459062,9.513670647505696
"PA-SD020, USA",0.5255941195364446,10.740913310336367
"MI-SD014, USA",0.6684729810096891,7.717002826938519
"MI-SD015, USA",0.9256392055957292,4.288150531779158
"MI-SD036, USA",0.3527317495175351,17.156480068099675
"MI-SD035, USA",0.9147969789100701,4.1594784197509
"MI-SD017, USA",0.5101295742138807,10.155788918858743
"MI-SD004, USA",0.8898671403723031,5.537416339361063
"PA-SD010, USA",0.9372913916126449,4.513346667107843
"PA-SD006, USA",0.9732133580705009,5.00360605278696
"MI-SD010, USA",1.0,3.016993445679149
"PA-SD036, USA",0.6692555478682646,7.426184637928159
"MI-SD034, USA",0.4291498578382482,11.823146856567247
"PA-SD048, USA",0.6886246045040015,7.989314960961161
"MI-SD018, USA",0.528511951574969,10.264173975281418
"MI-SD023, USA",0.6916180282320473,8.265792032423553
"MI-SD013, USA",0.9724317887420161,4.9286965694171325
"PA-SD025, USA",0.6701597086018493,8.715684871289431
"MI-SD003, USA",1.0,2.690813715902139
"PA-SD004, USA",1.0,2.467767098436307
"MI-SD033, USA",0.32500430102701044,14.380523261256618
"PA-SD005, USA",1.0,2.3990956401844246
"PA-SD014, USA",0.9368573035814738,3.492946373386292
"MI-SD038, USA",0.6130464788309778,11.247898297945389
"MI-SD001, USA",1.0,3.314021658609425
"PA-SD029, USA",0.6348246266135027,8.346072869815293
"PA-SD034, USA",0.6339323622127122,10.829874571253892
"PA-SD016, USA",0.8939064960369757,5.815526173685189
"PA-SD050, USA",0.6750098199178148,7.500494487026996
"PA-SD044, USA",0.8429222018556662,5.649515281520136
"MI-SD031, USA",0.7236603886262014,6.9614302932910945
"MI-SD025, USA",0.5059184020881802,12.131825059930373
"PA-SD024, USA",0.66588101768656,7.889863557587966
"MI-SD029, USA",0.9843430131169915,4.384386770144256
"PA-SD023, USA",0.6150401371146021,9.444754169451327
"PA-SD012, USA",0.9999544671518444,3.872348011229879
"PA-SD018, USA",0.8808939031010253,4.587172639956253
"MI-SD021, USA",0.7429915591146753,6.985741750060697
"PA-SD011, USA",0.8925799511968924,4.593432833523335
"MI-SD002, USA",1.0,4.731809395023891
"PA-SD007, USA",1.0,1.6603361363847968
"MI-SD020, USA",0.6560179042564548,8.27370863801252
"PA-SD013, USA",0.5997940699780723,9.04959466521462
"PA-SD028, USA",0.6655288930925067,8.483635356544115
"PA-SD003, USA",1.0,1.2352052839323768
"MI-SD009, USA",1.0,4.256493614409956
"MI-SD007, USA",1.0,3.5930537599570185
"MI-SD032, USA",0.657004258894979,8.603516497943227
"MI-SD037, USA",0.38722311592735387,15.554939817564732
"PA-SD049, USA",0.7074394695102142,7.643969415438932
"PA-SD039, USA",0.8514025197163598,6.2576583992068695
"PA-SD035, USA",0.5764016403476557,9.88990413790261
"MI-SD028, USA",0.6027050617501359,9.032244521113501
"PA-SD027, USA",0.638425629851455,8.744562974987609
"MI-SD005, USA",0.907704750259687,5.652261431276156
"MI-SD026, USA",0.2684935919560065,14.060432325431002
"MI-SD011, USA",1.0,4.140616749783795
"PA-SD031, USA",0.7822218299996547,5.796684006392795
"MI-SD022, USA",0.429960506500292,11.098953176782391
"MI-SD024, USA",0.4018502013092787,12.421015806649464
"MI-SD006, USA",1.0,4.181373078424896
"MI-SD027, USA",0.8398973360474379,6.183943920249192
"PA-SD033, USA",0.6417177347334709,8.23456806955899
"PA-SD015, USA",0.9579921748994853,4.281928242384682
"PA-SD002, USA",1.0,1.4849786273199235
"PA-SD021, USA",0.5116834345588577,10.12974328663443
"MI-SD008, USA",1.0,2.791207148752198
"MI-SD012, USA",0.7974296040044064,6.322625676665864
"PA-SD017, USA",1.0,2.5865414973031013
"PA-SD040, USA",0.49949654188421627,10.696601101964397
"PA-SD047, USA",0.8389264368445124,6.432291782912075
"PA-SD008, USA",1.0,1.565612826287152
"PA-SD041, USA",0.5524236399499626,9.787730339033995
