longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %
"Denver County School District 1, Colorado, USA",0.698152079938697,0.021235487384403035,0.04429684465601312,0.05477126439231174,0.17244750743343604,0.20007818203293445,0.41569585219025673,0.3324671177382066,0.05175884803860242,0.09820463846094916,0.9017953615390507,0.48992676844659894
"DeKalb County School District, Georgia, USA",0.7866877878052347,0.0021855780565099812,0.012023292787625093,0.0575129111788732,0.13267241048319697,0.1265066047996248,0.35094571041636013,0.4041331697309668,0.11841451505304823,0.0780300875604402,0.9219699124395598,0.5175519892291046
"Cobb County School District, Georgia, USA",0.8126599261939352,0.0018412968899746034,0.00961694897182176,0.006500745682073362,0.15593948517592268,0.16452498658513567,0.3210069653582772,0.4027873494054614,0.11168069865112583,0.030543575704542962,0.9694564242954569,0.6692802583221334
"District of Columbia Public Schools, District of Columbia, USA",0.36381256781117083,0.03873553868416378,0.1131057167915385,0.2711493182642985,0.1982794979005916,0.127007403906344,0.3389566848268933,0.4472945013757722,0.08674140989099041,0.3574049916081764,0.6425950083918235,0.19086385827841432
"Albuquerque Public Schools, New Mexico, USA",0.8570002282807379,0.009546930606748641,0.018133513562380275,0.01245296369637189,0.09580946048092868,0.2498624027852291,0.4804645452350313,0.2259437002443576,0.04372935173538202,0.07014695036376997,0.9298530496362301,0.5674013603302085
"Boston School District, Massachusetts, USA",0.420287329997484,0.020624927003193527,0.14386040064210406,0.27984394611545066,0.12301495007381466,0.1507897334125355,0.3176908221281044,0.41890121991875345,0.11261822454060658,0.33713661814332124,0.6628633818566787,0.2389642609541636
"Northside Independent School District (Bexar County), Texas, USA",0.8552816941837165,0.0021824466852500405,0.013463107495706877,0.01087518170617923,0.10857677112634151,0.19745927479060932,0.40921950262537055,0.3339480541903052,0.059373168393714766,0.043134069531014174,0.9568659304689857,0.6148096759493425
"Kern High School District, California, USA",0.9171529940389869,0.0038292147825815708,0.007283659730653098,0.00678426886165423,0.05458731510187253,0.2483324545095651,0.49789682147386116,0.1944087851425664,0.059361938874007376,0.06894567915760051,0.9310543208423996,0.6369498952904707
"Detroit Public Schools Community District, Michigan, USA",0.8032742784327488,0.0058060984543078535,0.033117914342900165,0.06697179394253698,0.07320235057857616,0.1953746197407075,0.4492675296169429,0.290137297788077,0.06522055285427254,0.21833022698210058,0.7816697730178994,0.3117639766712373
"Cypress-Fairbanks Independent School District, Texas, USA",0.8695900282976696,0.0022706562471129193,0.008894348034149242,0.013594679680141624,0.09487282857453345,0.1506295547758405,0.2920581872169344,0.4404477526643783,0.1168645053428469,0.02875022107224576,0.9712497789277543,0.692417788531196
"Fulton County School District, Georgia, USA",0.7540993955201116,0.002031646088509243,0.010335521127129967,0.03831226648287183,0.18274348845659066,0.1765268526060124,0.36102213787338755,0.35708021700446835,0.1053707925161318,0.05904036767174544,0.9409596323282545,0.5888775666849054
"Brevard County School District, Florida, USA",0.8694908749624777,0.009202931867146446,0.010605030074816568,0.006391136003526144,0.09539587425952877,0.22646605424432206,0.43472745525494494,0.2747499695468999,0.0640565209538331,0.04541389698216,0.95458610301784,0.575277037134721
"Jefferson County School District R-1, Colorado, USA",0.7873617115162646,0.006670989932672545,0.013160498900947807,0.02445800628696027,0.16066401321557347,0.20076036416394172,0.36580611284284975,0.363487940094225,0.06994558289898356,0.03839856005399798,0.961601439946002,0.6844160010666267
"Anne Arundel County Public Schools, Maryland, USA",0.8225413265323845,0.0024561069019004554,0.018518784752361146,0.02744463937050055,0.12046563098342693,0.19484315612529904,0.33537687632063723,0.34394402767171184,0.12583593988235178,0.037177383624569176,0.962822616375431,0.678825420946027
"Baltimore City Public Schools, Maryland, USA",0.6668381046252521,0.008592534824781601,0.058575759039031734,0.14402619854974544,0.10750293452649891,0.15459468113872185,0.3815666811517421,0.3428835821262047,0.12095505558333138,0.26997484072705463,0.7300251592729454,0.30900181809027055
"Milwaukee School District, Wisconsin, USA",0.8091776993481402,0.006502059028912965,0.04069339408321144,0.0594974933573135,0.07736761365788133,0.2632627060542183,0.4679532821719597,0.22535042498724253,0.04343358678657939,0.16548779191862042,0.8345122080813796,0.38444608289627064
"Columbus City School District, Ohio, USA",0.8003957192750754,0.00712885646162937,0.03955250447230281,0.03583511469080181,0.10669177882609279,0.25894180803008787,0.5104395220254961,0.19578314815442785,0.03483552178998818,0.1035390814115327,0.8964609185884673,0.4595929324498949
"Pasco County School District, Florida, USA",0.8378197310528802,0.004693332933750497,0.008041526301843467,0.005068282396777396,0.12995514228585842,0.19718390633632343,0.29529836001211734,0.3699083389936364,0.1376093946579229,0.05022507910421673,0.9497749208957833,0.5501070246664836
"Volusia County School District, Florida, USA",0.8604457095898302,0.008925205339026488,0.011615051276511926,0.008069537812456316,0.0979231000580329,0.25809087323202917,0.37484738631454384,0.2705817164109018,0.09648002404252522,0.055882468751230485,0.9441175312487695,0.5563484112018691
"East Side Union High School District, California, USA",0.8404597536340339,0.0038746053804311217,0.010772842327923294,0.0300235575495862,0.10602164124310931,0.11939167735256201,0.3812171156948992,0.3864710199902607,0.11292018696227807,0.05080218546538449,0.9491978145346155,0.7313772973508521
"Greenville County School District, South Carolina, USA",0.8760298595755509,0.00243550407870777,0.013121504576745316,0.003275922862838586,0.08976185261753754,0.24500621996530278,0.45401510098133013,0.2609058077750057,0.04007287127836135,0.055402821480177014,0.9445971785198229,0.6305011034225736
"Guilford County Schools, North Carolina, USA",0.8697914656038495,0.0036654098131028534,0.01783549108444637,0.014747802945826184,0.08694034862699021,0.2833627054562699,0.4614459165265575,0.20787451128172096,0.04731686673545184,0.06404036963784498,0.935959630362155,0.5892719571417774
"Fort Worth Independent School District, Texas, USA",0.8885827392172276,0.00341713900489948,0.019376451142100255,0.008813989972600703,0.0723097047048824,0.24163432172921942,0.41834353815879444,0.27172485666706153,0.06829728344492458,0.07546787145600801,0.924532128543992,0.5656439355890832
"Portland School District 1J, Oregon, USA",0.5807317618595492,0.05643115120332251,0.05766025164706557,0.09831899633956477,0.19668590108347797,0.20738289483420635,0.4452698551714019,0.29552620439598537,0.05182104559840643,0.14066886224033848,0.8593311377596615,0.449413402863201
"Long Beach Unified School District, California, USA",0.8082070574835413,0.00829944156896606,0.027161322744741003,0.04338451401999453,0.10346136798676736,0.1699156727272333,0.3599451306204154,0.3472982665669363,0.12284093008541505,0.08661880907672437,0.9133811909232756,0.5426283355684048
"Mesa Unified District, Arizona, USA",0.841875560796866,0.011767742363393252,0.014558283050149399,0.013597622422828675,0.10771457263212696,0.22437225873999822,0.43050885323782867,0.2944526515218328,0.05066623650034038,0.05929455084960267,0.9407054491503973,0.5539284380683431
"Atlanta City School District, Georgia, USA",0.65470459444209,0.011396531315492016,0.04207818707340338,0.08623891320111592,0.18647430948391283,0.19161787373253533,0.4286705330206971,0.290578759697983,0.08913283354878469,0.15527716642571265,0.8447228335742872,0.3820523881733147
"Sweetwater Union High School District, California, USA",0.8602296755304057,0.005082460104393349,0.016245372364007995,0.03418859647143831,0.07356186366920621,0.17438867091714527,0.39025600448917036,0.3463797289619481,0.0889755956317363,0.055331886845875325,0.9446681131541246,0.6891588503187919
"Washoe County School District, Nevada, USA",0.8516414745202403,0.007447449944903008,0.0200261970601077,0.020475289519096825,0.08310289623053413,0.2808934240362812,0.45117913832199547,0.22258049886621314,0.0453469387755102,0.06310422600832283,0.9368957739916771,0.6308675441290145
"Grossmont Union High School District, California, USA",0.8609993939218342,0.006253587813686368,0.01083237713247639,0.020256693397667384,0.09237033525754977,0.1810612625030208,0.39937339187772064,0.34286231052978683,0.07670303508947175,0.0571357304992394,0.9428642695007606,0.6621012323294353
"Tucson Unified District, Arizona, USA",0.8177904524143038,0.022409106265899,0.029783855997617202,0.020013823898819665,0.10088725713760224,0.2509692697662417,0.4461333536112083,0.2664595125481349,0.0364378640744151,0.09510950324877324,0.9048904967512268,0.5139687487105145
"Knox County School District, Tennessee, USA",0.8737038190366687,0.0019457493266573371,0.018279802884649192,0.007142948186018383,0.09326111235153058,0.23595558433904515,0.5019286972512665,0.2322767826023461,0.029838935807342204,0.05604038521214551,0.9439596147878545,0.6297371539681896
"Prince William County Public Schools, Virginia, USA",0.8175592312017801,0.002565588011482295,0.00988590213036878,0.03791914529889383,0.11832010506911472,0.11318778406280992,0.21957715159543414,0.432663719125027,0.23457134521672884,0.021854015281846956,0.9781459847181528,0.7383765622876766
"Seminole County School District, Florida, USA",0.842392216071129,0.004898506961919141,0.009704747525582955,0.006177654755913437,0.12556618017111223,0.2074244604316547,0.36596163069544363,0.35283453237410073,0.07377937649880095,0.03618201016081508,0.9638179898391849,0.6206334201259321
"Virginia Beach City Public Schools, Virginia, USA",0.8689963023249571,0.005372455432807827,0.02083147499337247,0.008216723328495542,0.08423577714498219,0.22938655397143062,0.45918869167675386,0.2730952053909537,0.03832954896086176,0.0431010637661934,0.9568989362338067,0.6648029790817389
"Fort Bend Independent School District, Texas, USA",0.8574516250265888,0.0005802290711946337,0.0042506455243017886,0.009966747380329663,0.11938499493871385,0.1221796832225,0.2901924474287069,0.474628278283717,0.11299959106507598,0.027742009286790107,0.9722579907132098,0.7511304505160474
"Jefferson Parish School District, Louisiana, USA",0.9129423298850516,0.003156989319560095,0.014870309423269376,0.008439717210226141,0.05284672448669509,0.23833051872066346,0.4308678867928891,0.27171466443349573,0.05908693005295162,0.07208167561933615,0.9279183243806639,0.5192275179509641
"Oakland Unified School District, California, USA",0.5831748428759647,0.02431566548303123,0.03734895372483961,0.18785694082095306,0.15546363048100728,0.1595252050774267,0.32820362015077503,0.3631936358388195,0.14907753893297876,0.1466714049631197,0.8533285950368803,0.43645171244612563
"Sarasota County School District, Florida, USA",0.8593360286999602,0.006628324127327601,0.007579295028756905,0.0055292978759751725,0.1139570639485223,0.22308770035604572,0.447570020180208,0.28419388424015735,0.045148395223588995,0.046157495500791554,0.9538425044992085,0.5286015583504793
"North East Independent School District, Texas, USA",0.8606342806704997,0.0021973576802859565,0.012631800057898391,0.016812402660918286,0.09447138356547133,0.2191889735872318,0.45641452639762303,0.28108008887408487,0.04331641114106014,0.05794810520115137,0.9420518947988488,0.5782080680686271
"Minneapolis Public School District, Minnesota, USA",0.6315318666895177,0.0315803553887247,0.06593627080102495,0.10098189615894261,0.15845772496039393,0.21139661141548655,0.4958598868484972,0.25484917272244106,0.0378943290135752,0.15803178396987155,0.8419682160301285,0.41333413734314955
"Chaffey Joint Union High School District, California, USA",0.8944962206327262,0.004834077446591334,0.00769804836702349,0.014427366970247076,0.07061620303495605,0.18858370430328278,0.3650896858182475,0.2836165050499258,0.16271010482854378,0.031350521553688386,0.9686494784463117,0.7267009261136335
"Loudoun County Public Schools, Virginia, USA",0.7612110550862785,0.002854769449725516,0.014105236753690655,0.022375954829753332,0.19143329562966171,0.18968063265736992,0.29829863990979805,0.34874180933587606,0.16327891809695616,0.028219216075908292,0.9717807839240916,0.7570371850179973
"Granite School District, Utah, USA",0.8575130507908504,0.00424281356785199,0.012084764099792668,0.022588867086274732,0.09828931236840288,0.23534898130410983,0.5167323175069016,0.21531347077988844,0.03260523040909996,0.048081960834115395,0.9519180391658846,0.6792053154062285
"Antelope Valley Union Joint High School District, California, USA",0.8891584488082936,0.0029279705064688185,0.0074196502791723995,0.015421893696477167,0.07135734343827879,0.20538731834979712,0.3584937314120975,0.18316502304197416,0.25295392719613113,0.057550775175860346,0.9424492248241396,0.6706529625555554
"Charleston County School District, South Carolina, USA",0.8410126640628994,0.009353843656597808,0.02204800047428558,0.01078471586453215,0.10812369616721837,0.21602932950803544,0.44001849249269054,0.3011859612917114,0.042766216707562726,0.06020685775915689,0.9397931422408431,0.5718290921939068
"Manatee County School District, Florida, USA",0.8534148864511163,0.007126876443418014,0.011553358352578907,0.003837086220169361,0.11231596420323325,0.2061966029119833,0.3899130741139725,0.3407725089263332,0.063117814047711,0.03971738323498918,0.9602826167650108,0.5487859510796523
"Anaheim Union High School District, California, USA",0.8786877948105671,0.006752657888462507,0.015482871444718733,0.023358182766491372,0.06429321445794291,0.18389416593941443,0.34650857156157716,0.3618397452977368,0.10775751720127161,0.05621231460721961,0.9437876853927805,0.6879014771301697
"Fresno Unified School District, California, USA",0.878060505249785,0.006018216093616685,0.017376358835638626,0.0190761000315633,0.06845589755299614,0.27982181814688706,0.492954356647374,0.18317864391467006,0.044045181291068665,0.10033304486376773,0.8996669551362324,0.5199168770661127
"Alpine School District, Utah, USA",0.8127067360398602,0.006264137839607979,0.011918280979716055,0.015978247331545237,0.14662347260214195,0.31416865004111605,0.3665478319391645,0.2664057992451311,0.052877718774588287,0.019989178006681766,0.9800108219933182,0.8029703063158217
"Katy Independent School District, Texas, USA",0.838579687293135,0.0047930726255043365,0.00838037329031328,0.02184295144716509,0.11801086689049273,0.1577327500022818,0.27260277352850276,0.4208995360882603,0.14876494038095517,0.024908762941882927,0.9750912370581171,0.733774759861069
"Osceola County School District, Florida, USA",0.88977490434989,0.005510124500556664,0.006679966317597924,0.0127778374315473,0.07617535194154182,0.1261164264565542,0.2740964592458463,0.4625859495436416,0.13720116475395797,0.04643414793565489,0.9535658520643451,0.6231980100947747
"East Baton Rouge Parish School District, Louisiana, USA",0.8987156041031881,0.0054882557810800045,0.02089991675626204,0.014247423359043354,0.0542613440775689,0.2540578058839428,0.4623387346836998,0.2304968264110952,0.05310663302126232,0.0886041572412736,0.9113958427587263,0.5117960440501662
"Mobile County School District, Alabama, USA",0.9200644930639397,0.0011520622771949809,0.008618266774727164,0.004350027923248368,0.057950372173129996,0.19584717789017497,0.4337954650823038,0.3097359967338721,0.060621360293648945,0.07021693097914837,0.9297830690208515,0.5930644050276859
"Orleans Parish School District, Louisiana, USA",0.749728917933166,0.02765906863739947,0.05408304678847481,0.05483105933653026,0.098992792406223,0.24978601538115006,0.45026225182610935,0.24512018534607588,0.054831547446664734,0.17777451368577013,0.8222254863142299,0.34898394492483364
"Lake County School District, Florida, USA",0.8753694517977846,0.005217301909583901,0.009785653704798376,0.0017605181320517105,0.09571692924516179,0.23331130674510975,0.2987871165774945,0.36304080603102196,0.10486077064637378,0.04357833461577063,0.9564216653842295,0.5650797899033154
"Forsyth County Schools, North Carolina, USA",0.8761259660849852,0.0025463719711710324,0.016225566100255714,0.009362922357323918,0.08805005451160249,0.283714752987055,0.4567551857304632,0.21423042196764136,0.04529963931484035,0.07011592390423944,0.9298840760957605,0.5851365285949187
"Marion County School District, Florida, USA",0.896504597649925,0.003498373367797139,0.005280984001069566,0.0032012715955850677,0.0784051576867656,0.22539853962829834,0.4089201953609826,0.2970389593642709,0.0686423056464482,0.047435047720042416,0.9525649522799575,0.534212619300106
"Collier County School District, Florida, USA",0.8620326520632852,0.005971947223713576,0.008528322646131346,0.00683340421460849,0.10219124616380482,0.2159149776949978,0.42473384418374016,0.3041542504934112,0.05519692762785068,0.046419635544283785,0.9535803644557161,0.5463871106797403
"Cleveland Municipal School District, Ohio, USA",0.7908161996398765,0.005640890820989786,0.046406110641390635,0.07841231052175883,0.06812236847284853,0.24405134156406041,0.4653345927377031,0.23750292487035596,0.05311114082788058,0.2230905425221524,0.7769094574778476,0.32325742919258854
"Omaha Public Schools, Nebraska, USA",0.8603800909913235,0.0028553855837682362,0.024738782658870247,0.01569928319595936,0.08688565664411854,0.31710501305085365,0.508658179321298,0.14550693095613884,0.028729876671709568,0.07979388071331142,0.9202061192866886,0.5392439305902696
"Hamilton County School District, Tennessee, USA",0.871826025905402,0.0027237343360539817,0.017365787774440165,0.008622371670468561,0.09275574283074589,0.2644301331824762,0.4793522970149228,0.22806873307624084,0.02814883672636003,0.06034496411066273,0.9396550358893374,0.6084229378413516
"Chesterfield County Public Schools, Virginia, USA",0.8691463622986326,0.001377812804841083,0.005312846175467217,0.003929522119406769,0.11321212254818211,0.16574997669432273,0.430943724557969,0.36133743513253164,0.041968863615176655,0.028070041872858775,0.9719299581271412,0.7208679101636848
"Arlington Independent School District, Texas, USA",0.9035249345871733,0.0011429852323626409,0.01545898588302766,0.0027978142562200266,0.06825377742901599,0.22418045052510518,0.38094795353120436,0.3333215093899866,0.061550086553703844,0.0455415340981941,0.954458465901806,0.6043733075437692
"Davis School District, Utah, USA",0.8510851801943863,0.005212305398663953,0.012483156053785945,0.014530233091545056,0.11227959517187992,0.28129238957717,0.4149107961812239,0.2601508907463149,0.043645923495291124,0.027197699706093776,0.9728023002939061,0.7762036051283451
"Plano Independent School District, Texas, USA",0.7785259376045004,0.0029400030797907396,0.01749199859835397,0.014755751378964822,0.17514451881996226,0.2070313877667148,0.3947550097002182,0.3312099963297683,0.0670036062032988,0.035137774527678675,0.9648622254723214,0.6198520104898307
"Capistrano Unified School District, California, USA",0.7818987503511619,0.0048783095937046375,0.013091196290595138,0.006667043305102445,0.182326211604581,0.22207344308739146,0.3634655760179768,0.3136343081591714,0.10082667273546016,0.03410843902612667,0.9658915609738733,0.7236237094916919
"Elk Grove Unified School District, California, USA",0.8441880055395218,0.005748463824929381,0.008163016481211875,0.01821421581542352,0.11237661160283006,0.16345089678583452,0.3420870365290568,0.39365472721452116,0.10080733947058741,0.04609934219559596,0.953900657804404,0.7231069164571954
"Douglas County School District RE-1, Colorado, USA",0.7582170367112748,0.00292104742717241,0.012531638501477897,0.012578338831152672,0.20710988267435945,0.21885619060121378,0.36033996279852715,0.34691185855687023,0.07389198804338877,0.02191674005112244,0.9780832599488776,0.7679873125970892
"Glendale Union High School District, Arizona, USA",0.8363699780378756,0.009396787118864986,0.013744024047764505,0.03369835835675651,0.09241584235974377,0.16288506055470883,0.4005958075139615,0.36113749041537874,0.07538164151595077,0.10379971831343851,0.8962002816865615,0.5142387827433842
"Sacramento City Unified School District, California, USA",0.7733501527195547,0.024360314819446102,0.03608754504929786,0.03275827678396719,0.122143366088055,0.2286007462828838,0.4433457637045706,0.26047211743668247,0.06758137257586308,0.09192578879327531,0.9080742112067248,0.5359824527870197
"Horry County School District, South Carolina, USA",0.8930894169943581,0.00263976748162079,0.012610702684219524,0.004260557360232518,0.0747478201401949,0.25398573487564213,0.4717025758527662,0.23222587678776008,0.04208581248383163,0.04424666998491929,0.9557533300150807,0.5923972394119263
"San Juan Unified School District, California, USA",0.8252210879996057,0.008082752021900062,0.014014986875122887,0.013080094230145976,0.12867003367209476,0.18710942326070518,0.4315548002927963,0.31065468385754824,0.07068109258895035,0.0587796504977668,0.9412203495022331,0.5937185318654151
"Conroe Independent School District, Texas, USA",0.8623329481784586,0.0039652570525593265,0.008314563791554888,0.011566098195189696,0.10578830145834854,0.20857860892821528,0.33173649795940935,0.3351713975509876,0.12451349556138777,0.03333301676008576,0.9666669832399142,0.68971170731522
"Cincinnati City School District, Ohio, USA",0.7837477747423816,0.004063568852617419,0.05083498305474778,0.05698971087588504,0.09359755467555102,0.2518862074608924,0.4611295054486967,0.23624072476423624,0.0507435623261745,0.1701215889875792,0.8298784110124209,0.4027805709190817
