longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %,Traffic Fatalities Per Capita Per Year,Pedestrian/Cyclist Fatalities Per Capita Per Year,Total Traffic Fatalities In Last Decade,Total Pedestrian/Cyclist Fatalities In Last Decade
"CA-HD034, USA",0.8743204254702297,0.00357333061962912,0.027318331393377266,0.006965997572926494,0.0762114712117505,0.2953786082035275,0.30078549809555766,0.21352508726807187,0.19031080643284295,0.04290972320675947,0.9570902767932405,0.6713464381676094,0.0002921425625293425,4.732823556916479e-05,1537.0,249.0
"CA-HD027, USA",0.8866439445064737,0.003714496409624908,0.018100881707777672,0.006491576578810999,0.05233585832475129,0.3246314754166219,0.31950284903386483,0.22386300870082848,0.13200266684868478,0.0677682576738718,0.9322317423261282,0.6561425122902366,0.00019505253184707268,3.720766094231278e-05,1017.0,194.0
"CA-HD011, USA",0.865889961019275,0.005794135411404704,0.010836505189759411,0.02615048396708891,0.08400898721967794,0.24153412565073185,0.272775397005523,0.277358458048206,0.20833201929553913,0.046159150537444384,0.9538408494625555,0.7080518583840743,0.00010318430215130623,2.7669533537780446e-05,537.0,144.0
"CA-HD032, USA",0.902647297207141,0.004649092311787879,0.011552962762640905,0.004070285585436699,0.06996794421686117,0.3420427770735994,0.3941353751215497,0.19478770681949512,0.06903414098535589,0.05069116780504114,0.9493088321949589,0.6597851448985692,0.00018086006868055059,3.470662298773892e-05,938.0,180.0
"CA-HD017, USA",0.33111144150116484,0.0464304699225316,0.14851253448824253,0.27947680181760265,0.17761390694053836,0.1348502168040444,0.35945944137530644,0.372791419438809,0.13289892238184026,0.3767414965661746,0.6232585034338253,0.22473811863927998,4.770061779059236e-05,2.780926705200526e-05,247.0,144.0
"CA-HD006, USA",0.7883295201927273,0.018215555095592435,0.028675919258192774,0.024345044158278952,0.12691675295122204,0.22613251340892282,0.41711913027537734,0.28773833194131393,0.06901002437438589,0.07828974102406543,0.9217102589759345,0.54887139397623,0.00011951405353765466,4.7960332163977925e-05,618.0,248.0
"CA-HD016, USA",0.6608816481813187,0.008238191249202765,0.019318693449663263,0.08769930280624225,0.21593853383840986,0.2179426794211455,0.2732583495515806,0.28078908674531605,0.22800988428195787,0.04125515743437656,0.9587448425656235,0.6954201195603192,5.106570647664034e-05,9.864966023896429e-06,264.0,51.0
"CA-HD042, USA",0.7892822758176998,0.006073189039195051,0.018714781083454816,0.007357688408648848,0.17032525196905185,0.2587074237823696,0.334070315798483,0.2935563352175252,0.1136659252016221,0.034141663136777606,0.9658583368632224,0.7084108628385413,6.519144425164284e-05,1.8183963678499784e-05,337.0,94.0
"CA-HD047, USA",0.8636123538796802,0.00556730522561816,0.012458906909562566,0.00968881238997025,0.09755377852918655,0.28302380294241314,0.3548942106494711,0.2602157092030048,0.10186627720511109,0.05252125165068706,0.9474787483493129,0.5866833257002446,0.00015420543569323757,4.469442364509145e-05,797.0,231.0
"CA-HD020, USA",0.7779288349862143,0.006493434795929721,0.011945605731892435,0.0847832593833457,0.10858561424865061,0.14883974508365758,0.3016897340023597,0.37350233911624237,0.17596818179774035,0.05513205147774099,0.9448679485222591,0.6845122631319004,4.997288293174246e-05,1.7045014333307507e-05,258.0,88.0
"CA-HD052, USA",0.7431238752855498,0.0081519632258386,0.03412713420716893,0.06831991039682911,0.1332566052243047,0.1532174318214453,0.34733379076296245,0.37013365615551097,0.12931512126008127,0.10049709658987353,0.8995029034101265,0.5185105684202413,4.979674402923476e-05,2.3251397990304167e-05,257.0,120.0
"CA-HD010, USA",0.8405474059092962,0.006503916453474353,0.010349837276183358,0.02336420626553624,0.10857875110909414,0.16311403324410817,0.3899118729208945,0.35273261251381904,0.09424148132117835,0.05809630909574406,0.941903690904256,0.6653541087238336,7.344149967929899e-05,3.836785471372348e-05,379.0,198.0
"CA-HD040, USA",0.8275758456410945,0.004190847903174381,0.014296559270856971,0.022293737094073184,0.11654620944411759,0.18441455622519193,0.2951014377751002,0.3347458723945868,0.18573813360512115,0.0423130769566787,0.9576869230433214,0.7209220825179494,7.151689465503273e-05,1.4729766920819747e-05,369.0,76.0
"CA-HD033, USA",0.9217558227570565,0.004328770658714975,0.014760397776554525,0.0045268903847899816,0.04584490067596618,0.36070773735772027,0.3317787854444783,0.24865831127510538,0.05885516592269609,0.05553760439863411,0.944462395601366,0.6709301463256517,0.00016653741760372238,3.5091120589375725e-05,859.0,181.0
"CA-HD080, USA",0.8396041346699497,0.0057476476492458635,0.03113615981930596,0.039795301300610965,0.07272608006365297,0.18192135901765175,0.391099295791731,0.34010332676202615,0.08687601842859113,0.06005733581751232,0.9399426641824876,0.6739783523695693,6.767513607744053e-05,3.19954081741481e-05,349.0,165.0
"CA-HD044, USA",0.7653324997666908,0.00552598159152312,0.016562836698216014,0.02747522413117237,0.1749167496974885,0.1717322229060275,0.3322723709498334,0.37133873363097786,0.12465667251316119,0.06932737475524499,0.930672625244755,0.5456663487868736,4.986928792111301e-05,1.733736962882445e-05,256.0,89.0
"CA-HD001, USA",0.8349678089082955,0.009357876329388753,0.026658605051931263,0.004885862596225767,0.11730976000752391,0.3975850743811225,0.34177104676052084,0.18167163557545268,0.07897224328290409,0.05259785571785986,0.9474021442821402,0.6724519371830396,0.0002117759118075318,2.517888721029641e-05,1085.0,129.0
"CA-HD078, USA",0.7889122127798068,0.011801682580530232,0.024341922378877535,0.023914488841607625,0.14027958571236424,0.23435950959557436,0.4846427518274876,0.23968837967643816,0.04130935890049997,0.05126075157973727,0.9487392484202628,0.5885253709592546,8.794043501201851e-05,3.615328994938539e-05,450.0,185.0
"CA-HD015, USA",0.785343994649391,0.006167476875502117,0.015135817288961921,0.07621885985743342,0.10614668498292017,0.18398196118861807,0.252623411769671,0.2976063793363565,0.26578824770535453,0.05105093684963166,0.9489490631503683,0.6843271930684869,7.589553800742915e-05,2.0929955069059075e-05,388.0,107.0
"CA-HD074, USA",0.7837173571192436,0.008338384895855961,0.053042267288993826,0.01369554876663979,0.1259031953953538,0.23963372779563186,0.3640893767561372,0.2992711393579248,0.09700575609030619,0.03767061650108471,0.9623293834989153,0.693346680972025,6.359493353840253e-05,2.2894176073824914e-05,325.0,117.0
"CA-HD064, USA",0.8843657082681634,0.0062790855956505595,0.015044332215125902,0.026797775711212304,0.05658261189879851,0.1630577350459744,0.3192276391638429,0.3802062987526981,0.1375083270374846,0.05325661865499305,0.946743381345007,0.7073358885692698,6.090778052831135e-05,2.330554946260145e-05,311.0,119.0
"CA-HD077, USA",0.6927369850966492,0.020174206419445923,0.044303089660186375,0.022226161145459843,0.2094040750295078,0.25292928397256925,0.44291128810800495,0.24727084115483028,0.056888586764595496,0.06048982934469942,0.9395101706553006,0.5873169171510689,6.135705281622972e-05,2.7335353658512606e-05,312.0,139.0
"CA-HD002, USA",0.8239738540631365,0.009788038731364449,0.039037791517263706,0.010792722005135843,0.10818976814465081,0.4046566311778507,0.34680505148241575,0.18117990181694718,0.06735841552278642,0.05946616489015771,0.9405338351098423,0.6308481597572004,0.00016658442711931312,3.157998618375605e-05,844.0,160.0
"CA-HD043, USA",0.8552341970366409,0.0034783097167952314,0.01400953009832505,0.05034805244003932,0.06620615556125606,0.1626874077288463,0.3381041627919509,0.3633798876534961,0.13582854182570667,0.07576504718755517,0.9242349528124449,0.6459478527843094,6.933360724388047e-05,3.3580379576808204e-05,351.0,170.0
"CA-HD054, USA",0.6682990073971643,0.008557218232817927,0.04784541237817429,0.18662229613276324,0.07952854982101135,0.1398483057324618,0.2771688193127891,0.42699387393078775,0.15598900102396138,0.2287114545519571,0.7712885454480429,0.35211572713102807,8.406143622135913e-05,4.778020313525366e-05,424.0,241.0
"CA-HD079, USA",0.8410703227760983,0.007086873000669268,0.016787754964570908,0.04375478738657268,0.08192240225430879,0.16642845011557364,0.4475166801643738,0.30889567708464755,0.0771591926354051,0.08005028748010688,0.919949712519893,0.6141888353164507,6.173979159346233e-05,3.1961757062853496e-05,311.0,161.0
"CA-HD008, USA",0.8627201621706098,0.007068741114906943,0.020554080338806468,0.008069088622917154,0.0922661762268375,0.29684046217456633,0.4171767553429847,0.20906648753979576,0.07691629494265319,0.04041698243459866,0.9595830175654014,0.6888210871083211,0.0001739144245735523,2.005177726247578e-05,876.0,101.0
"CA-HD057, USA",0.7427945498254812,0.013290674795143124,0.045007134647897594,0.11881105490272341,0.060156549458803714,0.11294902879952506,0.2966475765959995,0.4211472991198458,0.16925609548462955,0.19203087730923493,0.807969122690765,0.45730827836869553,0.00010825047371996297,6.336128645260218e-05,545.0,319.0
"CA-HD019, USA",0.5058920103659027,0.026836150420558865,0.049270038605141925,0.2438405898797857,0.155947495736401,0.1110204113331032,0.3154071051602802,0.4363633278366064,0.13720915567001016,0.16925014711728462,0.8307498528827153,0.4177159251618286,2.70184897856202e-05,1.609189465172968e-05,136.0,81.0
"CA-HD046, USA",0.8007104593907352,0.006650110559253225,0.016673092396027597,0.045922962116164825,0.11992656322508756,0.17453077900421574,0.30585633727528705,0.3521681301859367,0.1674447535345606,0.07222677252784954,0.9277732274721504,0.6019526721686871,6.191629951561944e-05,2.5085060253916553e-05,311.0,126.0
"CA-HD065, USA",0.8704162703828029,0.004995496960845339,0.01392109967016633,0.0402890742061294,0.05526923273959149,0.1474406769795783,0.3721666723882965,0.35978479329614343,0.12060785733598178,0.0872352938894754,0.9127647061105246,0.6198868828108527,0.00010292169972394645,4.767109735275814e-05,516.0,239.0
"CA-HD073, USA",0.7688336176315682,0.013387926821831967,0.03130565171050374,0.01070982210114776,0.1635950386801141,0.24531263820413546,0.4481928315878327,0.24222300080419426,0.06427152940383755,0.04899730450350557,0.9510026954964945,0.6302401808913446,5.2412579018964556e-05,1.1802832679843162e-05,262.0,59.0
"CA-HD029, USA",0.8463517373862895,0.004349078251541483,0.01362858103185272,0.008145801814411123,0.056054680322019705,0.2149609164643812,0.3991209101336793,0.2624898849927116,0.12342828840922783,0.039188501241884575,0.9608114987581154,0.7437865651604897,0.00011627930248429429,3.082101993559607e-05,581.0,154.0
"CA-HD005, USA",0.8092686628792284,0.004621697506794952,0.008587031102519979,0.008283794110001037,0.16186564401283035,0.267754614658039,0.32963636805642754,0.3080290285009757,0.09457998878455777,0.035964014551781796,0.9640359854482181,0.7156592499367452,6.086463945233877e-05,1.0847163466753442e-05,303.0,54.0
"CA-HD025, USA",0.8320349743972711,0.006330543419052098,0.020980285065465974,0.03489635293016719,0.09708450761865853,0.13633655336073935,0.3832367412267633,0.36624318151946245,0.1141835238930349,0.06599924394352209,0.9340007560564779,0.6757053558221204,8.984273492565816e-05,4.008678083005823e-05,446.0,199.0
"CA-HD051, USA",0.6331874099076792,0.01985635174520253,0.07156564576576661,0.05618724124575479,0.20577347513652897,0.21571061549072854,0.33252668582860523,0.3682693586807246,0.08349333999994171,0.13028982470466163,0.8697101752953385,0.3663141711526609,5.23948475712973e-05,2.4988311918618713e-05,260.0,124.0
"CA-HD007, USA",0.8280631545126275,0.008110175055465792,0.012271391511416324,0.012946699788875301,0.13094624573060437,0.19488117879191394,0.4038355662795932,0.3262456488007465,0.07503760612774614,0.05159187273598951,0.9484081272640106,0.6377379911413543,8.172605426610003e-05,3.16814580735252e-05,405.0,157.0
"CA-HD031, USA",0.8901638803209491,0.006255673587143046,0.018025592109990485,0.01504262496868175,0.05707609304854874,0.2586562710834008,0.47742752861782284,0.22011901549441487,0.04379718480436153,0.10027323751906873,0.8997267624809313,0.5553234980309322,0.00014915161190710215,5.146638841178762e-05,739.0,255.0
"CA-HD003, USA",0.8737002116055429,0.010701703154985146,0.022935813479624426,0.006279094471695369,0.0779816841713728,0.3837235182968728,0.2998510447008421,0.23496144021083187,0.08146399679145332,0.059898403563363754,0.9401015964366364,0.6528142619124748,0.0001933145876763465,3.716811299106349e-05,957.0,184.0
"CA-HD072, USA",0.7915695812502977,0.008821728218889092,0.015332947737090905,0.007446851779687858,0.16984304571676637,0.22121894597352956,0.3714598680794158,0.3206950938969356,0.08662609205011909,0.04460632699108322,0.9553936730089168,0.6301094400761373,6.063962678331035e-05,2.5670775338268052e-05,300.0,127.0
"CA-HD058, USA",0.8931743461970242,0.005187314725303704,0.013525678271158874,0.016096515197531882,0.06087197283263429,0.19222162266707934,0.3191891100754633,0.3120798172305263,0.1765094500269311,0.04125653964299254,0.9587434603570075,0.7324234322136304,0.00011001433826577766,2.8514745763740162e-05,544.0,141.0
"CA-HD035, USA",0.934532847239582,0.0029189052779054953,0.008274630622899995,0.007135430681318041,0.03665377240674319,0.25555770794698907,0.5051813953264936,0.18452021635650226,0.05474068037001506,0.07530464791363324,0.9246953520863668,0.6128444427696483,0.00016248698280717537,4.8219329062478485e-05,802.0,238.0
"CA-HD071, USA",0.8274911483988443,0.005041507962639551,0.01070619160454451,0.0034341946927898036,0.14435103775838226,0.21979160620283697,0.3210877513924163,0.2652129867830674,0.19390765562167944,0.028926793014574653,0.9710732069854254,0.7606160866344619,6.646699548916061e-05,1.2361240014752433e-05,328.0,61.0
"CA-HD021, USA",0.7164025871318387,0.01616922571676161,0.02418669373404576,0.07252194049893655,0.15668017409339402,0.20350327029356904,0.36233034860355334,0.34035214478206016,0.09381423632081744,0.05240931694220419,0.9475906830577958,0.6368762296331604,4.076897177002243e-05,1.7443440657820545e-05,201.0,86.0
"CA-HD056, USA",0.8763240224956973,0.004533358192107324,0.010647899030559868,0.02459064145121911,0.07516398482423697,0.1613308274693753,0.3144476425543618,0.36834928340456663,0.15587224657169638,0.04812322912544128,0.9518767708745587,0.7404084256329332,7.50799632128527e-05,2.5637060609266783e-05,369.0,126.0
"CA-HD061, USA",0.7846384231171459,0.014265336262128794,0.021792222060810072,0.04275067487168578,0.11545281464167148,0.16937749949619235,0.34470221286309655,0.36321430099460406,0.12270598664610702,0.08237188996803103,0.917628110031969,0.526399738586059,8.01408188674385e-05,3.9865968569261496e-05,392.0,195.0
