longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %
"Houston TX HSA, Houston TX HRR, USA",0.0023561870690095034,0.029818208429974756,0.07162777394452192,0.013225101036906736,0.09836856966863256,0.08984590567139528,0.11537376950782227,0.04058007234455435,0.021374586067664736,0.012512702915822224,0.08918562828963708,0.052907565698153775,0.04972375512994076,0.00297267726888271,0.08091063619822642,0.02663083241446554,0.10454408247000883,0.055937525737851504,0.010201486348184489,0.03190293378834434
"Chicago IL HSA, Chicago IL HRR, USA",0.0014690423435814125,0.0004753202822698944,0.07552394144887838,0.023215174954911728,0.03982237687282979,0.09776159175609864,0.13976976168590727,0.06334796112992648,0.023174366083118743,0.022073588950064914,0.07862146856574785,0.04820912087058931,0.0476218122725185,0.0016584956467568148,0.1282322105305731,0.03751740684417671,0.08272591610909384,0.06331512085565572,0.00416854085505958,0.02129678194224136
"Brooklyn NY HSA, New York NY HRR, USA",0.0007070326438602114,0.00012718996355973714,0.06375296221489431,0.02860661999359556,0.05038297350297112,0.1036210606752662,0.1941700762228324,0.04768047695177376,0.0264272458969377,0.04502433318674455,0.02975298177811754,0.04913860943699058,0.037061427669005345,0.0012971216820830793,0.10177874674528016,0.04012872915954279,0.08924968604641315,0.06688277854154305,0.004161344784669888,0.020048602903919
"Dallas TX HSA, Dallas TX HRR, USA",0.0017926251130727774,0.004348042811804487,0.07080491104915822,0.015136251136600365,0.0920021674011088,0.07525170414785208,0.11395789929482744,0.06963672533554463,0.027515221509908944,0.021873107700890456,0.07543435200065093,0.047944411877537986,0.052108505036179455,0.002535210159599437,0.10014484757906482,0.02474586297735485,0.10841420988223031,0.060084993356492006,0.005790561145600484,0.030478390484521486
"Phoenix AZ HSA, Phoenix AZ HRR, USA",0.0044253754251917425,0.0012759522519874098,0.07678241995733733,0.018515725520818593,0.08490969843910909,0.07626036389766949,0.12377578650298035,0.07316953132938792,0.02370429710391624,0.01811856849051252,0.06865657676199129,0.04751144755758898,0.06453987975943273,0.0017601498948015798,0.06574606487473789,0.04048954846733117,0.12210448542318647,0.055303618082370505,0.0084223738217365,0.024528136437912268
"San Antonio TX HSA, San Antonio TX HRR, USA",0.004674730682304058,0.010855935746579776,0.08703573915128081,0.01635292833968705,0.08373200556657528,0.09429588477828645,0.1353142582251592,0.06915606856313496,0.019413854495285172,0.015451973200661138,0.055568822289776235,0.04894653612306113,0.04952759130627794,0.0014919303496433345,0.06924575036128487,0.050086858056636124,0.11390551766876196,0.04460412217687103,0.006760738989419888,0.023578753929313568
"Las Vegas NV HSA, Las Vegas NV HRR, USA",0.0017135183905098302,0.0017778218552253683,0.16174599857222793,0.08840483201057597,0.07131846059651949,0.0636220769233773,0.09549967481074724,0.034899428487018734,0.025711184569478077,0.015736156373459174,0.03774330559450246,0.04553095663237824,0.06186063880016584,0.0011706455166057607,0.0584388342330935,0.03536210682097917,0.11586063544089295,0.060697834015666634,0.005552424550243427,0.017353465806332923
"New York NY HSA, New York NY HRR, USA",0.000690336803635033,0.00010842986444529314,0.05426835076565215,0.04306452222090838,0.024501027201406525,0.10170208503973903,0.13646783852521782,0.11516172883556704,0.035164192081163344,0.058935677722593297,0.02924598319396306,0.04255086572970095,0.03223664160621032,0.0017487964876340015,0.17162673455706914,0.029790158864453915,0.07205867598767758,0.030184849293254823,0.0020961808652658815,0.018396924354442436
"Miami FL HSA, Miami FL HRR, USA",0.004762555476468177,0.00037341663104380554,0.08167702039159615,0.01981578844568735,0.08451710083926096,0.0752213001672483,0.13369886847039625,0.04781499922622022,0.031847323295774825,0.018218039538493044,0.03986950283693797,0.05679543775362938,0.0588786790410268,0.0012538341007269165,0.07844695241103912,0.03640652646444982,0.11295192449459714,0.07905572913083725,0.005638310244223274,0.03275669104034326
"Los Angeles CA HSA, Los Angeles CA HRR, USA",0.0033925969784022085,0.00015333985308614383,0.09436230604179358,0.04236347135692691,0.06131620925337767,0.07578205919115841,0.11242869615167198,0.02855203268420207,0.02336032499405065,0.05950163869168558,0.07518836661217318,0.06519675710324266,0.055067351993969026,0.0011107140115284074,0.09435992572710558,0.02592101605798258,0.09886488685687571,0.04926514000230639,0.003404229396705872,0.030408937041755544
