longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"77494, USA",0.9744754363865396,5.791227201058262
"08701, USA",1.0,2.693302461674245
"77449, USA",0.9735808451721647,6.0234191549891865
"75034, USA",1.0,3.5647010360066016
"11368, USA",1.0,1.8138463826946956
"75070, USA",1.0,2.3681940425290287
"60629, USA",1.0,2.138777585536875
"11211, USA",1.0,1.8761605351518713
"78660, USA",0.6865136363225742,8.300048988626411
"77084, USA",1.0,5.660005621857855
"77433, USA",0.8571680545111909,8.267676550843582
"11220, USA",1.0,0.8541879062319708
"11373, USA",1.0,0.9280414456973394
"79936, USA",1.0,2.6307571621363173
"10467, USA",1.0,1.0966240380237797
"11208, USA",1.0,4.026731752017474
"90011, USA",1.0,1.3564341349528903
"11219, USA",1.0,0.9794135486986814
"90650, USA",1.0,1.3462824300079237
"11207, USA",1.0,2.3472637245091756
"11226, USA",1.0,1.479866279687125
"11385, USA",1.0,1.7424213693091404
"91331, USA",1.0,2.9441334646648603
"37013, USA",0.8937933367157112,7.177061332202902
"11236, USA",1.0,2.0811108399209797
"94565, USA",0.8775099200414748,8.346824715065075
"00926, USA",1.0,2.3780702024689666
"92336, USA",0.9416586499919833,6.614642620208511
"11214, USA",1.0,2.20805627981201
"77573, USA",0.9999175351248828,4.20576151847324
"90250, USA",1.0,1.5245050383622485
"10025, USA",1.0,0.9534788624005802
"91342, USA",0.9996067758725954,2.6207981397211815
"90201, USA",1.0,3.9790221569486857
"92335, USA",1.0,2.981188466726816
"29483, USA",0.8223449918018234,8.870569143199361
"90805, USA",1.0,2.4705916972198527
"90044, USA",1.0,4.413569368438918
"77429, USA",1.0,4.056765612480762
"75052, USA",0.9843496860407247,6.7665006876504545
"78245, USA",0.9399870712037557,5.3902967971560125
"79938, USA",0.9302916024857917,4.3144486691540065
"10456, USA",1.0,0.7216787380284314
"77584, USA",0.9734444183012128,4.2118076435671234
"11377, USA",1.0,1.746264185547358
"11206, USA",1.0,0.7468669731561044
"90280, USA",1.0,2.3081684046458695
"30044, USA",1.0,5.978447036268369
"10314, USA",1.0,4.571751551518627
"60632, USA",1.0,4.0897076928689176
"11230, USA",1.0,1.7088438133857282
"11234, USA",1.0,1.8530100334462472
"77479, USA",1.0,3.212272230383756
"11355, USA",1.0,0.6837516907549391
"91710, USA",1.0,2.6275563782366085
"92683, USA",1.0,2.4359245023567806
"11212, USA",1.0,0.9696547074474977
"60618, USA",1.0,1.5269807484276945
"92503, USA",1.0,2.4496239837018825
"93307, USA",0.9729918897900234,4.604817090131687
"93727, USA",0.997554387096057,5.103917043796636
"34787, USA",0.6333296126799866,9.061906373015347
"60639, USA",1.0,2.173032436334221
"78521, USA",0.8984864682383391,6.493698141679734
"30043, USA",0.9658799471252161,5.450465413058329
"78130, USA",0.9883967080611749,3.9895326845491166
"60623, USA",1.0,1.8972964259264533
"11221, USA",1.0,1.1934866044288777
"85142, USA",0.9771708393682323,6.177669509839018
"78613, USA",1.0,3.8999960032697563
"92804, USA",1.0,2.1336953200075124
"92345, USA",0.9150274645851402,6.528265309516106
"78666, USA",0.9642911041199893,3.5890239671970985
"91911, USA",1.0,1.6563142556378214
"60804, USA",1.0,1.9906355251986831
"93722, USA",0.8982783775897286,8.42137985022209
"11235, USA",1.0,1.2718688208690498
"99301, USA",0.9647709820748192,4.736752004109986
"77379, USA",1.0,3.108466311185334
"92154, USA",0.9903185252200069,5.216462737151706
"92376, USA",1.0,3.8679298998989573
"66062, USA",0.9954764457114585,3.279087720272817
"30024, USA",0.8640226295008545,7.154386569810406
"11229, USA",1.0,1.4740581192194
"60647, USA",1.0,1.7522390045777638
"73099, USA",0.9255248566418653,5.329545334452643
"11223, USA",1.0,1.6622095664008385
"95076, USA",0.9424712118876226,4.50323469359656
"10002, USA",1.0,1.4191404464497124
"37042, USA",0.23921882848190582,11.802250870107592
"11204, USA",1.0,2.4432791037540165
"92704, USA",1.0,2.241222369931892
"11203, USA",1.0,0.8954127355273299
"78542, USA",0.5282229376936898,9.966303121436582
"10462, USA",1.0,1.1240997467872775
"75217, USA",0.8706394997948,7.940454428127638
"28269, USA",0.9966992310296464,6.775500544728763
"22193, USA",0.9950906892382104,5.632571684127825
"10453, USA",1.0,0.9715772213489611
"93550, USA",0.9943805223808136,5.350026425910763
"93535, USA",0.8920399221032133,7.8865018043817114
"91744, USA",1.0,4.03941696330023
"10458, USA",1.0,0.9556724041532464
"30040, USA",0.8040995858756647,6.821583472294499
"30349, USA",0.8088105076741441,5.551447904724157
"92592, USA",0.9576785648050841,3.18526214823537
"92126, USA",0.9741002562737548,8.321591184347007
"94544, USA",1.0,2.491447333254898
"95823, USA",1.0,2.619508890826306
"78641, USA",0.8441835381048612,6.754023196967233
"95630, USA",1.0,2.3971711580291832
"95035, USA",0.7164346096469418,8.873838932063737
"37211, USA",1.0,2.980106650529481
"96706, USA",1.0,4.7840509671328455
"76244, USA",1.0,2.5672325865800434
"75035, USA",1.0,3.2975301926990297
"93257, USA",0.9477613803780558,3.1840606688526654
"93033, USA",0.9996875820097224,5.715040331187099
"78577, USA",0.9995747288896671,4.065148763669776
"78572, USA",0.9030582731822641,4.9247432023800775
"87121, USA",0.5879667578849137,9.777750426199907
"90706, USA",1.0,1.3523638742213258
"91910, USA",1.0,1.7508486140788502
"77459, USA",0.4968824453794292,10.001658001723104
"79912, USA",1.0,4.909509965339858
"79928, USA",0.557939313782842,9.63445592647105
"93274, USA",0.9557779869254445,3.3887004657638067
"10468, USA",1.0,0.7252241352468094
"91709, USA",1.0,6.017024886261591
"96797, USA",1.0,3.2010239934479916
"92509, USA",0.9966607387315924,5.86025540370234
"94112, USA",1.0,1.6396320166280183
"76063, USA",1.0,2.7487710245766674
"94533, USA",1.0,2.9094983284154465
"00725, USA",0.998287362538309,3.6995800655198097
"60617, USA",1.0,2.0335919009074965
"11218, USA",1.0,1.8631990391528772
"84095, USA",1.0,2.675168888728194
"98052, USA",1.0,2.4931567368447505
"10029, USA",1.0,0.5808206379889344
"34953, USA",0.9984679900808849,5.2286037779214265
"27610, USA",0.9903645123170621,4.117434040965914
"10452, USA",1.0,1.0139215452443313
"27587, USA",0.39918971379440615,10.819692653257697
"92553, USA",1.0,4.519190319151453
"91335, USA",1.0,1.1744986508727668
"77450, USA",1.0,2.261215774717513
"28027, USA",0.7883435582822086,7.416524243289085
"11233, USA",1.0,1.5480772082614263
"80134, USA",0.8601483036944682,5.323485644346362
"60608, USA",1.0,1.8965028568056128
"10457, USA",1.0,0.6172116559765395
"60625, USA",1.0,1.1711089775160326
"78254, USA",0.8988892690758824,6.5119354180344065
"60634, USA",1.0,2.077482038554046
"63376, USA",1.0,4.546362230521008
"97006, USA",1.0,3.0904873204455976
"33025, USA",1.0,2.486408788635238
"92880, USA",1.0,7.07544772236048
"95747, USA",0.8755802045511977,7.443142671113277
"84043, USA",1.0,3.5449200645443306
"80013, USA",1.0,5.979278672322962
"33024, USA",1.0,1.9411967171820719
"85225, USA",1.0,2.897735927247473
"22191, USA",1.0,3.162320841448776
"92805, USA",1.0,1.8655920147333682
"77036, USA",1.0,2.6293031033192107
"97229, USA",1.0,3.3886188854066277
"93536, USA",0.9291392599168719,5.996563670689863
"89108, USA",1.0,2.451344716553244
"33411, USA",1.0,5.158350537963389
"23464, USA",1.0,5.285516904428213
"94536, USA",1.0,2.48905947864773
"89110, USA",1.0,5.592680214938463
"45011, USA",0.9884569224752889,3.8469339842165122
"97701, USA",0.8970804396197155,4.976078633387621
"93306, USA",0.9985567649954814,2.789723331636792
"76028, USA",0.9114475797201192,5.6746451389793275
"60614, USA",1.0,1.4439916208023247
"93065, USA",1.0,3.9261801357550326
"11209, USA",1.0,1.6444054531854289
"47906, USA",0.9680383268640916,4.072500609962668
"30041, USA",0.8593285052379852,6.334812945744037
"78046, USA",0.677763272410792,9.537360109395314
"97007, USA",0.9902886173878697,6.9883385792886346
"77083, USA",1.0,6.438209451845139
"91706, USA",1.0,2.0102165391561777
"30052, USA",0.44344836055507797,10.321233010760608
"85326, USA",0.008649786146677416,19.731402973179748
"28277, USA",0.9774025974025974,6.965102226515941
