longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %
"CA-SD003, USA",0.06182413571886781,0.22508783525908602,0.184497221441203,0.19823088515051696,0.21517355296110433,0.11518636946922181
"CA-SD023, USA",0.04205815061787402,0.18787688022577953,0.19158138427070945,0.20549181264745672,0.22934827578975917,0.14364349644842114
"CA-SD004, USA",0.06743338393333201,0.24297246730088976,0.18084513830164348,0.19071185872008226,0.1950992698666653,0.12293788187738718
"CA-SD010, USA",0.05345907537043921,0.19085613864750575,0.19807328102049188,0.27610837553425993,0.16162307926959424,0.11988005015770913
"CA-SD039, USA",0.05361469814395435,0.19613364231585137,0.18162394356016778,0.26632359860945903,0.18962064299232065,0.1126834743782469
"CA-SD024, USA",0.07361312183745478,0.22811034782923112,0.2046594664125597,0.23578733077048578,0.16444664956856678,0.09338308358170178
"CA-SD025, USA",0.07965345240748539,0.23513518125769517,0.2090511041105618,0.2048714271682569,0.16923489307251807,0.10205394198348262
"CA-SD033, USA",0.04112704381513657,0.18115723773050812,0.19742193852998696,0.23752602645635426,0.21764398101483634,0.12512377245317768
"CA-SD015, USA",0.05437283976177838,0.20292348081614087,0.2122003697693111,0.21548655601041905,0.1971983017303917,0.11781845191195897
"CA-SD021, USA",0.06366732914196846,0.2079593869165687,0.1766219413135315,0.20001708212841215,0.22816414121842687,0.12357011928109236
"CA-SD005, USA",0.051086344578201805,0.19259274770146587,0.1962185655769793,0.20926196965215166,0.21052561819928317,0.1403147542919182
"CA-SD011, USA",0.06949173629875299,0.21354609960231208,0.20003762827806224,0.30567968215982894,0.13018422389420098,0.08106062976684282
"CA-SD037, USA",0.06101417949445171,0.206648711542409,0.2055979429553553,0.21622430236552087,0.1956451518573507,0.11486971178491232
"CA-SD013, USA",0.07217248216469144,0.21438067014716136,0.21302870896461756,0.21058176582008875,0.17685304991104245,0.11298332299239845
"CA-SD022, USA",0.0511563316792338,0.19686725917765632,0.1973303139864937,0.22004875250107397,0.2145985068159264,0.11999883583961572
"CA-SD014, USA",0.04118763353244627,0.16086087576990823,0.1709274589844088,0.22254715172762377,0.24138724034027456,0.1630896396453384
"CA-SD017, USA",0.06140052606409274,0.22094189315815121,0.17589338083626677,0.19388939222289442,0.23077196652624168,0.11710284119235316
"CA-SD002, USA",0.0793525091969819,0.27292247796047603,0.19394266426809006,0.1757497618491357,0.1729121112791579,0.10512047544615845
"CA-SD027, USA",0.06886764928174863,0.23348099027248526,0.20945194226198827,0.214206073847188,0.1701250631446792,0.10386828119191066
"CA-SD009, USA",0.0671524020668418,0.23340386016299763,0.20709160803901908,0.1958457224381002,0.1836658439659287,0.11284056332711263
"CA-SD030, USA",0.06234430297111181,0.21648069349752316,0.19733193006418975,0.21178976681594527,0.19920486639769608,0.11284844025353391
"CA-SD036, USA",0.08193245501252887,0.2506150118594779,0.2036809336068402,0.18831931434731658,0.17506195248097894,0.10039033269285752
"CA-SD028, USA",0.048212168625297466,0.1814976573582281,0.19401850041732815,0.2625704215805238,0.1988802604302086,0.11482099158841394
"CA-SD038, USA",0.06278590067924228,0.21532782669283485,0.19717539163176934,0.20923515509272417,0.19979541032532688,0.11568031557810242
"CA-SD018, USA",0.05465205070214298,0.19667080940257725,0.18835221194460328,0.2265540648598295,0.2112521302882817,0.12251873280256532
"CA-SD006, USA",0.06866400144887506,0.22747630233414232,0.19355609596220913,0.20355283082687284,0.18434608450915257,0.12240468491874812
"TX-SD030, USA",0.04796772279504594,0.18505170284454214,0.207534238136103,0.20999556064702252,0.21624394884607595,0.13320682673121034
"TX-SD009, USA",0.042786025336943034,0.18916588211388508,0.1995062699090922,0.2190662481153332,0.20963981160570863,0.13983576291903793
"CA-SD016, USA",0.03505605492997125,0.14854827324264147,0.17258934753003527,0.22352724621583117,0.2551642029146714,0.16511487516684953
"TX-SD016, USA",0.03524573991570517,0.15667667772270624,0.18986493077678945,0.24869557347269328,0.22026984326478066,0.14924723484732522
"TX-SD023, USA",0.03630299345944667,0.18035162412653316,0.18638670440537716,0.23183798082540172,0.22083690323648433,0.144283793946757
"TX-SD008, USA",0.0434936752547275,0.19253978494879165,0.22586181157083832,0.19672841767168675,0.20758161052391522,0.1337947000300407
"TX-SD003, USA",0.06698904536108727,0.23171623671462993,0.18430239284794273,0.18993740700453138,0.20030948769415058,0.12674543037765817
"TX-SD024, USA",0.05597836952554582,0.19738672248957728,0.1837983322774519,0.21764400881690393,0.20976775387297622,0.13542481301754491
"TX-SD012, USA",0.04351767024953918,0.21191502943061172,0.21649268908911165,0.2184132201900932,0.18623623746385912,0.12342515357678525
"TX-SD022, USA",0.05367981350811876,0.20071181313472722,0.18424360886565616,0.20345640559575826,0.2277614418381734,0.13014691705756629
"TX-SD006, USA",0.03125525219634478,0.15828757089272322,0.18716409354007538,0.22038006249109468,0.2430945596823951,0.15981846119736684
"CA-SD007, USA",0.05406324257539877,0.20581433493762594,0.19685645512815866,0.2550837117695317,0.180171895246825,0.10801036034245991
"TX-SD002, USA",0.05097616984164464,0.2072491435596298,0.19482763397578506,0.20409793706580048,0.20833449245589242,0.13451462310124754
"TX-SD014, USA",0.03412164808943779,0.1664848095733255,0.20509411440008554,0.29154269240076297,0.18449969105112932,0.11825704448525892
"TX-SD004, USA",0.0455501526382449,0.20176976505607103,0.20108099412278943,0.20215493036284446,0.2101662755905968,0.13927788222945345
"TX-SD007, USA",0.037252814017761544,0.18487508768842748,0.2126607546586784,0.20717228528718756,0.20891949152065464,0.14911956682729047
"CA-SD031, USA",0.03543002702107963,0.15765276247222057,0.18982564249435602,0.22461210904693124,0.25424809021434314,0.1382313687510694
"CA-SD040, USA",0.061829690360215184,0.2157218838262146,0.19439685363885564,0.20868050786743744,0.19292447584138744,0.12644658846588966
"CA-SD019, USA",0.08797343131502351,0.24658553125539376,0.16522025938250745,0.18803200824808777,0.18632303361917496,0.12586573617981256
"CA-SD035, USA",0.04607476673526047,0.18386660229855423,0.1972212962802214,0.222022321262356,0.21210615797332452,0.13870885545028347
"TX-SD015, USA",0.035193419341243225,0.1738116035845056,0.1885558261082394,0.2658400819062495,0.19777220122722006,0.13882686783254217
"TX-SD013, USA",0.03892758315342889,0.1726015502806702,0.18828845896718371,0.24075166961752187,0.21988947928667982,0.13954125869451556
"CA-SD026, USA",0.05184762291347686,0.18102415387000848,0.1975690888255155,0.28374140486671595,0.18110718396980072,0.10471054555448235
"CA-SD034, USA",0.044197604347994565,0.17419861640555834,0.19401227693955553,0.23832447065549545,0.2216054669404992,0.12766156471089682
"TX-SD018, USA",0.053856331380379756,0.21012997552341203,0.19433144566358013,0.19190659414444797,0.21206209133539153,0.13771356195278872
"CA-SD012, USA",0.05855911273908956,0.20626786059233126,0.1742132447085337,0.21207718307157752,0.2072617524645255,0.14162084642394238
"CA-SD001, USA",0.07804764409911945,0.2581252804960113,0.16655848768299614,0.18819783093734296,0.19276693969741787,0.11630381708711227
"CA-SD020, USA",0.049706773940971824,0.19472209311536204,0.2036502322234835,0.23218540381878716,0.20066421342585997,0.11907128347553546
"CA-SD032, USA",0.05403345231886247,0.20892814029188192,0.2017606150059105,0.19441343033834368,0.20556886724693832,0.13529549479806308
"CA-SD008, USA",0.050314830536714934,0.1946068602390224,0.1899351597888858,0.23451056212029175,0.19973281308009042,0.1308997742349947
"CA-SD029, USA",0.037102400229923164,0.16517515467000982,0.18924984496000732,0.22982197925313538,0.23570585943630679,0.1429447614506176
"TX-SD010, USA",0.05445447933652451,0.20274323903672303,0.18432064251010857,0.2028828724762148,0.2180710701478721,0.13752769649255703
"TX-SD005, USA",0.05218167806216215,0.1979387725967507,0.18361772174300695,0.2040118040521962,0.23905485471031032,0.12319516883557359
"TX-SD026, USA",0.05091835819618741,0.1818211870930662,0.17516879719612302,0.23857833800544087,0.21712750969215855,0.1363858098170242
"TX-SD001, USA",0.07253484882375055,0.23485577288491027,0.17859275683023862,0.18505328031722929,0.20104714770602578,0.12791619343784552
