longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"TN-08 in Madison County, USA",0.9697274658697,0.012849054110375815,0.017423480019924165,0.03027253413029998,0.2538399764162931,0.715887489453407,0.9576912664464778,0.03360225242297905,0.008706481130543071
"TX-23 in El Paso County, USA",0.7012833998749752,0.13546739740032462,0.1632492027247002,0.29871660012502477,0.16775448415206037,0.5335289157229148,0.21354279154203826,0.7724425028615981,0.014014705596363615
"GA-14 in Floyd County, USA",0.932847978820894,0.022441706547194788,0.04471031463191121,0.067152021179106,0.22980348233377457,0.7030444964871194,0.892115598931002,0.09022645878190494,0.01765794228709304
"IA-04 in Story County, USA",0.9076101359753735,0.028540558171773388,0.06384930585285303,0.09238986402462643,0.2984017287423807,0.6092084072329929,0.8858840598263245,0.020098572617295012,0.09401736755638054
"ND-00 in Burleigh County, USA",0.9742581337146943,0.011726850196639256,0.014015016088666428,0.025741866285305684,0.2577251136421676,0.7165330200725267,0.9583474543844497,0.013949776431874584,0.027702769183675702
"TN-01 in Sevier County, USA",0.9468743517355179,0.015506140606092386,0.037619507658389666,0.05312564826448205,0.4299138123613644,0.5169605393741536,0.9248673832805798,0.052633793839305165,0.022498822880115035
"GA-13 in Henry County, USA",0.9146853453808231,0.06212993761846532,0.02318471700071162,0.08531465461917694,0.4066649065099963,0.5080204388708268,0.8893753595902869,0.057187601376682606,0.05343703903303064
"VA-03 in Portsmouth city-County, USA",0.9679711716731207,0.017902018359332566,0.014126809967546628,0.03202882832687919,0.3406616240386293,0.6273095476344914,0.9523827235341342,0.028149868101739313,0.019467408364126432
"WI-01 in Walworth County, USA",0.9398705260099999,0.028850698963928573,0.031278775026071515,0.06012947399000009,0.371157297065952,0.5687132289440479,0.8979714296159852,0.0818884115729606,0.0201401588110542
"NY-17 in Putnam County, USA",0.8614021278479881,0.08910845582048518,0.049489416331526724,0.1385978721520119,0.13863713424738655,0.7227649936006016,0.7978748581680402,0.10774562121693519,0.09437952061502453
"AL-04 in Marshall County, USA",0.9269183671369329,0.018152069891643256,0.054929562971423866,0.07308163286306713,0.23903312444046554,0.6878852426964673,0.8643371813744479,0.12022269200544555,0.015440126620106477
