longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Ottawa Centre (Riding), Ontario, Canada",126360.0,5093.585170821397,3383.038828650683,37.35103449888525,0.3469448190155815
"Sherwood Park--Fort Saskatchewan (Riding), Alberta, Canada",126313.0,1569.7984527637577,96.33057401385128,1311.2451710485768,0.3614553260159439
"Kingston and the Islands (Riding), Ontario, Canada",126106.0,1841.1384601747727,227.5509657627279,554.187935776521,0.32394615260481957
"Edmonton Mill Woods (Riding), Alberta, Canada",125992.0,3207.609521425732,2445.3797916340072,51.52246715665051,0.43613567228960537
"Flamborough--Glanbrook (Riding), Ontario, Canada",125692.0,1379.474296720303,140.65733623823525,893.6042965232326,0.2286336811393364
"Peterborough--Kawartha (Riding), Ontario, Canada",125478.0,1276.814920869188,37.54814134553061,3341.7899129895486,0.5678284763582456
"Burlington (Riding), Ontario, Canada",125435.0,2340.095112732015,1549.409317767919,80.95665784474681,0.3333657019192639
"Beloeil--Chambly (Riding), Quebec, Canada",125359.0,1407.745575657288,320.6347311416862,390.97136967549767,0.3076465323361552
"New Westminster--Burnaby (Riding), British Columbia, Canada",125253.0,5556.082882655408,4337.885825680313,28.874203940200868,0.46059276819750394
"Brampton North (Riding), Ontario, Canada",125141.0,4238.321858064072,3691.4209858556997,33.90049535923938,0.46209414725408365
"Ottawa South (Riding), Ontario, Canada",125090.0,2736.6142210196317,1698.5191925244196,73.64650370190125,0.4683249071236317
"Fleetwood--Port Kells (Riding), British Columbia, Canada",124987.0,3505.806949357362,1684.96027250776,74.17801003342313,0.4086211854759864
"Sturgeon River--Parkland (Riding), Alberta, Canada",124849.0,899.4049582127033,30.206518729145166,4133.180692535011,0.17292982742866497
"Oxford (Riding), Ontario, Canada",124790.0,1040.6269341855611,55.20392096519736,2260.527836033102,0.5133571459001226
"Courtenay--Alberni (Riding), British Columbia, Canada",124489.0,732.3559535780817,13.807286299208977,9016.181550978052,0.060053674704089365
"York--Simcoe (Riding), Ontario, Canada",124458.0,1337.712076876939,111.2153956395198,1119.0716832353246,0.4212750968487698
"Cowichan--Malahat--Langford (Riding), British Columbia, Canada",124230.0,1078.536935782238,25.728279351260625,4828.538990265318,0.18422046109914178
"Edmonton Riverbend (Riding), Alberta, Canada",124144.0,2418.8767010236797,2012.5939338438918,61.68358053375178,0.2842676524679592
"Calgary Confederation (Riding), Alberta, Canada",124064.0,2713.4537891586474,2248.15647931146,55.184770785171025,0.3327346706241909
"Lethbridge (Riding), Alberta, Canada",123847.0,1426.1915252175243,40.63703333942535,3047.6388117595625,0.3259848720916662
"Laurentides--Labelle (Riding), Quebec, Canada",123796.0,277.33400130203466,6.401439491673102,19338.775311557973,0.1926682083113772
"South Okanagan--West Kootenay (Riding), British Columbia, Canada",123487.0,764.7021187622202,6.780771829981727,18211.34866299325,0.22290166210922666
"Mississauga--Erin Mills (Riding), Ontario, Canada",123371.0,4398.112167098206,3634.6001078777736,33.94348658401261,0.5212360343622526
"Victoria (Riding), British Columbia, Canada",123362.0,3998.0592785199037,2161.6073691210454,57.0695685822729,0.42978244727919934
"Portneuf--Jacques-Cartier (Riding), Quebec, Canada",123243.0,521.4216106693884,16.295983664109777,7562.7837226807,0.2846319932667195
"Louis-Saint-Laurent (Riding), Quebec, Canada",123123.0,2157.0033929345286,886.1328673476837,138.94417478106178,0.22147092758173734
"North Vancouver (Riding), British Columbia, Canada",123025.0,4297.087092106809,348.64410066649606,352.86700610971343,0.32974307605782677
"Calgary Signal Hill (Riding), Alberta, Canada",122818.0,2332.022127939079,1826.857611838092,67.22910379229103,0.27990904562104396
"Windsor--Tecumseh (Riding), Ontario, Canada",122798.0,2209.1625585860247,652.9272657083359,188.07301586154645,0.4029050141342292
"Rivière-du-Nord (Riding), Quebec, Canada",122654.0,1373.959151966342,330.38434511025827,371.2464038181561,0.26656104271857806
"Haliburton--Kawartha Lakes--Brock (Riding), Ontario, Canada",122401.0,379.94793879166,14.114280204488828,8672.13901287522,0.3047662218441774
"Central Okanagan--Similkameen--Nicola (Riding), British Columbia, Canada",122340.0,1135.7035097365651,7.506487419820384,16297.902488581985,0.1745163549028384
"Oakville (Riding), Ontario, Canada",122322.0,2204.440523464215,1363.6629415524292,89.70105168418338,0.5209792208448063
"Surrey--Newton (Riding), British Columbia, Canada",122264.0,4558.379593920143,4070.277423544188,30.038247342250887,0.7014866149469889
"Cambridge (Riding), Ontario, Canada",121301.0,1978.5865495525275,342.24658045917,354.42574718280116,0.517129713143465
"Kootenay--Columbia (Riding), British Columbia, Canada",120759.0,560.4721683294916,1.8569892172433378,65029.45675649332,0.20845136000210854
"Pickering--Uxbridge (Riding), Ontario, Canada",120742.0,2076.24295955174,183.24579767145593,658.9073339432323,0.526687690731339
"Red Deer--Mountain View (Riding), Alberta, Canada",120739.0,1196.711082175941,15.445363468625745,7817.1679316746295,0.22116265513928135
"Simcoe North (Riding), Ontario, Canada",120646.0,718.8531181160631,53.47031842886506,2256.3172156998276,0.1933514298553986
"Barrie--Innisfil (Riding), Ontario, Canada",120378.0,1594.9614639159818,308.21089725651154,390.57022665819056,0.638739118833172
"Burnaby South (Riding), British Columbia, Canada",120305.0,5501.2638281088075,2536.988309793993,47.420399824297554,0.3505659096366691
"Bellechasse--Les Etchemins--Lévis (Riding), Quebec, Canada",120179.0,1037.2814153342945,36.756501108865834,3269.5984757649385,0.26278396416797406
"Terrebonne (Riding), Quebec, Canada",119944.0,1786.8609685138485,757.8220733227377,158.2746190990386,0.1329902180086596
"Vimy (Riding), Quebec, Canada",119926.0,4008.0011614272853,3381.6374750422,35.46388425285103,0.35462197875492635
"Toronto Centre (Riding), Ontario, Canada",119901.0,19652.71174957708,20412.419301786147,5.873924017889849,0.5445192431464231
"Kitchener South--Hespeler (Riding), Ontario, Canada",119851.0,2199.2918189303214,1131.1172774257248,105.9580667645403,0.3702503327010122
"Niagara Centre (Riding), Ontario, Canada",119809.0,1507.3504895266747,365.83979050812655,327.49034716424217,0.4509105025033628
"South Surrey--White Rock (Riding), British Columbia, Canada",119672.0,2572.1838283323254,742.7252238727898,161.1255362730172,0.4742700303846228
"Grande Prairie--Mackenzie (Riding), Alberta, Canada",119586.0,948.3426194697173,1.042818651382415,114675.73948880809,0.19832948493066022
"Bow River (Riding), Alberta, Canada",119458.0,716.9899409956936,4.831729360213231,24723.652980995637,0.3120592863481469
"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs (Riding), Quebec, Canada",119446.0,8690.730486851837,4227.774867093982,28.252686993738347,0.25195804453997317
"Dorval--Lachine--LaSalle (Riding), Quebec, Canada",119395.0,4344.498242541333,1995.7225609536947,59.82544985759182,0.24927565286870304
"Salaberry--Suroît (Riding), Quebec, Canada",119288.0,813.2651883425573,52.76145483800147,2260.892925834993,0.17637658287704233
"Sherbrooke (Riding), Quebec, Canada",119038.0,2138.208146542446,1171.1397889749312,101.64286203971511,0.38850096062299516
"Aurora--Oak Ridges--Richmond Hill (Riding), Ontario, Canada",118883.0,2204.7340525949157,1237.4692177043955,96.06946039477046,0.7172394483114382
"Ottawa--Vanier (Riding), Ontario, Canada",118806.0,4062.342161207963,2622.002395464337,45.31117141827033,0.3613396149720861
"Repentigny (Riding), Quebec, Canada",118754.0,2158.2041708390993,525.7486407413243,225.876000045483,0.27269250317669935
"Montcalm (Riding), Quebec, Canada",118746.0,1026.1741345466744,134.50820622133813,882.8160253999608,0.2908715036782357
"Northumberland--Peterborough South (Riding), Ontario, Canada",118724.0,492.22587783446124,40.443181272614034,2935.5752011623667,0.35103126910130195
"Vancouver East (Riding), British Columbia, Canada",118675.0,6423.865108355787,4573.659137422376,25.94749552475021,0.49281643080867266
"Lévis--Lotbinière (Riding), Quebec, Canada",118608.0,776.7521009002436,55.4800523837747,2137.849459469639,0.24789806126242692
"Etobicoke Centre (Riding), Ontario, Canada",118483.0,3949.0114901909296,3169.16334837925,37.38620795945835,0.3529290828783701
"Willowdale (Riding), Ontario, Canada",118218.0,8318.551467128,5979.775343605954,19.76963902605605,0.7379991354717301
"Ahuntsic-Cartierville (Riding), Quebec, Canada",118170.0,6146.0885276604295,4855.781705690323,24.335937478721632,0.22457495293500768
"Hamilton West--Ancaster--Dundas (Riding), Ontario, Canada",117565.0,2243.391582658255,1128.137670121896,104.21157196824836,0.3136469669135633
"Mississauga--Lakeshore (Riding), Ontario, Canada",117095.0,2476.856131326869,1634.772931353118,71.62768464919424,0.5202671210229705
"Toronto--St. Paul's (Riding), Ontario, Canada",116953.0,9633.910417681614,8913.972988333182,13.120187839145446,0.43277288362592325
"Laurier--Sainte-Marie (Riding), Quebec, Canada",116932.0,11105.803759839613,10984.4867885564,10.645194650497404,0.4471775714422217
"Mississauga--Malton (Riding), Ontario, Canada",116908.0,4381.748052201126,1200.0780439149323,97.4169976634345,0.49226406565789904
"Mississauga--Streetsville (Riding), Ontario, Canada",116864.0,3743.7763708371467,2489.211831338397,46.94819401415293,0.37976948403241856
"York South--Weston (Riding), Ontario, Canada",116757.0,5028.062631961859,4668.673478976166,25.00860266321402,0.4099200686742643
"Kanata--Carleton (Riding), Ontario, Canada",116651.0,1959.2628882636977,144.9022724813674,805.0322331211186,0.46512736143734695
"Glengarry--Prescott--Russell (Riding), Ontario, Canada",116463.0,527.5791230841982,39.004030061577204,2985.922219220303,0.41224988416128344
"Ottawa West--Nepean (Riding), Ontario, Canada",116409.0,3201.944431886166,1297.6901378866548,89.70477358298889,0.25215751616663784
"Mississauga East--Cooksville (Riding), Ontario, Canada",116346.0,4939.360641491198,3627.763174845063,32.07100199008139,0.44026268868091845
"Haldimand--Norfolk (Riding), Ontario, Canada",116243.0,523.0607358781191,38.683344058218445,3004.98839565303,0.22247775803849443
"Etobicoke North (Riding), Ontario, Canada",116003.0,4185.981482307181,2405.695243856573,48.22015602193878,0.3734568193124249
"Shefford (Riding), Quebec, Canada",115924.0,1085.858213552289,83.36080193813126,1390.629616135849,0.18230293978470336
"Bay of Quinte (Riding), Ontario, Canada",115871.0,993.9483201563932,60.34103156462641,1920.2687954696287,0.15925820597874468
"Eglinton--Lawrence (Riding), Ontario, Canada",115832.0,6071.855199005549,5111.084935944187,22.662898670573938,0.5988899000321143
"Saint-Léonard--Saint-Michel (Riding), Quebec, Canada",115553.0,6814.761377192738,5702.2291596563055,20.26453107453942,0.5363723732155687
"Thornhill (Riding), Ontario, Canada",115292.0,3782.6098726440855,1830.767548647474,62.974679710253156,0.4867151252515129
"Calgary Nose Hill (Riding), Alberta, Canada",115287.0,2815.2736387776777,1986.0223967816116,58.04919430255411,0.3951108295159642
"Foothills (Riding), Alberta, Canada",115118.0,707.252768739648,5.470404200980362,21043.783196014923,0.21412769971318724
"Longueuil--Saint-Hubert (Riding), Quebec, Canada",115082.0,3601.203978371757,1899.0889191146332,60.59853166520077,0.30808001724418105
"La Prairie (Riding), Quebec, Canada",114968.0,1899.9645692367933,388.9057438127747,295.6191874999599,0.31335113982063356
"Port Moody--Coquitlam (Riding), British Columbia, Canada",114853.0,2766.2762244480014,988.2329793364164,116.22056984692219,0.37257049334864417
"St. Catharines (Riding), Ontario, Canada",114782.0,2291.368493911715,1739.425122055053,65.98846857195566,0.5862459096186978
"Saint-Jean (Riding), Quebec, Canada",114617.0,1375.209339307857,161.20611622828088,710.9965966656815,0.22272215608367482
"Brossard--Saint-Lambert (Riding), Quebec, Canada",114286.0,3102.659731563081,1974.1080364324785,57.89247492580632,0.3411949479973229
"Richmond Hill (Riding), Ontario, Canada",114180.0,3547.19234228679,2856.524615993158,39.97164924143384,0.6081337857886718
"Trois-Rivières (Riding), Quebec, Canada",114064.0,1744.501207408832,812.5031229804849,140.38592194154512,0.30468654961340275
"Brome--Missisquoi (Riding), Quebec, Canada",113913.0,515.2809088771843,38.81361438024539,2934.8722560086353,0.24030251335108618
"Perth--Wellington (Riding), Ontario, Canada",113910.0,796.4012921651147,31.603041155882515,3604.3999511989073,0.3133209917237423
"Don Valley North (Riding), Ontario, Canada",113663.0,5598.61336549287,4648.070537123194,24.453802732165254,0.6587094625919391
"Chatham-Kent--Leamington (Riding), Ontario, Canada",113585.0,1093.0875100591152,49.685966711925985,2286.057965995789,0.22056426853695707
"Kitchener Centre (Riding), Ontario, Canada",113452.0,3054.5544566687577,2718.9738467408615,41.726035774853415,0.31225281258202475
"Winnipeg South (Riding), Manitoba, Canada",113370.0,2388.64799205696,1077.1485349688442,105.25010833652496,0.4488632891548785
"Saanich--Gulf Islands (Riding), British Columbia, Canada",113293.0,1276.7361265619752,159.78043925225717,709.0542530123852,0.07236977011512392
"Scarborough Centre (Riding), Ontario, Canada",113104.0,4543.7517655863185,4011.7436810029994,28.19322693411016,0.5834613193192713
"Bruce--Grey--Owen Sound (Riding), Ontario, Canada",113074.0,455.87908155081504,17.45511024104137,6477.988304773606,0.20339868188049615
"Rosemont--La Petite-Patrie (Riding), Quebec, Canada",112909.0,10715.892527393105,10546.464060348448,10.705863060255815,0.45147489164213855
"Huron--Bruce (Riding), Ontario, Canada",112880.0,431.26635658127657,19.632472358215452,5749.657910648424,0.45395870165427127
"Joliette (Riding), Quebec, Canada",112418.0,739.8411124365061,12.6008755862629,8921.443532269675,0.18039557974312026
"Longueuil--Charles-LeMoyne (Riding), Quebec, Canada",112257.0,4117.821035919082,2967.637501562439,37.827059383397575,0.18449822613761607
"Chilliwack--Hope (Riding), British Columbia, Canada",112037.0,1521.120326478008,33.39452754229043,3354.950893020351,0.18658741205859405
"Hamilton East--Stoney Creek (Riding), Ontario, Canada",112028.0,2645.3782904745,1516.8446549022467,73.85594802865272,0.2671882141354543
"Saint-Maurice--Champlain (Riding), Quebec, Canada",111997.0,602.4427258902474,2.904107602009381,38565.03110370572,0.2781782499189575
"Scarborough Southwest (Riding), Ontario, Canada",111994.0,4982.509295439747,3648.2736207528983,30.69780713895239,0.6122868802115938
"Halifax West (Riding), Nova Scotia, Canada",111944.0,2098.894636822357,440.17934090327725,254.3145250076559,0.4256766276778246
"Laval--Les Îles (Riding), Quebec, Canada",111784.0,3116.4129634627598,2152.09810309957,51.941870047189084,0.3891550295056686
"Edmonton Griesbach (Riding), Alberta, Canada",111699.0,2620.8824601619344,2342.0411942535093,47.69301252004767,0.21218597737509554
"Humber River--Black Creek (Riding), Ontario, Canada",111593.0,4706.196229940916,3626.657853944247,30.77020344740674,0.3066495654700455
"Lanark--Frontenac--Kingston (Riding), Ontario, Canada",111424.0,407.97553629202775,15.771362354005975,7064.957198938363,0.3616353166345068
"Louis-Hébert (Riding), Quebec, Canada",111322.0,2698.3458850602224,1068.7319423084173,104.16269561434557,0.2212344326030781
"Lambton--Kent--Middlesex (Riding), Ontario, Canada",111242.0,408.26383881856697,20.595312502676762,5401.326150576348,0.20687952733637743
"Cariboo--Prince George (Riding), British Columbia, Canada",111226.0,758.3597358975929,1.3051810403302058,85218.82908432401,0.18593181216480412
"Compton--Stanstead (Riding), Quebec, Canada",111088.0,572.2909398161904,23.830219878438026,4661.643936425205,0.27241810431904906
"Beauce (Riding), Quebec, Canada",111034.0,532.0672245008219,26.801517724590937,4142.8250870331885,0.2658295379922562
"Hull--Aylmer (Riding), Quebec, Canada",110881.0,2281.158034533525,1433.6899580155664,77.33959450582697,0.20087281325583228
"Papineau (Riding), Quebec, Canada",110813.0,9597.52965200874,11184.77141407525,9.907489022131433,0.39615232124575717
"Delta (Riding), British Columbia, Canada",110721.0,2739.224305641998,441.03058657356496,251.0506150156356,0.15396842979760794
"Richmond--Arthabaska (Riding), Quebec, Canada",110651.0,815.2236333265267,31.810008809091148,3478.496364590018,0.20467625198667014
"La Pointe-de-l'Île (Riding), Quebec, Canada",110486.0,4356.603555119839,2239.1814806691423,49.342137273743035,0.32426982334799076
"North Island--Powell River (Riding), British Columbia, Canada",110457.0,725.0517611702611,1.8795056080356336,58769.17819651743,0.02898145500511642
"Pitt Meadows--Maple Ridge (Riding), British Columbia, Canada",110416.0,1911.7682942757274,51.36089186501782,2149.806905421067,0.16864036500780405
"Abbotsford (Riding), British Columbia, Canada",110331.0,2646.982590657345,625.8238258273543,176.2972188764781,0.27715670687745764
"Fort McMurray--Cold Lake (Riding), Alberta, Canada",110163.0,1204.9403411911298,0.7124927108974274,154616.3186164292,0.2948603785927869
"Lac-Saint-Louis (Riding), Quebec, Canada",110093.0,2071.8808186347455,1105.7908660226037,99.56041723874175,0.3875284148824436
"Vancouver Granville (Riding), British Columbia, Canada",109799.0,6070.905043687443,4853.823605280552,22.621135197527142,0.6603258844988287
"Charlesbourg--Haute-Saint-Charles (Riding), Quebec, Canada",109690.0,2242.813924669669,949.4011246374026,115.53599121961547,0.2313908035998187
"Pierrefonds--Dollard (Riding), Quebec, Canada",109497.0,3016.3603863646854,1758.2292516176287,62.27686173419033,0.30241685372041466
"Provencher (Riding), Manitoba, Canada",109445.0,388.80300385540335,5.805941503632223,18850.51716961508,0.35686934459055103
"Beaches--East York (Riding), Ontario, Canada",109359.0,7291.654789886377,6090.80689722249,17.954763932816444,0.5548735306908501
"Vancouver South (Riding), British Columbia, Canada",109339.0,5414.299594226959,5147.818891812427,21.239869214105994,0.4108934616287596
"Vancouver Quadra (Riding), British Columbia, Canada",109328.0,4360.113695994945,2218.252374937832,49.28564541853088,0.4342175071930057
"Calgary Heritage (Riding), Alberta, Canada",109141.0,2613.2571910293213,1528.7879544546363,71.39054156070573,0.3080269878887638
"Edmonton Centre (Riding), Alberta, Canada",109125.0,3603.0709488811112,2278.5998609399194,47.89125193529419,0.3679589413448415
"Prince George--Peace River--Northern Rockies (Riding), British Columbia, Canada",108998.0,662.5460714206306,0.42790087762306683,254727.21768057492,0.16718758150524715
"Burnaby North--Seymour (Riding), British Columbia, Canada",108794.0,3211.3560514734736,829.7418190993642,131.1178941397572,0.3310776560182315
"Mount Royal (Riding), Quebec, Canada",108494.0,7395.174930236507,4794.990637137273,22.626530104086623,0.36129683824110803
"Medicine Hat--Cardston--Warner (Riding), Alberta, Canada",108391.0,955.6460826539646,3.5903033775874613,30189.92786978196,0.2276839383190907
"York Centre (Riding), Ontario, Canada",108307.0,4463.171331637501,3064.1194295483992,35.346859836975305,0.41870744103009355
"Hochelaga (Riding), Quebec, Canada",108264.0,7366.215770032169,4637.757970123366,23.344038368850054,0.43347866445925504
"Vancouver Kingsway (Riding), British Columbia, Canada",108054.0,6957.738878522977,7046.35030195067,15.334747120092365,0.43095882161832627
"Battle River--Crowfoot (Riding), Alberta, Canada",107979.0,407.0192865835013,1.9915829120256388,54217.67748055971,0.3086708430349463
"Drummond (Riding), Quebec, Canada",107967.0,1081.2399372421326,66.3981183155868,1626.055116303725,0.26294006344830206
"Calgary Forest Lawn (Riding), Alberta, Canada",107939.0,3004.2478947897093,1995.8462951989613,54.0818199576034,0.2910194241434886
"Richmond Centre (Riding), British Columbia, Canada",107707.0,4646.852099957761,1464.4049180252262,73.5500124823704,0.19074619942532486
"Hamilton Mountain (Riding), Ontario, Canada",107629.0,3511.1866454579326,3247.0309376263735,33.146896986044226,0.5419793914718551
"LaSalle--Émard--Verdun (Riding), Quebec, Canada",107564.0,6804.210903571976,4282.328436526171,25.118110764819345,0.2122614238993576
"Renfrew--Nipissing--Pembroke (Riding), Ontario, Canada",107420.0,509.45806940977684,8.647028866948142,12422.764125443762,0.3184352633532339
"Gatineau (Riding), Quebec, Canada",107286.0,2029.0056601885349,825.075657290027,130.03171170069714,0.40638362719998017
"Peace River--Westlock (Riding), Alberta, Canada",107223.0,322.4111031750414,0.969405142274637,110607.00559975287,0.1606270008965466
"Kitchener--Conestoga (Riding), Ontario, Canada",107134.0,1649.7183535780216,118.63374879117124,903.0651150423137,0.2674694429803464
"Sarnia--Lambton (Riding), Ontario, Canada",107077.0,1264.082418224595,70.06390950505535,1528.2761232767639,0.5892219893351703
"Halifax (Riding), Nova Scotia, Canada",107010.0,3328.185272427736,306.91053969403146,348.6683777842284,0.1169607255661218
"Barrie--Springwater--Oro-Medonte (Riding), Ontario, Canada",106871.0,1563.9322127940475,106.71603935790965,1001.4520838950051,0.5728056386455819
"Vaughan--Woodbridge (Riding), Ontario, Canada",106810.0,2807.515237334911,1328.4613148637447,80.40128741795925,0.6347730630951468
"Parkdale--High Park (Riding), Ontario, Canada",106750.0,7428.684641642296,6624.422764097508,16.114611612434327,0.34420219514238837
"Hamilton Centre (Riding), Ontario, Canada",106439.0,5577.604301026949,2293.0306400498753,46.41848134994169,0.35354420466024744
"University--Rosedale (Riding), Ontario, Canada",106216.0,11817.758777947287,7803.58694653286,13.611176594526427,0.2854471040080814
