longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %,Traffic Fatalities Per Capita Per Year,Pedestrian/Cyclist Fatalities Per Capita Per Year,Total Traffic Fatalities In Last Decade,Total Pedestrian/Cyclist Fatalities In Last Decade
"Seattle-Tacoma [Urban Area], WA, USA",0.7023838310296087,0.011282426878481747,0.03870590225813551,0.08626622393462896,0.152573041104116,0.17944562313151596,0.34813179046625264,0.3595199674059511,0.1129026189962803,0.08673291403835648,0.9132670859616436,0.582261439104228,4.785538193871294e-05,1.543448933990329e-05,1696.0,547.0
"San Francisco-Oakland [Urban Area], CA, USA",0.5924272594112975,0.022811172250412428,0.05129565104766934,0.15815028794113006,0.1622634438382763,0.1592426174432468,0.32181007512247595,0.374915316112019,0.14403199132225838,0.1425954987558587,0.8574045012441412,0.5044787936747755,4.434100422277672e-05,1.9966250778953984e-05,1559.0,702.0
"San Diego [Urban Area], CA, USA",0.8003465335689246,0.010055015908117311,0.02694496816104287,0.025556902532411812,0.1261348945038681,0.20422303197384878,0.4249476365749113,0.3034515964434035,0.06737773500783638,0.055896936155213545,0.9441030638447864,0.6410661694594667,6.331628831058854e-05,2.7456600332215088e-05,1944.0,843.0
"Minneapolis-St. Paul [Urban Area], MN, USA",0.7796901968687558,0.008559231620852393,0.02229566865117887,0.04397532344461916,0.13757827129388128,0.2288899714754869,0.4396624509220094,0.2902819441099984,0.041165633492505196,0.07590681847396685,0.9240931815260331,0.5937998356802954,3.300323239558868e-05,9.468702849462033e-06,962.0,276.0
"Tampa-St. Petersburg [Urban Area], FL, USA",0.8300030277115851,0.007776364087864474,0.012749697459361213,0.011017261361874092,0.12692911650632865,0.21447629394710088,0.36431491380552045,0.34137172117664794,0.07983707107073075,0.06451144158875999,0.93548855841124,0.530291289024244,0.0001242883244791227,4.581312914451617e-05,3459.0,1275.0
"Denver-Aurora [Urban Area], CO, USA",0.7753586138153487,0.00980019531603602,0.02146130931040218,0.03589747583701037,0.14901047124550715,0.19221447071915218,0.3836941701585809,0.35504143624031276,0.06904992288195405,0.05871577841322282,0.9412842215867772,0.6172503512626927,6.473956935342704e-05,1.9470267263854136e-05,1739.0,523.0
"Riverside-San Bernardino [Urban Area], CA, USA",0.8868593424329932,0.0049737305364242115,0.012891462748328269,0.01263750471215011,0.0728812498343109,0.1862600594491663,0.3322100709809205,0.3151082469929482,0.16642162257696513,0.04318371184326452,0.9568162881567355,0.7245343595961149,9.96177367008345e-05,3.215175628968732e-05,2268.0,732.0
"Baltimore [Urban Area], MD, USA",0.7857254664125706,0.0036378898215991273,0.026640548301855752,0.0619055780615132,0.11095953644135081,0.17837655103597494,0.36491278669155963,0.347983936082565,0.10872672618990048,0.12035365670887141,0.8796463432911287,0.522236938969332,6.857929203747856e-05,2.382418385217614e-05,1517.0,527.0
"Las Vegas-Henderson-Paradise [Urban Area], NV, USA",0.8615175723756677,0.004941184160700488,0.012813458041224739,0.02689889794113735,0.0738081600826553,0.18922862333539256,0.4568436394276529,0.3098803082121635,0.04404742902479122,0.07829841301775631,0.9217015869822437,0.5553642347864094,7.962222010786557e-05,2.9590876540944892e-05,1749.0,650.0
"St. Louis [Urban Area], MO-IL, USA",0.8479643444994316,0.003202418771252738,0.015839965382152207,0.02083481404572587,0.10493999144254457,0.22673110734554774,0.4293943568370386,0.30345257908176515,0.04042195673564864,0.07692458898729318,0.9230754110127068,0.5647500970438155,9.45127422932464e-05,2.230649118893598e-05,2038.0,481.0
"Portland [Urban Area], OR-WA, USA",0.7326515025106737,0.021051152035942575,0.03087708168577056,0.056755408460478586,0.14986860888465464,0.22930518628638213,0.4012152670853706,0.30597556868423276,0.06350397794401455,0.08342906620644977,0.9165709337935503,0.5834302516235395,4.942406704944973e-05,2.00072425267484e-05,1040.0,421.0
"San Antonio [Urban Area], TX, USA",0.8617881261923822,0.0028047296770624037,0.016953562722511535,0.017114512457745517,0.0894214879312868,0.21321408476138187,0.4230713349955276,0.3063408344226874,0.05737374582040312,0.06443075647190058,0.9355692435280996,0.5905747832688214,8.807194700226678e-05,3.1565387273177096e-05,1755.0,629.0
"Sacramento [Urban Area], CA, USA",0.8150491128819847,0.010038654583283412,0.015633689474355995,0.018197622110280143,0.1310077887088315,0.20969942647947487,0.3918394126454687,0.3168970806155278,0.08156408025952878,0.05838346789836088,0.941616532101639,0.6320293606056658,7.793003044254189e-05,3.3545359181924754e-05,1517.0,653.0
"Orlando [Urban Area], FL, USA",0.8436780646148297,0.005458504885005029,0.011991945042160614,0.014004694726658232,0.11073101810051421,0.17278777857885091,0.3733592699387955,0.38369015791269834,0.0701627935696553,0.04721058553938809,0.9527894144606119,0.5965525619138691,0.00010130018080841644,3.6787392604547395e-05,1878.0,682.0
"San Juan [Urban Area], PR, USA",0.8910076457892027,0.0017290795616725638,0.025081865288955292,0.0184212816786251,0.04597150272544932,0.16987055157141948,0.3384807936489874,0.3561710151090795,0.13547763967051368,0.14792051545550958,0.8520794845444906,0.44729398313059077,,,0.0,0.0
"San Jose [Urban Area], CA, USA",0.7557984122007742,0.0181347833934589,0.02186542011060058,0.035021937436934124,0.1598571809674436,0.1720822075912681,0.40759732916477615,0.33354561623863205,0.08677484700532365,0.05554729282958817,0.9444527071704119,0.6562369233959677,5.0613732321929455e-05,2.182377060332658e-05,930.0,401.0
"Austin [Urban Area], TX, USA",0.7691876460660172,0.008283418208305072,0.018434060894419613,0.017177135576855962,0.17863465569582235,0.20413549793982644,0.3991567320377771,0.32892610571716446,0.06778166430523198,0.044966608095350726,0.9550333919046494,0.6028009627446861,6.94518113828038e-05,2.232182322884068e-05,1257.0,404.0
"Pittsburgh [Urban Area], PA, USA",0.7761627112864327,0.0040086631771262425,0.033289902067796584,0.059412424896188434,0.11893142261258705,0.23703353390378762,0.36725862283036265,0.3246411976734927,0.07106664559235697,0.1132434550493332,0.8867565449506668,0.510858669706,5.0371367058272045e-05,1.0143039783065018e-05,879.0,177.0
"Cleveland [Urban Area], OH, USA",0.8439422617062218,0.003538380513717359,0.021454265907179675,0.028051811786314013,0.09517566729038596,0.2375338757699798,0.4252895123138637,0.29680903043992996,0.04036758147622666,0.10411365684144866,0.8958863431585513,0.5146111021710694,5.706182417949536e-05,1.103857192418078e-05,977.0,189.0
"Indianapolis [Urban Area], IN, USA",0.8646239817553227,0.0031323856707558702,0.013934369963244677,0.00889015040635918,0.10280391617645797,0.23287606280044695,0.4115502747178144,0.3112919209233824,0.04428174155835618,0.059228107477609086,0.9407718925223909,0.6025452856918956,7.965263450794495e-05,2.1060297750254284e-05,1354.0,358.0
"Cincinnati [Urban Area], OH-KY, USA",0.8553225392403723,0.0020848810905389798,0.019953399280737184,0.01794730696417983,0.09683624548277608,0.23986458395667817,0.43514874976566775,0.2826668339749424,0.04231983230271167,0.0770435668681393,0.9229564331318607,0.5893275519581169,5.810010292018233e-05,1.2568593692937398e-05,980.0,212.0
"Kansas City [Urban Area], MO-KS, USA",0.8601144736307427,0.0024086000811989385,0.011235593020014674,0.009128241382230867,0.10942734776371797,0.257385657842119,0.4635775545842542,0.25044913158327603,0.028587655990350867,0.05917316084310664,0.9408268391568934,0.6015666817039899,8.188897742110048e-05,1.6365849608593385e-05,1371.0,274.0
"Columbus [Urban Area], OH, USA",0.8271527887258221,0.0038504020454600187,0.022047607583152794,0.01703228801672811,0.12229588321921375,0.24325479210257794,0.47333009998738873,0.24927939770606727,0.03413571020396606,0.06292222633484322,0.9370777736651568,0.5737772087521529,6.367825508819886e-05,1.7227584041897486e-05,998.0,270.0
"Virginia Beach-Norfolk [Urban Area], VA, USA",0.8614416478285108,0.004875571075899093,0.0333179786229735,0.01571810794347923,0.07288543891804958,0.2526002203535302,0.43195133254906154,0.2704952607081666,0.04495318638924155,0.072477868852256,0.927522131147744,0.6030231772604265,6.620381405615131e-05,1.7360417421592225e-05,961.0,252.0
"Charlotte [Urban Area], NC-SC, USA",0.7862570268509175,0.0019538524447094557,0.015702686754249434,0.019611363767644045,0.16715735624048414,0.21590246177338887,0.4036370049911391,0.3169455749638783,0.0635149582715937,0.051285816753238136,0.9487141832467618,0.5916291148930174,7.631137068411368e-05,2.0436663374093123e-05,1053.0,282.0
"Milwaukee [Urban Area], WI, USA",0.8384785962143999,0.005006847611475884,0.025473675066134776,0.029887984371954973,0.09543845418759751,0.26725810349664275,0.4546590977584911,0.23995690278706044,0.03812589595780559,0.10113153088367917,0.8988684691163209,0.5129642486806312,7.093691053302162e-05,1.71411736347323e-05,927.0,224.0
"Providence [Urban Area], RI-MA, USA",0.8548168737515404,0.003156439217105097,0.028224808878404516,0.023483574903984027,0.08196608302999368,0.2679353070824212,0.3784906479380691,0.2675159543369068,0.08605809064260289,0.09365251572266191,0.906347484277338,0.5424682025839643,5.031863282641395e-05,1.1821378963856134e-05,647.0,152.0
"Jacksonville [Urban Area], FL, USA",0.8509085361049643,0.006007043934968356,0.01275403236723512,0.011681061282146885,0.1039839515121007,0.20114154456076447,0.4071826031643304,0.34284635256055185,0.048829499714353235,0.06436922369418477,0.9356307763058153,0.5647782747741477,0.00012273784767038594,3.904201947451206e-05,1531.0,487.0
"Salt Lake City [Urban Area], UT, USA",0.8097776047951678,0.008181006928981415,0.01871311642198262,0.028721120815277782,0.12772358045404344,0.25600172505957713,0.4699388971202173,0.2376756327207283,0.036383745099477324,0.05263305653701513,0.9473669434629849,0.6723761576911987,5.320173469898594e-05,1.7309655308760977e-05,627.0,204.0
"Nashville-Davidson [Urban Area], TN, USA",0.8322186391121902,0.0021386019003496893,0.015376558427718663,0.011746489312582526,0.1292597444034007,0.21850380840567388,0.3930043063977782,0.323567773144609,0.0649241120519388,0.0504455839138992,0.9495544160861008,0.6110734597227799,9.217687603245868e-05,2.5892380907994012e-05,1068.0,300.0
"Raleigh [Urban Area], NC, USA",0.7840647383064852,0.002353060144247631,0.011953945616935888,0.008807513835493793,0.18452795595072652,0.20996593684831266,0.4243717091945173,0.31090689361838314,0.05475546033878698,0.03914159284520345,0.9608584071547965,0.64786785791576,5.485042190546932e-05,1.527136952557548e-05,607.0,169.0
"Richmond [Urban Area], VA, USA",0.8336334300633382,0.005783460820876907,0.015715870500747027,0.015492741869281951,0.12083480666151605,0.2357657336231651,0.46467431186244035,0.2579886965254825,0.04157125798891221,0.072866449672494,0.927133550327506,0.5979183527818821,7.373837511211821e-05,2.1904357267620265e-05,781.0,232.0
"Memphis [Urban Area], TN-MS-AR, USA",0.9160883801081837,0.0015642836143267107,0.009268457564098784,0.006292025513685928,0.058873952118009616,0.23189724251639743,0.4669228760056365,0.272099606830041,0.02908027464792522,0.07935210555916655,0.9206478944408334,0.5437008582564089,0.0001607665287495621,4.58250882890389e-05,1698.0,484.0
"Oklahoma City [Urban Area], OK, USA",0.8998656276715458,0.003250248281940601,0.0155723243636122,0.004229065633353295,0.06686007327740168,0.2600072635854478,0.4816585593823677,0.22724052786532448,0.031093649166860075,0.05594851715654893,0.9440514828434512,0.5996217989700087,8.694094124258355e-05,2.8301617875220405e-05,854.0,278.0
"Hartford [Urban Area], CT, USA",0.841843903798327,0.0023816332392531648,0.02099740090974832,0.027016578012961246,0.09979690541690531,0.2742161699674854,0.4345300110569959,0.24711336091200295,0.044140458063515735,0.09849952639680692,0.9015004736031932,0.5482562364077227,7.470644460772976e-05,1.852310475890286e-05,730.0,181.0
"Louisville/Jefferson County [Urban Area], KY-IN, USA",0.8605061901353885,0.0027736683529013305,0.016501615051258373,0.01953929614148415,0.0895601654054651,0.23609922819482207,0.5052799101596454,0.2269500897351225,0.031670771910410074,0.08520561743416183,0.9147943825658381,0.5554113758702812,0.00011442974475496127,3.089089970515098e-05,1115.0,301.0
"Buffalo [Urban Area], NY, USA",0.8538378336093219,0.004177951031356323,0.026891809631554055,0.03336425813911506,0.07313187368055403,0.31078552693136474,0.4667380007757581,0.19369346595238202,0.028783006340495205,0.13225226994512843,0.8677477300548715,0.47160679157481933,4.415806690948334e-05,1.2857480102522595e-05,419.0,122.0
"Bridgeport-Stamford [Urban Area], CT-NY, USA",0.7515141190540345,0.0022656080320740436,0.02904788138680999,0.08838816645853877,0.11957185992771732,0.2503671689131038,0.3510765880745092,0.2515659419391384,0.14699030107324854,0.07937831050262979,0.9206216894973702,0.5915906530244868,5.226929489921519e-05,1.3312847552618482e-05,479.0,122.0
"New Orleans [Urban Area], LA, USA",0.8477257622352179,0.01389342038850562,0.030453492659863884,0.027067263669206032,0.07046281045000079,0.24543966980722048,0.4271184841143522,0.26784167529683095,0.05960017078159633,0.11574856237663753,0.8842514376233626,0.45407182190359785,9.294381491715426e-05,3.4771921345476525e-05,850.0,318.0
"Tucson [Urban Area], AZ, USA",0.8299638358838881,0.017661966674169312,0.022733291528019527,0.019464558015767065,0.10092719960245937,0.24310357914808065,0.4351315528669912,0.2833639656812914,0.03840090230363683,0.08004285645062481,0.9199571435493752,0.5379742161466622,0.00010349069783115023,4.2150184878249924e-05,906.0,369.0
"El Paso [Urban Area], TX-NM, USA",0.8937008422243051,0.0025097229098002918,0.01331859716303126,0.011825630517946639,0.05762508152437211,0.2389772284738224,0.4595751740554594,0.2583650382479925,0.04308255922272572,0.06639286883806308,0.9336071311619369,0.6200696980876332,7.48902389934752e-05,2.3754247680742913e-05,640.0,203.0
"Honolulu [Urban Area], HI, USA",0.7827473680294442,0.015513077272433702,0.05186391211609317,0.0697105236642342,0.06034244810012567,0.21093367884873812,0.35685431488662755,0.33035554978617887,0.10185645647845547,0.1034442977830213,0.8965557022169788,0.5427671312227279,4.090233600390037e-05,1.968937664371135e-05,349.0,168.0
"Omaha [Urban Area], NE-IA, USA",0.8743292093561139,0.002471344178042873,0.01568417837605895,0.008591034298408275,0.09129233827005559,0.30905277081072946,0.49741286658821837,0.1665473199000496,0.026987042701002426,0.05895583905455526,0.9410441609454447,0.6102981151712478,5.308062886512396e-05,9.761954733815901e-06,435.0,80.0
"McAllen [Urban Area], TX, USA",0.8822361347461103,0.0018114271050344696,0.009329026326949203,0.0026963750869171523,0.07247231645577003,0.3198022703076982,0.44382053509860725,0.19601628134814875,0.040360913245545534,0.06024785915210449,0.9397521408478956,0.5949542769066768,5.811022470569672e-05,1.783073120108575e-05,453.0,139.0
"Bradenton-Sarasota-Venice [Urban Area], FL, USA",0.845523337629839,0.00741861065388957,0.010788373475120471,0.004868337376184722,0.12104049489253246,0.22578998308674936,0.43133611403131455,0.2895836011940479,0.05329030168788817,0.04404043544777424,0.9559595645522259,0.526411365346854,0.00012014247665500754,4.158778038057953e-05,936.0,324.0
"Birmingham [Urban Area], AL, USA",0.8859504898679126,0.0019317653344681674,0.01221527000746811,0.005928827758767401,0.08665268810669849,0.22101441490833387,0.42238249232275477,0.30563475503086457,0.05096833773804666,0.0641922375663793,0.9358077624336207,0.6028275424276864,0.00010645765695084624,2.322712515291191e-05,825.0,180.0
"Albuquerque [Urban Area], NM, USA",0.8587042821444747,0.00881713626915184,0.01753826627795767,0.011963770931500913,0.09533416581573544,0.24742810599059434,0.46752357488460616,0.23840808399081917,0.0466402351339804,0.06567907441982171,0.9343209255801783,0.5782648630342093,0.00011093257403840032,4.494457917715048e-05,854.0,346.0
"Tulsa [Urban Area], OK, USA",0.8962900127463859,0.0029055563050698935,0.012785155460472548,0.004030101264818067,0.07184929497413885,0.29905600743890715,0.5031137449732068,0.17193814003202748,0.025892107555858395,0.0605349623582687,0.9394650376417314,0.5925054445163651,9.075690707101451e-05,2.6286299304104808e-05,656.0,190.0
"Fresno [Urban Area], CA, USA",0.8861535085605224,0.004983968761583596,0.012798627454651589,0.012090527142573781,0.0742206973121293,0.259241087851271,0.5045903172935156,0.19133117440785025,0.04483742044736331,0.07537685569172677,0.9246231443082733,0.5933269923536665,7.608812286698932e-05,3.637179499685753e-05,546.0,261.0
"Rochester [Urban Area], NY, USA",0.8412488217520819,0.005881925944622785,0.025293588286161378,0.023405577855201018,0.09690383097605826,0.31659453991981523,0.5038551330063745,0.15062117970876948,0.028929147365040847,0.11538561187700515,0.8846143881229951,0.5039172260434731,4.9124909310590115e-05,1.6043684254614692e-05,346.0,113.0
"Charleston [Urban Area], SC, USA",0.8650742097641881,0.007577914097451601,0.018113595969581665,0.007917995175616742,0.09270139000846407,0.2026850240256124,0.409732434770165,0.3301897804093874,0.057392760794835324,0.04803569173347268,0.9519643082665274,0.6049726340380592,9.886487931037001e-05,3.241950252127348e-05,677.0,222.0
"Dayton [Urban Area], OH, USA",0.8769505479036994,0.0023772190135009524,0.022049798374403295,0.01654451288117886,0.07614874375019313,0.3011205978766848,0.469414762706856,0.18610072630560798,0.04336391311085109,0.07828602874559763,0.9217139712544025,0.5753752829764127,8.382217237399228e-05,1.7802939265272696e-05,565.0,120.0
"Mission Viejo-Lake Forest-Laguna Niguel [Urban Area], CA, USA",0.7821068799795903,0.005723748283901179,0.014874650342005486,0.007918800517350832,0.17914210262671282,0.22900469711080698,0.3742829286130445,0.3068378303258308,0.08987454395031778,0.038576756474330266,0.9614232435256698,0.6920351519514321,4.297797147066599e-05,1.3604537731721608e-05,278.0,88.0
"Colorado Springs [Urban Area], CO, USA",0.8469618345304872,0.005403811245719553,0.023581208647379445,0.006647359271344001,0.10948446187002452,0.2655444410345938,0.4731900678679076,0.20602924653655252,0.05523624456094602,0.04170883650436984,0.9582911634956301,0.6559611433056877,7.478331810262232e-05,1.818199065919993e-05,473.0,115.0
"Baton Rouge [Urban Area], LA, USA",0.9124026961828965,0.004488108796185673,0.014759687968606246,0.009249459519205552,0.052641984454797695,0.22540538420472847,0.4037185357063853,0.2936027631934451,0.0772733168954413,0.06819728847204094,0.931802711527959,0.5670984417297534,0.0001368548103515458,4.007438312377441e-05,864.0,253.0
"Allentown-Bethlehem [Urban Area], PA-NJ, USA",0.8550450080240265,0.0019375353383249236,0.025050109648473786,0.016888906050429166,0.0881825743389301,0.2738078626047817,0.41437633288630715,0.22125498268643756,0.09056082182247344,0.08204096210548988,0.91795903789451,0.5823402847152964,5.9513947978375524e-05,1.1902789595675104e-05,370.0,74.0
"Ogden-Layton [Urban Area], UT, USA",0.8549381570744952,0.005360508716597856,0.012644743119323475,0.014815829568102718,0.10686309334883679,0.2879790239915804,0.4293131231168613,0.22993680007251535,0.052771052819042985,0.035959369602912024,0.964040630397088,0.7430961637900231,5.206477054546469e-05,1.44533116971637e-05,317.0,88.0
"Grand Rapids [Urban Area], MI, USA",0.8648084931811462,0.005256279185777248,0.020906331589696434,0.01842070625840731,0.08497137172866984,0.3121035008843774,0.4914978922853103,0.16369378950550306,0.03270481732480928,0.07283920228865616,0.9271607977113439,0.5995404967204915,6.323617307228737e-05,1.832693266585874e-05,383.0,111.0
"Cape Coral [Urban Area], FL, USA",0.8685381375078733,0.008852366517164789,0.01044612358977774,0.005690809960236453,0.0898712896894147,0.20087355611452506,0.35988817264379264,0.3577802091964645,0.08145806204521772,0.058593156731035295,0.9414068432689646,0.5265035004981948,0.00012933005363442482,3.888245483460772e-05,775.0,233.0
"Knoxville [Urban Area], TN, USA",0.881007811677476,0.0020422307051656675,0.01493658590478423,0.006004550131218568,0.08993908158563448,0.25814423795337,0.4731024045158652,0.23718587496045013,0.03156748257031471,0.055474879593919106,0.9445251204060809,0.6275990665070903,0.00011050519290690608,1.7747803709290975e-05,660.0,106.0
"Albany-Schenectady [Urban Area], NY, USA",0.8146493377439383,0.0032519989732362605,0.03924450821580807,0.043395353260173325,0.09256781013144659,0.2963626061456314,0.46549530931679456,0.20991817867265306,0.028223905864921052,0.12230315974852592,0.8776968402514741,0.4945808677633012,4.164264206547505e-05,1.5510619716695155e-05,247.0,92.0
"Columbia [Urban Area], SC, USA",0.8533719376651162,0.002337347655075348,0.05334871112254072,0.007616516500256183,0.07132332178901056,0.2738419948590921,0.4399646914524596,0.23919928338046062,0.046994030307987565,0.059194212499353784,0.9408057875006463,0.5804104719186955,0.00010839979878287352,2.9132445922897252e-05,640.0,172.0
"Provo-Orem [Urban Area], UT, USA",0.795545664504437,0.010506863338502263,0.03551922441368429,0.021421445577490057,0.1310702657918625,0.3523098201219705,0.3846600910823665,0.2135642377342613,0.049465851061401736,0.02543938472753792,0.9745606152724621,0.7723594838646051,3.465798178417251e-05,8.834387513612601e-06,204.0,52.0
"Bakersfield [Urban Area], CA, USA",0.9174187357979076,0.004223557789548526,0.007096052438104837,0.007408877479254835,0.05447132984374891,0.25068858674864863,0.4960619900289516,0.1925392927416298,0.06071013048076996,0.07165773221941148,0.9283422677805886,0.637723221189927,0.00010749953966347208,4.7699632607609145e-05,613.0,272.0
"New Haven [Urban Area], CT, USA",0.8094629729661013,0.007522411260279888,0.045495710934798164,0.03629864932225823,0.09340822602670842,0.2843001658107197,0.4116157125898665,0.23706508485200795,0.06701903674740585,0.11446188083033927,0.8855381191696607,0.5324340311237042,8.887606508791429e-05,2.1907326664956826e-05,499.0,123.0
"Des Moines [Urban Area], IA, USA",0.8602550632513084,0.003280546812660154,0.013802156328775555,0.008516379730440225,0.10656154547825802,0.3120461239348943,0.5080515841596194,0.1593008763783242,0.02060141552716224,0.05486793705967181,0.9451320629403281,0.623854196277196,4.479378269669632e-05,9.401164269677005e-06,243.0,51.0
"Akron [Urban Area], OH, USA",0.8816027505578288,0.0018675683124198283,0.015399200867582893,0.012735444263330193,0.08158559475185319,0.2968688422490783,0.4258041711953456,0.23319921772972738,0.04412776882584865,0.08807886094638025,0.9119211390536197,0.5459236980711226,6.311372095984528e-05,1.1626211755760974e-05,342.0,63.0
"Concord-Walnut Creek [Urban Area], CA, USA",0.6763226291787882,0.006510115811365461,0.018749133158380202,0.09690374717005568,0.19251634141324264,0.19818532815547577,0.2884436060531969,0.2984109662306677,0.21496009956065956,0.04743043403797199,0.952569565962028,0.6673807083634362,4.6232428427930326e-05,1.3554085442726561e-05,249.0,73.0
"Temecula-Murrieta-Menifee [Urban Area], CA, USA",0.8684524956760551,0.004273988887765257,0.008599921894142859,0.003329884063506298,0.10554211571941564,0.17798632087977231,0.2813697751687405,0.26475978705821335,0.27588411689327386,0.03110748555505235,0.9688925144449476,0.7572943464582946,5.935828775914903e-05,1.606832630422824e-05,314.0,85.0
"Palm Bay-Melbourne [Urban Area], FL, USA",0.8685080449728665,0.010060587914912482,0.010162989738932494,0.007028412637142212,0.0949102436670789,0.2249965883551459,0.4433314111903766,0.2696455575719503,0.06202644288252713,0.046283163313455916,0.9537168366865441,0.5760665638179953,0.00011827483232975961,4.464679101189602e-05,604.0,228.0
"McKinney-Frisco [Urban Area], TX, USA",0.7765950336989259,0.002537030731654188,0.007403253274749338,0.002340269134560153,0.19422558208379406,0.17346037573342643,0.31975667789970214,0.3867793346851618,0.12000361168170956,0.02477376549893224,0.9752262345010678,0.7168439215993817,2.297926121675188e-05,4.3581357480046675e-06,116.0,22.0
"Wichita [Urban Area], KS, USA",0.914244403867081,0.004932977367874482,0.012508812740045835,0.005740005561395946,0.05260897804278801,0.3266947782221137,0.5121936880596992,0.1350030392983518,0.026108494419835242,0.06227721844753166,0.9377227815524685,0.6059800756944858,8.955862391575092e-05,1.659233434153421e-05,448.0,83.0
