longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"Northeast Dallas Neighborhood, Dallas City, Texas, USA",0.12275029177861224,0.2836871905970761,0.09417868954213475,0.622134119860789
"Paradise Neighborhood, Las Vegas City, Nevada, USA",0.11775477614307017,0.17465169513199558,0.19806661708320022,0.6272816877848043
"Upper West Side Neighborhood, New York City, New York, USA",0.057967088270521154,0.04219349215621549,0.12608324865733048,0.8317232591864542
"Maryvale Neighborhood, Phoenix City, Arizona, USA",0.1292454351138175,0.28832224561987224,0.2751419347233943,0.43653581965673344
"Spring Valley Neighborhood, Las Vegas City, Nevada, USA",0.0880523736303379,0.15026612479010806,0.15999942695009925,0.6897344482597927
"Sunrise Manor Neighborhood, Las Vegas City, Nevada, USA",0.14815557030377738,0.2158276177526507,0.2539966276745936,0.5301757545727557
"Upper East Side Neighborhood, New York City, New York, USA",0.04350517556322306,0.033088459862635526,0.0601367299330876,0.9067748102042769
"South Los Angeles Neighborhood, Los Angeles City, California, USA",0.13454934665610555,0.17942224115050254,0.40111138237747873,0.41946637647201873
"East New York Neighborhood, New York City, New York, USA",0.15434331879602473,0.06758939195658487,0.41206194464879625,0.5203486633946187
"Southeast Los Angeles Neighborhood, Los Angeles City, California, USA",0.1419410626026724,0.23052019176779143,0.4514720311625983,0.31800777706961025
"Deer Valley Neighborhood, Phoenix City, Arizona, USA",0.05521802256885704,0.11828159278805696,0.1460804417465814,0.7356379654653616
"Astoria Neighborhood, New York City, New York, USA",0.08957627317395887,0.09286812288033247,0.23157993583875214,0.6755519412809154
"Bedford Stuyvesant Neighborhood, New York City, New York, USA",0.1335945495437378,0.07967163793617141,0.2801816636651024,0.6401466983987263
"Enterprise Neighborhood, Las Vegas City, Nevada, USA",0.03112300861544959,0.10300436840311222,0.11495470554796744,0.7820409260489204
"Paradise Valley Neighborhood, Phoenix City, Arizona, USA",0.05975048072921645,0.1140266760840171,0.13416523402055291,0.7518080898954299
"North Mountain Neighborhood, Phoenix City, Arizona, USA",0.09649471315566822,0.16148727719331263,0.24259268117376487,0.5959200416329226
"Far North Neighborhood, Dallas City, Texas, USA",0.06005713226292023,0.21961041840704887,0.05254581390913076,0.7278437676838203
"Williamsburg Neighborhood, New York City, New York, USA",0.18627406156493817,0.06616693848371008,0.31323598561173716,0.6205970759045528
"Washington Heights Neighborhood, New York City, New York, USA",0.12410761696858955,0.11067177632621156,0.34981519690667806,0.5395130267671104
"Southeast Dallas Neighborhood, Dallas City, Texas, USA",0.22419868970225926,0.43806290436092205,0.14507193405487054,0.41686516158420744
"Alhambra Neighborhood, Phoenix City, Arizona, USA",0.12449097636767022,0.23914510834508804,0.27503003779639135,0.48582485385852053
"Camelback East Neighborhood, Phoenix City, Arizona, USA",0.10274644543660037,0.16577440039414637,0.1540242182898745,0.6802013813159792
"Hollywood Neighborhood, Los Angeles City, California, USA",0.09066359235079673,0.17181033761299458,0.2523593862863634,0.575830276100642
"East Side Neighborhood, El Paso City, Texas, USA",0.08022467443810427,0.25155930395097026,0.10755267000952372,0.640888026039506
"Jamaica Neighborhood, New York City, New York, USA",0.11469560167130997,0.13233642143644198,0.36717049908334987,0.5004930794802083
"Roosevelt Neighborhood, Fresno City, California, USA",0.16566389048833735,0.12093134559545711,0.4341020684388171,0.44496658596572575
"Crown Heights Neighborhood, New York City, New York, USA",0.14685999962014226,0.07132088681718944,0.27317894577307694,0.6555001674097336
"Flatbush Neighborhood, New York City, New York, USA",0.14643322878288886,0.12276154186468213,0.28935287706665597,0.5878855810686618
"North Scottsdale Neighborhood, Scottsdale City, Arizona, USA",0.031483881323233924,0.048965448832881335,0.059228324036994066,0.8918062271301247
"Harlem Neighborhood, New York City, New York, USA",0.118802655495736,0.08380522094137532,0.3034935444119546,0.61270123464667
"South Mountain Neighborhood, Phoenix City, Arizona, USA",0.15424035057938185,0.22515835567950737,0.24825728212293546,0.5265843621975572
"East Harlem Neighborhood, New York City, New York, USA",0.2163331632749466,0.08623275516629458,0.36299730951972076,0.5507699353139847
"Williamsbridge Neighborhood, New York City, New York, USA",0.1294035252605214,0.09806144668837212,0.3892781595987151,0.5126603937129128
"South Side Neighborhood, Corpus Christi City, Texas, USA",0.06299140413587938,0.21786588962027212,0.09385785908021216,0.6882762512995158
"Bushwick Neighborhood, New York City, New York, USA",0.12235815742936419,0.12426966826722585,0.2794105034695546,0.5963198282632196
"Corona Neighborhood, New York City, New York, USA",0.1283245578506818,0.28917892860314887,0.30906504249970146,0.4017560288971497
"East Flatbush Neighborhood, New York City, New York, USA",0.12200061801300993,0.0970434859037566,0.29856236818818177,0.6043941459080618
"Borough Park Neighborhood, New York City, New York, USA",0.37014594574983145,0.09059886087667557,0.5758863485078323,0.33351479061549216
"Concourse Neighborhood, New York City, New York, USA",0.16338721684794907,0.1182309316559481,0.48583921129053986,0.39592985705351214
"East San Jose Neighborhood, San Jose City, California, USA",0.05305456839404113,0.09002852436369851,0.27241763777416217,0.6375538378621393
"Elmhurst Neighborhood, New York City, New York, USA",0.10486440711133439,0.19781889613797818,0.3367937399691619,0.46538736389285995
"Sunset Park Neighborhood, New York City, New York, USA",0.16458908970354827,0.1893717181179785,0.43835514001712345,0.372273141864898
