longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),geoid
"San Luis Obispo County, California, USA",269576.0,0.04760438614713476,1059.5351847992167,0.06272882220170271,31.328213611284415,0.7110610736860848,0.2074628305190373,0.019022464907855297,0.030054604267442206,0.005070926195210256,0.0012834970472148856,0.026044603377155237,0.6199385007730752,-0.06803769600612453,0.15441148865282509,-0.022256880492886266,0.061716587495552054,-0.001836208094703362,0.5346535558694588,0.12789425082937173,2944.4080673252724,-0.17528926973556822,1558.6863557690012,0.011891604154700603,707.2210018880467,0.08431472214783477,405.68366623937493,0.0636288218297366,06079
"York County, South Carolina, USA",226068.0,0.24786789815453758,526.2494421872598,0.176856950790669,125.4098359626954,0.7270644230939364,0.04456623670753933,0.18847426438062884,0.015013181874480246,0.00786046676221314,0.00031848824247571525,0.0167029389387264,0.6985500662808861,-0.10330428153949522,0.30474320679685146,-0.09050147858922433,0.12402590361008896,-0.019126154983662005,0.559298975196792,0.08797161794697485,1730.5212845211145,0.2220483173778075,769.2992933513898,0.18885753316191395,425.67618018951146,0.20235730522121517,339.7124004198312,0.2550040348115181,45091
"Merced County, California, USA",255793.0,0.09933422728534401,1330.6212528477813,0.11723581792888721,49.912829540771945,0.31900403842169256,0.5492136219521253,0.034344176736658155,0.07108482249318786,0.004401996927202855,0.001860879695691438,0.020090463773441807,0.5106277941277951,0.01954881541132436,0.17019974912078012,-0.02308950043757302,0.0836895900526964,-0.018896022962341177,0.4773066049858648,0.09490990020819873,2457.2463677867686,0.06493795160590575,1722.9531596185602,0.10188530999478294,976.0682657646711,0.10867648166176577,623.0111517836704,0.1105492014030919,06047
"Southeastern Connecticut Planning Region, Connecticut, USA",286674.0,-0.021836650690331177,690.3175855584915,-0.012402282277694772,176.78944879714908,0.7582271151203108,0.11023322659187788,0.05381373964852062,0.039804795691273015,0.007367253395843362,0.0005930080858396646,0.029960861466334584,0.671150858963869,-0.06613324937947562,0.1935192360314657,-0.0033455378110613943,0.06275201471771,0.01148958108424096,0.5484319625543297,0.09986425743942387,1790.0870907418366,-0.06511373540351889,966.6984746753495,-0.04064070452041841,511.185737735113,-0.020535165777273993,366.3142273200883,-0.021796948046821876,09180
"Alachua County, Florida, USA",247336.0,0.1258692628650904,1012.0865642187231,0.21277578664242716,98.56497071123215,0.6366481223922114,0.08390206035514441,0.19980916647798946,0.05295630235792606,0.002437979105346573,0.0004932561374001358,0.023753113173981953,0.5744153590032129,-0.08215285618033397,0.2180226535344279,-0.04652876571863501,0.09892698616164029,-0.00953609292581567,0.5549246248479446,0.10793588810593018,2706.9529435063614,0.17395289589929688,1388.9877041528277,0.23060028028701154,792.8283539128935,0.18737437625912678,633.4796284684212,0.16061428776169806,12001
"Kitsap County, Washington, USA",250470.0,0.09818341517946261,720.0538146660684,0.1008828888827077,235.63255692791353,0.791084760649978,0.06253842775581905,0.025256517746636325,0.04820138140296243,0.014033616800415219,0.008691659679801973,0.05019363596438695,0.6579901413913322,-0.08494199505424127,0.06326153796634015,0.007877749364075773,0.020786889629549027,0.008375758547335823,0.5508597280404797,0.09375438465208077,2107.6569660008145,0.0137923258636811,1024.029487500792,0.04829460336677157,547.0826596855856,0.11134665763971686,416.8287583888926,0.11761884326972095,53035
"Atlantic County, New Jersey, USA",274549.0,-0.000134766471558811,1124.0005246129178,-0.016209194913004096,173.834424041252,0.5859464066523644,0.16842530841489134,0.14890602406127867,0.07437288061511789,0.0017774604897486423,0.00021854022414942323,0.020353379542449614,0.5757141300321305,-0.05646840743039583,0.29416416923659694,-0.04497225976110927,0.16127279468395525,-0.015218776905996628,0.6003579210200274,0.18680024036940984,2616.3499998761586,-0.10606867487737583,1658.224482195719,-0.06340400077544867,744.8444545562667,-0.019774634360277297,440.21937940950914,0.006959720470133974,34001
"St. Johns County, Florida, USA",190039.0,0.4387836180994427,551.8414661109297,0.11663879323162298,108.94860647239186,0.8534774441035787,0.05247343966238509,0.05466246402054315,0.02028004777966628,0.0024047695473034484,0.0007366908897647325,0.01596514399675856,0.7764298683421921,-0.11363447794999015,0.1575098320119189,-0.0627222246236098,0.043503422775447456,-0.008052660316524268,0.6141270145292363,0.16084118603666822,3403.852800315783,-0.05488537378201802,1114.8903834752398,-0.0018496064910421704,385.7366396435301,0.18658318832378626,282.97149440887557,0.23549417413347867,12109
"St. Joseph County, Indiana, USA",266931.0,0.022406539517703078,976.7779150987703,0.05055763083555368,223.46783938966783,0.7556297320281271,0.07265922654169055,0.12515219288879897,0.018675238170163824,0.002963312616369024,0.0006743315688323948,0.02424596618601811,0.6894305576987187,-0.08797139379832031,0.23768742834202944,-0.045902886550478555,0.09072456456476281,-0.0035734020191662275,0.5700666401432266,0.1008470805817027,2074.07971024431,0.037923830846818773,1275.984218775101,0.03217815407278592,850.639969361629,0.034699460502738505,732.6743627025743,0.037136011128289764,18141
"Frederick County, Maryland, USA",233376.0,0.1642885300973536,862.2862192300508,0.19555315936825826,134.97740261129994,0.7782976827094474,0.0734222884958179,0.08403177704648293,0.038033045385986564,0.0021938845468257233,0.0003942136295077472,0.023627108185931715,0.681133923065777,-0.1142056699670525,0.16058245890007264,-0.002877339495479192,0.049049367478687336,0.01604197190771471,0.516471161843577,0.05821921611746021,2129.1193765086314,0.1417815994629555,1216.4605332259769,0.15891328190574078,614.7519325612329,0.19766245038319413,429.95625741765264,0.20145504648426174,24021
"Erie County, Pennsylvania, USA",280564.0,-0.03455183131121598,1211.8066579447143,-0.08041733012898988,133.88166788061025,0.8653462311629432,0.03392452345988794,0.06944939479049343,0.010821060435408677,0.0015932193724070088,0.0002566259391796524,0.018608944839680074,0.804850891919829,-0.08484812618760129,0.20446125687947259,-0.03988148876084752,0.0442976053046139,0.0025526716186727583,0.5491658823746517,0.0724492796236401,2102.601945804833,-0.08190938034368397,1511.9161765195988,-0.08725343770769768,993.0461697585473,-0.07322862879784214,779.5061349072417,-0.0634873257489447,42049
"Santa Cruz County, California, USA",262349.0,0.032376719560585326,1757.355285149028,0.0063798852923599375,226.81570142886704,0.5960609722163988,0.3205348600528304,0.008782194710099904,0.0405795333696717,0.003727858692047616,0.0011130212045786338,0.02920155975437299,0.6405037009762526,-0.059180090606738234,0.33356437630782726,-0.04917516744037653,0.06859918171668064,-0.001155592505333189,0.5043008050720506,0.0959572245805345,2899.998670067197,0.06310890484150529,2152.693624337679,0.02048377708878767,1358.52347011705,0.01221228757842602,830.5385127139446,0.016239843559540314,06087
"Buncombe County, North Carolina, USA",238374.0,0.13031203067448632,463.6271571168516,0.12326696169135093,139.45963837569437,0.8444461224798007,0.05980098500675409,0.06284661917826609,0.010017871076543583,0.003263778767818638,0.0011368689538288571,0.018487754536988095,0.7758545574960555,-0.07530108189605289,0.1960261464410734,-0.04689001218083502,0.05428674709386171,-0.0032619821690580628,0.5976067239660002,0.11325652231492518,1637.9605917624654,0.14657360317844748,689.5524521221524,0.1233132214171871,383.88141861439743,0.13542357400617822,323.34203214724386,0.12287594195047188,37021
"Brown County, Wisconsin, USA",247737.0,0.08397615212907236,993.0554163898403,-0.0207884783193291,178.82047955862458,0.8373557441964664,0.07258503978008937,0.021333107287163405,0.026863165372955997,0.024077953636315933,0.0003552154098903272,0.01742977431711856,0.7560397154540879,-0.08205322712652308,0.1632829456585984,-0.010510641166745271,0.04479344588001695,0.008234255364609713,0.56021789866529,0.05677836758593548,1684.1337744519142,0.021314553871826375,1192.6209711416536,-0.019500849401778902,829.980693791632,-0.019385181906321887,654.6797736455703,-0.009710156982701968,55009
"Washington County, Minnesota, USA",238136.0,0.12359324083716867,790.9298998708686,0.055280814034518864,217.11132918680434,0.8571194611482514,0.034127557362179595,0.03517317835186616,0.05048795646185373,0.004085900493835455,0.0003023482379816575,0.01870359794403198,0.7630522303229611,-0.10955486651366764,0.08917142155841423,0.004429739347892259,0.03927892945534345,0.009767736885415948,0.5291225979442872,0.048650814275814275,1649.7220249389538,0.0881997996639939,1000.4463896551952,0.07294877918981255,657.708861974527,0.05945004400119933,529.3953310358752,0.10163919778818482,27163
"Webb County, Texas, USA",250304.0,0.06715833546407568,2130.5646163633755,-0.053178415866725844,28.62213326897199,0.03333945921759141,0.9574477435438506,0.001945634108923549,0.005273587317821529,0.0003795384812068525,4.3946560981846075e-05,0.001570090769624137,0.9221967559591153,-0.008956527786277535,0.04924306726025467,0.00574286216661847,0.0034296651854574156,0.0013637294082806972,0.45187670371146993,0.08412720076429643,3794.9589106961143,-0.04461196271404873,2666.444620344451,-0.07116759428673716,1658.3525262006824,-0.031940852741065,1165.0983380458456,-0.024388583065675064,48479
"Cherokee County, Georgia, USA",214346.0,0.2438767226820188,547.7865512746088,0.22551481777867913,190.5204016161566,0.8129053026415235,0.09594767338788687,0.054272064792438394,0.016254093848264022,0.0025006298228098496,0.0003918897483507973,0.017728345758726546,0.7177361150003007,-0.09128818177445708,0.13592540363723968,-0.0095454536364592,0.04118467612349674,0.010509673246857823,0.5296089457362346,0.07749498876267995,2896.1447670815105,-0.018874810572047675,969.7140958699357,0.0572806944621419,479.1156124035612,0.21017967613023747,440.27593532238046,0.20409400198431965,13057
"Madison County, Illinois, USA",269260.0,-0.012630914357869717,769.5939081921864,-0.06666308602059672,140.48143593713107,0.8671767065290055,0.027159622669538735,0.07822550694496026,0.00821139419148778,0.0020649186659734086,0.0003416771893337295,0.01682017380970066,0.8163476111545087,-0.09517593352630171,0.23793081256401458,-0.05682352124395876,0.08348422890488598,-0.005028909022722655,0.5624423121298362,0.07618144054975769,1561.4024134313381,-0.051844928595582464,995.8763490881964,-0.07431542136000002,569.6869476694097,-0.05410312530077002,386.6063085827594,-0.041396736349964276,17119
"St. Tammany Parish, Louisiana, USA",233740.0,0.13189869085308462,575.2671310400077,0.03642757125354927,83.12503137352833,0.8056686917087362,0.04693248909044237,0.11307435612218704,0.01246684350132626,0.004410883888080774,0.0003123128262171644,0.01713442286301018,0.7382961603620026,-0.10380138755461055,0.21948546530819188,-0.036677646826674154,0.06339684659435742,0.0004844660166825471,0.549059929494712,0.08180950282734817,1569.720830008061,0.14854790603572796,792.4000750467211,0.05960806243546051,444.8665424475913,0.05182035648265937,347.2326492225415,0.07845591473941256,22103
"Marin County, California, USA",252397.0,0.03902978244590863,1365.7987217038185,0.02715650641858962,179.309748429973,0.7282931255125853,0.15479185568766665,0.026232482953442396,0.05378827799062588,0.0021038284924147278,0.001727437330871603,0.033062992032393414,0.6555069439680511,-0.0791422884076024,0.21889687798791188,-0.03276285072659946,0.10091449736314667,-0.0015963918713397113,0.5548367759822165,0.0708112001440533,3476.596535461864,0.07408354705018459,1957.765741298977,0.059777440966220625,1031.9364533676774,0.04630990193153445,788.2892134016319,0.04836160815288819,06041
"Weber County, Utah, USA",231242.0,0.1339765267555202,1345.1180333892555,0.032478141845503065,135.28731573192263,0.781190268203873,0.1674047102170021,0.011883654353447903,0.012039335414846784,0.0054964063621660425,0.0025254927738040667,0.019460132674860103,0.6962345802449446,-0.06631727974093726,0.1592207484544902,-0.04619240585360017,0.05391605720717032,-0.00950816819089103,0.5274283491116587,0.07793272214221317,1967.733687692878,0.007280359219964366,1550.4488881853292,0.02414731237628516,1136.1281307978077,0.04488781147333744,852.9776578870083,0.07161864561985158,49057
"Kalamazoo County, Michigan, USA",250331.0,0.04529602805885008,865.6004294581926,0.01127117211074796,166.56578879425624,0.7991299519436267,0.03978332687521721,0.10656690541722759,0.02071657125965222,0.003687118255429811,0.0002916139031921736,0.029824512345654353,0.7168113665150483,-0.07960497961925284,0.18433010851838386,-0.021571378084978776,0.058899461746036844,0.004234793233690248,0.568444455934438,0.08486447152992542,1961.6029795636236,-0.061712489651580486,1178.3938364899273,-0.055479378507921125,720.0160819951983,0.0013534396463468809,602.4325462066613,0.011133637234704612,26077
"Harford County, Maryland, USA",244826.0,0.0657528203703855,908.6290916445382,0.024183179849569327,209.4615123803309,0.7924158381871207,0.035180087082254334,0.12390023935366341,0.023584096460343266,0.0020422667527141727,0.000698455229428247,0.022179016934475913,0.7090154818096566,-0.09051110001247553,0.179151233620794,-0.009041355651011967,0.043881494228881546,0.010540315174707396,0.517265313204928,0.054239349211673935,2585.5926404989027,0.051806198344743634,1233.5722193262477,0.057835021054856696,686.8258851886935,0.0690909529910589,498.5014996753258,0.08177876146014024,24025
"McLennan County, Texas, USA",234906.0,0.10929052472052651,914.6465197969352,0.029130985663278135,85.53863165588051,0.5887248516427848,0.23614126501664495,0.14427898819102108,0.013315964683745839,0.0029969434582343578,0.00035758984444841767,0.014184397163120567,0.5834801836385132,-0.06766277583759528,0.27780547337018,-0.05610531635701094,0.13285618399883803,-0.02059216044157451,0.5426607521080605,0.0858573637865191,1744.297893296123,0.11312568275670057,1147.3178741350907,0.06246043343033471,703.6406536128687,0.023320800039630087,532.3015315808649,0.023468663050030876,48309
"Cumberland County, Pennsylvania, USA",235389.0,0.10229874802985696,820.3020872620365,0.046418030218720596,165.13202776948083,0.8942516430249502,0.027392953791383623,0.0307448521383752,0.02985696018080709,0.0012447480553466814,0.0002548972126989791,0.016253945596438238,0.8234509068565313,-0.11319295424616416,0.10696854047200069,0.0004605493353155715,0.06498381963960298,-0.00015992915973846167,0.5343339707843862,0.05829573934837093,1843.2624450679334,0.010022570729136144,1121.719414142421,0.02097036758012696,619.9726412521977,0.08398305367834069,501.06275751563146,0.11031850041221786,42041
"St. Clair County, Illinois, USA",270061.0,-0.04688200073316769,759.7342032100622,-0.07440307545995418,154.72630524615198,0.628976416439249,0.032533390604344944,0.3031167032633368,0.01189731208875032,0.001995845383080119,0.0007887106986939988,0.020691621522544903,0.7105836249436761,-0.08937816072126914,0.43364046475563445,-0.10373927916060005,0.12528490910093573,-0.01819192587536915,0.5760871183731815,0.09493736322437234,1563.839991986484,-0.10936226927311318,993.1930195363766,-0.08921328906444444,603.0212731681146,-0.055675660775819744,466.2964718061926,-0.03586208779762815,17163
"Yakima County, Washington, USA",243239.0,0.05545574517244357,1064.6130353568492,0.005289907639652468,21.78728074865344,0.477024654763422,0.45005529540904216,0.007165791669921353,0.009698280292222876,0.03729665061934969,0.0005837879616344419,0.018175539284407516,0.6343142130795449,-0.033020208888976055,0.35609465774008736,-0.04608641620949333,0.1266233632561228,-0.01389931823287037,0.5031353613201024,0.05328321390814049,1820.620687267065,-0.010562301589637557,1352.029092692164,-0.009463802695121398,802.8536837790482,0.01806706705728971,536.2876856115109,0.042238411095280884,53077
"Jefferson County, Texas, USA",252273.0,0.016858720513094942,1020.1408201116506,-0.008488161998701978,98.81750882806813,0.4459573557217776,0.1700499062523536,0.3349545928418816,0.03379275626008332,0.0029610778799158055,0.00025369341943053754,0.012030617624557522,0.5742456852024742,-0.07130095369915102,0.35358209699948867,-0.06580305275795845,0.20160503236657673,-0.031153189740496245,0.5436925081433225,0.10429347878183683,2288.5992992042798,-0.10237863636590114,1326.8428119717798,-0.05145307327897333,802.5822214322819,0.011915591989792414,574.3533337038352,0.033546582840988846,48245
"Clay County, Missouri, USA",221938.0,0.14146743685173338,892.1069475862225,0.06950853235386945,209.68293158764533,0.8408204093034992,0.059029999369193197,0.050554659409384604,0.020289450206814517,0.0045733493137723145,0.0024736638160206903,0.022258468581315503,0.7353308031533303,-0.10698318414273067,0.07580510567533295,0.0033210396576179996,0.04766901467170814,-0.0018109365277003686,0.5700457275415829,0.07088526685842123,1570.6726578515174,0.07081440212088704,1068.377259422832,0.07359165107230607,727.5946759840906,0.10161400282060908,578.4166660587825,0.11949144669256323,29047
"Forsyth County, Georgia, USA",175511.0,0.4317222282364068,456.86334538337223,0.3972246919554819,274.1568103844135,0.8030436838716661,0.09429608400613067,0.02442581946430708,0.06196192831218556,0.00206254878611597,0.00030767302334326624,0.013902262536251288,0.7134482804408644,-0.15023170806699915,0.16132696831907423,0.047144093722602864,0.05545026403993009,0.03140743500171427,0.5244132147478421,0.07185245338413968,3115.0685175430353,0.16095968987867726,898.6641228061742,0.24923399896214085,401.99406370927943,0.44769929838018846,364.3952395507066,0.47547928034183595,13117
"Chesapeake city-County, Virginia, USA",222199.0,0.12251630295365866,1136.6188941929267,0.0167655397898307,244.50808026607112,0.6041476334276932,0.04368156472351361,0.29344866538553277,0.028303457711330835,0.003240338615385308,0.0006615691339745003,0.02651677100256977,0.6057724667257556,-0.09859790834061655,0.2771330376181157,-0.08060188578643634,0.1517066137969209,-0.030713312319851305,0.505088656788924,0.04338887686647912,2532.1867221636007,0.02789451407087032,1436.4569997805415,0.023636472561979077,947.074759832396,0.03933021199282819,777.858329469702,0.06226046815265963,51550
"Williamson County, Tennessee, USA",183182.0,0.3523490299265212,594.6447834697276,0.19891084960537717,121.10358056146973,0.8667281719819633,0.04457861580286273,0.04273345634396393,0.030008406939546463,0.0018724547171665338,0.00040942887401600593,0.013669465340481052,0.7912989527453542,-0.08646610124007814,0.1437828277491922,-0.02101143432150726,0.04524769425607932,0.0062195380654238575,0.5284169413290314,0.05217797773817523,1989.5712773645598,-0.07543215016171047,920.0845768661031,0.07817013151297998,443.5482616223674,0.2517998590227685,347.2388967538328,0.2815759777555058,47187
"Washington County, Arkansas, USA",203065.0,0.2107994976977815,788.9699894953897,0.15709003627581392,82.33513960752782,0.7413685273188388,0.15491591362371654,0.028700169896338612,0.021530051953807895,0.010607440967177997,0.02019057937113732,0.022687316868982836,0.6765100533764692,-0.09429987221790737,0.23774761027637142,-0.020333255285656687,0.07122841020316736,0.010393831138249682,0.5780869634057039,0.12824814269574447,1844.5888940606858,0.0591650213530834,1044.4634194134808,0.13349928837186179,624.7216438306281,0.17320243901840496,482.74336247880507,0.19902884734170065,05143
"Warren County, Ohio, USA",212688.0,0.13940137666440983,673.4548148521113,0.06534441300788342,201.53591255419644,0.8900314075077108,0.022493041450387424,0.032150379899195065,0.038845633039945836,0.0013587978635372,0.00043726021214172874,0.014683480027081924,0.824454651609775,-0.09630025395217279,0.14094206471983264,0.015519525098945164,0.027000922275787403,0.014887201590405498,0.5234253921524126,0.05323405889567512,2177.5909045807266,-0.05686730703559404,944.9262501582111,0.02619421596261435,527.7267041915339,0.08334961036505223,436.736344655164,0.10017776432279399,39165
"Lafayette Parish, Louisiana, USA",221578.0,0.09105145817725586,818.485557966887,-0.04544644758052108,317.79206814663326,0.6723230645641716,0.03879897823791171,0.25558945382664344,0.014861583731236855,0.0030824359819115617,0.00025724575544503516,0.01508723790267987,0.6877907262591668,-0.08542231076828177,0.3508160898017729,-0.0821884378224399,0.15326534698582256,-0.024766957329644818,0.5595075157636793,0.07036340718268635,1750.470191897067,-0.04228454800510956,1038.100429782979,-0.0575170689553584,707.4675204402126,-0.04353021004938188,596.7000835507346,-0.018992968387169764,22055
"Hays County, Texas, USA",157072.0,0.5347547621472956,687.2523065411384,0.3546372214296739,89.34229519510757,0.5859669450952429,0.35265992665783846,0.03164154018539268,0.010810329021085871,0.003195986553937048,0.0006621167362738107,0.015063155750229195,0.5899632105220987,-0.07335565689043544,0.2275801016155386,-0.0426865784331317,0.07737851251978763,-0.013369864911594254,0.5018382508303822,0.06980817488253027,2248.12039485393,0.34301070865162536,1139.8871489306441,0.3315790361965878,470.96786362448034,0.3887399446608723,319.98833845717553,0.42272038659437244,48209
"Henry County, Georgia, USA",203925.0,0.1805369621184259,487.3454241331281,0.12747128264862564,241.1344741357778,0.5251097217114135,0.05792815986269462,0.3631678313105308,0.02894201299497364,0.0023636140738016427,0.0005394140002451882,0.021949246046340565,0.5633096641656163,-0.03728271771001812,0.2569164100976949,-0.011080898191454497,0.1393188908035855,-0.00927450197719179,0.5302076690603599,0.08151179208283219,2413.905186085431,-0.23996288458777582,846.9345886176117,-0.055955398506439255,387.3181864351185,0.16397517379750734,341.71270869757785,0.16299003968622622,13151
"Arlington County, Virginia, USA",207644.0,0.14928916799907535,4295.709625427572,0.185622675807197,3081.1956080911523,0.6403845042476546,0.15114811889580243,0.0823091444973127,0.0951725067904683,0.0018974783764520043,0.0006405193504266919,0.028447727841883222,0.5285816202175339,-0.07712367778117601,0.1453745446723986,-0.043724172760575164,0.15641914878706573,-0.037773594989744225,0.602272922059,0.06974802671523983,6930.3395778830745,0.14675650426030645,5557.874911317252,0.18836046670174145,3538.349628658468,0.14065016748000655,3177.0900685928664,0.13003632112640348,51013
"Union County, North Carolina, USA",201302.0,0.18362957148960268,452.0363519125733,0.19147662968870072,121.54547498206499,0.7456756515086785,0.10415693833146218,0.11492185869986389,0.016110123098627933,0.003005434620619765,0.0002881243107371015,0.015841869430010633,0.6800587629019854,-0.10068151941873682,0.23725628157577408,-0.0602853746073336,0.0822246529551613,-0.0045748031399932,0.5179817689787779,0.06692788891180312,1702.1273840916904,0.07482076786258632,680.4823440143765,0.1868325723042495,357.6681026254634,0.20331706205427802,287.35959894197396,0.24165477218072495,37179
"Norfolk city-County, Virginia, USA",242798.0,-0.019839537393223996,2441.206867218615,-0.18814649405946027,1568.0637500841742,0.4425983739569519,0.06649148675030273,0.4219639370999761,0.0323725895600458,0.0038509378166212242,0.0014785953755797,0.031244079440522574,0.5545744934401438,-0.07719939488318917,0.28127447411067075,-0.06755430460203626,0.17200457488895285,-0.03516853854326671,0.4942946786756786,0.08962293943030379,10807.046487733009,-0.5926698920712444,4217.1036664795365,-0.37841791799952024,1862.7444681877869,-0.12195285116110008,1476.7514891503188,-0.07317565485764722,51710
"Caddo Parish, Louisiana, USA",254997.0,-0.06779295442691483,807.9174654883853,-0.09789646854437177,105.10853112370303,0.4783428824652839,0.02401989043008349,0.46950356278701316,0.010404043969144735,0.0038274960097569775,0.0004627505421632411,0.01343937379655447,0.7219603478295289,-0.06676881945891266,0.4942607480399012,-0.0873230692839706,0.22633302275564535,-0.037230234026060655,0.5820135805421818,0.08749251838021815,1864.1305256675805,-0.062182188102261025,1056.6409198860247,-0.09028691525569617,671.3427635925627,-0.10517606381152625,557.2140257983773,-0.10157581500685504,22017
"Sussex County, Delaware, USA",197145.0,0.20407821654112454,285.28591160505766,0.18009849885774373,77.79797251852641,0.7559156965685155,0.08599761596794238,0.12449719749423013,0.009688300489487434,0.004686905577113292,0.0003144893352608486,0.018899794567450355,0.7153140241045779,-0.052365081179268524,0.2975683863494543,-0.04483154098759884,0.10245792345312393,-0.01218277154691999,0.775564595314911,0.3475065357865141,937.8181379941424,0.20482293120937345,448.1871333495561,0.18018949593330166,200.01985513171837,0.23267612846307573,135.64323813246446,0.27036255394369946,10005
"Yavapai County, Arizona, USA",211026.0,0.11933600598978325,522.9709808369519,0.06303239109644446,10.025145503222818,0.819628860898657,0.13612540634803294,0.0052315828381336894,0.008070095628026878,0.013263768445594381,0.0008624529678807351,0.016817832873674336,0.728809304255758,-0.058517055414814334,0.12329958980393262,-0.003142904972645355,0.0321742440050947,0.0063714909796704355,0.6429428954596298,0.17203311867525298,1238.5216752349565,0.06405609346790615,704.1705948175664,0.04697834378069765,380.9480545592324,0.09217661726728762,248.45013391416444,0.10963539914950532,04025
"Saratoga County, New York, USA",219607.0,0.07241117086431671,493.93827577942307,0.03136439654800252,100.48857876622176,0.9273247209788394,0.024038395861698397,0.013902106945589167,0.0176679249750691,0.0014799163961075922,0.00015937561188850992,0.01542755923080776,0.8695218255404258,-0.09736277955030836,0.058837842057953706,0.016922432643366632,0.01181009783229899,0.00967905858687195,0.5788242779129431,0.10136785539814362,1330.476447493054,0.023101525407426875,691.4777179428884,0.010733621345141199,375.97519125775483,0.053306893198980534,273.6353995104632,0.08289771552731008,36091
"Brazos County, Texas, USA",194851.0,0.20014267311946052,1356.0259620671081,0.06775036008876265,127.25334318941596,0.5914878548224027,0.2330242082411689,0.10688680068359926,0.051228887714202136,0.0024839492740606926,0.000420834381142514,0.014467464883423745,0.54884883307722,-0.07638352055615433,0.22412842355246038,-0.05477956043898874,0.11000516138218537,-0.022156471729745705,0.5008902077151335,0.07609983515351329,3648.9625943977826,0.06879227106359978,1808.0442020931976,0.10008073456125662,1056.8024647875825,0.12405643780570799,853.3051504155397,0.11331662791456448,48041
"Smith County, Texas, USA",209699.0,0.11331479883070496,556.7504000046382,0.027641370098217547,85.25100113332768,0.6210377731891902,0.1720942875264069,0.1773732826575234,0.012160286887395743,0.0035002551275876374,0.0003004306172180125,0.013533683994678088,0.637699469709032,-0.07855024639159691,0.3450703764657766,-0.08076569819357848,0.15176005326809458,-0.029909312232865484,0.559520220647189,0.09380731841526045,1476.3861560737707,-0.012009837523126319,770.8990177273987,0.011669993301726207,460.4474466097464,0.034761330731818,381.0676106603912,0.03920593899280388,48423
"Lake County, Ohio, USA",229740.0,0.012461913467397927,918.406257929017,-0.013702530260378919,385.0105716107905,0.9084922085836162,0.0340036563071298,0.03114825454862018,0.01124749717071472,0.00101854270044398,0.0001349351440759119,0.013954905545399148,0.8594274905528164,-0.09182453539756186,0.18540295036589888,-0.027955482490371136,0.06381967257200954,0.012563578076424886,0.5650320545094485,0.06943289374678231,1939.5212650662081,-0.023673117721307705,1159.6884131757563,-0.010947369113385145,729.1298611840374,-0.007922409874829124,586.5109699006251,0.003415295921764537,39085
"Oneida County, New York, USA",234890.0,-0.011771467495423389,969.7130678748294,0.06510702814130541,72.10457481580748,0.8483375196900677,0.04605985780578143,0.05824854187066286,0.027766188428626166,0.002124398654689429,0.0002086082847290221,0.0172548852654434,0.7849292390442435,-0.0859371274180809,0.21564587118741418,-0.006630812860265345,0.05014047885914448,0.014017196764260748,0.5658921487423165,0.10413296356212927,1778.1507222066348,-0.011714383818118783,1257.9209482034405,0.03167677671585044,719.7729904669702,0.07173760748151672,467.49610776718146,0.059274971762950886,36065
"Baldwin County, Alabama, USA",182129.0,0.2725430875917619,270.2413584995537,0.205242450610222,41.86336141531593,0.8350015648249318,0.043870004227772624,0.09309335690636857,0.007357422486259739,0.006286752796095076,0.0004337584898615816,0.01395714026871064,0.7983823744591702,-0.07355414744371525,0.30830448501780233,-0.11508728421931888,0.08433245772054607,-0.02287828064159285,0.7374504435127349,0.2931456252477689,1093.137735194535,0.2142294039046633,439.30247143107914,0.18054436071828514,200.7957739619643,0.22988920215563255,146.70726739975947,0.2537146827335959,01003
"Canyon County, Idaho, USA",188923.0,0.22327614954240615,926.9716370633716,0.13342622981562646,120.8511189588772,0.7227971184027355,0.23855750755598842,0.004642102867305728,0.0074210127935719844,0.006505295808345198,0.0019531766910328547,0.01812378588102031,0.6483944597250004,-0.07008600238366869,0.1637988768311253,-0.042289389353340034,0.06363335178901633,-0.009594590221152804,0.53528907294234,0.0819681595773855,1569.2997007887723,0.12014358958263484,1163.4811712914193,0.12137589753896393,749.4079539052021,0.14338656706979747,576.9959568160762,0.16743406784507334,16027
"Linn County, Iowa, USA",211226.0,0.09029664908676015,1004.9725203741091,0.02794457416940759,112.53606844355137,0.8928446308693059,0.026199426207001032,0.038631607851306184,0.01790972702224158,0.0022677132549970176,0.000766951038224461,0.021379943756923862,0.8155790016318517,-0.10533791229939926,0.07853177450446983,0.02967453770454284,0.015836199976399255,0.01608128011607817,0.5782756824926747,0.06543698801063311,1743.986004929663,0.018964979138517392,1208.9598631327165,0.02004441674198388,808.2482966957057,0.04651089944568965,631.806454447868,0.06472425903040545,19113
