longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"CA-SD003, USA",0.016144379192666838,0.025205850556683396,0.016376560623551046,0.020029089548895228,0.018669001906485898,0.06267243580567226,0.00898382951132241,0.03920375693705451,0.020596413842811058,0.05203509991161819,0.10560815924064253,0.05939189679226585,0.013378804315799216,0.030717093985899967,0.036937489200660076,0.04498627903849674,0.035406626169659366,0.11256718072103321,0.09495739219472697,0.0334904104749831,0.06035377324337069,0.03826841826750288,0.026833950412286388,0.014074236813122986,0.013111871292789273
"CA-SD023, USA",0.02117639734218207,0.020837333394121783,0.006548936198461318,0.02325901724958696,0.01671793185298741,0.059334926403771825,0.006365471388963422,0.032515407982277054,0.02089689474533913,0.04090153652959692,0.0915824200618658,0.06709551196008681,0.003111372064905839,0.03775338578055693,0.04639307849405747,0.051980730978309096,0.05213007739322763,0.10630338805676576,0.10639024217839572,0.039315561511955636,0.046237553728961045,0.045636904139433415,0.0257297928948103,0.015850533303052555,0.01593559436632821
"CA-SD004, USA",0.016008238018509008,0.01853068398365148,0.009845936770212125,0.014746862528787005,0.01617708979880696,0.055724576601759605,0.006474245983989187,0.03486792820364992,0.018857261943055856,0.04203956857630427,0.10516980466960328,0.06328874386670044,0.02527025663569439,0.03605025210398785,0.047636021630276915,0.05481179919942541,0.03980071108016636,0.10396925802600054,0.09653681113680948,0.046571826368648435,0.056122198247395845,0.03432072347151455,0.030245100164343664,0.01545161291373659,0.011482488076970982
"CA-SD010, USA",0.07521660339727054,0.17428997302543953,0.01654415929173113,0.018457062021724032,0.009933797530183324,0.03971972941032017,0.0072947166588319705,0.03026675433868208,0.01447611458738675,0.0679453659233987,0.11210629480633012,0.028986145260592476,0.0017235346461040816,0.022559105541787083,0.02361263684182469,0.047689747864827166,0.02641162938343832,0.08352823062618847,0.0685288760578394,0.02566793396500736,0.03937906400410842,0.03284969337289083,0.019871791395590956,0.010030010412856892,0.002911029635645363
"CA-SD039, USA",0.02847266731621594,0.039514843732853605,0.016254115785682727,0.027199413303720114,0.0204599355222185,0.05924300093396695,0.015784104680227794,0.040187161983386475,0.019548699620923045,0.06466845150457615,0.10727352027839238,0.040264210966978436,0.0017665617285983239,0.023781721061008662,0.028333274845372434,0.039765585338399766,0.03127624090646661,0.10327389189420745,0.10111599325600343,0.034022036522801946,0.06769743133438823,0.03434938805782908,0.033651878437022824,0.014444865027691236,0.007651005961067862
"CA-SD024, USA",0.03074087175862501,0.04390934788066005,0.01434645033875174,0.09295005630805148,0.014615473899872757,0.058727162914342386,0.034802372041985545,0.05384302984706767,0.009817891925297806,0.09170155306346768,0.18149908212760452,0.016032161440812428,0.0012747241396519058,0.010990372448447425,0.012369681744776696,0.018217996094308787,0.019913125039598564,0.08997334134276135,0.09930629539471252,0.012154992062274762,0.03514609270505951,0.01721413611618884,0.028553740356498953,0.008192836448246832,0.0037072125609348182
"CA-SD025, USA",0.02649713930579823,0.03459415188536869,0.01667652263272801,0.04415875245756856,0.019050958539412445,0.07037693066925955,0.01940423611804487,0.05220195270873741,0.017724301669663562,0.06847865659747776,0.1260419547012572,0.028700349580420968,0.001575638121090264,0.01903817337515776,0.020578381270912792,0.03400020661867142,0.02851544638907155,0.12011051177703395,0.09687242193842281,0.024314217799957846,0.04954231821702255,0.03731774510243654,0.02925067190781322,0.00908655429826251,0.005891806318409526
"CA-SD033, USA",0.014460778849046478,0.01868601856059652,0.006533233663765465,0.023329920344279588,0.018208526107614916,0.04920762497808216,0.007406487668328176,0.023610200864102916,0.016324250260126936,0.04226363003821911,0.07420548334167844,0.057311816532344136,0.00381477052695626,0.029292011288771496,0.06288564990098656,0.08047249790398163,0.05420114421398917,0.1253805839430868,0.09880946472931679,0.04335766936148871,0.05909599150490966,0.043060740137709747,0.025197080901293488,0.01574950435914762,0.007134920020177103
"CA-SD015, USA",0.0523189552035413,0.07243767623810206,0.011860504994266786,0.01904034652164826,0.012824009226186955,0.05602850186678837,0.010601793605541318,0.031182972113635254,0.011943039095468086,0.0641827350026399,0.12897348839642403,0.05177620936209188,0.005093686752346935,0.022158702318822644,0.023823993739723562,0.04707669798344816,0.02388007686575249,0.09498506361751181,0.0851662608898201,0.03961452094337735,0.05128665425111226,0.039347700891933256,0.027476699981681247,0.012117632386159816,0.004802077751976035
"CA-SD021, USA",0.0240393305158454,0.026230934371615156,0.010720311850291498,0.019392091992042025,0.017927518604125284,0.058771212420843266,0.008687454440212322,0.030675727582022968,0.01502725638688795,0.044247363847942194,0.09739469030331684,0.05221570298234851,0.0611005263984995,0.02909134415972999,0.03189035007548366,0.04785337504554316,0.03160740433986372,0.10793531624034425,0.09048444732982604,0.05013109042285776,0.06076715846904242,0.03780320303053269,0.02734527569498338,0.011282824285920675,0.007378089209879443
"CA-SD005, USA",0.024250880558207094,0.04749440562561377,0.012872467185556975,0.014801779976792955,0.014818854704210849,0.05278467209163139,0.006695437339146102,0.036935837338082804,0.01681157117811425,0.05166799139642259,0.10888398231026891,0.054948623084005,0.02677418174473821,0.031175840446940203,0.051328975733911125,0.05142581431304709,0.0432274756660159,0.10229024461807164,0.09088059658277337,0.031027941182623486,0.048739257182577544,0.03262660765294944,0.02478619284129238,0.012971358188453854,0.009779011058553076
"CA-SD011, USA",0.026345104346621507,0.08772877093615887,0.021178637129876863,0.04730359516768761,0.013957240198422304,0.047937047181177146,0.024395733565227746,0.042602763392242324,0.013617116360591298,0.09703374451675721,0.1514209256100319,0.02095052919970117,0.0010100821068635413,0.011542463652765044,0.016635070541489792,0.02211358191778141,0.025318218406011787,0.08660403120384916,0.0909895537188204,0.027940511973796437,0.0519533906816419,0.030990903539494172,0.0262599291458234,0.010156627399545473,0.004014428107621345
"CA-SD037, USA",0.039153837646059085,0.059645824761388175,0.01411844130716027,0.03379349194906159,0.015529636117340739,0.06364955777110266,0.0178452021683945,0.046041676023754495,0.014761819131856696,0.0910406461603242,0.15500748132066788,0.024988276534061674,0.0027502509912004417,0.01406409676539308,0.01721441937917191,0.026635230627473156,0.018749993232477346,0.10176589490056107,0.11282071786561373,0.020684952881247536,0.046058756402770296,0.021207239876982805,0.026414547058356625,0.01015073584746529,0.005907273280114938
"CA-SD013, USA",0.05066819112508674,0.11264419528514659,0.034378400264412814,0.028006139676905024,0.011873155381957034,0.06202307856658482,0.019918151183121357,0.04337353921443901,0.00891588425697334,0.08053992809559178,0.17562416540369333,0.028413431177238213,0.0026750038646544162,0.01291321248310437,0.015439720601987348,0.020470505030662896,0.020686136868426117,0.0770645239357304,0.0781276097314315,0.02615959225319523,0.036592909579970245,0.01968385558805202,0.022720359019465928,0.007579231897767343,0.00350907951440218
"CA-SD022, USA",0.014813506621944096,0.0187639119306776,0.006231150612188655,0.015479458295947962,0.017203757471076695,0.04806780648951699,0.0052132376143369736,0.025225054734737695,0.020255802515060164,0.04341282861699571,0.07798757868207937,0.05969781110284758,0.004719353232430118,0.033742324204442634,0.06866448450209361,0.07411400120881295,0.04611704924139299,0.1276103069535191,0.09889599708311501,0.043044666712548585,0.05914475600536804,0.041735690444697986,0.027024173339665385,0.013709383323744728,0.009125909060759132
"CA-SD014, USA",0.007607493533486196,0.010588240200218627,0.005786408547413876,0.00947545410765414,0.0165447809362708,0.05309124801506884,0.004609820267624903,0.018075549118692736,0.018192508499656587,0.028319142119084168,0.06156228095396163,0.05900077409511439,0.11392889723842439,0.03406075954497177,0.0594246172359577,0.06240304918173877,0.048722271024582424,0.10519818417519362,0.08428722834083796,0.0496110635335111,0.05224497613494547,0.053792876144448,0.022203837641004986,0.011579412765305263,0.009689126644831793
"CA-SD017, USA",0.018537839328572902,0.025755351026039108,0.014342136343592118,0.023680001411513128,0.01652706304559276,0.06421561646654553,0.007339332314367547,0.03436226552268539,0.015127562879043899,0.045191358609154526,0.10939015071976593,0.05218775126988179,0.06165265970506536,0.02571259986376777,0.03688695675459181,0.03924055279931957,0.02994334984568242,0.09749445668246152,0.09573691303739765,0.040513434731768876,0.0633212925109411,0.034710767750507646,0.025465272228173463,0.01076202365917558,0.011903291494392773
"CA-SD002, USA",0.018258803417217844,0.024340282420648146,0.014360049873701299,0.029170140271390546,0.020377471131893626,0.056721260690120706,0.014373222588390359,0.041427913864451875,0.01490662776160585,0.055453991643685176,0.13836908790469452,0.054490974924420565,0.016966361186195787,0.02320344910962784,0.02716581941574969,0.037897832665188605,0.026993848168580047,0.09621882668748569,0.10403482291501931,0.04285514061576767,0.053215382690831106,0.038962196879394534,0.030748397331248147,0.011402325681324106,0.008085770161367026
"CA-SD027, USA",0.02325462285234453,0.03779750684310261,0.01111923892887833,0.074475690860083,0.01752640860751527,0.0570111746116432,0.02267251376965551,0.04557688485447173,0.016605709895807796,0.07898253726697992,0.13574064035455766,0.032812224571523774,0.0015022064986085779,0.021692083913668007,0.01866382563028332,0.02933381537157209,0.02309200119240876,0.10645126478478367,0.10561500577979767,0.02063926178453037,0.04488236054819456,0.029226711911588706,0.031207950832959734,0.009845368838996171,0.004272989496045114
"CA-SD009, USA",0.02741440534500779,0.05138095719757938,0.013681309256085038,0.023136610806666263,0.017842020032771848,0.05443416667887192,0.015107581711362603,0.03774351270882174,0.015331475305065493,0.07687740500849088,0.1410988650917128,0.04412294387175516,0.0021691548305614273,0.022947134225386294,0.02768699275821911,0.03283199850025187,0.030154304532073066,0.10389667784396334,0.09767190313857001,0.0337910863882207,0.04653020385362481,0.03625796157457695,0.028669128014431222,0.012576949439343484,0.0066452518865866075
"CA-SD030, USA",0.01845540871420027,0.020892007932936302,0.006064051843940136,0.02058826948823715,0.020135473740946958,0.05394008077255321,0.00746533034532786,0.033600701303648804,0.018565050057924602,0.0519092699133864,0.09548315846041011,0.0433614188073868,0.00277924338550084,0.02975295163596933,0.046618412546382146,0.06521262426491106,0.04806267439558397,0.14294982288718344,0.10885918758558925,0.029523864097869296,0.050886822895681826,0.043028216761585504,0.022167690177993523,0.012114974535066065,0.0075832934497853475
"CA-SD036, USA",0.03169924372943655,0.032789822496936225,0.008890447947003104,0.02638117001932654,0.015890662116590484,0.055247901684710436,0.017281569337659796,0.0477367178556996,0.01811422165836489,0.07452787603863083,0.13213392143409,0.035361576869758216,0.0022191818814789486,0.02093226036092407,0.02488029245852574,0.052852965383217765,0.02300498108269571,0.10544527490023366,0.11788947383924707,0.024081930373833656,0.05020956664698558,0.0310502842336587,0.03515131971398145,0.010947570653858499,0.005279767283152657
"CA-SD028, USA",0.01565646398056111,0.031016270943025386,0.009827458048859542,0.06136554414969341,0.018036104083826245,0.056367654960335946,0.019750706473335048,0.027539822534831348,0.012849668746887059,0.057462737917647555,0.10377378251007995,0.04778331922192021,0.0032769558593936502,0.018116965430266495,0.032870241828905064,0.04906626770620205,0.04035876641712293,0.10218881489525751,0.09198935689223472,0.05536747267934179,0.06040692363522429,0.03513326132989994,0.029371880079685986,0.01674374342568492,0.0036798162497778623
"CA-SD038, USA",0.03487653338454678,0.04768692093228029,0.020577882909536667,0.028271127653245916,0.014864862364705047,0.05543782561082304,0.018572657135279128,0.04426346810950396,0.013186099737071674,0.07798995044587115,0.14860902026811176,0.0340558934556209,0.0034617092701709354,0.017742463490126502,0.01991619845278852,0.035953464568921754,0.021393996893628826,0.09568375914187811,0.11537234878482902,0.030290711808453656,0.054025813465063084,0.0234850649036171,0.028987159056129617,0.009212990934964256,0.0060820772228321746
"CA-SD018, USA",0.017163085987452288,0.01838038424233727,0.007612818350150653,0.012768893296680052,0.019582015160979883,0.04696206496182434,0.007608859522587612,0.027289864385979145,0.017074416183479605,0.039324895329925044,0.07539763987164524,0.06508570036150295,0.02223238501771612,0.03480063234391809,0.03807015495069409,0.04868868214823047,0.0377116545451612,0.11050722165458668,0.10874314219480503,0.06548095308646447,0.06769083719688886,0.04881047004292465,0.026153646272191015,0.017436609925128358,0.019422972966746898
