longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"Creek OTSA, USA",0.6014097895768541,0.6915737675961188,0.7579698111600774,0.11117218887540259,0.08160090902020646,0.04547770610234684,0.06977130271492712,0.06966342788672575,0.06730110067914245,0.03096273723484974,0.01932063394141196,0.013406853874376389,0.07816560108513461,0.08098136218576123,0.07130357028805007,0.0011104675400377042,0.0004376373383740718,0.0003250232412907255,0.10740791297279416,0.0564222620314018,0.04421593465471603,0.6454114407986036,-0.1787671461776532,0.5654150573335107,-0.09877076271256036,0.46664429462095036,0.13835220655865324,-0.023587066290160094,0.1310557194869571,-0.016290579218463955,0.11476514026849315,0.061053363778176294,0.003788835178182577,0.06529501168030119,-0.00045281272394231964,0.06484219895635887
"Cherokee OTSA, USA",0.5489878195397887,0.6163548663033837,0.6554847054650222,0.0889791289538756,0.06118521099987327,0.032855888320261636,0.05679862977129729,0.06567212647319731,0.08022763355410298,0.012353882217229573,0.007740226207071347,0.0034218574932622717,0.16713984243928767,0.17367491445951083,0.16222027072040698,0.0009197211997685108,0.0006554143961475099,0.0002595593547354441,0.1248209758787527,0.07471724116081611,0.06553008509220846,0.6040889746029439,-0.1293407087058993,0.5489933298290964,-0.07424506393205188,0.47474826589704455,0.25609032956888467,-0.07185196654018436,0.21741010476189018,-0.033171741733189875,0.1842383630287003,0.0689464948321798,-0.004217195220341835,0.0657032573519224,-0.0009739577400844357,0.06472929961183796
"Lumbee SDTSA, USA",0.35613292057543305,0.40571273197459357,0.4554630215364415,0.10660040610051477,0.08540929443730451,0.054068272280445466,0.34461564368106423,0.33544792834241965,0.3309768679444622,0.019560965007607043,0.015895651289394356,0.012556221481660221,0.10865440532904128,0.12411362084783327,0.12491875194288832,0.002704073340891424,0.002147849509691731,0.0014238789941979648,0.06173158596544817,0.03127292359876293,0.020592985819904305,0.5612145859147191,-0.12430106408839775,0.4989017647305847,-0.06198824290426336,0.4369135218263213,0.3390543975948786,-0.1135063621768038,0.28309371246847764,-0.05754567705040284,0.2255480354180748,0.15613448009768377,-0.04576641632772363,0.13452307452232717,-0.024155010752367034,0.11036806376996014
"Chickasaw OTSA, USA",0.695722117078901,0.7705673051343442,0.8109632319564231,0.08278078705214384,0.060837323756318167,0.036967771221062186,0.02460680023494094,0.02656291566906092,0.03059827507943713,0.006477191150557985,0.005194200585262038,0.0034970494779845663,0.08882072701168178,0.08495277999467944,0.08046118928733545,0.0006036676890948248,0.00027600425645118385,0.00024330458465728552,0.10098870978267963,0.05160947060388401,0.037269178393100316,0.7156700154063053,-0.14334228945017824,0.6592649690735255,-0.08693724311739848,0.572327725956127,0.1432234171808851,-0.014938406290594397,0.1310158837181609,-0.0027308728278701844,0.1282850108902907,0.03966724364041621,0.010396359016790237,0.040648493020267115,0.009415109636939333,0.05006360265720645
"Choctaw OTSA, USA",0.6389701476756071,0.7110134442994556,0.7528177190713116,0.058823529411764705,0.045161454857672347,0.025689474776282157,0.0321212067810947,0.03490077231400919,0.03979904023168648,0.005295527438057308,0.004118724683019718,0.0024943380733114654,0.1552752616924541,0.1419323577042254,0.12938330250360908,0.0024671342473478308,0.0002762818414822308,0.0001942493366826628,0.10704719275367428,0.06259696430013559,0.04962187600711659,0.6529627594159416,-0.1253746798911889,0.6014697470936361,-0.07388166756888337,0.5275880795247527,0.15725065852637915,-0.013653442450643372,0.1467459965138074,-0.0031487804380716244,0.14359721607573578,0.05450839924124171,0.01503589269519199,0.05846808727508514,0.011076204661348565,0.0695442919364337
"Kiowa-Comanche-Apache-Fort Sill Apache OTSA, USA",0.578999818807755,0.6381452212295418,0.675069854082583,0.14890805026486043,0.12302496195286707,0.09509469108972368,0.11678373106807499,0.12397045216679053,0.1345751836903653,0.01837502531362246,0.015532331214828523,0.014555521059712305,0.05023821451030131,0.05137500568810958,0.04656421401221153,0.004822911226458331,0.0036505023232767555,0.0025250957259650214,0.08187224880892745,0.04430152542458578,0.031615440339439096,0.5683397886667705,-0.11412588030038684,0.5162245586849707,-0.0620106503185871,0.45421390836638365,0.15991706268361267,-0.04101279301336347,0.13250796923976302,-0.013603699569513822,0.1189042696702492,0.05750269154747688,-0.010063027235101704,0.047980496363646714,-0.0005408320512715406,0.047439664312375174
"Cheyenne and Arapaho OTSA, USA",0.7182684270313137,0.7835136811634158,0.8373714915531232,0.12185738474398268,0.10371723298182738,0.055242004446724814,0.02748247851340635,0.02384726721345372,0.028491977525670016,0.012243607604432346,0.011383738828772945,0.010255338286807416,0.04627922926891999,0.04806212236083351,0.044967663062412504,0.00044473498081745505,0.0003273830036529051,0.0008107988268754474,0.07342413785712754,0.02914857444804374,0.02286072629838664,0.7623617697092412,-0.16616282941384763,0.7044554797092158,-0.1082565394138223,0.5961989402953936,0.1868958492915637,-0.06337069337208012,0.20431242342770486,-0.0807872675082213,0.12352515591948357,0.04581634536236083,0.003362493810329742,0.05991487930121859,-0.010736040128528017,0.04917883917269057
"United Houma Nation SDTSA, USA",0.6502633842184476,0.7114330229824949,0.7558604984211577,0.07462373683078907,0.045981163303484306,0.018065712709387362,0.19289937647817673,0.184711761883454,0.17867330289121836,0.012121049236723285,0.012609912178080641,0.01131014567608494,0.028251988819608685,0.02864859910830292,0.023582856941623917,0.00040851429800043,0.0003019046951571252,0.000158471164117433,0.04143195011825414,0.01631363584902609,0.012349012196410335,0.7308817427338549,-0.1457654839773742,0.662126108321406,-0.07700984956492529,0.5851162587564807,0.3208986692172256,-0.10096012824682121,0.2601007611255956,-0.04016222015519122,0.21993854097040438,0.12679073197039842,-0.01646797871938084,0.11597464651440798,-0.005651893263390398,0.11032275325101758
"Citizen Potawatomi Nation-Absentee Shawnee OTSA, USA",0.7156086843535165,0.7835475447639718,0.8108810233901675,0.05933678250529582,0.03967715680954965,0.025603511338697878,0.04802066353248758,0.05014751763429191,0.053861159567084954,0.007740949861009394,0.006375474769397721,0.005045673663084051,0.0683692031467788,0.07000305208898534,0.06159848442218596,0.0006142361029081717,0.0006612859468258274,0.000778421773301071,0.10030948049800373,0.04958796798697775,0.04223172584547859,0.7338572217723217,-0.14350898499234122,0.6852688088699258,-0.09492057208994531,0.5903482367799805,0.20157960172763514,-0.0785214290500752,0.1593747828727714,-0.03631661019521146,0.12305817267755995,0.05518709292012418,4.701796360880722e-05,0.05400336003943511,0.0012307508442978773,0.055234110883732986
"Cher-O-Creek SDTSA, USA",0.5888552976743638,0.646462295925241,0.6927960593829103,0.04366596478019975,0.03063111611899717,0.012889101730861326,0.3096730934371655,0.29542309152592194,0.2753506191420948,0.012186944911715231,0.00800989601832233,0.006663474037080112,0.002752649719441471,0.0036497691337309705,0.003215434083601286,0.0004940653342587255,0.0004531592548592144,0.00017787507696517753,0.042371984142855465,0.015370672022927408,0.008907436546486968,0.7595883592602096,-0.14687550595816024,0.6971378516719762,-0.08442499836992678,0.6127128533020494,0.45850764151221474,-0.15804023361063102,0.38685846412515335,-0.08639105622356963,0.3004674079015837,0.20029473656750296,-0.04003064466074624,0.18328395857549012,-0.023019866668733402,0.16026409190675672
