longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"9th Circuit, USA",61526164.0,0.08645877874004952,2382.983061147772,0.03730301725651528,17.304490290563145,0.502941447804222,0.2957377450022725,0.04810935393274315,0.10283046412579858,0.012304683906508457,0.005600056587308125,0.032476248641147204,0.5555859360130424,-0.050192252154211636,0.31154041060974413,-0.03657237985279843,0.08667728371527637,-0.010492966891901517,0.5213655993722186,0.09760729570883381,3735.9501607329485,0.019638323505673856,2843.571609442219,0.02896528509512713,2011.3985513896482,0.041296897077014054,1643.5169254001253,0.042158067565953534
"11th Circuit, USA",33267484.0,0.12039485763335754,1043.5421096313655,0.09945796840756121,76.0502262213496,0.5862193546106462,0.15820003099723443,0.21060570736278103,0.024343169444373973,0.0028391086022615955,0.0005065607005326884,0.01728606828217006,0.647332356294435,-0.07073210335359248,0.39836671852379757,-0.05875905182207203,0.12157874870952062,-0.01720033446863589,0.5932436242244935,0.1526552235860464,2484.6737637179585,0.04685064138373031,1360.1428692430131,0.0767522965452681,881.1961428149267,0.10217600399023788,747.801993593162,0.10416417623311318
"5th Circuit, USA",32645181.0,0.12615013529868313,1164.2184796964734,0.06532828105077758,34.97501424498194,0.4856470546142783,0.29818973893880385,0.16611146986748213,0.031956079520588355,0.003752896943656094,0.0006252683971946732,0.0137174917179966,0.6233945573577473,-0.06761746385874934,0.41742729894027136,-0.06981331654184292,0.12776309077678802,-0.020164900523201593,0.5513467163127038,0.10727365357119961,2384.6492846962747,0.047186483105833704,1496.5666411088591,0.051109535446765816,957.4345547654841,0.08152951415288436,790.7098660145479,0.10478102634354859
"6th Circuit, USA",32104145.0,0.03700992504238938,867.3774943877133,0.024028104811182692,68.05850900901738,0.7934873830154954,0.037811628373843935,0.129432850493293,0.017626415529832674,0.003130904124685457,0.000324288343452224,0.018186530119397356,0.7845147585539495,-0.0771615542494678,0.38710632699979675,-0.07939386310263752,0.0801491316885028,-0.0032906942790161126,0.5858100798669286,0.11627791331697576,1744.8062739649397,-0.000417205675065113,1094.0250010393788,0.014441762721548849,721.650896971024,0.02436486318503646,602.0671110821811,0.025711278205005454
"4th Circuit, USA",29787533.0,0.07960917743674846,914.8986541785863,0.07792620553867508,73.8356515549311,0.6464640089530073,0.07253071276496781,0.22022327260199762,0.034583495048079345,0.005486288508685832,0.0005113548678233944,0.02020086725543871,0.6601535017707302,-0.0769315188875398,0.3549125669957613,-0.061182928739727194,0.11612142749107138,-0.013214460470250433,0.5712893711905338,0.11662575058288265,2196.827623641006,0.04228983625177952,1217.6713328073959,0.06175422184687858,755.525692570811,0.0859272010171506,630.0836149762328,0.09308819723614306
"7th Circuit, USA",25000022.0,0.019575782773311158,1684.820833309898,0.021762407739762183,64.93402206127571,0.7276641196555746,0.11013066308501648,0.11063478264139127,0.03239501149238989,0.003260877130428125,0.00025579977489619807,0.015658746220303325,0.7392572870064954,-0.07399107242590275,0.41400315642531427,-0.06896347318170742,0.10525467562543356,-0.007133934115486254,0.5647550918513891,0.100016936528255,2661.724867326399,0.013607813904259561,2047.9494422548617,0.02009282824017798,1402.0883378630367,0.019165203766705198,1171.5982721269677,0.019009384621763183
"2nd Circuit, USA",23576142.0,0.037035533633959276,7121.7762514890255,0.09634984977287711,143.04467450843197,0.6124489324843734,0.1656367695783305,0.13254361124903302,0.06566523903698918,0.0026643035998001707,0.0002722243529072738,0.02076891969856646,0.6488908834161476,-0.08070648460245966,0.38973193684442003,-0.06821226938606623,0.14031537743368017,-0.013037265099102469,0.5401690488809815,0.0954101280926237,9910.42180678601,0.0733275258300738,8420.739213840745,0.08622662822294568,5952.317973330798,0.10451822845547108,4999.189469664218,0.11432369821099791
"3rd Circuit, USA",22391919.0,0.03972861816800963,2099.5895583249326,0.08787144658733222,156.91487540553896,0.7098996294154154,0.10486006134623835,0.11786689653530812,0.04887562338895563,0.001427300625730202,0.00021954348798778703,0.01685094520036447,0.708326122330811,-0.08039272549337906,0.37767363549619104,-0.05408157778128159,0.11163921189800396,-0.004753835589049515,0.5482485209169862,0.09737418945012866,3343.4997246532866,0.05407166521180839,2549.4310071503733,0.07562424402580938,1717.9217013174407,0.09459552399126035,1426.8873277932944,0.10158852007067479
"8th Circuit, USA",20568225.0,0.054566594832563334,832.6950432697649,0.056928943442648476,16.249690323503774,0.8225178886364769,0.048779707534315674,0.0772519748301081,0.021624228634216126,0.011089046332388915,0.000802111023192327,0.01793504300930197,0.7860017556614568,-0.0869581041545483,0.31904893808746415,-0.06417858650280828,0.05435164524427217,0.002043621749472195,0.5856192033391406,0.10764569924972442,1554.2751164875408,0.040358251071579816,1047.3423880666764,0.04817881336521377,674.2137802919693,0.06993608495717854,529.8978365969591,0.08731671224147036
"10th Circuit, USA",17020355.0,0.09497974630963925,1109.9084257875738,0.07565337848072289,11.723115233328594,0.6971720625098595,0.17818135990700545,0.04049933153568183,0.020648511737857405,0.03391721265508269,0.0021818581339813417,0.027399663520531737,0.6506959353351793,-0.07026698701371348,0.2697326720967826,-0.046600253399324665,0.06045818922701783,-0.004777300893869713,0.5709066965616536,0.10547185346657466,1897.7171223039256,0.05649933260291683,1364.2011410015757,0.06599776735452367,916.1616347074538,0.08869426630998907,728.4217439323361,0.10773407783661125
"1st Circuit, USA",13968641.0,0.013034124078355224,1718.8459627775358,0.049913268025563305,98.32410329316954,0.5929922603064965,0.3221318380220381,0.0341258680783621,0.030216611623134992,0.0018629586085002828,0.00017832801344096395,0.018492135348027055,0.8123529590325642,-0.07969817371136856,0.6539664234844207,-0.1132729620491939,0.04753375762357847,0.006878961528107616,0.57191802988735,0.12867715716035438,2964.573289160152,0.02467328438993956,2126.1731969834573,0.037540134702195575,1417.0302799505703,0.05913208540164254,1148.5964747056175,0.06270560663605738
"DC Circuit, USA",601718.0,0.1458556998461073,5649.898874921572,0.16277676242148237,3400.883180988455,0.34810991195211044,0.09098780491858312,0.5003141006252099,0.03459760219903676,0.002197042468398818,0.00035897214309693246,0.023434565693564096,0.6323485162430118,-0.11146775286010979,0.40573344790137805,-0.11933676532653198,0.22931077043105813,-0.04260635801769588,0.592044032125724,0.10066462322843009,8332.22093001946,0.13970261382533883,6768.5431697499935,0.1523857872015236,4662.6359582941395,0.15897157411289561,3848.28148583668,0.16309631348375628
