longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"New York City Department Of Education, New York, USA",0.11510735227872454,0.09103886825640341,0.2850119526865475,0.623949179057049,0.43782416128098767,0.48110938520614155,0.08106645351287078
"Los Angeles Unified School District, California, USA",0.09404216736264207,0.1453794958706725,0.26219892838752024,0.5924215757418072,0.46040069746170315,0.460012568187888,0.07958673435040897
"Puerto Rico Department of Education, Puerto Rico, USA",0.288558501346427,0.09523929486467542,0.4922661863913004,0.4124945187440243,0.4178541672814579,0.44578160295662794,0.13636422976191417
"Chicago Public School District 299, Illinois, USA",0.11988065130799427,0.1276634641799056,0.19269213029536358,0.6796444055247308,0.48875317947749575,0.42861898172382634,0.08262783879867794
"Dade County School District, Florida, USA",0.131323334736111,0.21108030298205038,0.12175943431677068,0.6671602627011789,0.35638467817342145,0.5171248764973395,0.12649044532923895
"Clark County School District, Nevada, USA",0.0947983010960552,0.15443733479198674,0.17677320561456478,0.6687894595934485,0.35223862198325623,0.5140404251857537,0.13372095283099017
"Broward County School District, Florida, USA",0.08312900019659669,0.18598062323848555,0.10471184846029373,0.7093075283012207,0.34309079950301147,0.523381478835652,0.13352772166133656
"Philadelphia City School District, Pennsylvania, USA",0.13480066996466913,0.09249830928474871,0.28946669446959516,0.6180349962456563,0.5047518949842082,0.4029202848690994,0.09232782014669223
"Palm Beach County School District, Florida, USA",0.08745368848721174,0.1964363446078613,0.10878167487867225,0.6947819805134664,0.30936640819249017,0.5642864645431213,0.12634712726438854
"Houston Independent School District, Texas, USA",0.12871989354052543,0.2898469220667294,0.11961467722912368,0.5905384007041469,0.41791438591376984,0.4798213924948589,0.10226422159137125
"Hillsborough County School District, Florida, USA",0.06869327272737714,0.16462565260175396,0.13523833389512321,0.7001360135031228,0.350293290323795,0.5250912267518858,0.12461548292431918
"Hawaii Department of Education, Hawaii, USA",0.08660270830836284,0.05501827331576457,0.16371821936068584,0.7812635073235497,0.3386160386557453,0.5682136963884357,0.09317026495581904
"Orange County School District, Florida, USA",0.0709732122568863,0.1688753461542147,0.12000438648324353,0.7111202673625417,0.3916430877829249,0.4964670755410116,0.11188983667606348
"Fairfax County Public Schools, Virginia, USA",0.031062107704935317,0.097815765320038,0.05334782892782133,0.8488364057521407,0.31283377543840196,0.6110140677299202,0.07615215683167788
"Wake County Schools, North Carolina, USA",0.04380732640994542,0.1088312923388625,0.07431516997567346,0.816853537685464,0.33330613704693035,0.5723290825165134,0.09436478043655629
"Charlotte-Mecklenburg Schools, North Carolina, USA",0.07046757981642109,0.14736387566013476,0.09329904587419224,0.759337078465673,0.38701189883337905,0.5113133208890756,0.10167478027754534
"Dallas Independent School District, Texas, USA",0.14293980370587991,0.2999716121055699,0.10964312054958232,0.5903852673448478,0.43132806230051174,0.4642638697975971,0.10440806790189112
"San Diego City Unified School District, California, USA",0.050934790181775956,0.10060281605627369,0.1688371102394496,0.7305600737042768,0.4313827738262212,0.4703041523360677,0.09831307383771094
"Montgomery County Public Schools, Maryland, USA",0.03947702150868325,0.0919056169010066,0.11659467165768496,0.7914997114413085,0.3161520279573068,0.5992165485129435,0.08463142352974978
"Duval County School District, Florida, USA",0.09584453861812421,0.16055556197022364,0.15077688232252004,0.6886675557072564,0.3575487527455268,0.5027973221849651,0.1396539250695083
"Prince George's County Public Schools, Maryland, USA",0.06650936964602241,0.13061635179625053,0.15462968180244865,0.7147539664013008,0.42625075540354623,0.47279390019672635,0.1009553443997274
"Pinellas County School District, Florida, USA",0.0980636843064947,0.16049441113440058,0.1327023473226607,0.7068032415429386,0.29622504832108837,0.5492640357883991,0.15451091589051263
"Gwinnett County School District, Georgia, USA",0.07062272796666885,0.19639901383510905,0.07826622617468931,0.7253347599902016,0.33642329712063007,0.5773600881626324,0.0862166147167375
"San Francisco Unified School District, California, USA",0.07063576811392867,0.043941377579697335,0.1520222338402447,0.8040363885800579,0.46037630865525697,0.459639277423691,0.0799844139210522
"Baltimore County Public Schools, Maryland, USA",0.0783196011018412,0.06524095440091991,0.17401392070180807,0.7607451248972721,0.3531925358679791,0.5423600123256563,0.10444745180636449
"Jefferson County School District, Kentucky, USA",0.09733611563451132,0.06953033358364565,0.22442990329494525,0.706039763121409,0.3517821399094433,0.5192383956053701,0.12897946448518666
"Lee County School District, Florida, USA",0.07651216647001023,0.20017655451834135,0.13970891696282628,0.6601145285188323,0.2595705563435986,0.6120741968055283,0.1283552468508731
"Seattle Public Schools, Washington, USA",0.04647439445196253,0.05404174458628882,0.11555006076311578,0.8304081946505955,0.45524760882697635,0.44450474789550387,0.10024764327751966
"Austin Independent School District, Texas, USA",0.06834933188640054,0.15677485339575187,0.07404409705155843,0.7691810495526897,0.4416145900999895,0.451969382329394,0.10641602757061673
"Shelby County School District, Tennessee, USA",0.16929555108486272,0.1781059126379529,0.19384290991529357,0.6280511774467535,0.46768776095937353,0.4203977721902487,0.1119144668503777
"Polk County School District, Florida, USA",0.12877501204686032,0.18909788647140732,0.18413346284697135,0.6267686506816214,0.3166815833821491,0.560191094291393,0.1231273223264579
"Phoenix Union High School District, Arizona, USA",0.14731782998611714,0.23421026241787485,0.24446367227894444,0.5213260653031807,0.45554700273966814,0.4346556456579614,0.10979735160237053
"Metropolitan Nashville Public School District, Tennessee, USA",0.07892711562114044,0.14598251140379717,0.11782544566169313,0.7361920429345097,0.4106288896527497,0.4738345030183961,0.11553660732885428
"Denver County School District 1, Colorado, USA",0.06052730513071029,0.11799277205015136,0.16196159154003897,0.7200456364098097,0.4340237448362006,0.4475022832617642,0.11847397190203522
"DeKalb County School District, Georgia, USA",0.0892440896911632,0.18563314643791645,0.11156571669479129,0.7028011368672922,0.4336987954619009,0.4483397958513407,0.11796140868675846
"Cobb County School District, Georgia, USA",0.037782656879059004,0.1515683247769074,0.06174214356801011,0.7866895316550825,0.3347878032770904,0.5603642049673372,0.10484799175557237
"District of Columbia Public Schools, District of Columbia, USA",0.09959835349501465,0.03995757462657984,0.21076857467618118,0.749273850697239,0.5575987550459578,0.36051103570275994,0.08189020925128236
"Albuquerque Public Schools, New Mexico, USA",0.1140594025182743,0.10908767917760462,0.2727049371162555,0.6182073837061398,0.3684403826714804,0.48833354095194237,0.14322607637657722
"Boston School District, Massachusetts, USA",0.09118180866743703,0.039613425511977045,0.22650025070693372,0.7338863237810892,0.5572565655615743,0.3699429705200316,0.07280046391839388
"Northside Independent School District (Bexar County), Texas, USA",0.05278693111533278,0.16358503893653734,0.09247153129373678,0.7439434297697259,0.3703428325695037,0.5242415238185689,0.10541564361192746
"Kern High School District, California, USA",0.1005663597792726,0.11887684174180851,0.34213993003403953,0.5389832282241519,0.3829004478464516,0.5246839760925583,0.09241557606099018
"Detroit Public Schools Community District, Michigan, USA",0.1976354733284626,0.10658264873753745,0.4714315975595482,0.4219857537029144,0.5602201422719786,0.31591019642939255,0.12386966129862881
"Cypress-Fairbanks Independent School District, Texas, USA",0.046418878481350394,0.18836550189383147,0.07459487847123823,0.7370396196349303,0.31693817033213045,0.5911592739370342,0.0919025557308354
"Fulton County School District, Georgia, USA",0.0531556944418704,0.12312793740499543,0.08153157032764727,0.7953404922673574,0.35459410998134344,0.5382499208069227,0.10715596921173393
"Brevard County School District, Florida, USA",0.0751884347041297,0.14853139607043833,0.1520527433487244,0.6994158605808373,0.27277885941826224,0.5901380477639393,0.13708309281779849
"Jefferson County School District R-1, Colorado, USA",0.05008145527876038,0.06923858543824125,0.12376365413850234,0.8069977604232564,0.30386015082329165,0.577439493724062,0.1187003554526463
"Anne Arundel County Public Schools, Maryland, USA",0.04906202291572003,0.061755819185097136,0.12045424047562019,0.8177899403392827,0.3075243830498123,0.5904621780905852,0.10201343885960262
"Baltimore City Public Schools, Maryland, USA",0.15879397004012422,0.07230416517166698,0.30487976864442745,0.6228160661839055,0.5227987720189605,0.36324853370279697,0.11395269427824241
"Milwaukee School District, Wisconsin, USA",0.1689239346438156,0.12642603177331144,0.28522361848131067,0.5883503497453778,0.5440721568464747,0.3565434267667668,0.09938441638675852
"Columbus City School District, Ohio, USA",0.1002103948806651,0.1273837895173894,0.22622708384226795,0.6463891266403426,0.49549182245289775,0.38970134038749316,0.11480683715960911
"Pasco County School District, Florida, USA",0.09761307559270098,0.17029683023548628,0.17480373941630828,0.6548994303482055,0.2705073566695096,0.600837235058828,0.1286554082716624
"Volusia County School District, Florida, USA",0.11983252322055922,0.1724981053931582,0.16731795401173252,0.6601839405951092,0.28122123580076325,0.5682043878551277,0.15057437634410897
"East Side Union High School District, California, USA",0.044781612804874214,0.0698420875571129,0.1923319636671034,0.7378259487757838,0.37131012513212064,0.5565374384024272,0.0721524364654521
"Greenville County School District, South Carolina, USA",0.0980487869127113,0.1456676736446742,0.11769926297552911,0.7366330633797966,0.3115831732084399,0.5814914609693914,0.10692536582216872
"Guilford County Schools, North Carolina, USA",0.11202087305367697,0.1264587228092866,0.1415542953510143,0.731986981839699,0.3730144928415481,0.5170376588406065,0.10994784831784557
"Fort Worth Independent School District, Texas, USA",0.11244251776229514,0.2977872902608965,0.11558606717330797,0.5866266425657956,0.38643268572076184,0.5003270033065974,0.11324031097264076
"Portland School District 1J, Oregon, USA",0.050153887085891385,0.0679634132724924,0.1610681729009673,0.7709684138265402,0.4235164028336045,0.45284387887790883,0.1236397182884868
"Long Beach Unified School District, California, USA",0.07712155009225452,0.10823381293595162,0.2292577772355209,0.6625084098285274,0.4450048897420672,0.46470811649029997,0.09028699376763286
"Mesa Unified District, Arizona, USA",0.07801534679063378,0.16251436411253556,0.18569892063663443,0.6517867152508299,0.3288793942574923,0.5390963316579909,0.13202427408451692
"Atlanta City School District, Georgia, USA",0.09012586384908902,0.12805330482158234,0.11659554440328607,0.7553511507751316,0.5458282525652831,0.35141659218704924,0.10275515524766761
"Sweetwater Union High School District, California, USA",0.08105020165561973,0.12113238260866172,0.2254502186028415,0.6534173987884968,0.36260821636196033,0.5493182216486265,0.08807356198941316
"Washoe County School District, Nevada, USA",0.08697677866135813,0.12520680650884036,0.12970837790608825,0.7450848155850714,0.32453101609578683,0.5393499162551435,0.13611906764906967
"Grossmont Union High School District, California, USA",0.0556545698433461,0.08078696957772444,0.23737472314545596,0.6818383072768196,0.33762835180765416,0.5505660103042512,0.11180563788809462
"Tucson Unified District, Arizona, USA",0.09246712948893321,0.12699558453705084,0.24125932860264493,0.6317450868603041,0.3930721659645673,0.47166170311275957,0.13526613092267312
"Knox County School District, Tennessee, USA",0.11537451123918209,0.11111883990364824,0.13331261053217136,0.7555685495641805,0.3259432910130572,0.5533022930253202,0.12075441596162262
"Prince William County Public Schools, Virginia, USA",0.025703155100312732,0.13724224387067274,0.07067681812383464,0.7920809380054925,0.312226174501401,0.6028821693574943,0.08489165614110478
"Seminole County School District, Florida, USA",0.058593296515581206,0.12896812158898333,0.09248275309910463,0.778549125311912,0.310953177473688,0.5692901517834752,0.11975667074283676
"Virginia Beach City Public Schools, Virginia, USA",0.05683298743428394,0.10761998629940149,0.10754202916208093,0.7848379845385176,0.3089054594141631,0.579518394260913,0.11157614632492394
"Fort Bend Independent School District, Texas, USA",0.03570579826732249,0.16488975470688094,0.06587251069228148,0.7692377346008377,0.2999896391060556,0.6231097845607623,0.07690057633318213
"Jefferson Parish School District, Louisiana, USA",0.1423619296178948,0.1435782027293496,0.24689586977722325,0.6095259274934272,0.34765517131479573,0.5277312024286223,0.12461362625658198
"Oakland Unified School District, California, USA",0.09629148475850914,0.08501459007811459,0.2314974699331411,0.6834879399887444,0.4522730000025677,0.4541808733591995,0.09354612663823282
"Sarasota County School District, Florida, USA",0.07496789963026562,0.17655185288901334,0.11218146177541305,0.7112666853355736,0.21355653648823758,0.6503487110333857,0.13609475247837677
"North East Independent School District, Texas, USA",0.07790031860163937,0.1859942246633891,0.10346677974781954,0.7105389955887913,0.3314326826263555,0.5499800797670007,0.11858723760664382
"Minneapolis Public School District, Minnesota, USA",0.07752481923483848,0.07541769418942072,0.19550828125567407,0.7290740245549052,0.5121717809475812,0.38686104520461845,0.10096717384780036
"Chaffey Joint Union High School District, California, USA",0.0589431558033466,0.0969186514493003,0.2084583796878167,0.694622968862883,0.3715146255446311,0.5383292487273882,0.0901561257279807
"Loudoun County Public Schools, Virginia, USA",0.02314378536973395,0.0688028748589309,0.04180488647543455,0.8893922386656345,0.26870047277689413,0.6588586394295064,0.07244088779359932
"Granite School District, Utah, USA",0.05532959901857474,0.16716259704510683,0.08814241607407078,0.7446949868808224,0.33666087693943586,0.5510625733421084,0.11227654971845583
"Antelope Valley Union Joint High School District, California, USA",0.096334203997971,0.08394258992034204,0.29895046152535165,0.6171069485543064,0.41043633145411823,0.5081304422358957,0.08143322630998608
"Charleston County School District, South Carolina, USA",0.09418212949062521,0.1293203300328458,0.10076271044495627,0.769916959522198,0.36359384007387957,0.5344276261871144,0.10197853373900621
"Manatee County School District, Florida, USA",0.0734445198202926,0.182440005879975,0.12732442762118262,0.6902355664988424,0.2501912731797789,0.6211808625601729,0.12862786426004816
"Anaheim Union High School District, California, USA",0.0750158497631983,0.14202663820040376,0.2264927982370998,0.6314805635624965,0.3888320581463534,0.5325561068675639,0.07861183498608273
"Fresno Unified School District, California, USA",0.15011518162631252,0.11112506061457622,0.40748269230466433,0.4813922470807595,0.4518503975017079,0.4432782643085852,0.10487133818970697
"Alpine School District, Utah, USA",0.02226793633338065,0.08864431528150776,0.0667031322380523,0.84465255248044,0.2956944089595731,0.6471677109947639,0.0571378800456631
"Katy Independent School District, Texas, USA",0.03255267846504577,0.14293485515592677,0.0518772337472863,0.8051879110967869,0.2661111593798464,0.6598517182074398,0.07403712241271367
"Osceola County School District, Florida, USA",0.07949635063001562,0.16996635425161774,0.16556085126612108,0.6644727944822612,0.36386097896392217,0.5119031169190075,0.12423590411707035
"East Baton Rouge Parish School District, Louisiana, USA",0.10305451914242988,0.1128209067748396,0.22344011718820822,0.6637389760369522,0.4495326384808812,0.4373068774802723,0.11316048403884656
"Mobile County School District, Alabama, USA",0.16259228824762534,0.17283689775401376,0.17959491768720962,0.6475681845587766,0.34482460026520007,0.5342656962045227,0.12090970353027734
"Orleans Parish School District, Louisiana, USA",0.17224400648844723,0.11250912526302229,0.29470598109753005,0.5927848936394476,0.49734173368463597,0.3749486987496593,0.12770956756570476
"Lake County School District, Florida, USA",0.08535010538289117,0.16501772651359034,0.14064987449823713,0.6943323989881726,0.24461772537086346,0.6380594649423101,0.11732280968682643
"Forsyth County Schools, North Carolina, USA",0.11644942112330373,0.15210599127461816,0.14065721328786868,0.7072367954375132,0.3583198489467812,0.531875756817436,0.1098043942357828
"Marion County School District, Florida, USA",0.11422322375397667,0.19346015296801297,0.19437362591992402,0.612166221112063,0.2698798032329668,0.6004656905077178,0.1296545062593154
"Collier County School District, Florida, USA",0.07451225397011832,0.19858330396125642,0.09431201780624149,0.7071046782325021,0.22961174243951643,0.6558622037934141,0.11452605376706945
"Cleveland Municipal School District, Ohio, USA",0.21263658561070536,0.09833370878319264,0.4125049765748866,0.48916131464192075,0.5289628824865864,0.32969622529428677,0.14134089221912693
"Omaha Public Schools, Nebraska, USA",0.09703280298240403,0.15548752312566175,0.12439646535358956,0.7201160115207488,0.40195269421481905,0.48382373006813495,0.11422357571704615
"Hamilton County School District, Tennessee, USA",0.11223790525567458,0.13494356428299703,0.13807390183489418,0.7269825338821088,0.3187661275673136,0.5600535876685048,0.12118028476418168
"Chesterfield County Public Schools, Virginia, USA",0.061804339550818425,0.09996333470828177,0.10473898895458086,0.7952976763371373,0.29712560494944507,0.6032878851209208,0.09958650992963415
"Arlington Independent School District, Texas, USA",0.07917096629866037,0.2535259843421289,0.09099416350210451,0.6554798521557665,0.37179854475492885,0.516128976406721,0.1120724788383502
"Davis School District, Utah, USA",0.04616056561024213,0.07556557069880278,0.0759846945819609,0.8484497347192363,0.2770803008248423,0.6383923156234838,0.08452738355167394
"Plano Independent School District, Texas, USA",0.029849382396999056,0.14582130859933287,0.04368386555646186,0.8104948258442053,0.30576431377887187,0.5977208308708218,0.09651485535030628
"Capistrano Unified School District, California, USA",0.029094227193540583,0.05236610175252392,0.09992545141490744,0.8477084468325686,0.2643848751937164,0.6359480729469082,0.0996670518593753
"Elk Grove Unified School District, California, USA",0.0474429698241865,0.05584581333393207,0.23514759232095292,0.709006594345115,0.3406193040179324,0.5737472243515858,0.08563347163048184
"Douglas County School District RE-1, Colorado, USA",0.01858471330283472,0.04580499624719174,0.06537530719037521,0.888819696562433,0.2465879784179966,0.6610972560542594,0.09231476552774405
"Glendale Union High School District, Arizona, USA",0.11663183277239897,0.1856017902872718,0.261999607741492,0.5523986019712362,0.39388571882913553,0.4678338835583989,0.13828039761246547
"Sacramento City Unified School District, California, USA",0.07687138810254557,0.07666678358752446,0.26401891647159237,0.6593142999408832,0.42357980303460957,0.4635300486398473,0.1128901483255431
"Horry County School District, South Carolina, USA",0.08547719691848242,0.21202744452132896,0.19141968871519488,0.5965528667634762,0.2917147103941116,0.5814124345669942,0.12687285503889417
"San Juan Unified School District, California, USA",0.06651821595558154,0.08142182755327117,0.2441316194930104,0.6744465529537185,0.32647752841379934,0.5430633517857525,0.13045911980044836
"Conroe Independent School District, Texas, USA",0.052041000965114964,0.182713159383943,0.06482100710958207,0.7524658335064749,0.27293025639353535,0.6342536713533209,0.0928160722531438
"Cincinnati City School District, Ohio, USA",0.10963080549916805,0.0872510802291783,0.25150423317164033,0.6612446865991813,0.5078434832927805,0.37482206405003204,0.11733445265718744
"Henrico County Public Schools, Virginia, USA",0.08752797834967364,0.09331508295845456,0.11138557344873236,0.7952993435928132,0.33603716314825416,0.5528781139582084,0.11108472289353737
"Howard County Public Schools, Maryland, USA",0.0335826901734202,0.047334738156559746,0.10905915866697885,0.8436061031764615,0.30293033626063615,0.616656049506302,0.08041361423306184
"Wichita Unified School District 259, Kansas, USA",0.11034734891256838,0.18518878643854392,0.15173322266520445,0.6630779908962516,0.3560664874327232,0.4957351780508098,0.14819833451646705
"St. Lucie County School District, Florida, USA",0.0798209287479744,0.18850753189057462,0.1676317406916184,0.643860727417807,0.279557058550494,0.5840387831635097,0.13640415828599636
"Oxnard Union High School District, California, USA",0.08056617659018858,0.18773619658819454,0.19988350813124192,0.6123802952805635,0.38984269826138207,0.5206310815448073,0.0895262201938105
"Cherry Creek School District 5, Colorado, USA",0.031199420187870388,0.06906536019856432,0.11097787386159604,0.8199567659398397,0.3036414655874519,0.5810932352804735,0.11526529913207455
"Durham Public Schools, North Carolina, USA",0.07135324867055332,0.14961873328401526,0.10148143932927407,0.7488998273867107,0.41193780329592605,0.4881518380253189,0.099910358678755
"Huntington Beach Union High School District, California, USA",0.061194179135609254,0.07458254993671892,0.19310478147740587,0.7323126685858753,0.34209605885229377,0.5513790676473576,0.10652487350034864
"Fayette County School District, Kentucky, USA",0.06409196224362843,0.08981682560664715,0.1738504390520253,0.7363327353413276,0.3860603978969061,0.49622371604458315,0.1177158860585107
"Escambia County School District, Florida, USA",0.10873616399183897,0.15994814527928394,0.18823156037524744,0.6518202943454686,0.352652880782335,0.5098020534006112,0.13754506581705375
"Tempe Union High School District, Arizona, USA",0.0491689834687877,0.10931202432765139,0.1089362309695413,0.7817517447028073,0.4619384587283306,0.4312800675314648,0.10678147374020447
"El Paso Independent School District, Texas, USA",0.14078768637258493,0.3037832894738998,0.11709328762339906,0.579123422902701,0.36053828238906516,0.5363109830736436,0.10315073453729133
"Indianapolis Public Schools, Indiana, USA",0.17842917064898026,0.15405024538491907,0.25143209718485005,0.5945176574302309,0.5064601501878748,0.37032321342966695,0.12321663638245825
"Lewisville Independent School District, Texas, USA",0.027370676768363203,0.1252931714267919,0.042491991106489956,0.8322148374667182,0.29128521659748985,0.6070793399805734,0.1016354434219367
"Chula Vista Elementary School District, California, USA",0.06349867521992014,0.09951416341545039,0.1917164810834835,0.7087693555010661,0.3457931448510711,0.5716107618846846,0.08259609326424427
"Cumberland County Schools, North Carolina, USA",0.1045170002104714,0.1775482087720479,0.2252067714320139,0.5972450197959381,0.33975122794376217,0.5392141028304154,0.12103466922582251
"St. Paul Public School District, Minnesota, USA",0.07413915735743275,0.07575067463990635,0.26271041173848947,0.6615389136216041,0.4580604939428637,0.43634200307237186,0.10559750298476446
"Newark City School District, New Jersey, USA",0.21225799269354914,0.22596001246878591,0.31370602594625724,0.46033396158495676,0.5253397568877394,0.39320290528891105,0.08145733782334966
"Jordan School District, Utah, USA",0.019434312854026647,0.06580367019250183,0.049391588880423415,0.8848047409270748,0.26372437247980157,0.6571597545299414,0.0791158729902571
"Pittsburgh School District, Pennsylvania, USA",0.11885531020617617,0.06498147051545476,0.18262131352921457,0.7523972159553306,0.5306646641799446,0.3764962597896095,0.0928390760304459
"Garland Independent School District, Texas, USA",0.05862589744365692,0.2703908052488884,0.07750025357666707,0.6521089411744445,0.32795158281109904,0.5779770094840768,0.09407140770482401
"St. Louis City School District, Missouri, USA",0.15831568209349609,0.1356566102150022,0.1741306891194691,0.6902127006655286,0.4879696640020182,0.38877851883386155,0.12325181716412027
"San Antonio Independent School District, Texas, USA",0.19517126110463,0.30248323025406715,0.18792618680349776,0.5095905829424351,0.41689574041960065,0.45017989347011594,0.1329243661102834
"Aldine Independent School District, Texas, USA",0.18406729091753868,0.40699771425098846,0.1465567146847018,0.44644557106430965,0.42036513065985964,0.48598065564841286,0.09365421369172755
"Clayton County School District, Georgia, USA",0.10468217165659838,0.22782364601831223,0.1623840439308496,0.6097923100508381,0.45685688831981097,0.4253668236408838,0.11777628803930532
"Round Rock Independent School District, Texas, USA",0.031228425718603056,0.11051594058563302,0.04857649674711455,0.8409075626672524,0.3017494460089114,0.5923013952613385,0.10594915872975004
"Lincoln Public Schools, Nebraska, USA",0.06563215508822813,0.09230793153255051,0.09261945577754131,0.8150726126899083,0.3925853349972947,0.5067761922462866,0.10063847275641878
"Chatham County School District, Georgia, USA",0.08614286385922111,0.19213628550125664,0.12802864240118828,0.679835072097555,0.3881970357388036,0.4942191949068528,0.11758376935434371
"Jersey City School District, New Jersey, USA",0.0882027426634617,0.12282269318421396,0.17606192335880008,0.701115383456986,0.4203254972875226,0.500291458355494,0.0793830443569833
"Leon County School District, Florida, USA",0.07278397647798636,0.10723696083739397,0.10787119395673808,0.784891845205868,0.4738413050028911,0.41993582487030595,0.10622287012680288
"Beaverton School District 48J, Oregon, USA",0.03404862633314137,0.0737756376608861,0.12716594615251461,0.7990584161865993,0.31159571598597047,0.5754211831557866,0.11298310085824291
"Oklahoma City Public Schools, Oklahoma, USA",0.14168645293130247,0.26480612675659604,0.14768572310352582,0.5875081501398781,0.39400513464415626,0.4631592978156168,0.14283556754022686
"Anchorage School District, Alaska, USA",0.054035448159458585,0.13428920128612112,0.1703049488483859,0.695405849865493,0.33602592837057926,0.5438882076489922,0.12008586398042864
"William S. Hart Union High School District, California, USA",0.03502889401145061,0.06389919519265545,0.13498647216250664,0.8011143326448379,0.3333639260740477,0.5805741370647333,0.08606193686121896
"Tulsa Public Schools, Oklahoma, USA",0.13574583421290154,0.2497273531838518,0.15761818331753633,0.5926544634986118,0.3623959361640822,0.48220266047815574,0.15540140335776198
"Modesto City High School District, California, USA",0.08616690590289651,0.08189677246898831,0.3306633581383137,0.587439869392698,0.3615915082998216,0.5333322803338829,0.10507621136629558
"Corona-Norco Unified School District, California, USA",0.058234004825942445,0.09173232093999897,0.16260653379799886,0.7456611452620021,0.3423646430325788,0.5825163869626625,0.07511897000475876
"Alachua County School District, Florida, USA",0.07245507271220822,0.1045889367908543,0.10761855736439097,0.7877925058447547,0.47574126869467465,0.42158174365374834,0.102676987651577
"Buffalo City School District, New York, USA",0.13536770248409855,0.05345690849046554,0.40935868754660704,0.5371844039629274,0.5119196876742889,0.37656664807585055,0.11151366424986058
"Madison Metropolitan School District, Wisconsin, USA",0.05127064764065048,0.05527210539332378,0.10130769578512319,0.8434201988215531,0.501513760531347,0.4108211731860269,0.08766506628262619
"Chandler Unified District, Arizona, USA",0.045854805378111145,0.0890621609446965,0.09155087066347,0.8193869683918336,0.2817268720195017,0.6097804701544215,0.1084926578260768
"Klein Independent School District, Texas, USA",0.04429443591695222,0.1829430227908576,0.08030925666593965,0.7367477205432027,0.30001578549442204,0.6101201058055283,0.08986410870004953
"Frisco Independent School District, Texas, USA",0.01744874652091585,0.08696925330942501,0.029278234748601025,0.883752511941974,0.25438996863690294,0.6655414071898087,0.08006862417328832
"Garden Grove Unified School District, California, USA",0.08500303140741122,0.11084567360532802,0.28210895334292074,0.6070453730517512,0.3744785173184998,0.5447488634062726,0.08077261927522758
"Alief Independent School District, Texas, USA",0.11799521754762846,0.3703833548027928,0.13062143562026543,0.4989952095769418,0.4242254832142277,0.4824355317701123,0.09333898501566007
"San Bernardino City Unified School District, California, USA",0.11654510452131085,0.14891287660139954,0.34805405985439686,0.5030330635442035,0.4572494603042098,0.44728641861270707,0.09546412108308323
"St. Johns County School District, Florida, USA",0.05737139272271016,0.11043000264835641,0.09152332168487143,0.7980466756667721,0.2417238853794745,0.6406069761054656,0.11766913851505996
"Irvine Unified School District, California, USA",0.022789957063500618,0.05333228742973472,0.10383054175634995,0.8428371708139154,0.37831688211988895,0.5507818261318166,0.07090129174829436
"Frederick County Public Schools, Maryland, USA",0.07227372842288583,0.06069202588257684,0.12276382148634504,0.8165441526310782,0.2962693988944654,0.6080902930360571,0.09564030806947753
"Salem-Keizer School District 24J, Oregon, USA",0.06931659521715872,0.11302724296715509,0.2410048717595939,0.645967885273251,0.3371724095951303,0.5313279434435119,0.13149964696135785
"Deer Valley Unified District, Arizona, USA",0.03766145830570376,0.08378028561047086,0.11178844407174983,0.8044312703177794,0.284898873884,0.5957698450968673,0.11933128101913278
"San Jose Unified School District, California, USA",0.056591190741485754,0.06586265188323115,0.14622564187870235,0.7879117062380665,0.3838392502971719,0.5305012154954764,0.08565953420735173
"Paradise Valley Unified District, Arizona, USA",0.054794042399581605,0.1069532679430088,0.12066524683489203,0.7723814852220992,0.3007430860461911,0.5575004225738579,0.14175649137995092
"Cherokee County School District, Georgia, USA",0.04668393342391304,0.1416968506353981,0.06966050709067469,0.7886426422739272,0.26119169362412603,0.6466659709902953,0.09214233538557863
"Mount Diablo Unified School District, California, USA",0.04419372249601086,0.06890963354427805,0.16632248775318623,0.7647678787025357,0.32395857700702313,0.5799720506822965,0.0960693723106803
"St. Tammany Parish School District, Louisiana, USA",0.07769933429345473,0.09785475476952891,0.19879614715753402,0.7033490980729371,0.27702891316587575,0.6117753374622085,0.11119574937191576
"Fullerton Joint Union High School District, California, USA",0.0570765426548934,0.0953231416919585,0.17935400380722732,0.7253228545008142,0.35635720408253146,0.5572398630336266,0.08640293288384186
"Harford County Public Schools, Maryland, USA",0.06343620470308203,0.04127852637703406,0.14098080601135174,0.8177406676116142,0.2888265226573684,0.624045017079843,0.08712846026278862
"Sequoia Union High School District, California, USA",0.04575416701160142,0.05121057888364749,0.1241985135664048,0.8245909075499477,0.31928056454941234,0.6013961244929298,0.07932331095765788
"West Contra Costa Unified School District, California, USA",0.0607324204922277,0.09127239577244527,0.2278923273649569,0.6808352768625977,0.37548615312191574,0.5288483062229395,0.09566554065514464
"Township High School District 214, Illinois, USA",0.0793456450656218,0.13651704025649464,0.09239735254750643,0.771085607195999,0.2732748234589749,0.6390524774336536,0.08767269910737142
"Riverside Unified School District, California, USA",0.05828493162205984,0.1138620683195661,0.20680928391985245,0.6793286477605815,0.42507779289752773,0.4906429674136322,0.08427923968883999
"Pasadena Independent School District, Texas, USA",0.0901731781169392,0.3624474967152342,0.10606178541076278,0.5314907178740031,0.3724309344575005,0.5403438000961579,0.08722526544634153
