longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Green Bay-Appleton WI Media Market, USA",0.8477678207214596,0.058238903511973514,0.01818462872870767,0.02280399675381834,0.016968598774523485,0.00035038151222256095,0.03568566999729485,0.7656238037892374,0.14921696480839644,0.031067375545814485
"Roanoke-Lynchburg VA Media Market, USA",0.7544443832661684,0.040375040312114086,0.14201837620619526,0.018975753301223478,0.002050346225344062,0.00029540367611521445,0.04184069701283957,0.695628772635593,0.2521924073968097,0.0770771185859449
"Flint-Saginaw-Bay City MI Media Market, USA",0.7840057056032745,0.048172479323832854,0.10681438627111361,0.009614473095511267,0.00497291167389465,0.00033400814200218833,0.04608603589037091,0.7425913492395632,0.3034268783969762,0.07420815287721766
"Waco-Temple-Bryan TX Media Market, USA",0.5093370007097565,0.24977108997292813,0.15436301608600878,0.029947030129435753,0.0034395198939518993,0.0045167966682980835,0.04862554653962085,0.466405703860576,0.18049928182263886,0.08010764299224757
"Columbia SC Media Market, USA",0.5163065224279183,0.05980084189562305,0.3618965283121351,0.0192259991852623,0.002877834608246956,0.0007151586475354184,0.03917711492327886,0.5987420891751645,0.32788850167248423,0.1380480779932344
"Springfield MO Media Market, USA",0.8606727245188832,0.04512189923552795,0.018589848819734606,0.011547346205437918,0.006178174862664397,0.0015944262196952452,0.05629558013805663,0.7799958830169909,0.1325710166869025,0.0244988009167524
"Charleston-Huntington WV Media Market, USA",0.9192222098890561,0.011490163895646858,0.025632463966431145,0.005988459795799162,0.0018505814683463227,0.00016103880034282157,0.0356550821843776,0.8687201185282647,0.14144900970070418,0.01777993712393564
"El Paso TX (Las Cruces NM) Media Market, USA",0.14625431179133955,0.7946991327820843,0.025318765392705393,0.01209227095929449,0.003525536991089423,0.0015055739244132205,0.016604408159073696,0.7121563053268533,0.1677992517259072,0.03374229636091784
"Rochester NY Media Market, USA",0.7287877189522398,0.08150733624734552,0.1106303347750508,0.03214372531842386,0.001851146876304311,0.00022290817192366084,0.044856829658711996,0.6663234529917865,0.25347019268707927,0.08591394236498193
"Huntsville-Decatur (Florence) AL Media Market, USA",0.7108506915728457,0.0798313613491092,0.13739933323776654,0.014154913787716725,0.0066492441033444705,0.0007443183697773661,0.0503701375794399,0.6598931499300122,0.2713930744839116,0.09024376020817926
"Toledo OH Media Market, USA",0.7792776596557884,0.07226800825564178,0.08972395315763199,0.012380631516960021,0.0017496524759847457,0.00022177364177800176,0.04437832129621503,0.7034381600695045,0.2144090073322555,0.06270498198017742
"Madison WI Media Market, USA",0.8103645195337478,0.06737621435890324,0.039436329458170584,0.03801203380559472,0.003218388148011186,0.0003110530735510512,0.0412814616220214,0.7157077467506678,0.14908266858228994,0.03814097037165432
"Colorado Springs-Pueblo CO Media Market, USA",0.6406179396399997,0.2197679920348254,0.04534305306536339,0.023319809695026315,0.006318341865836348,0.0028766355845530572,0.06175622811439585,0.5278801786308652,0.11761534555125625,0.034689275734106725
"Portland-Auburn ME Media Market, USA",0.8976166179413413,0.02067241920027031,0.022252148947057206,0.013276720686886302,0.002768168105771014,0.0003019643216046248,0.0431119607970693,0.8309094499722469,0.11678232634757234,0.019960727595578407
"Syracuse NY Media Market, USA",0.7937600087258737,0.04737951105359967,0.06784664276967164,0.034204433338787005,0.004785348464791595,0.0002548351751867882,0.051769220472089594,0.7121131229404241,0.19900558220599732,0.052533607162894624
"Chattanooga TN Media Market, USA",0.7648669115294746,0.09126471505339331,0.08364143661846352,0.013597377511227379,0.002730409288048562,0.0004282399439542239,0.04347091005543835,0.7130867414232263,0.27838042291950005,0.08049059028072926
"Savannah GA Media Market, USA",0.574727167123511,0.09086888737173543,0.27143788785065776,0.019125304421370126,0.0021459795999470128,0.0013022611247541702,0.040392512508024496,0.5862763624139689,0.2937188977485731,0.13056734118565103
"Shreveport LA Media Market, USA",0.5585353928987135,0.08062744327910303,0.2952831288701234,0.009505135616693363,0.010963687579396982,0.001175228755362173,0.04390998300060756,0.6201816837417309,0.3587131770901342,0.1502798470260527
"Paducah KY-Cape Girardeau MO-Harrisburg IL Media Market, USA",0.8398973777694436,0.030458772493135645,0.07327181167626437,0.008292747826505993,0.002449272917934691,0.00019904270932745563,0.04543097460738826,0.7788563246738757,0.2274714658676843,0.04796105885228237
"Baton Rouge LA Media Market, USA",0.5346208681351603,0.06364405141073558,0.34669737655665356,0.019573305343138402,0.0029597931331949404,0.00024222284076397935,0.032262382580353174,0.635624568292385,0.3808907929886037,0.15389641024399595
"Champaign & Springfield-Decatur IL Media Market, USA",0.7760113911494608,0.04540247661507941,0.09668931386456478,0.03523470247554849,0.0016020137163091823,0.0002805123884083322,0.04477958979062897,0.7115354754376977,0.2474084923143386,0.06245839515988763
"Charleston SC Media Market, USA",0.6149064393330116,0.06937107929869712,0.24966489732454025,0.01789823601951638,0.003512948367379765,0.0007870891641198863,0.043859310492734976,0.6024825205388591,0.2807321916625754,0.11748985429398179
"Cedar Rapids-Waterloo-Iowa City & Dubuque IA Media Market, USA",0.8408017594917799,0.04214667592791492,0.05309552134321539,0.02129796321597936,0.0027969115118260833,0.0024785106691542643,0.03738265784013006,0.7597742679367164,0.1623354209645876,0.03514201072824321
"South Bend-Elkhart IN Media Market, USA",0.7530609012085197,0.1038946323948403,0.07831616881873965,0.015555868459901919,0.0031120537354545315,0.00040041978073716844,0.04565995560180673,0.6828623057816,0.23368591657596066,0.0749866051872544
"Jackson MS Media Market, USA",0.46152328356644956,0.029271533662040758,0.47097427230842465,0.010389621971597984,0.003039967716367779,0.0002597405492899496,0.02454158022582936,0.6917474598916841,0.4530714904524622,0.17068764861562122
"Ft. Smith-Fayetteville-Springdale-Rogers AR Media Market, USA",0.6836283877304996,0.14588672590079027,0.026622985221234987,0.031518730187078625,0.029968299325802562,0.01315354735009153,0.06922132428450238,0.5944953038334424,0.19550030065363172,0.07189260936930604
"Boise ID Media Market, USA",0.7585824384454976,0.1497751249084612,0.0119458841992932,0.019715435348838267,0.005517952993190538,0.0023438487636710274,0.05211931534104822,0.6468518135811278,0.11595971340486541,0.0326955547600726
