longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"CA-SD003, USA",0.10271343739498051,0.26435134321991427,0.2774577532368447,0.45819090354324116,0.5831230509738395,0.25390864855530393,0.16296830047085645
"CA-SD023, USA",0.14809575590581822,0.34288791628242055,0.294635605390489,0.36247647832709057,0.6570151925963955,0.21859003454839016,0.12439477285521447
"CA-SD004, USA",0.12068773197796696,0.342316500183564,0.3092505815166208,0.3484329182998151,0.6522013240312716,0.2292061565257326,0.11859251944299568
"CA-SD010, USA",0.06219533679273753,0.15848191685173468,0.18700241089361677,0.6545156722546486,0.46215779226073955,0.23636635050860721,0.30147585723065323
"CA-SD039, USA",0.1332210156021423,0.3106490075305466,0.29915258584122173,0.39019840662823163,0.6055381807923034,0.2565618193598717,0.1378999998478249
"CA-SD024, USA",0.08954600448365442,0.24896331216994527,0.22362171683863505,0.5274149709914198,0.46298242273508544,0.2420114261750975,0.2950061510898172
"CA-SD025, USA",0.1033701704955514,0.28914327515335253,0.2586667827317324,0.45218994211491503,0.5856269462408028,0.23199206842929398,0.18238098532990324
"CA-SD033, USA",0.1626658978159742,0.37203507690561444,0.3218510037308326,0.3061139193635531,0.7178347526318448,0.19503835745605572,0.08712688991209956
"CA-SD015, USA",0.0736210296033688,0.19813623777525977,0.21767019793745807,0.5841935642872823,0.5324560044754139,0.22510140108268387,0.2424425944419022
"CA-SD021, USA",0.11436579478139723,0.28823275285782124,0.2944104857284472,0.4173567614137315,0.6459251182926845,0.22322603854798156,0.13084884315933404
"CA-SD005, USA",0.11262133630600445,0.2757171182799539,0.2730825652441463,0.45120031647589975,0.5917678635723849,0.23101696877105102,0.1772151676565641
"CA-SD011, USA",0.0971920285491783,0.2424233552720249,0.18049949504293558,0.5770771496850395,0.46460210643505834,0.2350896580433634,0.30030823552157826
"CA-SD037, USA",0.09168875953205306,0.21861738702525765,0.2345464977650257,0.5468361152097166,0.5062591213386761,0.24843719657970656,0.2453036820816173
"CA-SD013, USA",0.05614779933043453,0.16334452023722235,0.16817172325305255,0.6684837565097252,0.4128807390859232,0.2110363289168791,0.37608293199719767
"CA-SD022, USA",0.12864566465992647,0.3164412780306712,0.3229533113644942,0.36060541060483475,0.7122944521935658,0.20930670492600592,0.07839884288042831
"CA-SD014, USA",0.24021838819312039,0.4823056497203852,0.2956892359845209,0.22200511429509387,0.7806032915740514,0.16688215919173907,0.052514549234209576
"CA-SD017, USA",0.11712753709424295,0.2836811452126644,0.286074893983779,0.4302439608035565,0.6329800821319244,0.22084079010433286,0.14617912776374287
"CA-SD002, USA",0.11391524974146873,0.31356394636479795,0.25914900537912333,0.4272870482560787,0.5901954189296795,0.22660882265168844,0.18319575841863198
"CA-SD027, USA",0.0892103717534615,0.25990259053681314,0.24653490933435282,0.49356250012883396,0.5418181153260828,0.24529005627487863,0.21289182839903856
"CA-SD009, USA",0.0791980686640537,0.21419761712380903,0.22975133488238123,0.5560510479938098,0.509511789550837,0.24724904873138653,0.24323916171777646
"CA-SD030, USA",0.09343027843295355,0.286616216447745,0.3004487175648038,0.41293506598745133,0.666673054656698,0.23222216287682929,0.10110478246647286
"CA-SD036, USA",0.09316548908597057,0.25265662587505755,0.24891003723035382,0.4984333368945887,0.560664374859894,0.23947164825839712,0.19986397688170895
"CA-SD028, USA",0.18928482392912635,0.39893807893588135,0.25576274112373387,0.3452991799403847,0.6643406281204166,0.19685287240304483,0.1388064994765386
