longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %
"Ninilchik ANVSA, USA",0.06225783256654729,0.023121005992717998,0.07662906245520686,0.03046751681234905,0.07022009863715935,0.09998211777254148,0.15848276846034456,0.010822907126012428,0.019550229218646773,0.01957268323007063,0.044779188355953375,0.035959031809530494,0.02133793662653435,0.0,0.04077368719677423,0.061648261371171444,0.11664387768556422,0.07886931021792239,0.01585569771276079,0.013026786752192165
"Pawnee OTSA, USA",0.023960540436421714,0.036547907322308164,0.05112166698769983,0.02100416884510605,0.09133795162488664,0.08436579895985254,0.1346034781651578,0.030819184942626733,0.011918356677031446,0.010236372141658165,0.14181640571255613,0.05496202636140993,0.02898757601607005,0.001635549379488731,0.03509121928400426,0.05032023059354449,0.09675538647808248,0.050695151481797346,0.028301367601331864,0.01551966098896562
"Caddo-Wichita-Delaware OTSA, USA",0.09686739475020285,0.0771909130400516,0.052000046408002674,0.03171451722436891,0.07727052554973131,0.08312932785907393,0.08940812649790175,0.02835527092530469,0.007530289947798019,0.013095467226487408,0.05192138603476832,0.05265080992929037,0.024445287743317008,0.002481445351929112,0.024573770554504045,0.0717514047008807,0.11189758104080992,0.03323468343558539,0.04042760212137135,0.030054149658620553
"Bayou Lafourche SDTSA, USA",0.029264167177355145,0.08325811873251629,0.04542953784284239,0.032178671866513034,0.06686561893153684,0.09967140476211653,0.08539159331136442,0.014651855030255036,0.02088377709879195,0.010528289254741844,0.0894255894528334,0.055217579247614015,0.05608301440735299,0.0,0.011648409413925252,0.04039499764375245,0.13688797761274937,0.10447660599692954,0.0024262542761327617,0.015316537940676719
"Cherokee Tribe of Northeast Alabama SDTSA, USA",0.015914338663823864,0.0005499010681913059,0.06760858102204755,0.007791087102372561,0.08593380984124582,0.08028442028742266,0.1130348051107685,0.025313133362667606,0.01301061958631877,0.01698747675198037,0.19167769938135537,0.05171469898771087,0.03728097516489145,0.0,0.055136694579817236,0.05091565877010636,0.10999349535496407,0.027595895124540148,0.016807824976014477,0.03244888486376113
"Ketchikan ANVSA, USA",0.03816618639547193,0.0036836746615678826,0.08540091193228373,0.014224707631483929,0.05965560386144205,0.08391474146667606,0.15383253507793912,0.02596826415932127,0.022670311216505777,0.015627673193483516,0.0522935786104585,0.03146282596814921,0.03147788886082031,0.001708096473481894,0.03233409069795893,0.10974872494586063,0.1165995068775031,0.09277853321811963,0.014456995483850443,0.01399514926762196
"Nanticoke Indian Tribe SDTSA, USA",0.008966467236664957,0.0004302693255805842,0.0772809308962418,0.0206710774623321,0.1042591089712202,0.07289390454593295,0.15257398623147708,0.05123191215037674,0.02775221069690099,0.022956495501240327,0.0615799160972717,0.05862503763254993,0.07695702962598652,0.0,0.06218619009070037,0.04033175392810155,0.11932368027985704,0.02175263652557685,0.002530453598964864,0.017696939203023454
"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, USA",0.04117865509070398,0.022373503205634342,0.06916707618859072,0.06637785822685632,0.07418488850949953,0.1421578332711016,0.12376060774028168,0.024419298394597642,0.006793313820175941,0.015695063357059374,0.038462069539622445,0.05000909611419736,0.011886147599864508,0.0,0.013540361123224843,0.09948417566058498,0.1023037112246191,0.030926138429849842,0.04163172118424916,0.025648481319286556
"Grand Caillou/Dulac SDTSA, USA",0.04366942939648972,0.10501025446688646,0.09289741419741844,0.00481556083920671,0.07388716620364374,0.10699753647775086,0.08335864111555832,0.016914097664106315,0.003243521876369243,0.0035435653242321687,0.1543278024061394,0.03782552371495862,0.030629146071191198,0.0,0.011643902078231103,0.044072342621717234,0.11401764382525272,0.05604405339378357,0.014727954082640627,0.0023744442444234167
"Occaneechi-Saponi SDTSA, USA",0.015820665303287053,0.0009072704171379466,0.05128968227672767,0.007849889243492787,0.07473164936239086,0.08462836632740266,0.1723110302703236,0.02842461409245043,0.011898594144679761,0.008289864780692628,0.17776999570542804,0.032839602782056096,0.03465554257240533,0.00020577503045880234,0.07404680494343999,0.027415723299987378,0.12401106614880296,0.03984753270884727,0.009084752216455471,0.023971578373533364
"Haliwa-Saponi SDTSA, USA",0.018791104679569307,0.0008704415084069412,0.07076814680201829,0.005490059885105793,0.05872462479799182,0.05602633575684709,0.12440544794815679,0.018759765781043332,0.003433176687558558,0.007487584245815534,0.18366711946182646,0.06101225372643833,0.05057994949143035,0.0,0.0243914518371408,0.046541488730894906,0.16837554181142364,0.08496166930045175,0.005986274477498914,0.009727563070381364
"Meherrin SDTSA, USA",0.02713518685113171,0.0,0.047134896542947155,0.002808695019458598,0.030017873009031918,0.1294229223988704,0.21722463190574937,0.01992829030611319,0.008347736142668134,0.005771998897895152,0.18973662956625933,0.03551532472320873,0.025109289994580626,0.00046651714700411375,0.02033467927806881,0.06891543624123672,0.10569297629416918,0.04938250507439686,0.007870576592348777,0.009183834014861265
"Iowa OTSA, USA",0.03510651773526307,0.022917502791288312,0.046374311166697366,0.037078067266870546,0.1439926291146096,0.08844766692365975,0.08770799445601156,0.04068581584723168,0.021864507590888472,0.005333001908231676,0.06516872223848728,0.07140906249093047,0.040779106000602555,0.0016537053454544657,0.028329376562735,0.06274463464665067,0.09753138275366709,0.05917381616951449,0.018135832546386264,0.025566346444819605
"Georgia Tribe of Eastern Cherokee SDTSA, USA",0.012599459248981315,0.004017978475577891,0.11682314578272242,0.01422283053120654,0.11363854617570722,0.12502437130273633,0.09104691935555655,0.036242748031897,0.0024887618542881336,0.0071754641282918705,0.12276116269196564,0.04650818447522659,0.02141774101713374,0.0,0.04017016041871869,0.040752758148615245,0.16531523855625324,0.004795209470846263,0.01635572743316133,0.018643592901113983
"Bethel ANVSA, USA",0.00876908087041247,0.012666450146151347,0.0630074699577785,0.0029230269568041576,0.02728158493017214,0.11204936667749271,0.20850925625202985,0.020136407924650865,0.016239038648911987,0.013965573238064308,0.02176031178954206,0.035725885027606354,0.02305943488145502,0.07664826242286457,0.003897369275738877,0.15784345566742447,0.08216953556349464,0.10230594348814548,0.007145177005521273,0.003897369275738876
"Wassamasaw SDTSA, USA",0.007627252086266567,0.00029607426381681075,0.05785077737786642,0.0058902023101735845,0.09205226681247329,0.062493091813541415,0.09992145866395491,0.029691682156913927,0.011741246714178635,0.016648386342144845,0.14483922756015705,0.06751487101027884,0.04484929425566576,0.00014317125556957534,0.075830985384671,0.07791522413813416,0.11443685405507739,0.06041419372035816,0.017680624740279715,0.012163115338477934
"United Cherokee Ani-Yun-Wiya Nation SDTSA, USA",0.003551571650935717,0.004015354752370441,0.07133938209552355,0.016526787886828383,0.06787777438277423,0.0611835961583129,0.14135966028699223,0.03499167652961937,0.018231816090265297,0.011949556852346083,0.17237864677352027,0.04277613751842406,0.038333556190352086,0.004049958232666734,0.1082620422042983,0.032058607909963927,0.11479637208396802,0.030008295393212127,0.004498999012969625,0.021810207994656623
"Kaw OTSA, USA",0.04114974798207365,0.02980598492689696,0.04910542369876962,0.05392681054156123,0.0686841335007579,0.08297179913701377,0.1237202259476639,0.024491648080963255,0.007218091349555292,0.0044651779663880085,0.1615225420724728,0.041900487982704404,0.022770480273234108,0.0,0.03862412488495512,0.07543522500079124,0.08541704460258913,0.0588449229515485,0.013490129718107034,0.016455999381954026
"Douglas ANVSA, USA",0.02596475006622998,0.009553566636019067,0.04912966012331764,0.04220538047176525,0.05629461866248338,0.07893748062881256,0.14657863706489502,0.014657171105374062,0.014657171105374062,0.01662935278157266,0.02231647369068088,0.06123113311273987,0.026427927062176535,0.001703798743967877,0.06245617133566393,0.2291193749967534,0.07460872365734944,0.0563725362879697,0.0053096533011966415,0.005846419165658067
"Southeastern Mvskoke Nation SDTSA, USA",0.011139187792079092,0.004637220511076066,0.044369596044705736,0.004923847650396472,0.07026787424183417,0.10106564901139432,0.11200753099191882,0.02396199707516683,0.009311453483206306,0.01536101975008417,0.20587093367149772,0.03366915259678784,0.03089584336531677,0.0,0.027016362787970344,0.07906823388851505,0.10707336481218623,0.07413970797664114,0.009154838160500873,0.03606618618872223
"Ottawa OTSA, USA",0.048928455464758804,0.0003058381968353533,0.09184359600636921,0.10477401224489112,0.054781540341287405,0.07869445973049845,0.13294695118416983,0.03582389743130149,0.0036428489884905526,0.012341472076247974,0.11980668493571692,0.04542584304105289,0.024262935501164793,0.0,0.022066595252377495,0.061471885913774664,0.10207803923386877,0.04034490727247621,0.009823918861751862,0.010636118322966225
"Nanticoke Lenni Lenape SDTSA, USA",0.034632061950266226,0.0003532029766720511,0.04138773184302408,0.01379870540755091,0.09030011809347382,0.09354418834420071,0.18326986250188002,0.023453039215141264,0.006922982020696992,0.005139465170574965,0.0975017960430815,0.02624478911160766,0.05402573679792402,0.0006961406939998176,0.013962201512142544,0.07768899213287965,0.11290439235570666,0.08344750036298985,0.012142768766950382,0.028584324699236743
"Peoria OTSA, USA",0.017766066561451976,0.008087898235201906,0.0641904079496104,0.07644480630763745,0.04234106466583914,0.13289319443020806,0.18441473847275028,0.028903997173857148,0.014908432940791784,0.009983537605174288,0.10513727899723257,0.03610072736850151,0.020667287332682117,0.0,0.026103323809527502,0.0624029547541556,0.10640462388192151,0.032198760819956436,0.009847950995162717,0.02120294769833753
"Apache Choctaw SDTSA, USA",0.05472012529678889,0.09551810811167735,0.04740962444810863,0.007966624391624684,0.0975780355692238,0.07055133018264566,0.10103599896358748,0.01569357037482941,0.005798876576026089,0.0020810396626928618,0.1462782201821034,0.04098365951321942,0.049689399156672864,0.0,0.019827641768106204,0.030917625294450485,0.15288292144908636,0.033654470417618425,0.026923023438086786,0.0004897052034511087
"Barrow ANVSA, USA",0.0051243723078225585,0.0311603689116754,0.07065994838687005,0.021857305909631485,0.05671793368567425,0.15857459263406676,0.13810785402957013,0.007431268355528362,0.02369974768511677,0.007453632447741903,0.022310578135745236,0.015326990983277245,0.010217993988851497,0.018600534981034443,0.03437520716737206,0.20781652977978554,0.10499881390439507,0.036750593247481825,0.0237067364639335,0.0051089969944257485
"Quapaw OTSA, USA",0.05605664112400783,0.002811095695668319,0.06735988193486427,0.09126086771401282,0.06574212203383475,0.0780819825067612,0.13286208257119608,0.0225788187481696,0.006667194712038982,0.010117827836546854,0.190551074410177,0.026981066214506775,0.028503848734212817,0.0,0.02250455335938339,0.0574399496350275,0.0797060832100792,0.03281778921183137,0.0041167683138789,0.023840352033802505
"Pointe-au-Chien SDTSA, USA",0.004793618016892176,0.09744053449071162,0.06020274584157765,0.01763269474807465,0.07946787107829159,0.10447833303121762,0.07988363152283384,0.012032516719019119,0.052801702456067315,0.0024065033438038243,0.09517366216206041,0.09469855609212824,0.020358104251246623,0.0,0.01724529933137914,0.01648037010815203,0.14337600587500401,0.09486368782562188,0.0,0.006664163105918282
"Sitka ANVSA, USA",0.06062114420135051,0.007119825171681534,0.04595211515608819,0.019934014912521107,0.04761166821474665,0.08484296132276416,0.2040330252300562,0.018514741058909198,0.015621548092403636,0.010527210282476298,0.06591564388220976,0.04493978412863535,0.01481370057271531,0.0034532353958806024,0.028844459857661545,0.12227931266942309,0.14117761602878523,0.04688185810621951,0.005044639463297913,0.011871496252174311
"Unalaska ANVSA, USA",0.010862619808306707,0.0019169329073482433,0.04984025559105433,0.012140575079872205,0.041533546325878606,0.022364217252396165,0.03578274760383387,0.0019169329073482429,0.008626198083067093,0.009904153354632588,0.33258785942492014,0.013738019169329077,0.010223642172523962,0.0009584664536741215,0.010543130990415338,0.07731629392971247,0.18083067092651753,0.16134185303514378,0.0031948881789137388,0.014376996805111824
"Edisto Natchez Kusso SDTSA, USA",0.011570565669758216,0.0,0.035936453837860795,0.006727390475034939,0.15899539355321105,0.09092425688979411,0.1162438326222869,0.019675870299686322,0.0,0.02416558017434973,0.17401580827151503,0.016656145499752147,0.012268435454915069,0.0,0.020569127305856843,0.08616918597602465,0.12138844140463552,0.08945755874277372,0.0037506091533158507,0.011485344669229017
"Seneca-Cayuga OTSA, USA",0.03530233163483655,0.0042791905712598905,0.07293308840917438,0.03774822248762669,0.0935817434425272,0.06810591507091374,0.12648793299875452,0.015520098721342737,0.0178712814721571,0.00442369350143171,0.11294693223188496,0.0645226633343434,0.03886439903003314,7.019837264328074e-06,0.07451995282469442,0.05219393430592077,0.10654064917056563,0.0475907083503739,0.010133841394750634,0.016426401210144114
"Miami/Peoria joint-use OTSA, USA",0.02588213455631107,0.0019027644111536417,0.07895925912137686,0.1044995841744896,0.045371914930247066,0.04693577502402608,0.16404856817928215,0.01534402566469195,0.010291010958485896,0.019875917184196467,0.14470796182951595,0.02890118186413054,0.029920509799273992,0.0,0.015505174204966327,0.0532385721458094,0.16049745871720264,0.033313800464681756,0.006931585532078021,0.013872801238080311
"Tonkawa OTSA, USA",0.04044469896325573,0.028284527345816587,0.06702526848263188,0.04601571580671377,0.07669097476888584,0.1294415586218395,0.11046875283156629,0.019884438578750514,0.014017454476836397,0.01459049739455236,0.11692389643178921,0.03026393649720746,0.030802820327407963,0.0,0.03213909553670748,0.0750526436095328,0.10379553744846393,0.03727376057069324,0.008439715523694062,0.018444706783654865
"Nome ANVSA, USA",0.005433927732934923,0.022847841916731865,0.0490723952625753,0.01277016068365831,0.041866563443200486,0.1012474231620765,0.2823246407053345,0.005999550210590419,0.00908295577678143,0.014231950725986823,0.015843040614352124,0.05913405272056957,0.013152549542050218,0.0044064213979799535,0.009829772417810422,0.17573844009585746,0.06748527799246791,0.0935141968056838,0.009251369593137016,0.006767469200221061
"Chickahominy TDSA, USA",0.019754635950416103,0.002359156880227735,0.044306239687483304,0.007147554124928037,0.08980804130411904,0.06680524131873984,0.10502236182076677,0.06579039236422257,0.017407866978268526,0.012617255811087958,0.12482894720670826,0.04369518563875778,0.0515680737604418,0.0,0.050382518908399995,0.06782186062539547,0.09701599716704219,0.07582075745535063,0.010325309344785372,0.047522603652858535
"Mechoopda TDSA, USA",0.014697462930488757,0.0,0.0815757235975379,0.010791387285554644,0.06654065266602233,0.1281185721507775,0.17738323938977368,0.03527663898960984,0.022805410961656985,0.011122009387961146,0.06033542557551098,0.05993360284424138,0.0383753490942128,0.0,0.06556963086771264,0.020218064410413867,0.11425569848609218,0.06074999768494955,0.01215609744625005,0.020095036231233585
"Kotzebue ANVSA, USA",0.007796053571851035,0.012127994180952641,0.020930434647619806,0.015100821422599664,0.057709782345380156,0.1287706506324371,0.3190501223194871,0.008124772693462673,0.011636184319401907,0.007188368573042812,0.01088897485174129,0.03343304031304532,0.008592933223418503,0.007023788472266924,0.014329438482895807,0.1530874679279033,0.0722049322704567,0.08739921967803113,0.019361289896468223,0.005243730177538113
"Pee Dee SDTSA, USA",0.035937546501894915,0.0,0.03570788782335233,0.007735699845887132,0.04516965039806543,0.06245703373427343,0.15772404751139626,0.015310192522642548,0.0038582859619628648,0.003716342331255201,0.2840566391762976,0.031248193255677133,0.019895081487815904,0.0,0.017610943813602665,0.07708390770805736,0.09308290344534868,0.025812283384054734,0.00866716411745281,0.07492619698096294
"Cayuga Nation TDSA, USA",0.0406386333155533,0.0006688565061743326,0.04785454861951079,0.016236987733784982,0.10215371753782992,0.11078014452241156,0.14710373933542611,0.02224866258596445,0.0287563967377879,0.006217220834469119,0.13436549378005666,0.04167802219106983,0.015986037216716514,0.0011989017661404207,0.030505635433125563,0.06199940509831005,0.10815675141968882,0.050990865948714534,0.010274067097276199,0.022185912319989093
"Petersburg ANVSA, USA",0.11401908831871388,0.000803951529672014,0.08761104180840949,0.012380248458275622,0.06092836933758717,0.0672358743284947,0.15106857609749075,0.007061878657528147,0.008785571789885495,0.0190632565661017,0.11317701054409747,0.037721247876656795,0.01316762765946063,0.0,0.04014647833108462,0.05777706908412559,0.1250280423845037,0.06031138659329838,0.009473733246544191,0.014239547388069618
"Dillingham ANVSA, USA",0.05130597014925374,0.05783582089552238,0.03544776119402987,0.0037313432835820903,0.020522388059701496,0.08675373134328361,0.30130597014925375,0.0,0.02238805970149254,0.0037313432835820903,0.0,0.058768656716417914,0.030783582089552234,0.005597014925373135,0.008395522388059703,0.1483208955223881,0.08582089552238807,0.07276119402985078,0.0027985074626865674,0.0037313432835820903
"Sappony SDTSA, USA",0.0039021300296385114,0.012087971275527467,0.023646115923140393,0.0009298439442713434,0.10953638733169507,0.11147838043588368,0.12276161888621002,0.04878347173771712,0.009551434993005111,0.029755006216682988,0.15164187436742818,0.03677947864447076,0.028906879731544925,0.0,0.03596949085448593,0.07110654600839023,0.09511258078208816,0.03813234639201725,0.04377208105408264,0.026146361391720167
"Adai Caddo SDTSA, USA",0.01689066073583493,0.015714730702393983,0.03962558907539272,0.0017860393676907237,0.06445459818147599,0.20588634042982337,0.08484856030080488,0.014203015175217016,0.021408952167827257,0.007411022092802048,0.1051916156773088,0.07597914043121569,0.010462019095072718,0.0,0.013561339752111079,0.06463016385436794,0.14916784194160995,0.06150929832254412,0.017029883898793716,0.03023918879771296
"Ponca OTSA, USA",0.04808278604977703,0.030909873331703922,0.050864346021439175,0.03403478488520539,0.05318340884272279,0.06980882076899421,0.08586052081094711,0.014455337503943236,0.0248085366867656,0.006519054522424644,0.11333908526806111,0.06468042198302736,0.0504203039200633,0.0,0.026590020110699834,0.10609215812022049,0.07806181127157165,0.09094841955423764,0.03101577304721325,0.020324537300982232
"Creek/Seminole joint-use OTSA, USA",0.025332658996263357,0.05662082454010397,0.05406496045847375,0.010477602171228988,0.05560200772553135,0.06812225282897005,0.15908582997735604,0.0254167814197798,0.004339627473989921,0.005407770137319356,0.13539125357189985,0.019967198512029726,0.03816447482547724,0.0,0.03038228741974612,0.1635396967388167,0.09619382502864075,0.029894164832729213,0.003676417755664516,0.01832036558597937
"Wyandotte OTSA, USA",0.06009605196677563,0.004053292903533448,0.05243617085710541,0.10633063066817133,0.07223937364668438,0.07603214211269611,0.12474126654097231,0.03323971277797216,0.006450015703070386,0.00887201212145909,0.12160469690601707,0.03956019649077773,0.032895254656499624,0.001265179105964077,0.02141696565588294,0.08412168782291309,0.08516016258518547,0.04513330251563181,0.010193360891883023,0.014158524070804942
