longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Grand Rapids-Wyoming MSA, MI, USA",0.7594734543870031,0.10104125604337474,0.06447774256354487,0.02784683685819291,0.002748310347660797,0.0002843398008328941,0.044128059999390706,0.6768354061905513,0.2046240473280569,0.0666833296578676
"Tucson MSA, AZ, USA",0.5145208173404522,0.3572706632816865,0.03474492372773336,0.028601740600498547,0.022684733950335097,0.0018563721868102695,0.04032074891248408,0.5275780554444739,0.21732895762171314,0.06955073388410074
"Urban Honolulu MSA, HI, USA",0.17260323866712604,0.09083722990599005,0.01903922823251464,0.42257715213860314,0.001096618595265049,0.0954698036127381,0.19837672884776295,0.3596073622777017,0.12811205728674788,0.07254649336860286
"Tulsa MSA, OK, USA",0.5900873705225193,0.11710663813081645,0.07779335014886771,0.028122848607990893,0.0768961058019503,0.0011907446931099317,0.10880294209474545,0.4746965224693668,0.14379799730427256,0.06576319946988984
"Fresno MSA, CA, USA",0.269553173706956,0.5361052974925816,0.04391526470608647,0.10872485616870917,0.00602192838525272,0.0012224296508094507,0.03445704988960459,0.493458479149693,0.18936686287475568,0.06944079788878017
"Worcester MSA, MA-CT, USA",0.7184774288753834,0.12913362812957,0.0473016129312468,0.049124757671974974,0.0015042987995245926,0.0001972348290137543,0.05426103876328653,0.6292436266367023,0.19389287515896014,0.06664047126903584
"Omaha-Council Bluffs MSA, NE-IA, USA",0.7225507542341701,0.11521345509113232,0.07557017126841145,0.03459886482486637,0.003960297807780869,0.0007585747888599055,0.04734788198477889,0.6391155219087192,0.2078544941493136,0.0729800522635572
"Bridgeport-Stamford-Norwalk MSA, CT, USA",0.576677626631461,0.2144859539765036,0.10444066578652718,0.05300786276508632,0.0008961546817293069,0.00018069319340229616,0.050311042965290195,0.535660230967629,0.23306289787697873,0.12119724303078494
"Greenville-Anderson-Mauldin MSA, SC, USA",0.6980189272816597,0.08437551175198021,0.1526593865009524,0.019712686277720798,0.001902639993794334,0.0005440731579083457,0.04278677503598424,0.6242820644514385,0.217561621515032,0.09038682450498862
"Albuquerque MSA, NM, USA",0.38099545240298166,0.47913211598554545,0.023525740621126688,0.02393598449801861,0.05467263411483337,0.0008335806434718851,0.03690449173402231,0.4867192034996387,0.17158747104023664,0.058554220505002606
"Bakersfield MSA, CA, USA",0.3075124419148176,0.5489873243696555,0.051446011713272295,0.048675520360746787,0.005715856911105612,0.0012395171712172456,0.03642332755918502,0.5454991958309767,0.23940709343838837,0.0676304288411637
"Knoxville MSA, TN, USA",0.8289824299595151,0.050304494967889926,0.054686211320946886,0.016771855166450977,0.002321490447791927,0.00045610589627576254,0.04647741224112946,0.742386295412107,0.15531238031315933,0.04019159697177689
"Albany-Schenectady-Troy MSA, NY, USA",0.7459603300013677,0.05929705127164397,0.08055320488085323,0.051162666565844034,0.0023385661020228652,0.0004181173820069412,0.06027006379626119,0.6486057088056267,0.17831381801537075,0.06128359674893454
"McAllen-Edinburg-Mission MSA, TX, USA",0.061253059035509504,0.9187166463209464,0.0038631986687812435,0.009880785180200302,0.0007292304264792181,8.957476104784096e-05,0.0054675056070355235,0.8736386313403506,0.16893214464954937,0.024424811701848934
"El Paso MSA, TX, USA",0.11430278100359206,0.825665614328677,0.02810697708143669,0.01231730349803593,0.002728866248723901,0.0017574773352177972,0.01512098050431658,0.7350775506883567,0.12823219200657834,0.02806430385179067
"New Haven-Milford MSA, CT, USA",0.5893370558070359,0.19667544855885216,0.12751399975481637,0.0427741372889628,0.0016341721235448004,0.00028566207679799413,0.04177952438999003,0.5442768290334898,0.23341346045721925,0.11757305936804215
"Allentown-Bethlehem-Easton MSA, PA-NJ, USA",0.693906178752554,0.18266612366323112,0.054556761843102174,0.03112987644351314,0.000903845462150456,0.00024133486024042986,0.03659587897520864,0.6249868983948671,0.21944698110852476,0.08245181273749422
"Baton Rouge MSA, LA, USA",0.5336562569891588,0.06388238202300095,0.347035419584947,0.020813861782397327,0.0020611396890045084,0.0002530811154403023,0.03229785881605123,0.6358611474293919,0.3820472339365615,0.15462874859638287
"Oxnard-Thousand Oaks-Ventura MSA, CA, USA",0.42762845254926035,0.43288186169538284,0.01624018022523414,0.07495677462246676,0.0023938385912852423,0.001676872082509217,0.04422202023386144,0.5359635298200167,0.2537744977830368,0.08435001613067432
"North Port-Sarasota-Bradenton MSA, FL, USA",0.7470181692566773,0.13699509185382072,0.05674834116173853,0.02019872474559682,0.0017679881398461827,0.0004965719741494705,0.03677511286817094,0.6633534641090528,0.19571585951411427,0.07030895080258345
"Columbia MSA, SC, USA",0.545456737405679,0.06664769898285795,0.32091874316590735,0.022368203732213276,0.0025292924129666624,0.0007884448227265001,0.04129087947764928,0.5898206803393821,0.30814173908020864,0.13103400966229503
"Dayton MSA, OH, USA",0.7284119260634188,0.035125649684478455,0.1555950563172487,0.024413763790631766,0.0017431383123128951,0.00043240640305436157,0.054278059428855024,0.6871861313957249,0.2897486548932625,0.09305967756195743
"Charleston-North Charleston MSA, SC, USA",0.6259660645593745,0.0756206573991166,0.2273634503699183,0.02013416104327469,0.0034740807067215585,0.0008641431851492429,0.04657744273644508,0.5845220462858723,0.24234183595461578,0.10955623666217552
