longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"New York-Newark-Jersey City MSA, NY-NJ-PA, USA",0.2668675631137495,0.2771310816455309,-0.010263518531781424
"Los Angeles-Long Beach-Anaheim MSA, CA, USA",0.34945109682869047,0.3898432238836314,-0.04039212705494094
"Chicago-Naperville-Elgin MSA, IL-IN-WI, USA",0.317112161797041,0.32893752437348134,-0.011825362576440346
"Dallas-Fort Worth-Arlington MSA, TX, USA",0.0050283917744154225,-0.07096832814336011,0.07599671991777554
"Houston-The Woodlands-Sugar Land MSA, TX, USA",0.010375935186081969,-0.010182783517625688,0.020558718703707658
"Washington-Arlington-Alexandria MSA, DC-VA-MD-WV, USA",0.4700840110234718,0.42601588605231927,0.044068124971152534
"Philadelphia-Camden-Wilmington MSA, PA-NJ-DE-MD, USA",0.2970443847719022,0.27810486566012427,0.018939519111777936
"Miami-Fort Lauderdale-West Palm Beach MSA, FL, USA",0.16217892286276397,0.27444771098105236,-0.11226878811828839
"Atlanta-Sandy Springs-Roswell MSA, GA, USA",0.1545664521053243,0.08085759910571272,0.07370885299961158
"Boston-Cambridge-Newton MSA, MA-NH, USA",0.36141644816186536,0.29340893107323596,0.0680075170886294
"Phoenix-Mesa-Scottsdale MSA, AZ, USA",0.005831030598486786,-0.04087534906737613,0.04670637966586292
"San Francisco-Oakland-Hayward MSA, CA, USA",0.5965183789086608,0.6095266848249712,-0.013008305916310414
"Riverside-San Bernardino-Ontario MSA, CA, USA",0.09217912980253652,0.07920479125196209,0.012974338550574435
"Detroit-Warren-Dearborn MSA, MI, USA",0.13498549504341603,0.10657300039447519,0.028412494648940842
"Seattle-Tacoma-Bellevue MSA, WA, USA",0.3691735732003415,0.346134176120273,0.023039397080068524
"Minneapolis-St. Paul-Bloomington MSA, MN-WI, USA",0.19065970869141302,0.12464755008552657,0.06601215860588645
"San Diego-Carlsbad MSA, CA, USA",0.22768249667861723,0.19881947287775786,0.028863023800859366
