longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Hartford-West Hartford-East Hartford MSA, CT, USA",0.08811567173047165,0.05169702263602414,0.19636475492393674,0.7519382224400392,0.35866710677827496,0.5333949312622006,0.10793796195952449
"Birmingham-Hoover MSA, AL, USA",0.11974766049109083,0.1252241790502134,0.14803278644045723,0.7267430345093294,0.3124329712202077,0.5622048105109538,0.1253622182688385
"Buffalo-Cheektowaga-Niagara Falls MSA, NY, USA",0.11453394281820505,0.03942343246703145,0.24996162178974615,0.7106149457432224,0.36350109608023534,0.5270829396634419,0.10941596425632273
"Rochester MSA, NY, USA",0.10276198085845226,0.047582265154648376,0.22674313540076502,0.7256745994445865,0.3563636337708108,0.5362701650368745,0.10736620119231464
"Grand Rapids-Wyoming MSA, MI, USA",0.09167572374271317,0.06333145578370629,0.15926643892233527,0.7774021052939585,0.3170318415199355,0.5800352316719545,0.10293292680810999
"Tucson MSA, AZ, USA",0.08453757398504849,0.12322006621529516,0.22492769738571833,0.6518522363989865,0.34322025987603616,0.52781602382197,0.12896371630199388
"Urban Honolulu MSA, HI, USA",0.07665825760896221,0.04884829714753771,0.14757170672593525,0.803579996126527,0.3442067155853854,0.5692031651672486,0.08659011924736613
"Tulsa MSA, OK, USA",0.11072976413173992,0.1890184438568474,0.12042503337958478,0.6905565227635678,0.2909560214915794,0.5789210110958438,0.13012296741257678
"Fresno MSA, CA, USA",0.1296672643060242,0.10368391323676124,0.33294273822814235,0.5633733485350965,0.39001852211390586,0.5180606047295112,0.09192087315658301
"Worcester MSA, MA-CT, USA",0.08691760126452973,0.03465867860049333,0.23651266132624776,0.728828660073259,0.3442012917675215,0.5461372088010643,0.10966149943141418
"Omaha-Council Bluffs MSA, NE-IA, USA",0.08383477817440081,0.10239854952112053,0.1097097658196313,0.7878916846592482,0.32180411243211704,0.5711665594684738,0.1070293280994092
