longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"DE-00, USA",0.17626378461175088,0.009198567663246062,0.41452420429130643,0.306169110248377,0.09384433318531966,0.336176015103932,0.5541440179667693,0.10967996692929877
"ID-01, USA",0.13504728068653848,0.0029928451197278826,0.4557994304341916,0.31742562582205797,0.08873481793748406,0.25808875846065954,0.6178305946726752,0.12408064686666519
"ID-02, USA",0.14597894014557156,0.004293299236039285,0.42573531958502764,0.33881756232092747,0.08517487871243401,0.29581888029480446,0.5866652146251682,0.11751590508002731
"WV-02, USA",0.1773435586919275,0.0054940896240065875,0.4279312570957913,0.2962422920237723,0.09298880256450236,0.3008128019646059,0.5690427888850332,0.13014440915036096
"WV-01, USA",0.1832768501787548,0.003986133837933423,0.4212007369583743,0.31117546633223675,0.08036081269270079,0.2696294281779639,0.5873237427527384,0.1430468290692977
"SD-00, USA",0.17171872962229687,0.003200326610228077,0.43763275628412196,0.2996932358795043,0.08775495160384877,0.3135628536281898,0.5780176629714805,0.10841948340032967
"UT-01, USA",0.11981225439918097,0.0062426722078562265,0.4143651982739014,0.3774936178704962,0.0820862572485653,0.31320827466872214,0.5925862711764927,0.09420545415478522
"UT-02, USA",0.12820512047326044,0.005774620554183658,0.40781844678822465,0.3572919300638362,0.10090988212049523,0.3111295535237882,0.5881894776720096,0.10068096880420226
"UT-03, USA",0.1066367079557603,0.005952961358958793,0.4177185892589926,0.36768445682129247,0.10200728460499596,0.3195618226523929,0.5994497623829657,0.08098841496464135
"UT-04, USA",0.0863907104391459,0.0050325299146763555,0.4139557545691558,0.4192405163556401,0.07538048872138185,0.28860294242888046,0.6298843731400441,0.08151268443107544
"IA-04, USA",0.1727784984748144,0.0035941363586702033,0.44557746669898113,0.2847191437365731,0.09333075473096113,0.31386244963088955,0.5820093008239053,0.10412824954520507
"IA-02, USA",0.17524972768971903,0.004404705220191336,0.4626950614786759,0.2829866062286504,0.07466389938276335,0.3042260491660061,0.5921077661869658,0.10366618464702802
"IA-01, USA",0.1711477955811058,0.00422940833517623,0.4521345570052916,0.28562453509177554,0.08686370398665098,0.31315518933919134,0.5746852076585905,0.11215960300221807
"IA-03, USA",0.17573359293020066,0.005843458032542359,0.44239857390292997,0.304670215052402,0.07135416008192495,0.30449536073921785,0.5803048383597342,0.11519980090104782
"AZ-02, USA",0.1641149212784663,0.005318656376974366,0.40518818721165956,0.30796712237019613,0.11741111276270368,0.3300899841468858,0.5445381515023424,0.12537186435077188
"AZ-03, USA",0.16098134569361952,0.009913283410802885,0.30124656645618125,0.39398090751242915,0.13387789692696725,0.45566516092036313,0.43980129656243316,0.1045335425172037
"AZ-05, USA",0.12037652462208853,0.005888165785101701,0.46618170193987224,0.34322060494491025,0.0643330027080273,0.2615498275990144,0.6348993691372384,0.1035508032637471
"AZ-09, USA",0.13595593875225995,0.005934477912612173,0.45146958620534067,0.31387836584715273,0.09276163128263457,0.2758254749076179,0.6083997100779326,0.1157748150144495
"AZ-01, USA",0.20975624253782774,0.011553377296524149,0.4524379057088099,0.2521961462320482,0.07405632822479011,0.31190648267345406,0.5564187935050532,0.13167472382149273
"AZ-04, USA",0.20141494733464677,0.006634825681490662,0.3857103689010587,0.28270971122384814,0.12353014685895564,0.3968211181317284,0.48008027667871805,0.1230986051895535
"AZ-06, USA",0.1864717989533762,0.008157734387458102,0.4572591396844372,0.26864700171190853,0.07946432526281985,0.2784511898461548,0.5949119658125874,0.1266368443412578
"AZ-07, USA",0.17339667835532935,0.006168506679964295,0.3462429872317695,0.35055835220602966,0.12363347552690719,0.3988402435564911,0.479174585561145,0.12198517088236409
"AZ-08, USA",0.17361269846907218,0.00693406891815389,0.44213014562248903,0.29458413482079815,0.08273895216948685,0.2792525172407284,0.5918249845509478,0.12892249820832385
"OK-01, USA",0.1819979611036921,0.0063341874555470365,0.40522760962457116,0.3293587356435472,0.07708150617264257,0.3025666710198356,0.5678171387176484,0.129616190262516
"OK-02, USA",0.16850820022259702,0.003970322728553072,0.41003773099023433,0.3278841511861168,0.08959959487249884,0.260815470469277,0.5965160918712912,0.14266843765943174
"OK-03, USA",0.17409747283099758,0.004941804239217414,0.38683227890259264,0.3290402966478604,0.10508814737933206,0.31319445650375805,0.5589651584385198,0.1278403850577223
"OK-04, USA",0.17261559453433928,0.006243435237693902,0.4078390929176454,0.3118443131528359,0.10145756415748562,0.30565458068817725,0.5676697376762299,0.12667568163559303
"OK-05, USA",0.17935059388941307,0.00640683328977611,0.41840056951141585,0.31776478242587475,0.07807722088352019,0.30036180013686453,0.5779037414465897,0.12173445841654569
"VA-05, USA",0.17998626742334706,0.004787426599557062,0.4117248897143903,0.2839505207844072,0.1195508954782982,0.3254317013338598,0.5696113869471311,0.10495691171900914
"VA-04, USA",0.2237470641801286,0.008050005044961384,0.3372771958347798,0.3002383827413888,0.1306873521987414,0.41075463716374505,0.4695824901266468,0.11966287270960824
"OH-01, USA",0.20822903498110373,0.005991259615722945,0.39739997557451817,0.30060777365003655,0.08777195617861873,0.3731481949628197,0.5212122230308951,0.1056395820062851
"OH-03, USA",0.23061454188365133,0.010006570929916647,0.3559204251922361,0.2881974241520748,0.11526103784212109,0.4308486406033696,0.4622135693610671,0.10693779003556345
"OH-04, USA",0.1530623080795877,0.004247376165684185,0.4571152708817283,0.30707991792072425,0.0784951269522756,0.2775942430295931,0.6067216920083527,0.11568406496205422
"OH-05, USA",0.1760612296459126,0.005449913556738448,0.4396706568012371,0.3028356072037897,0.07598259279232218,0.3074447761239711,0.5758743772506875,0.1166808466253415
"OH-06, USA",0.1902080996444039,0.004969441581273486,0.4304188451089992,0.29362162831675687,0.08078198534856657,0.2990460226965637,0.5658096034069747,0.13514437389646144
"OH-07, USA",0.1656062767373718,0.004566935409803538,0.47009454886798185,0.30199216994616307,0.057740069038679676,0.284978889764058,0.6108373897455517,0.10418372049039024
"OH-09, USA",0.20186951100685746,0.006539719570674295,0.41863688076296995,0.3058317419409413,0.06712214671855704,0.33247985608192726,0.5416687873657706,0.12585135655230206
"OH-10, USA",0.2081192448355718,0.006233633207116748,0.4066044516882332,0.29118189756521373,0.08786077270386461,0.34379433358989847,0.5279378282792528,0.12826783813084877
"OH-11, USA",0.2962015436455203,0.007746125687201312,0.297750702497901,0.3064222468072213,0.09187938136215619,0.46585924339350354,0.40134185941249073,0.13279889719400573
"OH-12, USA",0.1429430687917433,0.004302658118933496,0.45256819028552786,0.3158573289003548,0.08432875390344052,0.29662349611756345,0.5896582336572865,0.11371827022515008
"OH-13, USA",0.20609908342294792,0.006771180581593379,0.42326568139122295,0.2945984878322745,0.06926556677196134,0.3280222516253822,0.5465495643260299,0.12542818404858797
"OH-14, USA",0.1823567372339516,0.0046712666391835285,0.4413314007859521,0.29933667970989114,0.0723039156310215,0.30669141197824873,0.5669205048994708,0.1263880831222806
"OH-15, USA",0.17967563362617697,0.006850908252596964,0.4314634905894521,0.31055014083650617,0.0714598266952679,0.3159517948025919,0.5625395747922933,0.12150863040511493
"OH-02, USA",0.1594615598503859,0.003952139971749051,0.4462440954201291,0.316279392370505,0.07406281238723103,0.2727907430726552,0.5985347131790993,0.12867454374824552
"OH-08, USA",0.1664354393782752,0.0036928585712900884,0.4286145668896997,0.3267321035295133,0.0745250316312216,0.31293190301644075,0.57518875490804,0.11187934207551928
"VA-09, USA",0.18404748922065547,0.004193194839650883,0.4226314226456958,0.2760121348392916,0.11311575845470624,0.2918335576134056,0.5887403559652618,0.11942608642133269
"VA-02, USA",0.158673102892865,0.004692226651487181,0.4426909458169765,0.3165983952362018,0.07734532940246949,0.29363697098193553,0.6029982011370968,0.10336482788096764
"VA-11, USA",0.12795199794215847,0.004759279733418621,0.45238145145611625,0.3231440433607427,0.09176322750756404,0.3088404795939051,0.6186576911017797,0.07250182930431527
"VA-10, USA",0.09603227846504635,0.004823360840617208,0.4537295417592464,0.35991238084533916,0.08550243808975086,0.2835485887189814,0.6407354975389007,0.07571591374211795
"VA-01, USA",0.14401522466642486,0.004532528613883849,0.4650488018964426,0.3187786707107662,0.06762477411248241,0.2676803520787731,0.6385556660217389,0.09376398189948809
"VA-08, USA",0.20952758332598787,0.009657711145865208,0.3996068703461412,0.27120032282259804,0.11000751235940763,0.37681415889432784,0.536209929991144,0.08697591111452808
"VA-07, USA",0.12297604573628192,0.004619119097808897,0.4216226470900915,0.3529740152964327,0.09780817277938501,0.30803596406082806,0.5952559203471186,0.09670811559205332
"VA-06, USA",0.17671267589548414,0.004942281434197844,0.4224119180764964,0.29137818048746766,0.10455494410635398,0.3170538748261404,0.5637413929798817,0.11920473219397791
"CA-22, USA",0.11063021424739972,0.0034071659606434404,0.3171035274167236,0.4352001828235687,0.1336589095516646,0.4222970103276848,0.49680917676948994,0.0808938129028252
"MA-01, USA",0.19632949334424984,0.007408365420259371,0.40400816207587936,0.306016798608337,0.08623718055127433,0.36966720195479147,0.5172742499400124,0.11305854810519615
"MA-04, USA",0.15278515727429332,0.007613946189953567,0.4494108804857819,0.30911675534771627,0.08107326070225503,0.32280508167426264,0.5866202568488518,0.09057466147688567
"MA-03, USA",0.1636041417553095,0.005984031537099733,0.41056537163524365,0.32433302005972975,0.09551343501261747,0.355939597489583,0.5443809721110973,0.0996794303993198
"MA-07, USA",0.23671575717138535,0.0118729315543284,0.28068151150182363,0.24968701152392095,0.22104278824854165,0.5547525993598259,0.3720239786699165,0.0732234219702577
"MA-08, USA",0.19383751325325405,0.010813583747842984,0.40901820588564336,0.2855480022181686,0.1007826948950911,0.3790352809169595,0.5343829721214672,0.0865817469615732
"MA-09, USA",0.16831163630426677,0.009585457329447341,0.4495367683892137,0.29161571818017906,0.08095041979689313,0.3071393091205193,0.5849267184287831,0.1079339724506977
"MA-02, USA",0.16725525625398402,0.008744605031270728,0.4139999894574986,0.28736672440529065,0.12263342485195597,0.36846006345136745,0.528866482815959,0.10267345373267342
"MA-05, USA",0.1711088569905715,0.010835121839084968,0.42665926381772246,0.27134309667180373,0.12005366068081721,0.3592301159611916,0.5624470080437111,0.0783228759950975
"MA-06, USA",0.1573557491765045,0.008098498737101731,0.44954994740714915,0.30628594108577595,0.07870986359346878,0.3080102592537867,0.5953649429791887,0.09662479776702448
"VA-03, USA",0.22504251930125493,0.007228509729642933,0.33649803984266796,0.3020649765110049,0.1291659546154293,0.39888053260906736,0.4838759512532938,0.11724351613763888
"ND-00, USA",0.18701897215210336,0.0035999503455125237,0.4409939173252739,0.28824817933546537,0.08013898084164486,0.3300955292691137,0.5740185676607557,0.09588590307013065
"NJ-02, USA",0.16700188157827373,0.005062630263347236,0.4215190993927033,0.317410539831506,0.08900584893416978,0.3279491101327338,0.568546622581179,0.10350426728608715
"NV-04, USA",0.1593266124314446,0.007183887336331144,0.3574533060549981,0.35158775470096426,0.1244484394762619,0.3517479634328296,0.5170373707521322,0.13121466581503827
"NJ-03, USA",0.14038843719906813,0.003785907449520803,0.4473660864187534,0.33127747555278647,0.07718209337987114,0.3078116747379643,0.6064391384127117,0.08574918684932412
"MD-06, USA",0.15147513965136541,0.006177319747187833,0.4305897873413908,0.3132059470591507,0.09855180620090523,0.3119019144927769,0.5861590253748759,0.10193906013234719
"NV-02, USA",0.17428672386667526,0.007813836936015716,0.4257375264680297,0.2863602258266849,0.10580168690259444,0.30129760220461366,0.5607779610915835,0.13792443670380278
"NY-08, USA",0.22589380296214204,0.006143262710231582,0.2773011482515458,0.3487231166949262,0.1419386693811544,0.4555346596291541,0.4612842043616128,0.08318113600923323
"NY-09, USA",0.20582460269036768,0.006828814480803726,0.29504676900258797,0.363596622329236,0.12870319149700452,0.4408291842157712,0.4792990662194208,0.07987174956480789
"NY-14, USA",0.2022509982951409,0.007314021579155184,0.28269626981911783,0.33307029021304235,0.17466842009354375,0.4539764452026293,0.4603431362853713,0.08568041851199933
"NY-01, USA",0.12573487932236846,0.0062749536962981136,0.4389710627850911,0.33750693658081327,0.09151216761542912,0.3109201238005618,0.6041149340871084,0.08496494211233001
"NY-02, USA",0.12438991097300109,0.0051582318748962675,0.37847993791935347,0.3657225512794287,0.12624936795332042,0.35830451866319646,0.5532149892442519,0.08848049209255163
"NY-03, USA",0.11507119820669395,0.00381541982881285,0.44570059275543256,0.3408153944642375,0.09459739474482319,0.288372993658141,0.6474565777986641,0.06417042854319475
"NY-04, USA",0.11864346593238663,0.004203908108715001,0.3945195442858879,0.3669153388783294,0.11571774279468099,0.3479105592730523,0.5795974301226599,0.07249201060428781
"NY-05, USA",0.15454771724767777,0.0041888715804578,0.2900813918293657,0.3852087565252274,0.16597326281727126,0.414791905027183,0.5045123210991528,0.08069577387366429
"NY-06, USA",0.17251099217107568,0.006039542334667138,0.37090028030991634,0.30073433168271146,0.14981485350162932,0.33226888120752623,0.5930252154198155,0.07470590337265841
