longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"Colorado River Indian Reservation, USA",0.005183026798514422,0.8388091566836674,5.306281441999249,0.6127387024077808,3.3854198001417943,0.0,50.82471224213945,0.0,163.54030920825036
"Fort Berthold Reservation, USA",0.0008951048305819876,0.0,41.347514329943714,0.5404790419161677,4.730189938462919,0.0,89.61425549462912,0.0,408.06029189675803
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",0.0,0.595049504950495,9.03977948774717,0.45643564356435645,2.7343180956218736,0.0,62.067318796357256,0.0,45.98981720703929
"Port Madison Reservation, USA",0.027057865645427632,0.13129020052970108,12.097142609447797,0.573968974650019,2.123114785518259,0.9912977676882331,26.748827045634407,0.8253247572203304,7.6143199180976895
"Standing Rock Reservation, USA",0.0,0.4730783987722215,16.497209843597478,0.4297224709042077,6.484328679990115,0.0,92.71854327681557,0.0,270.35704277764967
"Colville Reservation and Off-Reservation Trust Land, USA",0.020243557557555532,0.4007941590879979,17.52837695478655,0.3585244011784296,5.442282799190809,0.0,117.69790197471075,0.0,80.61856189299328
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.0008826194885522262,0.4575206178819217,21.781081554703576,0.5554391936117293,7.647258388797473,0.0007854431208273334,109.76741742867337,0.0,179.0024590661179
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",0.0,0.7124294526840793,7.938343848770167,0.295576847355296,3.936702486362725,0.001443759023493897,117.42859531945011,0.0,404.8918639674729
"Coeur d'Alene Reservation, USA",0.01209958838380776,0.24527553852253206,18.39922214740291,0.2859785912514867,6.173080448464183,0.0,60.97046226102766,0.0,38.190327448892255
"Zuni Reservation and Off-Reservation Trust Land, USA",0.0,0.9900817584774159,5.043983939686106,0.7267122369655542,1.6739956523862762,0.0,202.94153880978934,0.0,70.66622829474436
"Crow Reservation and Off-Reservation Trust Land, USA",0.013770971574596702,0.3839977057642673,21.438832300284666,0.43948953254946943,5.724103118230212,0.03785488958990536,69.87315769818628,0.0035847433323774017,79.16459039422573
"Allegany Reservation, USA",0.003141523875608277,0.0,22.37230711586434,0.7828631452581032,1.9016955186611098,0.0,39.75234885783188,0.5817827130852341,10.35331192184105
"Yankton Reservation, USA",0.0033256188266956037,0.3879781420765027,11.359440327581925,0.5537340619307832,3.9190375292267317,0.0,139.5182910129617,0.0,145.42901851858252
"Ohkay Owingeh, USA",0.0,0.9404255319148936,6.056573446499,0.7130699088145896,1.5139910592905852,0.0,47.915444238664094,0.9220364741641337,6.550541085865126
"Hopi Reservation and Off-Reservation Trust Land, USA",0.0,0.5805237572526266,12.522188771208084,0.46495217186764937,2.754993449254314,0.0,126.35783729807694,0.0,183.43561895742377
"Salt River Reservation, USA",0.0015712237039795316,0.9968359436797976,5.9698379248013715,0.6343932922006011,1.6671240870392114,1.0,15.588181173387374,0.9289669356114539,6.181806025460051
"Fort Hall Reservation and Off-Reservation Trust Land, USA",0.0,0.11544252969717249,14.251613122028887,0.2556466454743182,4.934337594692195,0.894428643132006,18.04082130804188,0.24493893257487034,16.646973831998224
"Lummi Reservation, USA",3.3883713734930865e-05,0.006095437129919889,13.83324158230221,0.33786137234413094,4.466951150125173,1.0,9.779498788022698,0.32445141065830724,11.101079108628428
"Red Lake Reservation, USA",0.001591462635532199,0.7012350163458045,8.195686988532984,0.35833636033418087,4.651636414379054,0.0,138.2728593652432,0.0,65.10147951703219
"Nanakuli Hawaiian Home Land, USA",0.0,0.0,10.719060840716834,1.0,0.5335418103608762,1.0,23.12657128545113,0.1263875365141188,10.999454599475973
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",0.008220287582725997,0.31004824837423955,13.18945577258263,0.3496958254667506,3.9221259504074157,0.0,50.688488042576864,0.0,52.36352066138879
"Sandia Pueblo, USA",0.006753950251807528,0.08754493550433495,11.033641210417175,0.7064918587439205,1.8294408958929211,0.963840135335166,28.12103710780458,0.0,23.79330486659099
"Taos Pueblo and Off-Reservation Trust Land, USA",0.006986310533788278,0.9810799319727891,5.939282013614942,0.8418367346938775,1.2308417456030658,0.0,100.72503255174796,0.0,31.46560054590546
"Omaha Reservation, USA",0.0018468928344675503,0.5530269553689793,9.410708548717468,0.6577551922227132,2.401423468554477,0.2379584622182943,35.74725988924514,0.0,74.45790678636588
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.0,0.0,58.40935419501723,0.4362657091561939,3.977683163531128,0.0,93.40198443480135,0.0,139.7692535304201
"Muckleshoot Reservation and Off-Reservation Trust Land, USA",0.022669099591903604,0.7959462537007516,5.6449991710474245,0.776816214985197,1.2621155558798245,0.9959007059895241,22.07953610303145,0.0011386927806877705,14.889466367537294
"Fond du Lac Reservation and Off-Reservation Trust Land, USA",3.3640410274489725e-05,0.5850860420650096,9.728568091675555,0.2361376673040153,5.206504607346896,0.49091778202676867,31.324919253712203,0.0,26.72936539891223
"Mescalero Reservation, USA",0.0,0.7523620089507708,7.025217233294262,0.03704624564893088,7.318145652853425,0.0,113.68245224438303,0.0,50.91227234117498
"Laguna Pueblo and Off-Reservation Trust Land, USA",0.0005794840637844851,0.24592220828105396,15.077494673620304,0.1535759096612296,4.337890404637,0.0,73.40384222748793,0.11894604767879548,13.572550807295631
"Kickapoo (KS) Reservation, USA",0.0006270601125853276,0.5926214601195116,6.619681566951743,0.464276435437776,4.558542763768777,0.0,84.90160849065904,0.0,97.21055281917187
"Spirit Lake Reservation, USA",0.0,0.01716398204383417,20.04651149421739,0.22894111433852654,6.644492796365408,0.0,116.73542083050101,0.0,296.12792499112805
"San Felipe Pueblo, USA",0.0,0.0,24.391420768302286,0.43217580032555614,2.3144796882270473,0.0,38.31393644875959,0.0,40.652736055016724
"St. Regis Mohawk Reservation, USA",0.0007476294404070474,0.0,20.267390349216587,0.35544635544635544,3.2833278307382208,1.0,15.427990426500648,0.7660387660387661,6.002914651123519
"Menominee Reservation and Off-Reservation Trust Land, USA",0.0,0.15369863013698631,16.19063544921848,0.43424657534246575,4.124039622293651,0.0,63.65950284185042,0.0,65.54469407897588
"Rocky Boy's Reservation and Off-Reservation Trust Land, USA",0.00048272907315569097,0.0,22.28428749306254,0.18054410552349548,4.092780373586584,0.0,138.34497696034805,0.0,134.08507214966156
"Waimanalo Hawaiian Home Land, USA",0.027829046369028273,0.998076394613905,8.735417159329192,0.9961527892278098,0.5358375060759203,1.0,23.768535916424486,0.0,30.606702688573904
"Pueblo of Pojoaque and Off-Reservation Trust Land, USA",0.00015576278276008542,0.004227733934611048,13.821946399265512,0.0701803833145434,4.718402022296649,0.18940248027057496,30.896488102560742,0.004791431792559188,12.940111567605033
"Lac du Flambeau Reservation, USA",0.000411849420073408,0.10176236498010233,16.11240845063176,0.374076179647527,3.9016624073900448,0.0,49.21046003502328,0.0,98.43633536662946
"Jicarilla Apache Nation Reservation and Off-Reservation Trust Land, USA",0.0,0.0,38.18745768208082,0.7072123640526617,2.7684870587328607,0.0,114.69033225915382,0.0,67.18296444766203
"Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, USA",0.05087377532893067,1.0,8.771552665462815,1.0,0.8677670249781344,1.0,12.815337423163715,0.0,13.284590753353575
"Torres-Martinez Reservation, USA",0.00032988631189902396,0.0,20.871895589500205,0.24088013896931093,3.4416921389946777,0.0,48.42523990179684,0.0,112.36367236681595
"L'Anse Reservation and Off-Reservation Trust Land, USA",0.0027270452188831863,0.8641288433382137,7.406507627002425,0.5306002928257687,3.121715204606683,0.02752562225475842,42.55302689543002,0.0,45.49360459044334
"Warm Springs Reservation and Off-Reservation Trust Land, USA",0.0,0.0,22.278723758737723,0.2289156626506024,7.160543928095101,0.0,60.829172054499026,0.0,90.63784614068724
"Fort Belknap Reservation and Off-Reservation Trust Land, USA",0.0,0.47397989355411,27.92395294159622,0.07510348905972797,7.694377060860681,0.0,141.96068518586492,0.0,195.67727550293245
"Isleta Pueblo, USA",0.00031635554150181923,0.0,20.390895125239126,0.2778436018957346,2.4917113281812093,1.0,17.731895526199718,0.0,15.490861895640874
"Acoma Pueblo and Off-Reservation Trust Land, USA",0.0,0.9188854489164087,6.15042549780953,0.47832817337461303,3.371397467335443,0.0,92.30320879287731,0.0,23.592159983328255
"Washoe Ranches Trust Land, USA",7.009134756727451e-05,0.25286999689730066,20.726819813331325,0.0,14.337532647502156,0.0,81.46540905059587,0.1678560347502327,14.550681728343513
"Swinomish Reservation and Off-Reservation Trust Land, USA",0.007066448601689877,0.04757462686567164,12.76365501912923,0.3439054726368159,2.5832661216160675,0.0,44.693432410365766,0.0,11.893316450402688
"Hoopa Valley Reservation, USA",0.0,0.0,39.170625863989414,0.32965647652064295,2.9850978616845243,0.0,37.22977516578452,0.0,105.98330097752131
"Santo Domingo Pueblo, USA",0.0,0.0,36.49651217422522,0.026582278481012658,5.253392135397886,0.9990506329113924,26.708812157645887,0.0,54.116659449052264
"Lac Courte Oreilles Reservation and Off-Reservation Trust Land, USA",0.0,0.0020229265003371545,16.055061980916165,0.05360755225893459,5.566941170285939,0.0,115.86661772404936,0.0,80.23258746318251
"Umatilla Reservation and Off-Reservation Trust Land, USA",0.0,0.6722280152937087,10.521177258280519,0.3236009732360097,4.930860911784688,0.9332638164754953,16.3029773371605,0.0,65.38305599856263
"Winnebago Reservation and Off-Reservation Trust Land, USA",0.0010235442700901843,0.8001461454146876,4.905205261524331,0.6832298136645962,2.296736768200254,0.7676287906466934,23.262354996842177,0.0,76.39623911551023
"Cattaraugus Reservation, USA",1.1423080955148456e-06,0.9289985052316891,6.218481653967496,0.006726457399103139,5.8533754421880575,0.0,50.87317445111734,0.4476831091180867,10.360369203502081
"Spokane Reservation and Off-Reservation Trust Land, USA",0.0,0.0,32.120955678739094,0.05273514364423455,10.24390678198208,0.0,48.33503541749987,0.1204250295159386,15.245601991352697
"Waianae Hawaiian Home Land, USA",0.0008479684376095054,0.0,15.100183592317425,0.15042573320719016,2.2313115953458356,0.9531693472090823,29.130319599315456,0.3254493850520341,10.142406382840514
"Crow Creek Reservation, USA",0.0,0.0,33.488660806828236,0.03554040895813048,13.527219576180022,0.0,74.63633571829067,0.0,279.0258628679594
"Jemez Pueblo, USA",0.0,0.0,33.781435764528396,0.9653440482169764,0.653842921173748,0.0,57.82202732634654,0.0,58.760333195087064
"Pyramid Lake Paiute Reservation, USA",0.0,0.0,34.501937952509735,0.7480600103466115,5.28376869127263,0.0,46.978677472184266,0.0,61.22259001868969
"Bishop Reservation, USA",0.00011763893505668785,1.0,1.78426807221497,1.0,1.0030747503115502,0.0,132.1979821903124,0.0,135.93037350284968
"Fort Yuma Indian Reservation, USA",0.004376918591314575,0.9214963119072708,7.629671869089983,0.530031612223393,2.2417109917039926,1.0,10.495464044997682,0.38672286617492097,10.991386623361366
"Nambe Pueblo and Off-Reservation Trust Land, USA",0.0,0.0,15.67787765335496,0.0,8.542682536405543,0.03410936654033568,32.664559842376185,0.0,14.95092341332102
"San Ildefonso Pueblo and Off-Reservation Trust Land, USA",0.0,0.030786146234194612,11.45333680147894,0.4947773501924134,1.9746635585355332,0.019791094007696537,31.11968029250905,0.09070918086860913,10.910518121821175
"Anahola (Residential) Hawaiian Home Land, USA",0.0031792236113876607,1.0,5.8218935794757956,1.0,0.9599788586691668,1.0,18.527213284265763,0.0,148.5478736352939
"Fort Mojave Reservation and Off-Reservation Trust Land, USA",9.850682791042802e-05,1.0,4.564209351444382,0.7295226870948733,2.133803585685096,0.0,44.69513642938208,0.0,213.5133834291798
"Makah Indian Reservation, USA",6.737465812590258e-05,0.0,48.73198694105114,0.47458628841607564,2.4698473486968178,0.0,63.376285829345655,0.4716312056737589,10.347547462951102
"Ute Mountain Reservation and Off-Reservation Trust Land, USA",0.0,0.0,21.458720849955572,0.0,17.646531414096295,0.0,164.54543145294429,0.0,74.78233989231633
"Lower Brule Reservation and Off-Reservation Trust Land, USA",0.0,0.0,39.24116505109061,0.4312883435582822,3.9035653012850657,0.005521472392638037,63.69713442073028,0.0,277.8535188279162
"Sault Ste. Marie Reservation and Off-Reservation Trust Land, USA",0.00016790441352171483,0.498159509202454,15.440853014369074,0.7380368098159509,2.2477089958948455,0.7190184049079754,23.71661534234638,0.20122699386503068,44.08187284144088
"Picuris Pueblo, USA",0.0,0.0,23.71747527420606,0.4091189155884165,2.868242652317108,0.0,71.8182248596446,0.0,39.90159797152476
"Keaukaha Hawaiian Home Land, USA",0.005479518874700402,1.0,7.323092753547335,1.0,0.4328982265402276,1.0,0.9053897346495223,0.0,357.4522178011366
"Ho-Chunk Nation Reservation and Off-Reservation Trust Land, USA",0.005495945016540323,0.6262755102040817,11.713600759197178,0.044642857142857144,5.252261750695049,0.001913265306122449,72.07156441480346,0.20982142857142858,30.943429321864276
"Kanehili Hawaiian Home Land, USA",0.0,1.0,4.285392833017841,1.0,0.8459325491370729,1.0,13.824965334710054,1.0,9.192372841800687
"Annette Island Reserve, USA",0.0,0.0,26.929328314849307,0.931454196028187,1.1362511296844375,1.0,9.277104908832005,0.0,83.82860078291161
"Bad River Reservation, USA",0.0004052445435618448,0.10744336569579288,18.30766898693428,0.0,16.08419571756819,0.0,120.50747005858835,0.1436893203883495,18.012913664719854
"Prairie Band of Potawatomi Nation Reservation, USA",0.0,0.09679529103989536,17.156713779808477,0.0,9.007849325207347,0.0,77.03601681242834,0.0,82.80914635759709
"Quinault Reservation, USA",0.0,0.0,48.57731568504638,0.5789473684210527,2.6885992818088194,0.0,101.29446300700769,0.0,104.6181159795767
"Pueblo de Cochiti, USA",0.0,0.0,29.887541947824538,0.24653922214897825,4.77825005785688,1.0,23.41258471608037,0.0,48.45482434757174
"Pala Reservation, USA",0.00028396314841578463,0.0,12.934427183549191,0.9853039412157648,0.9594405328151581,0.0,71.26998964516505,0.0,25.618268063632375
"Waiehu Hawaiian Home Land, USA",0.00013759985131588294,1.0,4.971304194561674,1.0,1.2958916094781712,1.0,8.220831872534648,0.0,161.74766633313715
"Hollywood Reservation, USA",0.032352482226530276,1.0,3.136978505539573,1.0,0.5606002272515992,1.0,7.2760740562516935,1.0,4.878119100870861
"Red Cliff Reservation and Off-Reservation Trust Land, USA",0.0074199011362246275,0.0,34.955069251299015,0.0,7.191667443982276,0.0,105.94513631353963,0.0,31.904874927032278
"Hoolehua-Palaau Hawaiian Home Land, USA",0.0,0.39927007299270073,10.661405354972663,0.3116788321167883,3.4392027843184403,1.0,3.3276558580405116,0.0,96.88628486606011
"Duck Valley Reservation and Off-Reservation Trust Land, USA",0.0,0.906576980568012,5.156256252028518,0.19282511210762332,5.293739560115355,0.0,131.4282861996187,0.0,120.89717503162736
"Kaupea Hawaiian Home Land, USA",0.01456395133174621,1.0,5.765704182441592,1.0,0.5119738404069235,1.0,14.319648814071739,0.0,10.520875682694543
"Hualapai Indian Reservation and Off-Reservation Trust Land, USA",0.0,0.0,60.701398928463846,0.7105465742879138,2.527424060200688,0.0,124.3494962628661,0.0,158.72709382623503
"San Pasqual Reservation and Off-Reservation Trust Land, USA",0.0,0.0,13.608162039218618,0.5582677165354331,2.025096954029827,0.0,56.82944501256497,0.0,36.04584598883562
"Tule River Reservation and Off-Reservation Trust Land, USA",0.0,0.0,21.214520655655548,0.0,12.337398233023405,0.0,72.67974380489255,0.0,24.520609046213572
"Morongo Reservation and Off-Reservation Trust Land, USA",0.0,0.13917940466613032,11.06600987368477,0.0,3.8677547010138675,0.0,32.47462868978281,0.0,39.6746765716346
"Waiohuli (Residential) Hawaiian Home Land, USA",0.0,1.0,3.4300224348499393,0.0,4.726391077059005,1.0,20.193094550527515,0.0,183.80429374102684
"Yurok Reservation, USA",0.00011595016957822004,0.0,37.54418422129605,0.24433656957928804,5.118512379960045,0.11165048543689321,36.766848488284985,0.0,92.85739906256951
"Yavapai-Apache Nation Reservation, USA",0.0018396940132377286,0.1507293354943274,16.271457992185166,0.21150729335494328,4.086033370278751,0.0,46.092398255099944,0.0,33.530249564944725
"Tesuque Pueblo and Off-Reservation Trust Land, USA",0.0,0.0,13.433540111450457,0.37254901960784315,2.0174691296514915,1.0,22.63112758176265,0.0,25.4440068554913
"Ysleta del Sur Pueblo and Off-Reservation Trust Land, USA",0.010902706702612008,0.29888983774551664,10.463778895660232,1.0,0.9741696433670293,1.0,12.40522928572648,0.0,86.69766096838555
"Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, USA",0.008542027782571297,1.0,4.481347192589228,0.7802768166089965,1.576127951002608,1.0,24.487275532358897,0.0,14.627371763554667
"Fort McDowell Yavapai Nation Reservation, USA",0.00446949068818683,0.0,17.82550623538554,0.2222222222222222,2.960776305804249,0.059895833333333336,34.583108156422895,0.0,26.64007610914431
"Sac and Fox/Meskwaki Settlement and Off-Reservation Trust Land, USA",0.0,0.0,22.0623960855039,0.575152041702867,1.790698802310467,0.0,66.15669206259503,0.0,33.869499717267665
"Tuscarora Nation Reservation, USA",0.020475842694075656,1.0,7.182797238749766,0.6253275109170305,1.6777970448462212,1.0,6.335050576265365,1.0,7.217609558445764
"Rincon Reservation and Off-Reservation Trust Land, USA",0.0,0.0,19.185211710152934,0.6027397260273972,1.6598930554331546,0.0,63.06499075869673,0.0,36.06921738041063
"Papakolea Hawaiian Home Land, USA",0.0018551593500076963,1.0,1.6857490842328644,1.0,0.4967458359440239,1.0,8.850136550248678,0.0,16.949255116717744
"Maricopa (Ak Chin) Indian Reservation and Off-Reservation Trust Land, USA",0.02289662138401282,0.0,28.000582306881878,0.6420560747663552,2.423246455519396,0.0,45.82926315836618,0.0,48.5560754706115
"Princess Kahanu Estates Hawaiian Home Land, USA",0.0,0.0,12.969264196220367,0.11797752808988764,2.0175369625815347,1.0,25.53243543882365,0.0,11.595118119312842
"Panaewa (Residential) Hawaiian Home Land, USA",0.008744378570628712,1.0,6.166110311071957,1.0,1.2993916060553796,1.0,3.4448843237480036,0.0,358.02362298529374
"Bay Mills Reservation and Off-Reservation Trust Land, USA",0.0,0.0,21.132412199845035,0.43992248062015504,2.3456210440082716,1.0,9.758251606941155,0.0,17.866977330782216
"Maluohai Hawaiian Home Land, USA",0.07079103605290456,1.0,5.9706489452240765,1.0,0.2847764959641798,1.0,15.008093151113817,0.0,10.931793118880876
"Pechanga Reservation and Off-Reservation Trust Land, USA",0.008368645554163496,1.0,4.603193294263623,0.650251256281407,1.851260258000219,0.0,68.37103058266999,0.0,28.480071434771833
"Kealakehe Hawaiian Home Land, USA",0.0,0.0,18.74621037792835,1.0,0.5917291574465589,1.0,9.120909482157526,0.0,281.60837440685543
"Bois Forte Reservation and Off-Reservation Trust Land, USA",8.59869331768685e-05,0.009146341463414634,29.199958801162175,0.23373983739837398,6.694521964434375,0.0,62.53694952960658,0.0,120.06149990334457
"Paukukalo Hawaiian Home Land, USA",0.012266081082420515,1.0,2.5574281153283644,0.931910569105691,1.835185412171606,1.0,6.508612834408899,0.0,163.55983953385424
"Santee Reservation, USA",0.01616826539817747,0.0,19.824237006615167,0.5718685831622177,4.601640407097832,0.0,122.54999049478799,0.0,95.36312840039596
"Puukapu Hawaiian Home Land, USA",0.0035720891764925806,1.0,3.17993537966335,0.6506410256410257,2.336749284846854,1.0,3.9355568251549613,0.0,288.0176327695046
"Reno-Sparks Indian Colony and Off-Reservation Trust Land, USA",0.004912020354160519,0.41639697950377563,10.707060724883792,0.41639697950377563,3.1633293303462238,1.0,14.28638517274394,0.0,46.61899886840405
"Santa Rosa Rancheria, USA",0.0,0.0,12.31104288999744,0.3040089086859688,2.2555634376206912,0.0,60.03373868568866,0.0,38.12734853436755
"Mohegan Reservation, USA",0.0015283604368318759,1.0,7.657875029076091,1.0,1.285394712133865,0.0,62.98857300258382,1.0,8.501401121712675
"Nooksack Reservation and Off-Reservation Trust Land, USA",0.0001913090274863534,0.0,17.704761520779712,0.2465753424657534,3.236039957031101,1.0,19.176159789620517,0.0,20.261282370603215
"Catawba Reservation and Off-Reservation Trust Land, USA",0.0,0.6301531213191991,10.496639289773647,0.0,4.9994326998639,0.0,33.20085082445576,1.0,6.8893881727676245
"Cocopah Reservation, USA",0.0,0.45690672963400236,11.181794935731608,0.1050767414403778,3.9859503854747906,1.0,13.130596119760616,0.010625737898465172,14.400607962189264
"Onondaga Nation Reservation, USA",0.0,1.0,7.51111193852382,0.5391095066185319,1.6023223425921762,1.0,19.290143478987318,0.0,14.860988109438717
"Shinnecock (state) Reservation, USA",0.007441363903931168,1.0,4.424142261641591,0.03418803418803419,2.770953301194363,0.0,56.98904628778915,0.0,16.13377492613309
"Walker River Reservation, USA",0.0,0.0,31.115019683004547,0.31695331695331697,4.563946820298221,0.0,102.50349799803297,0.0,74.1468899900993
"East Kapolei Hawaiian Home Land, USA",0.001852396491013622,1.0,3.0644148673272924,1.0,0.5909930019824232,1.0,12.711815406458296,1.0,7.719517088907677
"St. Croix Reservation and Off-Reservation Trust Land, USA",0.0,0.1803921568627451,21.172070818140224,0.0,13.425583527818358,0.0,102.32484910360509,0.018300653594771243,25.80996513417401
"Indian Township Reservation, USA",1.110607867856124e-05,0.0,27.51920450534488,0.31842105263157894,2.900545088570564,0.0,105.94497527432108,0.0,29.934189177786372
"Zia Pueblo and Off-Reservation Trust Land, USA",0.0,0.0,23.424128067725974,0.325,2.337260515821235,0.0,53.88272855388165,0.0,48.38272131383731
"Chehalis Reservation and Off-Reservation Trust Land, USA",5.3402742213227484e-05,0.009234828496042216,19.96787917808929,0.33641160949868076,3.1719611379882475,0.0,96.50575238051253,0.0316622691292876,22.533529479664058
"Barona Reservation and Off-Reservation Trust Land, USA",0.0,0.0,15.090385462382812,0.5568783068783069,1.7931238960489522,0.0,39.07475671685968,0.0,60.66124167938664
"Kalispel Reservation and Off-Reservation Trust Land, USA",0.0,0.6600265604249668,13.019374657262777,0.6693227091633466,2.825100875662753,0.6600265604249668,31.90124307883451,0.6600265604249668,23.54843528057394
"Port Gamble Reservation and Off-Reservation Trust Land, USA",0.0,0.0,18.05327569572197,0.0,5.175399501595784,1.0,21.87309550110645,0.0,14.208971636216354
"Stockbridge Munsee Community and Off-Reservation Trust Land, USA",0.0,0.0,27.046198591544236,0.0,7.387165234343538,0.0,77.77649075313512,0.0,56.909968246998176
"Skokomish Reservation and Off-Reservation Trust Land, USA",0.011773083294109733,0.0,12.843119221014204,0.7997237569060773,1.3419924540317654,0.0,64.84647593776275,0.0,41.68074588981858
