longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",4767.0,4907.0,-0.028530670470756064,4766.0,0.000209819555182543,66.14896102339861,80.00923649447816,-0.17323344251680384,74.60860479976604,-0.11338697190587267,11.384618865864852,11.718968905978356,11.382230651292613,418.7228449336294,0.15634673561196072
"Sandia Pueblo, USA",4729.0,4965.0,-0.047532729103726086,4405.0,0.0735527809307605,754.6599689531935,876.4341841754393,-0.13894279504491558,799.2400659479737,-0.0557781058459626,47.28249869518662,49.64212434375165,44.04301263529225,100.0158648654796,0.4921904157130036
"Taos Pueblo and Off-Reservation Trust Land, USA",4704.0,4387.0,0.0722589468885343,4488.0,0.0481283422459893,306.3122289898796,286.58737107346843,0.06882668221746094,287.649863746538,0.06487875572152497,11.629091105717537,10.845412984860296,11.09510222841418,404.50280741951025,0.20565538205028427
"Omaha Reservation, USA",4526.0,4773.0,-0.0517494238424471,5194.0,-0.12860993453985367,162.4579532122274,145.79399732456,0.11429795597531268,165.23788546440818,-0.01682381884982159,5.636683865977697,5.944297855128491,6.468611577527212,802.9543802018695,0.34515830886075877
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",4456.0,4789.0,-0.0695343495510545,4470.0,-0.003131991051454139,80.53075822259099,94.07423031105849,-0.1439658027887734,93.63765360130448,-0.1399746242523413,2.4319699342966583,2.613712750302221,2.439610773408003,1832.2594934911087,0.22677844248501375
"Muckleshoot Reservation and Off-Reservation Trust Land, USA",4391.0,3887.0,0.12966297916130692,3617.0,0.21398949405584738,765.1246122990649,707.2817828101511,0.08178187378034028,763.538117146483,0.0020778205003188876,274.1108097338623,242.64830731849756,225.79339531026645,16.01906909203354,0.11632529225731503
"Fond du Lac Reservation and Off-Reservation Trust Land, USA",4184.0,4250.0,-0.015529411764705882,3787.0,0.10483232109849486,52.158620080826,54.97855843810814,-0.051291602351790894,39.094371376416056,0.33417211338742836,10.136818688750873,10.296720704395605,9.174983837069684,412.752770713272,0.3681023039224862
"Mescalero Reservation, USA",4022.0,3613.0,0.11320232493772488,3156.0,0.2743979721166033,83.11227829793992,79.54540268390203,0.04484075124004298,77.62605846677023,0.07067497615531007,2.157152199783331,1.9377898801136686,1.69268332732874,1864.49523608208,0.5172239605819297
"Laguna Pueblo and Off-Reservation Trust Land, USA",3985.0,4040.0,-0.013613861386138614,3821.0,0.04292070138707145,89.10831654207408,80.20164256534082,0.11105351077413324,60.476962351004445,0.47342579848662164,1.9637595264898422,1.9908628574702543,1.8829423213846141,2029.270868578833,0.037332138990171786
"Kickapoo (KS) Reservation, USA",3849.0,4134.0,-0.06894049346879536,4419.0,-0.12898845892735913,161.8133144328615,194.71232872327658,-0.16896215307029108,226.0956778301954,-0.28431487065229033,6.276441865543082,6.741182299858431,7.205922734173781,613.2455430090974,0.7281735870860887
"Spirit Lake Reservation, USA",3787.0,4238.0,-0.10641812175554508,3938.0,-0.03834433722701879,67.49388360096012,70.50901967288056,-0.042762416580302144,63.32313644374586,0.06586450689977129,3.659788171382093,4.0956383074510985,3.8057158222610727,1034.7593419784912,0.13306893107253404
"San Felipe Pueblo, USA",3686.0,3563.0,0.034521470670783046,3185.0,0.15729984301412872,148.0153060658063,196.8202133345008,-0.24796694628995938,186.03778703999325,-0.20438041958654943,17.77247840574814,17.179419576690346,15.356848541049327,207.39932359731213,0.37366597655120787
"St. Regis Mohawk Reservation, USA",3663.0,3228.0,0.13475836431226765,2688.0,0.3627232142857143,117.99755301714843,90.97785647825263,0.2969920108565604,72.67992841330363,0.6235232421548407,67.44114372607737,59.43216269390602,49.48997934362435,54.31402549870507,0.3581783378671041
"Menominee Reservation and Off-Reservation Trust Land, USA",3650.0,3627.0,0.006341328921974083,4023.0,-0.09271687795177729,90.77866562847333,81.52243534457057,0.1135421218070767,91.56825164077614,-0.008622923318448468,3.877307095483414,3.8528747494022855,4.273536012364322,941.3750085083024,0.10830026555713566
"Rocky Boy's Reservation and Off-Reservation Trust Land, USA",3639.0,3323.0,0.095094793860969,2676.0,0.3598654708520179,51.988690363716294,50.4764954933941,0.029958396587181843,39.633625125894746,0.31173189932982764,8.189759608506625,7.4785851000460335,6.022477799495391,444.3353863793762,0.04257676139460325
"Waimanalo Hawaiian Home Land, USA",3639.0,3050.0,0.19311475409836065,3074.0,0.18379960962914768,901.7281716578566,973.5589272770985,-0.07378162082098308,839.5005945286381,0.0741245182371288,454.9372644706128,381.30218648952155,384.30259713730794,7.998905089110513,0.0709907590042439
"Pueblo of Pojoaque and Off-Reservation Trust Land, USA",3548.0,3483.0,0.018662072925638817,2975.0,0.19260504201680673,193.28578343866263,165.018955106533,0.17129443289639731,133.820044029739,0.4443709448766023,62.66855064354417,61.52045149139356,52.547615040739544,56.615319224164935,0.35300708859505164
"Lac du Flambeau Reservation, USA",3518.0,3442.0,0.022080185938407902,2995.0,0.17462437395659433,65.81749071559734,92.86427366606858,-0.2912506810501635,69.3341637561668,-0.0507206382835572,10.037065513878916,9.82023294450575,8.544915069376735,350.50085058580396,0.5616866802922382
"Jicarilla Apache Nation Reservation and Off-Reservation Trust Land, USA",3494.0,3257.0,0.07276634940128952,2754.0,0.26870007262164125,182.32679136342753,174.4828785936741,0.04495520037825549,205.30710264618173,-0.11193139928703574,0.9804806417857644,0.9139740842290311,0.77282303591242,3563.558372387979,0.16639127236771303
"Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, USA",3466.0,3776.0,-0.08209745762711865,3619.0,-0.04227687206410611,837.6522106240731,880.1973085674742,-0.04833586461726808,739.5409070891916,0.13266514751840341,382.30344758036034,416.4967738209581,399.17950859588115,9.06609663589666,0.24935362352907903
"Torres-Martinez Reservation, USA",3454.0,5594.0,-0.3825527350732928,4146.0,-0.16690786300048238,201.56111875699193,299.10130141283594,-0.3261108600835331,200.8031736654894,0.003774567292273814,27.06842167093111,43.83924459385889,32.4915102048872,127.60256368066207,0.018245307798080958
"L'Anse Reservation and Off-Reservation Trust Land, USA",3415.0,3683.0,-0.07276676622318762,3667.0,-0.06872102536133079,139.10328444905846,159.72449567130104,-0.12910487609038515,163.40980965613616,-0.14874581433162432,14.260923021240881,15.380081841063006,15.313266389133327,239.4655657921679,0.26788646728755594
"Warm Springs Reservation and Off-Reservation Trust Land, USA",3403.0,4012.0,-0.15179461615154535,3314.0,0.026855763427881714,74.40126452812848,98.30872304872214,-0.24318756036272635,73.05548063114628,0.018421395429276524,1.284092038348619,1.5138928174712487,1.250508673255164,2650.121563230281,0.26964260719318717
"Fort Belknap Reservation and Off-Reservation Trust Land, USA",3382.0,2848.0,0.1875,2959.0,0.14295370057451842,64.94989931911739,65.18669053286743,-0.003632508596684274,68.76386401338495,-0.05546466518410255,1.2816706270760427,1.0793015806956148,1.1213670566286251,2638.7434716480734,0.10596636053515458
"Isleta Pueblo, USA",3376.0,3400.0,-0.007058823529411765,3048.0,0.10761154855643044,153.8018495527708,169.13629853762617,-0.09066326458270028,144.53075512872365,0.06414617024445769,3.9380582047235473,3.96605387916471,3.555450654027658,857.2752926685084,0.2521484710454747
"Acoma Pueblo and Off-Reservation Trust Land, USA",3230.0,3428.0,-0.057759626604434074,2802.0,0.15274803711634546,129.45603942323345,96.22726999164287,0.3453155164276865,80.68598970061625,0.6044426040205678,2.067857304168356,2.1946175971173756,1.793850206278555,1562.0033323813082,0.06475126860403768
"Washoe Ranches Trust Land, USA",3223.0,2914.0,0.1060398078242965,2574.0,0.25213675213675213,75.86826757591831,70.55632468579383,0.0752865588418896,84.22585939045523,-0.0992283352763751,8.518369878538227,7.701684711777968,6.803066728934966,378.3587759108994,0.016500708619345612
"Swinomish Reservation and Off-Reservation Trust Land, USA",3216.0,3010.0,0.06843853820598006,2664.0,0.2072072072072072,290.6406805549191,305.8395412008787,-0.04969553834105734,278.522106296361,0.04351027794419774,98.01453266981007,91.73623859954238,81.19114273394715,32.81146083544584,0.2887256016497876
"Hoopa Valley Reservation, USA",3173.0,3041.0,0.04340677408747123,2633.0,0.20508925180402582,115.54107149787272,85.18070946679754,0.3564229767645843,68.23570223637505,0.6932641961773518,8.644771758480358,8.285140534994884,7.173553116948875,367.04265753313234,0.7130570890105151
"Santo Domingo Pueblo, USA",3160.0,3255.0,-0.029185867895545316,3166.0,-0.0018951358180669614,437.6851592906098,520.0544964649658,-0.15838597249760525,605.521519835907,-0.2771765412908528,11.462688352638962,11.807294489822729,11.484452950776884,275.67704039275384,0.39075466222858785
"Lac Courte Oreilles Reservation and Off-Reservation Trust Land, USA",2966.0,2803.0,0.05815198002140564,2905.0,0.02099827882960413,56.93218076244487,46.559095068154505,0.22279397138423662,53.94788269295854,0.055318168582654245,9.218240339131057,8.711641156636666,9.028654142001255,321.7533814354406,0.08518783308900418
"Umatilla Reservation and Off-Reservation Trust Land, USA",2877.0,3103.0,-0.07283274250725105,3062.0,-0.060418027433050296,54.16589825821503,73.72623212992333,-0.2653103692758677,72.05581517271838,-0.24827860002167867,4.016662399896955,4.332187496308742,4.2749462177561615,716.2663210315628,0.0841944355000246
"Winnebago Reservation and Off-Reservation Trust Land, USA",2737.0,2696.0,0.015207715133531157,2588.0,0.05757341576506955,155.15531017419474,158.55645911078793,-0.021450711977723393,156.8952872847206,-0.011090053376608464,5.941156491225818,5.852158531364561,5.617724880998326,460.68471753641427,0.30390186576376355
"Cattaraugus Reservation, USA",2676.0,2185.0,0.22471395881006864,2412.0,0.10945273631840796,76.52593125440843,59.19748077360552,0.2927227688467645,48.827443241719294,0.56727295499722,30.030499878867555,24.520419370450526,27.067849666602594,89.10940579724081,0.29448701542711253
"Spokane Reservation and Off-Reservation Trust Land, USA",2541.0,2096.0,0.21230916030534353,2004.0,0.2679640718562874,31.43977186334092,24.599309958939223,0.27807535722829974,25.151881475650328,0.24999682007001872,3.9156180833645786,3.2298841018229663,3.0881143797963855,648.9396937856083,0.23607904289598702
"Waianae Hawaiian Home Land, USA",2114.0,2187.0,-0.03337905807041609,1759.0,0.20181921546333143,874.1293891881592,851.5102380087317,0.026563569255870233,676.1765165123076,0.29275324984204554,1420.1888171029264,1469.2303420076157,1181.6992096897102,1.4885344642498974,0.10327202875577708
"Crow Creek Reservation, USA",2054.0,2010.0,0.021890547263681594,2225.0,-0.07685393258426966,101.57246772222102,113.93435204722796,-0.1085000625613134,124.43885088939554,-0.18375598138156024,1.7192822629859155,1.682452457936558,1.8624162780641003,1194.6845751975436,0.21298250464116095
"Jemez Pueblo, USA",1991.0,1815.0,0.09696969696969697,1958.0,0.016853932584269662,385.42003400076584,386.6851296415898,-0.003271642853182801,393.2710515356245,-0.01996337514343459,5.504264443668973,5.017699630968953,5.413033541287719,361.7195395272217,0.17194485157090902
"Pyramid Lake Paiute Reservation, USA",1933.0,1660.0,0.1644578313253012,1737.0,0.11283822682786414,116.20583311527984,98.64461723424374,0.17802508006427603,88.49967749788571,0.31306504611902164,1.0231247255804126,0.8786275449888695,0.9193831600275097,1889.3102196346792,0.45481531466354647
"Bishop Reservation, USA",1907.0,1588.0,0.2008816120906801,1445.0,0.3197231833910035,561.9344583749429,500.20694814014087,0.12340394403619537,489.17819251993296,0.14873162166166118,543.5972608013852,452.66515477325635,411.90248655375024,3.5081118642662967,0.5242876808101377
"Fort Yuma Indian Reservation, USA",1898.0,2197.0,-0.13609467455621302,2376.0,-0.20117845117845118,93.58729923938046,95.45196371686231,-0.019535108601987258,107.38323337969786,-0.12847381947921205,10.472153551633761,12.121876371411682,13.109503076228565,181.2425677910245,0.14903832846249906
"Nambe Pueblo and Off-Reservation Trust Land, USA",1847.0,1611.0,0.14649286157666047,1764.0,0.04705215419501134,141.22411807938516,135.93768475792493,0.038888652038426355,150.50102839710954,-0.06164017891789064,22.008437631217046,19.19631457709294,21.019428252012382,83.9223588220634,0.4289537913635445
"San Ildefonso Pueblo and Off-Reservation Trust Land, USA",1819.0,1752.0,0.03824200913242009,1524.0,0.19356955380577429,125.92297099424889,140.72131235433403,-0.10516062643605226,110.61352090788611,0.13840487094802617,14.84403290732169,14.297276335144366,12.436671880570785,122.54082238680527,0.27291703642371906
"Anahola (Residential) Hawaiian Home Land, USA",1729.0,1531.0,0.12932723709993468,1363.0,0.26852531181217903,412.2764742099228,419.976733208247,-0.018334965700364202,381.09680315383525,0.0818156195435243,116.61533138291554,103.26088626214211,91.92984191724342,14.826523918391944,0.2379211685396745
"Fort Mojave Reservation and Off-Reservation Trust Land, USA",1697.0,1477.0,0.14895057549085985,1030.0,0.6475728155339806,196.38838388579927,177.82703980743344,0.104378637233492,186.34571526265339,0.05389267260044479,12.431711307378114,10.820057513846479,7.5454700333526565,136.50574390292067,0.032304697080647975
"Makah Indian Reservation, USA",1692.0,1408.0,0.20170454545454544,1335.0,0.26741573033707866,114.04599243636969,105.46298310697766,0.0813840939876103,91.58216529095252,0.24528604531297746,13.855432459211311,11.529816136270405,10.932034475796158,122.11816592380208,0.1407530625266694
"Ute Mountain Reservation and Off-Reservation Trust Land, USA",1656.0,1742.0,-0.04936854190585534,1687.0,-0.018375815056312982,155.30562317600362,149.4428370295792,0.03923096123545882,137.49873847616055,0.12950580417819915,0.7098515324133315,0.7467158028164393,0.7231398159307308,2332.882193505988,0.12900998241431239
"Lower Brule Reservation and Off-Reservation Trust Land, USA",1630.0,1505.0,0.08305647840531562,1353.0,0.20473022912047303,157.8625658975614,122.3982940487094,0.2897448214003596,109.02972309174412,0.44788559872546335,1.6161229949122307,1.4921871824189614,1.341481234427146,1008.5866020912122,0.15590175616070268
