longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Houston TX HSA, Houston TX HRR, USA",3301071.0,0.43908870787692844,1997.5357257170263,0.040842808213296604,454.7190228600745,0.40749593086607344,0.316272203778713,0.19940073994167348,0.06016411037508736,0.0019811752004122297,0.0003795737807517621,0.01430626605728868,0.5629314389888677,-0.09657757394687988,0.366855501969769,-0.11291326632108445,0.18979650789628588,-0.049276996819995506,0.5325340762750245,0.06958646167558646,4075.4020407006924,-0.06898852441719887,2555.17244401423,0.0023957607876941233,1650.6294865198397,0.09298166097774624,1432.3666233357244,0.13312911071464728
"Chicago IL HSA, Chicago IL HRR, USA",2783860.0,-0.05476173370787324,7127.092797351086,-0.018639526329077942,5260.696679260938,0.3031402441214716,0.26306746747322063,0.36862881035684264,0.045375845049679224,0.0014889398173758737,0.0003405343659523108,0.017958158815457675,0.6760406997926086,-0.08339782530148554,0.5376368161201429,-0.09852605151312727,0.2954138721315043,-0.057836071083431084,0.5402243026457094,0.07924381938345021,10195.352206960046,-0.06162539734693136,8372.963419796672,-0.015148747593734826,6145.932898047285,-0.03426943788159916,5364.187402281341,-0.04190181946639781
"Brooklyn NY HSA, New York NY HRR, USA",2335607.0,0.1040478984692202,17247.366989826995,0.10496729703322971,13481.070544429684,0.3343456326342574,0.19142432780857396,0.36157752567105683,0.07729125661979948,0.001863755332125653,0.00033652921917086225,0.03316097271501584,0.5796955615650639,-0.11892426780493909,0.411060709501909,-0.12958630443661617,0.28167813964298094,-0.07828609357999716,0.5164928088476262,0.05405157538620399,20620.94537902243,0.07736272746187953,19113.600098854145,0.08881047761265744,15490.984836353984,0.10746422792295453,13637.501476026655,0.0981848178987492
"Dallas TX HSA, Dallas TX HRR, USA",1995426.0,0.24599258504199104,2188.210945380957,-0.03849043037133756,768.1372961431546,0.46689478838102744,0.27209427961748517,0.2042531269012231,0.03908889630585148,0.003497999925830374,0.0003643332300972324,0.013806575638485216,0.5902967011411188,-0.09894822432864697,0.3835933898784617,-0.09083919867105694,0.1944641751997781,-0.035567475505081464,0.5436208127904609,0.0567174144282055,4373.043678490166,-0.17185259620712012,2791.444413497174,-0.07589278682303613,1755.536517334477,0.010860510076112407,1470.6653681230293,0.04796530005396719
"Phoenix AZ HSA, Phoenix AZ HRR, USA",1645508.0,0.44113064172279925,2145.856803475343,-0.0259353801480196,147.75610501269108,0.5642658680480436,0.3316878435109401,0.04600463808137062,0.01867690707064323,0.021230525770765014,0.001000906710875912,0.017133310807361617,0.6078555468435366,-0.10428278400971758,0.3100048055887062,-0.07892184243889078,0.10126643616838685,-0.0199180125903774,0.5249822392999836,0.06499325015340561,3371.0771710805484,-0.06187466346691689,2525.272240066319,-0.02731351274973923,1871.1882191171546,-0.036170845372650945,1659.669735542077,-0.05109774880082217
"San Antonio TX HSA, San Antonio TX HRR, USA",1591517.0,0.4692541769896269,1504.1683979602503,0.006565570319057837,69.00614719049992,0.3855082917744517,0.5217298966960453,0.06294057807739409,0.014023098716507584,0.0026088316995671428,0.0006534645875601706,0.012535838448474002,0.5991671583234395,-0.0756560173101063,0.30262462069487234,-0.1186942118825462,0.08911415536465514,-0.035259998521362385,0.5251941014932506,0.06897163120567376,3180.5176412405367,0.03435151829395488,1901.7970392181353,-0.00674090854146364,1283.1169517565627,0.021388818900880884,1120.070737334934,0.04410217861223216
"Las Vegas NV HSA, Las Vegas NV HRR, USA",1312430.0,0.6561203264174089,2487.585727231803,0.06138862354404591,20.08434804040924,0.5933619316839756,0.22437234747757975,0.09062045213839977,0.053043590896276374,0.005708494929253369,0.0043019437227128305,0.02859123915180238,0.5184142943158803,-0.14190071439900898,0.1779537422474991,-0.041176285255222184,0.08831365444800725,-0.022102383325127803,0.5484072652852392,0.0859196426405638,4342.88742446218,-0.06882578594746612,2963.632485394577,0.037833643027652596,2157.1348955186863,0.0497514025805273,1846.0169468366896,0.053390498855189227
"New York NY HSA, New York NY HRR, USA",1872732.0,0.12121275227848939,25186.69411651107,0.05114397369572901,21317.656996389254,0.45413759149734184,0.28363054617532035,0.13558587133663547,0.0985287804127873,0.0015843163891042604,0.0003502903779077839,0.026182603810903,0.5613423686605685,-0.10610779495453143,0.3589782266603164,-0.14487886475961642,0.24132173004132687,-0.0642391101622877,0.6042443803599252,0.06922877986228597,38849.12311138559,0.01634467669943686,32336.79682847989,0.028662651939485785,19114.26392071241,0.0815105644243339,15604.771799386644,0.1330499977588783
"Miami FL HSA, Miami FL HRR, USA",1706997.0,0.22122182991534256,3051.460403020312,0.15093226227339396,1513.6601736667033,0.20069689636244234,0.5380126620023351,0.22829214111096857,0.014314612152218194,0.0009109564926007486,0.00024018788550887906,0.017532543993926175,0.6141288743623892,0.013989088308950737,0.3751502773819567,-0.10304779865477565,0.16369266597067328,-0.07205479914260383,0.495062544777584,0.07954359112336636,5228.865158456984,0.05361084352689275,3607.634237332658,0.15880476291845885,2654.204884578947,0.11566451401629887,2269.288832840115,0.09601293677320709
"Los Angeles CA HSA, Los Angeles CA HRR, USA",1970997.0,0.025561175384843305,7427.342974322936,-0.010939327842948968,4570.383212694628,0.19561014045176123,0.5275101890058687,0.15453701857486338,0.0975709247654867,0.002082194950068417,0.0006986312003519032,0.021990901051599773,0.5941289889671818,-0.05365226623471264,0.37484145323310336,-0.07236536358746176,0.19025219952854977,-0.03840361631525552,0.49782327749340455,0.05589716406042937,10216.34212394443,-0.0372178057411965,8456.902989076469,-0.0210991740989594,6664.556419453774,-0.007338666254428943,5816.858407089807,0.006343657312992163
