longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"CA-HD074, USA",4149.573269485006,4178.060565348338,-0.006818306105851583,6624.4459278252525,-0.3735969295099561,2522.2863347580405,2564.403407804121,-0.01642373150726113,3166.8692657058823,-0.2035394823297724,1624.3112504952692,1578.7408528262965,0.028865027206581448,1589.9671670743742,0.0216004985084629,1327.427063567772,1278.0392960582926,0.03864338730569572,1239.7670519473609,0.07070684083975239
"CA-HD064, USA",5286.150595722587,5451.155395622049,-0.03026969292271152,5626.338312263047,-0.06046343068261529,4540.882716241692,4657.629200541716,-0.02506564590552762,4708.154824498845,-0.03552816644574947,3675.951790330759,3742.4102277483044,-0.017758191479059524,3730.030652649159,-0.01449823536436402,3234.9674021302817,3262.1788296576865,-0.008341488602652785,3237.453185732295,-0.0007678207094911242
"CA-HD077, USA",5208.969023507541,5221.175837719967,-0.002337943519204657,4774.70269854226,0.09095149004729972,3570.9248017437367,3298.6777928127517,0.0825321616813149,2799.04429260684,0.2757657358890951,1984.6917360348093,1795.114575692723,0.10560727594166498,1546.588454557005,0.2832707564749614,1329.4357284869711,1219.515555311134,0.09013429365219806,1070.6725719674648,0.24168281068786873
"CA-HD002, USA",1852.1778991783333,1931.7529334862782,-0.041193173789742354,1983.1036938459504,-0.06602064989032669,1311.2192914673035,1319.2449343392836,-0.006083512366109353,1278.9955101422242,0.025194600817242868,815.6204697018318,805.8192612172845,0.012163035752882582,742.6226176273248,0.09829737250359377,555.075804773811,552.4971987712341,0.004667183848735773,503.67637950978104,0.10204851240801896
"CA-HD043, USA",6806.050146150337,6861.694187522461,-0.008109373552862337,6909.143244712093,-0.014921256501760658,5717.8592220207765,5846.416376406791,-0.02198905211486587,5673.672140451287,0.007788092169522959,4264.748621960978,4295.06187914214,-0.007057699757102583,4172.803833219085,0.02203429454553643,3608.4373815610006,3602.9576024613243,0.0015209113468148642,3488.3220855699687,0.03443354513848047
"CA-HD054, USA",13244.679188972781,14285.65752819192,-0.07286877325491163,15801.765400641782,-0.16182281832668807,11020.026290963073,11378.158150982767,-0.031475380748575796,12236.684312236428,-0.09942709889612193,8895.021670741744,8931.094196918315,-0.0040389817172701995,9345.363529926284,-0.048188800547183476,6921.563887607734,6915.1323534276535,0.0009300666786069956,7141.212607511568,-0.030757902330592234
"CA-HD079, USA",5268.4747684745835,5218.716407861003,0.009534597537936514,5669.052326527029,-0.07066040935590508,4326.898053156226,4416.1255168019425,-0.020204920196727864,4526.9876366289345,-0.044199277650713346,3473.5259520357276,3472.2397183267985,0.00037043344160261866,3498.6684664774925,-0.007186309501076767,2888.705381356341,2838.1650451239416,0.017807398593407908,2840.8794433168378,0.01683490587818283
"CA-HD008, USA",1973.977358867832,1966.547212691316,0.0037782699182428987,2096.859603510575,-0.058602991081049494,1409.416861344098,1287.8338379327422,0.09440893679771867,1218.7792809983216,0.15641682076316724,1011.0324088875936,905.7544657458527,0.11623232026247725,795.9363818240481,0.27024273795678216,869.4498169013216,776.5682176234684,0.11960520295576701,677.5525436726576,0.2832212424271766
"CA-HD057, USA",9278.120289267701,8986.941528575195,0.03240020642914657,8324.284594229708,0.11458470505671806,8386.328732125941,8032.183376259641,0.04409079565003857,7550.246491279416,0.11073575436407355,7145.489942024719,6849.736986639252,0.0431772717642076,6416.750315678385,0.1135683313975559,6772.86576732154,6538.372756257208,0.035864123965695195,6200.788623289671,0.09225877203476877
"CA-HD019, USA",9139.448096648914,8859.595344082027,0.031587532127392376,8992.301435719228,0.016363626373242974,7994.514751332786,7650.964610451601,0.04490285321825663,7680.450908288991,0.040891328750613715,6146.710085947863,5837.119322383849,0.05303827906632187,5797.8826202782875,0.060164630523829525,4945.052795023634,4645.243931130056,0.06454103774495279,4578.284983528276,0.08011030611133048
"CA-HD046, USA",6006.766847363888,5634.08908664362,0.06614694141130129,5559.885875197314,0.08037592536928011,4879.2734648165415,4562.2973811534175,0.06947729557756001,4440.289289377094,0.09886386828211148,3633.9479209836145,3451.9311862975883,0.05272895804196216,3301.422764197053,0.10072177377362813,3134.2290539756386,2980.072596946661,0.05172909451498729,2839.4712648689942,0.10380728016285938
"CA-HD065, USA",6332.5259125523735,6337.463938554038,-0.0007791801341264672,6169.282864635446,0.026460619734701412,5411.155410476668,5419.1474798352965,-0.00147478351315715,5155.125262116536,0.04966516531453095,4079.4040830299286,4007.8197116677047,0.01786117552988349,3817.1631986462385,0.06870046438588065,3617.4253945561645,3537.760827354837,0.02251835867064312,3374.034892667748,0.0721363322049035
"CA-HD073, USA",5757.105946549943,5471.067910113444,0.05228193857870942,5412.186396275279,0.06373016836819245,4100.822198057024,3987.701519587267,0.028367388560582536,4036.0984976569916,0.016036204378462413,2843.8833617813384,2698.8846264574927,0.05372542935048263,2635.2813337555713,0.07915740355830847,2369.5688713276513,2226.507326890527,0.06425379459088493,2073.521802323505,0.14277499695079535
"CA-HD029, USA",4474.980081506808,4653.275263658329,-0.038316061709048346,5443.604539369052,-0.17793806490846106,3213.61675424989,3140.217772351828,0.02337385086611076,3277.855120887813,-0.019597683323027325,1835.846520583839,1704.0021593960155,0.07737335334983135,1682.354661752606,0.09123632627577569,1090.536969433186,1002.1328530851298,0.08821596465568259,987.4210968477336,0.104429480912087
"CA-HD005, USA",2084.6255050210652,1989.8552604152212,0.04762670255024901,1836.8216969691123,0.13490901618858653,1425.0205805420835,1287.8828195440776,0.10648310460927952,1160.0364409027018,0.228427427187701,970.5002663182427,855.1676769056246,0.13486546852418752,697.0695093612403,0.392257519924463,792.609875380624,694.5917642476669,0.14111614357985286,523.879228439689,0.5129629738161537
"CA-HD025, USA",5456.781935925655,5473.052134192262,-0.0029727833515345915,5853.951126366726,-0.06784634546267149,4529.819991451598,4498.716397695031,0.006913881873616862,4715.905175702362,-0.03945905978125379,3658.8920486807324,3558.936506687429,0.028085789618747574,3615.866282817564,0.011899158458271832,3204.5123823602175,3114.8814432173854,0.028775072431087997,3102.228981711152,0.03297093839689661
"CA-HD051, USA",9908.550116755745,8975.430036810772,0.10396382971266932,8853.907936643593,0.11911600929882203,7243.068265105603,6873.531613398005,0.053762268436692864,6946.695437116171,0.042663858041899046,4966.46223095152,4877.086957211306,0.018325544433457894,5082.111626620411,-0.02275616990841216,4319.9968533751335,4246.22975628064,0.017372375337293997,4381.6153078409325,-0.014062953987661202
"CA-HD007, USA",3241.814423763907,3368.1412425640174,-0.03750638993510355,3607.2862274247477,-0.10131488898283295,2480.6787338095505,2358.1970766594673,0.05193868585554611,2475.8718105549838,0.0019415073244398908,1869.6677462939167,1749.3575742916762,0.06877391664820424,1798.0587431298025,0.03982573063184108,1616.467756497615,1514.6704743822245,0.06720754371138694,1547.7006093964224,0.04443181496711481
"CA-HD031, USA",3218.466627540494,3196.2661718679606,0.006945746842966742,3262.646383837237,-0.013541080184357207,2560.1037334787893,2513.728793619754,0.018448664779089262,2503.474120471576,0.0226204107900049,1857.3731428953886,1808.1955357700342,0.027197062570122818,1794.6577467072113,0.03494560247113731,1535.468121679938,1490.6358228446923,0.03007595694949072,1486.8016803337675,0.03273230181932898
"CA-HD003, USA",1987.4752433902345,1865.3865658071331,0.06544953192062625,1876.741731100749,0.05900306390295804,1390.3763586017942,1258.7216619567998,0.10459397071178143,1209.84444955718,0.14921910755609233,799.3488889004855,726.8121765093822,0.09980117936310731,666.091667902436,0.20005838148026184,553.9603702424924,503.0454787032369,0.10121329719631958,454.7630506844318,0.2181296818392914
"CA-HD072, USA",4046.3007637761684,3842.05587486083,0.05316031197040743,4077.6151747030117,-0.0076795895603669895,2963.8294194439973,2878.0770990990018,0.029795004578522494,2842.4923685640374,0.0426868519408749,2056.4191782942285,1974.4961450616752,0.04149060176057945,1937.55317843343,0.061348509648083645,1785.4368188141705,1704.8883415018067,0.0472456027480427,1680.5920549175428,0.06238561201681501
"CA-HD058, USA",3432.684041941916,3388.410124127353,0.013066280701768723,3183.703963846727,0.07820453186682508,2588.308170879355,2546.544845900414,0.01639999587919066,2313.5953238680145,0.11873850373800829,1891.9216057469082,1810.440370073693,0.045006307316213114,1614.26010806677,0.17200542607266942,1554.2685081564496,1477.0970138091832,0.05224537970478606,1314.3033988947702,0.18257969161722618
"CA-HD035, USA",3757.789289228638,4143.071917908845,-0.09299443415760746,3810.1344577691148,-0.013738404542060547,2797.9285689236613,2797.268124728613,0.00023610328563413384,2563.282381807266,0.0915412943894834,1792.5819636757724,1693.8823687087606,0.05826826985763483,1544.715825598469,0.16046067112782542,1341.9411875916255,1239.2455545269086,0.08286947868368331,1140.0370063018795,0.17710318189116941
"CA-HD071, USA",3343.69631160923,3277.245785018149,0.020276332917981966,3266.7417984265103,0.023556962236741984,2171.0262141701055,2134.090121558929,0.0173076536168938,2099.2250215943745,0.03420366651365346,1460.0249377197924,1418.7552251069205,0.029088677089990432,1255.9798574900838,0.16245887942619308,1210.2215565779718,1165.1347312887976,0.03869666235020047,1015.0400856362187,0.19228942157433612
"CA-HD021, USA",4560.079287740386,4347.64926936654,0.04886089130294483,4575.610756863376,-0.0033944034902211604,3740.5307436621033,3582.397903845088,0.04414161800599731,3582.8317292928855,0.044015188622978284,2599.618957798089,2440.841324777923,0.06505037070962083,2379.318007860003,0.09258995611781554,1875.5007973496317,1736.9034165698904,0.07979567514090637,1689.453778731422,0.11012258574952477
"CA-HD056, USA",4038.5225220151697,4201.437219839464,-0.03877594482549932,4364.381895852035,-0.07466335018632682,3268.8884266256864,3351.942803233263,-0.024777981452267887,3452.199095601588,-0.05309968049335735,2429.1994889919397,2471.4553354263894,-0.017097556176211254,2495.557946576926,-0.02659062983330363,2109.8867669939273,2131.1227503426458,-0.009964692716693176,2142.5787411888487,-0.015258236986325016
"CA-HD061, USA",7085.106932496613,6851.665986232963,0.03407068393770243,7008.905677685547,0.010872061676285669,6225.462044900217,6152.2365547476675,0.011902255301942414,6223.28024116485,0.0003505874154493326,4658.349919072152,4603.1477018342475,0.011992275897622822,4606.95966440001,0.011154917432695777,4083.9112745663037,4005.974819561754,0.019455053642368093,3969.0135190174756,0.02894869342175256
"CA-HD050, USA",3861.742037496228,3850.067823637344,0.003032209922955238,3560.98257427048,0.08445968407676435,3040.2130733290223,2966.592118182358,0.024816675907496297,2724.5630110994043,0.1158534638192303,2101.311170206408,2046.9107792174862,0.02657682569326179,1813.4423151913,0.1587416663897251,1762.5517354945582,1697.9108146292158,0.038070857614190115,1455.6697755659848,0.21081839101128103
"CA-HD045, USA",3573.2048775129474,3431.527557564881,0.041286953862787835,3305.8181442779005,0.08088367888532265,2922.237664133529,2815.7430445321643,0.03782114273820709,2549.584161013005,0.14616246398881794,2165.012603738324,2059.748302321661,0.05110541967579894,1875.3830476203343,0.15443754623115488,1838.4452035525658,1760.541367544448,0.04424993211990008,1595.4627776863097,0.1522958913642734
"CA-HD013, USA",3546.230358368039,3377.4170457516175,0.04998296340949909,3572.46444622333,-0.007343414679192836,2916.9120430381645,2729.82222341532,0.06853553246730248,2764.8284216463903,0.0550065314003145,2052.6445748577585,1910.134277021086,0.07460747631780194,1923.284043037145,0.0672602324596498,1605.6416152230415,1498.9804619501704,0.07115579954531577,1478.886985825236,0.08570947652708902
"CA-HD012, USA",3370.856296300927,3144.4220483076397,0.07201140448533515,3627.263084018939,-0.0706887760217045,2086.1246010364525,1993.4617477141082,0.04648338671589775,2071.8072572746614,0.006910557780661854,1236.6357044833335,1176.8708822313579,0.05078282006490037,1104.4970265850575,0.11963697023868808,894.1266961323786,845.6124104104567,0.05737177591607628,786.4613415880065,0.13689847021212317
"CA-HD038, USA",4158.606598760258,4189.0671764780145,-0.007271446466362615,4365.557369833197,-0.04740534908623748,3344.4996184060524,3369.159045524454,-0.0073191638581618645,3216.2261928151493,0.03988321029082408,2117.8694143865214,2127.445218414844,-0.004501081365308928,1892.3512696913351,0.11917351091585177,1476.1566373899811,1474.1643074373198,0.0013514978911168664,1310.550148532433,0.1263640991098249
"CA-HD018, USA",6840.921257315172,6313.21247923193,0.08358799578173601,6736.175475578935,0.01554974066753126,5923.684572922833,5418.252123560804,0.0932833020383454,5805.373040383274,0.020379660655148416,4535.259625490387,4051.397120049614,0.1194310236945738,4251.155128994426,0.06682995277172195,3587.0961693521076,3207.5678925331063,0.11832275715893803,3287.699940192588,0.09106555786900104
"CA-HD068, USA",6435.251971974822,6905.253780059561,-0.0680643786680184,7627.774958248113,-0.15633956072390218,5252.861459531622,5650.757565005137,-0.07041464810624076,6033.446705523386,-0.12937633894688563,4255.3285688237265,4456.554699428041,-0.045152846576782785,4697.807181305702,-0.09418832987500218,3768.800233955151,3870.836433496697,-0.026360245723266645,4006.6210147492993,-0.059356944397454904
"CA-HD041, USA",2960.8728820294045,2974.9865338119575,-0.0047441061067488854,3095.3698102107683,-0.043451004703119994,2517.613651567446,2506.623246053608,0.004384546234118461,2563.0104021258326,-0.017712277141260564,2039.0902844151894,2011.2013617023474,0.013866797847250822,2015.225098493989,0.011842441789274712,1723.534149297551,1691.155003281884,0.019146172853955687,1677.593480261731,0.027384863839988574
"CA-HD039, USA",2850.6862416862564,2567.8736674174393,0.11013492519406036,2443.662705420472,0.16656289567415955,2190.539980568519,1969.6209414627328,0.11216322615950718,1727.2094105395718,0.2682538476236097,1513.7568146561712,1340.613785104381,0.1291520581658865,1158.854973567199,0.30625216199099503,1114.538002947931,982.6543590749463,0.13421163062578556,815.2407587056833,0.36712742959199796
"CA-HD063, USA",2822.5768507956823,3003.474675586488,-0.060229515587802276,2877.9577853340556,-0.019243136511797408,1802.5129415446854,1799.918046761784,0.0014416738515233907,1568.1774521546351,0.1494317426054554,1103.0197215424716,1013.7474191622831,0.0880616815320322,766.4232561856599,0.43917830342464714,897.2589375584355,801.9030872232057,0.11891193818123805,604.75311406845,0.4836780773598095
"CA-HD048, USA",4115.637541448076,4154.613524561235,-0.009381373955180322,4273.377240263239,-0.03691218676623232,3499.7732795590327,3555.5215281443625,-0.015679344969238573,3534.485489008031,-0.009821007769575077,2850.315281876685,2844.8395174039138,0.0019248061056772806,2825.7771913664787,0.008683660758950367,2484.720768949702,2465.933132680534,0.0076188749890168566,2445.357828889082,0.01609700617046384
"CA-HD036, USA",3403.3846896337077,3792.825946331762,-0.1026783886760486,4258.779392229004,-0.20085442889014987,2149.506389847608,2139.273237248981,0.004783471517545067,2089.283349612087,0.028824735642823302,1180.5251575628831,1081.1239408081829,0.09194248041569955,940.813018703243,0.25479254016918707,742.3539463362458,657.8878996688385,0.12838972522511066,499.09392481750825,0.4874032910893168
"CA-HD069, USA",7034.676245495518,7257.349543256906,-0.03068245458402689,7534.39850351546,-0.06632543497490581,6147.091332742932,6365.421730371891,-0.034299439515094524,6658.465393955705,-0.07680058856759675,4554.617487338188,4656.3633054392185,-0.021850919145887673,4805.58995751407,-0.05222511125475014,3362.5098555504296,3370.671261335216,-0.002421299839710112,3400.4602972782673,-0.011160383715761429
"CA-HD024, USA",4825.704375164925,4535.970286384939,0.06387477661607384,4483.087984935037,0.0764241949703455,3765.273139368667,3594.8535081586892,0.047406557964935876,3484.8610034243443,0.08046580212776933,2779.723476631506,2578.52784838187,0.07802732414772798,2521.873815207235,0.10224526693976638,2340.3682171281266,2143.41437771944,0.09188789692557842,2065.744926221152,0.13294152991547717
"CA-HD009, USA",2526.2467935084765,2519.1768949730704,0.0028064319538313558,2620.0270173815957,-0.035793609474623414,1802.1187822840113,1709.5349629680723,0.05415731255662433,1623.9546841182357,0.10971001833250907,978.5014995333071,907.6844122323611,0.07801950363648782,822.8923030417833,0.18910031837255203,613.4303264841943,555.3171644788059,0.10464859673467979,473.81318074058373,0.2946670785421903
"CA-HD053, USA",4231.813821127334,4330.083317148508,-0.022694597037427745,4827.3934504847075,-0.12337499221190937,3415.583193938374,3468.3606589186033,-0.015216833014328145,3536.664082058537,-0.03423590290477557,2541.6814190904415,2541.367957067125,0.0001233438166419967,2482.8442796285876,0.023697474684419368,2230.3659751623754,2215.281659308248,0.006809209018973117,2152.8376080844564,0.03601217610969827
"CA-HD030, USA",2757.235251153922,2964.3821916113675,-0.06987862126672853,3588.7412004913535,-0.23169849896771202,1830.0345912439855,1827.172675234854,0.0015663084545435957,1983.3766247053231,-0.07731362341941496,941.6788833553367,913.6909503233155,0.030631728400196404,922.0264429403519,0.021314399999541152,539.6160060659482,521.6197026177548,0.0345008122927082,519.9050068099891,0.03791269366090743
"CA-HD037, USA",3701.67525270294,3692.3776662683404,0.002518048605790629,3843.9936401183677,-0.03702357515114033,2828.6052444301067,2775.121203245476,0.019272686584673033,2697.2027121393226,0.048718078066353594,1619.004026760852,1531.3415176303945,0.05724556418094565,1432.4203990736648,0.13025758904847298,948.3626801213197,892.1575331606576,0.06299912837315111,827.4987302741642,0.14605937800908916
"CA-HD014, USA",5520.023172967623,4966.260799836387,0.1115048917989727,4664.352137909879,0.1834490642555077,4510.202174826697,4056.8350004555286,0.11175391020839183,3754.76801584598,0.20119329763985747,3302.9519230304886,2994.677348120884,0.10294083103912431,2840.9305429969686,0.1626302977284767,2487.251845113466,2247.8878796363433,0.10648394328094618,2146.4567051597915,0.1587710290799014
"CA-HD004, USA",2804.5345768597626,2719.6399141817747,0.031215405478974674,2867.026212117291,-0.021796673847421292,1948.8290983420593,1903.9552740373515,0.023568738676068013,1824.859031550062,0.06793405115062252,1176.5809175820166,1116.0319660273487,0.054253778921941796,1044.283769467316,0.12668697147537272,738.2411322281015,689.8233804367947,0.07018862097809563,630.0642139034392,0.17169189415547578
"CA-HD075, USA",3052.2678773089815,2803.30523469964,0.08881039407612581,3542.6072452027715,-0.13841200391541683,1544.9354696222156,1492.3598279264945,0.035229869306231856,1632.2767269207002,-0.05350885414096077,965.9246415066817,917.35110912404,0.05294977233855812,891.4431368749255,0.08355160475278461,847.8432672595227,794.8459319951883,0.06667623640131463,764.1516945396836,0.10952219738288214
"CA-HD055, USA",6755.811155893689,6929.0120979955855,-0.02499648429709047,7042.747828933913,-0.04074214781074435,6014.570161135931,6062.692854911548,-0.007937511420627529,6014.7612974689855,-3.177787506463993e-05,5087.491289950232,5053.575222266966,0.006711301641227356,4978.452041937265,0.021902239309417388,4947.767030734977,4873.647842875851,0.015208154189365851,4809.93046278841,0.028656665416044363
"CA-HD049, USA",4770.349599767893,4835.4225958360585,-0.013457561315158285,4844.183924679966,-0.015241850032965337,4220.913665808476,4248.439440314717,-0.0064790318640394196,4242.033885682412,-0.004978795653947977,3532.994863101964,3562.530496994126,-0.008290633277969977,3562.0167831613508,-0.008147609016493602,3318.520925388128,3350.952430871906,-0.009678294799111612,3344.482044347897,-0.007762373550081617
"CA-HD023, USA",3749.7538849526,3392.019860816376,0.1054634226257526,3808.9355569259083,-0.015537588149974448,3068.2414166946955,2766.7901930387093,0.10895340904938966,2715.2878942133984,0.12998751374890413,2324.374792251627,2148.2599416441767,0.08198023302182886,2067.1358067919587,0.1244422280405872,2000.6686241347759,1845.2718695282315,0.08421347399951079,1773.2293016585843,0.12826278150460121
"CA-HD066, USA",4816.629572431728,4658.344845131541,0.03397874836716119,4538.004378021262,0.06139817664344277,3961.9378110966218,3827.634302160717,0.03508786324233996,3706.1675984387434,0.06901204704439806,3025.5879574834903,2936.0455549718145,0.030497620297494137,2826.316447737195,0.07050573190621873,2573.7057793034764,2497.0702602692204,0.030690173301729056,2407.8116131941483,0.06889831629695344
