longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
China,34.799041748046875,,,,,,
India,53.60077667236328,,,,,,
USA,7.397059440612793,0.47040158622068123,0.3947649852266698,0.047686065888418804,0.04366053813292064,0.023462418751695708,0.020024405779613657
Indonesia,22.58573341369629,,,,,,
Pakistan,59.45846939086914,,,,,,
Brazil,12.227347373962402,,,,,,
Nigeria,51.50705337524414,,,,,,
Bangladesh,71.55331420898438,,,,,,
Russia,11.821435928344727,,,,,,
Mexico,16.298202514648438,,,,,,
Japan,17.574432373046875,,,,,,
Ethiopia,24.312768936157227,,,,,,
Philippines,14.380552291870117,,,,,,
Egypt,61.327571868896484,,,,,,
Vietnam,26.744110107421875,,,,,,
Democratic Republic of the Congo,31.045360565185547,,,,,,
Iran,38.80926513671875,,,,,,
Turkey,25.601980209350586,,,,,,
Germany,9.746152877807617,,,,,,
Thailand,26.438264846801758,,,,,,
France,9.536574363708496,,,,,,
United Kingdom,9.285053253173828,,,,,,
Tanzania,17.968368530273438,,,,,,
Italy,14.633454322814941,,,,,,
South Africa,21.32596778869629,,,,,,
Myanmar,35.594810485839844,,,,,,
Kenya,23.217227935791016,,,,,,
South Korea,24.992549896240234,,,,,,
Colombia,18.26173210144043,,,,,,
Spain,10.377059936523438,,,,,,
Argentina,14.374773979187012,,,,,,
Uganda,50.579673767089844,,,,,,
Sudan,30.065919876098633,,,,,,
Ukraine,14.063077926635742,,,,,,
Algeria,18.249189376831055,,,,,,
Iraq,56.601654052734375,,,,,,
Afghanistan,34.55061340332031,,,,,,
Poland,17.534774780273438,,,,,,
Morocco,18.370113372802734,,,,,,
Canada,6.38986349105835,,,,,,
Saudi Arabia,78.65007019042969,,,,,,
Uzbekistan,28.637605667114258,,,,,,
Angola,17.49794578552246,,,,,,
Peru,19.55495834350586,,,,,,
Malaysia,15.845865249633789,,,,,,
Yemen,29.949901580810547,,,,,,
Ghana,29.855789184570312,,,,,,
Mozambique,10.271842002868652,,,,,,
Nepal,47.07154083251953,,,,,,
Venezuela,17.800697326660156,,,,,,
Madagascar,8.226398468017578,,,,,,
Ivory Coast,25.1258487701416,,,,,,
Cameroon,43.76646041870117,,,,,,
North Korea,24.915374755859375,,,,,,
Australia,11.619341850280762,,,,,,
Niger,53.4783821105957,,,,,,
Sri Lanka,23.502365112304688,,,,,,
Burkina Faso,37.55198669433594,,,,,,
Mali,35.790611267089844,,,,,,
Syria,32.673255920410156,,,,,,
Romania,16.340545654296875,,,,,,
Malawi,14.30305004119873,,,,,,
Chile,18.7961483001709,,,,,,
Kazakhstan,16.970651626586914,,,,,,
Zambia,16.72205924987793,,,,,,
Netherlands,9.961244583129883,,,,,,
Ecuador,16.973398208618164,,,,,,
Guatemala,24.920995712280273,,,,,,
Somalia,14.061833381652832,,,,,,
Chad,37.38595199584961,,,,,,
Senegal,39.517677307128906,,,,,,
Cambodia,25.576847076416016,,,,,,
Zimbabwe,12.89678955078125,,,,,,
Guinea,29.230812072753906,,,,,,
Rwanda,43.31867218017578,,,,,,
Benin,37.43136215209961,,,,,,
Burundi,38.90571594238281,,,,,,
Tunisia,20.621240615844727,,,,,,
Bolivia,22.427520751953125,,,,,,
Belgium,10.11142349243164,,,,,,
Haiti,14.759307861328125,,,,,,
Cuba,9.200645446777344,,,,,,
Dominican Republic,13.122101783752441,,,,,,
Jordan,31.803916931152344,,,,,,
South Sudan,21.491472244262695,,,,,,
Czech Republic,13.67300033569336,,,,,,
Greece,14.813389778137207,,,,,,
Portugal,8.690523147583008,,,,,,
Sweden,6.285567283630371,,,,,,
Azerbaijan,20.146480560302734,,,,,,
Honduras,24.591915130615234,,,,,,
Hungary,14.689020156860352,,,,,,
Papua New Guinea,13.394104957580566,,,,,,
Belarus,12.968875885009766,,,,,,
Tajikistan,26.249433517456055,,,,,,
United Arab Emirates,54.876068115234375,,,,,,
Serbia,19.66221046447754,,,,,,
Austria,11.298357963562012,,,,,,
Israel,21.15949821472168,,,,,,
Switzerland,8.959716796875,,,,,,
Togo,35.84231948852539,,,,,,
