longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %
"CA-HD034, USA",0.04986189965966816,0.21641314699243588,0.17442600948897682,0.20555831669632044,0.21261549548757425,0.14112513167502447
"CA-HD027, USA",0.03961393033636258,0.16012769479699185,0.17381973466828154,0.22016827765685013,0.24359599229898835,0.1626743702425256
"CA-HD011, USA",0.05785016652465968,0.2319882424222539,0.1880178780004089,0.20909987454440962,0.19106345475004208,0.12198038375822572
"CA-HD032, USA",0.05745737706465457,0.20797535349965066,0.17552739482230453,0.20954934569363556,0.20558905776175226,0.14390147115800245
"CA-HD017, USA",0.0645542064062667,0.2062666230982427,0.20933061469171627,0.3241419198494661,0.11821853845347251,0.07748809750083574
"CA-HD006, USA",0.052925268890784284,0.20025585613405186,0.1818384503681044,0.25607208844665147,0.18367999028517495,0.12522834587523302
"CA-HD016, USA",0.07615042839251847,0.22606088044762318,0.23047134056375454,0.1700685020536984,0.18076341930181564,0.1164854292405897
"CA-HD042, USA",0.0752656955316147,0.2574013303445173,0.2036725115255412,0.16697977911772038,0.19408430489717443,0.10259637858343203
"CA-HD047, USA",0.10543450548449432,0.2678872656770505,0.17146356453537626,0.17268816509783427,0.17168884807126916,0.11083765113397552
"CA-HD020, USA",0.05996476983856158,0.2269105491177197,0.20270950719866712,0.23022956828993954,0.17220132849757788,0.10798427705753415
"CA-HD052, USA",0.058508884426365405,0.19144058596370186,0.19985709085376285,0.2744181638941962,0.17312523430423016,0.10265004055774365
"CA-HD010, USA",0.05108758340604138,0.19698514049194396,0.1953900920498611,0.21174518405797244,0.20818005014843372,0.13661194984574745
"CA-HD040, USA",0.05595579867519092,0.21333442514230427,0.2097287583345638,0.19906987846264207,0.2032211681204196,0.11868997126487943
"CA-HD033, USA",0.0400324769883535,0.15876413566996503,0.17347704601605454,0.21507041272458954,0.24867731847847485,0.1639786101225625
"CA-HD080, USA",0.05058046131933823,0.1870271159009538,0.1897195162101648,0.22882101892067688,0.22111044366037805,0.12274144398848817
"CA-HD044, USA",0.06603926050137725,0.2224706965905962,0.2125411291993745,0.251282151259727,0.14875715273953632,0.09890960970938875
"CA-HD001, USA",0.08663943271122915,0.30297348263360396,0.1725018371514034,0.17859768756706473,0.1604806474581956,0.09880691247850311
"CA-HD078, USA",0.053556059127100646,0.1954624975603891,0.18232215514206151,0.29301706377473435,0.17144028149915372,0.10420194289656061
"CA-HD015, USA",0.054935029639643855,0.22191666182552663,0.19914579636380883,0.2095481694163033,0.19338026027063038,0.12107408248408708
"CA-HD074, USA",0.061532744785693476,0.21906580631496916,0.17924871352298757,0.20812808724805454,0.21604113559087898,0.11598351253741626
"CA-HD064, USA",0.052582697743042486,0.18860640584683955,0.19577410733149914,0.21928462789682357,0.2208182955823127,0.12293386559948248
"CA-HD077, USA",0.07051624674442218,0.21327904938863035,0.19643900212757376,0.2487166311067257,0.17809707740081765,0.09295199323183025
"CA-HD002, USA",0.07225373434097501,0.2722862899183824,0.18640704464994715,0.18641880537442315,0.1752165870075246,0.10741753870874769
"CA-HD043, USA",0.044991204944312496,0.18776545978964096,0.20253992767690512,0.229555124459509,0.2139112925608568,0.12123699056877561
"CA-HD054, USA",0.0543289028240422,0.17201148773116892,0.19333506023654334,0.27861253555603094,0.19225329872052999,0.10945871493168464
"CA-HD079, USA",0.04782448658226456,0.18498762096663038,0.1797919572152123,0.24490404883111225,0.21307005672455703,0.12942182968022348
"CA-HD008, USA",0.07830764242766111,0.24955450414947933,0.1732719431720215,0.1914300717615529,0.18579831569456393,0.12163752279472122
"CA-HD057, USA",0.028789897339504936,0.14774719095848157,0.1854285590965186,0.2408847918950684,0.2585372367073483,0.13861232400307832
"CA-HD019, USA",0.07430762409534698,0.22062368329005239,0.19097640776842711,0.28769396429591615,0.14184302738213314,0.08455529316812424
"CA-HD046, USA",0.06059914680783187,0.20925413942472332,0.20745904568400664,0.22601628874817223,0.17805521102214794,0.11861616831311797
