longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"California, USA",0.291769379305074,0.30349310242874705,-0.011723723123673035
"Texas, USA",-0.05574770807577031,-0.08981651775078948,0.03406880967501918
"Florida, USA",-0.033511309142203655,-0.012171408849023312,-0.021339900293180343
"New York, USA",0.22825499132917165,0.22175150019867176,0.006503491130499889
"Pennsylvania, USA",0.011862618356970436,-0.007301207710260086,0.01916382606723052
"Illinois, USA",0.16979235531100906,0.16890183339420128,0.0008905219168077738
"Ohio, USA",-0.08035584791274854,-0.08155147277854542,0.0011956248657968849
"Georgia, USA",0.00254141740308985,-0.051585924307768614,0.054127341710858465
"North Carolina, USA",-0.013455105604603213,-0.036522112235695695,0.02306700663109248
"Michigan, USA",0.02786518183027625,-0.002210084278567567,0.030075266108843816
"New Jersey, USA",0.1593870016095096,0.14104117431566784,0.018345827293841765
"Virginia, USA",0.10114450730817148,0.05324164292479044,0.047902864383381046
"Washington, USA",0.19200141831555267,0.16234798724120408,0.02965343107434859
"Arizona, USA",0.003088948847574243,-0.035027260787120915,0.038116209634695156
"Massachusetts, USA",0.3345900781978786,0.272006128973366,0.0625839492245126
"Tennessee, USA",-0.23215527476766543,-0.2600567948879504,0.02790152012028499
"Indiana, USA",-0.1607769602563168,-0.18993967339876563,0.029162713142448837
"Maryland, USA",0.3321177121969171,0.2641719564193268,0.06794575577759032
"Missouri, USA",-0.1539515179082363,-0.18688827487238172,0.032936756964145414
"Wisconsin, USA",0.0063028732582581255,-0.007618708805012339,0.013921582063270464
"Colorado, USA",0.13501618063359308,0.04905547894759297,0.08596070168600012
"Minnesota, USA",0.07109746719360271,0.015196418418014975,0.05590104877558774
"South Carolina, USA",-0.1168020072065667,-0.14266565207742493,0.025863644870858238
"Alabama, USA",-0.25460737321708055,-0.277332586074161,0.022725212857080457
"Louisiana, USA",-0.18608905218573163,-0.19638836350556801,0.010299311319836385
"Kentucky, USA",-0.25952154042725023,-0.2985012750692728,0.03897973464202259
"Oregon, USA",0.16089791920708754,0.10981769545359568,0.05108022375349186
"Oklahoma, USA",-0.33087125272163703,-0.36391206250554536,0.03304080978390833
"Connecticut, USA",0.2007411001141326,0.13638900736289666,0.06435209275123593
"Puerto Rico, USA",,,
"Utah, USA",-0.20232941404389104,-0.18079966481750587,-0.021529749226385175
"Iowa, USA",-0.08197609397760089,-0.09406838051098605,0.012092286533385163
"Nevada, USA",0.023893373941940604,0.024196328918651852,-0.0003029549767112477
"Arkansas, USA",-0.2762018782029795,-0.2691981081233154,-0.007003770079664073
"Mississippi, USA",-0.16543420699343686,-0.1782412546455062,0.012807047652069331
"Kansas, USA",-0.1465207658046312,-0.2044119817275636,0.05789121592293242
"New Mexico, USA",0.10792616603442771,0.08213132845391379,0.02579483758051393
"Nebraska, USA",-0.1915106670925658,-0.2553406522285118,0.06382998513594601
"Idaho, USA",-0.3079716954481881,-0.31761228098888666,0.009640585540698576
"West Virginia, USA",-0.38933404642073255,-0.4215213022778664,0.032187255857133834
"Hawaii, USA",0.2947655053533797,0.32194811671927015,-0.027182611365890452
"New Hampshire, USA",0.07377688844161104,0.0037123080068174235,0.07006458043479362
"Maine, USA",0.09063511159568195,0.029559923911682058,0.061075187683999894
"Rhode Island, USA",0.20772520599238686,0.15507402545175794,0.05265118054062892
"Montana, USA",-0.1637002186733815,-0.20530973093426838,0.04160951226088688
"Delaware, USA",0.18980006996493598,0.11429975933016787,0.07550031063476811
"South Dakota, USA",-0.26164137536114945,-0.2979241362726317,0.03628276091148225
"North Dakota, USA",-0.3334285641632058,-0.35729179844828013,0.02386323428507431
"Alaska, USA",-0.10129770718424198,-0.1474403109743484,0.046142603790106415
"District of Columbia, USA",0.8675182966111828,0.8677600409870598,-0.00024174437587698439
"Vermont, USA",0.3541302033013429,0.264085181456849,0.09004502184449392
"Wyoming, USA",-0.4338265315339729,-0.462952757290433,0.029126225756460122
