longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Uintah and Ouray Reservation and Off-Reservation Trust Land, USA",0.00457542072168347,0.4751508415369959,15.612479747738858,0.45069863448713876,4.4737890427339195,0.05422356303588441,51.80323448205761,0.0,146.69273817988196,0.16225738035493686,0.3222399397084864,0.8639394726807433,0.961617542759126
"Pine Ridge Reservation, USA",0.0,0.359893899204244,21.82355095520046,0.380053050397878,5.665094152306653,0.0,114.59776327831634,0.0,125.73234673099293,0.20299237334985532,0.3902991233020945,0.8001179720719631,0.9681192975751484
"Nez Perce Reservation, USA",0.003280336486580262,0.30402651741563874,17.672058357315894,0.3877085257838396,3.8862246591670986,0.19958702385480628,54.33283029332395,0.0,133.50178281762572,0.20755612604783302,0.36483083488677526,0.874361105659948,0.9999993917520713
"Fort Apache Reservation, USA",0.0,0.6167130919220055,13.138572242902798,0.41385793871866294,2.531990299201089,0.0,163.72623314549764,0.0,163.50166115048793,0.04514501223115752,0.1497887571410086,0.8089560029294107,0.853153511499644
"Gila River Indian Reservation, USA",0.0008910088343714576,0.5925425176118978,8.660792032236715,0.39528926207927134,3.2409754202008387,0.796271258805949,26.19227014589144,0.0,26.064899975663128,0.06293990116300952,0.18983027106550399,0.9996316912913439,1.0
"Southern Ute Reservation, USA",0.0011104892142136064,0.19349078808538267,18.618765885564205,0.171739306874442,6.460091457770305,0.0,149.5841489822803,0.0,58.00145465190149,0.061629359295907515,0.10960513508418612,0.7755171003562673,0.9998405243050731
"Leech Lake Reservation and Off-Reservation Trust Land, USA",4.203399843801632e-06,0.3863716192483316,17.861027732633683,0.13373726729891114,10.26851664833464,0.0,99.35616214639387,0.32964524060414474,25.87810718256935,0.07763408294106378,0.17501011237494635,0.7752366397774282,0.9776137004216164
"Santa Clara Pueblo and Off-Reservation Trust Land, USA",0.0029111902454004627,1.0,3.113947130237257,0.8218512630277336,1.2572640428641153,0.0,40.69065028678586,1.0,2.5751749911908206,0.19515472700011915,0.5886425634226296,0.9999996495162609,1.0
"Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.0003275469245188929,0.3688546853779991,14.532757851947657,0.3929379809868719,7.410669629456991,0.021548211860570394,80.67612706635234,0.0,156.84710501393496,0.13004346619799956,0.26830355706064557,0.6414319066419929,0.9691040082847803
"Tulalip Reservation and Off-Reservation Trust Land, USA",0.000813121500680614,0.8910566140942656,7.143465148764538,0.18825781748564135,4.410817409616573,1.0,19.610083865860044,0.0,42.3887727401709,0.0312271136555774,0.09290549749705224,1.0,1.0
"Blackfeet Indian Reservation and Off-Reservation Trust Land, USA",0.0,0.6621144555927164,10.59865526933594,0.5421776291341509,4.015721719010015,0.0,96.7734753677441,0.0,169.18392535273205,0.255475581054851,0.4231679584768536,0.7425547290632298,0.9270983689786643
"Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.0,0.2691763373903198,15.97908970756106,0.34295688272478536,4.410160552253616,0.0,130.30211692617345,0.0,210.80724723691495,0.1068100198090931,0.27998453536711576,0.8033963224511487,0.9788666354672666
"San Carlos Reservation, USA",0.0,0.7029558091893474,10.230790534619565,0.4458101648619647,3.1647753019458946,0.0,115.71136347732796,0.0,115.5970607049824,0.014852204081401532,0.09008825868951797,0.7882471861707059,0.7932758769404143
"Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.007747010325225154,0.7344813776531838,8.279404563374483,0.6621946335602723,3.9918293701224155,0.005506607929515419,82.61383778079018,0.0,346.322600148318,0.3236940968995399,0.6440557685369883,0.8213042576322742,0.9316420648345085
"White Earth Reservation and Off-Reservation Trust Land, USA",0.0002941841728537309,0.2383302488176023,18.016815562378145,0.3210980876002468,6.747663418566617,0.0,86.97384381717293,0.0,70.56053309737254,0.11451062171326576,0.15243156216782883,0.4175653249233383,0.964457771431477
"Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",8.542819139676615e-05,0.4710804309172681,22.81440199626389,0.33709862985043404,7.865642461916572,0.23114736952201653,77.7474810845573,0.20102499738521076,75.95584729694062,0.008170089711605377,0.01913662928657256,0.2701724546074338,0.7078986323504527
"Eastern Cherokee Reservation, USA",0.0030563134542332788,0.8105707787284739,7.0717001611520045,0.1288855193328279,4.778058393532067,0.0,66.4186004836224,0.0,26.291193213714106,0.005247349780729937,0.01621293935571755,0.9776796199853316,1.0
"Colorado River Indian Reservation, USA",0.00518302679851442,0.8388091566836674,5.306281441999247,0.6127387024077808,3.3854198001417926,0.0,50.82471224213951,0.0,163.54030920825048,0.16894897887555393,0.4918605896246875,0.8889488671834163,0.994791169193537
"Fort Berthold Reservation, USA",0.0008951048305819876,0.0,41.34751432994371,0.5404790419161677,4.730189938462915,0.0,89.61425549462913,0.0,408.06029189675826,0.4691036939229183,0.5230049894318786,0.756155475368335,0.9698028543870688
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",0.0,0.595049504950495,9.039779487747168,0.45643564356435645,2.734318095621873,0.0,62.06731879635725,0.0,45.98981720703931,0.061142159275796915,0.12265368099160368,0.9745439125433717,1.0
"Port Madison Reservation, USA",0.02705786564542763,0.13129020052970108,12.097142609447797,0.573968974650019,2.123114785518259,0.9912977676882331,26.748827045634407,0.8253247572203304,7.614319918097687,6.752025694301e-05,0.0022504275360850645,1.0,1.0
"Standing Rock Reservation, USA",0.0,0.4730783987722215,16.497209843597474,0.4297224709042077,6.4843286799901145,0.0,92.71854327681561,0.0,270.3570427776497,0.18311472889643166,0.278404496749041,0.6168578129229172,0.9107114907612832
"Colville Reservation and Off-Reservation Trust Land, USA",0.020243557557555532,0.4007941590879979,17.528376954786555,0.3585244011784296,5.442282799190805,0.0,117.69790197471077,0.0,80.61856189299334,0.11467072876898687,0.2885811029876647,0.7178640227814053,0.8710003132125479
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.0008826194885522262,0.4575206178819217,21.78108155470356,0.5554391936117293,7.647258388797479,0.0007854431208273334,109.76741742867338,0.0,179.0024590661179,0.2858009830946756,0.394471540336336,0.6048118320089277,0.7014715473508707
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",0.0,0.7124294526840793,7.9383438487701685,0.295576847355296,3.9367024863627247,0.001443759023493897,117.42859531945014,0.0,404.8918639674727,0.07122479133754456,0.1944676687595086,0.9609164737490451,0.9996082679613324
"Coeur d'Alene Reservation, USA",0.012099588383807761,0.24527553852253206,18.399222147402902,0.2859785912514867,6.173080448464184,0.0,60.97046226102762,0.0,38.19032744889225,0.10681014693658819,0.20874267530190493,0.8045071690688076,0.9999998866753176
"Zuni Reservation and Off-Reservation Trust Land, USA",0.0,0.9900817584774159,5.043983939686106,0.7267122369655542,1.6739956523862765,0.0,202.94153880978936,0.0,70.66622829474439,1.4118440112564912e-05,0.00017912071890668901,0.0005890425669018429,0.0007542203203337872
"Crow Reservation and Off-Reservation Trust Land, USA",0.013770971574596702,0.3839977057642673,21.438832300284663,0.43948953254946943,5.724103118230208,0.03785488958990536,69.87315769818623,0.0035847433323774017,79.16459039422564,0.08544816299299118,0.13775002579714402,0.41194231877131904,0.9023606124042755
"Allegany Reservation, USA",0.0031415238756082767,0.0,22.372307115864334,0.7828631452581032,1.9016955186611089,0.0,39.75234885783188,0.5817827130852341,10.35331192184105,0.41198075662970535,0.8202700026006495,1.0,1.0
"Yankton Reservation, USA",0.0033256188266956037,0.3879781420765027,11.35944032758193,0.5537340619307832,3.919037529226733,0.0,139.51829101296178,0.0,145.42901851858252,0.3246207378153283,0.4389064819738292,0.9463874283861834,1.0
"Ohkay Owingeh, USA",0.0,0.9404255319148936,6.0565734464990015,0.7130699088145896,1.513991059290585,0.0,47.915444238664094,0.9220364741641337,6.550541085865127,0.07112772186742655,0.26115283573267,0.9999001262835432,1.0
"Hopi Reservation and Off-Reservation Trust Land, USA",0.0,0.5805237572526266,12.522188771208091,0.46495217186764937,2.7549934492543136,0.0,126.357837298077,0.0,183.43561895742383,0.05212957647625738,0.10646136317250376,0.1472387885104801,0.23659806681585105
"Salt River Reservation, USA",0.0015712237039795319,0.9968359436797976,5.969837924801371,0.6343932922006011,1.667124087039211,1.0,15.588181173387378,0.9289669356114539,6.18180602546005,2.844309384575361e-06,0.011624248297624207,1.0,1.0
"Fort Hall Reservation and Off-Reservation Trust Land, USA",0.0,0.11544252969717249,14.251613122028886,0.2556466454743182,4.934337594692195,0.894428643132006,18.04082130804188,0.24493893257487034,16.646973831998228,0.03997202031449232,0.1174385255556255,0.923078519131658,0.9859111911599656
"Lummi Reservation, USA",3.3883713734930865e-05,0.006095437129919889,13.833241582302207,0.33786137234413094,4.466951150125171,1.0,9.779498788022693,0.32445141065830724,11.10107910862842,1.4494780931073592e-09,1.4494780931073592e-09,1.0,1.0
"Red Lake Reservation, USA",0.0015914626355321994,0.7012350163458045,8.195686988532985,0.35833636033418087,4.651636414379052,0.0,138.27285936524322,0.0,65.10147951703217,7.2574355414189995e-09,1.730047189840711e-06,0.004660941976432742,0.9795461979096121
"Nanakuli Hawaiian Home Land, USA",0.0,0.0,10.719060840716837,1.0,0.5335418103608762,1.0,23.12657128545112,0.1263875365141188,10.999454599475973,0.228453596719553,0.6647158131521271,1.0,1.0
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",0.008220287582725999,0.31004824837423955,13.189455772582624,0.3496958254667506,3.922125950407419,0.0,50.68848804257684,0.0,52.3635206613888,0.08607906605380988,0.18627005200055513,0.9161495733180223,0.9995188444202824
"Sandia Pueblo, USA",0.006753950251807528,0.08754493550433495,11.03364121041718,0.7064918587439205,1.8294408958929216,0.963840135335166,28.121037107804586,0.0,23.793304866590997,0.6020572007990328,0.8380126656426485,0.9976430686707431,1.0
"Taos Pueblo and Off-Reservation Trust Land, USA",0.006986310533788278,0.9810799319727891,5.939282013614942,0.8418367346938775,1.2308417456030656,0.0,100.72503255174792,0.0,31.465600545905435,0.2121026518102329,0.3861487121883108,0.9999565872731896,0.9999996526066641
"Omaha Reservation, USA",0.0018468928344675503,0.5530269553689793,9.410708548717478,0.6577551922227132,2.401423468554478,0.2379584622182943,35.747259889245136,0.0,74.4579067863659,0.21498327494305158,0.3910979399754537,0.9871947749456208,1.0
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.0,0.0,58.409354195017215,0.4362657091561939,3.977683163531128,0.0,93.40198443480134,0.0,139.7692535304201,0.16397783158899937,0.2937559655713795,0.6138371714308636,0.9873335414629439
"Muckleshoot Reservation and Off-Reservation Trust Land, USA",0.022669099591903604,0.7959462537007516,5.644999171047423,0.776816214985197,1.2621155558798238,0.9959007059895241,22.07953610303146,0.0011386927806877705,14.889466367537295,0.10467306588967684,0.33524820919199605,1.0,1.0
"Fond du Lac Reservation and Off-Reservation Trust Land, USA",3.3640410274489725e-05,0.5850860420650096,9.728568091675557,0.2361376673040153,5.206504607346895,0.49091778202676867,31.3249192537122,0.0,26.729365398912226,0.0005375046095980052,0.08419814392471692,0.7565260555077936,0.8818436777524161
"Mescalero Reservation, USA",0.0,0.7523620089507708,7.025217233294263,0.03704624564893088,7.318145652853424,0.0,113.68245224438301,0.0,50.91227234117501,0.03368727448272957,0.15335048215828584,0.9740033414282605,0.9999853052852204
"Laguna Pueblo and Off-Reservation Trust Land, USA",0.000579484063784485,0.24592220828105396,15.07749467362031,0.1535759096612296,4.337890404637004,0.0,73.40384222748797,0.11894604767879548,13.572550807295634,0.0,0.03080596585635731,0.9821881235912892,0.9999759082061258
"Kickapoo (KS) Reservation, USA",0.0006270601125853276,0.5926214601195116,6.619681566951739,0.464276435437776,4.558542763768778,0.0,84.90160849065909,0.0,97.210552819172,0.20969775348139874,0.290512216762167,0.9243916067780803,1.0
"Spirit Lake Reservation, USA",0.0,0.01716398204383417,20.046511494217405,0.22894111433852654,6.644492796365409,0.0,116.73542083050111,0.0,296.1279249911283,0.015886007532781687,0.0231743526553696,0.8312593297001619,0.9956319439670496
"San Felipe Pueblo, USA",0.0,0.0,24.391420768302282,0.43217580032555614,2.3144796882270473,0.0,38.313936448759584,0.0,40.652736055016724,0.0,0.0,0.38852898164997585,1.0
"St. Regis Mohawk Reservation, USA",0.0007476294404070474,0.0,20.267390349216587,0.35544635544635544,3.2833278307382208,1.0,15.42799042650065,0.7660387660387661,6.002914651123518,1.2329545384659468e-08,1.2329545384659468e-08,0.6198439978402921,1.0
"Menominee Reservation and Off-Reservation Trust Land, USA",0.0,0.15369863013698631,16.190635449218462,0.43424657534246575,4.124039622293652,0.0,63.65950284185042,0.0,65.54469407897588,0.15975057290635652,0.23855516037835067,0.7769268195291887,1.0
"Rocky Boy's Reservation and Off-Reservation Trust Land, USA",0.00048272907315569097,0.0,22.284287493062532,0.18054410552349548,4.092780373586583,0.0,138.344976960348,0.0,134.08507214966153,0.055426191620580934,0.06298976833429293,0.13992387042018484,0.9346893180318706
"Waimanalo Hawaiian Home Land, USA",0.02782904636902827,0.998076394613905,8.73541715932919,0.9961527892278098,0.5358375060759203,1.0,23.768535916424497,0.0,30.606702688573908,4.006498910413825e-09,4.006498910413825e-09,1.0,1.0
"Pueblo of Pojoaque and Off-Reservation Trust Land, USA",0.00015576278276008547,0.004227733934611048,13.821946399265517,0.0701803833145434,4.718402022296653,0.18940248027057496,30.896488102560742,0.004791431792559188,12.94011156760504,0.10591775604651466,0.3637289381010844,0.9996858042543174,1.0
"Lac du Flambeau Reservation, USA",0.00041184942007340796,0.10176236498010233,16.11240845063176,0.374076179647527,3.901662407390044,0.0,49.21046003502329,0.0,98.43633536662949,0.15521810435333372,0.3437030802820745,0.9994809831269384,1.0
"Jicarilla Apache Nation Reservation and Off-Reservation Trust Land, USA",0.0,0.0,38.187457682080826,0.7072123640526617,2.76848705873286,0.0,114.69033225915388,0.0,67.18296444766202,0.21415739343898887,0.5426063443898862,0.8930715551152394,0.9066320312739793
"Pascua Pueblo Yaqui Reservation and Off-Reservation Trust Land, USA",0.05087377532893065,1.0,8.771552665462815,1.0,0.8677670249781343,1.0,12.815337423163715,0.0,13.284590753353577,5.815726789037967e-10,0.0016617600108718156,1.0,1.0
"Torres-Martinez Reservation, USA",0.00032988631189902396,0.0,20.871895589500202,0.24088013896931093,3.4416921389946777,0.0,48.42523990179684,0.0,112.36367236681596,0.0003163924735739565,0.0006808502138867523,0.9892559284847273,0.9984674486075902
"L'Anse Reservation and Off-Reservation Trust Land, USA",0.0027270452188831863,0.8641288433382137,7.406507627002421,0.5306002928257687,3.1217152046066827,0.02752562225475842,42.55302689543,0.0,45.49360459044333,0.10558510394541676,0.3486892593457013,0.8498679144993928,0.9786536033602944
"Warm Springs Reservation and Off-Reservation Trust Land, USA",0.0,0.0,22.278723758737733,0.2289156626506024,7.1605439280951,0.0,60.829172054499026,0.0,90.63784614068724,0.0001180520140130481,0.0004257446143585142,0.7188748134236402,0.9314306620392789
"Fort Belknap Reservation and Off-Reservation Trust Land, USA",0.0,0.47397989355411,27.923952941596202,0.07510348905972797,7.694377060860681,0.0,141.96068518586486,0.0,195.67727550293247,0.013855776970125189,0.02107252750805455,0.4907504989831013,0.5190176002494726
"Isleta Pueblo, USA",0.00031635554150181923,0.0,20.39089512523913,0.2778436018957346,2.4917113281812093,1.0,17.731895526199718,0.0,15.490861895640881,0.005902392413530522,0.05347126261997548,0.9999526611072124,1.0
"Acoma Pueblo and Off-Reservation Trust Land, USA",0.0,0.9188854489164087,6.150425497809529,0.47832817337461303,3.3713974673354437,0.0,92.30320879287731,0.0,23.592159983328248,0.0022472815444313232,0.028518367090687446,0.38601889453712734,0.9906241966733227
"Washoe Ranches Trust Land, USA",7.009134756727451e-05,0.25286999689730066,20.726819813331335,0.0,14.337532647502163,0.0,81.46540905059587,0.1678560347502327,14.550681728343507,0.0007656962811160017,0.005960174897142179,0.34322595972346615,0.9907704599396286
"Swinomish Reservation and Off-Reservation Trust Land, USA",0.007066448601689878,0.04757462686567164,12.763655019129232,0.3439054726368159,2.583266121616068,0.0,44.69343241036575,0.0,11.893316450402688,0.01251708691358766,0.31554197844793186,1.0,1.0
"Hoopa Valley Reservation, USA",0.0,0.0,39.17062586398942,0.32965647652064295,2.985097861684523,0.0,37.2297751657845,0.0,105.98330097752131,0.0004007179493450419,0.0010881949107750533,1.0,1.0
"Santo Domingo Pueblo, USA",0.0,0.0,36.4965121742252,0.026582278481012658,5.253392135397886,0.9990506329113924,26.708812157645887,0.0,54.11665944905224,9.426605385165487e-09,9.426605385165487e-09,9.426605385165487e-09,0.999942619207932
"Lac Courte Oreilles Reservation and Off-Reservation Trust Land, USA",0.0,0.0020229265003371545,16.055061980916157,0.05360755225893459,5.566941170285939,0.0,115.86661772404936,0.0,80.23258746318254,0.0083260185870343,0.03017222813277365,0.9917898708191345,1.0
"Umatilla Reservation and Off-Reservation Trust Land, USA",0.0,0.6722280152937087,10.52117725828052,0.3236009732360097,4.930860911784689,0.9332638164754953,16.30297733716049,0.0,65.38305599856264,2.1112874561302064e-05,0.0006208059950987277,0.8016721355904478,0.9964651175366871
"Winnebago Reservation and Off-Reservation Trust Land, USA",0.0010235442700901843,0.8001461454146876,4.905205261524328,0.6832298136645962,2.2967367682002546,0.7676287906466934,23.262354996842188,0.0,76.3962391155102,8.068434809160863e-12,8.068434809160863e-12,0.9094710098603046,1.0
"Cattaraugus Reservation, USA",1.1423080955148456e-06,0.9289985052316891,6.218481653967496,0.006726457399103139,5.8533754421880575,0.0,50.87317445111734,0.4476831091180867,10.360369203502081,4.892092508868018e-09,0.006305706848362624,1.0,1.0
"Spokane Reservation and Off-Reservation Trust Land, USA",0.0,0.0,32.120955678739094,0.05273514364423455,10.243906781982076,0.0,48.335035417499874,0.1204250295159386,15.245601991352691,0.03852670910019351,0.0742754548822403,0.6935489128132599,1.0
"Waianae Hawaiian Home Land, USA",0.0008479684376095054,0.0,15.100183592317427,0.15042573320719016,2.2313115953458356,0.9531693472090823,29.130319599315452,0.3254493850520341,10.142406382840516,0.48094138260305586,0.571855437434684,1.0,1.0
"Crow Creek Reservation, USA",0.0,0.0,33.48866080682823,0.03554040895813048,13.527219576180014,0.0,74.63633571829068,0.0,279.0258628679595,0.16984585593493262,0.44432706838987124,0.7994100070015854,0.9657397264699222
"Jemez Pueblo, USA",0.0,0.0,33.781435764528396,0.9653440482169764,0.6538429211737479,0.0,57.82202732634653,0.0,58.76033319508708,0.0,0.0,0.0,0.0005138564566947723
"Pyramid Lake Paiute Reservation, USA",0.0,0.0,34.50193795250974,0.7480600103466115,5.28376869127263,0.0,46.978677472184266,0.0,61.222590018689665,4.823884625082542e-10,4.823884625082542e-10,0.5829095118655465,0.8408260339208589
"Bishop Reservation, USA",0.00011763893505668785,1.0,1.78426807221497,1.0,1.0030747503115502,0.0,132.19798219031236,0.0,135.93037350284965,0.660430856535056,0.8883882860579411,1.0,1.0
"Fort Yuma Indian Reservation, USA",0.004376918591314575,0.9214963119072708,7.629671869089983,0.530031612223393,2.2417109917039917,1.0,10.495464044997686,0.38672286617492097,10.991386623361368,0.0003001653585262831,0.03419255343841632,0.9492690704157695,0.9823529195711078
"Nambe Pueblo and Off-Reservation Trust Land, USA",0.0,0.0,15.67787765335496,0.0,8.542682536405543,0.03410936654033568,32.664559842376185,0.0,14.950923413321021,0.0,0.0,1.0,1.0
"San Ildefonso Pueblo and Off-Reservation Trust Land, USA",0.0,0.030786146234194612,11.45333680147894,0.4947773501924134,1.9746635585355328,0.019791094007696537,31.11968029250905,0.09070918086860913,10.910518121821173,1.8449538563558576e-09,1.8449538563558576e-09,1.0,1.0
"Anahola (Residential) Hawaiian Home Land, USA",0.0031792236113876602,1.0,5.821893579475794,1.0,0.9599788586691669,1.0,18.527213284265763,0.0,148.5478736352939,5.4041791042180876e-09,5.4041791042180876e-09,1.0,1.0
"Fort Mojave Reservation and Off-Reservation Trust Land, USA",9.850682791042802e-05,1.0,4.564209351444381,0.7295226870948733,2.133803585685096,0.0,44.69513642938208,0.0,213.5133834291798,0.05869236187947424,0.14401989523152392,0.9317827203764384,0.9997994525902213
"Makah Indian Reservation, USA",6.737465812590257e-05,0.0,48.73198694105115,0.47458628841607564,2.469847348696818,0.0,63.37628582934563,0.4716312056737589,10.3475474629511,0.14721819477077414,0.6055420425742442,1.0,1.0
"Ute Mountain Reservation and Off-Reservation Trust Land, USA",0.0,0.0,21.458720849955576,0.0,17.646531414096295,0.0,164.54543145294423,0.0,74.78233989231632,0.022281326148219205,0.0663046750733467,0.17949866465107345,0.990020548389371
"Lower Brule Reservation and Off-Reservation Trust Land, USA",0.0,0.0,39.24116505109061,0.4312883435582822,3.9035653012850653,0.005521472392638037,63.69713442073027,0.0,277.8535188279162,0.005383210361746271,0.007837292433722665,0.7389216304880721,0.9610126993905868
"Sault Ste. Marie Reservation and Off-Reservation Trust Land, USA",0.00016790441352171486,0.498159509202454,15.44085301436907,0.7380368098159509,2.247708995894846,0.7190184049079754,23.716615342346373,0.20122699386503068,44.08187284144086,0.31708944979415765,0.5407454966704328,0.9125975709552273,0.9805013606995487
"Picuris Pueblo, USA",0.0,0.0,23.717475274206066,0.4091189155884165,2.8682426523171074,0.0,71.8182248596446,0.0,39.90159797152475,2.4072398518981686e-09,2.4072398518981686e-09,2.4072398518981686e-09,1.0
"Keaukaha Hawaiian Home Land, USA",0.0054795188747004024,1.0,7.323092753547335,1.0,0.43289822654022747,1.0,0.9053897346495223,0.0,357.4522178011366,0.217553306931336,0.39607192087058385,1.0,1.0
"Ho-Chunk Nation Reservation and Off-Reservation Trust Land, USA",0.005495945016540323,0.6262755102040817,11.713600759197176,0.044642857142857144,5.25226175069505,0.001913265306122449,72.07156441480349,0.20982142857142858,30.943429321864283,0.018014650893085293,0.08213632676745475,0.8755128104027903,0.9981491483486978
"Kanehili Hawaiian Home Land, USA",0.0,1.0,4.285392833017841,1.0,0.8459325491370729,1.0,13.824965334710054,1.0,9.192372841800687,,,,
"Annette Island Reserve, USA",0.0,0.0,26.929328314849307,0.931454196028187,1.1362511296844382,1.0,9.277104908832001,0.0,83.82860078291158,0.622921371325309,0.9224289035318163,0.9998779044380876,1.0
"Bad River Reservation, USA",0.0004052445435618448,0.10744336569579288,18.30766898693428,0.0,16.084195717568193,0.0,120.50747005858835,0.1436893203883495,18.012913664719854,0.06361256196204168,0.22374595287741494,0.800067020547193,1.0
"Prairie Band of Potawatomi Nation Reservation, USA",0.0,0.09679529103989536,17.156713779808484,0.0,9.00784932520735,0.0,77.03601681242831,0.0,82.80914635759707,3.0775992865272883e-10,3.0775992865272883e-10,0.6049504806438681,1.0
"Quinault Reservation, USA",0.0,0.0,48.57731568504638,0.5789473684210527,2.6885992818088194,0.0,101.2944630070077,0.0,104.61811597957673,1.0925214954937701e-08,1.0925214954937701e-08,0.1128300759486176,0.7778481387066091
"Pueblo de Cochiti, USA",0.0,0.0,29.887541947824538,0.24653922214897825,4.778250057856879,1.0,23.41258471608037,0.0,48.45482434757172,2.5393576130738893e-11,0.014627873167653793,0.032328406921037445,0.9084109423599851
"Pala Reservation, USA",0.00028396314841578463,0.0,12.934427183549188,0.9853039412157648,0.9594405328151581,0.0,71.26998964516503,0.0,25.618268063632375,0.0,0.0,0.9555081585653139,1.0
"Waiehu Hawaiian Home Land, USA",0.00013759985131588294,1.0,4.971304194561675,1.0,1.2958916094781712,1.0,8.22083187253465,0.0,161.74766633313715,0.005746446991163889,0.02140724977358599,1.0,1.0
"Hollywood Reservation, USA",0.03235248222653027,1.0,3.1369785055395742,1.0,0.5606002272515993,1.0,7.276074056251691,1.0,4.878119100870861,0.6181335203862037,1.0,1.0,1.0
"Red Cliff Reservation and Off-Reservation Trust Land, USA",0.00741990113622463,0.0,34.95506925129901,0.0,7.191667443982275,0.0,105.94513631353963,0.0,31.904874927032278,0.12193524999394312,0.22548950580516014,0.9932057163875496,1.0
"Hoolehua-Palaau Hawaiian Home Land, USA",0.0,0.39927007299270073,10.661405354972663,0.3116788321167883,3.4392027843184403,1.0,3.3276558580405102,0.0,96.88628486606011,0.14024754228457714,0.16208823041222387,0.7510521935609729,1.0
"Duck Valley Reservation and Off-Reservation Trust Land, USA",0.0,0.906576980568012,5.156256252028516,0.19282511210762332,5.2937395601153545,0.0,131.4282861996187,0.0,120.89717503162736,0.030598914088563633,0.05417445421866962,0.31301037624983497,0.4262909370658582
"Kaupea Hawaiian Home Land, USA",0.01456395133174621,1.0,5.765704182441592,1.0,0.5119738404069235,1.0,14.319648814071739,0.0,10.520875682694543,0.042105433623169874,0.5711321652575789,1.0,1.0
