longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"AZ-03 in Maricopa County, USA",0.15283630310685062,0.24799401863380757,0.25625400796640974,0.49575197339978266
"AZ-01 in Maricopa County, USA",0.05805675865581374,0.1079133042530614,0.11974528466109141,0.7723414110858471
"AZ-04 in Maricopa County, USA",0.06481173918855611,0.13729915837695436,0.14603998887998354,0.7166608527430621
"AZ-08 in Maricopa County, USA",0.07271890390015574,0.1105207444315557,0.17504443441834516,0.7144348211500992
"OH-03 in Franklin County, USA",0.07732999213356188,0.10258430741807414,0.18024417508586,0.7171715174960659
"OH-11 in Cuyahoga County, USA",0.16381278823010806,0.0829549962870934,0.3126727355928603,0.6043722681200462
"NY-08 in Kings County, USA",0.14222395681819427,0.08158911427014609,0.34096932819585446,0.5774415575339994
"NY-09 in Kings County, USA",0.14560271709331743,0.0915510595998007,0.31159215690179687,0.5968567834984024
"NY-06 in Queens County, USA",0.10919682757828086,0.11931508723862758,0.26352043401066294,0.6171644787507096
"NY-12 in New York County, USA",0.052364768222735614,0.03645400422947888,0.0926058085215174,0.8709401872490037
"NY-15 in Bronx County, USA",0.158338984698707,0.10328362560212076,0.4467915542747279,0.44992482012315144
"NY-05 in Queens County, USA",0.108473358958065,0.10028631672342991,0.28828465430508554,0.6114290289714845
"NY-04 in Nassau County, USA",0.06303584419499339,0.06013658430298946,0.1539061216879715,0.7859572940090391
"NY-01 in Suffolk County, USA",0.06800826241277091,0.0506146697781958,0.13253736626782311,0.8168479639539811
"MI-13 in Wayne County, USA",0.1646236071330792,0.09484231351195066,0.3741350710497244,0.5310226154383251
"MI-11 in Oakland County, USA",0.06772718869380316,0.06159059392599426,0.14357347757715333,0.7948359284968524
"NV-03 in Clark County, USA",0.06972821053529124,0.12888708914290833,0.13897073542798294,0.7321421754291088
"NV-01 in Clark County, USA",0.12072513395747195,0.1679178946564574,0.19606895988478168,0.636013145458761
"MD-08 in Montgomery County, USA",0.04034552785413942,0.09021402626899894,0.10895069607208621,0.8008352776589148
"WA-07 in King County, USA",0.0443645159513064,0.05760799101463868,0.11552319917361525,0.826868809811746
"FL-10 in Orange County, USA",0.08504919297693452,0.18092226334834427,0.1307454707828746,0.688332265868781
"FL-13 in Pinellas County, USA",0.10024091545014593,0.1627918635667024,0.1334330516791539,0.7037750847541436
"FL-25 in Broward County, USA",0.07083727272078894,0.1643889502575031,0.08650674053024694,0.74910430921225
"FL-22 in Palm Beach County, USA",0.09256491895961015,0.2201188827021035,0.1054177360279879,0.6744633812699086
"WA-09 in King County, USA",0.05820875667179052,0.10102751930257416,0.1788520007857958,0.72012047991163
"FL-27 in Miami-Dade County, USA",0.1305162776299986,0.175554244242096,0.10083407475587816,0.7236116810020258
"TX-18 in Harris County, USA",0.12555235483914776,0.2900256778186062,0.13499655047155523,0.5749777717098385
"TX-20 in Bexar County, USA",0.10687947442545051,0.2365483085304196,0.1296408067248505,0.6338108847447299
"TX-29 in Harris County, USA",0.17299283424014597,0.4183797056360008,0.13660245028982007,0.4450178440741792
"TX-38 in Harris County, USA",0.04049500196384621,0.14714909902397477,0.06167013770410359,0.7911807632719217
"TX-16 in El Paso County, USA",0.12309762291499511,0.29545908410640515,0.1182339390568855,0.5863069768367094
"PA-02 in Philadelphia County, USA",0.13710285330387664,0.11253446015719365,0.31786190003867926,0.5696036398041272
"PA-03 in Philadelphia County, USA",0.12903886426916802,0.07368324246994135,0.2617958905222625,0.6645208670077961
"CA-41 in Riverside County, USA",0.0641406364439735,0.09437018391202137,0.20848042392104796,0.6971493921669307
